"code","iso","country","RCY.ind.1996","RCY.ind.1997","RCY.ind.1998","RCY.ind.1999","RCY.ind.2000","RCY.ind.2001","RCY.ind.2002","RCY.ind.2003","RCY.ind.2004","RCY.ind.2005","RCY.ind.2006","RCY.ind.2007","RCY.ind.2008","RCY.ind.2009","RCY.ind.2010","RCY.ind.2011","RCY.ind.2012","RCY.ind.2013","RCY.ind.2014","RCY.ind.2015","RCY.ind.2016","RCY.ind.2017","RCY.ind.2018","RCY.ind.2019","RCY.ind.2020","RCY.ind.2021","RCY.ind.2022","RCY.ind.2023","RCY.ind.2024","RCY.ind.2025"
300,"GRC","Greece",62.0762034788133,60.8530866303257,64.8812845187812,57.1692912501905,71.6107111740898,68.6066023929908,74.6691712831193,57.5984640838694,65.3895911101897,70.8718947501495,67.3694184310005,64.1948598907228,62.5881877722227,59.71597530941,55.9354258674939,53.032346521653,51.6910000563909,49.700530023141,40.3941308948126,39.5177388923389,45.2921662796733,41.0115734375189,41.9853322645207,42.358973291883,40.3107106181489,47.2958875859946,47.4072514107287,44.6724463560062,31.0004617476098,NA
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"GTM","Guatemala",7.1871886100315,7.07300128957329,7.03599228718434,7.48862363533172,8.02697314098996,8.86214943614072,8.44344847606398,8.89960344556683,9.55210075979904,9.70957009627741,9.77248914707011,9.65242492548779,10.8201733228084,10.5906072874854,11.1199105513998,11.3158354851426,12.1333615578644,11.9284597963421,14.3229731125521,13.6955289881777,14.1266553146033,12.3016196341605,12.04048374744,13.4281537827349,13.0176927279857,13.1941637170856,13.6920796498621,12.3752139301952,13.4916120292129,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",1.47068113897002,1.52917453227029,1.70708697655824,1.92509956440475,1.9994510045832,1.78268897109714,1.92890230856763,2.12744916021038,2.24560956548479,2.43146674070004,2.63424077361905,2.8153815473407,2.70825544706433,2.47244967677315,2.88878574162444,2.74336988146603,2.94332490763538,3.00654072371356,3.10328605052885,3.3425148642339,3.58381476221848,3.95624962629235,4.25157800921508,4.22816106981482,4.53588921713129,4.93116008093288,5.5750239242653,5.71681093220487,5.97367583173332,NA
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"GUY","Guyana",0.00883530057445518,0.00914214143613587,0.0081312764988883,0.00897259712392719,0.00697498601855916,0.00822304677117536,0.008222392579845,0.0093249911987738,0.00876066551551584,0.00672932777824378,0.00732878562654924,0.0071282642633527,0.00746587018198052,0.00827582049774719,0.00826459115562591,0.0091149384019867,0.00946229089987369,0.0115137708532294,0.0138404156788523,0.0152145248836081,0.0117789001785833,0.0133899213191697,0.0129201255442814,0.0140801565014828,0.0134115253660152,0.0105929996111017,0.0114547298612995,0.0119292163822847,0.012793460384019,NA
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.121263746936552,0.126929928717135,0.10377879726727,0.0987287865335957,0.106426711870641,0.110715008639677,0.107075247984596,0.118397055565026,0.10777349371368,0.109324971074613,0.123003743507381,0.138105779326495,0.124612985771567,0.133143052708603,0.114990008294668,0.117427495514011,0.119222048416616,0.12194854625686,0.117092368869943,0.121360302580079,0.118139738751776,0.123642888914263,0.124670570926817,0.115225353772708,0.123542883615946,0.117461588244286,0.117084400335895,0.117891804324466,0.118390355231614,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",2.21351216015413,2.51710581994915,2.35812343795248,2.6467113276085,2.21663307315527,2.91312251390466,2.18541230644695,1.83075353193066,3.04601967824286,2.73339191088471,2.57804660790542,1.96294938261361,4.12368087564839,2.7585704912672,2.38646510609403,2.83031647530113,2.30768222046941,2.91662695682631,3.54655017746596,3.35340542716427,3.87427128425597,3.98563382583642,4.00702144046544,3.67260126798818,3.56405839863476,4.27274400127829,2.69785249281078,3.58230578721526,3.08296172733658,NA
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"IND","India",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
360,"IDN","Indonesia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
364,"IRN","Iran",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
368,"IRQ","Iraq",1.54932323676108,1.1102788114925,1.23878280351768,0.873136315399753,0.526892122532815,0.981195032692412,2.11247648757409,1.8514346672624,1.65606257969567,1.93087102598683,2.12199437846075,2.02105939166458,1.14755378846408,1.57899011470183,2.69169989974787,2.57278506940246,2.8143185284362,3.75372273861564,4.18820064963588,2.06634975562532,2.40301166718956,2.26413630738688,1.61310406380823,4.49381730286699,5.9454841806038,3.34222517711535,2.09186848258741,2.96510031167191,3.90352695543089,NA
372,"IRL","Ireland",58.5189539490703,59.0439304011531,64.8105097442171,67.6359727313905,71.0070834712558,73.1309550956976,69.3709105986802,83.8158158037354,99.4410682516587,84.1018321957464,77.5856387758813,73.3817584889955,92.9356196383135,88.1796438986467,83.0445364332757,100,84.3575750000403,92.5823610076143,99.3630419383588,100,100,100,99.4435034157286,100,100,100,100,100,100,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",0.424730107566603,0.350399374247831,0.400962570649169,0.216415781616801,0.27794954917513,0.351680817187871,0.373228058093145,0.401598759666922,0.40120713249508,0.436318296227818,0.369620400713,0.400626479875121,0.280243867711529,0.349379356319538,0.312461805385009,0.372729966892346,0.468887903940534,0.421978610095596,0.42096999419455,0.440964959080452,0.385507605088625,0.26127010370358,0.225994754532302,0.263528589946302,0.317874956629415,0.327779895741449,0.345623007106857,0.343825559341123,0.271316971987566,NA
380,"ITA","Italy",100,100,100,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
388,"JAM","Jamaica",0.0205056674412221,0.0203074730351507,0.0232458791927108,0.0247637818188116,0.0188020374874549,0.0199184187242487,0.0157422016011315,0.014592362201256,0.0156865185769224,0.0110628712181923,0.0139425151567618,0.0146738799121272,0.0116028331183406,0.0085827060500281,0.00995399244497973,0.0106922669964924,0.0113802150761528,0.0101489765324067,0.0135913978661798,0.0123499727337304,0.00865862109137688,0.00873540606024066,0.00781935320196224,0.00567839909869569,0.00401560325371622,0.00360170007853013,0.00337899621866296,0.00260097673276158,0.00273439765540347,NA
392,"JPN","Japan",10.1341370136453,9.75473128743553,9.41360598356433,8.9359119828663,9.67060557291962,8.61800638175669,8.63206947640752,7.57935809969881,9.45077281803177,8.2675247227662,7.07897554378468,8.38563102630296,8.65756332882735,7.13554877199099,6.60381546282777,6.37569031217385,6.49966932243566,6.45939920510038,6.7512396236505,6.98466961779398,6.23855159576463,6.68860639800195,5.92992870292476,5.99487167308266,6.36955710539358,6.39835847352131,6.2804558489475,5.62717366728611,5.46271511191612,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",0.336385489421378,0.307728254836483,0.281021786641099,0.085258033284274,0.186671015061332,0.181506824728612,0.438143495996347,0.302603539295128,0.202988806473362,0.326451267377751,0.226400767305957,0.176746129277491,0.137486940699201,0.180875832373906,0.225249443712583,0.318150783387115,0.308554158177258,0.366112095014443,0.39146660428895,0.37548237384534,0.431157006503018,0.376881182464781,0.381038871215604,0.533260832095784,0.628150761486988,0.58498325650052,0.292285643730203,0.415957750796589,0.421238066043384,NA
398,"KAZ","Kazakhstan",77.3049781336761,83.8687913878597,47.443133916319,100,95.0036862790367,100,100,100,95.6819592972826,96.9718215670457,100,100,96.5720884807415,100,75.3913641628822,100,73.3803125009313,100,91.6690241015977,91.3908300870412,97.2362900241372,100,100,79.5533897802746,90.4277831153453,73.7240304680968,97.632958408313,77.3437857582848,100,NA
404,"KEN","Kenya",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",3.40317631560036,3.88595563506297,3.9618791501076,4.26169130279692,4.34707548318779,5.24746012052357,5.38230065057925,5.60444602749688,5.73360457063547,4.98847732478331,4.48600062740697,3.9581168232865,4.02015987015561,4.64251849469633,3.89394668331463,3.77515258256213,2.96924226513,3.73615313844881,2.76641702554415,3.49851375656935,3.5766363793907,3.73882319196387,3.63743449868554,3.35331579133122,3.35137734277105,2.21305961884582,3.17783943781935,2.66795574327737,3.66544031843377,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",NA,NA,NA,NA,69.7213997249448,67.2728641777166,76.6788691930787,71.6347070118629,82.1899480877952,99.6886590633479,85.1936479536172,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
422,"LBN","Lebanon",0.20343880954516,0.193025959744584,0.196111256517131,0.186758525689619,0.212671086673208,0.215278181867567,0.228604110606462,0.240269445944364,0.276671197190613,0.279789345917999,0.26973864267489,0.251804637691573,0.272107563566609,0.223043479430964,0.160519866878956,0.217739298946668,0.242694806816641,0.30152180981053,0.279637986181586,0.33115515555378,0.320182067691834,0.30887322630937,0.286098448285586,0.202885577756889,0.274008363655147,0.27222088812638,0.32063845976575,0.242196616703915,0.17610013018521,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",1.5486294446299,1.58993245391109,1.46303545257339,1.1076679796738,1.29347650931443,1.04568831612217,1.13967381530818,1.10438927702639,1.15705694420748,1.10152805240702,0.754878117083038,1.13874079739018,1.20701663065962,1.28400116160204,0.972786169399658,1.10512788230956,1.49258478938152,1.3337052976797,1.68044265606596,1.85580577928839,1.51216837521453,1.55528145288724,1.22185630168454,1.63235704355488,2.0647218482123,1.81672164317097,1.8915206503452,1.87584710202906,1.92428045210676,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,0.0674016714596308,0.0534348950208137,0.0540689569807633,0.0476223325144012,0.0750941667244568,0.0542986211929604,0.0530483928172559,0.0509891724604877,0.0626927622638312,0.0641024433021559,0.0503858840141005,0.0304076535730447,0.0376628869832882,0.0394503142683118,0.0388125925674583,0.0349226652495606,0.0245322115526549,0.0253166007368091,0.0251046920747233,0.0251886560307199,0.0233365866110908,0.0200375710070347,0.0244731535927163,0.0208980048440606,0.0205692539840352,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",0.511497880490006,0.571866746561719,0.526008390618784,0.599127321518652,0.583128634288786,0.57835315134729,0.61077751231487,0.606217455662897,0.643964977335321,0.84313273731997,0.812642078421002,0.808670819206388,0.844007870995798,1.06022941549724,0.990953286098656,1.0591401809149,1.01663828050014,0.826789061124184,0.842369284341236,0.800451140477119,0.790295849083199,0.769791197957759,0.856472271224689,0.896878575951094,0.887536021396224,0.944329708742393,1.02380243085194,1.12332483439263,1.10175357773009,NA
454,"MWI","Malawi",14.8936702804205,13.2865450462342,17.5305673408138,25.2589084534868,44.5730804924853,38.1714612571091,26.3399393110919,33.8112524227871,38.538585354,33.4524051069265,67.1647381793796,82.7631365713752,62.3521784852586,47.9970781702371,44.7493900791473,42.7018657823273,42.9818376748748,42.5679206188774,35.8688502393631,27.0350526111679,24.9074277355182,42.8361435361622,31.8547162517336,34.6566406153101,37.7107078060209,31.6317414034818,30.2411541112406,30.0285921133167,28.7506272046818,NA
458,"MYS","Malaysia",4.17272920249491,5.32093985808234,4.11509909214991,5.712751578773,5.64047449674364,6.13736374981381,6.46839593043419,6.33008657779146,6.49610791017459,7.20811467969067,7.42937542936081,8.5575141961937,8.59491510297099,8.26308710753596,8.60263305637987,9.06854606709445,9.59996408732981,9.24263427766584,10.5528080835661,9.42067009509976,11.8620594654722,9.48607010782748,11.1139994460326,13.7567374687278,11.1936703052537,10.6153060041279,13.0613288543214,12.8254143688442,19.4731538689675,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",5.68233457769891,5.20036807428227,5.52750670548865,6.4412554040602,5.1568004487772,6.30890081510426,5.15034107422736,7.32186402857122,6.16988659977902,5.58224314455842,6.20971313864919,5.98139238344293,6.48022598192354,7.40112603403915,7.08631023679306,7.77561493564373,10.7541435277978,10.5999575771637,10.6343332325353,13.7711734920143,13.0200165303413,13.0649781405437,14.2707630592307,13.9457867439224,12.6227049243013,12.500777140058,13.4206595427041,10.529886813812,10.7792642746805,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",8.5702949430898,8.46543517958346,8.60709818496064,6.93845186864557,6.8362495906262,7.4117174944835,6.74292204091715,7.19040260123465,7.18797778898195,6.06845550924148,6.02423985726538,6.43627953100681,6.51591489313117,5.69854912278134,6.36824947757606,5.88682879888834,7.18669034212564,7.09900520979908,7.99448668045723,7.39390241813302,8.14422057400456,8.2210465322201,7.64005670590451,7.74430677132083,7.75169540377588,7.61706697179769,7.53691027297657,8.04801259417217,6.80917014290738,NA
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",2.13216385284974,3.13841536353272,2.76432889300013,1.98363999400485,1.86518180902485,2.46369226620233,2.67581800972372,2.55063486309741,3.15727452284631,2.97954479423931,3.16810476116638,1.98948638538156,2.88112666315702,1.8372382609548,2.20236559256482,3.05869588656901,1.8852021633526,3.33146077345896,3.77132268236999,2.17987422280254,3.15406173887101,3.10120133791557,3.16743025034491,3.27937078602968,1.53154541179379,3.719670538022,1.97952388561428,2.84643175704488,2.083374855872,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",2.87726197378261,2.90731395272932,2.61300324798111,2.09903548740851,1.95092914055529,2.1824573442971,1.65108424159212,2.1857889315017,1.92355374652875,1.22036805200638,2.2537566646808,2.31570159550011,4.23406864054883,5.61324023361354,5.47534258325955,7.06401512276197,5.73735815954876,10.1483920769227,5.14611942316995,3.55285701919979,7.71688893625187,3.45432061673816,6.7940794082079,30.4664671089641,6.31808206434127,8.77972443782413,6.11772524218272,6.79039734071733,6.61034177938439,NA
499,"MNE","Montenegro",13.8725329833993,17.4122775695564,14.0882726356027,12.541107611372,8.91686625351854,14.8422528640128,13.0426424598102,8.6703627917835,18.1667616243374,13.664107182952,19.4851906383047,16.649347412257,18.1439135784513,20.4404025370437,18.3191802791024,18.3668884153999,13.756073746011,17.3332119688953,24.3140062561091,15.3163714566594,19.1126312228305,21.2221978909938,21.2700921336771,22.7391552015779,21.2413904933233,18.4710437713786,16.820795815802,19.7480340615527,16.1820676902897,NA
504,"MAR","Morocco",9.29612759146948,3.77435033301429,5.88473487246527,3.67217159192702,1.88483217513413,4.02520633895774,4.69414743275084,7.03997790841541,7.5057117971839,3.71395685294802,7.90119475387861,2.29790626535839,4.4375425027016,9.06004333190162,6.61702254847857,6.87283662154528,4.28062747104566,8.0142463499742,5.60227133657749,9.87180785215767,2.87531221664548,7.89480943923531,8.37479918288544,4.39354122091152,2.79632074020942,8.32830938949902,2.87445918704675,4.65529988254181,2.81368606439186,NA
508,"MOZ","Mozambique",50.1986356582092,53.059593158355,67.8338043748764,69.0395486495442,61.9017694388734,60.5901056708677,47.6908271285601,67.0446013280163,76.6271547615143,62.2842701615662,83.0335658848532,73.5754740905283,58.620211899686,69.8708869704217,90.7471887981197,87.8195488651399,79.2482758786453,56.7543078441044,65.0132119135093,51.6699480739147,59.4159867050008,72.519716525454,84.5595077769534,85.2510406600358,93.249737063859,96.5540352156426,100,100,100,NA
104,"MMR","Myanmar",85.7283066033861,88.5142756615185,86.0557866330848,100,91.9306961951672,100,88.4083872152017,90.9490570462962,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
516,"NAM","Namibia",0.0472216305644761,0.0937475192014775,0.0682918519933061,0.039484726070497,0.065277080451534,0.0624359603597507,0.0392443124077003,0.0432516532214447,0.066162023602137,0.0557799860781353,0.0765769714630379,0.0405147684718345,0.0330513510556522,0.0365362068695736,0.0339690951630545,0.0354700695177499,0.0485083553755556,0.0224203078331141,0.0299256848680884,0.0349641302380422,0.0181418998005311,0.0396904508589643,0.0480637034244171,0.0135440788865612,0.0555449890142875,0.0467207142090262,0.0434602429967124,0.0285671694495614,0.0136936139504174,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",0.50091829114124,0.501143153115279,0.495870915437509,0.535780053290439,0.53836412141555,0.587731679316559,0.57657134833608,0.595599421886011,0.579805574524367,0.570634717136817,0.528509688485818,0.572723999471122,0.605123594262923,0.696699729001676,0.677483744096263,0.755950089839793,0.675192789922708,0.665553280243493,0.648132311091646,0.598353568692583,0.639943423556848,0.620182461528581,0.6588633194703,0.613511171910299,0.637470673403558,0.607171067415459,0.634948412302325,0.626905850306561,0.630116488996586,NA
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",4.83830915443143,5.24224967409157,4.65955517802717,4.75424906184148,4.76125003691769,5.05925416994225,5.01506480308961,5.09968838541785,4.0138089471581,4.54369519633555,4.23148002101987,5.06855855632776,5.69146052641242,6.55247891735471,5.72482230821744,5.82490439091741,6.95574175833612,6.76681638620228,6.7303329832176,6.70232154516952,6.71939643058538,5.57824814426004,6.24020057731583,6.18534546580015,6.40836854900265,6.20296596642801,5.81221558913664,6.04893212511228,6.92045183806251,NA
558,"NIC","Nicaragua",100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,100,NA,NA,NA,100,NA,NA,NA,NA,100,NA,NA,100,NA,NA
562,"NER","Niger",1.78731713879578,1.49104211575904,2.41489385535891,2.30685679670323,1.73452330290621,2.55842474473624,2.84638660562363,2.81537908880954,2.14463699045515,2.86736188016416,3.15140297044472,2.94650201297241,3.70855348042307,2.66567263283532,4.19067724894186,2.91410213543969,4.26172134800191,3.33555590451244,3.61621933667866,3.97847938692935,4.37701245988565,4.33942442200329,4.70859050334607,4.02334725105993,4.36172884372401,2.62316144293007,4.48550479264989,3.57300030226422,4.21366348193488,NA
566,"NGA","Nigeria",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,13.5256073959649,NA,13.0133867721124,11.0465352911045,8.84314493426119,9.92767025363431,7.88131174312392,11.4849536373489,10.481810634943,9.16452604867873,6.80415566366796,7.76634862842016,7.53119327754928,6.10783806880082,5.94410521984785,4.71674479225237,5.65558539902326,5.95557484107106,4.11634522765868,5.0873485265228,3.60823466738692,4.31226194162917,4.00461894164105,3.84206367364578,3.56298631702683,3.27930628288094,2.98350034203034,3.08106098897463,NA
578,"NOR","Norway",1.04984142839867,1.02442750672884,0.945621311896094,0.834558065735055,0.873254105197353,0.725264332529378,0.714946359919628,0.717408340369875,0.67580568202692,0.624765903186055,0.500069239539571,0.471555459416107,0.536957922295108,0.379327377916059,0.423179597923298,0.358323446384861,0.366047816987867,0.31029613447691,0.374565150016365,0.393742361195915,0.387250824959336,0.401971479159922,0.239919179579505,0.399184723954312,0.372714127936169,0.357210666984717,0.391446071591958,0.245475424722263,0.352545583481603,NA
512,"OMN","Oman",0.0159420012748895,0.0177077853391961,0.0181306642562205,0.0202658359032436,0.0209318275544166,0.0231522054905364,0.0247594177686249,0.0261098194918541,0.0308648803109296,0.0193418012589399,0.0175706738481689,0.0215430273178899,0.0182026983336132,0.0792244996632934,0.0515760620884966,0.0718884744604103,0.0600308201909191,0.0570467288514413,0.0472606001961756,0.110555015544252,0.097955720012669,0.0999297756236562,0.0956780550199902,0.097275129526075,0.287707909443222,0.203022609107669,0.332327979675014,0.350594209511135,0.36645142854005,NA
586,"PAK","Pakistan",11.9134992997282,12.0841827267135,15.3166427926227,13.6000557476562,14.3290584163175,13.2221367117231,13.3038759301868,14.0097139203509,15.6390192003306,16.0439215629278,15.2683345242442,15.6147046595266,15.329961126533,15.8433070089218,15.3480439131566,16.7204496622461,15.3790411826604,16.2854513719704,16.8845736627901,15.7633068949991,16.8704340275335,17.1005579104248,16.227862022477,16.7013849593651,16.9215725250606,18.0529825722611,16.7200650657862,19.7079679839758,19.6113472722992,NA
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",0.122304774218865,0.0926213758151318,0.114983687282421,0.109037932969524,0.120587027422269,0.137096635719086,0.165393654482757,0.193259497656639,0.156344303467042,0.164003935988959,0.165931575843551,0.164112574168407,0.162940255513769,0.161728902454209,0.163845162036774,0.187690447296717,0.180543475228363,0.197187407580839,0.196482748874308,0.18719340910353,0.213300352436669,0.197194941694937,0.224017303721164,0.229563958555818,0.250372789444473,0.245755904812778,0.219999862861012,0.206777126150904,0.202227505986194,NA
598,"PNG","Papua New Guinea",0.889038389764619,0.848413224245767,1.18388152555468,1.17579791360988,1.32387303671641,1.52410422067997,1.40053410542515,1.59692862776669,1.64392638542641,2.19414689253637,2.39123483795213,2.82491362716375,2.93339975517725,3.38956784592266,4.30991167832816,4.59346738778639,4.49205476345729,4.43381060957469,5.0800904061362,5.77093389996961,6.35898794431306,6.77863675230135,7.40295567879628,8.23245187622135,9.21576438176247,9.78175746185043,10.6112928521318,11.4823384435715,12.2016224908788,NA
600,"PRY","Paraguay",10.4616854778751,11.3941468167145,11.5956904235264,11.7973011941418,11.5220390377877,13.8984613746813,13.579437247954,17.5578681115209,17.0609995940473,17.4242489916362,18.7352196702973,27.2031840001305,27.9690710583806,20.6401656939308,36.4928986507506,40.3104335684462,26.9846086943766,45.9638062890233,47.2468192141195,49.3994138168412,51.8877308779355,58.703726302062,59.4972135575259,53.2206189068785,64.2022406317402,57.4396045064201,36.9191107644993,56.6980642576417,59.3714186892514,NA
604,"PER","Peru",4.79353772526839,4.31647384263783,4.93033969229513,5.71611742944882,5.68813249143472,5.54048845819482,5.66654278606431,6.11183493641558,5.20358775755001,6.05008474952905,6.46764906938443,6.87238385615289,7.04265508637984,7.68361002301501,7.49981868586253,7.34836396039554,7.8665913087924,7.88948132069683,7.62548859421199,7.76040950914679,7.69707517067268,7.35696190018025,7.96346244736693,7.96594837018897,8.82930106925808,8.28491223507376,8.58591087282585,7.89572058670518,8.68328968378643,NA
