"code","iso","country","USD.ind.1996","USD.ind.1997","USD.ind.1998","USD.ind.1999","USD.ind.2000","USD.ind.2001","USD.ind.2002","USD.ind.2003","USD.ind.2004","USD.ind.2005","USD.ind.2006","USD.ind.2007","USD.ind.2008","USD.ind.2009","USD.ind.2010","USD.ind.2011","USD.ind.2012","USD.ind.2013","USD.ind.2014","USD.ind.2015","USD.ind.2016","USD.ind.2017","USD.ind.2018","USD.ind.2019","USD.ind.2020","USD.ind.2021","USD.ind.2022","USD.ind.2023","USD.ind.2024","USD.ind.2025"
226,"GNQ","Equatorial Guinea",2.84846367999569,4.5903445593091,6.07148451478527,7.54487025587758,9.00668684751344,11.0144011820519,12.7507178259547,14.4631926460906,16.0567896015432,16.7145120984354,18.8598561438545,20.3642682386275,21.812404554112,22.7242631208955,23.9592881115336,25.3821483081635,26.9780185095724,28.2645311803164,29.4136504024486,30.6837038127199,31.4214748715639,32.1374790650896,32.8078144771521,33.4840051023942,33.9455050510314,34.2694020982467,35.0277904492224,35.249224374923,NA,NA
232,"ERI","Eritrea",1.17728378958405,2.12984640591627,3.02994398221286,3.88130602503074,4.53471022115471,5.13012073946344,5.52174442052315,6.2625750176968,6.50841021748546,7.03420638009948,7.5718278659192,7.96493575195545,8.17713393879679,8.77082311322853,9.17499640104157,9.83931891678054,10.4623883296248,10.7149412179066,11.5866800220895,12.2384817218073,12.6577855964853,13.1287035120144,13.7095319534535,13.8315058819037,14.1060254945319,14.196888886867,15.2455413319421,15.8097574654868,NA,NA
233,"EST","Estonia",61.7407600002043,63.0800436055165,63.6448463195914,63.7658144949829,65.1102651271069,66.3949157057455,67.3798851502063,67.8857307913251,68.386376550758,68.7533604327876,69.1087113146813,69.3821478958077,69.7250458131731,69.9347924345186,70.0147029927781,70.0009717991077,69.711365067651,69.4007656940599,69.2680900479678,69.424213420859,69.8305201017758,70.4359503520158,71.0860714353601,71.7203487631035,72.1410898508885,71.8480700724965,71.30641817481,71.4473796981751,NA,NA
748,"SWZ","Eswatini",16.1680479837759,16.6070410372041,16.9255857388897,17.0587285041881,16.3256074696217,14.8074219826669,17.390504692761,17.3321059657344,17.5014793382452,17.9536544447046,17.8298987086478,17.5650558204945,17.1920633803969,16.6114543913917,17.358461632493,19.1110020047862,20.224517349832,21.3431761399205,22.1092726023689,22.4316266254891,23.5572256546184,24.3241609203463,24.8245014511387,25.5404023403936,25.9745757610736,26.8143267477701,27.3345068671199,28.3680428615925,NA,NA
231,"ETH","Ethiopia",0,0,0,0.575596917616679,1.26892903804914,2.09950722288058,2.90087411782109,3.83915509371799,4.80596905564549,5.4984664181888,6.21788980124059,6.94235326086402,7.99854527278553,9.08601281037841,10.2986853873244,11.1299699507214,12.0466050982236,12.8736914085589,13.2262471583674,13.944868660565,14.5678104978269,15.0766104508532,15.6555542368972,16.3908635563381,17.5511252596354,18.4598389696642,19.0337789822166,19.8858797001056,NA,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",30.7259762353671,31.3224556928406,31.7605240437061,32.2436048684771,32.66992754342,33.1954196573019,33.6859718999549,33.8850085131005,34.1026047631897,34.1146982095245,34.0139983492078,33.8270767131507,34.2388871312847,34.6877290195738,35.1963123769863,35.8918703853983,36.6429947840194,37.6167516594965,38.6550189502742,39.7371307774236,40.7714240258429,41.9372429416567,42.7136795963655,43.4153856139089,44.0439935308297,44.3693079749174,45.1181640229535,45.6966062849555,NA,NA
246,"FIN","Finland",88.5140663424491,89.1595087819517,89.4184449692877,89.7482304573251,90.036030506756,90.3621800152664,90.6522945112953,90.5690719446095,90.7921205788316,90.7735692670965,90.7267209878283,90.7819443335362,91.2534077229022,91.9371573656046,92.9222087662575,94.330932277368,95.210457380099,95.974886410511,96.7625723865497,97.4273287014089,98.1603004965066,98.8804894604191,99.5402157209308,100,100,100,100,100,NA,NA
250,"FRA","France",83.6419685939571,84.3458682551204,84.5126900294992,84.7980153094719,84.8457722538801,85.3028420343736,85.7180489819166,85.4012451208261,85.5770510601165,85.6113547712176,85.6731586899198,85.6286622044001,85.6992560920356,86.0875862652233,87.0890048562693,89.2420595745292,89.846318264073,90.2913260568315,90.7158964621247,90.9154726491103,91.4538129647983,91.8997359972386,92.29623548617,92.7932020718329,93.2638768191856,93.4764035216938,93.4284164212985,93.6270086101509,NA,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",12.6087422052342,13.0461722858249,13.5505450265337,14.1720699218218,14.5005187439868,14.9286976723152,15.2755304659176,15.8177824417424,16.3837738280495,16.6724842476522,17.3589805918123,17.9553522755628,18.6416920881119,19.3818087062679,20.4653883622758,21.3611759688834,22.1674342634844,22.5867964914499,22.9725145036405,23.2779171708714,24.0196134872793,24.9652285103391,25.7802214182489,26.5562236371066,27.0478719653033,27.93385574595,29.0397148753454,29.6211457070902,NA,NA
270,"GMB","Gambia",11.2889229112865,11.9240074815829,12.047206130132,12.1950530367365,13.5206355455436,14.6517468902199,15.3134173737426,15.6674814706619,14.9513625037524,15.2176430006279,15.979560734134,16.3421302132766,17.4650684250418,18.0689153782995,18.8646204200574,20.3991862009807,21.0126177583214,21.636569959497,21.7898648064384,22.9851149240816,23.305034412177,23.3580607487201,24.1678059667307,24.5756426394438,25.8369848024069,26.6071906310976,27.3290976185066,27.8634212377342,NA,NA
268,"GEO","Georgia",36.8230972294176,39.1650986022813,39.7055258614212,40.7428876926848,42.9978565771818,43.711064983411,44.7598369150335,46.7906865654804,48.2047553371343,50.4981940478366,52.0278170238327,52.4454802482427,52.782667174469,53.1626945199332,53.5127456079261,54.285660606054,54.6491592359255,54.934777972987,55.6290261677266,56.0987676621929,56.6116752867133,58.0473309070431,59.4396967225906,60.7035163689051,60.9925847847611,61.0876881263271,61.1897304836545,62.9182535132893,NA,NA
276,"DEU","Germany",83.6530681184006,83.9065474324577,84.1262265299385,84.3404756075044,84.4019119902755,84.4721841964083,84.6621396366086,84.3276210437419,84.109742731521,83.9274846620497,83.7743159261641,83.5809188200571,83.6411734581489,83.9139163962991,84.5513738211354,85.6923478726951,86.3261928547866,86.9424405482168,87.7795524729997,88.3388238450461,89.3906377710275,90.5866795992918,91.7291660834023,93.058423541305,93.9658407033302,94.4746044388167,94.5466149479,94.7495355810233,NA,NA
288,"GHA","Ghana",12.6164334388776,13.1547833215388,13.6319026254967,14.3632556534965,14.9457234544842,15.6464866648381,16.2931244086131,16.7584391310395,17.1403681566626,17.4497175532827,17.7429786230094,18.3858748995726,19.5394585858639,20.0505331252534,20.5129807509418,20.987560339857,22.136737569002,23.1859348746416,23.9636397892724,24.6582106149864,25.2857611015849,25.6425219643124,26.1124068107102,26.5558628198772,26.8532368997617,27.1059133818878,27.5785376569322,28.1176533572718,NA,NA
300,"GRC","Greece",82.2123798885728,83.013484637588,83.8140282196815,84.5317593567469,85.1718722521834,85.7504824569225,86.0427095264457,86.2529970630748,86.570019282466,86.8114049530516,87.0645296856907,87.3204202317528,87.7539187042569,88.2282494613527,88.7836185566575,89.3524992033113,89.7237265984412,89.9445148987142,90.0705168432483,90.133943595459,90.4128081735895,90.8290131900812,91.4031851386229,91.965195396133,92.2633051116613,92.4886090053233,92.7775379171207,93.1129908037298,NA,NA
304,"GRL","Greenland",71.1864147713567,70.9772095372112,71.0649951150962,71.0845124853037,71.0978022761146,71.10899124152,71.1697288352668,71.1223979652878,70.9867754623036,71.1042883868395,71.3109699788599,71.1836589453067,71.0089752974341,71.1817115894226,71.5298252559979,71.8168418335226,72.4127903495748,73.0284727814928,73.716334639188,74.1737139458781,74.6068399531084,74.9378765851393,75.3583673218952,75.9946454864035,76.6969238956512,77.1869606479495,77.4962390148891,77.5792388499066,NA,NA
308,"GRD","Grenada",41.7734397500092,42.8797324986737,44.5790331434674,47.4327368720637,48.8449855956614,49.5654096492922,50.2740449936888,50.3594627502413,50.4507136093207,50.4311411827819,50.8167171959225,51.2657837939018,51.6119804468099,52.0541447812247,52.4697925245518,52.7052904775022,53.1598331355753,53.7345640405547,54.4000563762568,55.2578040792885,55.944316042899,56.6443561818776,56.8459178084772,57.0741960315824,57.0860731874778,57.3349624172316,56.8950716753566,57.0343962589715,NA,NA
320,"GTM","Guatemala",14.4587627421055,15.4222773960157,16.1232653209877,17.4623172680112,17.4716113487447,17.8694991801823,18.7403241264114,19.6979925128469,20.772138815908,21.6881476871958,22.785656579973,23.7336918521686,24.7961464102769,26.1993928146299,26.9113058409989,27.7398700457379,28.5008768429539,29.2076509854843,29.5730728920171,29.9389543397637,29.9856776377798,31.0350889128771,31.8659280776933,32.1390553735947,32.2287926652652,31.3303412517764,31.521365893705,32.3337203305492,NA,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",3.25432394842053,4.00641767024666,4.75897993173929,5.57035747269393,6.24517060386729,6.91480064609648,7.61469598489315,8.0409795327059,7.9631305226758,8.40190168011536,8.68025751926132,9.16804702720542,9.82410229460737,10.6081506900394,10.9386228609323,11.5824178857125,12.3288240287554,12.9371625671345,13.7615680876465,14.6665419237024,15.4244698185815,16.8411809924827,18.3153441342967,19.0564621137196,19.4451480542692,20.0539401010405,21.3214240130245,22.1014865396066,NA,NA
624,"GNB","Guinea-Bissau",0.216864440810966,1.53618451713913,6.64691409284914,7.30377787208371,7.53581017180905,7.28931211838719,7.10563811519731,6.90754559915537,6.73981064307466,4.51943245705509,6.92109004955958,6.7249672754463,5.89652321044035,7.80202352557406,8.27660765568916,8.99830238603097,9.82546706020646,10.2081134616606,11.0558129149935,11.8257609413567,12.118916744278,12.6981906068198,13.4305356233404,13.9889927321337,14.457576360212,14.8560443666484,15.9595686702185,16.6482281674281,NA,NA
328,"GUY","Guyana",22.6960046232887,23.6789655705887,25.0226865751693,25.4715414607818,24.9387004897669,27.9329196037703,29.8792444619196,30.772190026695,31.6443501782619,31.0559260698319,31.4098739098141,32.7880284198299,33.7682599413834,34.0644944068716,34.7884197921402,35.7258124491217,36.7174903687635,37.7062155170718,38.9661876485257,39.9967711586739,41.2986094196981,42.1312099542385,41.9971128442009,41.907315094104,43.301202878235,44.3753449775683,45.8343144231702,47.8873777074416,NA,NA
332,"HTI","Haiti",5.33782076596586,6.10636863803975,7.45478339958491,8.24698457182797,9.28908757994698,10.1428394523134,11.1725650413979,12.0878898829904,12.8310238791024,13.7453090602232,14.6689922227831,15.513940278409,16.5040853978037,17.5128295601425,14.7871312753881,8.39366294887719,19.1307103257244,17.4910997799751,18.5748189328309,19.2132801218797,18.7368245906201,20.7960113321818,21.5180213356727,21.9929390537165,21.8916741998499,22.189816130383,21.2030632104365,23.7854666487917,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",19.9571285457507,20.9307778090949,21.7712993401977,22.7540001293414,23.7251262976175,24.7034542309385,25.5972532481302,26.4413704567334,27.2776581804265,28.1435722140975,29.0011363989242,29.882604096674,30.6628806894211,31.5569388287857,32.4814520979635,33.3824042067702,34.2432205976715,35.2409407558015,36.0961710876935,36.8663186367314,37.6608499564215,38.3724233234215,39.1118624097257,39.8273503304897,41.3535916168435,42.5627780117216,42.3616860332255,43.1546761872802,NA,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",58.7856169822424,59.9236755375771,61.2130204733112,62.6905632482469,63.6000863701892,65.482843644638,69.3002734042703,74.4828257803821,78.9004040426316,81.2750493174308,81.7188626337618,81.7332116243199,81.3445574544898,80.0873789714196,78.1374949050913,75.8478814130168,74.007991280954,73.0556008450004,72.6858981955739,72.3379517372094,72.5129612414693,72.4881666656854,72.5806647285276,72.7928110960382,72.7041532396145,72.201797649538,71.6136404181157,72.0030107703926,NA,NA
352,"ISL","Iceland",87.9682910129954,88.3980713631909,88.6741890397871,88.9570883378137,89.2388214126866,89.5885639474953,89.9538048190239,89.7352309050394,89.6064779842251,89.5188438730733,89.4445253738093,89.5158257165236,90.0309108795733,90.6815882861654,91.4382618743348,92.4795424009337,92.8358268025596,93.1066528557173,93.4588822775142,93.8403027853756,94.4468422985433,95.0413033083758,95.6913924952179,96.3823181445864,96.8294519664166,96.9304972032806,97.1526417714105,97.4716847970932,NA,NA
356,"IND","India",4.26878239898775,4.96484984462165,5.73526629518744,6.87858299927042,7.9659153673168,8.83528959714062,9.50983116978853,9.89890157396869,10.4522419517887,11.0072965077899,11.5475766426339,12.072230660301,12.7174043596188,13.5985676400953,14.570824633901,15.7458981263374,16.8756946163644,17.8014532340928,18.8615424762023,19.968163939162,20.9289434258516,21.7375223707099,22.7090888335592,23.7988601727918,24.7550514245171,25.9649558770463,25.873074969192,27.0502691378586,NA,NA
360,"IDN","Indonesia",16.7079522353028,17.8360681441957,18.3794723245208,18.7931175157171,19.168316058674,19.604061919927,20.0606805562525,20.6972748266194,21.0717964183952,21.955449893843,22.6207905178341,23.2638632791416,24.2535510136387,25.2453426752182,26.3137204593433,27.4148313158491,28.6093763246155,29.7610282836342,30.7669475632763,31.7485773671327,32.6401620643136,33.4391788826279,34.2647306298334,35.0828286149072,35.5874352612101,36.3873059788966,37.0504012790549,37.8134792936021,NA,NA
364,"IRN","Iran",35.5511932803472,36.3241935181527,37.2641375607766,38.4346981223898,39.4633962666911,41.0991252000007,42.2611488218397,43.3399800593033,44.4933894591332,45.434634454012,46.290835079371,47.0829928407442,47.9075509203979,48.8588388888472,49.7958851681338,50.3918338207453,50.9087562067164,51.2542198847751,51.7056815938512,52.2734727011692,52.8601639631198,53.58344227759,54.7193715176632,55.5507902947613,56.6711636953611,56.9121729170702,56.8435074600195,57.3249460661512,NA,NA
368,"IRQ","Iraq",30.9725506171821,31.7640725774342,32.9247786766436,34.1461399044518,35.6021692491522,36.7429615441245,37.5105040571967,37.7769305700082,38.5977975277668,39.1205783384137,39.7340901268399,39.9817891854732,40.4462619368406,41.170938033292,41.9818693077264,43.0276256880647,44.4389189138418,45.9920872154435,47.2995692873262,48.6431166030839,50.0635421362946,51.4136929329018,52.7427401036385,53.8427730706699,54.746442132989,55.6096363915477,56.3139137013707,56.8868122951086,NA,NA
372,"IRL","Ireland",78.691715005169,79.4051108946703,80.0566832166999,80.7538326449323,81.3738744420506,82.0575571292414,82.4816746534618,82.7243016800918,83.0461855252096,83.1871324604061,83.1019967473864,82.9567609950095,83.3745780543034,84.0027206319856,84.8660139777209,85.7596867291549,86.0034438294241,86.0912323608592,86.2827215538787,86.7214580571847,87.4826365279776,88.4976670535104,89.6700733469915,90.6316564164955,91.3914248552028,91.678269052357,91.7525157778424,91.8597258140107,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",80.332733260933,80.3413803332887,79.7339936316512,78.9870781207071,78.4966933537674,78.1421847923592,77.8085006121486,77.0782142783064,76.6928224742134,76.493065765535,76.2777297959613,75.9388199712565,76.0042844716593,76.3716853452291,76.8915587479879,77.9577054316976,78.5463534483559,79.1855669586932,79.9752091595493,80.4851516575425,81.2600684659396,81.9940944036428,82.8955892343063,83.6928585337736,84.3279216907239,84.691941098241,84.8867979925611,85.156159647607,NA,NA
380,"ITA","Italy",86.9459119397959,87.1409502280527,87.2956951552227,87.4422875080671,87.6648072616404,88.0745093505094,88.629612107252,88.8044942554982,89.1799269579361,89.4973248287211,89.9570751245544,90.2178647256878,90.346476669892,90.5087593080719,90.4935506232418,90.510969098303,90.5913802966924,90.8261373485496,91.0038746851858,91.3204822462944,92.5404227043402,93.115421644766,93.8359973596256,94.5631742448824,95.3810808075365,95.7813977958137,96.4732087722678,96.6101457872086,NA,NA
388,"JAM","Jamaica",37.4682409706602,39.1971980890176,39.9987811241416,40.8004413648653,41.7726488333677,44.3290154691735,45.7519412615528,46.0401495422238,47.0574859252586,47.7428630842775,47.6138407193181,48.694889359793,49.7017396951729,50.1182502579519,50.8833813141234,50.9300808445561,51.0286433918922,51.3859283799165,50.9522065871347,51.0968483823121,51.2296044347628,51.4281392139459,51.6550444877736,51.7761273591706,51.8846091602716,52.0694318635938,51.9516597892072,52.2303507225938,NA,NA
392,"JPN","Japan",78.2548309507307,78.6466158787553,78.9591590302389,79.2643350257271,79.5617991699941,79.8312137861883,79.8603996502356,79.3522951605736,79.0198579072406,78.6231119548944,78.3843256400435,78.3116267428294,78.5104823280992,78.7667602183905,78.9007079383352,79.1405667338381,79.0111316415059,79.1602512874997,79.3384490104585,79.4862440754291,79.612520384438,79.9175741728778,80.260619296263,80.7824727136373,81.2052517856686,81.7340817981485,82.1856510103922,85.0181779731579,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",48.4906629391555,48.7601641531706,48.6475408794736,48.6886389809442,48.7683273312423,48.9303294864495,49.2354222439111,49.8210554969269,50.4464747752249,51.263618442613,52.0759567967911,53.0224131286805,54.3271581725334,55.5931423542568,56.2355691495284,56.7922041901146,57.29408391921,57.9559856629578,58.5801917743469,59.4212293363607,60.2641018912153,61.556252465486,62.804168862096,63.8826396125589,64.5436579845555,64.9170216001137,65.2694494371477,65.6339798075468,NA,NA
398,"KAZ","Kazakhstan",29.7858546826853,30.2930160582811,32.9841486273387,35.2404287553332,38.0461930027664,40.9187470013332,43.6018907272886,45.9092247969747,48.1914816157851,50.4092500294085,50.483418582198,50.9514322908343,51.9355241502902,55.3330133629515,57.3787649992674,58.3070905360362,60.8079299035895,61.9805072948269,63.170577422193,63.1534104057321,63.73442244831,65.2800317686868,66.5215293583155,66.4278192904349,66.2616078708439,64.8767970818458,64.7449925742874,64.3462312420598,NA,NA
404,"KEN","Kenya",5.17803829697654,5.32763858661858,5.54537955200216,5.94709386542685,6.50934834699835,7.00929774085687,7.35827717833617,7.7235147366941,8.42259610259825,9.14255192478822,9.7635419421441,10.2741093736623,10.9404829655765,11.2409999373338,11.7272422729398,12.377564979882,13.1687540729141,13.9111714961529,14.7537811397503,15.5393319734991,16.4236714240715,17.0946003886416,18.0333028714887,18.895507790752,19.4944921673879,20.1655701129891,21.0228997248175,21.6987811953912,NA,NA
296,"KIR","Kiribati",14.0652842789293,14.6333405211804,15.2364371741303,15.4133926136441,15.9732931455763,16.6706553553697,17.3203914845094,17.9969976343021,18.684246915032,19.1657372127339,19.6108109654152,19.5724513848273,20.062583944757,20.6372700988749,21.1572821919164,21.8176446844396,22.705269580065,23.4125450287372,24.0758393854273,24.8824296889246,25.6675104381076,26.3122672058194,26.5342141731809,27.0318975763718,27.3325323176309,27.7891495445214,28.4344453209551,29.0346040383973,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",68.3036947225102,69.7729854065247,68.6924995980155,68.9051598033029,69.0837103205059,69.9514957716708,70.4280854613884,70.7043065311365,71.4482721242442,71.8494131723343,72.6364300766705,73.0841200385364,73.7267965035765,75.2447177325742,76.0687394955571,76.3064342415787,76.5600430817273,77.028111959624,77.4880085573344,78.0740403660428,78.5781984205371,79.5156261482937,80.5890541983107,81.468979806045,82.0179920252746,82.5235909222121,82.8662367762448,82.9914490263301,NA,NA
417,"KGZ","Kyrgyzstan",26.0871986997251,25.3653407583248,25.8880676699785,26.9594507309872,29.2657818293782,31.2103315988141,33.4421237755708,35.9640400546005,37.4686572053597,37.9297454321175,37.9534745767393,38.4114788783511,39.2134090638416,41.3102786410225,43.1101897685991,43.5366851583378,45.2635221250125,47.7355771511253,48.2317315227731,48.4107545053625,50.0840237665223,51.5414698378169,52.7676638014245,52.9644190294565,52.9794148367739,52.7984427699528,52.406924575251,52.6944798308544,NA,NA
418,"LAO","Laos",0.190191340082734,0.897796236870619,1.56965042988273,2.40375081111003,3.30798642488436,4.44793934544488,5.55980151326636,6.74391107065701,7.89053568145472,8.99277347357712,10.1343721823823,11.2659084525925,12.0726599104826,12.999938249413,14.0448412347145,15.0963554972048,16.1138313452178,17.145982502647,18.2025379926147,19.1682891788734,20.2029615354123,21.2310951378577,21.9502579189497,22.6277850118293,22.942165229061,22.9801811247,23.8110945090925,24.590101543263,NA,NA
428,"LVA","Latvia",61.642864769162,62.8042890555127,63.1998362795839,63.2219585972187,64.195302919764,65.258796781695,66.3915186582917,67.4504885624283,68.4924384294468,69.239414449311,69.9398362979205,70.52747794661,71.2892521117653,71.8929704545423,72.0191987265386,71.8684964975182,71.763008010352,71.5795081045848,71.4107807760715,71.5456720827615,72.0260330814497,72.8133498607081,73.7242994654904,74.4519350890827,74.89497349131,74.7579226756972,74.6775078499386,74.8343292808326,NA,NA
422,"LBN","Lebanon",40.1686494905481,41.8381602883307,43.7050863070084,45.7137713264951,47.7970343315947,49.8149568105993,52.0215097414004,54.2875305305771,56.6183506893714,57.48544140632,58.2130471934288,58.8445912460353,59.5771342779402,60.3608580833937,61.1900249377753,61.8859752304331,62.7013396466466,63.4728064183792,64.1815866059891,64.8073295103046,65.1795887815911,65.4451494455643,65.5204670435403,65.2598082314184,64.8039971857181,65.5135847865603,66.0348111764154,66.2171425328208,NA,NA
426,"LSO","Lesotho",8.11272944296115,8.13730484939919,8.07314754060521,7.84048920479952,7.69388714949864,7.08672204101433,6.58726439656587,7.03371247922554,7.96025490037255,10.2075649092968,12.0778887513874,12.7360057884394,12.9053755910945,12.935238329328,13.0045110488539,13.1383853473311,13.5708697663796,14.1213854238888,14.5948908590117,15.0564759145143,15.6863123891798,16.2199262834636,16.8110159983646,17.4945563306054,17.8620082331062,18.2731224658029,18.8203418306578,19.3660929913816,NA,NA
430,"LBR","Liberia",0.297222592881624,1.26528556926317,1.48488033106891,2.42543053432216,3.92195932361199,5.81857182914591,7.60646950112613,8.51589416773211,8.52894209787443,9.46191912014267,10.1560031702797,11.0859078503432,11.6550052748086,12.0610081721526,12.5029005008631,13.1332964965104,13.3111192280604,14.0365111094933,15.1581690957686,15.8222679303572,16.4770390540473,17.2489643155069,17.9960749788569,18.2110394264291,19.2359873587332,19.5793826477646,20.1419990770671,20.616959470948,NA,NA
434,"LBY","Libya",43.6517364578861,44.710773746364,45.8843001137989,47.2611955760105,48.6110331723308,49.6633230988236,50.4677204672174,51.3889525972859,52.2251944583405,52.9691016923372,53.6330851426954,53.8372472334156,54.7720720689183,55.7319576132229,56.6893831269593,56.9993026683031,57.7809338406089,58.4471962132438,58.8154742130666,59.2554675567541,59.4317562972028,59.8876455994162,60.4831366400938,60.8507396879616,60.9928113964346,60.9894447877089,60.6563711961674,60.7838689562152,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",53.6863727914271,55.0750581831641,55.8278915642729,55.9913402140472,57.2795801958621,58.7070738932978,60.061610717516,61.3303568719102,62.408217870858,63.3327194498009,64.0622260483824,64.6000516398763,65.2196543509461,65.9444081032927,66.2549694736312,66.5612566824571,66.6925679987605,66.7171837099777,66.7225281249629,66.7861478157427,67.0269512086326,67.3391464706132,67.7801623491652,68.2236960618715,68.4535645255452,68.436051800333,68.0516585489556,68.1275567879237,NA,NA
442,"LUX","Luxembourg",86.9603309635356,87.5418904867547,87.5831554795873,87.5867873324908,87.5120399381481,87.6224345199664,87.6099397016156,87.1221061154921,87.0749527436061,86.871701191291,86.5931686428938,86.618676706442,87.3767041504732,88.1869041946927,89.1632256854766,90.6650164162466,91.4454715278698,91.9136964663406,92.6685882962825,93.1098578633948,93.8404971349318,94.3232850824331,94.8928542713001,95.3775986088244,95.9792661316446,96.3841904115089,96.6844342548959,96.9585943125966,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",1.5487197091974,1.97938093498485,2.24880864035602,2.18745340420476,2.64202564306575,3.03686470712404,3.51244820667408,3.83500562865939,4.17244714451974,3.76289250223034,3.9355342531662,4.05050107713578,4.08959397639225,4.29187968823015,4.79723363077895,4.77703052792167,4.97290671725499,5.55907323796066,5.90041481318471,6.3597276231758,7.16863771269001,7.76937748959219,8.64415854469225,9.67546348530396,9.63231488762032,10.3911132377553,11.5566998739507,12.207771939636,NA,NA
454,"MWI","Malawi",1.6206731566966,2.24316911104243,2.77460608448737,2.73894907217803,3.38307440331512,3.84581181561721,4.84043510553616,5.94828256698165,6.95726500102951,7.9486506199013,8.63222554394474,9.51329997251818,10.3586911519671,10.8109878828674,11.2238545429994,11.2981078106804,11.6650562470097,12.3983359543773,12.8681401038479,13.2109883507408,13.5419601115807,13.5095290325436,13.236436395444,13.3170184237227,14.2552338614867,15.5030585020167,14.3901940474424,16.2531531608476,NA,NA
458,"MYS","Malaysia",44.3960648645359,45.7326822806115,46.7260152227421,47.6332829461238,49.1843172082044,49.8543190313054,50.301720854269,50.610490237592,51.1024786843357,51.5606580502517,51.8487803757609,52.3006034140736,52.7841854135996,53.3554895914177,53.8230410250111,54.2494665509533,54.8693023565324,55.3275891766841,55.713410116304,56.1171039272775,56.5497766551835,56.8363862485081,57.5339616827225,58.3971391852471,59.0418055364233,59.2423548352624,58.7345809135093,59.4130722586129,NA,NA
462,"MDV","Maldives",16.9665665630561,19.3576478180572,21.2121216362546,23.6761633937393,25.4375775934569,27.4733421697679,29.7736976432004,31.4616461863041,33.2621248265289,35.2573793880047,36.6292604249099,38.3394112797012,40.0416967383421,41.5180072628815,43.2802001742856,45.1605855856343,47.0893277718567,49.0334899708519,51.094499783493,53.1726566326694,55.2040673007338,56.0003759126953,56.8894157581464,57.7193626279764,57.9129568113763,58.5731766445378,59.2627848494419,59.8768030936695,NA,NA
466,"MLI","Mali",1.5777698792631,2.35200198837467,2.79197420604375,3.20061743608474,3.57630575456055,4.39504232562692,4.28040595354108,5.07140306705786,6.08873603634882,6.87114173658271,7.63069779536318,8.90038079205083,9.59377169687748,10.6757921257783,12.0707228566185,13.2896794099807,14.1685012754111,14.498744879231,14.7567455916288,14.6839613577147,13.7512450390625,13.7593738760963,14.2476339402347,15.1061173209368,15.8709700169007,16.1750224658903,17.3066973589198,18.1577158255259,NA,NA
