"code","iso","country","NOD.ind.1996","NOD.ind.1997","NOD.ind.1998","NOD.ind.1999","NOD.ind.2000","NOD.ind.2001","NOD.ind.2002","NOD.ind.2003","NOD.ind.2004","NOD.ind.2005","NOD.ind.2006","NOD.ind.2007","NOD.ind.2008","NOD.ind.2009","NOD.ind.2010","NOD.ind.2011","NOD.ind.2012","NOD.ind.2013","NOD.ind.2014","NOD.ind.2015","NOD.ind.2016","NOD.ind.2017","NOD.ind.2018","NOD.ind.2019","NOD.ind.2020","NOD.ind.2021","NOD.ind.2022","NOD.ind.2023","NOD.ind.2024","NOD.ind.2025"
233,"EST","Estonia",63.0419017688843,62.9935316378408,63.1353658368947,63.2094122796083,63.2297835732632,63.1623428673781,62.9920691261679,62.7815993568477,62.5566822044272,62.299146446935,62.2884974008657,62.2206196265816,62.3105602896792,62.2482070475364,62.2177945279787,62.2455600345451,62.455628194552,63.1083979938811,63.850192953673,64.1701891414248,64.6419990693265,65.192376515518,66.5285092884441,67.3729744736651,67.8667618644607,66.4712028348025,65.1238835367084,65.7152385971898,NA,NA
748,"SWZ","Eswatini",80.5789541320292,81.1269452584577,81.7451846823358,82.2800650615965,82.3652463563158,82.3730009206468,82.0733444967898,81.8382351040323,81.4276275573916,81.1921268982175,80.760827202688,80.24040519962,79.5209305116924,79.0158422851607,78.7494597500371,78.442438115662,78.397060939256,78.3236286330497,78.3814420754228,78.3366798662885,79.8634743349562,83.897155760295,89.3954988056214,95.3473383463146,98.1963589299207,95.7429387916787,92.1897955261034,90.7612861721468,NA,NA
231,"ETH","Ethiopia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",39.7868221859687,40.0505938164718,40.2946549729731,40.3229475063245,40.3844234818367,40.2506076823791,39.8000312466453,39.3794812230266,38.9302796616348,38.7502579642484,38.562633284208,38.3629669335473,38.2261687642087,38.1780793484257,38.101530245748,38.3029223947192,38.8658870145187,39.487433850075,40.096822147668,40.2878722959193,40.1097257058264,39.6862562466804,39.1914839888678,38.7835582881506,38.4231380076782,38.2088592369945,38.1346213916327,38.18658365857,NA,NA
246,"FIN","Finland",33.0719852767448,32.5496063706324,31.9255057150703,31.358868288053,30.8972157428887,30.564526985678,30.2065173299198,29.947434801359,29.832249678231,29.7992776917548,30.0198325325277,30.5153498462453,31.1165435685563,31.7842620119458,31.9222573552146,31.4399346706196,30.2972966660136,29.0845537305837,28.0334824335461,27.5501092160957,27.8895643052291,28.9482145613349,30.2095489158688,31.3589182138074,31.8764951011151,29.5269031572266,27.5027773254489,31.0576870366241,NA,NA
250,"FRA","France",5.96810187861412,7.08458624221453,8.29504964020599,9.49506905578095,10.1260115952231,10.419185712372,10.6415358154719,10.98238379969,11.2620878110199,11.5013719889702,11.8220751525958,12.3638658105054,13.0910466717074,13.9900481240275,14.8622858838101,15.6699293131054,16.4902555212156,17.2668933381888,18.1255251197058,19.5280943150915,22.2483370804873,26.8273323614537,32.4087967659241,37.589997944192,39.9752184672524,38.8317349834732,37.4207090438948,36.869213389751,NA,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",67.5495176474221,68.5037460837659,69.3964614077247,70.2130328210606,70.7733263324683,71.240317162036,71.5301865848397,71.8427282947227,72.022273056601,72.0667821081676,71.8193935125861,70.846055077802,69.7628836615023,68.5565437159715,67.4879223108785,66.2856685470913,64.9172190248041,63.4739774762972,62.3656301787828,61.8027344223296,61.6472864578255,61.496324889205,61.4733405187333,61.4695773420979,61.2106116518268,60.4913046570698,59.7678734459223,59.8066003146184,NA,NA
270,"GMB","Gambia",80.1298483610365,81.1748927617171,82.293336385875,83.1213279378483,83.4579950690692,82.9396625697128,81.555608136137,79.9900252885436,78.7327952612906,78.2883612959835,78.4148096316451,78.5123705783067,78.757472868147,78.9123638877289,78.8883433810325,78.9669049487841,78.8916605559384,78.7873030540106,78.5874897454318,78.4708917076945,77.7889534714889,76.6674492809475,75.5540510574933,74.505132239672,74.2053306728665,74.2216560963197,74.2453086960078,71.0546589285279,NA,NA
268,"GEO","Georgia",67.0890073935898,68.2733666836006,69.5758383313571,70.4038553717993,70.845008513959,70.7775933180904,70.5267886847085,70.3148145985568,70.2601055000786,70.111728789887,70.889120413988,71.9555509660019,73.2233251778449,74.4625464969379,75.1113573297489,74.8968427806802,74.3161033359211,73.2957149155143,72.4691008797712,72.2429748888149,72.6058685003468,73.7064950245654,75.104119905574,76.2120102681414,76.9176604370758,78.2937316802283,80.0171450556588,77.9339915242617,NA,NA
276,"DEU","Germany",17.7986054523162,18.6173447702487,19.5843233140449,20.5975614447025,21.6938016579664,22.8976907195015,24.1233308364887,25.3464222407566,26.6943021864661,27.8710458415647,29.097808215773,30.3957353158221,31.8455430458916,32.9934282860074,33.8458878472423,34.1746833208206,34.1491887513466,33.9301627994251,33.9208081428965,34.4647597916188,36.6212677505123,40.7336612391253,45.9036855350161,51.2669453442649,54.4219197955145,55.0346717482193,55.5469849541967,60.8839339998714,NA,NA
288,"GHA","Ghana",74.8040972406196,75.9241514495168,77.0299096307549,77.8146778227907,78.2127061179955,77.5210507566518,75.8074401698251,74.0600128770056,72.6189407536544,72.2070762356845,72.9069084619433,74.811388993731,76.9778081611812,78.871820552905,79.685112821195,79.5292235312926,79.0320411333777,78.1880613815058,77.2857976160426,76.5331533270637,75.4699791628714,73.9717116371961,72.56430430724,71.4391895805029,70.9139092473749,70.823193029844,70.6182590165054,69.0514174470946,NA,NA
300,"GRC","Greece",21.6184577085865,21.0168902826383,20.3549463750431,19.6861555797897,18.9763085445035,17.8000322131204,15.7306622226589,13.598153870261,12.0554468528894,11.4251367764829,11.9431712136919,13.1026071621011,14.8467997082651,16.7255988153836,18.3786693181059,19.9661970747961,21.5750548036328,23.3515201184862,25.0805056062841,26.6820860880438,28.5820558367729,30.6829366022001,32.9013131529913,34.8138264758007,36.1701918290757,37.2042586134834,37.4850226637531,36.6649291352146,NA,NA
304,"GRL","Greenland",1.76671373859359,2.34060613034119,3.23655049759152,4.29261211738266,5.43798923033121,7.0542583504126,9.44511793293663,12.1404745213053,14.635648978407,16.147344205595,16.7478776625074,17.3790142671566,17.8314543712172,18.1266263693367,18.1923096082194,17.3151224323492,15.4612762918762,13.4228214355347,11.7418355712361,11.0950039278191,11.6949116721268,13.1154267667055,14.9989385227684,16.6561042349314,17.5010998629578,16.9139153241072,16.4096790013877,17.4995565459414,NA,NA
308,"GRD","Grenada",100,100,100,100,100,61.2640289835133,29.7982175157365,13.9474838359023,5.58811431109122,2.7926543582888,2.86072473977794,3.06589573517408,3.27954285045087,3.62480745652999,3.98568230737347,4.53741510969958,5.34133882696511,6.24898894259155,7.16283186147174,7.78724375078646,8.20366101441975,8.58756333202827,8.91965085087115,9.11081740357004,9.2230333896439,9.24364942229816,9.23201113254648,8.96855433130287,NA,NA
320,"GTM","Guatemala",71.3712005261934,71.2781499216394,71.1438506386813,71.0697633439216,71.0919121845733,71.1234025666598,71.3081884084648,71.6169573495306,71.8652996795242,71.9619213742413,71.9599373310384,71.7727401694729,71.6781925735465,71.5075367881279,71.4078794418558,71.3651601235295,71.3699594292474,71.4537489911193,71.3982358381684,71.3633766192552,71.3993107799011,71.1700799150027,70.9752057380046,70.6356069269017,70.3604101761809,68.8830670353163,66.6626780204946,64.3869797894214,NA,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",85.846784154998,87.1085168016924,88.2999163295722,89.1682337473364,89.516051605665,88.0065995791103,84.7620168478133,81.2531787176827,78.6645035125222,77.6638329287534,78.6148439225369,81.0568586312198,83.9491743433301,86.6703959073674,87.8631029527192,87.7838450469659,87.6804608419297,87.3223856314552,86.9131134140277,86.5954099759846,85.810967974886,84.4170499216708,82.9562249465176,81.8671210372024,81.4832775959415,83.0209543338153,84.6313681937193,83.5361926531617,NA,NA
624,"GNB","Guinea-Bissau",79.3054386483649,80.3746289546128,81.4542897572403,82.2946383823583,82.6615483152819,81.6899682435266,79.644722484256,77.2732676963336,75.4762701369513,74.6767448158053,75.2884606682506,76.8651942780673,78.7488526693513,80.3883730293384,81.1511585972698,80.7906452817654,79.9345244626672,78.8511678331087,78.2351800281645,77.8839166368333,78.126988497029,78.9173813592797,79.7024409299925,80.4941037641619,81.0624204525114,80.9912337641825,81.0560869112259,81.0194445285765,NA,NA
328,"GUY","Guyana",35.6287894918609,36.0137875986639,36.6014050418044,37.0268144380022,37.2311125366865,35.9555548118585,33.1218932467982,29.9933244269748,27.5303918741689,26.3034802526982,25.93212584251,25.6871930621781,25.4567155506783,25.3170428717337,25.2538980718172,25.1027089983587,25.106421489376,24.9746272677397,24.9440437656451,24.8742181223333,24.665877162056,24.2363564180854,23.7091611761749,23.3509742119428,23.1747923562666,23.1877229806606,23.1613188013146,23.0712528087427,NA,NA
332,"HTI","Haiti",38.3127738161408,37.7115648331004,36.9509087575664,36.326085079159,36.0521299793038,35.978504840066,35.9993315275854,36.0459471735627,35.9940221579056,36.0152998501855,35.5829772725996,34.7336502654949,33.6324329392314,32.7165473532458,32.3046383479345,32.0433994688881,31.6992416852722,31.4342680380983,31.232470885602,31.1221749970224,31.3131043170209,31.8391268928729,32.6000897739783,33.5302712478372,34.6061589479728,36.670913059355,38.4403465388433,38.4417938193408,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",63.8761791842147,63.7836495195536,63.8063304336743,63.7579168271172,63.7244283204656,63.1524334687788,62.1750069593604,60.9788310398682,59.7566608039616,59.016881245122,58.4578739358905,57.870938010698,57.3251452497516,56.9614567837409,56.9278006386736,57.2554751715518,57.8951473822185,58.8169647401283,59.7667398219038,60.5019891534508,61.2914285149745,62.1186513063449,62.9502778077201,63.7908004629198,64.5264286057236,65.2756331432946,65.6814118618801,60.0599303208912,NA,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",33.0145257563428,34.6973080174821,36.5829295175064,38.4709070453157,40.0853942199723,41.5044414295171,42.8412667019908,44.1051657746326,45.1975218008037,46.2508651580145,47.2129925863769,48.0578566102087,48.8219400800797,49.513655728496,50.231986230628,50.9604724178792,51.9541413308141,53.0246050912949,54.1233117884211,54.9907110961505,56.3754257668652,58.9330987701416,62.0286743170028,64.8599739163217,66.0445848025155,65.6318781088221,65.1365201690562,68.2083191454033,NA,NA
352,"ISL","Iceland",7.69010555386313,8.9172223741935,10.6438366281146,12.3170216101149,13.7625762162528,15.1970175762241,17.1011059714315,19.1846342181965,21.1628049954645,22.4817241026708,23.1394611668178,23.7973327604987,24.2876077786954,24.7081376407736,24.9384140266697,24.2622229774509,22.5573874928475,20.7678953106517,19.3863518657062,18.8310151326118,19.5712820861375,21.3253810193415,23.3455843041492,25.2388878249635,26.0459201052471,25.5059111883145,24.9901759312376,26.1723213050546,NA,NA
356,"IND","India",100,100,99.6389354762196,99.0089719447779,98.5540739222382,98.5398389485449,98.7637697959116,98.9579763168411,99.1285315306756,99.04810288792,96.6332945841343,91.7486414158143,86.5057229293963,82.404527445667,80.4751765013915,80.1415423932679,80.1552145623929,80.303540217927,80.6245121263718,81.0036876414424,81.753184930111,83.0175155862926,84.4078783529146,85.5945638804262,86.1227267527257,84.7393152763893,83.2332300236142,83.4940756115381,NA,NA
360,"IDN","Indonesia",66.4944243010526,65.8914406253444,65.3144840993855,64.7769153521393,64.2231820491513,63.0860904609412,61.3385752766407,59.3816131280013,57.8467607584022,57.1378703769865,57.1112144463015,57.2944267973264,57.5678557069281,57.9330479852268,58.2361452593904,58.5036327355627,58.7447796945882,59.0953432202435,59.5604748782592,60.1888261236266,61.2660908102058,62.7444812743944,64.3045692406744,65.582262704362,66.1635901813769,65.4598955625444,64.1020685966031,60.20759423726,NA,NA
364,"IRN","Iran",49.909756915464,50.770502756119,51.7423267715984,52.7669862497559,53.8901226695626,54.9445269086259,55.9403587639281,56.8351141686753,57.4651358355046,57.5843058354473,56.1281479390282,53.2430196690004,50.1524937060875,47.7331301437467,46.5611804693538,46.57791812629,47.0046963225698,47.615475724426,48.2158878777447,48.417935407862,48.2943206930497,48.1085040535252,47.8864906670775,47.6528269196745,47.4271775353983,46.4359835162911,45.3313332229821,45.1087731919824,NA,NA
368,"IRQ","Iraq",54.4543645400737,55.2697615506956,56.1770052598999,57.4100060237999,58.7776623110805,61.2783593388148,65.2195038906839,70.1128016473123,74.619946524554,76.5976889628803,74.7409406299774,70.4656409852225,65.6654304684066,61.5556763628752,58.6576305189269,56.491340597747,54.4627093899145,52.693216797369,51.3725737136039,50.6293229637665,50.2043310279641,49.9503388567026,49.7991006402809,49.5486317895583,49.2127675505065,48.076844062929,46.5731426681622,45.1026124958879,NA,NA
372,"IRL","Ireland",31.4577923291112,31.1578118066837,30.78819692119,30.5961277668841,30.4064340164824,30.0814794944401,29.378291178794,28.6275581002268,28.0720823052562,27.8330578805249,28.2251994676373,29.2544670132877,30.7749841220663,32.4759666434503,33.9724831443593,35.3785662784788,37.1566375681605,39.0392516176679,40.9706945050429,42.6629304738607,44.4946037373302,46.5506839957254,48.4807738558316,49.9608699737281,50.643561205259,49.6513740783122,48.6125260258199,49.3665414860687,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",24.067436227387,24.020465356686,23.9138628937141,23.7719295915362,23.7154117977153,23.9083696596725,24.4354991095348,24.9768835701831,25.6245344576413,26.0485754354961,26.115887904796,26.3000088071413,26.347911290589,26.4645030037682,26.5194022434449,26.6328383750437,26.9318716132055,27.2743998440305,27.8988583301307,28.7166198620508,30.4162955092745,33.1741665743235,36.5830973972492,39.70033776136,41.3412877660582,41.5618092097853,41.6729362816936,42.7678249007234,NA,NA
380,"ITA","Italy",22.1147371075978,23.0844433448127,24.1638881190093,25.113741686536,25.6343364667418,25.5355362022245,25.174729435943,24.7231026480737,24.3722518595711,24.3271793575101,24.7583318651888,25.6402746161909,26.7774194469362,28.0347994539889,29.1917374417652,30.3381739595569,31.6796431490878,33.1246267797218,34.7160806610629,36.3333005698376,38.5251948166845,41.4731583898935,44.7392032270649,47.6071179428304,49.3002512983479,47.8445419698523,46.0655531682788,46.9984101595856,NA,NA
388,"JAM","Jamaica",30.4777943625543,30.662335832167,30.8651405514483,31.0018203952845,31.1250213113132,30.0239805976952,27.6415196793858,24.9983926821523,22.9845462146271,22.2223756198286,22.7480129547009,23.9104573413672,25.4808384420409,27.0655971594729,28.3032747426427,29.034355017059,29.5846459869853,30.0539159856225,30.6487426841489,31.4302486074712,32.8146527714058,34.9198837345071,37.3239285529531,39.3269729071206,40.2378256622998,40.1848018761449,39.9799504545035,38.8158160219572,NA,NA
392,"JPN","Japan",21.9374286711527,21.9429788848798,21.9166599512493,21.838340021863,21.5953296768326,19.871610453493,16.7227277142678,13.6750764300624,11.536769162781,10.8411464389501,11.311112191818,12.2453060894105,13.3659771326287,14.555566816065,15.5730400303471,16.3856250263471,17.1669117222551,18.0165238147848,18.929063126509,19.9450643812843,21.4562266469544,23.5466271165407,25.8779746613976,28.046100754233,29.4877927732894,30.0836282978326,30.409432835231,30.3305571773237,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",24.0974702850437,23.9677500734413,23.8260006909899,23.8251188431221,23.824475873424,24.4853436820383,26.4773993117285,29.0808677074064,31.4223947052519,32.4932816181613,31.98832653015,30.7095478999616,29.3605056904935,28.2666131093947,27.7637567255786,28.3340066365722,29.2772034091089,30.4737777568479,31.5718899931243,32.1700888372358,33.421073987117,36.6763317047088,40.9720177129133,45.1432884678899,47.0627949039585,43.8711805275108,41.055176593591,44.4430678359194,NA,NA
398,"KAZ","Kazakhstan",74.6276568877911,76.4164905932371,78.1420353937738,80.1755704801583,81.3938069289119,82.6423527610205,83.8332517610026,84.7246522993317,85.6463804292333,85.8753470945438,85.4632203877797,84.6045644895876,83.579512792894,82.3656156456569,81.780071073479,81.2896155521895,80.7503060468803,80.4254646741614,79.764278290639,79.6367696663889,79.7669442555436,79.7681503453548,79.9540315222545,80.0006256459938,79.985817435144,79.3890310700741,78.0468446048015,77.0028197680192,NA,NA
404,"KEN","Kenya",74.2953551565535,75.1249372189975,76.0563051110382,76.955070181035,77.8786813736319,79.1969872595873,81.086780520098,83.2347632623862,84.9970258859057,85.7646551084299,84.6311349574595,82.1965103855208,79.6926651169567,77.692397604803,76.6818177427789,76.5849177569668,76.6491288120521,76.8507097342885,77.05555990039,77.1363265946929,77.1743175816238,77.1866023460533,77.1681051401952,77.0234975521437,76.7896508247102,73.0813070231198,69.784658216464,72.9939035482221,NA,NA
296,"KIR","Kiribati",81.6401648457002,81.0235342102404,80.3761300681188,79.5806171152135,78.5315062688619,76.4581525280973,73.313382557444,70.3103859042127,68.0868836296901,67.2177546403858,67.2402314833116,67.3141019818961,67.4343924521815,67.5245888001904,67.5364703775557,67.3075154379344,66.744446728997,65.9709431604666,65.2609121503633,64.6075690471687,64.0554750057012,63.5101215574344,63.0517263310957,62.6229192543707,62.3882163850086,62.3022668368851,62.3056193118115,62.3230552444359,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",12.218309016658,13.1203743717147,14.1081257998986,14.833551561762,15.2230919328122,15.1823576554827,15.0786090220544,15.0205469771859,14.9282576628623,14.912732447711,13.6175535293125,10.796472545765,7.78753805123341,5.61925170228957,4.63422270007331,4.48203974081653,4.44613716273817,4.46672882993829,4.60503823393161,4.83508982904338,5.29221563006111,5.81006602830277,6.42087627961273,6.84668747719704,7.04976045119341,7.12489205418971,7.02537491282236,6.5818896356125,NA,NA
417,"KGZ","Kyrgyzstan",66.483601957835,69.0847981067165,72.1764298336371,75.1351289111476,77.2394530144805,78.5963832163862,79.8529003674965,80.7664931000117,81.6396947961228,81.7837989258303,81.4702454116187,80.9338113502066,79.9904207743268,78.9878116574176,77.998549491296,76.7109529485568,75.1925850311918,73.6745328337845,72.2775280107848,71.9424915080948,72.0153459864426,72.2384693745194,72.4879835293526,72.9620183107613,73.0493096358637,72.2293526180547,70.2799455268714,65.8606158611289,NA,NA
418,"LAO","Laos",80.8607428671094,80.2738134008505,79.5309475388024,78.9411271500491,78.3452231223826,77.692707846912,76.9423251491802,76.2262541317828,75.665174212895,75.1793168927146,74.7462924535999,74.4156533233189,74.2486333195226,73.8716484869044,73.5954088914399,72.7029705397162,71.8117951418326,70.4991597222088,69.6711473496327,69.2013804048482,69.397493132858,69.3921994899377,69.7008117988591,70.1235800192197,70.3956594677797,71.0509739759208,71.3997355594287,69.4503759425883,NA,NA
428,"LVA","Latvia",44.4540327191709,45.8370459378071,47.3139936246782,49.0011292297167,50.8105433761786,52.5762927492798,54.5980926149753,56.4293214400124,57.9641463305347,58.572746033013,58.4627470254325,58.1832535493385,57.8391753948914,57.6325953084457,57.4667747232189,56.6602246128624,55.0078103338235,53.2918938769328,51.7692603120198,51.2631512449039,51.7068068222261,52.8037112627557,54.1051615232315,55.2645279105188,55.7181088705795,55.5162549900083,55.1988520658934,56.1058898507062,NA,NA
422,"LBN","Lebanon",34.749855774104,34.5324795651863,34.2552551465845,34.0669829891116,33.9196812299486,35.1492629507139,38.1410949804575,42.2351362776547,46.2004466593426,48.0532896453599,46.434141441055,42.3789441371819,37.4515292154186,32.7657689570651,29.0463304987054,25.2381851850719,20.7514708359644,16.9513858267779,14.1972372210746,13.2313224782703,13.5898615013483,14.4400333509978,15.813402305224,17.3833306292587,19.2794792248716,22.5399910712855,25.1291308921269,23.3152011988097,NA,NA
426,"LSO","Lesotho",100,100,100,100,100,100,100,100,100,100,100,100,100,99.669194483356,99.444353774291,99.4703181284402,99.6464600367376,99.8227557235581,99.9701099882852,99.8503426709151,99.0116087657452,96.9844808670707,94.8436535988317,93.2053574832995,92.5155581392053,94.0811908406281,96.3813899601552,97.404539146081,NA,NA
430,"LBR","Liberia",79.2780450072745,80.2719519615031,81.2793745180482,81.9533050265117,82.2412333173177,81.614077350674,80.0188002741812,78.3148673988282,76.9133158124122,76.3115933676783,76.4068526731896,76.9164946272413,77.5101999149394,78.1930451114934,78.6197366710832,78.9851634755315,79.4906880452566,79.8768583966137,80.2454466101445,80.2607721889777,80.2109647641594,79.5006389218325,78.5607961070204,77.7461560972551,77.2776848049044,76.9915848886693,76.6370486372949,75.542792173017,NA,NA
434,"LBY","Libya",69.8894625055695,69.7796195707253,69.4471254014214,69.1076265081793,68.759461709251,66.0276140148281,61.0587211874811,56.1267657837978,52.7268559062252,51.2811967887926,51.8651657644047,52.9474386364675,54.4035414910955,55.5726094317121,56.1742627027396,55.9213188295885,54.9727711153527,53.9126639408336,53.0585617396563,52.7880509003066,53.116371364532,53.9530054284122,54.8842351573245,55.749104969311,56.1086465889347,52.4243013739777,48.8604160603472,48.4818875044884,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",57.0263370218294,58.9575885772428,60.9160499530175,63.091737713313,64.9667646725115,66.6740208969064,68.449451210227,70.1062939299069,71.3265673703901,71.7947259186735,71.6922617724827,71.6057202960708,71.4046629861291,71.1353733999095,70.7148265295774,69.4239417104537,67.1693583098845,64.5528332918395,62.4854248735011,61.6620709722164,62.1980537626172,63.2856455629543,64.9103054239175,66.2902790561438,66.9856689506097,66.5127243595455,66.2677826507194,68.2307797138374,NA,NA
442,"LUX","Luxembourg",11.4774671167602,12.763604790382,14.143066488484,15.5756748184202,16.9594275726701,18.2949313609294,19.6788999741657,21.1010953811017,22.3776452578142,23.4378667032247,24.1286526964427,24.705938071616,25.1829279016291,25.6684989457572,26.4395386282211,27.608132069778,29.1510847642007,30.9589620114837,33.2225759861895,35.5996464071554,38.7371752782785,43.0420100248593,48.0167329143398,52.5465859338457,54.6062367455198,53.8837055481895,53.2857814815989,58.2147224779207,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",85.9450056342077,86.346018634027,86.8066284056641,87.0766487421396,87.1766874198774,85.7605265581475,82.8876812410382,79.6592187237222,77.2907390486955,76.3253361072333,76.542105005406,76.8247385267587,77.0599625128366,77.3662420203762,77.4756740764133,77.1721602092618,76.2280084168526,75.1760218327161,74.1902205406098,73.4134176335563,72.7252830057926,72.178644027143,71.6661620724407,71.2941082501816,71.0686718063043,71.6523825591423,72.3091966856981,72.9934734650105,NA,NA
454,"MWI","Malawi",100,100,100,100,100,100,100,100,100,100,100,100,98.7064276710402,96.6741170014665,95.6290054720694,95.1811115073016,94.5676544192267,94.1066465537003,93.5655040349278,93.3074052333349,93.1264652586193,93.0466554644187,92.8376721005477,92.8151045933383,92.5244038459875,91.9507627248692,91.3867618494538,93.0254919616275,NA,NA
458,"MYS","Malaysia",56.4414202187318,55.8084012707535,55.2623172295922,54.5404972860297,53.5188230306146,51.0317479527511,47.1549420905934,43.3105958568558,40.4924290101958,39.3531563093229,39.9369054805033,41.1347536739525,42.7076171248262,44.1700447100546,45.083005826616,45.5005755973006,45.6686314491194,45.6675651888954,45.8462227368541,46.2378755876061,47.5529838729999,49.7633600074923,52.4301847016096,54.7245217640283,55.8135376246079,54.8163600031617,53.0194338553825,50.164923271253,NA,NA
462,"MDV","Maldives",100,100,100,100,100,79.4851545875679,48.9165426792599,33.1796766332997,24.9408100088343,22.2283053014947,22.6168481826278,23.7498625659926,25.1831527558109,26.3772650199763,26.9418584643356,26.615915321731,25.7326134382983,24.7679624628338,23.8734554592945,23.3359646509714,23.0638081063316,22.7881403413453,22.5735824701266,22.3674478688449,22.432134620485,22.4127188715081,22.4695854474312,22.3422004561878,NA,NA
466,"MLI","Mali",72.625244478981,73.3667766785469,74.0562123186288,74.8172296006118,75.4090881946438,75.9164018689547,76.5348839075683,77.028104566863,77.4256880455294,77.5871729085738,77.6748122660758,77.7488819229153,77.7150196588241,77.7772815110176,77.8715888867215,77.3080366373637,76.15191963761,74.960337487419,73.9558547195039,73.3375554538806,73.2691548155792,73.1624434647342,73.1209727674137,73.0213488390369,72.9124411284152,71.7943019693797,69.8714809168028,67.6408041300027,NA,NA
470,"MLT","Malta",100,100,100,100,100,79.6825566848146,48.707009576103,32.7307969518121,24.0611101114298,21.117348364875,20.8595811338319,20.9044509266607,20.9591461699924,21.1303126883308,21.2803252713304,21.7524943406358,22.8168807381618,24.2523277744138,25.7157965687683,26.6822353892347,27.5710306704748,28.5838346829566,29.4009476089097,30.0333627277726,30.3505757267056,28.2751978605003,26.2000824707973,28.5287598211846,NA,NA
584,"MHL","Marshall Islands",80.4497632981478,79.7347884431005,79.0734798711102,78.1798604885284,77.1246703568189,75.0663262564797,71.832042740434,68.8741259019503,66.6222212045713,65.7748602342216,65.7872208953933,65.8994638286036,66.0571468830946,66.1714277249792,66.141550394693,65.9585966411279,65.3861132595313,64.7122776313285,63.9929726319995,63.4776658862106,62.8865984236225,62.3656887051395,61.8042086756128,61.399619923047,61.1600932878255,61.0356016552216,60.9444482506849,61.1233855624597,NA,NA
478,"MRT","Mauritania",73.574535334919,73.6339282389489,73.8893361813132,73.9970680805599,74.0855250137109,73.5528139099565,72.4406252367196,71.127124661717,69.7724779800917,68.8574195278751,68.1658577593645,67.512343696223,67.0398418640413,66.6193854509822,66.392545966575,66.4637594515039,66.7460994006777,66.9055205997975,67.0922852125245,67.0484859676079,66.9819794111312,66.969262061316,66.846805036745,66.7774996492279,66.675417105232,64.8334059069632,61.7154686256357,58.2873943034219,NA,NA
480,"MUS","Mauritius",100,100,100,100,100,79.3307154903953,48.7244099320104,32.9990524097771,24.5878916838186,22.0070220094296,22.3993951193886,23.5126329658555,25.0066270175897,26.3055992134557,26.8236054697975,26.4883307769299,25.6219788121038,24.5206251421101,23.6406649321287,23.0885822869915,22.9336715564265,22.7935624376725,22.5753988065451,22.5608670562131,22.536752694545,22.4429388998597,22.4969554862407,22.2192702175533,NA,NA
