"code","iso","country","GTI.ind.1996","GTI.ind.1997","GTI.ind.1998","GTI.ind.1999","GTI.ind.2000","GTI.ind.2001","GTI.ind.2002","GTI.ind.2003","GTI.ind.2004","GTI.ind.2005","GTI.ind.2006","GTI.ind.2007","GTI.ind.2008","GTI.ind.2009","GTI.ind.2010","GTI.ind.2011","GTI.ind.2012","GTI.ind.2013","GTI.ind.2014","GTI.ind.2015","GTI.ind.2016","GTI.ind.2017","GTI.ind.2018","GTI.ind.2019","GTI.ind.2020","GTI.ind.2021","GTI.ind.2022","GTI.ind.2023","GTI.ind.2024","GTI.ind.2025"
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8675549207956,48.1285023627161,49.551579765205,52.245356423508,52.4927663465801,49.4108011187652,48.9277414442479,50.3872330390384,48.5240376737749,49.681302396269,44.6291944179088,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.0038811506336,28.0534035208152,27.3979714203453,26.3800294516797,22.2021664606025,18.8941084686358,17.1523623550817,16.887422312852,19.3582836474808,10.7297644786186,14.9978391368456,NA
740,"SUR","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21693933173771,10.5607619897189,14.02671074042,27.8204016701466,43.8203526497462,48.8578777450276,48.2164237272091,48.5353023662662,50.2105386676519,48.3117339003842,42.6866997563991,NA
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.6105570937001,81.0095913820771,82.2385480207484,84.7910316354153,87.8313084848372,93.8502620641915,99.5115149337582,100,100,100,100,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.8103310553265,88.7685380411055,90.31155030971,88.176596032582,90.0295697011505,82.734853789968,70.382548702862,55.0793064464801,45.4954527719208,NA,90.4081681911145,NA
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.9408190369517,52.2701327383959,50.356201896552,46.9556437242318,45.2301386429791,47.3159572655125,48.7844053176699,47.9839319225416,49.2269515028006,51.0342429320549,52.789171472757,NA
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.0524564075597,22.3170433099834,14.7615577484438,1.54619797593696,0,0,0,0,0,6.07311009983612,12.1380336623632,NA
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3341816431716,10.132047236968,9.27770027152457,11.5977666278308,14.9036494944418,17.6580965082888,20.3725596036499,21.9691442860494,21.9825795104807,17.6681704921286,15.6648713726384,NA
764,"THA","Thailand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6419527439217,31.8753385276442,33.2010107688936,34.5532323680758,36.681300120194,39.9374606998848,41.9496471387202,45.0924890130764,45.8233944764022,47.4389939345332,47.9811707361819,NA
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8979775025306,38.8328320488434,43.2246099270566,49.968507866812,56.2605946971921,57.7452677945754,65.501173214194,67.2633640241643,58.3674685312856,54.0205748615862,51.0137424734236,NA
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6252915748386,23.4740266737994,23.8095590312597,28.816541499686,33.3512069547338,29.1865056396682,22.6627117579798,18.8932033184461,14.6143366820645,13.6558520929449,16.2574562911614,NA
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9656828407102,48.7400839215757,40.8052525075314,36.1833138568754,36.0921384369557,27.924450473887,27.0429044016774,27.8077608682646,28.349368344636,30.8977432626292,32.2854912223946,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1301960520372,19.4047629365698,27.0226634008734,27.4682462691725,28.4476035073093,29.4913058195993,29.0553807902675,23.5931547428187,22.3151254148426,24.616437875495,27.1780805589176,NA
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5766459766044,34.3483737897767,36.4971117464431,37.45266653345,38.5198060488522,40.946960082539,42.5945821870863,43.6336050298779,45.0476823690702,45.2261781492999,44.3329297462439,NA
792,"TUR","Turkiye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9362173291553,30.1691232964368,29.8540640348503,26.9680425681279,26.8767289477162,29.0710363887099,31.8940096316194,31.7061587951312,33.0757568181998,33.6652120960574,33.3071259723101,NA
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.4488882879314,11.1169751355068,14.144710644488,21.8146785584206,26.8904783488395,14.811706482749,1.15431732199214,0,4.14175989500185,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83211526915672,18.1337260717781,23.3844512335611,29.1533179721911,27.7653042037935,26.6990373281333,21.5494841278448,26.1024389632261,30.7068291972727,36.3504790376525,38.5303513832875,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.83160719184204,10.0650766446467,18.3796727734579,19.26567454845,19.9449275021224,20.7050355925981,20.4024021688292,21.7365544343187,22.5668887520107,24.4176538631282,NA
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2769102760044,43.1135149122746,40.7378922908882,41.9966784819385,42.4614837526511,45.5292578049912,48.2238632214437,52.4403689791995,54.1335098042437,56.5762745300052,55.3338540717613,NA
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.59211730114041,9.0999385872389,22.1281968396619,29.5719000000874,36.1549063923049,37.2692128921671,40.0496920646227,42.2889630755533,42.3355562697769,40.3935757176437,NA
826,"GBR","United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9658158145315,68.129593391905,69.1245577453763,69.2869799399582,69.1029348371265,71.8805112853517,73.4600329477655,75.7694051286514,82.2526811319007,82.0056800992761,80.534459727804,NA
840,"USA","United States of America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.1696377047575,53.0863514752213,53.2586700025926,52.1012105489737,49.7453072322122,50.5119877174029,53.3089815479256,53.1766982959624,53.7011097663974,53.9544522501857,53.0005645744239,NA
858,"URY","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8025669495685,43.9469938149377,44.6085572848287,47.5190620420332,46.2621607686081,44.7796881539672,45.3906158254495,42.2485052938273,41.3332724518235,38.5747210430281,35.4264943675377,NA
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7466063465224,32.609101267337,30.5135937026311,30.3486707993194,29.3341796404829,31.2117955899725,33.0537187784021,29.0471016621717,26.6779938726659,24.5905650334325,20.7619495040687,NA
548,"VUT","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7624681613918,23.3892609796903,38.2150805150764,49.6142595300896,52.1773028700793,56.1866402366541,51.7762815377191,46.4322787576788,45.5419033951359,45.1037937498381,38.5845963453252,NA
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.61679549679,12.8568725137799,12.2729652423455,13.7748124465514,12.8078891523465,4.43854671449694,0,0.619681190977261,6.03013402663937,11.2129093872648,15.1073364000382,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5900551698647,48.3077526095976,51.0205171580604,46.5165200110444,45.9732625373803,44.2351018050105,47.257467331122,50.4413422931013,53.931485359725,46.1634138397069,31.7361974873255,NA
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43904062510907,1.75031374110523,1.63624920494667,2.92181463371252,4.91119108874803,5.29314538808188,4.70467157413115,10.4711409261906,7.90816224989906,8.39249358221267,9.00076627544044,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7328149116986,28.3921576037621,30.7287608710833,34.8067348574128,40.5049440229084,46.9387432672289,53.0461666749103,52.4177781979952,46.7432795219815,38.5422205178618,32.8548889808977,NA
