"code","iso","country","HPE.ind.1996","HPE.ind.1997","HPE.ind.1998","HPE.ind.1999","HPE.ind.2000","HPE.ind.2001","HPE.ind.2002","HPE.ind.2003","HPE.ind.2004","HPE.ind.2005","HPE.ind.2006","HPE.ind.2007","HPE.ind.2008","HPE.ind.2009","HPE.ind.2010","HPE.ind.2011","HPE.ind.2012","HPE.ind.2013","HPE.ind.2014","HPE.ind.2015","HPE.ind.2016","HPE.ind.2017","HPE.ind.2018","HPE.ind.2019","HPE.ind.2020","HPE.ind.2021","HPE.ind.2022","HPE.ind.2023","HPE.ind.2024","HPE.ind.2025"
562,"NER","Niger",NA,NA,76.0163184216643,95.4766262476778,73.2642921412009,83.9841120849513,79.0250171579561,87.4890229089358,71.2632538836779,74.1620312058066,77.9079811913746,67.3225293565654,69.638759804793,75.5461867138668,79.8157788738076,77.1350434635752,78.4561688512741,85.6443257698268,86.649515322967,66.5842546613642,71.9036467598506,71.8681479462592,76.48551405134,86.0824293872606,79.6623355069051,80.9374764955474,72.0410693244304,77.0699790622413,NA,NA
566,"NGA","Nigeria",NA,NA,26.1640941549048,44.21806927862,30.5833192710292,37.5103419805018,30.9728441575937,37.6015164226932,33.0376945089987,31.793718375567,36.3309674706261,26.9777708694411,25.2482430024439,36.0310010340001,40.2501012530747,36.8374318568768,33.3842068060342,38.9976383098167,40.0278979958375,23.5736626111536,28.9768558686345,28.036015923878,30.7764620306276,36.8994311718224,31.3290553453724,30.7811859318285,24.3555469498868,30.7947936522996,NA,NA
570,"NIU","Niue",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
408,"PRK","North Korea",NA,NA,11.861004150888,17.2522036647364,9.13406504217328,3.71225569083394,9.52991826085014,0,7.27054441132594,5.26374140407093,0,4.13869052720487,0.357993742290247,3.09752813780317,11.0330067177017,5.80698209736313,4.59871732016867,2.72284258779078,0,0,2.61349591217426,2.60811732113589,9.36763519658207,5.82506191601438,8.0246623571287,9.82530525610744,13.1440199970633,11.2924346671963,NA,NA
807,"MKD","North Macedonia",NA,NA,25.6373285728383,27.7444412272024,20.7328078415641,21.5802192038957,19.8090280429377,19.1853701479327,22.7064663241073,22.6724484825284,17.4900630176066,22.2249361820814,22.5160445577672,22.1480178316967,21.3593110668284,15.1440493926664,14.3622392226653,18.3500142490351,22.4456811779226,18.1990490193247,22.4567370166983,21.8244856361013,23.0555242323775,24.3700115828032,30.5675336168503,31.8237716690212,30.5325986092227,31.2640947432115,NA,NA
578,"NOR","Norway",NA,NA,73.9882624456782,77.4655506720301,76.965810971152,82.6561214849981,78.7282585152978,77.4379635790812,84.1492861635249,83.2409040185901,75.4557946092636,81.0733159026062,78.8698832088835,81.8109517106871,79.76553452677,77.0796219289637,84.1040620124011,83.6187839598781,79.6838434980394,88.5883965042377,88.2995632100018,91.0189090750613,81.9893187254046,88.4636480614671,95.8918488393314,87.3584743973994,89.4874798144491,84.5507054835239,NA,NA
512,"OMN","Oman",NA,NA,43.1468970782573,48.0914317081868,39.9634080216519,39.963513655745,47.2266028135642,41.0181451953968,45.7839018006438,47.3162930798921,43.4868500651385,42.3547256482895,41.6426513657712,41.8532459025581,43.2598419403089,38.8840029777471,32.7969625277438,44.9974152785041,51.320666994775,42.1285727720854,43.6585247715434,43.4934976577934,33.5029122824522,41.076310872769,40.4256958299276,40.9763835262663,38.6507578294531,45.3410521470198,NA,NA
586,"PAK","Pakistan",NA,NA,0,0.0896083642251995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
585,"PLW","Palau",NA,NA,100,100,100,99.2538566632365,97.6598891013403,100,96.7213962086972,99.5935427927585,99.1074524367,100,100,98.3827779864493,100,100,100,100,92.3530525353447,87.8841848137962,100,98.6693002462999,100,92.1500759577822,98.6447206487082,100,100,92.5849079456394,NA,NA
591,"PAN","Panama",NA,NA,85.4811366043653,90.633005576184,75.8344669102482,74.9525215760986,80.5692456947207,74.1922667268824,78.7146033992894,71.18616104898,73.303116058126,74.1095852406315,80.5970891756684,72.5579566237232,73.7290264865156,74.1916176289299,72.3929541726822,75.1554772814038,73.0406569890215,68.7265099835503,67.2410891463013,74.7564325839652,72.0256060607501,70.049285807661,73.9750394569139,71.649723393879,70.7643779410697,65.9906661887181,NA,NA
598,"PNG","Papua New Guinea",NA,NA,100,100,87.2665129452585,88.9965049326263,84.3317355987773,86.3423098703853,79.8335492176626,80.3927666981809,75.3746645377833,74.4838461112062,74.7879206101691,75.0924699527524,73.0503796114887,76.8637824723744,70.1292021138923,70.2712859586742,67.1460236741592,62.0457287984284,68.9634735939864,66.8171726117895,62.288553281346,63.9347740725936,66.8844790062161,60.5987311492482,57.0732800375011,66.6766531471069,NA,NA
600,"PRY","Paraguay",NA,NA,41.6458743163952,31.4417863945415,41.8400738218428,34.1737997000388,31.443126363688,37.028248022865,31.5125936295452,34.9250917806017,42.2910016523373,26.8799712198486,42.2820470421947,40.8923554815835,41.2802575088005,40.8630194307036,40.9480821054594,46.0097404325399,42.4099983875699,39.6025585151563,45.8467545007701,50.5698743353576,44.1443563595594,43.6456952709025,26.8621298432962,38.0880656593222,39.1399233242322,31.6788018855213,NA,NA
604,"PER","Peru",NA,NA,49.440476578453,53.0830674980888,34.8114852223141,36.6297113038314,36.9995295934319,31.8988671056077,34.0275811533758,24.9838725771317,30.4701775236108,31.7710384511031,34.2321707651355,35.6664013629137,26.6153701923733,36.4345525178386,32.8210622911462,31.4505980284497,28.3293200229422,33.156816736682,29.4192911857129,26.7648672745113,31.495322237422,25.5323467764448,29.4268626940103,29.3933057623929,27.0100120639166,26.0057054555996,NA,NA
608,"PHL","Philippines",NA,NA,37.0881222552505,41.4141971414624,32.4359262510657,27.6110729496421,28.8760873189649,32.1071656366802,26.4415698905341,20.7692188332741,27.7777708506896,27.0300096408127,28.0473713649589,27.977379731774,34.7425861603351,28.6748982293998,23.6289002978931,29.0417062133919,25.6765266098009,24.3153911902366,26.4250086253425,27.2944680668805,30.0215669554866,23.4693524859291,27.0037026603069,28.452102227712,23.2283751919005,19.9764426837694,NA,NA
616,"POL","Poland",NA,NA,6.85498969311055,9.51311276436691,12.0857506966615,10.023599091069,2.32205499495305,5.64435889183673,11.1076815010316,9.10450979106356,5.53867019332731,15.1573802339928,15.5831734439025,11.4194203184533,5.26938197151264,8.54622349790553,11.8730483118803,15.4499884340352,13.4176350446041,17.4627540996865,19.0294645067241,17.6084742705889,16.1704825904645,23.5410843930921,30.1920045369133,22.9219743734675,29.628499935898,33.9107193219419,NA,NA
620,"PRT","Portugal",NA,NA,39.8522473665803,46.2964403442261,41.7619080468334,42.4669281061926,41.9262361206379,41.1639557595559,44.4828995817445,37.6179349920385,44.473767357524,42.9556546741162,52.9522403501532,50.2986291364217,52.3190043753219,50.4543299908981,53.5075871329888,52.5476998482142,57.0177167278177,51.7781752912623,53.358733348516,51.3763902806228,54.7727280349959,58.9394643539572,60.5194455203335,58.079307106814,52.9605736233386,56.4372899281621,NA,NA
634,"QAT","Qatar",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
178,"COG","Republic of Congo",NA,NA,20.3066637262029,29.0120212472053,16.7384112179932,13.6215650048917,11.0762697791892,18.5750446266644,5.42119042313321,12.6339363562596,14.4205061967513,14.6868478158151,4.70370981725408,7.77671736846968,4.41821372487537,4.01926641547131,0.938694477717632,0,3.17445915886488,0,0,3.18754996924456,0.28113680644438,2.16579555727442,0,0,0,3.64578840079515,NA,NA
642,"ROU","Romania",NA,NA,18.6007479434372,20.8279820068062,20.9585975255677,20.5627439158641,17.4914517461404,18.3955059318303,21.2780488548607,20.0310882649858,18.6753490230002,22.3430358031476,20.6022116739669,20.8876754379981,25.0884683479127,17.5193862756742,18.9539747842297,24.0529304506639,25.8210357024954,24.8548123531651,27.414481076787,22.8227804177476,24.4777946208782,31.4328512607394,32.0565095407319,33.2818403350748,33.3078672078262,37.2215393721632,NA,NA
643,"RUS","Russia",NA,NA,41.241007685581,45.5025221782302,42.0706963767007,42.5228418475341,36.5473043847989,38.9853153130432,44.6930382319629,43.8130461107259,38.6067935587642,44.5830003575985,38.8421527269193,41.0104986049889,34.6490144087092,44.3720076379933,38.9327989131882,40.9713710406941,40.1073830108513,45.9059611076273,42.3726276648721,40.975679968968,43.2755509028865,43.4577189093924,44.9971856686553,46.2266542703457,47.4820985027433,47.2388793308843,NA,NA
646,"RWA","Rwanda",NA,NA,4.23506810272976,13.8036938474262,3.30989336484129,3.07346460096072,0.754781403986811,3.91892542152789,7.32427086012545,8.08781498001406,4.08072467651303,3.46958012831179,0,4.70718634479586,0.247956804596214,0.69851312923744,0,0,2.35594253631446,0,0,2.85577552469542,1.44911507369494,0.70011561581866,0,0,3.11688778149986,6.04733368018783,NA,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,94.9660083108922,94.7321993044218,97.0876574413062,98.1246580929574,100,100,100,98.5081183496033,100,86.8933402255601,90.4698607613631,93.0347803618108,90.9305230616031,100,94.5359198914767,98.4084689609697,100,98.0702439809606,94.6813120266553,80.0668358439468,90.7929702181547,99.6553437747723,97.5162590358914,93.7002339882569,93.316081427457,95.5357829985348,NA,NA
662,"LCA","Saint Lucia",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
882,"WSM","Samoa",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
674,"SMR","San Marino",NA,NA,26.5204907352621,28.1151176470272,25.7386757517994,28.5946275718086,24.2186549189083,23.2059993257766,30.1106667917847,27.2747618673323,21.1849098692062,25.0750610507658,29.1705655089973,27.9838884323306,32.2749628302397,25.1022925309631,28.5755701176124,34.5077762014039,35.8918465866174,28.3851890787328,36.886294599571,36.1782184346673,35.4170594863691,38.133867553389,42.48137666025,43.1235841293496,36.0944705458838,41.4961490585926,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,66.3539767352553,82.0161510579681,58.2706123308332,63.3450478476256,55.1651288218945,63.4260418198359,64.06676601478,59.8132712954467,64.7869892756402,54.3670461771512,56.6130317598201,67.6521452385738,56.5425403124218,60.5359180621488,53.8732599222632,50.3930014618896,66.5188331090791,38.4402911918745,52.6265892082825,62.9385752476981,62.3717732950022,62.1358115905804,53.2263374254681,58.278044991455,49.3361762841435,53.6386318188793,NA,NA
682,"SAU","Saudi Arabia",NA,NA,18.8049718953638,7.83146145669477,12.9781684799437,3.49311658209656,10.3071646852582,6.04889108662088,6.16039567110198,12.9953251340942,8.53452540447212,16.2926377913026,10.2930285873388,4.57435033784311,7.48664161668695,6.67004203551723,0,11.3285429126329,14.7926706725235,0.623356555195031,10.177515210213,11.7574451911482,4.73736843148534,4.38914590415429,8.07739289945316,5.14114693476385,3.3835227060181,11.5474953115335,NA,NA
686,"SEN","Senegal",NA,NA,95.1510101062448,100,100,100,100,100,100,100,100,99.6661518224636,100,100,100,100,95.1423447754196,100,100,95.2504448708086,100,99.2511239689197,100,100,100,100,100,100,NA,NA
688,"SRB","Serbia",NA,NA,15.70347495659,17.435278333128,20.7946129903401,20.3762725646782,16.9860344460574,16.1102197655002,19.7386040901157,16.1236790922479,14.6763339548863,19.0800947426666,19.7241861585801,16.3382075701968,19.6745134136303,11.2812757564745,14.3553292630952,18.9518283793742,20.769477422001,17.8997583839834,24.1289957610424,19.3128327902623,21.13138033227,26.2432422076575,25.8073828221444,31.460861767634,30.2042689814235,34.5042917842714,NA,NA
690,"SYC","Seychelles",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
694,"SLE","Sierra Leone",NA,NA,57.1658917878044,64.8840774663284,60.9251833464553,76.079344621046,67.5674333509439,70.8975096079705,69.618605152928,73.5451593312558,72.9336821236763,62.5874302382334,55.4668781409,58.8330832668023,67.2178292300352,63.0325301917565,58.854292895445,71.3611659491819,67.4197378041492,56.1119745263847,59.1248916656162,61.4276319240796,58.3879234996213,67.1956617285459,57.3280727805323,59.0845517661587,60.0608653898037,62.6110715758441,NA,NA
702,"SGP","Singapore",NA,NA,27.6749577731863,26.2744477358954,24.9087515464438,28.306499124345,18.40913803084,29.0685671276112,19.9141320032399,22.0669438944074,5.0068486639543,30.852711319355,32.292495544012,13.3774378002869,35.9698951269999,23.9447459627744,15.4507259820536,3.8864443099997,16.1664446521204,0,23.1306454785524,27.2557818743813,13.0234989724158,9.08508527610381,26.8835258514803,19.1636587712891,26.0784114496463,20.3081612800093,NA,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,14.8908015052645,15.3602426720959,18.0509363708861,16.7090420390947,11.4387467768941,14.3005734232748,18.3548276421781,15.4365137689749,13.4621820311798,24.390447153706,23.9445465401299,20.7401431388232,16.4892071647129,15.595827747509,21.6075181285878,21.733805470283,24.3270213709381,24.9423143483068,26.5445911814471,25.6823911473011,25.1838036593566,35.3211829648162,38.4747143401817,34.9157590982693,37.4239049355258,41.604126802162,NA,NA
705,"SVN","Slovenia",NA,NA,21.9831743758299,22.0723078017794,21.0050815951108,21.9516299390006,17.1766526672053,17.4925500448641,22.3894339460202,18.2422619542426,17.2827194233988,24.1585942718642,26.2976906677639,23.1459404347366,23.9763348111495,19.7558296144195,25.9370037244828,26.9049656045848,32.315941362606,26.3907724544386,29.5302123084517,29.2234173025707,27.4242391400376,38.4326327936218,37.9861453852048,39.8718040909413,35.6334545894463,39.3813709768342,NA,NA
90,"SLB","Solomon Islands",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
706,"SOM","Somalia",NA,NA,100,100,95.6553704203789,100,90.9598032027167,99.1254793277724,96.6369814130956,100,92.0449607371838,98.3635996833838,91.3304424028499,91.4754424964471,98.6832858784211,97.6542237543719,88.5863117550262,93.2301601428971,98.7862798856982,99.3894232400432,98.4336149142175,92.8372073830289,90.5567530056362,98.8411640768449,96.9256079387473,97.9144693308338,94.0804347292621,84.3734958072894,NA,NA
710,"ZAF","South Africa",NA,NA,14.9914774275914,13.3344201118308,15.9671361753405,14.0672762638808,12.6039462575886,15.9448597453612,13.5708804526815,9.17052698027068,13.9668373744153,10.7255793201774,13.2001797235604,17.9462176028536,3.61744574455085,11.2588760190515,14.819539382252,14.4524288728048,13.8086413966583,10.9772873130185,13.0856659675269,15.1398289297944,12.1241689498898,7.66559872294734,12.7147243357607,12.0283266619211,8.22132573140455,10.3010468690961,NA,NA
410,"KOR","South Korea",NA,NA,16.5980966146823,18.9053914754228,9.5377433265764,9.64183134651552,12.9498143633348,2.59379475604059,8.56863228459893,6.72457040336147,4.71053954770088,5.54450679471522,3.77985227769818,5.42517776050389,8.73355349866783,8.96144729222945,5.09723735812986,2.53099878900201,0,1.66834884104424,1.61872040584531,5.39181759289782,7.85598073766532,6.14454473844133,8.54965778785757,8.39535348075982,6.70170883066146,5.28614339600385,NA,NA
728,"SSD","South Sudan",NA,NA,36.0372497717976,47.8279276560669,33.355934715499,38.1195072349673,32.3820025442195,30.865526240245,35.5956006956379,34.9605950221974,33.0291512652091,35.938149697338,36.1729501094828,35.1559207388432,33.9997957028464,29.6664696147854,29.5313164889297,35.5882262266006,34.0417146143075,28.909011600701,32.2460034057516,33.5108243870962,33.7908087421025,38.4277898203178,35.9097932847667,31.3624320224372,36.5663467939479,38.1437926466848,NA,NA
724,"ESP","Spain",NA,NA,47.8799366327259,52.6913373328136,44.8531441283111,47.5473907807852,46.0699052853553,46.401406214724,44.1670613397907,46.3375140975193,43.924524507081,42.7578804988906,49.4767081179805,47.9348576881311,52.3727468796759,49.7792958278796,50.4886231051632,56.2249752538098,56.7322605884099,51.3350247979662,54.9109370084952,52.830645669218,55.0367425015161,56.5816557376664,59.5069064273626,58.6067221058359,53.1866310270913,56.3130702291709,NA,NA
144,"LKA","Sri Lanka",NA,NA,41.9482019310787,40.2475817933471,25.3763266586542,27.3529797435026,21.0047156462469,25.3099875747678,25.7693445328946,23.365467911489,23.5528611407576,18.6486981080853,17.1483463085576,18.2525358720109,21.3013072436432,17.6049454404912,15.2656552064283,14.5485625209329,18.5835079834512,20.173441492036,15.8740638368531,16.3419308099996,9.50084579051337,17.662275236784,21.9642426770252,20.8280277020751,18.300988195722,16.7492997401973,NA,NA
670,"VCT","St. Vincent and the Grenadines",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
275,"PSE","State of Palestine",NA,NA,44.5838860561066,43.4187839604622,36.9642278600854,35.7773408743373,39.4528432282804,37.2703507201351,37.2294540344954,38.1825476214715,36.503406956192,35.0654171247365,36.3466807883246,33.9508485857089,27.8409476712924,36.8317749893762,31.8049867600775,31.0690406105482,33.2621726079446,28.0475474417938,38.04884624807,34.9883676406272,30.9700566897612,29.9378881502759,34.7727594353311,33.4246287219426,30.4165400279218,30.8627219312143,NA,NA
729,"SDN","Sudan",NA,NA,61.1960759458825,62.6231243165154,55.3525240027318,52.704486879751,54.0435888119728,51.7740528851067,55.2008087588616,59.3924207186715,56.8448628423147,59.8454406128627,61.3591347587137,55.1512569517264,54.8167131544399,57.8847465167503,55.5803871205571,62.7655647887946,62.6719521885027,52.1621111099354,61.9922281487182,58.7877094424104,56.6119575780161,66.7239034606647,60.7287553559294,56.2903512337797,56.7751891717455,58.7510014340789,NA,NA
740,"SUR","Suriname",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
752,"SWE","Sweden",NA,NA,61.2819380857055,61.6402606105565,59.8379752473141,69.3248803665146,63.7269202733528,60.9010953535046,66.2087636510161,64.0146952215334,57.7206182981304,64.7041637930499,61.2060461419692,67.1429526995157,65.8125016669818,63.4157799267338,68.9676330858174,70.5546417501628,62.4770317262598,71.264052580894,76.76250329679,70.7399166137168,66.9244700986462,76.9984664119454,79.8269129448123,76.9796047483871,78.2894207618173,75.5453470728807,NA,NA
756,"CHE","Switzerland",NA,NA,34.7708196975175,33.2974902760978,35.1236489553459,34.3613697278038,33.1800650829063,31.0145238747619,39.5224906597114,37.4314671869521,35.3878198224922,38.3107921900347,36.596637786326,34.1242755732793,35.0458457724057,34.453084372998,39.4083050120953,37.6392642300954,46.9494202373984,43.2118391716021,45.7397459882618,46.7578347720366,43.5078381388447,52.5853996060074,58.6714133467351,53.9378630794261,49.1319782321436,53.9347642955103,NA,NA
760,"SYR","Syria",NA,NA,38.581641605021,37.2726234879725,32.7973069972921,28.8040739087228,29.928162567117,30.4035512885588,29.663668636224,28.6171123177554,29.9233600684089,26.6821791933837,25.028500443493,25.7727680089328,20.0890823797428,23.5514730801861,24.47545749459,28.7148814587993,28.4732866934936,28.4844332756461,27.1149005962761,25.19812716382,22.9395208721823,24.0037094355704,25.5965307554194,25.3077844137557,19.559431282602,19.2729152764448,NA,NA
158,"TWN","Taiwan",NA,NA,23.6617115677695,26.993229064515,14.0580559419235,13.6774974315231,14.2259184330058,13.734856546827,10.94307800959,9.39783037543081,8.57935998714026,8.97899949606348,10.1216869485411,10.8209437996198,7.05929052805421,13.261790646117,15.1425954207187,15.2352149744392,9.87768691179635,13.0465116830055,16.6107770269082,14.4978918249162,19.0163261548378,22.4653711633061,25.775271360647,22.3074879703784,19.0089671928277,14.0736435877724,NA,NA
762,"TJK","Tajikistan",NA,NA,34.4703375103203,41.6340742881275,22.5624207359766,21.2555883471995,26.497472529061,27.4166039744617,28.22628856292,27.9467956251612,24.554738996353,20.9850173759609,20.2073093632658,26.181486686063,22.7574690561408,20.1358601520991,22.6684706839268,20.8414348413687,23.2592747484757,22.0033414366341,20.5244179326709,21.7952257784193,17.5643075457826,23.6729284809534,22.7544146479612,13.6301037111995,22.1322726687414,8.2819525818127,NA,NA
834,"TZA","Tanzania",NA,NA,46.2292459400166,63.2633619792312,37.8647951879992,38.403381804657,33.9098774759204,37.0649298053468,36.6847046831781,34.887811090566,35.4485929572341,35.3584100043729,29.9511494835386,33.9721883779878,34.9925726980192,31.2495546631451,29.5280541573732,31.3626193068931,34.1817710726214,38.8641839244,35.7983708411076,36.5880114715731,32.3715101749636,36.655980660872,33.0488782053465,32.2447014306496,34.9177935924635,30.0690023730222,NA,NA
764,"THA","Thailand",NA,NA,10.4068659120232,16.9810857899262,13.6863500423367,12.406981366491,9.95064625012522,10.6740391512085,1.90683807946485,1.88081730957344,8.23134553066575,2.39024678218288,5.58717042248618,7.37922551899565,4.27693891848158,5.02576831543531,2.69350968473188,0.81089190574275,1.00418854958538,5.23803226843215,2.68042401989793,7.68513569492916,3.81015313841026,3.42040167824659,2.76098855097628,4.24395680952141,6.20013482821382,0,NA,NA
626,"TLS","Timor-Leste",NA,NA,91.9832783709599,85.9526035744995,74.9592106279585,69.5113760098322,71.928571633356,83.2725417478268,75.1661303720022,78.4851347554489,75.1510747058184,73.833108266272,74.5689149077056,71.3354826695483,78.0691033218043,63.9307834676717,61.1527772417827,74.3781808715887,66.0813771848768,69.2094132570705,73.9090059201505,69.7160037844893,64.6415376140686,64.0887662391255,79.2129629705877,69.90353802022,63.5032714398893,66.244272653548,NA,NA
768,"TGO","Togo",NA,NA,39.0017456317355,53.813456209066,36.5302380201792,47.3247521953371,41.3061331293441,45.266920188349,45.4567153825745,40.8369474230869,47.3595158891731,33.9626726198821,29.5255147760863,44.0188707575861,45.0206872817543,44.7133397522782,38.2960124838965,46.712451565876,48.6000627003182,34.4148571891279,39.638369907114,37.9822195092021,39.1470374660125,47.2370681901643,42.7435599468206,38.1520946549592,33.9791690834489,37.5109257495591,NA,NA
776,"TON","Tonga",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
780,"TTO","Trinidad and Tobago",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
788,"TUN","Tunisia",NA,NA,49.1166504411189,44.8357133890287,44.7901098871235,49.0879600190893,42.5841403545814,49.5126248170761,46.2686814097259,48.9368867876594,44.6219316036107,44.0525265773788,48.1785834731354,49.331824047221,47.7427991352234,48.4489123356717,53.5027939966469,52.6906653754464,54.4622565645091,50.3046390590583,48.8603336342213,53.8485182207204,51.1251869546382,56.857524257935,58.3582991004981,55.4124079259728,50.3903985352531,46.4370895892748,NA,NA
792,"TUR","Turkiye",NA,NA,34.5007301330418,36.1232655873171,27.2810987437896,28.1026305368368,26.8063015530971,29.4907607720185,28.9470359423235,29.7082754991692,25.7899186561747,24.9783949980969,23.667029834068,26.7843868381038,23.6326441858466,23.1958729408849,23.8555750272504,23.2147806450578,21.3728585086668,21.61922556644,23.7641789998347,21.4885973037123,21.8417557544747,21.8759677064259,24.5985574264982,22.6741450249862,23.8223177454209,20.5374616358927,NA,NA
795,"TKM","Turkmenistan",NA,NA,47.2247717861336,45.3045761997563,48.1068707484071,44.2989976473006,50.2812185502842,53.4518151162953,57.1992616863763,55.3896342403596,51.1486823143007,51.2458847101949,50.5408118346123,53.4385546558078,52.6832519655544,49.8495262640881,53.9686038224928,52.7836405380301,48.4123695178011,56.8237464313706,56.005713184717,47.8620400361973,50.2199512960205,60.7700836396209,56.2269405598179,48.1418964065473,52.2676755253742,41.4772367817364,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
800,"UGA","Uganda",NA,NA,12.4322765038765,31.4215127919963,14.1970299836112,16.6239383290491,10.0087830497329,14.5160133424645,16.6989547741303,16.0790486477197,9.35932811384954,18.3047545634351,9.28091247506831,18.6709115953042,5.16943510534286,14.0843660805751,5.32118563067512,0,9.90938376799461,6.33832483398922,7.0836568942852,15.9529328022097,8.54080881789791,15.1784364349604,3.53745107530598,8.06556907301083,8.26917461907624,14.9355152397851,NA,NA
804,"UKR","Ukraine",NA,NA,26.0029349359813,29.0304096636733,28.4305741695154,28.5949020127938,22.1549498738148,30.3052716555502,31.7061006737502,30.2127537960404,27.265190476343,31.9082812864322,29.3037567184675,28.239733226194,28.6665558894626,26.8253988714461,27.6381050093944,30.916888650623,28.9990013797327,32.9608993990779,34.5537885564494,32.9855277189117,32.4184949657485,36.3829028018881,38.797820133308,38.2935185100614,40.4315589746923,43.0396860019054,NA,NA
784,"ARE","United Arab Emirates",NA,NA,25.1307587450448,22.0559502495806,16.4373260793862,20.325539762597,27.9866238299137,16.3807944602467,19.3050494195357,23.7431416867015,21.7947958715241,19.9432212841941,20.1578707955372,18.2515495951819,17.7582985728342,19.3888497740718,9.80270107955839,20.1402592037167,26.2372684486587,15.6796068536277,21.5297544758283,19.2058093928649,14.9908459091902,16.5974605195033,23.5082767148946,18.4443948365224,16.8026912382827,23.9204856588877,NA,NA
826,"GBR","United Kingdom",NA,NA,40.811184408996,45.2407925383733,43.3215438206565,44.8401916809882,42.8674659321475,38.9575410650163,48.7244510131665,49.1156252649293,47.1055365427651,47.6161177460154,45.1742855549163,46.1549595537558,42.4702811843298,42.6972162406297,48.0222447209429,44.854076900662,45.4303729830273,52.1472410893889,50.2780339382374,54.0808815030132,53.2934516018566,52.654819065178,61.7036551070191,59.7899162507006,59.5800654633613,59.5042048312341,NA,NA
840,"USA","United States of America",NA,NA,36.6985321313768,37.2665990915629,36.9776758443828,38.7814260143857,39.0177350567704,40.9999840463469,42.6643060638828,39.5877186587511,43.9483156399425,41.5024415864708,45.5589346294086,50.6262751845162,51.0815650590875,50.8481042049123,52.7075021837907,55.4078980830286,55.3052642001747,57.0840729857058,60.6265543148356,57.7670532417624,58.0658167787891,62.2779011282846,58.6292837072346,57.2360770489979,60.3675051084462,52.0847917797179,NA,NA
858,"URY","Uruguay",NA,NA,57.8289457691888,56.7360063514932,53.7001975937399,53.7622498720769,51.8687696464638,51.1673303509512,55.6589846248541,55.0428228769349,52.9243021247759,50.6280878180924,48.0417077687823,51.0735477584175,52.8473076538246,48.7746963420432,54.7051796183141,49.0730752647555,49.13223995123,51.4062809056866,54.696113959716,53.4767886878432,54.1066291333193,52.1279073665975,52.5752028557533,52.8510300370757,44.0220712464173,46.3734938008056,NA,NA
860,"UZB","Uzbekistan",NA,NA,36.3681618292422,38.5448300128133,30.7423540541671,29.1938684621085,27.9988169191359,32.634086824585,33.3310542010692,35.7621594035032,29.4692751518619,26.9632013438871,25.1665240453235,29.2518902714343,30.8237288261185,27.2045294655366,27.5769637902899,26.0442898518598,25.4514520242726,25.2445224880159,26.7813666783075,23.5159045627575,23.2678737961907,26.2949111139713,23.4081216328823,17.2927539891364,27.9999679926244,22.745013591265,NA,NA
548,"VUT","Vanuatu",NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
