"code","iso","country","RMS.ind.1996","RMS.ind.1997","RMS.ind.1998","RMS.ind.1999","RMS.ind.2000","RMS.ind.2001","RMS.ind.2002","RMS.ind.2003","RMS.ind.2004","RMS.ind.2005","RMS.ind.2006","RMS.ind.2007","RMS.ind.2008","RMS.ind.2009","RMS.ind.2010","RMS.ind.2011","RMS.ind.2012","RMS.ind.2013","RMS.ind.2014","RMS.ind.2015","RMS.ind.2016","RMS.ind.2017","RMS.ind.2018","RMS.ind.2019","RMS.ind.2020","RMS.ind.2021","RMS.ind.2022","RMS.ind.2023","RMS.ind.2024","RMS.ind.2025"
578,"NOR","Norway",37.2066787675275,30.0487473066848,23.7876871610277,19.4618792819232,18.8579567843939,22.2672845703373,28.8111037416337,36.2108683031994,43.0442476267184,47.8934295232806,50.6764937220823,51.4470107782546,51.3659865147718,50.4514817639695,49.0145967452445,49.0420186208916,50.6713302803576,53.1474119211136,56.4127588493908,60.4628059774127,63.433555456959,65.1412426342128,65.7515358407908,65.8199567061076,NA,NA,NA,NA,NA,NA
512,"OMN","Oman",44.7261781057075,48.0907741079253,50.1353685747393,52.3333715320002,53.8987492213864,54.3244702038813,52.7132171635769,51.0096479065088,46.6036658136277,40.4708304437558,34.0066720015319,28.6517823112585,25.122895454865,24.9590958327257,27.1795081509787,31.3312313303382,34.6573508078668,36.7260376848337,36.0451268928057,33.7019470223732,30.0668220464599,27.7518417556224,27.3934990414481,29.7901953798225,NA,NA,NA,NA,NA,NA
586,"PAK","Pakistan",54.1122304002343,52.5266753844977,50.8768643484225,48.3934099504042,46.2325639105169,44.3493782563756,43.0443990205527,41.903750846195,42.2229295885375,43.6294875433877,46.270368295002,49.5357935555074,53.709289123998,56.8517445021588,58.2859005747434,57.8692292379312,55.8431093122032,52.4426412579796,49.125796901918,46.2925544413617,44.3068617088922,43.3918736681301,43.7111961238367,45.0765313238621,NA,NA,NA,NA,NA,NA
585,"PLW","Palau",46.8414566154322,45.7840027554938,45.2342833211346,45.3819402977469,45.8163695282827,46.3045357226976,47.0218696345159,48.0716272128004,48.6386845205126,48.7686766645959,49.1692500265187,49.8130367408711,50.5307445096725,51.7423619243847,51.6126708291594,49.3729411528898,46.4379139201361,44.3527216854648,41.8690933359096,39.2014607467646,38.5879216053101,40.2558361268704,42.9038675839621,47.205181842919,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",60.4384384549083,68.1603716250676,73.0551818610594,69.1440215378456,58.3209674786574,46.199430934696,33.7969763569785,21.0500247254134,14.9375749203833,16.7779005905928,24.41065259054,37.3626409967289,54.3495298291452,68.91446115644,81.5050450712042,90.3729360019967,97.0977576973107,97.8764721721787,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA
598,"PNG","Papua New Guinea",21.8487104845506,29.2362259312284,40.5331052778853,49.6313848524543,56.9307248003862,60.6382267475621,60.8929580116124,54.1987743920502,46.4086586553032,39.1376982135534,31.3652677230428,22.443358533282,14.3131637929127,9.109679084116,5.09558790188166,5.84617295110333,11.6678965499507,17.6396829779864,24.8050457684782,39.9061850113309,55.0338209501866,66.7999282218919,78.8977432333818,87.168667787623,NA,NA,NA,NA,NA,NA
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"PER","Peru",68.8034974649158,66.8349361426949,62.2577447395848,55.5998006141163,50.6268638568911,46.1962807524278,44.9524071540249,46.6532223232866,52.0270475888469,58.6639526438444,66.4545026762871,72.6255100560609,77.6111509229363,79.9631140229373,81.1128953311631,79.6913598149873,78.1961738635247,76.105347160077,74.1471560935273,72.8735344174017,72.2981812113391,71.0407951730759,70.072027723271,68.6879793580141,NA,NA,NA,NA,NA,NA
608,"PHL","Philippines",36.7234787464709,37.7979986714745,39.4401447592969,40.9399109068005,42.2642585385594,43.9097220509554,44.6217017644282,44.1439864045153,43.830974557566,43.7954790349322,43.0462674615576,42.5029476318024,42.6349202229392,42.8852500357845,42.8662607415752,44.1822543741258,46.6093190043318,49.0577010555415,51.9592402174455,55.6566610803347,59.2726823555833,62.0807065913716,65.3429448157209,67.9043827408128,NA,NA,NA,NA,NA,NA
616,"POL","Poland",60.7466821161976,53.0362177995073,46.1621957255153,41.6927846314607,40.5705163785955,42.1063998342482,46.1386375698376,51.6602345660736,57.611648807165,62.9136008667952,66.4599749569986,67.5707276777752,67.6833482828857,66.7269260239156,64.3736901980721,61.864434064736,59.1084917383862,55.5502591042493,51.625057052191,47.4513740328734,43.3003510450831,38.8769062915243,35.9093834515093,34.8050802107828,NA,NA,NA,NA,NA,NA
620,"PRT","Portugal",64.7491278250669,65.1455809812521,64.5738304791333,63.9146029740016,63.6517109136494,63.5057802578906,64.0759024208521,64.542422975847,65.3579304906569,64.8278903139852,63.0987577986823,60.7567047007732,58.5637983759642,56.2144692418899,55.1361828786388,55.3751471082995,56.2208658679259,57.5312684841603,58.486093740481,58.4873562365842,57.0913531639852,55.3052521307715,52.4776521349908,49.1294442780865,NA,NA,NA,NA,NA,NA
634,"QAT","Qatar",0,13.9062966083363,32.1548897652457,50.7297702170754,63.0065295689271,64.6003122309176,59.3585313986429,46.0323545226237,29.0493338689064,11.443672174178,0,0,0,0,0,0,12.0294210157723,27.2994430671839,41.1131320114784,52.5401849619063,60.0858026049281,62.7857595148558,61.6434903753978,57.3658404217499,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",100,99.1068981754393,91.8454954819987,83.741821192769,75.0320556059595,64.9798360085063,53.6755660021629,40.2774113688468,26.7201337364286,13.9124563471567,3.35306341817867,0,0,0,0,0,2.77054492271833,11.6410571964547,21.0293009349149,29.8331831182748,38.8405152663695,44.0303083854435,45.7018657414864,47.5736433077093,NA,NA,NA,NA,NA,NA
642,"ROU","Romania",65.7362611717586,78.6350360407783,89.3393511005993,97.3951241668707,100,100,100,100,100,99.4913213148133,92.5486753729673,86.07082958286,77.8419421439284,69.4479818804745,61.3059248211248,54.2126427272734,50,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA
643,"RUS","Russia",43.276203278204,46.5303636569489,48.7754574693625,50.3627892810926,52.7907568608545,56.9486368656592,63.2300594311757,69.5497353939018,76.9998023057875,83.1587799483934,87.0236029266353,85.8675070163987,82.0628570646514,74.0960177705199,64.6540126478849,55.2981660888126,48.7452737760698,43.5244323832536,40.866746785004,39.8146933140903,41.0373048645338,41.5701890686087,42.9384349869963,43.686157270198,NA,NA,NA,NA,NA,NA
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,"BLM","Saint Barthelemy",46.7317286189639,44.3436269758756,42.3893736598542,41.3172447293212,40.6210080722058,40.4628781436966,41.3521286960442,42.2079111025678,42.9747458818744,43.6774249447939,44.3534282706699,44.2986674321388,44.2607507240566,44.6144329333764,45.1235057593775,45.7947889826952,47.0675487408859,48.2090960231832,48.8201682126325,49.2386726391225,49.5416025380583,49.5479641365529,49.547914589965,49.5995260134307,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",56.6996286902188,58.4509755715168,60.5842695799674,62.2247519622953,62.5359182227558,62.0612467178723,60.4588805620017,57.7615294789934,54.5275235242899,51.812262510051,49.2790280579191,47.3320287586798,46.2105744170586,45.6759890707451,45.0381889582999,44.8766423275233,44.8282521723697,45.1317414976767,45.7025142420652,46.7775739332184,48.0295407239173,49.9487136341532,50.714726043655,50.9980383261706,NA,NA,NA,NA,NA,NA
662,"LCA","Saint Lucia",37.2329578485971,32.2036132542979,28.2789566777478,24.8225806271347,23.8445574263113,23.9594792760515,24.3745805890745,26.5375591156754,31.2796282208834,37.0915533900669,43.0766577165675,49.2929961379754,54.3888108851379,56.1438817510662,56.1855867983396,54.1099422744032,49.2535591390012,44.5209753369668,43.6273750168632,44.7880338364044,49.4697993016823,59.2255565140379,69.4836612459167,76.6937509175739,NA,NA,NA,NA,NA,NA
882,"WSM","Samoa",75.9521841632974,63.1284787400928,44.838842155932,25.7328924736066,10.689240778166,0,0,0,4.31842143778433,15.646674648078,30.3035622209535,42.2149762883831,49.3950096839361,53.1281896220688,54.3821329306463,53.3082376472008,52.1753681697293,52.7371675595219,54.5346200619956,57.1255927366328,59.3122269324238,60.9128380041912,61.4375648258136,60.1436332187702,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",41.0279733769973,48.2383002907727,55.4283406048435,62.8165959139381,66.7048914766665,67.168288358016,61.1819547748282,54.1571613220344,45.1649220436027,36.2888866979897,30.2903277726196,31.5157129822348,35.3289287761711,42.0475348119434,50.8531940619316,59.8771407357856,64.5413724141733,65.9759119154312,61.7188994274805,51.506344344356,40.5653720621879,32.3993370038189,26.4814287689814,26.9787718456878,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",45.274208412084,43.0796547464306,40.8711554773834,39.534904236983,40.2411944415553,41.9255436140993,44.2333321360679,47.1437793945068,49.873011657038,51.205082551411,52.1634128751825,52.2273852740042,51.5909423854858,50.415270419213,50.0922267165803,50.1405625375918,50.6276674881364,51.1257001484762,51.4141268244868,51.2963880110897,51.1197659582357,50.6673993649081,50.185874536374,49.7765206105764,NA,NA,NA,NA,NA,NA
686,"SEN","Senegal",41.97408277584,43.2001565219612,44.0450909395921,44.6195875008892,45.4151706660743,47.3992278367015,51.0020007102648,55.9709342141738,61.2837961350628,66.1519894970115,69.3748835730549,71.8275985329205,72.3643250739787,71.3355843382919,69.1365163765966,67.1722865563343,64.835975684826,63.9000825829353,64.4462939115882,64.9300897932629,64.897091842497,65.1524805719531,64.7705440754716,63.7442845198188,NA,NA,NA,NA,NA,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",44.726089963123,44.5745991653601,47.2467312991838,50.5264349797551,53.5464150390152,55.3278436087534,55.5901100087685,54.1946082074551,51.7595324901798,49.2656638622487,47.5512264351514,46.8413185528252,47.1383101071406,47.8624678678496,47.7091488560606,47.5558315456788,47.4513755786879,47.1132476615935,46.9632536243728,47.9590187849802,49.0590582581451,50.0003950428495,50.6409647655947,51.3006152504628,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",50.3384789197784,54.6115936141455,59.3647779248052,62.4506451394872,61.7284879100676,58.1221422068996,54.3832855112299,47.6751556148114,39.6051682458168,33.0510958516424,27.7420068984083,22.9684408196613,19.7644812844925,18.3394988125362,17.6328613238011,15.1330384672813,13.313634006627,11.2535042800133,7.108617106778,2.533585490045,0,0,0,0,NA,NA,NA,NA,NA,NA
702,"SGP","Singapore",55.8176676832433,46.587802435191,38.9566442261931,37.6874966749851,43.7044650887474,54.5016475160953,66.8133948582113,78.8075713324187,88.6737657197323,94.9890707653643,95.6749356016147,93.1181044712323,87.657504122371,80.8342621152565,72.7694122048979,69.0129415030242,67.6075303663644,66.9889172377073,68.2698138786663,71.5084527324994,69.8858446053748,67.2037574323181,64.3933727385082,61.1674310843216,NA,NA,NA,NA,NA,NA
534,"SXM","Sint Maarten",47.7744877808002,41.6722530218149,35.3465100925591,27.0342447466161,18.7287996482732,0,0,0,0,0,0,0,0,34.911857067467,72.9769031414029,78.1044143778253,82.2013885840973,79.5104493907816,71.2249552242283,57.1851543744346,54.7782903929261,53.0828583319834,57.1339470065412,64.937119183133,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"SLB","Solomon Islands",53.6069521954437,53.8845047510683,54.1032780703598,53.9212845415689,52.5251048955729,51.0474921768267,49.5705339640765,48.0377858893573,47.0270525841938,47.5580020556587,48.4870125680795,50.0267335842759,52.0944342469094,54.0896470821698,54.9913183902365,55.2887487153626,54.4529993481546,52.7344396632611,50.5645007904217,49.0756377152016,47.9111341400724,47.5325670181588,47.4397940110116,47.4673808996709,NA,NA,NA,NA,NA,NA
706,"SOM","Somalia",41.8421341029432,41.3898911994359,42.4831896747017,44.6908559954443,48.034893143252,52.0944539170535,55.9159384190973,58.8017166446945,60.3998282227654,60.0713668667677,58.3751799173704,56.4317684118646,54.5585487598506,52.8574695406684,52.3391919269182,52.7153746618191,53.5907727807608,54.4066953522474,55.2946873237166,55.8204131108249,55.8967971951411,55.7442992059964,55.7813609140922,55.5188795729973,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",64.7887365151327,68.9438500662658,68.5625892450249,65.6500526646788,61.7843634184438,57.6867525043231,53.1869588873408,52.4821322851234,52.8007051011592,52.6928509348077,52.8291137463014,53.0167428979774,52.1413567397011,52.4550711575004,53.0494424133118,52.7448486082337,52.45627082332,53.6899204612592,53.6613990069126,53.6728919787681,54.0294237131328,54.6003193468388,54.147744691449,54.6780880495021,NA,NA,NA,NA,NA,NA
410,"KOR","South Korea",37.7606100099584,37.9292438590772,39.7312557045481,42.3426509599074,45.8941720542105,49.2754064059911,51.6948326688541,53.5203918978421,54.5011289626307,54.0057696043709,52.7988305553239,51.5257700059864,49.7325382117523,48.4086424225442,48.3525054784594,47.9881059972546,47.2651933048769,47.9120762829787,49.0753526811993,50.8164286795272,53.7081161260163,56.9264630098886,58.850911989687,60.9340592543957,NA,NA,NA,NA,NA,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",45.4753200044064,46.0737391060136,47.2405962034168,48.693007889717,50.8444342616333,53.0519979814925,55.0777824367077,56.9135737053837,58.4166399621672,59.0934375299471,59.6482048119646,59.5518499330134,58.3903144757673,56.6103676585494,54.3770760166393,51.1746943481654,47.894720305104,45.293691791639,43.5474905151409,42.5630771934602,43.2438729518532,44.8981134942488,47.1946738448239,49.7286581326021,NA,NA,NA,NA,NA,NA
144,"LKA","Sri Lanka",47.4813265001875,42.8470646626185,40.5695067750884,40.0209796664596,40.5094013123778,41.7033761193486,43.0945772413615,43.8956852284914,44.7497983623312,47.4851026101656,49.4020740502491,50.6534766043768,51.8476411234114,52.245808841667,49.5034863616572,46.0310070084165,42.0423663409249,37.378749031541,32.2554561362882,29.9320645293232,28.6246051714311,28.7313920812219,31.1804084680023,36.2286176123468,NA,NA,NA,NA,NA,NA
670,"VCT","St. Vincent and the Grenadines",31.6082642568334,33.1160744251827,35.8647679354843,39.9241402558125,41.7682745024683,42.6076672468789,41.1367630269669,38.3745062505399,33.6029352002805,30.8373358909179,30.1724936398817,31.7853192952451,34.9544207797129,40.5484995988728,45.2467257414139,48.9818005794418,53.6654209937281,59.4696888386436,66.4815635698753,74.8690948177033,83.2675888696987,88.6571665006633,91.325131570371,90.2398458818007,NA,NA,NA,NA,NA,NA
275,"PSE","State of Palestine",0,0,0,0,0,0,0.82183924254633,15.4851588097543,31.1630929181498,49.8814907141224,64.3050136882058,71.6127368215332,69.1570866576884,64.3304890136964,56.6135626017605,50.9445855118536,50.3458451093967,58.6279873848083,66.2857235591278,72.5019263248346,74.8310228192021,74.8151216533195,68.0843903685298,61.1953125901583,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",70.5537464729355,70.0443335746492,67.6275448266416,62.2647304774522,56.0604427171766,50.2350804120899,43.8374612757064,38.3182292346092,32.1491228919997,25.524736703798,20.8822298063797,20.176652337656,19.4197079032073,21.8793921930149,29.8086537441551,39.5151548712309,51.1412972124725,67.8138318161447,82.4598736585568,90.0875790464667,93.9988175543827,92.0107764143437,82.3849441979918,71.3849851182498,NA,NA,NA,NA,NA,NA
740,"SUR","Suriname",51.5906545231722,52.0184923759385,52.1238921740197,51.1348586036012,49.5823635055918,48.093245316972,46.8967665340613,46.2424852147602,46.7950798537382,48.2518615949238,50.322589889438,52.7256247895828,55.2294084116111,57.2587513529639,58.8848899536923,60.0600624818307,60.588329081472,60.3187520304663,59.5768572646808,58.4048073491568,57.0736216109505,55.6881074540146,54.5750083776889,53.6508061300888,NA,NA,NA,NA,NA,NA
752,"SWE","Sweden",57.6364519004396,54.9850762955382,52.427557804402,51.5673475891776,52.4986860970168,54.3876889305419,56.8657053904646,60.785778780165,64.938022075296,68.4444526273076,70.7318796968877,71.4635607137772,70.8448996580513,69.3586894391285,67.1185498959749,64.5486541253854,61.7332771421517,58.8584182675252,55.8597063157292,51.8239268846506,46.9279268342226,41.498122838957,37.3374686721222,35.0312122968431,NA,NA,NA,NA,NA,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",23.0065796482866,24.3192280438675,25.6432145602754,26.3181820625735,25.7273315461118,24.8281324881916,25.2766322819838,26.4412523336891,29.0161816685149,34.0224062452269,39.5630768903883,44.0536332106182,45.8883519434771,44.7166809684921,41.3420763510804,38.8269721480538,38.1313874126887,41.5311654108726,49.9486149738733,60.393797220473,71.0989325998745,78.5233829512984,82.5361902160215,81.6420975997245,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",64.385877833476,64.9508143329384,64.533220806688,63.0045223673629,62.6791311722337,63.743496349267,64.2163107463126,64.049239321939,62.9733438141096,58.9376181759497,53.2281072641223,48.1063016084433,43.621099446189,40.8624240880036,43.0476908836,48.0124519798693,43.7565650917718,35.913429004308,23.1382310217287,7.450419857404,0,0,0,0,NA,NA,NA,NA,NA,NA
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",56.6305833142658,59.1670818393845,58.5799156070202,57.1115925012403,54.6674351910111,51.4654223188648,46.8126321763455,43.5803070933934,40.9099919374559,39.5242147597322,39.2404854705596,41.2135002774705,42.5391680811145,43.7805927205522,43.6724721253663,42.5035323766694,39.4242981064281,35.405570810757,30.4900162596214,25.8406463678351,22.4396648280855,21.2832111380967,22.1004264540936,25.6122858610126,NA,NA,NA,NA,NA,NA
764,"THA","Thailand",42.1025757610871,42.748643491768,44.276125972874,46.355584448427,47.7258361899522,49.4575829433363,51.0631690291212,51.9254015245683,52.1877773601745,52.4172450266715,51.7120719028304,52.9058417707036,54.4007169394018,56.4499668473287,58.5727270039352,61.3777011077634,62.7479001466575,63.2849911779064,63.5734771012825,64.1131190072955,63.1793915632001,62.4799559750253,61.2388131411169,59.1075216178181,NA,NA,NA,NA,NA,NA
626,"TLS","Timor-Leste",62.5802039981826,65.8382196696853,68.0810491705426,66.0952886883448,62.1678319857447,56.3412523637418,48.9885803719155,41.0092711543582,36.0085087651533,32.836617335112,32.0111214503267,33.2889199023789,36.4891674718407,40.3235782630329,44.2985099199548,47.5316344135123,49.7620383915886,50.5293067754268,50.4495192429332,50,50,50,50,50,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",49.6242793955055,52.5913098563161,56.9658465595834,62.5993107411178,68.982688640885,75.1449130651338,78.4590974488526,79.0063055119546,76.9609378941989,71.5903409134066,66.5808776866716,61.3328920273677,56.091774113602,52.5162416141596,51.2317662454627,50.4774177605323,50.2391603992809,51.4997224545343,54.4255936617314,57.7746695723742,61.6187851611641,64.9980356649822,66.7701996871128,67.1411906400065,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",56.5921435607345,61.8430055819581,64.6580770491063,66.381890969163,64.1334009813347,59.5539255926987,48.6201982474906,35.9124670888499,22.3918850225557,14.0305429239077,9.19806431423267,9.69050366947333,12.5642702606053,19.8734929665274,28.3738179104386,35.884689201389,36.0324937390462,31.3174967203729,23.7049011922629,14.5216525159457,8.22427147628,7.867647189226,12.1096844841873,18.8972535307789,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",47.7754820314742,52.1288678326655,56.3850187619119,59.4435796739593,61.0092968996682,60.2879255460516,58.9628156870784,57.0208577068209,54.7500230899041,52.4299018752598,50.8365127953984,49.6483344092905,48.9849350386606,48.5628630716398,48.8241556086321,49.1658136498844,49.5679227702705,50.1006991467338,50.744059395601,51.0558297496721,51.0858991661296,50.9452558020058,50.5631704834334,49.849039381572,NA,NA,NA,NA,NA,NA
788,"TUN","Tunisia",53.1476616337134,54.7551484559031,53.741097308317,52.4290832856651,50.8915698701702,48.8063268566892,46.8110856794597,45.9675229947942,44.7841657039186,44.1430634722217,44.5208108506127,46.2923466264246,48.6240423269535,52.0287758496266,54.7649040681634,56.3884081117349,57.153969770252,57.0991024260995,55.1674810387992,52.6576760570451,50.1365493816034,48.8404968812024,49.0950693974667,51.5808418694071,NA,NA,NA,NA,NA,NA
792,"TUR","Turkiye",52.2793007041935,55.2473030688571,58.0090757184236,61.09859092429,63.2229416849229,64.1403045311803,63.6048152703564,62.3135302546143,59.8548025240669,56.9126284877483,52.9137230495148,48.6727383614863,44.8360239875968,42.008423806736,40.7759154408859,40.2584968018056,40.569981234715,42.7562974590141,47.5033618311712,51.5903350139131,56.2664739991371,61.6629313526247,66.1929066626582,68.0714068391339,NA,NA,NA,NA,NA,NA
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",37.7649292815496,37.173766396907,38.370336828382,41.1178950417534,44.8622983631149,47.9708836206312,49.1285484430881,48.9711684299398,47.3567364440563,43.9832827875648,39.8412290587187,36.4349396432521,33.5893475208234,31.966645199204,32.0995490019138,33.1333499154203,34.2858676458046,35.1858523234142,36.0468347286702,36.1865615872266,35.9719798618463,36.8817348068784,39.1337210264823,42.182768420527,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",60.1002728680751,61.2949689216979,61.7826037992537,61.9133503031876,60.8669736024355,59.8110551282978,57.0382669159197,53.4305014246653,50.9857782563105,49.3118735373484,48.0812842185,47.9536236846537,48.8436248368114,49.9628202822407,51.2288670461658,52.3395023752889,53.2579947627887,53.0741105946334,52.6331397747074,51.9351842418754,51.0816537687456,50.1098243961891,49.9451492050902,49.8445476003676,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",60.0004457173671,57.0013464263519,54.3456133957376,52.7483099538594,52.2698055782729,51.9517548885421,52.9969959055191,53.357609391117,53.6456012936507,53.5326329285016,52.9896166617786,52.2969213800679,51.6048645386172,50.7117378194639,50.1303797984413,50.0100430113048,50.1000807422128,50.0401823493657,50.2000953720405,50.1498969865395,49.6894205610446,49.108817244677,48.6986656994385,48.4586845091294,NA,NA,NA,NA,NA,NA
784,"ARE","United Arab Emirates",26.5989570007188,28.2928434188031,30.4418345027765,32.242832540082,33.5763799847048,34.3953056534108,35.9452358344779,37.6203723262435,39.992092656348,43.1790721463843,46.6771234770589,49.8614075817614,53.4067776203407,55.6592586381239,55.9367270300456,54.7146218656662,53.0039956892402,50.2794630795645,48.2414617910594,47.2889511587539,46.4566586941653,45.9988042935269,46.4899490317454,46.8797710039578,NA,NA,NA,NA,NA,NA
826,"GBR","United Kingdom",49.5428181563891,49.8155408715915,50.6418930290995,52.4233085081065,53.8077545534125,54.3918292262617,54.3968532141662,53.414200775836,52.4664185327139,52.5020907803209,53.198970670889,54.2045387386781,56.418243253576,58.5015998165755,59.4666096927999,59.578620709922,58.8267928264028,57.4896397575638,57.1274403911411,56.5984803082689,56.5096557925296,57.115844778174,59.898952352805,62.2781133553611,NA,NA,NA,NA,NA,NA
840,"USA","United States of America",53.4144506586276,53.2493513767495,53.1211824902904,53.1554465371041,53.1734750271974,53.1678972361488,53.3342561897111,53.5251055815088,53.3059647573772,53.1828166999569,52.6922385574884,52.1582035467487,51.7333042833442,51.9451360312908,52.0215793041701,52.0306823652908,51.9836264145199,52.1579445169209,51.5628905681672,51.5106378005355,51.4553351608968,51.487861292156,50.910673347944,50.8937849754706,NA,NA,NA,NA,NA,NA
858,"URY","Uruguay",47.685775947347,46.3570425962186,44.3543439446684,42.3271078478878,40.6676245724968,39.9996763241058,40.4841493319526,41.8969010034246,44.2589865123543,46.9165268813757,48.640855005955,49.1379386149263,49.1668013071722,48.8129554683954,48.5205642581935,49.1382975413523,50.4524683993945,51.0713794818984,50.8489181886776,49.3672444474461,46.9102469677229,43.7323640333398,41.8152570074566,41.2579531859476,NA,NA,NA,NA,NA,NA
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",34.1762751523026,34.5393811938821,31.8961200321665,31.3777571082644,30.2607951935777,29.3022310366149,29.9603000019958,30.3028658837223,28.8447654315471,24.6783054327604,16.9701561865132,8.17706983706333,0,0,0,0,0,9.80803368093133,23.7337170959465,42.5164987875648,62.6049657176708,76.1119276930873,84.275813936735,86.1905034033387,NA,NA,NA,NA,NA,NA
862,"VEN","Venezuela",31.0210071783145,28.9757347389207,27.5088457021244,27.5507464584371,30.8663273032183,35.6266000998054,41.3584825448735,47.5624045996207,51.2493235842322,52.9096283225168,54.9345082737551,57.946698200032,61.76255563852,68.8904277246101,79.1208604971301,89.0567024831313,96.1321713309673,100,100,94.191119539448,82.218083847894,67.4033417876259,51.8069671766089,38.9000101159275,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",20.2037313218772,16.5103075410917,13.5020986653973,10.7766013734793,9.08045985159366,8.74247349550166,10.0242500798853,12.0888402082563,15.4409579480717,19.489053780621,23.6205328659533,27.6629022363953,31.9235641660157,34.4178557279932,35.4299831888434,35.9276781326263,35.8938883718829,34.0001307510266,33.3620147183988,33.0167397031725,32.3098470207542,31.2778511799423,31.3261596286207,30.2617658029683,NA,NA,NA,NA,NA,NA
876,"WLF","Wallis and Futuna Islands",39.964296822188,45.0271551927265,48.0922976891566,52.3319740253062,59.4149167764424,68.6593952017996,82.9238789904969,99.7163591309647,100,100,100,100,100,100,93.026779003558,74.2765958866697,60.8193864697374,51.6112832181496,49.0876011918968,43.0701190664317,37.4088298059257,32.8394743110023,29.4269642127575,28.9062355936849,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",61.9066241648036,62.3604897416711,62.0273672502543,60.5135259039709,56.8573530080007,53.2029807778877,50.1000405620351,49.020603743524,48.98030726869,50.4740864185981,52.7438374468036,54.5904023050247,54.7172100714854,53.8715853111178,51.1204943131959,46.1287261594482,40.0737018436817,32.0773348589609,23.4809615675165,16.9135013090452,12.3587077834667,11.1085517066943,13.8693881829247,20.1485811181208,NA,NA,NA,NA,NA,NA
