"code","iso","country","OEC.ind.1996","OEC.ind.1997","OEC.ind.1998","OEC.ind.1999","OEC.ind.2000","OEC.ind.2001","OEC.ind.2002","OEC.ind.2003","OEC.ind.2004","OEC.ind.2005","OEC.ind.2006","OEC.ind.2007","OEC.ind.2008","OEC.ind.2009","OEC.ind.2010","OEC.ind.2011","OEC.ind.2012","OEC.ind.2013","OEC.ind.2014","OEC.ind.2015","OEC.ind.2016","OEC.ind.2017","OEC.ind.2018","OEC.ind.2019","OEC.ind.2020","OEC.ind.2021","OEC.ind.2022","OEC.ind.2023","OEC.ind.2024","OEC.ind.2025"
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,100,100,93.0989274848028,99.4473369956156,96.0869941387466,96.0180760619964,100,93.3953153378152,98.8109266776803,96.6756356635955,100,99.163846167488,100,97.358378063644,90.4631587453336,100,91.2866862473044,84.0708228620384,99.0070846855252,99.1089351899672,NA,NA,NA
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,96.9521992269624,96.9894402209555,94.552984347742,100,92.9353068269811,95.2387771243367,98.9844914001881,92.9155337013197,94.6546194864702,100,99.3575497409418,96.0765779949723,97.3125241116602,95.6134051874627,97.072865681988,98.8360304076196,98.4401164012156,95.8223290619909,100,97.853845854152,NA,NA,NA
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,60.8136061996575,66.3330603440616,65.5491706323257,68.9447212358882,68.2422276140743,74.2774220766089,64.2436518552394,73.5766763734482,69.3312138716847,70.8020306485216,70.193313528121,64.4048491973289,62.6091782089789,72.651804355065,62.5303179400724,57.9826110615939,52.6910155574256,60.9848577566219,65.9930902304193,70.7229005681518,NA,NA,NA
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,72.6121091507162,76.5305188156047,70.654609489388,70.1389812505292,63.2112314388939,64.0355104717372,71.0142574135563,72.7224155716693,67.9690012431096,67.4970438136707,65.581411474083,68.7791678765938,59.6836518707314,69.2634008568544,57.8070959422061,55.7405675358884,49.6169694426573,55.8163341181324,64.8197243447878,64.1899070893792,NA,NA,NA
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,33.2851545591111,46.7102230019533,31.5990248355804,36.6496350038041,43.8044719140413,40.0693989265133,34.7878255288204,28.1519808440988,40.7892636703194,39.909280792411,22.8315021333221,35.369092841172,39.4395079601876,33.0875014439475,29.9759361494995,22.888652883197,22.3203741017311,29.8991348124366,33.205685765805,32.7141622726807,NA,NA,NA
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,100,96.0584119955368,93.8217317969835,98.091493684784,93.43803627068,89.8758417555013,94.3155000508595,92.421919541145,92.71608677486,96.3860108474445,87.4118024751259,93.2462223251111,90.994253546649,84.4947097675016,94.6465792971634,99.1903061868269,100,93.0393844676297,95.670237897028,95.8974655682615,NA,NA,NA
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,67.0421514395796,70.8856955773254,65.5952078911795,67.1723920141535,57.2984399231115,59.4451072313884,64.5488505880517,64.9865519976914,67.0777145249322,63.7533133651012,61.0157962081556,69.6014536047895,63.309629803269,65.9643293067554,53.9123166136522,55.6238228773305,51.5387892273157,52.7483578883397,59.8326547726263,58.4788712136932,NA,NA,NA
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,66.3620157854263,68.4411298159511,61.5422530275917,62.9685368033873,58.4459064348525,58.4777677393438,63.1825458678337,58.7335389101031,65.2445936687661,59.024235155612,55.5805602935595,61.8934556375174,58.335628872752,66.7784765374104,55.7017454219015,56.2772080725061,53.9224816281452,53.7990276457952,61.7149215331734,63.7532448281744,NA,NA,NA
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,76.6536772231941,82.3456954655489,78.3050178738213,84.7136683333232,79.698353161236,83.1527630258073,80.4460882632475,81.4488761667927,80.9945211616915,78.6219633478635,78.6747074055961,88.0518127247465,82.79591590062,74.8308846125307,84.3456754603641,83.2841487154121,82.183602777447,79.6747250266073,74.690361779058,75.8195519422449,NA,NA,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,41.3111852649228,43.5842892230519,43.7824061636536,41.8180347947749,46.7260706519456,38.8367406263561,43.3613561391423,48.7101877504882,44.8062182233652,46.0903312264166,41.2628226407801,47.6489729556403,47.0567554168892,51.2524614907927,42.3514564387499,29.2832055677102,34.2081480484088,36.3054672291965,35.8386682562469,36.7117206566833,NA,NA,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,49.6299004968181,54.4686575182708,55.3591938109853,54.1983105679589,53.632340228028,47.1062345439443,52.9750923722491,61.6838713874665,55.5989299987693,57.5357060032841,50.3242135944342,53.6620039888028,53.142627576806,58.7788705309536,49.5283183167752,38.1246429579737,42.9520754417804,44.4716420175593,43.7073191457709,44.2567352070805,NA,NA,NA
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,33.5369365177278,48.821094933966,38.6755061641358,41.1444579062163,40.5323473948186,35.5000995956235,40.5187799553122,39.5710420241544,42.2649223590745,35.4629224386012,42.7129419383571,44.2155212976794,41.2408466233269,40.5636359097462,18.7238828532175,25.3411614628651,19.0429830898611,25.3347309039966,24.8931920948711,31.1159889347563,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,0,0.0412941897663188,0.00388415812298604,0,0,0,1.45705044334505,0.00432791358572615,0,0,0.500726112709543,2.80929165201883,2.23179504283131,4.76133998940311,0,0,0,0,0,0,NA,NA,NA
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,59.9513419989728,60.9639156293499,60.1669444118996,55.8831459063572,55.9533134330319,61.34305649839,60.1191486068769,61.6052200469778,56.0559401323233,61.4490719400247,58.0634295670401,55.7493767017346,61.4583998891843,59.4490550362249,57.0933302292289,54.9196545165979,51.1055543193015,56.9777276376122,54.6300250094774,59.2314453045434,NA,NA,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,62.0733429749409,68.2774497711251,64.053061735306,63.4456909485068,59.0972132464439,57.0812347872495,62.1216735989567,62.5668521794804,63.7437447398796,58.5446429296537,59.8143170584277,67.5005878052447,62.6836421652027,64.3149380189857,48.7269880536621,51.1684317897001,47.7253366544319,50.6450054477474,54.0292435476403,54.5798563452669,NA,NA,NA
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,54.3440384511922,56.8825722828074,58.370658560495,47.3198691850013,47.2487335103097,47.6077658670189,41.6828058844306,58.0394186689221,47.5172956757501,50.8020098650138,51.2080041292418,51.2783978000789,53.0652861152493,49.7641549663058,51.2887384082911,48.0177289198051,40.438310799217,41.040240066296,49.0478483022004,46.8336829750298,NA,NA,NA
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,29.8890569896689,27.3470773338043,31.6412313687966,19.1812757919869,43.6046264587854,40.2131097855148,25.4872147679753,41.194488798472,31.8555200489189,24.9397087556413,27.1800077000036,23.585245206168,9.19576930268258,35.0231045499325,23.3862163838655,20.408485847186,4.47607798415937,34.623315515529,25.9309958553117,25.1631509323087,NA,NA,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2522690763475,34.1219329533541,36.0475229132287,35.5965581058755,36.4079470322897,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,72.5852616374481,80.1388038534947,75.2990287969046,76.9400366646964,67.8895362456628,67.1683546331568,72.405981204728,75.8209817569576,73.9617231838269,67.018564155443,72.1715942524041,74.1716317153791,70.2070122749447,74.4602361624088,62.2545940432659,60.2359233798415,56.3257246214917,63.2619853692156,68.473664374783,66.8165350266704,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,61.7580499907039,73.9282161164945,62.7428217405977,64.2944838001925,62.8628054858957,59.1847347814109,60.2812873820034,61.0977220218873,62.7401074939027,55.3968099904082,60.6612688456221,61.1542710666992,60.1533375279823,63.4003493996025,50.7396099923664,52.9205405502391,45.9942125471049,53.0171910577083,57.650762830751,59.1211676480925,NA,NA,NA
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,96.1822930179251,97.6005376909246,100,100,100,100,100,100,100,100,97.3696483986032,88.4791165472553,87.9633020048417,93.7335585922978,84.9633283668612,90.195148411301,87.7095602111838,97.5876033068828,100,100,NA,NA,NA
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,77.9821410277827,76.9066130618366,73.4612587794354,81.7356728587549,76.1270807262177,70.3138893360862,75.2747064282604,76.5500498727761,69.8495421694985,70.0373995700128,79.8142049160017,82.359136062303,84.9588494592291,78.9203553867603,79.1619890089861,78.5180373711299,74.7370791627418,70.3324766787708,62.3596869718044,63.3763878813821,NA,NA,NA
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,70.6151943924755,74.1590872887758,67.6310762872222,76.3952171252628,66.8477094541426,65.5073108502677,72.0917819938813,63.0423718804427,66.8559408009329,60.9389296576583,65.7957643245695,67.6817769412872,62.7736813324142,65.4249670072075,63.5691606044107,61.7525755185787,60.4731082243942,61.5910855456996,63.3689675571567,61.2236175537054,NA,NA,NA
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,54.857117935445,55.2825075871326,40.5590244079558,47.6924018352691,49.3902230355607,39.5485766894843,36.2444182621366,46.4227006598554,51.1227377857924,47.1215514547279,34.7989842854368,40.2991021504162,34.6836863664952,38.478610927192,18.0602733396153,23.2869101398572,20.4691285102203,23.2066748636981,26.6135889708153,23.5035316237806,NA,NA,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,81.5688133553362,84.6720598219141,77.2343438821322,81.6237724581679,75.6619432613055,77.312889386697,72.5118897696001,80.1450741149999,73.6554126818401,79.3948510977625,82.5061752186452,89.4513262407696,82.5654725871189,77.9801845402664,79.3011844549361,84.0987262778544,87.7002084358502,79.1210515464257,79.5062596446128,83.849630966634,NA,NA,NA
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,39.0779921708954,49.1589649405362,35.0916782392516,37.5279556812515,43.3553396412511,41.0571031764267,34.6753101164174,35.0029312904052,40.8498953519328,38.482908186592,30.627483338697,38.8636275000398,40.769692755773,39.5005513811605,31.8206520021236,29.4640127309908,22.9760886739382,34.6135055801098,35.5572090921716,36.4221965789912,NA,NA,NA
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,48.908120433406,48.4350172707519,45.2518924301803,49.8675240336025,50.2034750395955,49.3860113138013,49.0796301965048,45.1010006211055,43.9032352846346,41.9430389631654,40.5809742942316,51.2102083800636,56.2612177464715,44.0611306058843,41.7254232545129,37.9587442795585,38.9591224954821,32.5202890419594,36.8869052312495,29.2411898544532,NA,NA,NA
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,35.2024646463007,43.1399809589892,40.137932550561,38.5395996003145,40.0890026609124,41.9300607000523,45.5464320127472,40.4720554711183,45.6965061994475,45.4767496686536,49.5817254013084,58.411715701455,53.8916630361771,57.2247282237359,35.3180933404567,37.5304215450812,34.0882700227943,35.7549551619585,37.7792006588886,36.415752810214,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,58.0685724139918,65.7318136046836,56.1412168845451,61.4229333685129,58.5108003851601,56.1868081585366,52.6775636247913,57.4039869921191,50.7708176376355,55.833617922014,62.028932935494,64.5269774221221,55.542962208296,56.0293726146601,51.6582747158764,54.9739299564005,55.1430771189048,44.5254121104497,48.9411068955382,50.9314183054758,NA,NA,NA
740,"SUR","Suriname",NA,NA,NA,NA,NA,NA,NA,79.8340282621372,81.9080550232325,89.4226962682527,83.7783481143633,82.7769969497345,82.6397533836923,77.8178304351745,91.7730509900853,85.7902432120312,90.7788893750718,84.0468044624219,80.8418857432861,79.7313668700584,88.7252584024284,90.1432623807674,69.9361650682081,74.1711934891039,82.5747744482117,85.5723983555853,88.5469119359084,NA,NA,NA
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,47.3586070827128,48.1158714644686,39.5473688070189,39.2030504921511,39.2895347223911,37.5309527145898,42.9000261587506,44.6095934874191,36.0557103336885,39.2574926948414,27.5342656685982,37.9088281727732,32.4693872174636,41.5062783961222,26.2733751605945,26.0284785269714,23.6279732418261,22.8604323817076,32.2741469855347,33.7755203583159,NA,NA,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,66.1706293957675,71.9672145053086,67.5967924737465,69.8192502319822,65.6173481344462,68.7006843849692,66.6501970519665,69.6679040193619,70.1797065243695,65.4021172035769,68.4276076986335,69.6421175653535,65.5969977639308,68.9009811691223,56.0027030807398,52.7436842963312,47.6757188813204,51.4204566059456,58.0875132489546,55.9248686313487,NA,NA,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,23.6600364974953,32.0244922322975,24.8129101108098,23.9122320416748,30.0331112177366,27.8138613684129,31.0307082043975,25.00830936214,32.877437556395,29.5258129856071,27.3747572319781,33.5873992556203,33.3654228355527,33.1766448608686,24.1769709159603,22.2307243781688,18.8309009842317,21.3725477223965,18.2380532746852,21.3931131033846,NA,NA,NA
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,36.6967427874097,35.7737688734123,46.409578353449,49.9833582044043,47.1409991174924,41.1873251179859,31.9813888777546,42.7132897035935,35.8290649829546,43.0040831268655,43.1869333651522,44.6362616953581,43.2288345531524,55.7790466436195,17.0966513338826,5.9951110113567,6.26627302743933,7.99183294918561,8.25770852705094,17.0058717330301,NA,NA,NA
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,49.3825884768926,50.2790111350758,47.9182413812857,48.645372960346,52.8330388315568,55.3737862730298,55.8233942176973,50.7975038049304,49.8535317139594,53.242630138995,50.6812673574626,59.3604187457984,53.0291080620425,56.5994093448303,49.1624177343261,45.4775419203737,42.5299413840072,45.0491919412325,48.1685525996402,45.9124684798223,NA,NA,NA
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,89.170944218761,95.2340223162339,88.2011226012687,98.0074373500433,92.7720405192726,91.7160609316633,90.2900039437841,90.8898156197356,92.4905012060884,89.1900781151961,92.0262115821265,98.2712452246213,97.0599082816262,93.0962659708571,98.0455296324079,97.8147890050297,96.0205404316885,94.174945954788,86.7186765743995,86.2406081911814,NA,NA,NA
764,"THA","Thailand",NA,NA,NA,NA,NA,NA,NA,56.9031795183124,57.3960781812104,52.9997912155122,58.0566057462628,54.5177750335937,54.8252023626509,62.3622256490454,57.0065786123202,52.6264651027052,61.1727357841128,56.8669282347091,59.5320585439404,61.3732032261652,56.0320496774426,55.9274776046095,54.4546298316275,44.4899190367888,45.4597088177575,50.1477676903633,55.0732351494475,NA,NA,NA
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,90.3620561461231,81.5673110199248,81.7797787154258,71.153857477322,85.2047464067244,83.6690423479631,85.3170458064696,100,79.5507425596974,79.2387571867518,92.8658212701051,76.6152685677852,82.6151364634559,97.968707848633,81.0455236374456,70.8610732940806,70.4681964409693,80.1350648565532,85.0164828722662,88.0778977651901,NA,NA,NA
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,82.3540547355518,81.2011405939735,77.156749331985,75.221003579409,72.7531155957857,72.2639704594819,77.6811927485155,80.294848464489,74.5240814390062,80.3355778064622,76.5782776896151,80.2998306921248,80.2684378105794,85.3851396246426,79.0772586082265,78.1632469019684,72.8904832536341,68.6550349431096,69.819808507643,75.3857612849938,NA,NA,NA
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,46.3437378415887,49.838187826301,50.2850664064214,48.5299482204591,49.0435695533786,45.6363801340425,48.9304980669387,53.1521708256828,49.9556789507828,54.6549476894808,46.3869694901954,49.5474641430209,49.7297203532518,49.6528965629885,45.3565620483811,33.1578058587856,35.2145310988076,39.2911431910344,39.8093887977474,40.3541504006435,NA,NA,NA
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,29.1063230948481,36.1859822909933,28.514677869346,30.5934003081314,31.3576631018465,31.7511983513531,30.6196294929227,26.5436672114689,31.9622644610981,30.9447707738219,26.2583221864387,33.5011431063747,32.2303510028634,36.1309262820641,14.9431198123394,14.8861295012766,9.68673073950431,14.7987150872251,19.5014768486651,22.8641936329191,NA,NA,NA
792,"TUR","Turkiye",NA,NA,NA,NA,NA,NA,NA,40.4125850963404,45.8913442495364,37.0453218437033,39.1815185637163,39.4039829940891,41.5065240561482,44.3462634265796,40.0178747191908,47.6332097327816,43.3751811835685,40.8565750583999,48.5043335258075,46.9116874523753,44.0719349171953,42.434981777043,37.8089284262578,36.7296015993185,38.7911994730312,37.7504016020463,43.1351112428035,NA,NA,NA
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,40.2268929150249,41.5242481772248,38.4706654412224,37.1740906737106,39.9759588144762,43.5405401064255,42.4921465307614,40.4282871697143,41.8167369483379,38.3368189464227,35.8573180530931,44.7359725778152,41.5393111417435,45.2020453150868,34.7787227774587,35.9038072066221,31.6709301777379,36.2978650065158,36.1561018667114,37.1123017799825,NA,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,22.3397364660371,13.8241634514589,15.9801421877754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1123222975617,13.0973287799898,14.7059868164304,17.5783289051599,19.8964418577306,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,81.5424870715617,84.4637122662091,79.7003347095918,86.0387631922866,80.352219278205,82.1851823751099,74.4376008987219,81.020082374337,81.0753667541093,80.8813814651324,81.7824978673639,84.2501216996341,78.6808651378871,76.5858647077878,85.9395154169862,80.3260906854265,89.2567579034122,83.8650463910311,72.6454302157572,75.7894736131634,NA,NA,NA
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,61.5648738796247,65.5775796281916,57.4222787925389,59.3684280917073,51.1775049696888,54.1224246461925,59.3367006838675,54.9873190730711,60.497697876391,56.1580246701598,54.6724296397712,60.1507893775624,54.0638269355832,61.4729959520526,49.3160107223904,52.9076160218632,48.2177584388637,49.3348694724058,59.6671687655962,58.1627627786386,NA,NA,NA
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
826,"GBR","United Kingdom",NA,NA,NA,NA,NA,NA,NA,89.3768301495693,89.4091096220739,79.6730259586366,77.1841086049208,79.8225370931083,72.0471875559043,78.7389248557192,83.071037116215,76.9225195130307,74.896186802795,60.7299325054039,70.6169090131584,61.9139800275258,74.6900780567916,58.3627245488899,55.5806372886698,51.3062735443877,47.3432188972204,59.2562099449059,58.9576203525552,NA,NA,NA
840,"USA","United States of America",NA,NA,NA,NA,NA,NA,NA,41.2704659640694,48.4880878138267,32.963429659379,31.3016543343669,33.5237213148401,36.7479306723092,43.9499800687059,39.2440152687744,35.2639461274498,33.0037665160149,33.8740185052212,37.2031338645215,34.7797668060443,34.2340288868218,29.9043484291785,33.7689254162388,32.4730732020673,30.7086087109872,34.5183454715581,35.2357975258434,NA,NA,NA
858,"URY","Uruguay",NA,NA,NA,NA,NA,NA,NA,100,100,90.034722850149,95.4347491237926,98.8459657081193,90.9012108277999,94.4253391802935,95.0641863500812,95.2279044512672,95.040202114474,95.4109033256786,96.2289000325216,98.1900615403744,96.2262716642985,87.0611964661317,88.3688527533539,87.002091517196,80.0855879914385,88.7739564636079,91.2610476555443,NA,NA,NA
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,61.3526232192273,62.7498048628553,59.8610755790525,59.605406548825,60.0823727623838,64.6307692256106,64.7452445725272,61.6332309293969,62.7603815609117,62.1802766176692,59.2752138753457,67.316606411475,62.6576975456066,66.4057446656669,53.3411182304534,54.1833756763176,49.865696845039,55.3464771669995,56.2827486949713,55.5946037538693,NA,NA,NA
548,"VUT","Vanuatu",NA,NA,NA,NA,NA,NA,NA,79.7647596997262,77.2325379082651,74.4674642753766,77.5431211829129,84.6178604525654,84.7846902980567,74.9597875001341,NA,NA,NA,NA,77.5302427776209,78.6737174042917,86.3573605841939,73.4394573449398,67.4042741901172,60.541995130296,65.8446315859379,73.3188549704515,87.5422386307933,NA,NA,NA
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,96.2789919272522,94.6258861763222,94.8679317803786,94.0164377413111,93.234829529871,87.2547058259861,91.3680962276237,100,99.0649962859585,100,89.6715928090622,85.2956737204281,89.2640225092662,97.8644767261278,91.8579903548374,77.7639512783142,79.3388110636679,83.9294559950323,87.722543073181,89.1997595430468,NA,NA,NA
704,"VNM","Viet Nam",NA,NA,NA,NA,NA,NA,NA,44.6629688001566,44.9853110603237,45.9922954331746,49.3076581514784,49.8431218975079,51.1144223159376,51.8750026329271,50.9137584020128,44.0196805861657,54.2810438600418,51.2550034351802,52.4022286553117,45.841986984819,51.1686564256175,48.8077515386752,40.1105842886288,33.61939144664,37.2226195886641,41.4424175635878,44.9786473886172,NA,NA,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,9.90725824811572,11.5810461647976,18.4472603556921,14.694384751608,16.6352677563713,13.9216242842605,18.1023759070131,17.2386410306225,8.13212899278588,7.26662157514387,17.8365452157087,17.6121369701912,16.1669900987633,17.6371241312726,1.61367271947091,2.19586260392565,0,0,0,0,NA,NA,NA
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,89.7236334391081,92.7408881044601,81.8125613992313,93.9212662940054,85.9098599457395,82.843626927114,89.9016191818076,84.7968248959895,83.9165484017354,83.9964225958656,85.4519138973749,84.8379658944116,86.4784549104084,87.0318505434616,88.6042330390003,87.6922188284525,84.8671518770659,83.8427747672309,80.6259416110964,81.2514760943028,NA,NA,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,92.5552120010265,95.9512150283699,85.9962763356029,96.068051387618,88.8748613730825,84.6007875969379,94.1903838479202,88.7148963298046,88.9051793540839,85.43925102259,89.518334022288,90.574217653224,87.7511193542773,90.0924321355252,93.2224542929486,86.7958140119952,83.8042091282943,85.4076125090157,83.4297365482761,82.6422015108093,NA,NA,NA
