"code","iso","country","CHA.ind.1996","CHA.ind.1997","CHA.ind.1998","CHA.ind.1999","CHA.ind.2000","CHA.ind.2001","CHA.ind.2002","CHA.ind.2003","CHA.ind.2004","CHA.ind.2005","CHA.ind.2006","CHA.ind.2007","CHA.ind.2008","CHA.ind.2009","CHA.ind.2010","CHA.ind.2011","CHA.ind.2012","CHA.ind.2013","CHA.ind.2014","CHA.ind.2015","CHA.ind.2016","CHA.ind.2017","CHA.ind.2018","CHA.ind.2019","CHA.ind.2020","CHA.ind.2021","CHA.ind.2022","CHA.ind.2023","CHA.ind.2024","CHA.ind.2025"
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2267428525072,26.7369269450107,33.7578773230414,38.1790287074729,40.825303056652,40.3890384782141,37.968321435804,37.9820761779941,36.8251848424398,35.3395955435023,34.5214337598228,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1176802759228,41.4619875343704,41.5605336642104,41.2641387557155,40.9107321148783,40.3398812167076,38.9594243866465,38.5312108960501,38.0500502982551,37.7403772372025,37.6168003210276,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7403206075143,55.7376410932987,54.3628165549322,52.8924338233984,52.6062072609809,52.5400757272913,51.6301180120998,51.4240268816004,51.8616591548498,52.6993184492669,54.4633932510896,NA
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.174269478699,61.0403363819499,60.4073551889776,58.925928164643,57.5955332783622,58.0980185264863,57.3586370316649,58.2916315262586,61.764546199088,66.7248810224293,70.6334862313579,NA
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2669139368815,46.4621301025072,47.8156502507955,48.1511313592848,46.9914218259302,46.434953708817,45.4056314445075,43.2910684966273,40.1823354426648,38.5121076822458,36.8204460660458,NA
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.87577236695368,6.94241666184338,11.2756261651815,13.2553729985741,14.3375052562953,21.1614501744204,21.4665214105104,15.3774687439915,9.90035950706715,4.09254872612745,NA
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.2806640892107,69.0244946020594,57.5345069842509,50.3990606683292,46.6968610454142,48.715024821219,50.1069021038376,44.7725279004182,43.4803245006498,38.2476510593502,36.1353748946045,NA
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,6.45298627494604,13.7834096583676,27.2185424598847,40.6590343655525,NA
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.9888110411285,51.2772768736913,47.4110880196666,44.0614909858594,46.1459114058428,48.1679349539428,51.3822451082857,54.6423208248691,56.8876546161829,59.2070087320558,61.5844580729611,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8571661550428,28.7291648992739,29.9059317038968,31.0105006884906,31.3296978634003,31.7896508199668,31.2431804102142,31.7936357015119,32.3584743465804,32.3040747236772,31.7827204997213,NA
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0842185243196,52.1543684247279,52.5250541402077,52.9376854036219,53.7229641763271,52.9705449186259,51.2583678435106,50.2342714955726,49.0550198233711,50.7950278187089,54.9563774190482,NA
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.933727954235,50.4749173763976,48.8710623707956,48.3110850902308,47.7757915770677,50.3427049624304,54.6431187101456,56.5048134978906,57.5343191669247,57.8200454705104,57.1725028255899,NA
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1329672069932,53.0002794462552,56.5235020571114,58.4106181403894,59.8997681525863,60.5153410149469,58.9205348140009,58.3438180617949,57.9138849734822,56.2730934643196,55.3235468993108,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.1810901494285,5.00726319009057,8.69453987679292,8.44032758964283,11.2101425562751,13.6802947849688,13.2009500826518,12.6279647906553,14.2646087779854,15.6991221840041,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4322117855536,34.0470938709825,41.3152299881928,44.8620426443496,43.2955344391701,43.8815699780322,42.5520832423582,37.7075199897025,32.696563279063,32.806587449162,33.7592183503813,NA
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5788891903739,25.230748982361,44.2562393144708,47.2088375013956,43.5072223895522,37.6866538473165,24.0285261328091,19.0203959379984,15.1717872986934,18.2993493631867,22.5947423247898,NA
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1565374304479,27.7239160840908,27.3860596488529,27.058389331699,26.9252167136731,26.3239602622235,25.4604152895049,24.5936409413301,23.3360133740679,22.6393291786198,22.9215646673078,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9067304732532,39.6900962852356,31.1917799040575,30.1954704282944,30.1674911673913,38.5142278496369,50.0636778809563,53.5495197819963,51.0934774515228,50.2988765849972,50.4229948609666,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2561447094733,5.31803690940603,5.11581726211753,6.94592510794708,9.20701860788564,10.6777068337235,14.3704772593646,14.7338565815947,20.9472665688852,25.9180087127327,28.0438904503345,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4655749135923,19.0693442567281,19.119850459188,21.3828448774592,23.412166054943,24.8723259800683,26.0527136642373,29.3122743328481,29.4215910080273,29.9729284756722,30.2542503535292,NA
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.2509659256932,45.2738446754351,45.2866604584102,46.2797632579655,47.6395468599753,48.8946980586118,52.1499915194886,54.6056736845524,56.1744745437903,59.3186824462216,60.2848675782852,NA
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8025610274853,10.442486717016,7.90682417417895,8.05338516969084,11.0847692786944,14.7758522670762,25.9084147010825,39.6850865661857,45.978184292178,48.2734292990527,49.1725527840778,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5387577510291,50.9572272229597,52.8079265230226,50.8024720397243,52.5573152639502,56.5589178081697,61.4476587433074,57.4080379971555,53.642635940478,52.1095462849751,51.2407899731686,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0723425846732,17.6321173089424,15.9910545288279,20.1078865340909,23.4387585849716,23.8190908973484,23.8620718290977,25.4093401020027,26.4294088209766,27.6349470683855,29.3687700374388,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2262326285349,53.1749090384423,51.6367924387424,51.8908854803516,51.3360893204194,50.7821353044579,50.185971511293,48.2572229710308,5.54679319153338,0,0,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6528610435219,60.3689302698665,61.4572554713979,59.9528130427081,63.0739024520069,67.387255354417,71.3390998178801,73.7501788095304,75.3344417713825,78.9321780424508,81.8639625221721,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4746480231654,46.092620385448,46.6094016985746,45.6780425168963,45.8536509641756,46.2480247179096,46.8412079746526,48.4907995898401,51.0326510147289,53.4536588431222,55.4210533743925,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9774634290038,31.4362232108098,30.9315263279185,29.929517179993,33.5049555011775,35.9091072879908,44.8809511835691,47.4584691986591,48.8486888040524,48.4534488434586,46.881184832534,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6119175297612,38.5417859436274,40.9072096968223,43.1262273305381,46.168872781963,45.6979941407519,43.5774555077973,42.0600155219825,38.8268882500211,36.8133094474574,33.3437262336313,NA
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.63730940576282,7.64182476813367,8.01709062966397,8.87955005512228,7.7793127305583,3.9192663785482,1.57840227024857,1.25067487733793,2.42321762472716,3.80828464296661,5.80800443246791,NA
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.413981498141,60.6931697592882,57.1510715300115,53.3927595623079,47.4789664365097,40.2030449066812,40.6521779873224,43.837240958942,45.7982970181161,48.5252801883054,50.9027252642937,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.86413212933189,4.12421278182461,6.35303666953244,7.72602052832812,7.87737499887453,6.74790416434197,6.28899968701914,5.51097213943943,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.206292037819,9.02431034033943,8.9815801758815,7.57961829501227,5.94156371126273,7.1601336508152,7.95980050787649,7.86295732425405,11.361525186056,14.0058160879618,17.4479342865589,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.8774583882173,84.5617211783466,68.7049948005388,52.2135068388382,34.1961314161398,19.2423186840436,15.628814394723,20.960598242745,25.519824077259,33.2093205117783,39.2048790954519,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6698829036217,30.0857292575743,25.124505438664,24.4130544951903,28.4891181869398,30.2194234088184,32.0014572113722,34.0769624188406,36.1381621464165,37.2317928533489,37.3503703418287,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3955255559092,45.81708632228,46.2622639696439,47.4287073587319,47.9495294859513,47.6411200628241,46.9897633314532,46.7112551072849,45.9845386124345,45.5185733037709,44.840331758834,NA
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8112193791631,51.87421008049,52.4293350390369,53.0171406615716,51.317427443659,50.3261049064775,49.3148884756862,47.1240199777096,45.9117880213825,44.3212870676538,43.5015842145096,NA
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1050990633364,41.904648392657,37.9553036299485,33.818307751545,38.237176580552,47.1848813749723,49.563775953171,49.5933521855824,54.0397225887718,56.69108453729,57.9956417832482,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.7281340391852,56.1333738685837,52.8567838874903,47.5543818066733,43.9541765213692,42.6411444408573,42.0972019537501,48.139842804355,55.0852451001527,63.5607337926011,72.0573935176934,NA
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8667521748641,25.9345408451515,26.2300968826857,27.0623683778316,27.8306248957936,28.2905463054414,28.6510365375268,27.4947651237261,26.8586390263276,27.2028596059078,28.2934434368795,NA
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,4.57056471688547,16.2982062424142,15.9493427327196,17.472714935572,19.7304994553913,NA
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.7047755072745,49.9687371971324,49.6633469989789,47.4762632047781,55.7250884920223,62.3673556180475,66.4061443694651,68.7569153048628,70.7555895733659,72.8473715044408,72.6260280781568,NA
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0023747283259,32.7540844904724,26.9581435081762,27.747568437702,27.3488437569342,27.8569728705386,36.5512688445018,41.5376581372038,36.3050767881379,29.4408561332941,19.6134896044713,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2736532535923,38.3180926366511,40.047249477574,41.2485875158579,41.5988362013346,42.3259820055883,42.2880468955897,42.1322617210172,43.6836342213548,56.036834537251,69.0519628012614,NA
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.409836390466,58.8648576368201,58.5368991804422,60.8146702100913,63.9655844232212,66.5748805291518,68.8346404283607,71.1899739045573,73.434571620007,75.0504796397907,75.0754838110534,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.43464025541,52.4184584167647,52.3358632091199,52.8025853605996,54.7951353319381,56.4114773326267,58.0043719641316,58.8363182355121,58.9215424543812,61.0223461451492,61.6760962836261,NA
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9566633647547,14.0775050489172,12.1765208519977,13.9780219915703,17.7767858292616,22.728846398706,28.4827679413489,31.2209222713197,33.3714749356539,35.7100668823619,37.3267384165533,NA
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1158687246167,19.4310022742703,17.0309469847492,13.9509998903461,10.3075752880472,6.31718098551036,6.05175072151039,6.66181741416914,6.86481339879838,10.5957037986079,14.5650110180344,NA
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2828846282017,50.1495973271979,48.8450541552104,50.4804637406726,51.6646192473397,52.8983000864346,58.4436134424244,61.5487734112452,64.0242529430174,65.8709110653351,63.8117718675947,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0185822754462,53.9423074347837,54.2505930334312,55.1839538921752,55.8704926359964,59.8106036496197,62.3615926762613,64.069613895577,64.3634975017476,68.1775927194622,72.6771212838205,NA
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1250314055643,63.4789904363905,65.922364210171,63.7603528965917,61.4011440305659,61.2738032678268,60.944988134661,61.3817470069053,60.8762964027325,58.8954424708861,57.4648059330972,NA
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.6954502847308,35.9134445954527,26.996980663459,24.8732906777032,23.7467841244017,26.0019614606688,31.6480468613885,36.3265469887573,36.039225099133,35.4782910378207,37.8362795566216,NA
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1801007721977,24.7839662139908,24.208061581883,23.9540372417726,22.9109413989298,22.0710001418336,22.7797129482676,22.6319229337825,23.8369193986539,23.3842724570751,22.7473082104601,NA
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,86.1379420089864,67.1160372358453,35.197702687389,42.78538045313,46.3975133329423,NA
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8011762638687,40.3588285299919,43.1758539203855,47.6507570187676,49.2774310197753,51.1268965982093,51.4483197978924,49.2004540226068,45.4416338418174,40.9161025812794,38.7543792538265,NA
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,87.2506575058167,47.3959382726152,20.0047110806153,0,0,0,0,11.4429133612381,28.2968777378112,32.0035078201681,NA
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0722928205779283,9.77653284436067,20.361338174147,28.7829696094307,39.1716218591103,45.285538586581,46.7295580771645,49.553663451209,51.8465893761322,54.3347769281167,52.7915809959764,NA
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.918939908661,39.2442624749254,40.9609840991221,43.2771515817341,44.8836027243009,45.7264309120097,46.7446709001525,46.3080428916912,45.0282087728276,43.693465862928,42.2920689201551,NA
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8008310216251,36.2549832532987,38.3301872094889,37.6560455624398,37.1614008887413,36.4043831917898,36.8543327303144,36.3772175678554,36.8526275694338,37.0032757648857,38.6364199192735,NA
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.2151345519923,68.4149945088774,63.2624442401542,59.8291155169872,56.8615972700551,57.9579855604608,59.5102000855267,60.661531729995,61.3129444130658,63.0500629865216,65.7059295550165,NA
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9964274233743,54.2675829752737,51.808226872797,50.4831244184769,48.7473902612237,45.5508445968703,44.8701500153706,43.7185361448824,44.3981310176651,46.2531974085268,47.5304032640564,NA
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7280691714035,41.2053366002403,41.045917992066,39.7931078998012,39.8234061407599,44.1273089864471,52.1159668352246,55.3213191497057,57.3609035376896,55.1884665193885,51.7904526898516,NA
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4351679202353,58.4053723108341,56.0538588501991,55.3743978809034,49.4436735057064,47.1046411723511,45.0757009966321,43.2959284271594,42.7773633098765,44.2705005196926,46.3949175161904,NA
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.001896985871,66.630622040476,65.844776178981,63.229894934287,59.787750229216,56.6800195489929,54.7620412571957,55.5057838220312,56.9979280159064,58.8742603125776,59.6263359287828,NA
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6460869135083,33.9612786977773,33.2785618544876,31.505153872873,29.5550766522982,30.1140589638368,32.2588319502281,33.3719253029036,34.5942847102026,37.4535875005112,41.3608424346822,NA
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1548353383767,26.2411426197309,28.2078831794471,30.3751675327319,30.3828905151819,30.1188677426585,27.2577168035569,27.7726391734764,30.283353622288,33.2133459401381,37.3388493640741,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.1219296734699,69.3770336624307,72.455155687734,72.3496780415773,67.6842256751232,60.3820976286922,50.9648487411666,36.1898030219182,22.2808570650695,18.9677578187509,15.9731419573942,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8445410675286,48.4743297126445,46.122891571343,44.287286864216,43.4159080561814,43.0832110304026,45.2545094478024,46.7216051015597,45.4768734512789,45.4287733832434,44.536652126962,NA
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0973957495239,25.8611029759668,27.2863434701699,35.3588833884587,49.8737507128425,68.7057820928063,85.3215544675449,86.7625444512443,86.8212035912609,84.6011827050135,80.2373961313073,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2960923708462,29.8917055907571,28.5705930655861,28.457959825699,28.8368045748226,28.0982493620913,27.6036263420061,29.743550643832,32.3999157049737,34.5329807752817,36.1501229071257,NA
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5033214903696,29.0658298744459,25.9232621829075,26.3001797228969,25.1708509116449,30.6296382510247,37.4086227149551,41.0328030903318,37.6065011712864,38.6808314656628,40.4966955595296,NA
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7435881166239,20.076082943662,22.2790716602728,25.7831206173334,27.9732399395358,28.8144192435788,27.7813829195042,28.4209594892965,28.0186339465313,28.9704520433752,31.3643409802813,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1330992836435,57.5233054242372,57.1002357959639,55.8999375041329,54.9052618242823,54.7274706318958,51.8977275025272,51.3288453592903,53.4611235387288,57.1448717475194,61.8294557171167,NA
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4617213094799,34.8333935817883,32.8607248648868,30.5882076614264,29.8957125353353,29.1199185842495,28.4937732864983,27.6168299007385,26.2877694463657,26.0409261484682,26.034688391373,NA
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4142996909156,18.4906884127691,18.4720816967603,27.5582086266316,36.1272331191132,40.4230966818361,42.3633387399741,36.6016632118126,35.6035112811868,29.138382664091,22.9268056647895,NA
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2666345666878,5.045151281825,5.01074284102046,1.44324568485528,4.94324903024113,12.8499591233417,19.3199559735991,28.0949774798681,40.0164745000365,44.9229166499232,46.043866273412,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.0066970436984,53.1361059464735,54.6636866883178,55.5901971024,57.0525976304924,60.0339404020364,58.5968016747557,53.5387948731158,52.4578098699352,52.7974323135949,56.556770081325,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.3738188272048,64.0159323306536,62.2233481648431,65.0619555356145,63.1820118457543,61.3374794693569,60.1588507402713,59.8978273133023,62.8931833771013,64.2732575526199,69.5951590828806,NA
