"code","iso","country","HFD.ind.1996","HFD.ind.1997","HFD.ind.1998","HFD.ind.1999","HFD.ind.2000","HFD.ind.2001","HFD.ind.2002","HFD.ind.2003","HFD.ind.2004","HFD.ind.2005","HFD.ind.2006","HFD.ind.2007","HFD.ind.2008","HFD.ind.2009","HFD.ind.2010","HFD.ind.2011","HFD.ind.2012","HFD.ind.2013","HFD.ind.2014","HFD.ind.2015","HFD.ind.2016","HFD.ind.2017","HFD.ind.2018","HFD.ind.2019","HFD.ind.2020","HFD.ind.2021","HFD.ind.2022","HFD.ind.2023","HFD.ind.2024","HFD.ind.2025"
348,"HUN","Hungary",29.3595021189798,30.0824326736758,30.7589980011612,31.5848291022835,32.8080707188236,34.059252469705,35.1978343139819,36.3792514973151,37.6625760228918,38.5145625418512,39.8108819657793,40.9262714024149,42.0729593473435,43.0849877573677,43.9665579934849,44.9097433338727,45.7707799840705,46.6481981905154,47.3762307406724,47.9788344048707,48.871026682108,49.5119196925891,50.3550693777847,51.2096359391133,51.8856404475926,52.5655901102171,53.2372382067226,55.127188196414,NA,NA
352,"ISL","Iceland",98.422120384769,99.0395703885281,99.6114290652349,100,100,100,100,100,99.7135699558656,99.2648540248024,98.4668560276427,97.5711233200146,96.7251615500711,96.2705186551483,96.2197862374889,96.6952617034854,97.4898332135859,98.4591156114529,99.4501895758023,100,100,100,100,100,100,100,100,100,NA,NA
356,"IND","India",3.33553679369078,3.44499686253943,3.65757691716107,4.0992200245756,4.53150742046041,4.84814079855327,5.09368003308236,5.39687578181312,5.86185466555938,6.222365728288,6.25993929051923,6.26971898085758,6.52397452261457,6.92815103100233,7.25512588358255,7.43766673188674,7.62865767466414,8.00773222720071,8.41542290023719,8.96228381073823,9.34574474136893,9.96487948925936,10.6180979330027,11.58272994119,12.9664952941656,13.3735169537311,13.6278442166445,13.9534953169307,NA,NA
360,"IDN","Indonesia",10.6067474246261,10.9671662784582,11.3620314848433,11.7084248221045,11.9837971852034,12.1992903117775,12.3662862835613,12.4585209082296,12.0306293240003,12.6584780867378,12.8193460859713,13.0371891125288,13.3105151477795,13.715656196347,14.2310050651541,14.9765823592327,15.9371438129837,17.1217905725739,18.4156769515878,19.5421367684059,20.6036420686474,21.7394890337921,22.790647411471,23.8582957650514,24.9218161743101,25.4721741645124,26.610676811017,29.9126476869933,NA,NA
364,"IRN","Iran",42.6152416700679,44.4309633330092,46.3623884352184,48.3643464904311,50.2520587588068,52.1177040040271,54.1088909650949,55.9016489339159,58.4263730634576,60.3973260057433,62.2458857038019,64.1580324906172,65.9907627240527,67.6359750976359,68.9323898505433,69.9116629799831,70.803924522436,71.4706882774498,71.9522578125085,72.3352042490879,72.8324813470816,73.4572693142512,74.2541559780081,75.0546300022393,76.0261279427588,76.7506943506609,77.5279271245788,79.6679416968764,NA,NA
368,"IRQ","Iraq",18.9425845722933,19.3694928399887,20.0355838715156,20.8524231627632,21.6941138797308,22.6286855706253,23.6947194942089,24.8594108814928,26.2617804700698,27.7471576921384,29.4803112908589,31.5802472198698,34.0828683710562,36.8479447935914,39.2856721250432,41.4502084969567,43.6865745953104,45.9676959891611,47.8794229619515,49.1921008762721,50.1939437542873,51.047193977999,51.7329609498724,52.3626020529134,52.8738305483591,53.6096443577832,54.1804593504258,56.331675135988,NA,NA
372,"IRL","Ireland",83.9438111624995,85.9930818809429,87.7694787161751,89.2961910863296,90.5991623575335,90.6584823842257,89.3788327969993,88.0787868122827,87.2436220460624,87.3399823299418,88.0019469419462,88.9760596605644,90.1098784275643,91.3051274176861,92.5928856516515,93.5330564524087,94.5247300290061,95.5649420978809,96.6372365252526,97.2558643711889,97.7745508131975,98.3183180054472,98.7833492907197,99.2284428045365,99.8230913230218,100,100,100,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",88.2304034860955,89.3497282786277,90.3260357392765,91.605269042994,92.5512955911118,93.42857974289,94.2572380433455,94.9233828479515,95.6570471389099,96.3343387182784,96.8525115572375,97.3311039631126,98.0382524491725,98.6929721489998,99.2510792586404,99.6131150666731,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
380,"ITA","Italy",74.4441690769336,75.3249174903894,76.0578591502931,77.0230815290931,77.9853996631095,78.8642554603793,79.446732764462,79.780391805445,80.8266207301937,81.2432329959936,81.8515033984356,82.2104398920241,82.5362497093569,82.8991181075015,83.4520099808168,83.9057456581202,84.4968467480926,85.394128245261,86.1648363083168,86.4652986507848,87.323245552392,87.7282873140387,88.4216849094776,88.9160432770739,89.40204476746,90.0582839944483,90.402474566242,91.4708666175522,NA,NA
388,"JAM","Jamaica",23.8568307513869,24.5277769293051,25.066599079518,25.5856026698789,26.1767894677577,27.0042632234498,28.0160458673802,28.8986582691252,29.8118478779676,30.887586333638,31.8435309262408,32.5908358469802,33.5466522927471,33.9000591721516,34.369554130296,34.6269335001617,35.0010867081199,35.0971374820115,35.0617157443659,35.2695688079368,35.7091248273523,36.2989838417377,36.9958054722795,37.6803969014767,38.3300222982279,38.939458568456,39.6040292300444,41.0842569126062,NA,NA
392,"JPN","Japan",90.0071305630535,90.6499223495353,91.1545619897237,91.4896567572079,92.2750526244557,92.9555850891339,93.5979092704807,94.1519604695036,94.7708912920748,95.0664714305725,95.520151411609,95.8263758002616,96.043985360603,96.3688141303661,96.4483836276514,96.4942671123234,96.6240325303646,96.7597619905166,96.9207993679014,97.1525592968816,97.4185523817033,97.7731576241575,98.103837124019,98.4201073298785,98.7943910406603,98.9253718454938,98.7981073380612,98.188626686354,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",68.2802926565913,69.369616722719,70.4833680909279,71.6367136231465,72.7590403497642,73.9253816092943,75.2502512728569,76.8097198559957,78.2686821423835,79.7254650659483,81.4642229605764,83.7836473915324,86.1551330874901,88.3207708580556,90.0180506225582,91.2581379612621,92.349092174051,93.3159252302005,94.2896066589613,95.2254690761275,96.174114774732,96.9931983983199,97.7847899589852,98.513125982357,99.5059260185044,100,100,100,NA,NA
398,"KAZ","Kazakhstan",17.8327702984714,17.8101422306676,17.7986378417182,17.7743566134148,17.8231968864296,18.3260707599271,19.2059878454717,20.4559948829491,22.3501150029734,23.9477204165472,25.695688599871,27.9301965539368,30.8275971178505,34.0954676688668,36.6261538789969,38.7318261426576,41.0979796378867,43.4606320076493,45.7857958026731,47.6040666797212,48.9410214299211,50.059865656598,50.9081145896282,51.540297315116,51.6915906972747,51.9348252970732,53.7120517255981,59.4984251832228,NA,NA
404,"KEN","Kenya",8.34934247238867,8.35020601004391,8.37603330645354,8.42821777770027,8.32810335912689,8.45416328249776,8.47251601474002,8.52631310237761,8.52276771717993,8.62374350694148,8.77261189946685,8.89016134349157,9.04486976520059,9.22372537198652,9.33095735273066,9.49217074523166,9.77635528378143,10.1228609230468,10.4561128298196,10.7269541727698,11.073752576859,11.4575048055012,11.8265408742658,12.2256907857815,12.6487329727356,12.7374479441666,13.1581597435527,13.1263978175841,NA,NA
296,"KIR","Kiribati",4.14066744561799,4.2183638102124,4.327023964706,4.38598756072651,4.50172770035483,4.67870170062761,4.84634867443739,5.06116253035799,5.29176821871846,5.51413958734338,5.74052004770452,5.9388663310809,6.15531664239926,6.40712580963762,6.67367783751502,6.98978499152756,7.38142351059986,7.8013993582117,8.25937285798938,8.70429042835683,9.15816856676481,9.62376281929876,9.83167602284587,10.5148040973344,11.023779429471,11.4177409813277,11.508576483976,11.9213799570348,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",71.9083231696293,72.7004487812999,74.3050535353021,76.4382219204804,78.1410039816365,79.2024128845216,80.1330848392372,81.1956013994819,82.5084855286999,83.5835067621664,84.4008031792343,85.4635312945666,86.6099463706258,88.0573609433081,89.2286587605869,90.6271349902454,92.0831033407129,93.4833436553243,94.8100151785779,95.5140799097936,96.1793348091383,96.7773339818834,97.3589171115662,97.9416368057459,99.3941483715758,100,100,100,NA,NA
417,"KGZ","Kyrgyzstan",5.62491641888516,5.85306504375583,5.98304342149633,6.15968158479427,6.19705007747184,6.27418002944357,6.09147959026814,5.99750251480462,6.19433231794541,6.229824048902,6.31644922324941,6.67441223720033,7.27267304281716,7.96925103914441,8.60146679442484,9.14147721018384,9.75825711939805,10.6315496016434,11.4411107267829,12.2915443594376,13.1058101237437,14.0167445716955,15.0336942903984,16.1440991397566,17.7214643262147,17.6829188720186,18.0400195750327,18.3293388476021,NA,NA
418,"LAO","Laos",0,0,0,0,0,0,0,0,0,0.315459591805208,0.693361157079821,1.021136291473,1.28482110659293,1.54286506169775,1.85534422159949,2.15817058181628,2.43322659153209,2.58638488786652,2.84838391775381,3.01064743230519,3.23542502785033,3.64001471763669,3.96190110152236,4.2409763838323,4.57392927279749,5.00551257488561,4.64247181396667,4.73154847534383,NA,NA
428,"LVA","Latvia",25.2625966782255,25.4094941077993,25.3386903976486,25.3797577521948,25.3700681671953,25.7553319816889,26.80314821219,28.4375345122722,30.2463353484438,31.9246841868586,33.6251572324866,35.7618816143746,38.316807715038,40.7291839661369,42.6410986439446,44.0398683011362,45.3596256966885,46.5521916441104,47.6414914451602,48.6918985757084,49.6857711896315,50.7936029230037,51.8135925734073,52.9319189938755,53.5145569408725,53.7428814384978,54.1131887574316,58.1021600041156,NA,NA
422,"LBN","Lebanon",43.7657455595273,44.7965483289896,45.9951583762901,47.3065186314963,48.5680807851824,49.8352824336344,51.1951294212369,52.4816050079253,53.7535870345643,54.9758926552472,56.306526126111,57.8260266033992,59.4974800044358,61.1984379981674,62.64596071259,63.4949287322994,64.2883608512536,64.9505354010741,65.6086489186488,66.2680595565425,66.911540433728,66.9633364611926,66.1401155899969,64.5656614311204,63.4514399929727,65.5826731709844,65.9653726998634,69.2581551562632,NA,NA
426,"LSO","Lesotho",4.61917252456733,4.4419384043572,4.2061358496495,3.90145110313748,3.52146051884442,2.68758946777804,2.07792239148175,2.42831154143077,2.85520402038046,3.81001693237265,4.87884432759199,5.33622414135404,5.42525371551277,5.34559268724209,5.28109085461232,5.23439230181982,5.25490492705352,5.26750988247655,5.19269850627786,5.26279916719253,5.59598178719051,5.99898343074078,6.33621130797484,6.7299804499479,7.6719304478364,8.13028491355406,7.45777083431707,6.98185561953214,NA,NA
430,"LBR","Liberia",0,0,0.0152046177384051,0.303695329269786,0.747328343609269,1.45121740741833,1.97194026361248,2.40782178234656,2.42554672505342,2.8747776696285,2.94966581736293,3.2724532555152,3.26504461686787,3.14162915389417,3.02354529407566,2.90718059910233,2.68611538452197,2.84828010377051,3.36098868705425,3.36529065908705,3.76551406690101,4.17565775860247,4.36741411141958,4.37169661654882,4.85421844124436,4.83586444346254,4.48960908284216,4.29429775155477,NA,NA
434,"LBY","Libya",67.8918498815198,69.1086112838951,70.1687807849615,71.2956506999725,72.5697517978379,73.9021435910383,75.338668503721,76.968445592324,78.6089144619468,80.156510222894,81.7920932832913,83.5378831880269,85.3257318695669,86.7753968158435,87.7089270653988,88.0891125593635,88.4154430510844,88.475962641034,88.5338966924549,88.654540317689,88.8999730137407,89.2607422566639,89.4929277997782,89.8845903475567,90.0070911450349,89.8941906788641,91.1302035440174,91.2440018752708,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",34.6172650199402,35.0738788368625,35.5088123128361,35.8602664538757,36.1363729839432,36.5651141671068,37.7355951788418,39.478993621657,41.4198238669991,43.056810068672,44.6023050411795,46.6509868201123,48.9763057583833,51.2122662354456,53.1213452857231,54.6968748595702,56.1874925190464,57.6480161158345,58.9599498164742,60.0317308612792,61.3262939018908,62.6471456568832,63.750003894167,64.5586627196332,65.132975131825,65.580057658147,65.9916779063486,70.4990810867762,NA,NA
442,"LUX","Luxembourg",74.4012654178461,75.4540042606019,76.5529572331266,77.6000674022254,78.5918709039869,79.447323826731,80.0556915539936,80.6709705874775,81.5264858940694,82.3473515194698,83.074313573335,83.9053895205556,84.7318566676934,85.587942030166,86.3896902479939,87.2379550054464,88.1992761368425,89.2071595014626,90.3201163396316,91.2556209254028,92.1928713033454,93.3648722887192,94.6537370006869,96.0196826975738,97.1865147691864,98.0380713931455,98.2685218700577,100,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",0.940724580270668,1.23352927673538,1.55656360899087,1.79886213091314,2.08195615941773,2.41120926582336,2.66990456461004,2.98560564493521,3.29093573204419,3.44943347386597,3.61744895262478,3.70355750782467,3.6951922087646,3.74746817742627,3.83089896967013,3.8180743717123,3.93366693763164,4.04682510241004,4.10047058339583,4.07330238624327,4.1573058284403,4.21938243128537,4.23802303967298,4.42655365438083,5.21306515919281,5.40197878483647,4.95645023245581,4.64464240283276,NA,NA
454,"MWI","Malawi",3.13515759726414,3.30463205780335,3.4797138525651,3.58258624359607,3.52740424343783,3.67732465660683,3.74070200158332,3.97154653781939,4.09623070567947,4.48656176922191,4.88963441436518,5.34005564113727,5.65382420907093,5.76532518044901,5.73776275200385,5.85050897868669,6.12260551623019,6.4982141265981,6.73521479632016,6.87994905853967,7.09017151658708,7.30022035994388,7.40384366509075,7.56774783587875,8.21806241173419,7.50513764839438,8.20434624685724,7.99213853119358,NA,NA
