"code","iso","country","SDA.ind.1996","SDA.ind.1997","SDA.ind.1998","SDA.ind.1999","SDA.ind.2000","SDA.ind.2001","SDA.ind.2002","SDA.ind.2003","SDA.ind.2004","SDA.ind.2005","SDA.ind.2006","SDA.ind.2007","SDA.ind.2008","SDA.ind.2009","SDA.ind.2010","SDA.ind.2011","SDA.ind.2012","SDA.ind.2013","SDA.ind.2014","SDA.ind.2015","SDA.ind.2016","SDA.ind.2017","SDA.ind.2018","SDA.ind.2019","SDA.ind.2020","SDA.ind.2021","SDA.ind.2022","SDA.ind.2023","SDA.ind.2024","SDA.ind.2025"
558,"NIC","Nicaragua",NA,NA,NA,6.89638284628043,4.3927577873972,5.51116557496323,2.90630054272322,5.08159163849994,7.99725457745107,15.2944792476337,19.9040137194421,29.0757085592699,35.7803661889402,44.363520250321,50.2958620268274,52.9290775338086,55.8395363598146,60.1659409830692,60.1552855277468,58.7844137498628,54.9445970317038,54.9577827719711,56.4884780498451,57.2028036008966,68.5562001756574,71.6893513948038,73.6702913405611,76.1585213999746,NA,NA
562,"NER","Niger",NA,NA,NA,32.0512881137195,35.7208730177372,40.2389839281586,47.3638464624644,46.9603960294051,46.7288550079723,48.824100694518,47.6925414489619,45.6844835808336,37.7318854398826,26.7401621470055,17.2506136047061,10.6630785506855,6.33342926040987,1.72495271050666,8.58844673169601,19.020021104397,30.5600546615847,41.3064679130747,55.2087443044961,64.4507227850725,61.3589870417784,56.5238533271418,49.9208316155751,35.9777087743425,NA,NA
566,"NGA","Nigeria",NA,NA,NA,43.182508889581,54.573101148433,58.2499831318929,47.9479576496658,39.3836932548976,38.2489665468221,40.0098273451563,45.8037239969168,58.840891973952,67.7880348230595,81.4285837024605,86.4605626493291,84.0475015137001,76.0351301568334,57.8930286994621,37.1986578240998,22.1988816567305,13.1808932432624,18.1570670030066,16.0050749330481,28.8912093776251,37.5383102917005,41.8662942499219,44.8279605088213,41.9288969123915,NA,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,47.7889883831789,38.4024200160396,36.2481907074712,40.3947652080757,44.6276430963797,48.9661759675396,51.2248599754194,56.6314914871318,58.4791670356983,63.061841494087,59.4514808694056,59.4283410203458,50.9700083816854,50.7105038579763,54.1302367982201,55.9534564791731,60.2319458389223,68.9553172435152,77.3074082406336,88.2304673319201,65.9831165308336,57.9164636031117,48.3181663104992,30.6970402703058,22.3355735104447,NA,NA
578,"NOR","Norway",NA,NA,NA,83.9082249624983,78.1776306577576,78.2718078376803,82.5670703777141,79.9033634306778,73.1388412295799,68.7817088220968,63.7673365290335,60.1856421717718,56.988336472029,60.6094915212151,59.6345286373759,61.5531961508254,69.6569163071329,71.7771337228584,69.4954443273551,70.3142273042902,71.2770849598399,72.8832998231645,70.5827234623073,74.3012950755038,72.1937986488301,69.0238435737877,66.8705529199354,64.0407734274008,NA,NA
512,"OMN","Oman",NA,NA,NA,44.1336805316051,62.5386767546302,54.1310062839953,42.2539457234,34.2157380505328,25.2276341694179,14.2729621656471,9.47432454394648,19.7308480282683,63.4553282384206,90.9998257861296,100,100,100,89.2208837416208,61.4976883478477,39.4591481978406,27.3277921291195,10.3380999455311,20.0060489615938,37.8839242678878,55.4907694371413,83.5981076663944,99.7246986555107,100,NA,NA
586,"PAK","Pakistan",NA,NA,NA,5.61191827587376,12.2583486553508,22.60645450688,32.1459126757623,48.3341308218211,54.9443791139797,58.761093347624,55.2506942991749,48.6306804391353,44.2053847342996,34.9182338642076,28.0560970627745,24.281335579319,22.2487832216648,31.9804231615716,35.9265745649833,43.9926568030188,43.1107441018342,44.0965548287449,56.7025606600099,56.7121280676804,53.7432928086753,47.3850341168979,40.9953586621928,33.413533765898,NA,NA
585,"PLW","Palau",NA,NA,NA,83.9590044323227,67.71108649119,28.3785423422179,11.6370416243532,0,0,0,0.428011297226249,15.238301348033,29.3349719721668,45.1137237274757,63.0073034383789,63.0880972013653,60.7931029292752,54.6014146869798,52.3867653328466,50.3357919113022,44.9509066748312,44.7897379381387,40.7833559428174,38.5322142591402,41.5219012638051,47.5504074443521,50.3521874025089,51.1638493774109,NA,NA
591,"PAN","Panama",NA,NA,NA,9.73364879886327,15.4358647614968,5.76907468674293,10.774164890898,11.6165856316232,16.6698602059666,1.76918736384994,0,0,10.0850213672361,19.2629865966849,22.743633591084,15.4826797509597,23.7874971533269,34.0757108795957,51.8451845774988,44.8317467528719,36.8808895927366,43.7987299525961,69.6820925676548,67.9616598051151,73.1984232250107,79.5183284130948,71.3522404250837,65.3880369709624,NA,NA
598,"PNG","Papua New Guinea",NA,NA,NA,31.3306758619698,29.1119237429746,21.1692752540186,30.702625221515,24.7938002478844,0,0,0.185361460431452,1.94327963729648,10.5988854783383,25.1935604664417,43.8783907562623,54.8699369341639,59.2368167248624,59.7149023933653,55.168035568297,52.6288921144995,51.2036858105636,43.186676274183,39.8835312609604,36.0608390747423,41.7468688291626,47.5981631432321,51.1310569036101,55.4256084108775,NA,NA
600,"PRY","Paraguay",NA,NA,NA,0,8.28775023798357,23.824107497859,33.7548037411531,44.5615198924935,48.071432992997,51.2622088861087,54.7988909487269,68.964828485274,73.6743655452443,73.3852780695528,74.1050684454126,72.4510368879844,65.9153593555926,60.9369797408662,64.5500719186569,67.4307995899016,63.6771682875271,75.8049984431673,81.1431016404244,83.2194542057977,82.5649671514444,71.0431451246248,57.1009253582402,42.2897467255839,NA,NA
604,"PER","Peru",NA,NA,NA,26.9481774270551,40.4008573587262,39.7306444971214,41.3380445195289,43.623457211044,42.1738911537103,42.136844924866,43.5340940581758,58.4085332235264,62.5269365738426,65.5542884171236,67.7882623306619,63.8693103339647,60.8277712721346,54.011326410169,47.5292920520045,40.7045656246868,34.5721492269706,42.0913151452976,42.582070222817,46.6131416994224,49.0874706817368,48.8412271780008,50.6672230416676,49.2597317403367,NA,NA
608,"PHL","Philippines",NA,NA,NA,4.22328851628865,15.535433458742,30.0131201837696,47.6753403628362,62.5328762512851,73.5461736162499,81.0714846386032,83.8079789585933,80.273151207635,73.4229707875028,71.4288811713923,70.3951253560242,76.4134651890799,90.8794247690563,88.4022912169152,82.6129565407441,76.9902845390646,67.212220923114,53.9162703135368,43.5647510047408,30.429615921668,17.3297926634143,14.2085275847639,24.6371917905893,25.0239773755827,NA,NA
616,"POL","Poland",NA,NA,NA,82.9249654041171,88.5247068441569,91.2128748642998,95.2516976292709,96.709534744348,96.0089015686185,92.6722405523243,82.6060715089731,74.711148846587,74.5839279770155,78.8027121331494,81.0117785765553,83.4780989176846,85.8705271152431,88.0578616650295,89.4413236051808,88.2054857166364,87.5987698756598,84.844165823488,87.1007231036146,96.6993138128773,99.2629065685622,98.6343330640029,97.2062489023334,97.4076391088402,NA,NA
620,"PRT","Portugal",NA,NA,NA,53.8394117676185,54.5054733547021,57.6587063616355,53.2763008995535,66.6158170651817,78.2963309725051,82.4530390107964,94.219617142053,100,100,100,100,100,100,100,97.9345720124025,76.840898424054,67.7983569952635,67.9767555537465,75.4656921083734,70.6838157786687,70.3167439228276,68.2803044193974,66.395910338728,66.1808683223792,NA,NA
634,"QAT","Qatar",NA,NA,NA,35.275387201387,34.9845619461974,41.0508090235119,20.6223746094441,7.58545451527857,0,1.04278390416762,1.81317810516404,0,0,1.01134839019787,35.0309485596696,73.2701260774969,78.7516316172813,75.5832695132999,78.9890537471042,92.4367484042613,98.8371857842353,66.0697201156359,45.0945555253041,46.7308196818263,56.3989890879839,68.9478121760538,79.0803352454593,78.836459643771,NA,NA
178,"COG","Republic of Congo",NA,NA,NA,100,98.5756741546348,75.7357794573633,64.3016694937336,33.0426689268435,19.8034533483373,0,0,0,0,0,0,0,0,0,0,0,9.36161081176127,33.8076132092792,43.3840332896749,49.4027139644963,52.0796988859424,36.2529790548584,24.6342615155268,12.7643280278785,NA,NA
642,"ROU","Romania",NA,NA,NA,67.4612309754059,78.4096369598872,79.013944340647,77.8409235106445,70.0485579579247,63.3134739357289,52.2070329136186,38.3662301773615,35.2142393771602,39.2882875581232,51.056460224637,67.6107557418418,82.5362184478679,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
643,"RUS","Russia",NA,NA,NA,50.6677717995687,51.9093175586099,55.5822723648308,63.2596351854324,62.3469532305169,58.9997224309329,56.8115807083728,54.7340151904878,55.8282463711099,56.6304169242741,60.4201015344076,61.1608090964394,58.271792555089,54.960196227244,54.1454205480419,52.8432904620962,52.1210975962554,52.2862283731103,57.8774303104992,57.460772782186,59.6834049543172,61.6503673495527,60.7413428801637,57.092948757515,56.2659396854918,NA,NA
646,"RWA","Rwanda",NA,NA,NA,40.4772358365074,30.690017086469,25.5745752046974,20.7864809377966,24.1651783715957,34.2456813839361,38.3695420362208,42.3944370919454,45.5854908372647,50.4108354395257,54.3417760491091,50.451020349046,47.3204935695989,37.9210176310453,31.2714041091189,26.8658213031573,31.0488166150867,33.1327287804773,31.6155868617692,29.2389252877092,32.6257042014872,36.250402088797,34.0399980095053,17.848143269533,0,NA,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,0,0,0,13.8986614917997,44.1136999512722,67.4223448788368,86.5073507847589,100,97.1388939386964,88.2398768809659,71.8979537732745,56.9308047824389,36.5874107426501,52.7150525176451,65.2666744441151,74.145870035507,79.3176697606794,82.4072718914002,78.550905516976,70.7350832898934,59.4181956511379,48.6068097668793,52.0470445994577,49.9332246851398,45.9135743872321,NA,NA
662,"LCA","Saint Lucia",NA,NA,NA,0,4.54305878646269,19.1882091632838,72.2365015350017,100,100,100,100,100,100,100,72.2823126073505,45.1222613888479,57.907779027615,64.9648285145532,71.8329545161124,75.5003705530414,78.5420706153482,75.3888471368967,67.6582126122004,58.2815384307428,48.3563576586855,50.5772470961386,49.8431507453278,46.1373786506245,NA,NA
882,"WSM","Samoa",NA,NA,NA,40.4412259068163,41.395811857615,39.5416167066476,33.8827274943849,25.1170227337515,23.5742481592406,23.7763955487096,27.1180748948107,35.8386500344387,41.8287392186103,44.905606220298,48.9038266308131,49.7267944992675,47.1509006807617,44.5197790447189,40.527607150759,36.9936156625661,33.4134470985014,35.9692210723457,35.0974849183264,35.4927138901626,41.6894835571039,47.6128071380961,50.9353421300492,55.4731399743334,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,44.4911309110338,41.2551354440033,33.1272822161038,26.4594670708087,19.9506544435682,11.0957144147782,3.44250151252541,0,0,1.74495075416037,6.86434134052905,12.8477720400885,22.4819735853242,33.861688852196,45.8830429929765,49.3555148199951,45.8173963112911,40.0276466699305,29.4678641332275,24.0881302011915,17.2044769293624,7.57816938007501,7.48966152690895,9.84755907945662,19.6957488774779,NA,NA
682,"SAU","Saudi Arabia",NA,NA,NA,22.9693076972495,24.7791058094916,29.9435867393568,33.4753087906713,35.5744226850209,35.5730505423674,36.4813732246938,32.8415390199625,33.8454607024704,30.2554342008713,24.4690126227516,16.5490250193406,14.9014564170554,15.9463214950818,17.9115644419789,19.8677447771792,21.3915589643921,22.0393304250542,28.2920023243255,38.4457882052236,47.4077713874256,52.1874443059137,56.0209576108683,55.4845600614587,55.8721000832798,NA,NA
686,"SEN","Senegal",NA,NA,NA,25.6715321465029,26.9997394159008,27.4513087538049,25.9723078904817,30.2573822736099,29.9602878988825,30.04621741042,33.0339868239173,32.1723293574583,32.4897472099535,25.5049611429702,27.2164360169498,29.3971048418356,32.6385937786417,35.9682086391686,32.874606392399,24.9385411026052,18.8154540455705,13.4085104561183,13.1640555944687,10.7143862093182,11.4644783739399,12.7851358751876,15.0308186904162,20.4554902754055,NA,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,73.7498784123936,75.3791920852609,71.2990719461909,63.9922021359941,58.3322720114442,57.0253208083821,50.6931941576568,50.358608357626,50.6310785916487,50.4503258086922,58.4730380316098,60.6956731175288,60.2261628056854,61.5329217689407,63.7033441160872,64.0309663636087,63.0756077299964,60.1128929508973,58.2305898953586,55.9424834859184,NA,NA
690,"SYC","Seychelles",NA,NA,NA,0,0,0,0,0,0,0,0,10.9822634652529,19.586810540647,22.9448799200778,28.144565711617,37.3991363518209,54.4011324705959,72.7838859437146,78.1113252464451,76.7278494792021,70.6980212959388,61.8055970151188,49.095828080729,32.1408511618638,15.4606789367788,13.4406143209107,12.2378193254886,17.4115391309721,NA,NA
694,"SLE","Sierra Leone",NA,NA,NA,52.2392341434651,45.8722890111282,35.333839083757,8.48114277566376,2.30075869954209,0,3.142189815404,1.87618409082917,11.0998572569755,20.6385036509493,31.6672625844851,38.9294105286803,38.2563229831329,38.1028009086148,40.8153238671899,39.8914327764267,39.7543481012707,32.9690610437112,27.4596510381312,22.8168233475041,19.9368965595802,16.0583400468487,15.732542637295,17.2500687300516,24.7807461494475,NA,NA
702,"SGP","Singapore",NA,NA,NA,57.5806515546452,67.0727609489749,75.0674897690612,83.6553775629046,88.6920176856039,85.5952229525623,81.0233055562882,77.7340216318273,67.8245594945506,64.0697885902473,64.4681724950046,67.9409341302206,63.2166803520695,65.8950195168911,77.4312324428559,80.3661942234773,85.5334431840201,95.3771513802398,96.091915826919,100,100,100,100,100,100,NA,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9425795325267,49.7923133198097,48.7626569102407,51.8261195527955,49.9828349375281,45.803348693099,NA,NA
703,"SVK","Slovakia",NA,NA,NA,62.5012827339112,59.7958779531423,55.6130535471253,58.4710068632664,60.1638317563331,64.134173366588,69.532369292178,73.9776409021028,82.7492095955795,88.233736772389,92.8978158977991,90.4978829711595,82.8768049493322,84.0597819889477,83.4108307316183,86.1578657235343,74.1956578508673,89.8616711012314,100,100,100,100,100,100,100,NA,NA
705,"SVN","Slovenia",NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92.9444121508432,NA,NA
90,"SLB","Solomon Islands",NA,NA,NA,45.7831841044491,46.9614950870191,48.0359735135915,48.0213806702181,46.7848560593442,47.3728541237156,47.4678914133924,47.9775612761893,49.7618424496853,55.5070968578079,60.2301506527424,65.1593292779833,69.0084497550899,67.1205545081038,62.9757439575331,57.7845410820179,52.8203755300495,47.8063364850573,47.4858081712801,43.2205795067784,39.7041933086181,41.5866870348674,47.5198730647243,50.9639348483759,54.7742714932576,NA,NA
706,"SOM","Somalia",NA,NA,NA,NA,16.3887353785218,0,0,0,0,0,0,0,5.76238926080809,39.3875068715163,41.6940343054737,48.3457112041167,53.5605309786065,59.2356533909505,60.2763328823405,56.2135691530963,53.2164113400773,45.9086659087843,38.8726599804735,31.6656000948266,23.1053485374695,22.5119338790248,23.5307469296696,29.3463538513835,NA,NA
710,"ZAF","South Africa",NA,NA,NA,40.4838432840666,39.3243031485627,35.6409054024002,34.389712111755,34.0134221997929,32.8870402938113,34.2706768377324,35.1832182385017,34.0633664170014,30.0481720666233,34.1458275618061,37.3738861520792,39.6520091291399,41.1433930472119,42.0055046813696,40.0850501013318,42.8568183802743,46.4207941337473,48.6977848622181,47.2771263644197,48.1233387038215,47.2059261365368,50.2924290847961,52.918019319225,54.9626586751503,NA,NA
410,"KOR","South Korea",NA,NA,NA,100,100,100,100,100,96.8648709901159,88.8653432550382,78.6990144797659,70.6953604256461,69.6085648540804,73.0479826998181,72.830461049608,68.9547516388949,64.5184110512759,60.5244179544083,60.9458512721899,62.4310582304127,59.0599855006302,62.1502301977437,64.804299990696,72.3969671410552,86.4115940179801,96.6724620983738,100,100,NA,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9620073974982,37.5669627323346,44.5923266808854,46.5346718661622,NA,NA
724,"ESP","Spain",NA,NA,NA,74.5123576548015,77.0554269381159,77.8678075150723,72.7411862625506,73.0475651684782,70.2537891020609,68.5143321804181,72.2685890215439,72.8711916378136,100,100,100,100,100,100,100,98.4498650268986,84.0170746169925,69.5773959841958,66.3151027418228,72.632302940462,93.1017388655465,100,100,100,NA,NA
144,"LKA","Sri Lanka",NA,NA,NA,0,0,0,0,0,0,10.880563027656,25.2076878033354,39.0751343113229,49.9341282867089,59.4253342376987,62.8551835106185,59.637127505184,52.283734518584,52.8415063511328,42.681485199837,36.5134801402987,33.7048445711459,28.6872874506567,29.7011557692094,29.1505411734399,31.4518498510475,32.8540969909112,35.4188906006461,49.1804416929412,NA,NA
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,0,0,7.8669521517816,63.0395594148901,98.855714478784,100,100,100,100,100,90.7599452341906,65.9491602714675,44.1590336745156,55.2018660182737,63.9262705061524,68.1614233044533,71.301631791717,80.7782524514163,77.8212858429508,69.8344898056681,59.0578742664689,48.702160346845,52.4120017323505,49.9348342326223,45.9001685259088,NA,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,87.7545106980449,70.9574404743686,46.9068093140283,19.251383460537,23.1222572852164,14.1442018362636,5.71053371617113,0,0,0,0,0,0,0,6.41939187379828,54.4514214295244,72.602873467072,65.6610484510423,77.8812640883708,82.8550299069811,85.0322897947898,85.4581123446648,81.6801950249084,68.6128949989204,58.0802494049642,NA,NA
740,"SUR","Suriname",NA,NA,NA,39.4114079528104,54.8362544575968,62.5539208154958,93.3431603793978,100,100,100,97.0690877825244,92.6070917875964,83.4170022707073,69.6004734773086,51.2230110997554,15.0382622011389,6.50777920123673,0,0,0,0,0,3.72262748401953,30.8359929271152,51.9027830547895,59.0449410038391,58.6600360821193,56.8052746116044,NA,NA
752,"SWE","Sweden",NA,NA,NA,100,100,100,99.462890020782,95.112201790515,90.9338010941443,86.2811954341789,78.7412625979849,74.3572662070717,70.3510884172882,72.5561696603893,71.3330263079463,72.4273342418097,72.7685687989913,72.3616246074405,76.6625511776759,83.582017840753,84.138663212964,84.366009342268,81.3190286445548,81.2532558956396,83.8991538353505,82.4902278713362,78.9239143978904,75.0883622295761,NA,NA
756,"CHE","Switzerland",NA,NA,NA,96.2200714588133,98.5019757358285,93.8288165715491,92.1110806075596,91.1051347915151,88.1384438606589,83.8411636235886,78.6601298491649,79.2517656440981,75.7772781720167,80.3804853035592,85.2081228579028,89.4800771212992,93.0920746142677,94.4447253657368,94.9596144843888,98.3800568423989,100,100,100,100,100,100,100,94.1516675966147,NA,NA
760,"SYR","Syria",NA,NA,NA,38.1207026528515,41.0046817859345,37.0750687800099,38.6090444309938,41.7105682580652,43.9769979364801,35.1577145962354,24.2788663340283,17.7858961305086,9.60091031701971,10.0457384231307,17.8719458465936,26.5758815569833,48.9518119804468,60.7269300515135,64.1414004917584,62.1957578538796,59.7644075097628,56.8041102669258,52.7034878429552,51.758549388125,51.6074236257873,50.5770696502818,40.2528373514151,NA,NA,NA
158,"TWN","Taiwan",NA,NA,NA,97.4437264032624,100,100,100,100,100,100,96.0914895476686,90.0367751517692,85.0531237967586,91.3873786100301,94.4129590492435,91.5661208064271,90.7727865898615,89.6788984595564,87.4114896303702,85.0137578405285,78.8872740829146,76.1090696415229,80.2966168515863,90.5296931718628,100,100,100,100,NA,NA
762,"TJK","Tajikistan",NA,NA,NA,50.6123667288443,50.9928584825491,53.2339758622595,59.4926938357489,61.4734742139571,50.2542176410353,40.0017420001714,29.7358552278556,23.8028982964391,20.6935923885577,20.359237423242,21.9123394883222,29.2615280142775,34.8115002415637,39.3604353159911,43.9294724946181,44.884178289972,31.9943109758659,14.1278904482099,0,0,0,0,0,7.00613514162458,NA,NA
834,"TZA","Tanzania",NA,NA,NA,16.0205690850002,15.0734089650414,17.8163187475537,21.4241402416749,25.1020741189136,12.367541867093,1.5270282346262,0,0,20.719655420376,44.5663478300708,54.7959259918702,57.8593472410443,54.3274265779425,50.3504341321133,41.4807132351049,27.3716471633044,25.7721297153571,38.3535434544315,60.8567217049977,83.0691347190199,97.3379961380564,98.1762932705779,87.9769639966702,69.8461213280445,NA,NA
764,"THA","Thailand",NA,NA,NA,52.9681477415606,82.0466440463533,100,100,100,100,100,100,84.4548387948215,73.980491058705,70.6067803483874,70.1878314935029,71.5319107320148,73.0018795762832,72.9213377579446,66.1579581658602,59.1135560143662,53.0166787583888,52.0124709289791,56.547037738598,62.1741244509508,67.7062703514745,66.8375187899027,63.6366834918864,61.8260451942847,NA,NA
626,"TLS","Timor-Leste",NA,NA,NA,55.1235193713316,60.6375371453352,64.2494513208561,0,0,0,0,0,0,0,0,0,67.7273286281986,67.5289361037651,66.4817524707655,61.5419111363776,56.5640163092881,50.4631347233893,49.7292222184932,43.6102136461595,39.8931232674579,41.8065992319764,48.0555049533069,51.3178310091945,54.9721409835525,NA,NA
768,"TGO","Togo",NA,NA,NA,0,0,0,0,21.7190701704543,27.1563411468067,46.5881670528976,45.4614189386633,58.5072969426671,64.6280627030049,30.679288019182,0,1.88906940972899,11.1087401198798,19.4456478197623,0.357577964287557,20.8663364774298,10.58037237612,33.9335319364307,58.6270587585219,57.3325038425125,44.5837885511139,56.1409034843946,69.7363974573052,87.8868882833729,NA,NA
776,"TON","Tonga",NA,NA,NA,31.5251721566563,36.0845643487831,33.6351209942373,34.257352464519,23.6332959626805,20.2214903329131,20.0584874920414,28.3951359657367,39.5988260764467,49.7191480194499,48.5850933388346,52.8025733227909,69.3846929418349,78.9071789459585,77.5175534066379,76.029387929474,72.4957608158354,63.0544474143181,62.6436407549886,55.1327734135673,44.239276471944,41.8743698827458,47.6607692443254,51.2752819288391,55.4285169713571,NA,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,58.5801857021624,89.2965460700739,100,100,100,100,100,100,100,100,82.8289425652342,86.1274073890462,54.5892209363988,88.2889440834103,100,92.9320059541145,62.2920334606432,51.7383727881358,32.3196194569559,43.9175581083943,43.8748265026143,93.9668734409779,66.1137940191418,72.0042587059485,68.2981435893799,NA,NA
788,"TUN","Tunisia",NA,NA,NA,72.8400249339207,73.7609900548947,66.9885224208274,59.8787739178561,51.1938930826355,46.5165797986606,47.2720564964612,43.5847072668215,38.9421942405805,39.9311431782489,42.5524605943066,46.9234707936912,55.3738711776802,61.0621422005981,66.2084421439826,78.51124364055,83.5024350192047,89.5494761493272,89.8292311740672,90.7151809716853,89.294602007373,88.2505709463201,85.4012436040129,78.7385064168376,68.454353793647,NA,NA
792,"TUR","Turkiye",NA,NA,NA,27.4832994399235,27.4673125875474,31.1669628826007,36.6485070576235,45.9739738615403,55.7669954323152,58.5185162547078,57.6488414826487,51.7957221073433,45.4746794905657,40.4074982514657,37.33599277236,34.8012626534454,37.0295431969201,47.051626070526,54.3990272157324,58.9466688057152,56.7911777394366,48.5723065458288,38.1165089390742,28.613333499119,28.6059128886566,24.2768127600154,21.3912848620261,29.4504482613003,NA,NA
795,"TKM","Turkmenistan",NA,NA,NA,54.833340445994,53.8196737153052,53.1805637073834,36.1366014177042,22.8772199656431,10.218168892856,9.21637658932923,25.1012765052227,39.6016803575369,51.19812280067,57.3067231633657,54.676883390403,42.8909348468608,30.4230343578358,18.3385283022469,2.99898792464508,3.89366331107024,17.5018006654472,25.6603756636894,33.4656957545567,45.3176575692992,60.4853711659314,63.818039377565,68.7488635685156,67.0866396785388,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.1727699799805,76.4513839577304,69.4050714083895,59.5965175167066,48.7988232159464,52.3634940000444,49.9483929282737,45.7656711748777,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,20.7083040729533,19.4560172094033,19.95665348532,21.2429329350448,22.372861590621,24.8181346964744,21.4956745153718,17.4390969009944,13.0048018993435,6.30401747898286,1.45289164969752,2.62216561213678,5.3011409343097,12.9410122840636,21.853476326868,28.1390864378224,36.362018568943,45.4794091852248,51.3119099964026,48.0737955957878,48.7217737947379,49.1678290899815,45.0699064354128,42.3192888901299,38.8890070714367,NA,NA
804,"UKR","Ukraine",NA,NA,NA,50.8261552763718,51.4980102404944,54.0634180392726,59.9303415555415,76.4605446354051,84.057794997293,70.8689612235521,63.3806621896508,55.7266164825574,47.7153703381793,46.4874444057672,45.3784723421228,43.3921974419343,40.4901303923625,33.0677640040707,36.2942349861242,50.5836389035345,52.4505126756719,57.4564319951979,62.7170971679447,78.1647775315095,94.3728565154825,100,100,100,NA,NA
784,"ARE","United Arab Emirates",NA,NA,NA,42.0768967820885,38.1200298665534,20.8495928772727,5.99984291545691,0,0,0,0,4.99165010914714,31.6464950532526,63.9413172703874,78.4390058509723,90.9427357948755,87.7985889807618,86.223982035501,75.9465458560392,61.8188922343783,42.7710422571352,31.095404994402,21.8526633348983,31.49888728094,31.3994125117296,50.2228317361675,57.2809502256435,53.7363689265505,NA,NA
826,"GBR","United Kingdom",NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.346054781101,96.5611135260902,100,100,100,100,100,100,100,100,100,NA,NA
840,"USA","United States of America",NA,NA,NA,68.5348849120076,69.9669871649934,70.9301352911651,73.3113153610295,72.2790033431713,70.7569835943548,71.7857344610459,76.2539435639806,77.8160269040644,80.6625904338989,89.550620094206,99.7544233980142,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
858,"URY","Uruguay",NA,NA,NA,20.3449882047798,25.2457664143615,31.273792107706,39.9793579256284,51.1268235008571,54.2464677923836,56.0878304622385,50.1482435872941,44.9026539301814,28.5455927243022,4.28400326594756,2.75924941707905,5.47879309853882,8.58649911169346,26.7966110790093,46.031683386063,67.4212848073846,75.4448601472328,92.8083336833221,90.7104694140941,83.8868851371013,88.6176580788637,76.2485464785134,56.6012754262796,40.6636673308923,NA,NA
860,"UZB","Uzbekistan",NA,NA,NA,58.1024614189145,65.415547970735,66.0765239131335,62.129165468322,63.0911101127057,63.1377214268513,65.9450522441099,64.5400592484626,67.3574474029366,63.6286147212235,61.3295812546583,53.7138401804813,54.0297149817825,46.5656295637229,36.0091908837481,26.1981269317478,18.6670217964239,9.68079942713847,12.1515595792301,10.5089788595716,14.9050787581182,13.0974102446196,27.6518787314076,38.5387597553714,39.102378250785,NA,NA
548,"VUT","Vanuatu",NA,NA,NA,26.443086065006,27.5728890570929,26.2390111567171,24.6734581333748,24.1093247950009,42.7686700376617,63.7897203773942,80.6314895817768,77.0592413715261,72.5374835548849,59.0711329777319,48.932135966414,30.9589326198951,10.5626357148965,0,0,1.74170312565124,20.5600403957534,26.5356362102046,32.6244118798043,33.5214022707809,41.6664926540668,47.50737348428,51.0518359963631,55.3241281594063,NA,NA
