"code","iso","country","SOE.ind.1996","SOE.ind.1997","SOE.ind.1998","SOE.ind.1999","SOE.ind.2000","SOE.ind.2001","SOE.ind.2002","SOE.ind.2003","SOE.ind.2004","SOE.ind.2005","SOE.ind.2006","SOE.ind.2007","SOE.ind.2008","SOE.ind.2009","SOE.ind.2010","SOE.ind.2011","SOE.ind.2012","SOE.ind.2013","SOE.ind.2014","SOE.ind.2015","SOE.ind.2016","SOE.ind.2017","SOE.ind.2018","SOE.ind.2019","SOE.ind.2020","SOE.ind.2021","SOE.ind.2022","SOE.ind.2023","SOE.ind.2024","SOE.ind.2025"
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,65.0813929475484,60.8055625222622,62.284861979929,61.2093678132748,56.1929548473074,57.2353961933464,53.322179068036,52.3657246819572,54.071072786473,52.3781424950796,52.1963255474342,51.5436174042765,51.9228856512532,50.5566640846119,51.7629652789243,51.166490843622,49.2917478505912,48.2531936986039,47.5215660585869,48.6033191484384,47.7812561148158,48.4894401498409,NA
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,74.0109854444548,73.7006398586685,71.6213744348186,71.2397929847316,70.6598744118302,70.7457801429304,70.6777595715828,69.8092911468616,66.8817295944061,66.3455008272936,68.4863380573802,69.1969845883452,68.1507353637708,68.9490309386544,68.9899724975295,68.8005166521184,67.9685911784561,67.4425796435996,67.0421597530501,68.0978058793502,66.363267457571,67.3904520406227,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,35.9654503855822,34.745174131593,33.8209300294571,32.5416727722074,31.8184165224658,30.6918393619341,29.3905537693696,29.3036209047151,28.8313229269476,27.796495837201,27.8357657422593,27.1689634537233,27.0461492120367,26.325006635935,27.0513522501778,26.580438943285,25.2960032313544,24.4770454372014,23.5660419455945,24.3535980696823,23.9947786972947,24.1744132598513,NA
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,35.8386309520034,38.1611490434541,39.8506674050836,41.3384722628985,43.3675308681716,44.6686534483143,46.437613003984,49.3727553059187,49.5344110251589,51.4313997636052,53.1546592077585,52.995781190611,54.8723497278894,56.5238524055907,58.0810016932694,59.7748613042084,62.2260611403406,64.9782387677488,65.2223487970643,64.662475879755,65.2737672849163,65.043425425621,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,65.4150115761351,66.1448402125403,65.4937752515194,67.1226698430931,66.4218405841633,64.9701148282126,64.8237741176036,65.4386722429638,63.8687830640024,64.9933739775358,64.8066816045436,65.6123066589824,66.166613137151,64.4889728235513,65.6886327306953,65.095980157534,68.497352122518,66.7201037651117,64.4704268324796,63.3483419517177,66.1239721337575,66.4775320091038,NA
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,40.9791128014959,42.25574108267,41.1748674660646,42.5702921263793,42.266897929159,42.5467878025438,42.9645906157378,43.0948947821668,43.8077959017752,43.7433097695419,43.2120210313882,44.414618597772,44.1350274355682,44.9335619390962,44.8677055292924,45.3264514437494,45.2472687684132,45.431929367695,45.3606470596813,45.5588893153913,46.0808966569961,45.2826828258834,NA
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,34.0778819509114,36.4687028573204,32.6530154308483,35.4999049175427,34.6689988470321,35.7715678000283,37.5436189275107,35.086747920517,35.8484645214069,37.9951496862679,37.5328938337452,39.2803227794921,40.9332959351531,38.034475186302,40.4030336867566,43.3886365587171,42.4178643020569,41.0703436040707,43.0626720213128,41.4669287446215,42.203939798473,39.4615092304217,NA
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,77.9627850259247,75.7534159130014,74.4171640840712,74.6938620062214,73.3286461921543,73.8275816291523,72.7673780617655,71.9157228614568,72.7100759350545,71.20211332939,70.667142576966,71.0330019719505,72.4284268613036,70.1745575274542,71.0138354744583,69.6280996510611,69.5047452595,69.8199519500701,68.3194541952236,70.0102578994462,68.9958856124854,69.8999608798163,NA
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,63.0638252156063,60.4815799774911,59.1568009109703,59.0478740066985,57.3650191870938,56.6368442088741,57.6686178307655,57.4484957953962,56.4977171940917,56.0233543752277,55.7258874735275,55.4515217283782,55.1060705999563,53.7226616391044,54.131389219503,53.3123436963374,52.308375320296,51.9446119384309,51.6045071720007,51.5790720830764,51.4103683821758,51.3902015313089,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,99.9003222154293,99.7263521672928,98.8750064957661,100,100,99.6873235823419,100,99.1336524325735,99.0541564768454,99.3799772273977,98.9036683605915,100,99.2793364222345,98.0893252711097,100,100,100,100,100,100,100,100,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,8.62157314598517,8.43900502354654,8.55615325246396,7.14736468532691,6.66027727045912,7.71079340251684,7.683203929467,8.45444867371329,8.16405599135206,8.25848956354112,7.9429444476835,7.22232706796866,6.91968880137605,7.8795927011292,8.04805215413634,8.02007363038948,6.96632425644201,7.32835447360991,7.28839779181784,7.51518331688848,6.787400978107,6.9860501733768,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,3.05278108545966,3.24264310590142,3.70918798700816,5.04556671090489,6.87642650062115,8.86019979461517,11.1954242320615,13.9909844539444,13.8060864677714,14.3490778422677,15.7095908791682,16.5784019758352,17.681621951719,18.5240389185549,18.8652244262251,19.3958355606863,21.0358448501959,22.012673840003,21.9283577331711,21.6280426505157,21.9350278658129,21.2106630786499,NA
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,24.118573562778,25.6629019912893,27.8084731122778,28.5846671672954,31.090945235062,33.248823448074,35.6816169826372,38.519744396303,39.8436916517647,41.6214728221159,42.2586667515256,44.6351455717605,45.9415570263308,46.4375054963567,48.9118655884938,49.9903634700234,52.2010277912531,56.1091559672201,54.6656694035664,54.8987216949444,54.5494792009806,54.821220610214,NA
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,33.2931472934509,32.1188540600233,31.6460877216141,31.3761452380289,31.5302002603331,31.0533494198286,31.6175115988469,31.1302507408645,31.1676789560998,29.8953661803474,30.1362865364898,29.6001093455386,28.6364535007706,27.6726312445344,27.1459980749392,26.1541218012198,27.1331829178869,26.4740710911035,24.9793797305357,25.2078217549973,25.9093589451491,26.2803452693853,NA
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,17.52446053278,16.4648628123488,16.5171033853759,16.0889564828786,14.6363319812095,14.5041352947096,13.6511869698979,12.613437243148,12.8902388541464,12.3916660012811,12.3739369385476,12.0723952784508,11.5446136914893,10.4451390779567,11.0364053249607,10.7990356954881,10.7961074592825,9.71759865742683,9.31033148961257,9.34284428978965,9.68566165912712,9.69174404854488,NA
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,54.5821671213594,55.7331584876575,56.8109265125349,57.5008744400096,58.7644418657665,60.2267144679391,60.3887781144015,62.8214671614617,62.3674423869272,61.5234936297649,61.8934488336775,61.9886246376462,61.9185339103388,63.0907135850719,63.6146086022877,63.6625450448184,63.9950929759846,65.5688951267651,64.957411697215,65.8338112668382,64.2245753054379,65.289988873842,NA
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,45.797155711852,45.501031744902,45.6798980103302,45.3661163146398,45.1428908058288,45.1604304225007,45.2232052392471,44.845729478253,45.1823624929781,45.7932017284909,45.9183775648182,46.2752395960195,47.0671460347874,45.8918072011743,46.1736622260943,46.3515752873874,46.6075414039513,45.7825335189223,46.184032059903,45.1788210888838,46.170904467956,45.7501626645628,NA
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,73.8839150621771,77.1665295101709,79.3646947176957,80.2992749793467,76.6413199760765,82.8197331362284,84.9765455326374,83.9747864867184,85.0089819463169,83.6152327960039,83.8926310071717,86.3687145157275,87.8557512497237,85.2097669307234,84.7867311946337,87.3322695271324,84.0989091906022,79.1930623143185,81.3997393591408,84.0302581543465,85.8721096636606,83.865255831268,NA
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,57.7137022624463,58.3895505459448,58.8965106614679,58.935681852446,60.5368848061277,60.2540387733562,60.2286765798847,61.7837097068227,61.7276502655998,60.5065495173955,61.7421090471679,61.5413138387132,60.7388626973442,60.8920999824523,58.9125028855678,56.8992437408644,57.077717729406,57.4517242776347,57.6340327024357,56.7453271816901,58.0268437475221,57.1529770118428,NA
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,14.477430192969,13.3248093165543,13.1371799432694,13.035192818961,13.7071070349633,13.2671030279555,12.3963447993955,12.3072867016714,13.3312228520193,12.2441826884525,12.309144732757,12.5517725776136,12.3385815194924,11.9732698539285,12.5390933818769,13.0174477175598,11.9888423210056,11.7463465015962,12.2354154443555,11.9614334878626,12.7970277389957,12.7263711848313,NA
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,13.4822910400872,14.7236320001638,14.2133415686248,15.4767906026345,18.9811739737138,19.8710032890762,21.0987915161103,23.1309177626342,24.2410231104999,25.4244416975819,26.352785792342,26.968352813827,29.1457981363099,29.7277826636568,31.5653436360366,31.8337495077557,34.2865233815149,35.5917741111043,35.2580300334003,35.395604199786,35.4275056943642,35.4023605539362,NA
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,25.2380500128716,25.6850095132023,26.428420529754,27.4970022335609,28.5522021581194,31.2088071654993,32.2644285255516,34.2927168741474,33.7696318220208,35.6417121950781,37.6198546213674,39.0056367527496,38.619341717747,39.6670501129657,39.3963878790831,42.7988077967131,44.3195536122624,44.8505736602051,45.6750402140951,44.6697673992789,45.1831515112374,44.7677878188578,NA
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,22.3331164936189,21.7862703958385,21.6786545851078,21.9136870858747,22.0575096238832,22.0993332013563,22.852595595971,21.7581951947818,22.4474092925426,22.5710912897941,22.2946461627519,21.8915890084302,22.2744793646093,19.920795070987,20.365047632313,20.3299056482792,20.7001514763415,21.2036050047618,19.6964466327083,20.2352395878114,19.5081088616513,19.6944699900138,NA
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,51.5335947881195,50.6538264142593,50.8128232598345,49.8930759957547,49.9532592301536,49.3401132744957,49.2794747550047,49.2614257866992,49.6388504349133,50.296900764521,50.2718407490173,50.6099371744318,51.5625529740109,50.4303829751047,51.2257985663225,50.8144438885583,50.8974735135856,51.2273292140309,50.3828119465491,50.8990382765435,50.7381906184552,50.9370678480066,NA
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,20.2384777064293,20.4571749052844,20.7092392640891,22.0610881811451,24.4194074348279,26.1074323138238,28.5154953776296,31.4798213361192,31.3835632183307,31.8248308681603,33.537916484437,34.9374443798058,34.9079414159281,35.9068557006131,36.1329512821709,37.8453873748467,37.9426718780844,39.0123835952999,39.5398450593422,38.9518427948871,38.9844136961102,38.5272590472201,NA
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,29.3098652800636,29.6454043182537,29.8046602228901,29.765159196513,30.2881777910919,30.4443326974478,29.138883967433,28.4299194131203,29.7593622478702,29.5324350866493,30.0030104196493,30.4801702517967,31.3267329078818,30.9187374603723,32.2128418211337,31.6382913459116,32.0823510227475,33.4067530658076,32.3641190148011,31.9863753826589,31.9006173616271,31.8659892160275,NA
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,75.1963741136342,79.4834681381082,75.3246586275169,75.9608972358152,76.1325403892167,80.7887081953013,78.855525913791,73.5095438486079,78.4751066811073,77.2407622157259,80.0045856034674,79.2164669472321,77.1810055129855,75.6061743410859,80.555735578073,83.6544842604575,80.9482637091563,81.1359093190072,82.5622509639108,83.596010812523,79.3925876815294,78.3988124835978,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,57.1539861034562,60.8552822987772,56.4640539974799,57.2060399878904,57.8041422583771,62.2401128492283,60.4866098731695,55.2623745202148,59.2452629021956,59.1696931652502,60.7750519114096,60.1900718114921,58.1531790796358,55.9412843768585,63.2218727798747,64.7394875475033,62.6847265745849,63.3390282906329,64.50244204717,65.4087310720247,62.6471802320294,61.4335484188512,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,68.5066340061465,69.7360675906551,65.9638251966887,68.9430497143245,69.6975345631161,70.9736616083374,71.8095714918713,67.2939424353398,69.6806032052188,71.0467908267516,71.5857435049831,72.9529523793677,71.897032078411,67.9990052807885,76.2990673682577,77.6727103357306,75.6703905452114,76.9113656101073,77.8896094171077,77.5800935225997,75.7594231103696,75.8361465611251,NA
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,93.8635563452551,92.835435973033,92.9872767493055,94.320949121905,94.0047662626059,95.3612995173267,93.6287256592977,92.7503791842516,94.0144603057018,93.1231751796177,92.6276674211292,92.1706622127002,92.9587747925161,90.5536122216548,100,99.0510697006352,98.0112305343864,97.4666279757516,96.7408575640287,97.2058585385042,98.3116637062548,99.1477900698902,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,35.6381170821669,37.4485074385954,38.55357818072,40.3420249335155,43.0546144809149,45.1196704720058,47.2698630799457,50.9130762707261,50.6663603356382,52.0450764417806,54.1856133997955,55.5112891172681,55.3185602291556,57.4785099897176,58.4202857173143,60.6524075047012,61.6429836546704,64.1301809180175,64.6182377254643,63.9973215216273,63.9218361387039,64.1375014624282,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,5.87134650408393,5.76639323727751,5.6909137179328,6.32036919879168,6.19356821344391,5.97562709942775,6.00662174042726,5.48731024739533,6.21570270756091,6.0233661111829,5.92414550620333,6.17395841262885,6.00342105732442,5.43562045042985,5.64130912596411,5.81522454133699,6.16440477984425,5.9405971261499,5.13066369751824,5.21567946584871,5.50468850831477,6.21765822404902,NA
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,17.3941515384235,16.6575149634919,15.9134854689688,16.7795753985146,16.80305990617,16.1921417813426,17.1405463850728,15.4353177154252,16.8180399222721,16.8226642621885,15.7362707053601,16.5024510147683,15.6669774020083,16.0247830145169,14.9512584764211,15.6056052989083,15.0970825944096,14.729567003423,14.5988491503094,15.1025613996923,14.8147904049871,14.361965215284,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,0,0,0,0.367108205960108,3.03942499483283,5.25048554484852,8.32429489500689,12.0633942270862,12.1491160294129,13.8262864513033,15.1173797202342,16.2200863048826,17.3960694228514,18.6197930604595,20.1659418993507,21.9980307415296,22.8720611063282,25.1022786055707,25.4442927437649,24.8448066024301,25.3474317893083,24.9366642788406,NA
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,94.2880487362416,94.8522743187612,94.457471153969,94.2591461858169,93.6914868552528,94.7663573680512,93.6700162824832,93.120137353611,95.7129481159984,93.5701165634872,94.0626718919342,93.0114814332236,92.7586263519683,92.3624583908311,96.9352300318925,96.4734329552383,97.7962703841705,97.0883715318739,96.6167909940978,97.4610231584038,97.7600368840949,96.9747486310022,NA
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,64.8518998323201,66.88438286338,73.9537669120614,67.5871867591425,60.117524660976,67.9286013554984,55.6976890049064,71.6392379063184,67.6604012050944,59.5843943785293,63.9533714264787,58.4833550719968,57.4165616882051,58.9347809297513,64.6211772371415,67.8343268792397,65.2639997009973,66.2253113124009,69.790197793804,68.068747481726,64.1878461754654,65.3880950759058,NA
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,2.01094453420956,1.87408324359203,1.13145838022157,1.00189780548713,1.15721362842508,1.59846762184246,0.0832450936657523,0.197871786581672,1.64443725073963,0,0,0.749331692649051,1.03183254043125,0,6.4777736553598,6.84828615617214,8.19865244577431,8.65321951423908,8.31529016760811,7.15724993527529,8.01791315630106,7.66581744832604,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,78.9127731088291,83.1522573690309,79.3156810660059,80.0695330105111,79.985000994829,84.5028829926628,82.6861561738492,77.5372563882926,82.6430310641448,81.2101090367516,84.1773590051011,83.391147666002,81.4360654629209,79.995705454165,83.9330939427205,87.7181975683756,84.8115187227223,84.8606514439533,86.3009655571728,87.3328086441923,82.5999597766261,81.8490234972244,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,18.070978786865,19.5187936089394,19.018921167713,20.0996778151564,22.9544451605569,23.8155120455907,25.5746739789256,27.4785873924258,27.63190241764,29.2499268477104,29.9722801183073,30.6207663600939,31.6641598434212,32.5611920047851,33.9740236577448,33.9084254822611,35.8454436694393,37.4605395954442,36.5618383400999,37.2258826903944,37.1707191678735,36.6799556951385,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,21.8456975497643,22.8082164711271,22.8538058062886,24.3049971158387,26.680715620079,28.8323516694448,31.5065577644546,34.5446640964089,34.610821722714,36.3899501413084,37.5603185288915,38.8187436547889,39.1540496030715,40.59586703816,41.8012825116596,42.945144987132,44.7274237668241,46.3761992078746,46.0061449491727,46.1139982128167,46.3249284961574,45.9374765796793,NA
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,97.2332618426285,96.6791313023693,96.9272515183115,98.068748369483,96.728632569012,99.3098703581465,94.8126901656004,94.8552288451749,98.8050767438972,97.7760476661806,94.6054715737092,93.7031695695229,92.4745094975038,93.0242021511777,98.4531838107065,97.7039038255684,97.2544711391689,96.9770044125533,96.2474740692051,96.7047081182236,98.0425635664206,97.3633591416515,NA
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,99.6390207110445,98.3497551876971,98.5805749271165,98.4563779008329,98.325401839684,96.8461440097177,97.3754338354911,97.1244799891122,96.4299767062584,96.4001556100886,96.7336042778946,97.1956314957718,96.4772670635677,97.6545069970046,97.4637017157704,97.2254597927804,98.5108972332741,97.3772441913906,97.6221422281459,97.8350531715058,96.8567540571543,97.1757326630604,NA
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,8.31507743187139,7.42284611721594,7.13011074696864,6.76923195519315,6.91705681379439,6.0556710255125,6.14098808077071,6.09564439900477,5.72775615808514,5.97225549497769,5.46023017412999,5.261672374611,4.70717448223392,4.64583689398231,5.08381902825676,4.90732118969028,2.92229541979323,3.58371179026474,4.36676811299245,3.49929144970373,4.20584728229309,3.91189114259149,NA
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,73.1771062860911,74.5324997053944,71.8310889732195,76.1714796597105,71.9353337717795,72.3808782440526,71.6241888015513,76.3815531039589,73.2632069999414,73.445399819587,73.9460306818588,74.3068102964672,71.4419532497642,71.4166138627846,74.6434388750504,73.7550194001969,81.5680562029744,76.1705677895707,73.8403992197916,79.4226128961332,75.4872090355774,75.038690264631,NA
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,20.5234220515778,21.5133913622929,23.1283372804861,24.3015127770592,26.0962356343314,28.1027036948544,30.0796167122379,32.827973039335,32.8627453614903,34.0719527668667,36.3056268792468,36.9475507705339,37.3843934758034,39.1321317554041,40.899908216351,43.1993632643434,44.5111175786667,46.3188595587139,46.7420796180874,45.8065243204635,45.9782147826337,46.3127115038428,NA
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,25.2664792576029,25.3505962658927,24.3558447407254,23.8974078862494,23.4150154418197,23.0148109444752,22.6463086301585,23.0494044757508,22.8917715330769,21.9875762750353,22.6425075804571,21.9830100020994,20.8720664621299,21.0622225485837,22.1119234539492,21.3040351444052,21.2643379002986,21.3372877514133,21.4234076934598,21.3887893940584,21.0900383360993,20.8217059600487,NA
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,68.083341837249,68.7771385879823,65.3246305804969,67.9476617185631,68.5649364650075,69.4067892482981,70.1378043642166,66.3152219023908,68.2328091036714,69.1430308519122,69.7287422635491,71.0739892110775,70.238457296465,66.5072433637722,74.0348480487314,75.0363533451391,73.0781216395599,74.4899905272299,75.127435497307,74.8253549635478,73.6414812156283,73.5352075362227,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,75.9496636995673,74.1437877308348,74.0792574926266,74.8286210809336,74.2494876298212,73.446385774993,75.4193846799485,74.1873090152307,73.5094364611013,72.3232488827317,70.1576625145323,69.5528046642763,67.1339627107333,66.2768018077117,66.0130595856486,65.9529356263018,66.4578981920382,63.274610684682,62.5346819940837,63.3946802483555,63.0794116608967,63.5885826565214,NA
740,"SUR","Suriname",NA,NA,NA,NA,NA,NA,NA,84.8576385467881,84.9350143369247,84.1779399578663,84.7623910398758,84.9921609966152,84.3199990923159,86.7007288182473,85.1500519972211,85.8417064946612,85.6917679414128,85.8239969033095,86.8787903887,86.4479664288681,85.3045755169431,85.2427846984945,85.6557453779554,86.1522513204947,84.4690118421507,83.8778865426023,83.333358598694,84.2011665626592,83.8058650116013,NA
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,59.2641148943367,60.3499883178614,59.7292726730203,60.7564505378886,63.0100157481009,63.6176564025818,65.0836025881587,66.5649812640972,66.7295028582702,68.0182992504829,69.1558660158895,69.685277413026,70.6657699722541,71.7794224831277,74.2581863258952,73.7884398934291,75.6318660390691,77.2182823390425,77.1565809210836,76.8639643782913,76.7768203229288,77.0435351809877,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,46.6576144904251,48.7999301709166,49.9249398676879,51.0835588187794,53.2050452783679,54.5128373423351,56.3907595578585,58.9258239446044,59.0890102592474,61.2314663038963,62.4156304668987,62.6963196198231,63.8572512915082,65.408857978435,66.8160467115166,68.0826288698164,70.1912410970089,72.011748100866,72.3218464664549,71.6343451733162,72.3020656196237,72.2770823085485,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,16.9015558114307,16.572362406972,16.8825813420228,16.8868347892563,17.1202385799699,17.3873401616162,17.78834311203,17.8620618605817,17.7713871176373,17.3660585858123,17.7881902240066,17.2494757602395,16.7581177570436,16.4981392763073,16.0621392190235,16.4727610003129,16.0353458961797,15.3156966935483,15.4385136442842,15.5272841427564,15.3423638791731,15.7142465251528,NA
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,12.491432773419,12.7443056201084,12.4709718266808,12.2436112315324,12.0114494156542,11.2928713502992,11.3408728821898,10.5117066397409,11.2841405546805,11.2022137392074,10.972432167244,10.273847909797,10.7432016041336,10.1450293070664,10.5795078657952,10.4251090537244,11.1518711280369,10.3793281717554,10.4416778295067,10.989865165343,10.2488111522547,10.1310379646084,NA
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,40.1582845515498,39.9612979166278,39.643243730999,38.0996376076922,36.6444078256468,35.5504837893612,35.1987237203793,33.7443888408978,33.8544909079146,33.9207209842856,34.4869690525189,34.2275171367186,35.1414727946485,34.9101804145538,34.4674315858807,34.9001986097334,35.2794225258929,35.0896281536471,34.8714706752265,34.8263536891031,34.7781329879176,35.2043664594355,NA
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,70.4064440510779,71.4239747338657,70.186472335519,71.256666057391,69.5959796048132,70.1662563124824,70.4653744423933,70.312707365563,69.7988330854673,68.6500097106288,70.0523695721072,70.3928120096183,70.0840347517603,70.3740017291597,71.0412590529756,70.8040716570027,69.6278280018225,70.4723343314346,71.6086922640569,71.9293844562203,71.6936732608727,70.9067453353571,NA
764,"THA","Thailand",NA,NA,NA,NA,NA,NA,NA,23.443394007296,22.6406830483302,23.5308430204423,22.4558246095837,22.1827640226577,22.0051775421135,20.4602858145368,21.0204740155396,20.7172364407675,19.2874508365353,19.2434572400355,19.4128991453418,18.9658875788928,19.1434472685661,18.9634030382141,18.0069065152676,17.501566390802,17.8318177187297,17.7838027679459,16.7954769357093,17.8654526702553,17.5027884253882,NA
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,83.3537998770065,81.9433546366633,82.3992051950202,81.4500598130505,83.4315217304319,83.0977446380379,82.2597689168794,85.1998847686499,84.723880358068,82.9407186318172,86.3533894737048,84.748869949752,85.8919539612607,87.7044735735528,88.9828349069676,88.4623014531546,87.7285567385642,91.4866715965103,90.8381742174116,90.8282112128098,90.437927476505,92.5692248589243,NA
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,67.9844581829654,65.7404467315445,63.0836128225391,64.4612357066582,61.8182105998174,60.6432273896599,62.3938217284774,63.0483284828695,61.7522828908861,62.5840529682856,61.8058832683386,62.1256354979328,59.8495925335471,59.9540407516542,60.7602412704889,60.5532300835908,60.9701488409957,59.5168421162245,60.9980398006689,59.4340783762205,60.2579972465191,59.7847626616387,NA
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,99.998131789436,99.2732113817589,98.5200614783126,99.3611928800789,100,99.2381479915105,99.8166265587196,98.9732128584331,99.3182119418666,99.4050073312289,98.3242861027879,99.6136731814208,99.673803826277,98.3242929353267,100,100,100,100,100,100,100,100,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,69.6527579607242,70.587027302835,68.8997528258794,71.5740673371361,72.8757547309321,73.5559995665433,74.7817560416147,72.5523545541589,74.141993591761,74.7697528581654,75.3076561683185,77.337072502795,77.2939894898713,74.0493057038027,81.4277823136728,82.3546181453556,80.6833744611532,82.8326174878028,83.300252994664,82.6872426499847,81.7246232644838,81.8138230464721,NA
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,24.7324448325057,24.6528771160445,24.5721958597534,23.588447389299,24.5892560395251,23.618325730286,24.3295070599892,25.3454657722299,24.2276256360704,23.1672460260661,24.316486241213,22.7635998266111,22.0584315793478,21.390130663728,22.061348852587,21.4900488094845,22.2710061321648,20.6380743137575,20.4547510273076,19.756228291364,20.304641130664,20.6620475510798,NA
792,"TUR","Turkiye",NA,NA,NA,NA,NA,NA,NA,22.2838983718024,22.4598528321035,23.7200219606657,24.7239065288226,25.7245842207667,27.1782983474136,28.8541428786606,30.5909892610508,31.9872583253212,32.2611926856779,33.0289518897693,33.5317858968641,34.782685756278,35.7263687897857,35.9893881547094,37.3715661048918,37.9952862111991,39.0135970634765,39.3549731279322,39.2182048334316,39.0281906552976,39.6651254319893,NA
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,59.9946436161322,59.2514325300652,59.1193695677915,58.6266539322443,58.0174133619761,56.2158432059439,56.9277018198078,54.4236411095628,56.4022530067767,55.0835943013158,57.319571054096,55.8275085433095,57.2163126180028,56.5498438785934,57.2115595674309,56.7179401566167,56.7105303786256,56.8593107959695,55.6498757933321,56.6915454206493,55.9301035240222,56.6568807455587,NA
