"code","iso","country","MKP.ind.1996","MKP.ind.1997","MKP.ind.1998","MKP.ind.1999","MKP.ind.2000","MKP.ind.2001","MKP.ind.2002","MKP.ind.2003","MKP.ind.2004","MKP.ind.2005","MKP.ind.2006","MKP.ind.2007","MKP.ind.2008","MKP.ind.2009","MKP.ind.2010","MKP.ind.2011","MKP.ind.2012","MKP.ind.2013","MKP.ind.2014","MKP.ind.2015","MKP.ind.2016","MKP.ind.2017","MKP.ind.2018","MKP.ind.2019","MKP.ind.2020","MKP.ind.2021","MKP.ind.2022","MKP.ind.2023","MKP.ind.2024","MKP.ind.2025"
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.6139734380652,69.6139734380652,69.6139734380652,69.6139734380652,69.6139734380652,69.6243088212495,69.8930287840422,70.0583949149915,70.0687302981758,70.3374502609684,70.5493256162472,70.5958348405767,70.6010025321689,70.6010025321689,70.6010025321689
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.9736369083283,75.9736369083283,75.9736369083283,75.9736369083283,75.9736369083283,75.9736369083283,75.9736369083283,75.9736369083283,75.9736369083283,75.9736369083283,75.9736369083283,75.9736369083283,75.9736369083283,75.9736369083283,75.9736369083283
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.928813414868,36.990177487056,41.837939189909,41.9487354313596,41.9615196130654,41.9615196130654,41.9662071463576,41.978139049283,41.9870879764771,42.4174887605736,42.4839665054439,42.5461828564123,42.5466089958025,42.5474612745829,42.5474612745829
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25,36.25
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0316742081448,50.6787330316742,50.6787330316742,50.6787330316742,50.6787330316742,50.6787330316742,50.6787330316742,50.6787330316742,50.6787330316742,50.6787330316742,50.6787330316742,50.6787330316742,50.6787330316742,50.6787330316742,50.6787330316742
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6135984721459,23.6135984721459,23.6135984721459,23.6135984721459,23.6135984721459,23.6135984721459,23.6135984721459,23.6135984721459,23.6135984721459,23.6135984721459,23.6135984721459,23.6135984721459,23.6135984721459,23.6135984721459,23.6135984721459
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.5218855218855,85.5218855218855,85.5429292929293,85.5429292929293,85.5429292929293,85.5429292929293,85.5429292929293,85.5429292929293,85.5429292929293,85.5429292929293,85.5429292929293,85.5429292929293,85.5429292929293,85.5429292929293,85.5429292929293
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80769230769231,4.80769230769231,4.80769230769231,4.80769230769231,4.80769230769231,4.80769230769231,9.61538461538462,9.61538461538462,9.61538461538462,9.61538461538462,9.61538461538462,9.61538461538462,9.61538461538462,9.61538461538462,9.61538461538462
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943228332443495,0.943228332443495,0.943228332443495,0.943228332443495,0.943228332443495,0.943228332443495,0.943228332443495,0.943228332443495,0.943228332443495,0.943228332443495,0.943228332443495,0.943228332443495,0.943228332443495,0.943228332443495,0.943228332443495
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7262569832402,30.7262569832402,50.768156424581,50.768156424581,60.4050279329609,60.4050279329609,60.4050279329609,60.4050279329609,60.4050279329609,60.4050279329609,60.4050279329609,60.4050279329609,60.4050279329609,60.4050279329609,60.4050279329609
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12809391746773,1.12809391746773,1.12809391746773,1.12809391746773,6.8895051817253,6.8895051817253,8.66192630898513,8.66192630898513,8.66192630898513,8.71614154346602,14.8654002543946,14.8654002543946,14.8654002543946,14.8654002543946,14.8654002543946
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3733702094034,5.3733702094034,8.81074674041881,8.81074674041881,8.81074674041881,8.81074674041881,8.81074674041881,8.81074674041881,8.81074674041881,8.81074674041881,8.81074674041881,8.81074674041881,8.81074674041881,8.81074674041881,8.81074674041881
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6031697653154,41.6031697653154,41.6031697653154,41.6031697653154,41.6031697653154,99.2075586711368,99.2075586711368,99.2075586711368,99.2075586711368,99.2075586711368,99.2075586711368,99.2075586711368,99.2075586711368,99.2075586711368,99.2075586711368
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176935111375996,0.18159129851747,0.182522535945765,0.182522535945765,0.182522535945765,0.182522535945765,0.182522535945765,0.182522535945765,0.182522535945765,0.182522535945765,0.182522535945765,0.182522535945765,0.182522535945765,0.182522535945765,0.182522535945765
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3960279456786,45.3960279456786,45.3960279456786,45.3960279456786,45.3960279456786,45.3960279456786,45.3960279456786,45.3960279456786,45.3960279456786,45.3960279456786,45.3960279456786,45.3960279456786,45.3960279456786,45.3960279456786,45.3960279456786
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462962962962963,0.462962962962963,0.462962962962963,0.462962962962963,0.462962962962963,0.462962962962963,0.462962962962963,0.462962962962963,0.462962962962963,0.462962962962963,0.462962962962963,0.462962962962963,0.462962962962963,0.462962962962963,0.462962962962963
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0709280709281,53.8252538252538,53.8252538252538,53.8252538252538,53.8252538252538,57.6648076648077,57.6648076648077,57.6648076648077,57.6648076648077,57.6648076648077,57.6648076648077,57.6648076648077,57.6648076648077,57.8149578149578,57.8149578149578
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.258064516129,32.258064516129,32.258064516129,32.258064516129,32.258064516129,32.258064516129,32.258064516129,32.258064516129,32.258064516129,32.258064516129,32.258064516129,32.258064516129,32.258064516129,32.258064516129,32.258064516129
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.70807726075505,4.70807726075505,4.70807726075505,4.70807726075505,4.70807726075505,4.70807726075505,4.70807726075505,4.70807726075505,5.21290605794557,5.21290605794557,5.21290605794557,5.21290605794557,5.21290605794557,5.21290605794557,5.21290605794557
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3088060764301,34.2867315452172,34.2867315452172,34.2867315452172,34.2867315452172,34.2867315452172,34.2867315452172,34.2867315452172,36.0669356752908,36.0669356752908,36.0669356752908,36.0669356752908,36.0669356752908,36.0669356752908,36.0669356752908
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76213051413943,4.76213051413943,4.76213051413943,4.76213051413943,4.76213051413943,4.76213051413943,5.13665347144855,5.13665347144855,5.13665347144855,5.14850546376846,5.14850546376846,5.14850546376846,5.14850546376846,5.14850546376846,5.14850546376846
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.49574105621806,7.49574105621806,7.49574105621806,7.49574105621806,7.49574105621806,7.49574105621806,7.49574105621806,7.49574105621806,7.49574105621806,7.49574105621806,7.49574105621806,7.49574105621806,7.49574105621806,7.49574105621806,7.49574105621806
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9850825785828,38.9850825785828,39.4246137453383,39.8508257858284,40.8630793819925,79.2754395311668,79.2754395311668,79.2754395311668,79.2754395311668,79.2754395311668,92.6345231752797,92.6345231752797,92.6345231752797,92.6345231752797,92.6345231752797
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68586555430772,5.68586555430772,7.25364992780363,86.1851435905663,86.1851435905663,86.1851435905663,86.1851435905663,86.1851435905663,86.1851435905663,86.1851435905663,86.1851435905663,86.1851435905663,86.1851435905663,86.1851435905663,86.1851435905663
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.357038563944,16.357038563944,16.357038563944,16.4281113115177,16.4281113115177,16.4281113115177,16.4281113115177,16.4281113115177,16.4281113115177,16.4281113115177,16.4281113115177,16.4281113115177,16.4281113115177,16.4281113115177,16.4281113115177
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300633945493759,0.300633945493759,0.300633945493759,0.300633945493759,0.300633945493759,0.300633945493759,0.300633945493759,0.300633945493759,0.300633945493759,0.300633945493759,0.300633945493759,0.300633945493759,0.300633945493759,0.300633945493759,0.300633945493759
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6413052399545,15.6413052399545,15.6413052399545,93.762238090213,93.762238090213,93.8548665095501,93.8548665095501,93.8548665095501,93.8548665095501,93.8548665095501,93.8560390211873,93.8560390211873,93.8560390211873,93.8560390211873,93.8560390211873
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72716661803327,4.72716661803327,4.72716661803327,37.8173329442661,37.8173329442661,37.8173329442661,37.8173329442661,37.8173329442661,37.8173329442661,37.8173329442661,37.8173329442661,39.1304347826087,73.7087831922965,73.7087831922965,73.7087831922965
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1822349139551,25.1822349139551,25.1822349139551,25.1822349139551,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.6761768901569,76.6761768901569,76.6761768901569,76.6761768901569,76.6761768901569,76.6999524488826,76.6999524488826,76.6999524488826,76.7237280076082,76.7237280076082,76.7237280076082,76.7237280076082,76.7237280076082,76.7237280076082,76.7237280076082
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,49.3451211525868,49.3451211525868
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7142464718607,13.7142464718607,13.7142464718607,13.7142464718607,13.7142464718607,13.7142464718607,13.7142464718607,16.7393469079422,16.7393469079422,16.7393469079422,16.7393469079422,16.7393469079422,16.7393469079422,16.7393469079422,16.7393469079422
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.893614664673,52.893614664673,52.893614664673,52.893614664673,69.9285595613889,70.0947001162984,70.0947001162984,70.1057761532924,70.1057761532924,70.1057761532924,70.1113141717893,70.1113141717893,70.1113141717893,70.1113141717893,70.1113141717893
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5066336186606,4.5066336186606,6.68261425099192,6.68261425099192,6.68261425099192,6.68261425099192,6.85618032939127,7.31059041287591,7.31059041287591,7.45469509051375,7.45469509051375,7.45469509051375,7.45469509051375,7.45469509051375,7.45469509051375
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.91362058403104,8.91362058403104,8.91362058403104,8.91362058403104,8.91362058403104,8.91362058403104,9.33224423116194,9.33224423116194,9.33224423116194,9.33224423116194,9.33224423116194,9.33224423116194,10.1899121911374,10.1899121911374,10.1899121911374
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6004842615012,44.6004842615012,44.6004842615012,44.6004842615012,44.6004842615012,44.6004842615012,44.6004842615012,44.6004842615012,44.6004842615012,91.3801452784504,91.3801452784504,91.3801452784504,91.3801452784504,91.3801452784504,91.3801452784504
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75229357798165,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1244881244881,13.1244881244881,16.1070161070161,16.1070161070161,16.1070161070161,16.1070161070161,16.1070161070161,16.1070161070161,16.1684411684412,16.1684411684412,16.1684411684412,16.1684411684412,16.1684411684412,16.1684411684412,16.1684411684412
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6387514274838,41.6387514274838,41.6387514274838,91.9965740388276,92.002283974115,92.0041872858774,92.0289303387895,92.0365435858394,92.0365435858394,92.0422535211268,92.0422535211268,92.1012561857632,92.1298058622002,92.1298058622002,92.1298058622002
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3884892086331,14.3884892086331,14.3884892086331,14.3884892086331,16.1870503597122,16.1870503597122,16.1870503597122,16.1870503597122,16.5467625899281,16.5467625899281,16.5467625899281,16.5467625899281,16.5467625899281,16.5467625899281,16.5467625899281
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688
