"code","iso","country","FGA.ind.1996","FGA.ind.1997","FGA.ind.1998","FGA.ind.1999","FGA.ind.2000","FGA.ind.2001","FGA.ind.2002","FGA.ind.2003","FGA.ind.2004","FGA.ind.2005","FGA.ind.2006","FGA.ind.2007","FGA.ind.2008","FGA.ind.2009","FGA.ind.2010","FGA.ind.2011","FGA.ind.2012","FGA.ind.2013","FGA.ind.2014","FGA.ind.2015","FGA.ind.2016","FGA.ind.2017","FGA.ind.2018","FGA.ind.2019","FGA.ind.2020","FGA.ind.2021","FGA.ind.2022","FGA.ind.2023","FGA.ind.2024","FGA.ind.2025"
764,"THA","Thailand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.861221202298,37.1039789744445,32.8843260470027,27.7843501102289,21.4978585199959,15.1595777468493,10.3366932827527,7.33768374900959,6.46098361281625,7.91793424889667,10.4364962234012,NA
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651606056282,37.5297477979027,32.8262766606197,27.1429481305512,20.1761118188895,13.1721532079816,7.87139728197376,4.61776961096335,3.73353147925459,5.43845165105625,8.28762805556542,NA
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651598884532,37.529746999945,32.8262759117447,27.1429475642582,20.1761115606072,13.1721532367202,7.87139768819084,4.61776981770251,3.73353160894,5.43845146566166,8.28762782096292,NA
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651599878202,37.5297471825033,32.8262760879371,27.1429477376948,20.1761115194389,13.1721530734927,7.87139756226915,4.61776970459749,3.7335312745675,5.43845124465875,8.28762735663125,NA
792,"TUR","Turkiye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.65735055821209,15.5663932164295,26.217209922981,28.6895714318224,29.4217538968226,26.0592630862477,22.4458071805424,17.6004012178746,NA
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0613574972141,39.8317521102383,35.496288973104,30.4073163784378,24.3366824595831,18.1165784261576,13.2815625327578,10.1468982161896,9.02616550377043,10.1434623783293,12.3273853766203,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3373184150381,31.8575432376959,38.9119530562537,36.8321529396613,27.1903545376005,19.1122952735454,12.0539648641753,5.146090735795,0,0,0,NA
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3944816579321,36.8069073517113,33.0264442536211,27.7488056722633,22.0044894137451,16.3715561378411,12.0375348354419,9.07189366767133,8.25821803506749,9.76070949744154,12.2068702186326,NA
826,"GBR","United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7628830484097,41.0225785042349,41.0301705747606,40.8995491921095,43.5502158802877,47.6067317054293,52.2349585216609,56.6644667930598,60.900204485746,64.8386313125849,68.6637829725898,NA
840,"USA","United States of America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.856907998871,48.8323083976446,48.5330685913978,47.7998961408965,47.674243282707,48.1320060407603,47.4811816491397,45.7802620928347,44.4560283037252,43.3612560966727,41.8146746166198,NA
858,"URY","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.765928850076,11.4721933137788,10.8590677755491,0,0,0,0,0,54.5264426661497,54.9720392228482,36.383207070655,NA
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3808736431057,7.74198423324167,0,0,0,7.76006570758791,24.3809031439388,27.9016485617482,28.4342011561637,29.2901567675019,29.9250856405514,NA
548,"VUT","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7086496635436,48.1493009748835,47.4316675226773,43.2124661825913,36.7605993952338,30.221246767343,24.7997254142197,19.6011351190059,14.4595758092784,12.3250640149767,12.4058523475733,NA
704,"VNM","Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4954232985722,37.3267874174582,31.6112958250816,23.1072668022781,14.011134175419,4.92189659315208,0,0,0,0,0,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651599643621,37.5297470497298,32.8262759533248,27.1429475086925,20.1761114250317,13.1721530384695,7.87139754151085,4.61776974808208,3.73353151784876,5.4384514561221,8.28762763395959,NA
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6722813098505,56.7026490754905,52.5157571299955,50,50,50,50,50,50,50,50,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651596140613,37.5297473207655,32.8262767157777,27.1429485864395,20.1761123923834,13.1721538014651,7.87139805818541,4.61777019024959,3.73353154165582,5.43845117518249,8.28762723538541,NA
