"code","iso","country","PSU.ind.1996","PSU.ind.1997","PSU.ind.1998","PSU.ind.1999","PSU.ind.2000","PSU.ind.2001","PSU.ind.2002","PSU.ind.2003","PSU.ind.2004","PSU.ind.2005","PSU.ind.2006","PSU.ind.2007","PSU.ind.2008","PSU.ind.2009","PSU.ind.2010","PSU.ind.2011","PSU.ind.2012","PSU.ind.2013","PSU.ind.2014","PSU.ind.2015","PSU.ind.2016","PSU.ind.2017","PSU.ind.2018","PSU.ind.2019","PSU.ind.2020","PSU.ind.2021","PSU.ind.2022","PSU.ind.2023","PSU.ind.2024","PSU.ind.2025"
392,"JPN","Japan",18.3306066458671,18.6363051702921,19.2743174152057,19.6704518698998,19.7584154123179,20.0965171832435,20.5146131362167,20.785640151418,21.2148035741558,21.7908189116336,21.9420779333267,21.7503278218964,22.5994918694772,23.4983947309049,23.7728195284491,24.3669791411795,25.3130472577386,25.0496545314931,24.7495927275523,25.1945724930509,25.4056066423206,25.4015679105361,25.4986867280844,25.6051918978144,25.6177491990375,25.8366787724795,26.4099478232824,27.2527365553012,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",40.8764035223325,38.5168408714357,40.2938565485025,40.9351942301285,42.4998711596441,46.0395983383902,47.3520733991043,43.1930042908551,45.52626260122,46.3042268317227,48.775208876623,52.8056328932544,60.5910681830642,56.2267102097405,54.1012024757216,51.2407124938754,50.7148767624021,54.3439339612082,58.4427400186079,63.0632101949912,72.4085427006165,79.6026426717016,76.3140967746878,76.3140967746878,76.3140967746878,76.3140967746878,81.9369608057674,75.339668716555,NA,NA
398,"KAZ","Kazakhstan",63.5257852172154,68.2342064281969,75.3550345643652,78.8645870361865,84.0731306193533,94.1017891748363,97.3313286489015,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
404,"KEN","Kenya",60.3780609298814,57.6032000373825,57.258242199998,55.8536863359678,53.435742808355,54.72584080854,55.1157359896544,53.8197929646384,54.6902894384007,54.9565046316881,54.7274338036775,54.2755675551604,54.4695214011636,54.1516470543507,54.9578834988948,54.5966004521543,55.0070527324678,53.5357102563563,53.2306331112915,52.9055007353367,51.6757856967075,49.4138064077697,50.2159344589951,49.4070476491189,47.6200882157922,47.1732246651344,49.3552453921757,49.9773557844208,NA,NA
296,"KIR","Kiribati",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",16.14974095371,15.0300807727349,14.3891428325513,14.2783890633939,15.356954372603,17.0514990821523,18.6735927455273,20.9317846815641,23.1401453847375,22.7706656414099,20.4924150106142,17.8916093299277,15.9754125809669,15.7077946747754,15.3201657930593,16.0253640480686,16.8593236888037,18.229049260236,18.0948512615437,15.8576110716205,13.338285919153,11.5787612480219,10.0737039664952,8.84455715997433,8.57300495671208,8.33863516034684,8.41710010487051,7.59531579584777,NA,NA
417,"KGZ","Kyrgyzstan",61.7194889929408,66.1057753661679,70.7951966752555,81.1038591496553,100,100,100,100,100,100,100,97.5271107802326,96.3359989921542,96.3359989921542,83.0663100132368,79.2139850126818,71.3459754421288,65.0784348093248,61.1870550751241,62.1717166671893,61.5087196513912,63.1302103578875,65.2200218697647,65.5840553503324,62.2269678827602,57.3064635641666,55.2416882771656,53.5821327858387,NA,NA
418,"LAO","Laos",44.726630602337,44.0974272528259,44.6782176421719,45.4390616376161,47.5470882104978,48.9939688678704,51.0035222101298,52.4703888308254,53.2645177203095,53.8864125354814,55.4171704739817,56.9794508679867,59.4621890826746,62.1455384956038,64.1319021311159,62.5531418487231,61.0536599848787,57.6539562460359,55.2928876410801,54.1786991457233,56.0658399751041,56.1756273744197,55.2997187439044,51.8195213511411,48.349986652664,45.321325995919,44.4942852352754,44.3209773068518,NA,NA
428,"LVA","Latvia",43.6091168470921,48.8736164633292,48.2695175764588,46.5765438351484,46.5389233114347,45.6267766764656,45.3820978948273,45.7419772229513,46.144926301381,46.6549882406687,47.7703524283779,48.7305846773333,50.4639217674243,52.8410774355834,53.7471047729321,54.1754193428437,55.0030633343029,52.3346280159544,50.118390736812,50.361072400804,50.4464000748069,50.0501567116375,50.1808124644534,52.4038192201336,53.3289918122896,53.8240948232665,55.6946096633136,58.5020139220379,NA,NA
422,"LBN","Lebanon",32.7370978345269,30.0802567440373,27.7713583755216,24.9954518395714,24.6329664320044,25.4170817543404,28.2803128077319,31.3234233981467,36.3996155484791,35.7641504306205,37.1933867480597,34.6413422252271,32.5881665135086,31.5705136704356,31.8286187092109,30.7981322876216,30.2060940943533,30.8967179567227,31.4249723295205,33.5186018824664,36.5887206227817,40.7325772300323,43.4811235325496,47.3666495449466,48.0601579223657,49.6962576550442,51.9635579444714,56.9194771991303,NA,NA
426,"LSO","Lesotho",53.9514352850562,56.9419341282732,59.9368773312566,58.904372463985,58.4543803592888,56.1019161140353,56.5020077874552,57.7913209015429,58.8227198775353,60.3043017202817,61.0531355034331,58.6365636382429,58.373015117615,58.6678171839982,61.545604694201,65.8029046462076,72.4983588252036,74.7047791717776,78.9319850275588,74.0048381160642,70.9893350418213,72.6259620072945,69.9504686978222,65.9256890567114,66.3850785427662,69.4457714542986,68.0749812784695,71.4594752654348,NA,NA
430,"LBR","Liberia",95.0986699227973,95.0986699227973,95.0986699227973,97.1272697721084,100,100,100,100,100,100,100,100,100,100,97.2311565944677,97.2311565944677,93.1036059755994,89.8006239486935,87.0340249545214,85.4065446137848,84.8653278726582,79.9302603358627,77.4815343296076,76.3766512444851,74.994045763829,73.5538590510889,76.8347447814065,79.3053436297931,NA,NA
434,"LBY","Libya",40.3118028701388,41.5373995564582,44.4322641681569,45.3187827411618,48.6755804156558,47.6297379939544,47.1943268812573,49.0366812346654,50.0657601576466,49.7038692592001,52.819469851825,56.8266609460732,55.953484284315,55.8313351856585,53.5648225421302,50.0095564607669,46.7703795012296,45.4052730774028,45.6267377889985,47.3938406445258,51.3070347533828,56.281510164154,58.8237098006129,59.8559626632812,59.0836332542965,59.8920471976769,60.7011591398533,59.4892849069004,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",50.9307283443411,53.9235169120342,55.2653506243085,56.4653260608342,60.1147535951128,57.9833014961933,55.3254934204385,52.7334735772383,51.3528675207456,49.8964203203896,47.9923187585508,47.9524144941962,50.2966925135864,52.395663372877,52.9489089451304,56.7934350564194,62.4467509065847,62.4073019234162,64.7091717778343,72.856804291169,86.0985834440479,86.0985834440479,77.6670712895293,77.6670712895293,77.6670712895293,77.6670712895293,77.6670712895293,100,NA,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,32.2555694959925,32.1078413863938,32.63579973613,32.9231413476412,33.1516701471376,33.1887463390836,33.7123053140859,33.6974842844027,34.4914273932185,35.3126511122471,36.0866509977079,36.2600499771426,36.743492806525,36.3619653809578,35.8490537303299,35.8485137804126,35.4974506108866,35.1077164172851,35.1265414861953,35.3047340446395,35.3243373768798,35.731206993044,36.758855835194,37.0713556798918,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",99.9156662097167,99.9156662097167,99.9156662097167,99.9156662097167,99.9156662097167,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
454,"MWI","Malawi",83.6562556139495,95.4563843221357,100,100,100,100,100,100,97.9783836380007,91.5556443847264,91.5556443847264,91.5556443847264,91.5556443847264,92.7355034736166,100,100,100,100,100,100,100,100,82.0784231973242,71.2478182649456,64.6025887407974,61.0650728217033,59.2518025534764,57.1178406642786,NA,NA
458,"MYS","Malaysia",43.1285787490009,41.8412821721588,40.6314063581983,39.9263770170737,40.3307225376289,41.8538997966927,43.4142425715068,45.1634376885601,46.6479058281777,47.2977499837472,46.148410461832,44.8568737664706,45.8915036163836,45.4970135184851,44.7086033104456,45.2978108386153,46.3894226088633,44.5359681565685,43.8958861489656,44.3662130183014,43.4599271698261,42.3143593024614,42.6542448763146,44.3153297783307,44.7398596562292,45.5117259754848,47.7905350420489,48.7245771281031,NA,NA
462,"MDV","Maldives",100,100,100,100,100,100,100,100,100,100,100,100,100,100,92.0027909223664,92.0027909223664,71.8147632383826,52.0850330879509,52.0850330879509,52.3431407940663,52.3431407940663,54.7339671748835,100,100,100,72.6969733940582,71.9097096659497,71.9097096659497,NA,NA
466,"MLI","Mali",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
470,"MLT","Malta",21.6230562925203,21.4689547749092,21.2733199141191,20.942029658429,20.7800385266108,20.1626125252303,20.1047661591447,20.0080213559007,19.9752354107735,20.0086981934109,20.2704069222038,20.1204201174817,20.1213427666525,20.8266181030289,21.763183590707,22.9648242133142,24.50487089243,26.1059437019061,26.841101598932,27.2929937548055,27.2757158719115,27.4131574623475,27.8882849877685,28.2613511700817,25.9596223195101,24.7112092783319,24.7155881627038,24.2989641152756,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",68.2164413985652,71.3067978977627,72.4416266617076,71.3660528844803,69.1646797990051,66.0977734016489,64.3257209044315,63.2163655305414,61.8168677356765,61.371515693491,61.0102016117129,61.7291656572285,62.3338452387534,62.8730803341568,63.276055450633,63.9602735444637,64.5688156262767,64.445744108321,65.6550791825081,64.9508812518225,64.4848598451102,63.3498469980611,63.4411507281083,62.2686007827265,62.4368040496955,63.9610979106261,66.754837102039,68.8588409565421,NA,NA
480,"MUS","Mauritius",46.9490822998742,41.8189937963688,39.5246784206161,36.3233989013262,36.0441943593554,40.2061272203772,42.4650548151463,43.7637741589821,47.5814262156583,46.4552533961654,44.2215839928219,43.6147905200763,41.0412642826147,41.2325055683016,42.9170590180815,43.1604944799295,43.2685077386705,45.5936101010261,43.2088404784295,43.2709622889413,41.3613139469526,39.7112074797531,40.4989830818488,42.6586762271404,42.610997440245,44.0790663975558,49.9606567943772,52.745869158438,NA,NA
484,"MEX","Mexico",57.0845160928426,58.3362315160385,60.1749302685681,62.0044235101829,59.4846490412472,58.9978117670204,58.025477353621,57.8458913761602,57.4767453403334,56.7414247174282,56.5231868826849,57.7214442402597,59.8945602061806,61.2968480531844,64.0090029930703,65.2530196283828,64.6756375107341,61.9036377004632,61.735666988308,59.6976676720221,57.35859243569,55.7800850789854,53.5630782810042,51.7481429192457,51.7881412009909,51.2206958876283,51.7950305936548,52.1038700424685,NA,NA
583,"FSM","Micronesia",25.5552465346811,29.8359507292796,36.3395335368559,50.4265183778135,50.2685761215725,50.3231822124966,50.3862823518582,50.3245897937988,48.7759564360618,46.1218173217255,43.0445055540002,40.1985690547558,37.9399516640383,35.7787120541465,34.4386358970552,36.5704181803496,39.667192606421,43.7465935286213,52.2052657871655,87.0228598471478,100,100,100,100,100,100,100,100,NA,NA
498,"MDA","Moldova",42.5137392812007,46.2299530662956,48.9080664272721,54.6953734633751,62.23099555078,100,100,100,100,100,100,100,100,100,100,100,91.3871137257932,91.3871137257932,91.3871137257932,83.5154104181873,83.5154104181873,76.7712542276105,75.7482750836674,72.0128320409663,66.3840807056516,66.3840807056516,68.2109093255832,68.7655706974117,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",36.149101364402,35.4903447786161,34.8363158250363,33.817138057353,33.0081940498217,32.8245283648958,33.4942983461251,34.112030406791,35.4334666947788,36.6691823895445,37.1653640712123,36.4578304775055,35.8102000426469,35.0753137335928,35.2578504436079,35.5816047811321,36.037378652586,36.0280290004365,35.6187740628701,34.1071183290842,32.6319670339575,31.2005733069457,30.2444139326471,28.8783175937279,28.0456158349655,27.3440756502105,26.6142177257239,26.0902492455229,NA,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2615290185896,9.96374186489574,10.1119467084982,10.4469232474021,10.640146250603,11.1832550141337,11.8230816432504,12.2111940307229,12.3386164989022,12.4656285590944,12.1350772527963,12.1527719139173,12.4099240205162,12.7416079366652,13.0286368305073,13.540989194017,13.9602939228962,14.163461139225,NA,NA
504,"MAR","Morocco",63.9110735316852,65.4059980507287,69.9406931796209,65.3027693114583,63.5022278052471,60.512043054102,57.1971333398269,55.1305278901003,56.0889629987681,56.3807503031415,58.0476008932052,59.108244574563,60.9116642307576,62.2753844605512,61.1842727028101,57.2846194820182,55.1865644983337,52.4429472579714,49.4434511993215,49.479379981026,49.9324007263695,52.8019364582279,56.8213051361629,61.4625943061859,64.6869803399105,71.4407356965168,66.3164111631601,62.1064434300116,NA,NA
508,"MOZ","Mozambique",98.6500586025433,100,100,100,96.1722265425748,96.1722265425748,96.1722265425748,96.1722265425748,96.1722265425748,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
104,"MMR","Myanmar",85.4674314208071,82.9538973981682,81.4300450804696,81.4300450804696,89.6612238485157,89.6612238485157,94.2874447535881,100,100,100,100,100,100,100,100,100,100,100,100,100,94.1586252675338,69.5990945703761,68.9750547624764,64.6906471138657,63.1021350608122,63.5140010457478,73.0892150178033,73.9605347027531,NA,NA
516,"NAM","Namibia",73.8138442306841,77.2901852117644,79.3829075546175,78.7282161301554,79.5919040614789,79.8833497721815,77.6728980720216,76.2583642611624,76.9365366305082,75.6663239563916,76.2627095618796,75.957407330332,76.0084227280695,75.2270166045416,74.9301051311623,73.2606116634404,72.0998816492387,70.7483890302063,69.6374586386244,69.2117216066497,67.6428421382809,67.6991601810216,67.6157660457136,66.285681136435,67.168977682911,69.2880052758528,70.1733736095482,70.2056932588196,NA,NA
520,"NRU","Nauru",43.6612706579947,43.8698207750091,44.3246618319362,44.7960098243477,45.2853124496259,45.7946314577034,46.3252462394139,46.879015648536,47.4580530717229,48.0647751312196,48.7019130749632,49.0146214707038,48.9781596209756,48.9418022180924,48.8465747022616,47.9134734297925,48.1246207740948,48.8784891000589,48.5511430604019,48.1699166124807,48.5044686002884,47.8398823983555,47.035083805462,47.0982008723325,47.0838423766293,47.0789580818364,47.1298993888985,47.085979846792,NA,NA
524,"NPL","Nepal",100,97.8897021359838,86.213239853887,86.213239853887,86.213239853887,86.213239853887,87.0127182655126,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94.7433032269815,79.6547690502322,75.3971838392691,70.3988942231471,69.3410481613049,69.936468259267,74.8945478332067,NA,NA
528,"NLD","Netherlands",14.1425134751422,14.3637885217205,14.5008548290862,14.6925238333829,15.105942936017,15.367617121399,15.7732079032662,16.2973522458634,16.8315572465033,17.1310735503079,17.3617446512503,17.342641715062,17.3700561499079,17.4822447931575,17.3441285159377,17.4884367680437,17.6145962848908,17.7246218148373,17.64703119221,17.7421088559483,17.5256309448386,17.634983201301,17.6368046724407,17.7044136949072,17.9290890770225,18.4080767060753,18.6740718014399,18.957389113487,NA,NA
540,"NCL","New Caledonia",22.2529066690138,20.8549088094108,21.9821602278807,23.2602819206522,24.6071754005036,26.1729044884754,27.4088895606304,22.9287635875995,22.4841164296366,21.7346315630591,21.3144682386956,21.2812339036303,24.4439021975589,25.1694236120107,26.1613044945191,26.3808061205677,27.0510129333841,26.8095413548199,25.6025582888148,24.9564255958356,24.7113739269895,24.4106400093954,24.6105012901536,24.9100134624694,25.0352587017152,25.0046086998565,24.8429349898378,24.6406075444638,NA,NA
554,"NZL","New Zealand",41.15779572856,40.9332596991958,41.3627034221252,41.226070468667,40.7037057296356,39.6177577281296,39.1548362994207,38.5992808310006,38.1068948586665,38.3763067732748,38.9904440919149,39.4332315832283,41.0864323583456,44.1517695490714,46.994738637422,50.119387958053,53.801637391148,54.748958829785,53.7448929479934,53.873447864007,55.3764458060381,53.3517711411156,52.2977393691019,52.101797256159,51.8741150438872,51.6651428237192,52.7565717843161,56.1174595473624,NA,NA
558,"NIC","Nicaragua",65.3482999000816,62.3074756133905,62.526313133482,60.959600763454,57.770347850104,58.3602825017542,57.6318067857719,56.0343682885732,56.0832890856827,56.7805997577004,56.0751372768256,54.7878761437073,55.2675946096334,56.0090531444464,56.2450104320378,55.6309856681318,56.8265669650162,56.2431253668541,54.3039638772417,51.6742200085085,50.3561605957679,48.3330337431572,48.2440182280855,48.2111313890095,48.502273508963,48.0832607816322,50.000496905907,49.9735760566717,NA,NA
562,"NER","Niger",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
566,"NGA","Nigeria",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
