"code","iso","country","UWD.ind.1996","UWD.ind.1997","UWD.ind.1998","UWD.ind.1999","UWD.ind.2000","UWD.ind.2001","UWD.ind.2002","UWD.ind.2003","UWD.ind.2004","UWD.ind.2005","UWD.ind.2006","UWD.ind.2007","UWD.ind.2008","UWD.ind.2009","UWD.ind.2010","UWD.ind.2011","UWD.ind.2012","UWD.ind.2013","UWD.ind.2014","UWD.ind.2015","UWD.ind.2016","UWD.ind.2017","UWD.ind.2018","UWD.ind.2019","UWD.ind.2020","UWD.ind.2021","UWD.ind.2022","UWD.ind.2023","UWD.ind.2024","UWD.ind.2025"
226,"GNQ","Equatorial Guinea",2.75073575704373,4.53251332726607,6.02671376265087,7.50767413482866,8.96064151009155,10.9938946510949,12.7461034095554,14.4775684828723,16.0671143341297,16.6607087345454,18.8491393696765,20.3475645351449,21.7682424767704,22.6337322638171,23.8232563226211,25.1746749449419,26.6911060660761,27.8593158890453,28.8982570991065,30.0435624967319,30.6629021721613,31.2754024434831,31.8589439903711,32.4648287733531,32.7912345057283,32.9968013744275,33.7361781411314,33.9744016941531,NA,NA
232,"ERI","Eritrea",1.45972938669395,2.48527322624835,3.45283325958124,4.3703799839007,5.07829226782572,5.72238077180246,6.15735299801389,6.93869754590936,7.18780119423424,7.73768356709881,8.3047036778796,8.72079547033489,8.94913870969864,9.57888743773219,10.011838257878,10.7269770970803,11.3985433402955,11.6769445424604,12.6108722003928,13.3041919447547,13.7446920208242,14.239554238054,14.8504060419139,14.9703798166411,15.2547031723243,15.3552861772651,16.4728568078864,17.0657023356078,NA,NA
233,"EST","Estonia",64.7257374620584,66.0266364872425,66.5432385132306,66.5783650922036,67.8811589612786,69.1243269470324,70.0539806883735,70.5118187339444,70.871075239545,71.0901408383482,71.3211344596443,71.4268244386947,71.5685192689868,71.5787716207805,71.4556912657526,71.2274921646663,70.7513015722601,70.2910033837537,70.0134851216858,70.0333656965104,70.3155892729968,70.8574550845524,71.4259335153319,71.9608361993026,72.2443170779307,71.7691446231399,71.0703651301944,71.1622126798207,NA,NA
748,"SWZ","Eswatini",17.0454890675605,17.527493107232,17.8716922986102,18.0205706198342,17.2453022875939,15.6594046194925,18.4270711870163,18.387362034111,18.5925980079847,19.0896183318111,18.9808700813228,18.6610858510635,18.2215064334318,17.5573982767378,18.3085471056268,20.1490015184323,21.2992023011556,22.4500861740551,23.2135015991899,23.5326162935921,24.7006009556671,25.4872474766882,25.9914755720273,26.7266486781571,27.1597078940581,28.0246122937861,28.5548181532738,29.6531605392697,NA,NA
231,"ETH","Ethiopia",0,0,0.0614357886736201,0.716594234098835,1.46141043759108,2.35702222737227,3.21566454483548,4.2240161114206,5.26303594565513,6.01318020097146,6.79169799829256,7.58300987849459,8.724665463642,9.90635978276391,11.2172949107374,12.130514176243,13.1332826400772,14.0419841694304,14.4316646781468,15.213807008437,15.8877734056599,16.4350952974243,17.0557640080022,17.8381264782457,19.0886431751829,20.078808319911,20.712509256996,21.6323352781345,NA,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",31.9332950604088,32.5440039115108,32.9844273137696,33.4534941443416,33.8731860928406,34.3963950768231,34.8806970498558,35.0593819123822,35.2518280364084,35.3211650707667,35.2917123241133,35.1915664537302,35.6072443039763,36.0705364203941,36.578811895415,37.2090832286323,37.8739468257414,38.6737096663147,39.462443532949,40.2305734670935,40.9185895714427,41.7462850285716,42.1117788554729,42.3963293023199,42.8106625460996,43.0009133265098,43.6566697090898,44.1402012406957,NA,NA
246,"FIN","Finland",93.5446817646521,94.1355205812783,94.2967934559224,94.6003614664125,94.7940217910993,95.0226108683049,94.5967315033903,94.2573580626391,94.1679508570149,93.8577148879419,93.498256537833,93.2213483484442,93.3758723548587,93.7317556317927,94.364058223748,95.4221020105055,96.1643618640944,96.7699756716722,97.3938214453629,97.8937248184868,98.4042793641393,98.8992283254276,99.3629087578506,99.8446430800101,100,100,100,100,NA,NA
250,"FRA","France",85.8768583334957,86.3936821853265,86.3873609663947,86.5734879557962,86.5640230463909,86.9882945279466,86.7825623720528,86.1813749704142,86.0795342870681,85.8132071266766,85.5654994342167,85.1879100830329,84.914278550087,84.9899195197573,85.6712697403309,87.5175352912344,87.9232438647268,88.1469063771197,88.3573691476983,88.295084524261,88.6315211464996,88.8751862340438,89.0818219999066,89.3742525900867,89.7156126016186,89.7791175069356,89.5861631399501,89.6878322633352,NA,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",13.9740234637895,14.4677310040761,15.0274133865181,15.7086375346136,16.0782748389567,16.5072241341725,16.8465941137805,17.3928872817784,17.9468098819543,18.2224460441492,18.8945104702544,19.4728085059961,20.151454592013,20.8816156443321,21.9672140395614,22.8551642920388,23.6394764855123,23.9615143169039,24.23177723538,24.3923373890227,25.0170045430996,25.8256686937455,26.4816268450297,27.0865040602352,27.3845601407916,28.1057141177599,29.2007253780226,29.7710303998073,NA,NA
270,"GMB","Gambia",12.0319407227496,12.7014587375875,12.8198460889862,12.9590540013635,14.3513298565821,15.5410322560729,16.2379701878122,16.6067180400804,15.8345840507334,16.1005969661726,16.901622252024,17.2669528829114,18.4451285670157,19.0673882116126,19.8925000311368,21.5063463692576,22.1338903946459,22.7766198927439,22.9026954898072,24.1335515360549,24.4277371424909,24.4330493847633,25.2359138598094,25.5974443519547,26.8634307073632,27.6531449198707,28.3956264864248,28.9508663621326,NA,NA
268,"GEO","Georgia",39.7137042401822,42.2348240370346,42.8222413396967,43.9248760742656,46.327470479035,47.0647897882883,48.1628254958646,50.3167533480659,51.8705827810404,54.3536959179102,55.8888932169979,56.2171790769523,56.4551025205331,56.740417571526,57.0022415589166,57.8217925801018,58.2133628684551,58.5281003779777,59.2799780731413,59.7804284372714,60.3138871562765,61.8257524795004,63.2802691085709,64.5230680963168,64.7583775100481,64.7949789674223,64.8449710466045,66.627965794887,NA,NA
276,"DEU","Germany",86.7842432966408,87.0154566211214,87.2023502225093,87.3891735649052,87.3997128243756,87.4071138583416,86.9641173134231,86.3877302985067,85.926939560119,85.4773087094604,85.0549971480288,84.5515863225614,84.2638442000112,84.2296117245543,84.5449007321373,85.3547588745142,85.8790175665905,86.3786911489604,87.1421714592375,87.6504661584258,88.6399407971148,89.7132923409671,90.7348893157154,91.9785115313873,92.8189897709081,93.2344841982885,93.2189929869905,93.3632133553316,NA,NA
288,"GHA","Ghana",13.2599690471791,13.8306446365037,14.3312431522019,15.1063101921133,15.7207471393354,16.4527164544036,17.1181474279811,17.5896318838768,17.9663029271025,18.2690448826669,18.5542975516836,19.2113262971016,20.3914214588447,20.8864206858234,21.3248600714024,21.7645723153691,22.9189804545942,23.9564791286508,24.7059880946875,25.3815981505773,25.9931117160735,26.3142778364435,26.7518033473004,27.1498754288905,27.40624767426,27.6158378698504,28.0769904439936,28.6138503246663,NA,NA
300,"GRC","Greece",97.8349810243433,97.7837771829555,97.7025942299721,97.5421064183381,97.3330186864985,97.1610509771431,97.0774973099296,96.913402547585,96.8866077323161,96.8316770830479,96.8185076683281,96.8011396514689,96.9765092761518,97.1651762918122,97.4334905010825,97.7479376159918,97.9592349880504,98.004334771988,98.002305991591,98.0105937989775,98.2109194711301,98.5170450006334,98.9693835540972,99.3984436211329,99.5736612364162,99.6521113482794,99.7268440040703,99.8223966405132,NA,NA
304,"GRL","Greenland",77.0680644687004,76.7634595801563,76.7035109460705,76.5504636617947,76.3438172371467,76.8666502087748,77.3868628705423,77.9586776336044,78.447300176267,79.1052315724181,79.3502589763619,79.3990206102215,79.426719368195,79.7796988845084,80.2574896205982,80.2150535735747,80.7482067291553,81.3389214351438,82.0155525972226,82.4771447207646,82.9285551454006,83.2869610289134,83.7217369103045,84.3073101307084,84.9069308509272,85.2970761321582,85.6117080519369,85.6792541193739,NA,NA
308,"GRD","Grenada",43.4245630256192,44.4839249294001,46.1517605472118,49.022355265653,50.3494993722285,50.9261484700557,51.4569280158595,51.314385967639,51.1938771656927,50.9461861326462,51.1328571356179,51.3976348909949,51.5330091570172,51.7885411834034,52.0168943599114,52.0613964326128,52.3606893965253,52.7843555045056,53.2983357536948,54.0316845640821,54.5598602988709,55.0882703207392,55.0798396171978,55.0983748222401,55.0157302342525,55.1916105285692,54.6654164401547,54.6903358763961,NA,NA
320,"GTM","Guatemala",14.5364979209268,15.4279579779618,16.0114152160897,17.3341647588075,17.2924623444788,17.63102988993,18.4196497649557,19.3217269455105,20.3387772154547,21.2142572922704,22.3000676567407,23.0694283205209,23.9352575868865,25.2788422973315,25.9007399613441,26.6473726948596,27.3370891779029,27.9724114869707,28.2097751029448,28.5013304109816,28.4428832869113,29.4434017537309,30.1835084041621,30.3008943236036,30.2587331653648,29.1673784942684,29.2866849877237,30.1231636926266,NA,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",3.38930638324634,4.19836226049478,5.00895840768713,5.87899816755314,6.60491057257128,7.32561267366546,8.07369923016034,8.53313698866471,8.45266089891244,8.92602401198435,9.21677905555431,9.72784618747451,10.4240425797656,11.2456823593007,11.5946148472682,12.2757126290367,13.0627476419149,13.702291889848,14.5700407209745,15.5213734206705,16.3148651975338,17.8044566110465,19.3579571048175,20.1263003920714,20.5264224404415,21.1560308457618,22.4972003253116,23.3235070000248,NA,NA
624,"GNB","Guinea-Bissau",0.218383100348689,1.62597268738172,7.07034415389384,7.76956875738472,8.01054772275357,7.74237521962247,7.53663428481148,7.31963137618283,7.1336704219019,4.76486820506429,7.3095977180198,7.07869125288636,6.17892591142612,8.18292270331622,8.66744107940039,9.40998396501251,10.2640805931778,10.6421907941295,11.5128410087544,12.3062756688407,12.5929553284383,13.1807151480352,13.9290061767998,14.4869337774812,14.974404843837,15.3862594840017,16.5547633811889,17.2778659554459,NA,NA
328,"GUY","Guyana",22.8872913984882,23.8022008136405,25.1037634956269,25.4394366742455,24.7510823299196,27.8206822847713,29.7569870327357,30.5437427145911,31.3081714086032,30.5093065544849,30.7025246356593,31.9687758915529,32.7892582532801,32.8698089664131,33.417606879042,34.1761738577454,34.9802097414218,35.7601103509299,36.8261484642796,37.751904468316,38.9632827819111,39.6553459937873,39.3081557675396,38.9871570716661,40.1049005266657,40.8262108040572,41.7363470838324,43.2203087171373,NA,NA
332,"HTI","Haiti",5.58109845657133,6.38177900981445,7.80581798078427,8.6308068168269,9.72357020853464,10.6139544975726,11.7094768488489,12.6705550966645,13.4484019501258,14.3987182856592,15.3640322547741,16.2395960057869,17.2757724713445,18.3045062524085,15.3889206798441,8.56065220719769,19.9684203047184,18.193634803248,19.3188446286226,19.9758358824234,19.4282644319293,21.5973819242848,22.3354867906346,22.8396342586525,22.7083677229408,23.0198583081615,21.9804027420597,24.7118407259061,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",22.652332117657,23.6859475433672,24.5830953401732,25.6139564993816,26.6332441487657,27.6395302901524,28.4920242026084,29.2782123842099,30.0312179406408,30.9303331106754,31.7648011368145,32.6223907649977,33.3426217372871,34.1846261199413,35.0499083742807,35.8833598286573,36.6734053550904,37.6269490064583,38.4074633620887,39.1016172029191,39.8283722879239,40.463072335239,41.1258765537894,41.7530388038426,43.265601390518,44.4193271698066,44.1122499173712,44.8659329584646,NA,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",59.0005228194389,59.6858520293916,60.564316169871,61.6588107658366,62.1649435464031,63.6654482642859,66.1746971293344,70.1010014327596,74.6099351925202,77.0054841454036,77.3565641017718,77.2925837684858,76.805316172337,75.4231057402974,73.337396630809,70.8981042482726,68.8635237650119,67.7526703782998,67.2799225781818,66.798956733579,66.8323603281508,66.6280630664585,66.5570042013913,66.6024725155891,66.362320989994,65.6244784668117,64.8019781339973,65.0655094293646,NA,NA
352,"ISL","Iceland",93.1541412613816,93.5739654689051,93.7879694485589,93.9909587484336,94.1336687236043,94.3246925013043,94.0046657506068,93.4871839055365,93.0783757808463,92.6804365072876,92.280234676951,92.0036563895593,92.1344516415844,92.4199966623458,92.7991573074344,93.426602279006,93.6004404796499,93.6918602644739,93.8421238649242,93.9780929239234,94.3592805547896,94.7794074074885,95.2346992272353,95.792741099401,96.1525016133767,96.132692795913,96.2277774848833,96.4125910220493,NA,NA
356,"IND","India",4.77730771827058,5.49835430668507,6.31428283635427,7.50518730293768,8.63594680496919,9.53565639354798,10.2301964583141,10.5984872102809,11.1367591622383,11.6982124014311,12.2075732583339,12.6982224487688,13.3069295588042,14.1641011404425,15.0937669145214,16.2505360365466,17.3329680275715,18.1649798221379,19.1204832900294,20.0983493818831,20.898037084737,21.5226458895733,22.2969969687366,23.1843496472235,23.9998060645717,25.0502424103445,24.7983961590765,25.884761796931,NA,NA
360,"IDN","Indonesia",17.2943951123037,18.2740490423116,18.6050641129163,18.8147537102321,18.978838959712,19.2045803025012,19.4574495966844,19.8973109740976,20.0485175067003,20.7394201777882,21.1270983723414,21.4565496504136,22.0577768215872,22.6545126389035,23.2936309924698,23.954805659687,24.6950519338925,25.5254755261129,26.2363775643141,26.9196794987915,27.5337942579403,28.0678603419233,28.6041757975225,29.1225762856923,29.3972225827484,29.9852342930122,30.4561863680312,31.0616294967284,NA,NA
364,"IRN","Iran",41.2030026601353,41.982862763269,42.9337573755888,44.1543068053282,45.2238862469559,46.9576712270765,48.2089684040662,49.3517783993434,50.6271149709455,51.711882821004,52.6827157515456,53.2094885664715,53.7602160184587,54.4252487646852,55.0733558998441,55.3865751123518,55.6319505520223,55.7340632690581,55.9833820481713,56.3840487287422,56.7930395556692,57.2901108815775,58.1787751131768,58.8142820600643,59.8006576784422,59.8854571468689,59.6569361316926,60.0293243709672,NA,NA
368,"IRQ","Iraq",33.391385484961,34.1654105593865,35.2204901725092,36.323057111721,37.6602618911142,38.7143038951105,39.3931015132363,39.5831350327501,40.2957019404357,40.712092982118,41.194161595788,41.2004385541103,41.3902185211276,41.7882266629923,42.2255841956151,42.844153636533,43.8415059992944,44.946467755255,45.7861779326811,46.5944150046728,47.4132004412309,48.0766239508009,48.6843498568395,49.3863897950483,49.9808583121729,50.521304161436,51.0329897949851,51.5415356978043,NA,NA
372,"IRL","Ireland",92.1252123896745,92.707241905749,93.2009516273541,93.5933263350792,93.8627693352774,94.1198705313477,94.0050950249954,93.88291924095,93.8418722134846,93.6433988339693,93.314006031613,92.9271205558641,93.0904788536236,93.3914095457608,93.8950656868489,94.4270829839948,94.4836163244258,94.3302670791331,94.2612871160156,94.3961424871149,94.885270953818,95.6309763948368,96.4952143151703,97.2938220058052,97.9061453070225,98.082050217706,98.0619418725555,98.0859761887496,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",86.2471266565628,86.2273878093957,85.5636568272318,84.729330146704,84.1292380262169,83.7114338251347,82.7275929362335,81.7102338420076,81.0538269802536,80.5422300910733,80.0333453448746,79.412637919399,79.2275854387474,79.3334493103032,79.5397892848697,80.2719183914418,80.7265586896323,81.218147592799,81.8902904308337,82.2718325210763,82.9230423133031,83.5072095431668,84.2330767197694,84.8574170012611,85.3227647568482,85.5097701806077,85.5540634916098,85.7283310684155,NA,NA
380,"ITA","Italy",91.146808391093,91.3901907840702,91.6358980765456,91.8504149201391,92.0788593541883,92.4544739466254,92.7213969165382,92.6343052728597,92.790394713642,92.8794708947352,93.16341349963,93.262646259498,93.2201154298585,93.2265041256298,93.031600935498,92.9046140948837,92.7991979390297,92.8251833666016,92.8193266622334,92.9694408730044,94.1083224865573,94.5454456114398,95.1265815760567,95.7250195020855,96.5193529370385,96.8402728449818,97.4731297076377,97.5141988315653,NA,NA
388,"JAM","Jamaica",38.0229410807266,39.6916280486772,40.4402711191203,41.1587464044365,42.0762181098235,44.695116276054,46.114279179675,46.3237011765646,47.336634260384,47.912410521279,47.624191225859,48.6385281967182,49.5701314771959,49.8768401409813,50.5681845209107,50.5013852466878,50.5112747852558,50.8165100433009,50.3072928490638,50.4477822903417,50.5804841489644,50.8117424479853,51.0773114865712,51.2491790849415,51.4983129316188,51.828981715959,51.8520160394439,52.1387600115581,NA,NA
392,"JPN","Japan",76.7161071893771,76.9296878562276,77.0918704611792,77.271668830668,77.4664446049691,77.6713638264272,77.2386803158432,76.4826431613011,75.9079762836193,75.2822987189542,74.6739911903636,74.4938194400961,74.5913817440641,74.7585898716819,74.775740036028,74.8199310116118,74.5239163247711,74.5230430612102,74.5636186435479,74.549366709566,74.5104224099858,74.6384206287166,74.7996729248063,75.1497779758907,75.4678710075509,75.9237165861433,76.3389520094182,79.293621899393,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",48.6776937116429,48.7441094261551,48.7106758593471,48.826495135078,48.9683214366204,49.1859746490187,49.5377175217402,49.9393592768439,50.3580159570947,50.831262984038,51.260889828328,51.7805612235161,52.4183323684456,52.9262125822921,53.3819662677613,53.7538597206244,54.1114257483506,54.6931460625678,55.3037109453335,56.1736283619067,57.0833688377649,58.2138382955102,59.3002004184919,60.2206608249589,60.7303884538811,60.9457844370242,61.1771622170186,61.4685009364752,NA,NA
398,"KAZ","Kazakhstan",32.6123497024047,33.1035212521212,35.9282206775122,38.2861538513611,41.3051894222808,44.3919307365689,47.3033240878461,49.783523683713,52.2263920508438,54.5893892200764,54.6702874155525,55.1699804034792,56.2155233452588,59.825643201213,62.0012690458573,63.0021496162546,65.7039131819529,66.9788054557116,68.2712093256522,68.2720543536098,68.8475697941142,70.4784552397298,71.7902341453515,71.6694817818832,71.5071269010234,70.0228094030837,69.8748852905949,69.44316660362,NA,NA
404,"KEN","Kenya",5.43216528185651,5.59198639482341,5.82010258306572,6.25219185928695,6.85986880981672,7.40474029673989,7.78802026520765,8.18317467693734,8.92314845710041,9.68891303403819,10.3459063739609,10.8868638870488,11.5935525564427,11.9006772428062,12.4112508064332,13.0945989868662,13.9197972177338,14.6890007983147,15.5649865851459,16.3747089298401,17.2860460136233,17.9586543630797,18.9287626732123,19.7987419169312,20.3998001685303,21.0760493375076,21.9362096422821,22.6323242100803,NA,NA
296,"KIR","Kiribati",15.4255373274007,15.9817632224082,16.5805912985504,16.7120442622373,17.2598194055245,17.9575957702169,18.6018408366009,19.285982061981,19.9817254373044,20.44794725608,20.8837695992721,20.786558576496,21.2807379997732,21.8787985816194,22.4434459573829,23.1399549500986,24.0518130963562,24.7596386041078,25.4256201210872,26.2009002537667,26.9570745692164,27.5623404944874,27.7220234487347,28.1813404598932,28.3997664313437,28.7809252488174,29.3750124944973,29.9577076786262,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",66.111280346716,66.908437357128,64.926558381986,64.4445781941766,64.0458693765819,64.5949917746348,64.855829398847,64.840042128957,65.297940411579,65.4075792357846,65.8652391478357,65.7527289854803,65.8096895841069,66.6418532500168,66.9872990307097,66.7000581297343,66.4425049894148,66.4889694931949,66.540630517146,66.6805563263453,66.73576790351,67.1893967132747,67.8134863811005,68.3067789685245,68.6022335799453,68.9117710025966,69.0817123123542,69.1254050553669,NA,NA
417,"KGZ","Kyrgyzstan",29.5298759864005,28.7880899648854,29.3450718923932,30.4373834277087,32.869482693121,34.9226756161404,37.280486921744,39.9601712648632,41.5591812121932,42.038025830072,42.0698405396152,42.5698258805362,43.4469359568302,45.7060085503851,47.6551115339838,48.1656337175244,50.0204732970862,52.6900836601462,53.2598168653732,53.4938512669451,55.3367271197096,56.9604875136248,58.3415515166674,58.5943983380579,58.638961099695,58.5005521424816,58.1120763533191,58.4338452499404,NA,NA
418,"LAO","Laos",0.734726655968927,1.48346046546268,2.1943793176369,3.08553519852978,4.04350946585402,5.23992834909606,6.39254132152044,7.63742967337738,8.81533954488658,9.93048818159797,11.0792688904405,12.2401240417968,13.0218373232439,13.9413766195448,14.977715445888,16.0211048442619,17.0252458014953,18.05573664335,19.1130246553964,20.0569258889203,21.0881113311454,22.1171061447996,22.7883629128631,23.4072435241332,23.6581654623085,23.6128942743132,24.4144253636515,25.1918559427259,NA,NA
428,"LVA","Latvia",63.8091740514091,64.9946574971313,65.3752093553734,65.3576698053503,66.3161106494173,67.3322557199369,68.4001382864671,69.3728694262667,70.2566351716799,70.8488799408503,71.4078014815654,71.7921938849726,72.2710098708239,72.6147040538992,72.6197054717975,72.421064959257,72.2230537397608,71.9695319557926,71.7411503886543,71.7784154729089,72.1274909607618,72.7714575501344,73.5707036279358,74.2417523119045,74.5619913679655,74.2788350546817,74.0862424125335,74.1535087817907,NA,NA
422,"LBN","Lebanon",38.4046292673654,38.9489702814907,39.587015859949,40.282984858747,41.0208718499071,41.7541935506652,42.6209962080107,43.5173797471179,44.3625988550296,45.0160543870478,45.5215239120718,45.778169762284,46.0483027449802,46.209174240878,46.4768701058829,46.6519316091718,47.0483309525919,47.4103364387993,47.7209554793531,47.9599027096582,48.0552232363341,48.0365276908152,47.8814725536967,47.4268096367749,46.9945913893345,47.8524340214056,48.6041536835603,49.0288831602158,NA,NA
426,"LSO","Lesotho",8.71723299162117,8.74214107395954,8.66777646999468,8.41584040587877,8.2579974729198,7.61942264313231,7.09308275399029,7.57667393519364,8.56945735072027,10.9628158058321,12.9551342583165,13.6520849335615,13.8283216904539,13.8570335823595,13.9210270240621,14.0543701712345,14.5038093845267,15.0851240423087,15.5819198720055,16.0635869672931,16.7231751133067,17.279956065088,17.8921080072713,18.6050786563558,18.9793310460559,19.4092343541312,19.9926445804254,20.5728263561894,NA,NA
430,"LBR","Liberia",0.161732048021562,1.19917799719875,1.4288607361492,2.42263016860727,4.00452309992417,6.0087405011833,7.88783920987417,8.84403383046333,8.84786625202307,9.82367019718576,10.5446649304613,11.5128082288488,12.0957618815474,12.5111430327915,12.9619868343678,13.6112223514593,13.7805178318792,14.5086551332737,15.6621620750677,16.3244785841995,16.981707992316,17.7529917182049,18.493070382131,18.6718261365411,19.7133285581502,20.038896136623,20.6050595590041,21.0998723066272,NA,NA
434,"LBY","Libya",47.1777512525191,48.0729219634529,49.0536381812035,50.2165616100331,51.3455173750469,52.1801135090701,52.7452465888002,53.3950535688396,53.9893853563888,54.4895196465349,54.9085466736135,54.8339100018676,55.4786120213671,56.1241993267217,56.768770383696,56.9233661286208,57.4148378236251,57.8908153039617,58.130532754571,58.472688242365,58.5320818896597,58.7654566557224,59.086395147878,59.2739687668404,59.3504711437109,59.1888274107471,58.7307925947322,58.7319409483418,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",56.7263392051417,58.1432944290674,58.8816278225789,58.96951070811,60.280019867123,61.7488471359251,63.1366709055601,64.4141607776351,65.4717214922029,66.3643944931098,67.1165766282535,67.6608140854726,68.1422618609474,68.7155705014821,68.8796408031344,69.0909528608279,69.1403319914844,69.0489135536066,68.966972318295,68.9098980742716,69.0210555885081,69.1853417101584,69.4956862718114,69.8069970075734,69.8634602009535,69.685941204246,69.1553471774579,69.1438211731633,NA,NA
442,"LUX","Luxembourg",90.6786266996979,91.1422879045014,91.0254458138055,90.892552142664,90.7315059808982,90.743280856139,90.0436149249181,89.2648183034496,88.9324604646736,88.4128628242674,87.777715903018,87.4126935160993,87.8521868094655,88.3352934006105,88.9896007147532,90.1482944165977,90.7516064607877,90.9784409833309,91.5377521580739,91.744377019356,92.2507211140041,92.5482306535903,92.9520184502816,93.3116768520923,93.7911931206683,94.0650767049798,94.2507794561144,94.4136039037644,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",1.83784378806762,2.30147252717661,2.59810818831502,2.53956740675156,3.02489025264576,3.45411214918566,3.96162700526328,4.30959858830734,4.68321018881038,4.25747630965014,4.44752445745533,4.57861439229667,4.62556631146207,4.83655779196692,5.37526574152859,5.35613527150986,5.56686274561959,6.19140183764591,6.55226458112836,7.03881331151352,7.90367916556855,8.53670495498049,9.47079744491857,10.5645578837165,10.5190976479681,11.3244982883892,12.5616600084946,13.261713819049,NA,NA
454,"MWI","Malawi",1.82022344622619,2.48693632083614,3.05693363277248,3.03269826128985,3.72531813789477,4.22665065721189,5.29337999669984,6.48242114714128,7.56927086814136,8.64564216571469,9.38317086627895,10.3310823067448,11.2342865307741,11.7210700498438,12.1643309758603,12.2415724143227,12.631320261043,13.403412813572,13.9046684748073,14.2542819389507,14.6036131562026,14.5683891069722,14.2698458768278,14.3517379780593,15.3416463069736,16.6662575591073,15.4658889336053,17.4432825676956,NA,NA
458,"MYS","Malaysia",42.0690001437143,43.1012104273786,43.8177533740533,44.4654164573842,45.8089666744751,46.8855845739146,47.7942055523301,48.6359731902778,48.7092272905652,48.7565211156481,48.6427189633816,48.6807729015263,48.7003061499346,48.7933079299535,48.7351576306902,48.6101160007217,48.6844498733155,48.6867210461871,48.6188235947477,48.5542120055699,48.5450702517883,48.4066369970177,48.7209662761753,49.175353744107,49.538172919494,49.4155034736293,48.5024887098269,49.0501153680721,NA,NA
462,"MDV","Maldives",16.4197351038641,18.6397146881786,20.2341436109119,22.4398730028965,23.865936712381,25.5347701528258,27.4678537855538,28.7064765933929,30.0098657867052,31.5841850003686,32.386832351971,33.5068954313035,34.5740223011091,35.446633016817,36.286354535126,37.0978867138709,37.8506027769063,38.5086166532436,39.1487860914621,39.7401960672327,40.2408393447735,40.5979189432042,41.025635023932,41.4127386024153,41.4752850538054,41.8485315834631,42.2179732922649,42.4949676238812,NA,NA
466,"MLI","Mali",1.52521128783454,2.35207147406082,2.82111436258928,3.26542885981688,3.67520074683222,4.55714841297235,4.44753679335524,5.29844701982505,6.39072336974805,7.22629963527065,8.03656316726023,9.38368943417552,10.1178678768945,11.2653631200014,12.7501105682877,14.0523809207679,14.98582899181,15.3375308855311,15.6116326996014,15.5310177760049,14.5310298668739,14.525737513255,15.0354453374336,15.9420715880523,16.7547131040531,17.0658936540459,18.2765968326843,19.1850889129657,NA,NA
