"code","iso","country","FCD.ind.1996","FCD.ind.1997","FCD.ind.1998","FCD.ind.1999","FCD.ind.2000","FCD.ind.2001","FCD.ind.2002","FCD.ind.2003","FCD.ind.2004","FCD.ind.2005","FCD.ind.2006","FCD.ind.2007","FCD.ind.2008","FCD.ind.2009","FCD.ind.2010","FCD.ind.2011","FCD.ind.2012","FCD.ind.2013","FCD.ind.2014","FCD.ind.2015","FCD.ind.2016","FCD.ind.2017","FCD.ind.2018","FCD.ind.2019","FCD.ind.2020","FCD.ind.2021","FCD.ind.2022","FCD.ind.2023","FCD.ind.2024","FCD.ind.2025"
288,"GHA","Ghana",20.983531577209,22.2123463500729,21.3319444742934,21.1249527700511,20.7380740850974,20.1384028775938,18.033920336398,20.1840824944414,25.1790842565124,23.5694340469425,22.8723524464339,20.8285804741526,23.1359224958798,19.6953997127397,16.1694011819812,22.8147793581536,19.7999757091397,18.9421398866084,17.5002224225295,19.1320330447713,18.7581606556011,18.2558342098295,17.6125031054293,17.3778586062795,NA,NA,NA,NA,NA,NA
300,"GRC","Greece",23.4047882046757,20.9476892856218,24.516748357734,26.7059059781642,23.7285041984326,24.3835939900977,23.2280063463656,28.2647004427498,28.1206849201469,30.4573843676404,31.0750106723677,30.4684768617845,30.2780217633319,31.4952214107412,32.2920602534462,30.1844821305137,33.6554009067313,36.0203833113967,40.1802883454367,35.1849120778999,41.6283140014182,35.7725983357536,35.9932112934841,42.874930992224,NA,NA,NA,NA,NA,NA
304,"GRL","Greenland",25.3922007388121,22.6791652063219,27.5934738160618,33.3896909549052,32.3459020918689,26.9444388671943,18.9920827381916,13.0220472175153,48.6350726731582,49.8476639793841,49.6411801348884,47.071351488919,46.5145532241378,46.4665178922653,47.6022583223499,44.6574257765506,45.0821778490551,47.309151098045,49.7390344451466,45.5963753856027,44.1188887147433,46.8677970451512,45.6315143720623,42.9435441186517,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",46.5831619995306,52.1164826929506,49.0393256488012,52.3574942889403,48.0817193731409,45.8981939403983,51.7299616366681,49.8784439701988,52.4136583046792,48.2528260602037,55.9152373247246,53.272792360179,47.1914598231343,51.7115659919768,50.5411321136874,73.9016214178492,71.5471581753587,75.4780690126518,70.4823465902869,41.2701887190738,39.6748198716746,41.4642026935021,41.1584515887177,47.7384414533005,NA,NA,NA,NA,NA,NA
320,"GTM","Guatemala",31.5320775823423,41.4164589635131,35.1420086489277,39.7079484003323,45.1845229632091,47.6668176562679,54.1432439038919,41.0396804271569,51.2703961554314,52.1956827630699,55.7183137298767,49.2227151818759,47.8245855153544,54.5657097203539,38.4600261456994,38.1946350980301,53.1819361652409,41.9333756460766,37.7843244920437,33.5629451625762,29.8257566869893,36.8903569163617,34.6823838268618,31.1918266718976,NA,NA,NA,NA,NA,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",33.4335926108968,32.1489942223616,34.0542184015523,40.8250035877465,40.5487133057816,42.2071176221411,34.9542653165896,40.2043202538974,35.6460403133056,36.0270826011844,33.383279967515,31.6960373743025,33.805650471126,34.4282348296311,35.9711279169036,30.7414330034972,31.8252492701986,29.6899001449802,27.2503925429311,23.945961426024,24.2173639309881,24.9619318281141,22.2770180842362,24.177310339844,NA,NA,NA,NA,NA,NA
624,"GNB","Guinea-Bissau",99.9656752772895,NA,69.6788392553149,87.5076529866115,NA,NA,NA,93.4544577255811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"GUY","Guyana",33.5982852676363,30.4552167812864,36.4802224887646,37.0750496647073,26.8747145887287,21.2375660738462,25.0481920659964,27.9478062415395,32.177847541717,30.904183803811,29.8955941569154,25.848391036232,26.967914199156,26.6921123508062,24.681150700569,21.4560909540327,21.1803710935421,20.5814813723757,21.9659299117906,20.0781062774148,19.8802034490394,20.8844882960649,20.9390692640612,25.2121022378295,NA,NA,NA,NA,NA,NA
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",33.1513918459386,26.5213831229886,29.848427949638,38.9422285393687,24.7470820113519,35.3746933598653,36.2252107770162,93.0151932277924,36.5606351329602,37.4330018627274,57.4002173679532,55.7530408389184,65.8570594889131,31.7000943415634,50.2756664560303,27.9908883123738,32.4288581775276,45.5075291252657,37.0200760508853,35.6573854239344,34.2619069093382,32.425296041415,31.2247469137748,33.5210035076272,NA,NA,NA,NA,NA,NA
344,"HKG","Hong Kong",28.1936555446529,30.7575075616065,33.7602102422627,37.3635949559141,41.7386525548847,41.7346898511979,42.3052628444372,42.3104841885007,42.316698808829,42.3082535716712,42.3108796628343,42.3029413093224,42.3106585270498,42.3107822456477,42.3080312555683,42.3075700020151,42.3124993060312,42.1955247117717,42.1987082001307,42.2075118379124,42.20968657048,42.2252976583251,42.2291262440564,42.230794889061,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"ISL","Iceland",64.1471404954267,64.7716577577036,63.9246468637338,65.6277006909864,66.5801354738277,68.9230071493784,69.368105443452,68.4478110039655,68.6340479738741,67.9383804325301,67.0255558797519,67.3780559798111,66.5250340101382,65.7988713047393,65.6330524946767,67.2784178525043,70.2283372722565,69.5992431579595,69.1836770294431,70.2879593354911,68.9113082368754,73.83200217846,77.1566363011587,77.1510217373667,NA,NA,NA,NA,NA,NA
356,"IND","India",50.867339998544,48.1370980110528,47.6834847808411,47.5733033433693,48.3839725372466,50.3360516932239,50.5807845875235,52.96438666754,51.7072036778085,52.9521238093985,55.6396915042815,56.8902622537686,57.9604681157785,52.2435661035506,51.305045472469,55.6110386741005,54.2615987412489,55.1633692233076,54.0860903577724,54.4760551598579,53.6757323050069,53.866158297718,55.5512787005745,56.3780372151227,NA,NA,NA,NA,NA,NA
360,"IDN","Indonesia",34.5253017187683,36.7144160705675,35.3042323396027,36.4581496418134,36.4262554124944,37.0006036188203,37.5860732809894,39.3865999958578,40.8364600266586,44.9242038021161,48.8087396843286,52.8150309858492,55.0520685747458,55.7166017036572,57.7629636396458,57.2711736163936,57.5279911137386,57.6521503090629,57.1777054657128,57.2648630287769,57.1688753757454,56.892387829393,57.3379992399887,55.7526138826225,NA,NA,NA,NA,NA,NA
364,"IRN","Iran",47.0030242630719,53.134151135082,49.6809944129343,50.8441636915476,51.0183766355377,51.5578436245329,50.2205673690776,49.4817742719503,51.7756458278285,53.1530023745166,53.9586434028701,60.8954418000373,60.8716868283487,60.8254478084525,59.1626228570194,60.6351296033723,60.5499381381929,59.8751849682426,59.5957911588385,59.589110662843,60.029354494897,60.5684825769176,60.786147837349,60.2454713764276,NA,NA,NA,NA,NA,NA
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"IRL","Ireland",25.6984889334299,23.9934418328995,26.8909984633214,31.5504901965259,32.220255970429,34.7845316637321,32.738082637809,33.9158190218331,35.7427121350675,36.4258338739575,35.6801947705881,33.3885687386123,34.3606385328356,36.302885398878,36.595301732968,43.5290209788322,51.8247778842626,51.052258330098,49.7170468838871,37.7849678416307,33.1896514129041,35.6559731707264,39.5551429455325,40.0837020817881,NA,NA,NA,NA,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",34.7375951982873,33.6433609249418,33.1208720126402,29.5498226933431,29.2608577280708,26.3336235966475,25.8244728687427,25.0929857925315,22.070886416075,24.3865155661739,22.9850663059381,21.6898766867899,17.0340390396073,15.6161882795357,14.3689295913729,19.3271473555844,19.4936175165718,17.5796878854028,17.397771016388,17.4515345876569,17.8696123802923,20.7436837020631,20.8238460129596,20.8093514426482,NA,NA,NA,NA,NA,NA
380,"ITA","Italy",43.730018734665,42.8075103250501,43.6402772257471,44.1039205207959,43.2937635226712,41.7187616038442,41.7301012452062,41.6927525411569,42.2715031249333,42.4229436609973,43.1811511737582,41.5770188792974,38.9193746104491,43.021204485299,41.8900391717215,36.9912338596713,51.1864332054458,54.1876456369678,61.9545189499728,49.3567006167679,46.2760198523146,48.2005182110152,46.9648815136119,45.6015780720084,NA,NA,NA,NA,NA,NA
388,"JAM","Jamaica",85.2564821869397,87.2965868496102,89.2958047902599,89.743023570537,95.9414241473564,91.2054494569443,91.4045615362991,92.3663283952948,91.6618763084177,91.615910655625,87.6901667817185,88.9407195742914,91.5130230435918,89.9464096918878,90.828420617386,89.6594381016683,91.2093501444095,88.5966015967451,89.5558023307529,90.4940417951664,90.8022633983929,89.62952589332,88.06112682853,87.8034748391349,NA,NA,NA,NA,NA,NA
392,"JPN","Japan",34.3368468832105,33.7390944330094,33.6227086066523,34.2973902340647,34.3873547051138,34.5308016874457,34.3371183752987,36.8174146705116,36.9438284777664,37.429952118867,38.4196312680445,37.8665217730203,37.3823452951619,39.0838135378648,36.8313327825959,38.0694017896762,37.4730839032876,38.0486618586403,38.2404363980463,36.7754039313164,38.2539041327178,38.4720931649158,38.4779641179071,40.7947826567119,NA,NA,NA,NA,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"KEN","Kenya",55.0667328783136,48.0041318574229,35.6612232502964,44.7265589186463,48.4968757603059,64.9966804880824,63.6244681888514,65.3015545684219,47.2878648172341,48.6094515144848,53.0305034158587,63.0330929249845,62.5539902014614,62.9141681853304,63.3899286214776,66.6092314207455,67.8889735068241,68.0381246736637,68.3199954112936,65.3820777711478,67.6234204915339,65.4638948859603,69.6565363514434,69.0679303087446,NA,NA,NA,NA,NA,NA
296,"KIR","Kiribati",89.7540392593462,92.156228829418,87.981788580683,89.2190817449743,88.3771084656221,83.8203976959248,91.4622333297145,90.0382288525482,87.6213835487644,83.4909360241641,89.8646067167464,87.2492483806536,89.1276624193084,80.8372753559123,81.6589341242912,79.6999402250971,79.5920267168453,80.0262690185945,79.2960253175849,80.2331358754658,81.2715061384747,81.3945478891886,81.1434322982039,81.0547705261222,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",21.3265443728546,26.0178640901304,27.9001956409057,32.3400793093598,35.4358624452338,36.1772635704143,34.3491441416021,34.8662077987191,34.236735991717,35.5979265773979,36.5346829706694,34.6614240191699,34.1937057178345,34.5749770467144,33.8181976594664,55.2013455620912,54.0496607777485,54.7957188725664,52.0313561377466,41.9429372192951,49.5020110240621,48.9846237348477,50.7986995575016,52.1384567595387,NA,NA,NA,NA,NA,NA
422,"LBN","Lebanon",83.399991520356,91.5023264779899,91.573558077764,91.5751875801246,91.5532689460538,91.4793741760493,91.465455898067,91.4709857438935,91.4749046130022,91.4589027027485,91.8510735313402,92.119152989351,69.4922553219836,92.1641936250492,92.1866848569159,92.327712066256,92.4717891307826,92.8305878757033,93.2011999139362,92.8565256173697,92.5825563957225,92.9313503818537,93.5098984210259,93.653379156009,NA,NA,NA,NA,NA,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"LBR","Liberia",58.1818904843113,55.4575626548935,37.3958421819135,28.1017092019893,35.4693854271783,39.7035041753527,37.2519628470981,37.7632387442572,28.2374027922671,73.6848478893653,99.8671561767171,99.8962037030015,NA,NA,99.2580708128861,96.2783090482432,96.0322542918387,98.2761500150853,98.4237223267976,98.5019315554485,99.614756677717,92.7618922018405,97.4832465360971,95.9899645800117,NA,NA,NA,NA,NA,NA
434,"LBY","Libya",43.9045945433452,41.4052627083252,41.1621547439271,41.568187164192,42.4783910275663,41.8023085480459,45.4854664433314,36.7732099041779,36.7155838876727,36.3517900900874,36.1541300735649,34.6285568002395,39.211109940147,40.0480430451801,39.3802490485948,31.9986749326438,34.7430560655105,36.1590735886477,33.915529273125,34.458317356936,37.0934972402994,35.643896738365,38.2707423938116,38.8376056553571,NA,NA,NA,NA,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",26.063635797122,27.4999088975867,31.6467633448883,34.8545193625204,40.2956144892695,39.2741231524915,35.392438570962,38.6029444433508,36.7328102601891,38.9189394167269,40.2884661084073,41.190799010079,39.8483238700137,40.9338661347466,36.8339236426333,68.487388351322,56.9216919410467,69.984503411742,74.4792347072836,67.3071716560145,69.7983513091382,67.256223830914,63.7192678544804,72.7746853384068,NA,NA,NA,NA,NA,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",29.0631936992952,27.0629287102341,25.5751465611651,29.2857362045895,28.6098815343539,32.8367216925288,42.1654709455427,42.8651430343274,44.4777302226773,56.8784430547826,56.5366743218414,59.4058945359718,63.3586103564235,63.7423617234928,64.9249825499765,71.8033424499309,57.6354270376051,52.4885051955008,57.5365283727901,57.7529653276679,52.5955206149805,46.4610382021543,48.5857364610113,52.130811162755,NA,NA,NA,NA,NA,NA
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"MYS","Malaysia",75.3866361751179,77.1483454456212,77.3370890963581,80.0834092015599,81.1134668648921,81.790407005039,82.8725850228464,83.8967084391769,85.8305185375558,87.6624061770572,87.2083784845162,87.3575402059875,87.2154503269216,87.0665780421244,87.1420753888119,86.8789801944608,87.1481132723437,87.2804853027658,86.8614234180509,86.7439363293914,86.858688375549,86.5529586227718,86.2902870115878,87.0238288551775,NA,NA,NA,NA,NA,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3774820410894,89.7528814014266,97.1897170111948,91.7245002368643,95.7104433674546,97.7385870361313,99.4537541304227,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,"MLT","Malta",13.9349913136154,5.47932568647525,8.49693731706732,12.3888716017464,4.16054517592343,5.18140721042165,4.34205738770784,8.81035451405425,10.2995604174403,14.1097899728565,12.1673329960581,12.0384440353501,12.2210583972201,11.9679718505194,11.7473891269557,32.0374087007445,29.7858382446015,29.590276116411,28.1938027864578,30.0399012973166,27.1769484372304,31.1655640685956,30.2348656793752,29.1019037413686,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,70.9964752489563,57.9363784867767,67.4278046363065,62.5217025505777,57.3759624327883,57.9822294932292,64.4843559052252,60.7605250779255,68.4270473385233,63.4081788781843,69.6291936036064,71.2193316789686,72.8161263858749,75.9998508594783,79.6406220641169,82.2846518252793,72.3632388024796,66.793795196751,70.4641814543614,68.7932364198912,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",1.45327425406524,0,0,0,2.74007438421653,2.82122353194431,4.20054059388933,8.39306935084242,13.3171917245676,14.8043336964975,3.76273826583908,3.77712104751832,3.53191603711967,5.72978144403318,8.7393355564279,57.0580671438881,39.4771285999769,43.3555353599767,51.2467110635341,50.4799221418382,51.3480590304006,50.5057657644646,51.4679659600403,51.547539375721,NA,NA,NA,NA,NA,NA
480,"MUS","Mauritius",84.4670417666288,78.6496791831537,82.2058965248268,82.1437127652267,94.1890384569389,98.4301622325553,NA,76.0877716867184,74.656217175403,71.9998303075409,73.7336919480564,78.1667973255009,81.4948232483262,94.224823405836,87.1083594595383,NA,NA,94.253189392207,76.46963712034,75.1945355469274,74.0469207746201,71.6967599773257,69.4428835608567,69.0525505763519,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",23.1720445946548,26.9293558293838,24.9238606313151,26.0593248187098,26.8271827262276,29.5182172528719,30.4676676340172,26.5865909630889,27.2806906380356,27.6339951252484,27.5640714150646,27.8979203123301,30.9848866555697,32.7174462590716,30.1039875512353,27.6998988689607,29.1125459786959,35.7961085544054,34.8033748794534,26.2755693147169,24.8581352389885,26.2967563418978,31.0616439854508,27.4835793421216,NA,NA,NA,NA,NA,NA
583,"FSM","Micronesia",73.3269029623824,74.078528817393,62.9923335303074,64.6510399647922,60.3090702876975,57.6036961857526,68.9800374884901,61.4252716591644,59.0860887900429,61.3342128474724,70.0615678084775,55.6076354336005,66.7781050442024,57.1527842144283,61.7205866773591,60.299572136251,61.8906226210898,58.8574515602974,58.2016737439248,60.0633610096585,61.9308995581581,65.5912604809881,62.9667406059458,62.6592584627269,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"MNE","Montenegro",38.1049925510842,38.282198213519,41.0460460285054,45.4266577102697,48.9188423701318,47.0665816621492,56.1798760641272,48.2189986108467,47.3015272889932,45.3634991952578,46.7842516562497,47.1886523026736,50.0701148032035,54.3797196424823,54.5366674652839,58.9859158710921,55.9060348040356,59.1921005386991,58.5105841609203,37.3009407142318,37.7507212027991,45.039518925514,43.4563184855004,43.0387199322585,NA,NA,NA,NA,NA,NA
504,"MAR","Morocco",35.5245561319496,38.0416348138771,37.1767994826823,37.6318497926225,38.209282847794,39.7007532275179,39.7398423813686,40.9093544417657,43.1942673665365,44.73841161959,40.7691924478709,41.198058740246,43.2249308776343,42.0036130618602,43.0460389668712,43.6532247589175,44.2288899442772,43.6912940254006,44.2392756322942,45.9572884647805,46.1412991697106,45.2707477582768,44.816184058842,45.2125047694535,NA,NA,NA,NA,NA,NA
508,"MOZ","Mozambique",22.9470432717995,20.4522032491758,23.3643488064451,24.6284553734157,24.9833788883956,24.5329729051294,24.5368959023755,23.1606261152713,21.6732565746424,19.0001378950568,21.9670894519274,24.6766025795271,28.9442175884786,30.5116748804479,26.9119686194567,30.4618308620258,38.9000802939373,38.7490026707378,33.749960772577,38.9688771412841,40.6147939874557,38.5353895314172,42.621280271608,47.1976602325399,NA,NA,NA,NA,NA,NA
104,"MMR","Myanmar",66.3248739853238,66.0096915669758,65.6196717638831,65.1430885659659,64.5343140002078,64.4549889215454,64.3453197910376,64.3195102163613,64.1784614174764,64.1818506796271,64.9779484871212,64.8455673589486,64.9883982106761,64.5290476965473,65.1281112597597,65.0258808050922,64.9342967258305,65.2302844796594,64.6898549927992,65.3730549865548,65.2529078877277,65.2131259317602,52.2919716065768,52.5463197424046,NA,NA,NA,NA,NA,NA
516,"NAM","Namibia",55.1696238772328,55.8534600553294,54.6635793711624,53.868655460682,54.625924167577,54.6208481019328,58.4974842172412,56.172919549823,56.7530898244706,56.7763317684891,59.1966841302487,58.4304738093746,57.1960596240586,56.975764483076,56.5597901109606,56.0743205236586,57.9176792488552,58.2075585564246,58.5645731807827,58.9393375276648,59.1231523643357,60.40112225064,56.1883721575766,56.0397192827517,NA,NA,NA,NA,NA,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,99.9999976225284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"NLD","Netherlands",19.7554030551525,20.830603815519,25.2180798862778,22.7582869420587,23.8565529619989,24.3397401508053,24.5556038417114,26.4464056391426,28.6416579437342,30.7178987357544,28.2847445211586,27.6854764342976,26.1394697604376,21.9121790692637,21.6433753158799,27.1913839198316,23.8804792162805,21.8532313538825,25.7663451215749,26.8307299870345,27.29585455456,28.6249059358129,24.9728309554838,25.4287154388456,NA,NA,NA,NA,NA,NA
540,"NCL","New Caledonia",66.8460964743185,72.0215484246387,59.445092674713,59.8887391908559,65.3701285630406,61.0342825932763,60.7896319009395,60.9551896853764,55.2261979185549,58.1282502819218,64.3066303422058,67.3161022807821,66.4126840160859,62.373644292711,58.9546180081922,58.997745758687,60.0287187312125,58.8632896937107,56.8330307824054,54.6396786848631,56.7703009821994,56.7253916173592,56.1135055132801,52.4484036841869,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",26.8993323256952,27.2760899816308,28.0025779228469,28.3705139411558,29.4387799930844,29.8392618666024,31.738015229242,31.9129832607687,32.4012835183235,32.6903264960872,33.809532199242,34.7980642042804,35.7943127225209,36.1954161038395,36.4993226344811,36.3610241371518,36.1602634061932,36.4734484489738,35.8366817071463,35.0474286238299,34.8749782917709,34.84988351365,34.9771845595032,35.0698685317952,NA,NA,NA,NA,NA,NA
558,"NIC","Nicaragua",10.9373180513952,11.336549693272,9.37691646253789,9.75292924765671,12.3446513036384,11.9063482102944,12.2184800045602,13.5204144281731,16.176248601492,19.2044068743743,29.1348722933848,26.0177046854175,33.0608647100225,30.7403207054167,31.1023365867322,29.5271212776507,46.3299802296608,42.6791949289744,43.0232082117677,36.8989000120077,31.9214975985004,39.2728861884282,40.8247037168105,39.8203861427618,NA,NA,NA,NA,NA,NA
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",80.4001942146086,85.5495850742381,89.2841627324854,88.8401380033693,88.3559394433466,88.0993879779786,88.2615707944571,86.8297672853284,87.7983978457533,87.9633369195299,88.320465004025,86.8704273003488,88.2813223138208,87.7572076906033,87.8000030308302,88.3750436681861,88.9611747840491,89.508039604934,90.6050525239125,91.0671703017936,91.4858302851273,92.4240579427596,93.8196302747129,95.3201016537783,NA,NA,NA,NA,NA,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7934154788931,91.5952537769619,91.8933228890834,31.1783645195612,94.1733466396203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",90.6439785513188,90.5524316714501,91.0042021684022,90.4326251832647,89.9160529859055,90.3973616392151,90.359600506861,90.3102153941394,90.1617806213737,90.2585845561301,90.2602066250748,90.2733670977158,90.2897237029643,90.3590667160351,90.3604291019526,91.1516898410983,91.123805745864,91.1073924225626,91.0508047110697,90.8686204312911,90.5115291943568,90.5013009529548,90.5013009529548,90.5013009529548,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",70.7191036474109,71.2425912625298,74.8672901594946,73.1381175734571,74.8494817928462,76.1999652230901,75.2734091780409,74.305600601801,73.6204108589356,73.5650702531038,72.465023418228,72.2437356952086,72.6332648268645,72.9024029548049,71.6815776367383,90.6941336803933,90.6965061597035,91.6962335398877,92.3927824670202,92.3843121184331,91.2898265403514,92.185443361744,92.5858774983206,91.411088889064,NA,NA,NA,NA,NA,NA
512,"OMN","Oman",74.8661830081972,73.8208075897101,77.6813827590117,78.0578780737443,76.9632683559735,79.3951002403842,73.7591699383021,75.6479908723556,74.7184217656511,72.6095102261773,75.6064729147634,79.3710721856193,78.7389925960658,76.5828781055552,78.5302088845282,76.8899825046524,79.3743658199081,81.5325531756691,82.1426775971399,82.5569181364116,82.7673901838939,82.616794534968,82.6253194985058,82.536685994978,NA,NA,NA,NA,NA,NA
586,"PAK","Pakistan",58.5088430753043,58.0761529136102,59.931686948123,60.8454775872051,60.6384795213963,60.8984792399994,63.0123063378237,86.2774542716954,86.7302360952227,86.5627509141316,87.0694631905798,89.0512869011785,89.149747895948,87.9545086905049,87.6485461898196,87.5773540872699,87.136886842983,86.9285494615247,87.4258882711209,86.706223854441,87.1016931328607,86.4592022805626,86.8267839047239,90.5418756046576,NA,NA,NA,NA,NA,NA
585,"PLW","Palau",99.1520814437289,99.1201197990199,99.197329009876,99.2505753257435,97.9881720005936,NA,NA,NA,99.1957514071397,NA,NA,NA,NA,NA,NA,99.9736853668355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",27.7812431241826,31.3166337491559,33.313961064878,28.6988278506499,37.6369475041132,42.1933951974199,45.576781622953,41.0077635384182,41.6164480404798,48.0093949578401,44.4070972627536,36.6330961229055,37.9355661473918,40.3503580948295,39.2439928350022,40.9332436135093,61.1343890089255,21.6507274740224,48.2312253888018,44.7668228563646,43.9519420212447,39.0930683160836,40.6051586476051,46.9417934480217,NA,NA,NA,NA,NA,NA
