"code","iso","country","NXA.ind.1996","NXA.ind.1997","NXA.ind.1998","NXA.ind.1999","NXA.ind.2000","NXA.ind.2001","NXA.ind.2002","NXA.ind.2003","NXA.ind.2004","NXA.ind.2005","NXA.ind.2006","NXA.ind.2007","NXA.ind.2008","NXA.ind.2009","NXA.ind.2010","NXA.ind.2011","NXA.ind.2012","NXA.ind.2013","NXA.ind.2014","NXA.ind.2015","NXA.ind.2016","NXA.ind.2017","NXA.ind.2018","NXA.ind.2019","NXA.ind.2020","NXA.ind.2021","NXA.ind.2022","NXA.ind.2023","NXA.ind.2024","NXA.ind.2025"
276,"DEU","Germany",NA,NA,NA,90.6530301618924,86.6185882273232,84.1004408365529,82.6844808756042,72.1491106253356,67.2025855892325,65.0239191973531,62.6201444498493,65.3731802630082,67.8727046960112,73.7865375971681,78.9984839194811,84.6194901074284,89.8923615738075,83.619080740614,79.747847291408,76.9689876095331,72.2195111579755,71.7405808182215,73.9254414348461,81.925951864373,93.0532951440107,100,100,100,NA,NA
288,"GHA","Ghana",NA,NA,NA,0,0,0,0,0,0,7.7421286791656,13.6513152750641,23.9934976034121,22.9000081444794,13.4609238991485,7.1669905160125,2.48421013496331,0,0,0,0,0,0.064190653001404,10.7178505584686,16.5200950946664,22.2876576911295,28.3616146584342,30.3269441637663,31.3757471664999,NA,NA
300,"GRC","Greece",NA,NA,NA,38.8608945676642,38.9950691999274,36.4943767076892,34.7217314799943,34.1655942030718,33.1510056436508,34.5181934418292,37.1717401021092,39.9471858405775,42.2596898529477,46.4115626157351,61.1323194140051,66.5620883152504,61.4064478703951,56.4166903372267,54.4656728710929,51.5565943840628,50.6554136748425,50.4614706651157,50.73940964157,52.0423483658744,54.7254818190269,67.3719716884635,69.2423021623042,75.0944461191894,NA,NA
304,"GRL","Greenland",NA,NA,NA,38.7913866869396,39.4234535581041,40.6724073133979,42.3299477039518,42.9982201185903,43.2959038817459,43.0353472644555,42.4290114738246,41.188718715784,39.6285552991013,37.8821063715786,36.705726971211,36.0689232124313,36.4792056151961,37.3581483552294,39.2896899924137,41.6187106724692,44.2847894401885,46.2882493139131,47.926723476513,49.0698519015331,49.6227514457952,49.4868528230314,48.5927128958225,47.7144612151148,NA,NA
308,"GRD","Grenada",NA,NA,NA,0,16.84201583608,38.2825866072038,54.9351948691766,61.6907183207091,64.5621790457982,68.0463260684077,64.6080318229489,41.1525465292927,20.0008358594459,0,0,0,5.61245817596171,1.25351710194229,15.5738242950493,23.1470260256905,33.5854918995663,40.5474747007201,44.0922677306174,44.5431593330247,42.4324919525629,52.373883939684,59.5930628609222,50.7616826774544,NA,NA
320,"GTM","Guatemala",NA,NA,NA,0,0,0,0,0,5.971209454537,13.160778966669,33.9237744590072,50.59157031604,60.7044255906342,52.9005898447619,61.2157832459266,54.5690214215449,53.4385060657419,49.6950193496506,42.480701852086,33.027436021191,31.5481732680793,31.0758328215665,35.5394977341865,21.5707285440582,25.7748275743139,11.3324224779576,14.4772189619946,19.3482115661165,NA,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,29.7997740730593,24.7321384240388,18.8047223291207,13.8001307219617,9.15925700583669,5.69577729247082,2.0865413959523,0,1.4737827318172,7.67916497082321,14.0514710102002,10.3221527618513,7.69804386361382,7.6860516914671,12.9533782483031,16.9407207365928,17.562502899171,16.6098095811193,13.9993809534453,13.6048614208388,13.0420118381842,10.3206473140531,8.52477426490721,8.88309595418161,17.3521627116701,NA,NA
624,"GNB","Guinea-Bissau",NA,NA,NA,37.7491384813586,40.7216666714889,41.825109818117,42.0760454699102,37.0762358116483,32.7022581697167,27.5037719765949,22.8775148406676,19.1097219778442,17.3638823534412,13.8350659584922,15.0123657449166,17.6442108976351,20.8707171229976,21.4212262881106,20.876002618954,18.4455204518101,15.0402452228357,9.63288049037109,7.9114457040998,6.88951786481181,8.33779179425481,12.1931797034571,17.0940087456046,25.0060254385409,NA,NA
328,"GUY","Guyana",NA,NA,NA,0,0,3.26595136290031,13.221813642871,27.6300430015652,30.5574219795592,40.8783297787132,53.8736784171143,57.7631418487227,64.0995844376678,63.207521971912,62.5211251468064,55.9276080759849,50.0656307093198,45.1963889385442,36.8322562172023,37.6066776328816,40.2086679428372,39.8401226645748,44.0139601200859,44.2306141790755,44.1716133071112,37.107289809128,29.436525169022,24.6063968993419,NA,NA
332,"HTI","Haiti",NA,NA,NA,13.3859968730392,2.37398306126721,0,0,0,24.498697505997,35.1189055141556,44.2737020712267,43.1304554411777,44.8950676415016,45.6212854950484,38.6217787948357,25.6060077773072,15.066411178902,8.81994815759759,2.85683689195409,0,0,0.273462125042812,10.139841439541,22.4506595123203,30.6434809845055,34.0474472762986,42.1080650980685,49.7407253814641,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1.88364533515002,15.7234387711051,21.10524657014,25.0010791218346,28.2053276008817,24.6681701251054,17.3029498075549,14.0517851189212,14.9616861284001,22.6379595021144,30.1136457631043,45.7485228576706,51.513727683308,55.4180620608658,56.6768478885781,NA,NA
344,"HKG","Hong Kong",NA,NA,NA,11.9321797112652,16.8115805563708,25.5300560286875,37.8586024322926,44.5417454205509,67.6735448753848,84.8996740033481,100,100,100,100,95.5822018690817,80.508390940406,70.4243362577011,58.3802058428019,59.2874589836747,60.2948992053848,64.9704723130233,67.377749567915,75.3563590658776,74.5933475961057,80.8445826270661,89.3951035101611,100,100,NA,NA
348,"HUN","Hungary",NA,NA,NA,58.0252194548446,58.7157800186717,53.8805225257736,58.1075830324485,60.0255168740061,62.1618825129762,65.0775342361944,68.2021821767844,70.7442582999233,73.1187942033193,75.20293252269,79.5587049761409,84.4142900712695,91.4089437022799,94.8520123279215,94.1359700260838,91.2603357386677,90.0660666785182,86.1075772674225,80.3758229649675,77.6543125441898,77.0117978735951,75.5809397273566,76.5608173545274,81.582147070894,NA,NA
352,"ISL","Iceland",NA,NA,NA,38.3893135254782,41.9841626876877,54.9793453279444,59.7435577724484,62.6913886148561,62.6904271180182,65.9499070295323,66.756457335611,62.5888519314465,64.6706419494337,66.08116694921,68.9355895513611,81.8504634150897,87.723747659364,93.1322352744874,92.3287789277965,90.6386340452538,92.0781488874051,85.5348256031578,79.5185994197359,73.7025147894462,72.9445036836023,70.8165531807213,72.1729018560256,78.5938930737895,NA,NA
356,"IND","India",NA,NA,NA,0,4.15008157571381,9.99491811151931,16.7998709373833,23.575538435604,26.9816981382733,26.7689278675431,24.7729499283069,20.096888194103,14.0303120986642,6.96727751696911,1.11890946632769,0,0,0.728500413472005,3.0978617813155,7.5597156046021,15.823912167143,21.2085002159856,25.1768575747253,31.0973355303128,41.9496250699078,49.0646134757457,52.3244115845355,55.1649602210871,NA,NA
360,"IDN","Indonesia",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99673017076709,13.7442086148775,19.5672992915525,28.7378183901307,37.6524466329701,39.4679298629872,33.6969432185421,28.8682781711728,29.3791949815287,24.4234566339309,10.985431190398,1.76965153967629,NA,NA
364,"IRN","Iran",NA,NA,NA,23.9475341471131,28.2770433763663,28.4985024341568,27.7270902793347,29.3942467451482,28.6855410073998,28.4309726361697,27.6225071163291,26.2373070554695,28.1088491848304,22.9883723879247,22.8869764887293,21.8821922277698,22.9267355203508,22.963279765829,22.5469254566326,26.2678548231503,36.2664723593684,45.013623017907,52.251472093591,52.7528859068968,56.1456186635284,54.8152404092664,53.7926237114843,47.9624881246714,NA,NA
368,"IRQ","Iraq",NA,NA,NA,25.1814588724052,39.7568292072264,61.6507543781634,68.3532771907337,79.2446728739774,79.8841987946601,78.6248562626668,82.9499574306575,78.710116639852,79.1891910122713,78.6239102475499,63.6006942402936,45.3599159058733,16.0634360196889,0.811175522364309,0,0,0,0,0,3.25927529242739,12.3586750039459,16.941728625327,8.71252042772049,0.84886981277171,NA,NA
372,"IRL","Ireland",NA,NA,NA,49.5855351025851,48.5626691367968,47.2126684615015,45.1406050160083,46.7425631472282,47.5564765503751,49.1135292247642,50.8217866880912,55.5630676690164,62.7376190268959,77.6673970436981,91.7172182524275,100,100,100,100,100,98.0842423597138,82.2940087943864,67.8433327365342,64.8468234460554,69.4135364508403,76.3207522936987,80.8896155295899,87.541981872234,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,17.9675663141989,19.9749656562271,31.842017512716,40.5645391690752,50.5024757856867,62.1307583952522,73.1146343733776,81.7234265437947,84.4102275129403,86.3494055119288,87.6261144410169,77.7170609683641,71.2166742805845,44.8736169680508,44.8636666567661,52.9697076737346,52.2474238100821,54.7408038183963,54.7887990618324,59.899507709492,71.3037287371785,82.7166636969691,91.4975232982809,71.1809169607922,71.1099688120986,NA,NA
380,"ITA","Italy",NA,NA,NA,80.2374955637446,88.3398289917846,92.2273374076807,92.5955382640364,91.6813398935227,91.2469349212523,89.9014893300121,87.3682948436418,85.6597910509511,89.1397008104877,95.2584996226345,100,100,86.9051109519149,68.5725731517691,59.5088092361166,54.512965635927,54.9793928513369,65.8624607543389,90.1366871216974,96.8984949384804,86.1526195387827,98.3568212363821,95.3006614369411,97.1430921045795,NA,NA
388,"JAM","Jamaica",NA,NA,NA,0,0,12.6893004281019,19.0801145741905,24.579854641193,39.6648320264996,49.8316359230997,56.0279438522423,62.8916236572575,76.7011143219651,88.7974995627104,100,100,100,80.3949891870695,68.4089354141283,62.7475089769907,68.8614418930668,75.6140396684114,56.5189340473069,41.7471148619674,52.7633112264505,55.4545531084681,60.3433581687912,60.7986149716735,NA,NA
392,"JPN","Japan",NA,NA,NA,63.2280585981227,63.233980498083,63.0687363238684,63.7949031906075,66.2138223850444,68.6232270979968,70.4482919660449,73.1364330353825,75.5916511329233,82.493291233362,89.141079039913,92.48725556652,95.7494465342295,98.4773735350544,100,100,100,100,100,100,100,100,100,100,100,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,21.068838842378,24.0928931564532,27.4169505743111,28.7419142242646,32.0788309535264,38.4645240848533,36.9613958184198,44.3609706406358,50.2637229505667,60.4613611083268,67.3768931116267,66.1965356164788,51.5143901075111,23.4272787411073,2.63052780226749,0,0,0,0,7.9177910325911,42.8503493950902,81.5698687832514,100,100,98.6796650587012,NA,NA
398,"KAZ","Kazakhstan",NA,NA,NA,62.5861085659007,66.417222792761,95.7764433047728,100,99.4135426774358,75.080678106009,50.4516817792452,27.0762997473452,10.9404138725943,0,0,0,0,9.65475174324371,15.202242135047,27.9357979365413,40.4804659262954,46.6411391198584,52.9428746902791,47.1606372370443,54.4959057701689,53.1429222309659,46.1488939066583,41.6886404570373,35.149066429142,NA,NA
404,"KEN","Kenya",NA,NA,NA,34.6491732947962,28.3340818497508,26.3833804708637,25.6764758534677,30.8017180441213,33.5731417622531,31.532777567828,24.8184231003616,20.9430793729998,13.6919160040689,0.774739717763893,0,0,0,0,0,0,0,0,6.7987324137692,8.6019369021359,13.0436633711674,14.1293789355792,22.9612809382531,31.4225058941393,NA,NA
296,"KIR","Kiribati",NA,NA,NA,15.4647122812801,0,0,0,0,0,0,0,0,0,2.3701294887494,22.1375725205628,59.075989748672,74.5358291259523,86.3246680166168,93.4262525066519,85.6661733238616,71.2198604344722,68.6003762502647,56.1948944811848,54.2521277335856,56.8304679309036,63.2218853236136,69.5652665787507,71.5251548204107,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.290016017241,40.4363527321207,36.9660385449037,40.0045116203278,41.4419846796314,51.1897233771291,56.8895909976354,63.8079338837865,77.7705620008964,89.5735194643886,96.2486405839498,100,100,100,100,NA,NA
414,"KWT","Kuwait",NA,NA,NA,0,0,0,0,0,0,0,0,2.4116696319782,1.2791745119236,3.8929904618672,10.2734853745405,18.9378037554655,25.1538168535929,30.6218187808025,40.8820065500161,42.2427492266557,36.3817363485123,35.8241062069384,28.2781468336619,30.0808477467939,32.9472988246313,34.8455828017619,39.1013637969401,42.3209613205577,NA,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,51.5672465910132,56.1726762157801,70.4347579575221,80.5009991706233,61.8144302708232,60.8909728136248,61.6587609246166,51.0918894004386,23.5214443012175,0,0,0,0,0,0,0,0,9.76052731057561,43.4609293423042,71.3242545576707,99.5999910560182,100,100,100,99.0003908735001,NA,NA
418,"LAO","Laos",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
428,"LVA","Latvia",NA,NA,NA,74.9682960814155,100,100,88.3911948645324,73.0869288367745,63.9297085180667,58.1622040535211,50.0098710218199,43.1875564817121,46.7948493208105,55.9010050610708,65.2454827827271,71.1980177334905,77.4408603983366,76.3209238333596,72.1217658238688,70.2325479594024,74.1864026376471,75.1480561701427,69.0942030713854,68.4823254069831,69.0336533974744,69.9800749462254,72.0738651785947,74.2693903211397,NA,NA
422,"LBN","Lebanon",NA,NA,NA,0,0,13.0407506598702,32.1598858919232,40.4876038452117,57.9235273784959,70.6654859194251,80.5086059959997,92.5700364106096,82.9749082516829,66.0082995710112,53.8554965446622,40.4076365067447,16.744937594382,0,0,0,0,0,0,0,18.8383591114529,52.7118546630075,60.5100871968715,61.0458003499734,NA,NA
426,"LSO","Lesotho",NA,NA,NA,41.3642616092075,32.4678597436698,25.645006918743,17.6004042416417,12.9065350746706,10.4366142875069,7.0410063597767,8.27693397309521,2.47794118125161,0,0,0,0,0,0,0,0,0,4.11613997713521,3.8749963476414,2.4577756946273,4.7334281638165,12.1514690324049,24.0768711306103,35.608822687738,NA,NA
430,"LBR","Liberia",NA,NA,NA,42.3078241254244,12.5469173295129,0,0,0,0,0,0,0,0,13.0292296408448,3.47436716615701,0,0,0,0,0,0,0,0,0,0,0,6.4644600816528,21.9905635519097,NA,NA
434,"LBY","Libya",NA,NA,NA,0,0,0,4.89005766378581,12.4775682280415,14.5483220835596,14.284975548231,15.365921832513,23.3921311662859,29.0350265588466,28.4115381532728,27.7612912729829,50.1651645306518,50.7697528403024,48.8096097477972,43.1629391673706,45.1437889838632,46.9486734808639,51.2619588163428,52.3286326417451,49.8719542793793,50.1334124849545,65.6997265268986,65.705991815034,63.4476542705174,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7723241159877,51.6898879386813,55.5171685674092,58.5925556260008,60.9050478528112,62.5651365661123,61.8838910945158,63.058663044401,61.9746145885529,59.7976274573606,57.3913792127083,54.9289744914308,52.707328468605,50.980891510094,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,54.5785423826446,62.293194059685,89.8087709865432,79.7027027822795,82.3953528692407,88.9309259328432,88.2065700783788,84.0056036162483,72.4784724406286,55.0160576102191,54.6846524750964,58.967572628358,62.0292925172294,60.5958957548609,68.2187843874841,69.0110129104789,63.2445056800673,57.959214111787,54.4149362796149,50.7069974960722,55.7394634599255,56.4119602292915,57.7397994841156,62.8619944403626,71.6717224349494,NA,NA
442,"LUX","Luxembourg",NA,NA,NA,79.9988350878917,76.3901853172462,61.050938527023,43.3652495131842,24.666747224006,1.97857358586319,0,0,6.79762581302552,27.7510446161357,51.3663753667393,68.058252212982,79.2580745821258,92.1828522278341,100,100,100,100,100,100,100,100,100,100,100,NA,NA
446,"MAC","Macao",NA,NA,NA,0,0,0,0,0,0,0,0,20.5280764355406,48.5842773188411,72.849598624429,98.1800340983977,100,100,100,100,100,75.803028282682,58.7134527978681,49.8860810373419,41.2549978582298,41.6079872038326,47.3407955130662,53.5475734631002,55.5782476404665,NA,NA
450,"MDG","Madagascar",NA,NA,NA,18.9307469467225,19.5168117776303,22.7759703820673,34.8351231375327,39.3030693850524,42.9919882691185,39.3063475400001,38.7095856861392,37.8221840525916,31.8115569397159,27.4978609975371,21.5969259832393,16.096157708529,19.1266156434706,18.3865006057384,17.6701216932126,18.1207734385042,14.4844738266285,9.9064215602247,8.31206610383471,6.60894645767702,10.725661873945,10.4745407847557,10.0876716401014,13.1625342630177,NA,NA
454,"MWI","Malawi",NA,NA,NA,36.852179842419,29.3339558810383,25.6321354548092,21.5155491772582,23.5369316751967,23.8083082311437,20.9630119924084,19.2250862511085,15.8774377924129,11.3881861648224,13.3305960115091,9.56459652866101,3.13108708821592,0,2.8880389304484,8.74115850202911,10.0625076998734,13.6896248431934,12.6074863538328,9.7920397434354,11.5643502441151,14.322300770815,12.404465953663,12.082450096251,19.4253664273973,NA,NA
458,"MYS","Malaysia",NA,NA,NA,0,7.04445322526379,10.5354325000226,10.3137920842604,17.9456587893625,23.5129938793121,26.3534819985604,22.3794155256988,14.1796765597888,10.2280530997143,12.206352885062,6.4539318587741,5.010697268651,4.25591015055591,6.92007404018199,7.5809045764787,13.3899012485654,22.8319931560192,27.136526551029,33.1455808853067,40.1092648369274,44.1214911175369,50.1574647418397,51.392023330898,51.2923055545943,NA,NA
462,"MDV","Maldives",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.796142594512006,5.51683550335521,21.4678137845496,26.0975061292572,37.4122185267264,37.9084144374137,39.7963418263855,31.90830313028,27.5081525463891,33.2070147241971,35.8507367955798,43.3097084149882,48.7159272188932,NA,NA
466,"MLI","Mali",NA,NA,NA,32.3919216996386,21.9823656975148,12.8427888635762,4.72636138984269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6097853443931,11.9951745316098,NA,NA
470,"MLT","Malta",NA,NA,NA,47.9079743116936,66.9024683675199,79.2994545696024,90.2552879924704,83.2925485094479,81.771881730048,72.0054814165384,68.4284896355658,55.5975949127605,46.8816130696599,39.648629017154,46.6630361898439,53.6322452384722,55.1995861138253,62.4196821935604,72.8602285501496,87.3515481511324,100,100,100,100,100,100,81.1804724521275,64.5349704408958,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,43.0832224688502,51.3841407987914,54.9171549471756,55.1562169385545,53.8761368604102,50.1523215077623,53.9506485307515,52.5374978798749,56.8247397849588,55.816402070242,55.4907259086834,51.827501343273,51.553468127321,49.3329324959822,56.1414364960809,62.1537908350344,72.5158831391026,76.697798221429,84.0671922451377,83.6427464204511,79.1716849970844,77.755522022574,75.400318361441,72.3446335114668,72.3919931287736,NA,NA
478,"MRT","Mauritania",NA,NA,NA,37.251821148363,74.9067215257497,99.7902989414644,100,100,100,100,91.8779427140619,68.9122394511737,35.6035663893241,0,0,0,0,1.90319260903179,0.934811661951613,0,0,0,0,0,0,0,0,12.1217213031714,NA,NA
480,"MUS","Mauritius",NA,NA,NA,35.7594239111362,51.7901397372508,64.3081243114872,72.972265594731,73.4765771930253,71.1501879758786,63.1437984356658,54.9350543020491,46.978792999115,40.6286856353201,31.9722440889695,32.1623824103842,32.1989248380776,35.4201595291745,37.2518726692205,37.789691038844,37.4710076190683,35.9159940101017,36.4586567660565,41.8469376104582,45.822359603842,55.6421351261135,60.7613687325313,60.6734153390395,61.8266076567717,NA,NA
484,"MEX","Mexico",NA,NA,NA,48.4954092311937,48.9384880581327,47.4053040583042,47.133458036441,45.7568292168622,41.0435422572699,41.7662373025169,41.618856578335,41.1912392007616,39.7289365841975,43.7750739320157,44.9863054800348,47.1543623700474,52.5229667235523,57.9797538817595,65.008913116316,70.6386561895625,73.687429128697,77.1225635716322,82.6826470896476,89.1363572436721,100,100,100,100,NA,NA
583,"FSM","Micronesia",NA,NA,NA,36.8325078852981,23.9837370271785,6.6648442944909,3.15536854251469,8.56190195713542,19.8548801334537,48.1617181399888,86.566427054622,100,100,96.7630596165768,89.8048662639276,96.9346631919984,91.5465529014216,89.0813363088148,77.9230030821529,81.0954540418835,84.9785520432609,87.8842148351999,88.6669291402425,75.2201979859459,74.7674661724345,72.6421028564995,69.8259027161788,69.8929812370207,NA,NA
498,"MDA","Moldova",NA,NA,NA,51.9151925358563,54.5546423567857,61.7262944885593,72.2410386905956,100,100,92.0040776046495,70.6913833805165,47.7791374403822,23.8551810871983,23.4120482470476,24.6060605128675,27.8084053658893,32.7145658314784,33.6682532740664,36.3477743423708,37.8875132393745,40.2460823281058,43.465429501339,40.4502750274977,44.3118558346789,45.2354037855675,39.433617238594,42.4162751799272,44.2661993316777,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,85.3144104776737,76.2577827734293,60.5541714992261,45.6443826569803,32.4705815322705,27.0291819080992,19.7236726408149,12.6155518678028,5.47152193834761,0,0,0,0,0,0,0,0,0,6.4012165023275,11.7867646764944,14.1989517955711,19.7934024258741,20.8826783492905,16.6874932746057,9.7661548865095,NA,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,50.9293050906364,61.5524562744755,72.6508139438975,85.0734308342151,84.1383884593057,100,100,100,97.966984568688,94.0760396456803,NA,NA
504,"MAR","Morocco",NA,NA,NA,17.6295893384848,21.8442322618344,23.8217640527427,24.3333903761497,25.7703714502108,21.6827759766749,17.8540236273645,16.153809112404,16.5326603763147,17.7755530453782,19.1942896878059,20.0990494925432,17.116249681468,16.4761546379637,20.8775025401049,22.1904579057492,23.6454186986823,25.7993189018106,26.8773116587524,28.6897115677902,28.323643301318,32.8446945290512,30.2874088043183,30.6704318792521,35.5619768349908,NA,NA
508,"MOZ","Mozambique",NA,NA,NA,26.6457146826713,31.9085631421438,42.8679442011632,42.8278746703048,32.9379619260781,27.8499491473633,22.5417680668424,20.6592178289202,25.9157927565043,24.6617481643147,21.8336053703185,25.0797433345932,21.4534368116947,11.7766456109647,0,0,0,0,0,0,0,19.2224741616366,22.4512728570296,21.9866142595399,25.1500321144613,NA,NA
104,"MMR","Myanmar",NA,NA,NA,0,0,3.0379667501674,7.76759617729201,12.0601841790803,15.8134459029146,19.709239838185,28.1311370608405,34.6318811715045,38.1336459800514,37.0669738179438,37.9573637300361,39.0186806507897,33.8970126781219,17.105912695764,0,0,0,0,0,0,0,0,0,9.3264567037407,NA,NA
516,"NAM","Namibia",NA,NA,NA,0,0,0,0,0,12.9582457006394,21.7746819391422,22.2692779275612,27.5424409419737,27.0978886105166,26.1616105121993,28.7854598308674,19.6324440262576,18.3010754936303,18.9041577105668,17.9736605782241,8.75124995848981,3.30078254964,7.60237798318681,10.6686105855509,12.3813115831974,20.8044724372844,27.0143700527691,34.2038948907579,44.4618291466236,NA,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,5.40093886761319,4.3732996648469,3.60507871461292,6.97369860854259,10.4751655754817,13.6301159043847,15.6619057695084,21.5252833437542,26.8728087288523,27.8345176418466,22.2706251346172,15.5306266121308,7.04190637814101,3.3512191175284,0,0,0,0,0,0,0,0,0,5.1633847392969,11.3949782854672,NA,NA
528,"NLD","Netherlands",NA,NA,NA,84.7528572235141,85.2169432219893,84.4797635050939,83.0295137772385,80.1338533787591,77.7174407536737,77.2162565730397,75.937161618899,78.1461312319163,80.949638837806,85.4735585499473,88.2244070862633,91.0668736956097,94.9649516949251,97.4730358734478,100,100,100,100,96.8741699952275,96.9630020673455,99.9427622984281,100,100,100,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",NA,NA,NA,29.5318320511235,27.7695576871148,26.2379081959516,23.3307981564454,21.1313101965824,21.5195957143887,22.8047202532504,26.3631285154757,30.8109747268146,39.0289936176064,49.4679576222019,59.376043863527,66.9469686381738,69.9450013294462,70.2067018675078,70.0420768002824,67.7265833142253,67.5030681488048,64.2952878092019,61.2625534153727,61.5379693844861,66.8548833455899,71.5615184470965,77.1296034436282,79.7652449509042,NA,NA
558,"NIC","Nicaragua",NA,NA,NA,0,0,0,0,0,12.0440317826662,26.9694329791223,40.0193585592856,47.7310169793669,53.172120209641,51.5281742470675,45.5296934467213,38.2258086515461,35.1018497441411,35.640392379209,33.7876382464941,31.752819774852,29.9294376636336,27.4998325935866,33.801565264977,38.3557654447908,45.9141266753464,45.8974431736478,44.6802613508439,47.6955750857854,NA,NA
562,"NER","Niger",NA,NA,NA,25.1688676417996,27.2092264305772,29.1181105291582,31.4269614644964,29.6289465017334,27.5429705440586,25.4984620692428,24.7949497128983,20.8380288613376,14.753969947846,7.2820881199722,1.57536292263511,0.13590927273971,0,0,0,0,0,0,4.32671401238392,11.1933763572282,16.8747874043588,26.6838944621503,22.9092183678436,18.7544720205965,NA,NA
566,"NGA","Nigeria",NA,NA,NA,26.3058072915773,30.9344749144173,24.6301552023173,11.1441806140759,3.36396944895171,6.1246302749051,7.2897716609625,12.101966896709,18.5386984712743,26.7202660452741,37.2989638942216,38.0024375339231,30.4485151855229,21.4150799031387,5.72546241427808,0,0,0,0,0,8.0903624468295,21.1061415216922,28.541040684958,34.6373071034902,36.2113387196791,NA,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,59.4275525144168,68.0358615308337,79.0649570902444,86.8654823507367,94.4148857244088,100,100,99.14862205347,88.6284539985389,80.9641085511887,74.3492599049545,65.4333137931276,55.63445862199,47.9415604298549,60.234305644505,72.7017524541976,95.1377674327931,100,100,100,100,100,100,84.7812207252129,81.7181526076616,NA,NA
578,"NOR","Norway",NA,NA,NA,31.9118953508128,32.4654700041795,38.2131299329253,45.6595241670176,50.0634740273611,54.3839246297934,57.5705127617804,58.7556338459869,56.4849386752553,54.0940967547272,52.9948829580803,48.713197398478,46.4343476555,47.648511595872,49.3408962076302,51.7156380984231,52.8990460127409,55.7541405221985,57.4263931480045,60.3811741909309,67.4531407198001,68.7200689743415,69.0060930483222,70.016607548118,72.745471351985,NA,NA
512,"OMN","Oman",NA,NA,NA,27.1082678470158,34.1414875964283,26.7383280720943,16.2317387311909,9.00052807031581,7.35687154202181,21.5400117330677,20.7186352466435,15.6820760438862,16.5043828696069,15.7199523145412,13.5270018543589,4.9216140858521,0,0,0,0,0,0,0,12.5639078981394,32.491298589194,46.1177341658463,49.4083136134009,49.1031339943779,NA,NA
