"code","iso","country","LUF.ind.1996","LUF.ind.1997","LUF.ind.1998","LUF.ind.1999","LUF.ind.2000","LUF.ind.2001","LUF.ind.2002","LUF.ind.2003","LUF.ind.2004","LUF.ind.2005","LUF.ind.2006","LUF.ind.2007","LUF.ind.2008","LUF.ind.2009","LUF.ind.2010","LUF.ind.2011","LUF.ind.2012","LUF.ind.2013","LUF.ind.2014","LUF.ind.2015","LUF.ind.2016","LUF.ind.2017","LUF.ind.2018","LUF.ind.2019","LUF.ind.2020","LUF.ind.2021","LUF.ind.2022","LUF.ind.2023","LUF.ind.2024","LUF.ind.2025"
690,"SYC","Seychelles",NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
694,"SLE","Sierra Leone",NA,NA,NA,39.5696081626245,33.1936875202194,25.708964857177,18.6491249437912,13.9242538922823,10.9720002155163,7.89650278869854,6.51306063270633,5.512950616776,4.64110930480135,3.76639189213444,3.71215386130199,4.65225582908093,6.48328239179011,8.7248264281462,10.8213071368453,14.206692703034,16.0768423548598,17.6642656023386,19.4294281111204,21.8281579762473,24.4515568067473,26.2091578997648,28.3236448996861,29.5759103741238,30.4781440324125,NA
702,"SGP","Singapore",NA,NA,NA,1.46817630391104,1.30063784826172,0.922269044172069,0.866350783489224,1.4210423787858,3.37893628166344,4.29197815331621,5.71047313609273,6.49907391721067,7.31013061288206,7.18178415403536,6.86841272569117,6.20674134741016,5.89481345007849,4.45152064858912,3.10759009879793,3.32351288028477,2.77156704240272,2.75416322823972,2.95319289443917,3.47856249601116,3.89502364327831,4.90655728584403,5.82003593235289,7.05870597314978,8.79443060796167,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,36.5351992418585,36.6952511206559,36.4894544060371,35.7554654143298,35.4907319531781,34.6133266048999,32.9264696406231,30.8785323797389,28.3557701034813,25.8949814458545,23.4435208182407,20.5457824308648,17.8342397404121,15.4101222236121,12.8342277041459,10.3695941743871,7.85936324431088,6.61367249817451,6.3665517106795,6.88399349352768,8.12682136056233,10.2325640561367,13.4038042223145,18.2576392081547,26.9439408398191,58.9279751189784,NA
705,"SVN","Slovenia",NA,NA,NA,100,100,100,100,100,100,100,64.0236529722775,41.7780230813105,37.5151963969435,33.9888263006483,30.8084348562405,28.2728182798163,25.5629599311669,23.644369650758,21.9122494140027,20.259069126036,18.7043064416933,19.355247373976,18.9312212023196,18.6760926847834,18.9473155557972,19.366419908278,20.22743749549,21.0983368380236,21.9858061340182,NA
90,"SLB","Solomon Islands",NA,NA,NA,52.4280831021422,52.118873480695,51.8138767572651,51.0877887307146,50.2860705044969,48.4168237656689,46.3907542929357,45.2401732007131,44.0778022115591,42.7466743861346,40.9113054889283,39.5486513127087,38.4520558403195,37.8713663863757,36.2696153741418,35.8275413313913,35.2420541924134,34.4277850555991,33.7605472682411,33.50458591218,33.6249378465792,33.7204283126392,33.8452101484806,33.7471506784024,34.5963867046155,34.9844168013941,NA
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",NA,NA,NA,8.83462189999092,9.07427845467774,9.71672065128739,10.7728150041438,11.8609613652262,12.9731508422025,14.6738479325347,16.2295359581355,17.3170441729139,18.9226151191118,21.0809349959703,23.8176550026284,26.8826472312147,29.6176247015949,32.1976659362902,35.1260390598111,37.3742213298638,41.1558421565577,49.0942581528906,58.006427701089,66.3011327810063,65.3603962650932,62.7167451398815,60.9136115945866,58.3656582138185,55.743497721811,NA
410,"KOR","South Korea",NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
144,"LKA","Sri Lanka",NA,NA,NA,18.2745068792817,18.2784873205868,18.5794382140999,18.7530841763628,18.9414276091852,16.8573394746722,16.6669159618844,16.6349391342643,14.38357689099,13.3404469068262,12.6330640963119,11.4138434608564,10.6914223002037,10.444835945902,10.4568059134321,12.2962621328967,12.6884144117915,13.0722560885921,14.8896560638451,16.260807140302,17.442993694494,19.6823816164086,21.376760719458,22.2967044248757,22.8109720925956,23.1016988779869,NA
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,53.6227458153163,48.5479983116229,48.3082127877854,46.5120105771953,51.8016944126175,63.7066297154475,100,100,100,100,100,100,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
740,"SUR","Suriname",NA,NA,NA,64.4851601213637,63.9881392137176,64.0248830825278,63.9017166921492,63.2820345340444,63.6938016472144,64.3193952575525,64.7684008231921,64.8555765796469,64.0118042454734,63.9330959193604,64.0318882778095,64.1160596617509,63.7473566636458,63.4945734685147,63.0506616963464,62.7309409312728,62.0727524499272,61.5973255248856,62.4348093532289,62.2121480335745,62.3456280670117,62.1720533965268,63.4702091096519,64.830322322695,65.6771564623105,NA
752,"SWE","Sweden",NA,NA,NA,100,100,100,100,100,100,100,100,85.639647809206,77.0449709812472,70.1754262784313,66.4898815362291,64.6327349176867,62.5867673965309,61.555277374956,61.5837992852667,62.0439586863597,61.911736808264,61.6324522135915,61.6297569384222,61.5725110488315,62.0672853540627,61.5708878977536,61.39289444151,60.9028607131728,60.8061330865801,NA
756,"CHE","Switzerland",NA,NA,NA,50.3108345108583,49.8297812287497,49.0207295954496,48.8015784506857,48.9434510164338,49.7224436262512,50.6206821251738,51.0335650913957,51.5520388043607,53.0876793759759,54.0570036429159,57.4180071065676,62.8004834071226,67.8549251801093,73.622907808578,80.182584200394,88.2920322432292,100,100,100,100,100,100,100,100,100,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,"TJK","Tajikistan",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90869712735726,3.46143750083844,1.49179677001209,0,0,1.72024455925735,5.15777290523138,NA
834,"TZA","Tanzania",NA,NA,NA,28.6737533489632,28.6188055867687,28.3798298108781,28.0467253091972,27.1904587398329,26.001664868571,24.7243211733847,22.8670929236064,21.2990882521227,20.3384784540265,19.2528120279855,17.910433053114,16.9678813718162,16.3489960791348,16.0756636971324,15.8991664716957,15.9794661893966,16.4935579645392,16.9954100765096,17.2404127156001,17.539659472798,18.345144451058,19.0559204324493,19.5811672426494,19.9738491345532,20.4572320533811,NA
764,"THA","Thailand",NA,NA,NA,17.6286520236901,18.3118236196562,18.3670303125402,18.145877565932,18.1244274908891,18.2718995781468,18.4240103628028,18.5536299605367,18.061915663652,17.7229379131145,17.3792332155029,16.9902729432127,16.8499718011869,16.9871894989506,17.2372469383558,17.4340223534081,17.9052225738534,18.563844230897,19.7093202513743,20.2717255424166,20.1237211312772,19.9208295728415,20.2790546991046,20.0638314439173,19.7374674598287,19.466216814958,NA
626,"TLS","Timor-Leste",NA,NA,NA,9.37946105574258,11.2850055946138,12.5731255196752,13.863349397492,15.3898251506271,16.4381786339569,17.4479175402793,18.2028294412411,18.0690206665824,18.0158925046004,18.2900959964488,18.2392739599896,18.0939839617452,18.1859912153097,18.2537863153558,18.2571417872564,18.1198847463669,17.9694588264357,17.5433640285591,17.4079499126392,17.0692799646498,16.7759602532725,16.3455581684907,16.1690144222077,16.0540773193688,15.8581420828901,NA
768,"TGO","Togo",NA,NA,NA,5.4202384022728,5.04205126303648,4.94096261624935,5.16231142186909,5.73580357678385,6.27071798463426,6.25022538846778,7.29590172582809,7.9881309223159,8.66041051108739,9.94759628845713,10.9835061410982,9.62638600200381,9.54052896427221,9.69845814193422,10.6498143059207,12.8064971610573,14.4522002367421,16.0036850122043,17.6858641420053,18.8591491166479,20.3827028728789,26.9585526074829,31.062933184753,32.5179969319681,31.9528373939866,NA
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA
788,"TUN","Tunisia",NA,NA,NA,18.3761569803388,20.1322513793047,20.6911584164979,21.5573276550871,19.8333439951324,23.9448015629307,25.7432775782185,24.2723969026092,23.1853371393263,22.9086005270286,11.3227599043176,6.78186865291488,5.39987958817423,4.33588886862489,4.95737198814309,5.32808613258383,5.87153465262132,5.19034935989335,6.38924799291728,7.82428579938869,16.2044320013779,24.2102083334549,29.1199753952698,39.7849157884367,39.2663228257921,42.2549981465828,NA
792,"TUR","Turkiye",NA,NA,NA,39.8219176909184,41.8485609844074,41.3652122085973,43.4054427392163,42.0739167147021,41.6811863296253,43.4353873075819,45.8892660828841,55.3874243740547,77.6248675246766,100,100,100,100,100,100,100,100,100,100,100,100,100,61.0052578077589,50.3800625834054,44.7266908728986,NA
795,"TKM","Turkmenistan",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,26.4343678206989,26.8269196570205,26.9443386786509,26.8360214147706,26.7204474216283,27.0599090657599,27.3815609053286,27.3078784331056,27.0331976070096,26.6360449682555,26.5493352528488,26.3864549357751,26.5293335569444,26.9158882418937,27.2913726292461,27.4643841127322,27.6096240953284,28.1037310385799,28.8666097475385,29.6996651194674,30.6405550920682,31.7386334710671,32.7383455699449,33.4732447294817,34.1971870070768,34.6072682753797,NA
804,"UKR","Ukraine",NA,NA,NA,50.5223237915139,50.5874786466363,53.2355169258838,55.7681196242396,57.3262945294863,61.1721702781263,61.947420328564,62.0625188412452,58.9582603963199,55.2352602671295,54.2513742637119,54.3152385069822,53.2667151114839,48.6256704372605,46.4194351305733,44.5203634754364,42.3990637305398,40.9061409774157,39.7556126149505,38.7512632948077,38.968223946553,38.811123209283,38.6076105704439,39.9433222313839,40.492565958422,40.8180617460008,NA
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,"GBR","United Kingdom",NA,NA,NA,32.3288570599937,33.0443543759963,33.3240849378889,30.7149986266991,28.376496518954,26.385642150716,22.1661313944909,20.692523533348,19.1599984473947,17.5181301734883,16.1261860025502,15.2952686548076,14.4165940747616,13.4522439154045,12.8013726917751,12.5634358037115,13.9727150996854,14.617541793275,15.3052219219084,15.0092326123047,15.0432284927377,15.199964627712,15.8277598350073,16.9102494766877,18.060354066328,19.1914413470908,NA
840,"USA","United States of America",NA,NA,NA,47.6826971256626,48.9027590349069,50.976182564828,51.9259986327252,51.1981439026277,51.4144993105723,49.3862013456076,50.809513758059,52.1180376830613,52.2081228743715,53.1483447331789,52.9231308268533,53.9633555400792,54.5566924934533,58.033805282573,60.3784374796981,66.8354561717955,63.4488889730332,60.2519780685436,60.5032399915463,60.2267640746218,62.0372398930856,59.4193813883456,58.4804648589448,56.7887083804683,56.2785006068632,NA
858,"URY","Uruguay",NA,NA,NA,100,100,100,100,100,100,100,100,39.7286738384649,26.1509566753224,21.3927694577029,15.9186627715993,13.5069999451464,11.0937554853854,8.82567750419496,6.8146345233019,6.01936040010858,5.7906161161158,7.03717210768068,9.4483961517944,10.9126036122873,14.6679944691961,17.0308704267472,20.8570884972712,26.0198084287296,31.6146876185,NA
860,"UZB","Uzbekistan",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.12919821128483,8.20227559792713,14.4875598286496,19.1983378101719,23.3721858893059,25.5037489382605,25.8087132391863,24.6623981467329,20.2240993291458,16.3796547163051,13.2781205035188,9.85696957869156,9.0285408363836,10.2799094162011,NA
548,"VUT","Vanuatu",NA,NA,NA,36.6695731371828,36.1109807720592,36.0419021548102,35.8887568502338,32.4588115437652,31.3862358081928,30.6225261532836,30.1268967908047,30.6907935285034,31.0955591296609,31.6784580733637,32.9979596674958,34.2936234524566,35.6657652463627,41.7540648370146,48.6975360403757,57.3059554499121,71.4470796960976,78.374840917517,100,100,100,100,100,100,100,NA
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",NA,NA,NA,11.0033399590019,8.33997882426522,7.53123415640428,6.87568562626174,6.01702751163447,5.06839563824703,5.36916579608967,5.70236587429483,5.81800081450424,6.31198646552122,6.42693893100997,7.84993053433142,8.44869848604884,8.75951016649945,9.14688598013922,7.06013517976929,5.94637030286529,5.19885756360914,4.95485243811554,4.45030820760118,4.89636372412278,4.99950874821982,5.0424332634005,5.04061414300439,5.13367467262783,7.57050990179583,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,"ZMB","Zambia",NA,NA,NA,32.0923417586595,31.8125349849926,31.474111766477,30.5457093076772,30.0132397967629,29.6311895933588,28.7546620290647,27.9920695236359,27.0567417598665,25.3816852672664,24.1023860451608,22.7848136712777,21.6536697177093,21.2246862636168,20.8858854609648,20.5899711626152,20.6051504059789,20.4261245843471,20.4268739939724,21.0795553820309,21.5985954946863,22.294500480821,23.143669670293,23.7112849479542,24.0996885266203,24.4114646864082,NA
716,"ZWE","Zimbabwe",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26283221187244,4.60927965290929,8.00489776534451,12.7219283831014,17.424250371979,20.6729181305699,31.0142880282708,44.4831482851536,57.7827369143815,53.9196764499043,49.3510095028832,NA
