"code","iso","country","LUE.raw.1990","LUE.raw.1991","LUE.raw.1992","LUE.raw.1993","LUE.raw.1994","LUE.raw.1995","LUE.raw.1996","LUE.raw.1997","LUE.raw.1998","LUE.raw.1999","LUE.raw.2000","LUE.raw.2001","LUE.raw.2002","LUE.raw.2003","LUE.raw.2004","LUE.raw.2005","LUE.raw.2006","LUE.raw.2007","LUE.raw.2008","LUE.raw.2009","LUE.raw.2010","LUE.raw.2011","LUE.raw.2012","LUE.raw.2013","LUE.raw.2014","LUE.raw.2015","LUE.raw.2016","LUE.raw.2017","LUE.raw.2018","LUE.raw.2019","LUE.raw.2020","LUE.raw.2021","LUE.raw.2022","LUE.raw.2023","LUE.raw.2024"
440,"LTU","Lithuania",221.134613333333,592.17568,75.1974933333333,-2460.54698666667,8382.65797333333,3428.46586666667,2643.68592,2610.49008,4581.69765333333,4094.28794666667,-17644.5538133333,-10799.67664,-12260.3546666667,-8304.83461333333,846.335146666667,-3689.79456,-5301.91792,-4581.38010666667,-674.420266666667,344.48928,684.056586666667,1545.90266666667,2177.11216,3323.82202666667,41.4886933333333,786.22112,60.12624,876.35552,2749.45338666667,1499.24773333333,1373.4504,1056.09914666667,1605.87013333333,1579.66032,1624.00693333333
442,"LUX","Luxembourg",-115.135093333333,293.510826666667,174.870506666667,539.1576,172.659893333333,97.16928,148.599626666667,112.790133333333,138.377066666667,335.646826666667,174.907146666667,138.90224,118.322773333333,112.362666666667,85.3712,84.1376533333333,175.02928,163.145706666667,89.0596266666667,95.0685866666667,110.310826666667,113.974826666667,116.07552,140.941866666667,126.615626666667,98.96464,124.771413333333,120.997493333333,101.71264,131.256693333333,145.68064,120.533386666667,110.005493333333,116.539626666667,121.815786666667
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",32863.3197866667,33551.4189866667,47011.6603733333,47760.02016,63068.1877333333,58291.7240533333,88193.2982933333,110657.062453333,153232.534826667,145398.25552,123228.41744,88061.3698666667,73296.1826666667,64178.7217066667,58288.5852266667,48775.7176,47637.3616533333,48649.0286933333,44666.3339733333,40072.9359466667,38488.0605333333,35419.08192,32278.8995733333,34263.3708266667,28715.7084266667,31698.6441066667,30365.0824533333,29983.2325866667,26626.8498133333,24911.09632,23513.8787733333,23085.1541333333,24314.1452266667,24576.49984,25138.4230933333
454,"MWI","Malawi",11700.65424,8816.3168,5513.23301333333,1620.59941333333,10615.8781866667,12964.66096,12767.6598933333,17453.0121066667,18765.57904,17754.4493866667,16879.24192,14202.58,16971.75792,15250.77712,20656.05648,20386.1051733333,17369.7416,18706.5031466667,17931.39616,12999.4078933333,10534.4641066667,10005.1504533333,9969.69514666667,12447.78048,12856.6340266667,11756.5790933333,11544.2502933333,12155.8940266667,11965.30496,12435.8602666667,11460.7110933333,8723.76416,10241.2586133333,10080.79984,9177.35514666667
458,"MYS","Malaysia",169653.080586667,142880.086026667,158974.132746667,171314.484746667,175402.4584,141592.3488,127867.090293333,109689.876373333,125504.482026667,90295.0664,82983.33456,105317.35648,114975.269653333,89389.0935466667,90737.1768533333,89842.6234666667,99141.5501333333,112655.43248,128531.092586667,162620.423413333,149630.517493333,202193.858453333,198527.57456,234181.274613333,223990.750186667,166091.330613333,123559.508693333,106443.841066667,89463.77808,77466.9016533333,70430.65376,76033.60592,65164.56976,62682.86928,61281.8656
462,"MDV","Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.03664,0.7328,0,0,0.7328,0,0,0.29312,0.03664,0,0,0,0.10992,0.03664,0.10992,0,0,0,0,0.03664,0.03664,0.03664
466,"MLI","Mali",4522.91488,8843.99221333333,44733.4096,34011.5074666667,31612.11264,66684.9221333333,40097.0084266667,25512.9327466667,14150.1603733333,11059.85728,12426.52928,27498.7352533333,54291.28336,19180.7224533333,31791.09904,16803.2627733333,14105.9847466667,18126.3331733333,17670.77584,15066.1725866667,14221.8404266667,15280.9806933333,16974.7868266667,16474.47984,16371.1306133333,20899.3216533333,18721.8553066667,19238.7235733333,19489.5488,18707.0771733333,20401.5428266667,13225.9652266667,14698.53904,15349.44864,15856.6928
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,"MUS","Mauritius",-0.76944,-3.77392,6.49749333333333,-1.79536,-6.24101333333333,-2.05184,14.5582933333333,-4.09146666666667,-15.9994666666667,10.1248533333333,204.133653333333,68.3580266666667,21.69088,19.7245333333333,339.603946666667,83.9178133333333,41.5253333333333,19.12608,5.60592,57.4759466666667,1.59994666666667,-13.4590933333333,-5.33722666666667,652.5584,259.63104,185.557173333333,110.17648,83.3071466666667,57.9522666666667,-5.30058666666667,35.8949866666667,34.84464,19.7001066666667,12.1889066666667,7.65776
484,"MEX","Mexico",196432.951253333,136086.41936,108213.1256,99985.8212266667,105215.692693333,100711.439786667,91159.3795733333,100219.1936,101818.3464,92215.9061866667,96244.2177066667,82693.0602666667,78074.5760533333,73236.54496,65912.39216,60945.7180266667,64719.2960533333,51568.7970133333,44329.05056,38632.1168,38787.54368,33699.01712,32264.5855466667,31791.9173333333,31620.9184533333,24891.2496533333,-9974.66597333333,-5493.34970666667,-13344.4834133333,43669.6526933333,18422.0546133333,-3947.32490666667,-11324.61792,-15591.9810133333,-16618.4139733333
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",-636.644426666667,-823.15424,-788.01648,-851.73344,-716.82496,-764.23712,-784.254773333333,-775.52224,-1079.75637333333,-1168.27861333333,-1192.94954666667,-1011.01973333333,-1081.68608,-1116.43301333333,-1223.75157333333,-1132.7256,-1146.38010666667,-1132.59125333333,-1213.29696,-952.554506666667,-1021.53541333333,-955.0216,-2570.12501333333,-2190.156,-2031.688,-1983.97050666667,-1852.12757333333,-2438.96602666667,-1978.88976,-1921.75578666667,-1518.48373333333,-1395.75194666667,-1596.91776,-1676.13344,-1716.32752
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",21686.7274666667,20057.6764266667,12811.61568,9217.58586666667,8172.39322666667,8197.78474666667,55821.99264,61951.42496,35924.6650666667,30727.5864,29567.8449066667,23808.41552,7784.10693333333,-740.616533333334,-1749.93861333333,1309.48917333333,1289.92341333333,-272.320693333333,2031.8712,1681.776,2648.30256,585.1408,-944.054026666666,-883.659093333333,-1083.04176,-1185.34064,-1098.90688,-1311.83413333333,-4659.54544,-2993.40250666667,-3523.08256,-3021.67637333333,-3423.66602666667,-3565.27962666667,-3713.30522666667
499,"MNE","Montenegro",-912.616906666667,-1218.53648,-1088.37898666667,-1291.82869333333,-758.2648,-1105.30666666667,-971.21648,-967.14944,-1452.45845333333,-1374.5496,-1211.35504,-1513.31749333333,-1399.14725333333,-846.151946666667,-733.801493333333,-2310.28634666667,-2094.98970666667,-1674.70448,-1786.02901333333,-2068.91424,-2166.79189333333,-2052.23082666667,-2484.50954666667,-2315.84341333333,-2445.67114666667,-2311.89850666667,-2399.60245333333,-2472.79696,-1447.08458666667,-1534.36106666667,-1476.71413333333,-1665.03152,-1824.92848,-1883.97994666667,-1903.43578666667
504,"MAR","Morocco",12305.9104,16121.19696,12899.7226666667,14035.72144,7261.55946666667,11252.6447466667,6466.78901333333,7789.15104,1817.58826666667,1446.48613333333,-2879.98949333333,-1494.86314666667,15457.8786133333,461.88384,-2717.69872,-4732.92314666667,-3796.67344,-3015.59413333333,-2426.47178666667,-2367.65237333333,402.649173333333,6996.37136,6855.22186666667,-1408.40496,-2733.99130666667,16689.4222933333,13346.2787733333,1920.47338666667,-9393.95861333333,7559.65029333333,1822.49802666667,-970.96,-4493.12656,-5514.34442666667,-6217.08741333333
508,"MOZ","Mozambique",25874.83824,26061.51904,22568.3469333333,25786.82896,30709.6572266667,33538.64384,39657.8047466667,41785.4406933333,40898.6183466667,40083.9768,45124.4072533333,60996.0491733333,53768.1496533333,53375.7352533333,65219.9572266667,52263.2471466667,59493.35728,61304.6801066667,59278.6957333333,56980.0120533333,49049.2107733333,43340.57664,40599.5016,41029.1666666667,41812.1268266667,32349.3582933333,26161.91264,24038.11168,16587.9417066667,12821.1542933333,10333.2738666667,10361.4378133333,13902.0465066667,12851.55328,12019.05584
104,"MMR","Myanmar",71903.7405333333,75821.7290133333,83632.0946133333,79533.2999466667,91350.9701333333,89625.7146666667,92091.5378133333,89755.06608,106836.511946667,122391.535413333,124416.041973333,114888.994666667,116030.318453333,121433.655893333,132758.676853333,155527.481226667,182082.455573333,187649.26848,176638.826346667,155668.252106667,143623.8536,136802.010773333,128056.94656,125749.017386667,119585.48544,120330.095733333,122704.416586667,117767.689546667,99877.1103466667,90323.8898666667,90219.4658666667,89069.1408533333,88674.296,88346.22144,85152.276
516,"NAM","Namibia",948.401973333333,1417.29626666667,3345.52512,5202.74565333333,5906.61226666667,3162.48389333333,2810.44677333333,2671.22698666667,2553.77136,2571.52954666667,2656.38778666667,2731.93946666667,2855.63610666667,2817.9824,2809.81168,2748.52517333333,2807.28352,2932.07936,3530.17850666667,3764.07605333333,3894.2824,4100.85872,3898.54485333333,3853.89290666667,4093.604,4104.46165333333,4118.95888,4182.07738666667,4243.91349333333,4540.51429333333,4835.30752,5036.7176,5416.308,5201.81744,4775.60874666667
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",18322.7357866667,18557.3783466667,18396.4432533333,18035.9545066667,18889.6665066667,17244.2373866667,16535.3999466667,16081.9310933333,20899.52928,17887.4648,18903.4675733333,17510.3781333333,17182.2425066667,18241.33392,17148.17952,17654.2023466667,16253.02768,16188.5657066667,15670.0608533333,14645.0934933333,15195.04768,12994.99888,10781.75968,9249.87792,8705.05333333333,9882.80949333333,9912.46346666667,9059.7896,7258.46949333333,7294.97514666667,7276.82613333333,6978.42997333333,6483.13045333333,5984.86309333333,5179.62581333333
528,"NLD","Netherlands",4037.56922666667,4278.72149333333,4343.95290666667,4464.93818666667,4810.66101333333,4970.99765333333,6375.75082666667,5006.47738666667,7146.58314666667,6382.90784,5431.81893333333,5597.46837333333,6514.42101333333,7711.85285333333,8858.94133333333,10653.4464,9363.352,8503.99744,8230.05237333333,8437.23936,7259.44656,6455.66266666667,7301.14288,6926.07141333333,7102.22432,7575.94288,7261.18085333333,6493.81712,5893.12874666667,5494.97408,5220.35728,5062.43888,4727.43936,4557.6496,4390.87653333333
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",7635.34853333333,7843.1584,7527.688,5854.36362666667,7172.4632,4050.03904,3086.01621333333,4729.91866666667,8082.01456,10503.9674133333,12283.3279466667,29115.8416533333,17572.06768,11868.83184,3565.35290666667,-1653.00138666667,7343.55978666667,2250.88069333333,10894.7330133333,3653.7408,543.383413333333,3452.01317333333,2258.75829333333,5394.22629333333,3447.03013333333,2527.28064,3369.15792,4517.84634666667,4846.93461333333,4257.66570666667,7653.71738666667,5247.81285333333,3366.40992,2338.34037333333,1596.74677333333
558,"NIC","Nicaragua",28762.5709866667,30122.03712,35012.78096,39567.4871466667,74523.1097066667,80218.5045866667,85428.0530666667,79601.1938666667,82797.67968,87098.2874666667,83346.73008,75310.1735466667,68754.3493333333,69006.75008,56325.3285333333,45375.1836266667,43557.74192,37268.6202666667,29700.89696,29718.6795733333,28825.1154666667,25103.6273066667,23350.0369066667,20239.3741866667,17082.63056,21474.6795733333,21356.0148266667,22033.57392,17925.1917866667,17116.5469866667,15228.20688,15169.876,16944.6198933333,17441.0918933333,18044.6504
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",122575.846826667,151743.485226667,142645.27248,175418.17696,235761.057066667,183002.84016,144311.097866667,159495.05584,184076.892906667,141930.9024,152608.409066667,121297.70928,101562.52592,98383.6150933333,95500.43792,77297.2584533333,77204.4859733333,68259.9658133333,98080.2725333333,17785.8742933333,5243.69696,-13968.23056,-21609.50256,-21012.0262933333,-18888.17648,-13890.9568,-11842.26784,-425.329333333332,8604.3544,3635.93376,15156.24592,5501.01968,8732.83866666666,10408.1660266667,13234.1359466667
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",-349.716586666667,26712.2088,10962.17504,6072.78688,4608.83568,4074.85653333333,3220.85141333333,2795.37552,2691.28128,1608.44714666667,2786.99717333333,3443.08522666667,1954.24325333333,999.844533333333,963.85184,279.465493333333,-243.39952,-70.56864,-474.96432,1927.60597333333,489.412693333333,4763.04122666667,2400.23754666667,1420.08090666667,1228.1728,1039.74549333333,622.428106666667,427.29568,323.360213333333,72.1319466666667,25.1472533333333,-71.0693866666667,-277.242666666667,-416.85328,-529.350293333333
578,"NOR","Norway",989.817386666667,473.7552,784.57232,1706.91104,5782.43930666667,4193.00832,1633.55776,1493.04336,1039.69664,1214.66485333333,1131.95616,1299.4376,1164.99322666667,1437.96122666667,1463.96341333333,1985.50938666667,2106.01834666667,2410.00821333333,2676.62528,2861.26645333333,3192.35770666667,2907.88474666667,3137.53205333333,3623.07312,3954.70176,4334.04789333333,4591.94464,5118.13168,5098.26058666667,5543.54650666667,5403.17866666667,6071.45562666667,6464.81045333333,6610.71093333333,6431.13829333333
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,"PAK","Pakistan",-3804.02586666667,-2263.48485333333,3976.09952,2773.01290666667,5390.18368,5379.31381333333,12706.5077333333,13110.1584,10680.0226133333,8062.35109333333,12296.1763733333,9468.97290666667,8777.73488,744.952266666667,-2195.18789333333,462.9464,-1171.40522666667,-6609.59952,-5472.72138666667,-4533.30842666667,8139.83248,7245.71877333333,7832.78928,4813.79984,2517.3512,13129.87072,12850.2464533333,8346.42101333333,-251.777866666667,6680.97424,-131.220053333333,-2605.18949333333,-3700.92090666667,-5176.07173333333,-6069.91674666667
585,"PLW","Palau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,"PAN","Panama",13315.81872,13976.4501333333,9110.73141333333,7875.90234666667,11256.57744,10870.2574933333,10544.9797866667,14437.5767466667,25529.7016533333,35319.4699733333,17630.8504533333,14047.3485333333,12162.06176,11210.9850666667,9815.08656,7769.23109333333,11469.3214933333,9165.59370666667,12191.0684266667,20054.9650666667,10921.5168533333,4563.70741333333,6800.46949333333,6684.03978666667,5385.84794666667,5382.61141333333,5648.70330666667,5637.32048,4134.16448,3546.42224,5311.24890666667,3905.56752,3429.80933333333,3048.98538666667,2965.18970666667
598,"PNG","Papua New Guinea",26620.38896,19479.7048533333,21710.73888,22752.92704,25985.3933333333,46572.0658666667,23711.7469866667,39893.0213333333,42901.44624,38315.8525333333,29780.7110933333,29944.3819733333,27623.7875733333,27512.09664,30517.8468266667,32601.31936,55933.78128,48351.7683733333,49262.8952533333,39479.63664,32803.0347733333,33343.24272,34708.7544533333,37783.9252266667,37951.0036266667,35157.7532266667,62812.9901333333,43078.7472,35291.7334933333,32982.2898666667,31628.6494933333,31434.0666666667,27718.19664,29949.2917333333,29613.1319466667
600,"PRY","Paraguay",36272.17104,52034.7112533333,38428.17856,42908.51776,80164.8880533333,58872.2604266667,45181.9686933333,68795.0197333333,66359.3879466667,51388.6869866667,55240.6746133333,54816.9208,52128.7050666667,53374.0253866667,50682.7318933333,48956.2917333333,47978.8586666667,54562.7246933333,46089.1750933333,50438.69728,48044.9083733333,47981.69216,46464.0022933333,48117.7975466667,46971.0021866667,48990.2692266667,44886.16176,41461.6163733333,35997.8351466667,30997.3178666667,27366.0251733333,26594.30128,25877.4274666667,25979.0179733333,24830.8302933333
604,"PER","Peru",63073.5005333333,69753.6076266667,79955.5393066667,85879.6777066667,69778.7060266667,64554.84352,59482.6339733333,61082.9714666667,83143.2925866667,75092.5808,80607.6946666667,74320.4905066667,61332.4043733333,126455.351093333,90875.444,79778.03072,67613.77056,65902.75584,57566.6184533333,54562.5048533333,51778.1701866667,52904.0441066667,48826.9525333333,53364.2302933333,77627.3115733333,52500.5644266667,55487.94576,46236.60224,43719.7884266667,44945.44528,40165.09776,39909.204,38936.66848,40438.79856,39624.36464
608,"PHL","Philippines",97517.8118933333,74566.10064,46604.10144,47121.0063466667,49647.8473066667,65159.07376,93874.86768,56345.3461866667,44357.4587733333,41170.8413333333,37048.68256,33677.9735466667,51060.9544,77249.9562133333,40233.94432,72665.3884266667,96742.2652266667,107804.101066667,89173.2350933333,64248.38656,83188.62848,98210.07584,72020.0358933333,68407.6005866667,57191.2172266667,48129.7055466667,46267.2454933333,45589.9917333333,40053.7488,37208.3718933333,35829.4377066667,31829.3267733333,35185.8072533333,33028.9692266667,33503.8114133333
616,"POL","Poland",-3364.98096,-3327.68144,-3172.108,-2283.4048,-1364.04613333333,-5960.9616,-4014.63258666667,-2228.60357333333,-477.93216,-2262.25130666667,-8107.08853333333,-15587.2544533333,-21409.3870933333,-15136.6679466667,-22163.2306666667,-14936.8944533333,-25268.88592,-14659.2365333333,-16645.11232,-32556.17888,-14899.0941866667,-23812.2138666667,-26045.2020266667,-22086.9706133333,-23768.6000533333,-24644.4792533333,-21634.1002133333,-20834.8352533333,-11943.79728,-5666.85232,-12727.3558933333,-12265.1911466667,-13201.6240533333,-12161.5976533333,-11942.5393066667
620,"PRT","Portugal",1751.44085333333,1540.37002666667,2744.34821333333,1095.26730666667,-373.3616,-4204.26901333333,-5559.91237333333,-656.417813333333,-3.61514666666668,5055.61162666667,135.470293333333,1099.55418666667,-2487.1232,-1269.93018666667,-6427.90176,-4936.86138666667,-5827.37216,164.892213333334,-2193.05056,-4042.43013333333,-3371.80821333333,-2304.98576,135.738986666667,-1223.50730666667,-1863.95008,-2066.00746666667,1.73429333333333,1033.96858666667,8331.64288,3994.18746666667,2364.63568,1975.01813333333,3866.436,4672.62592,5029.32853333333
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",7199.27146666667,6194.12634666667,8141.60341333333,6772.40325333333,10888.6507733333,11877.0514133333,13581.6297066667,26522.5357333333,31505.4780266667,32112.50512,25803.6589333333,18388.73664,14833.77728,16661.3682666667,13632.4371733333,13365.97888,13163.4085333333,18086.6032,18996.99728,19276.0719466667,22893.0139733333,26116.88208,24709.6496,22701.8020266667,13899.5672,20981.896,17093.8301866667,20301.8453866667,14406.9823466667,11955.1312533333,17945.356,16345.1650666667,16521.4401066667,15982.5756266667,16011.2891733333
642,"ROU","Romania",-2029.11098666667,-3902.25770666667,-4690.68944,-5613.37013333333,-4329.69994666667,-5009.76277333333,-3688.56101333333,-4933.05082666667,-3090.19317333333,-856.032533333333,-3992.74629333333,-3116.37856,-1146.84421333333,-8140.07674666667,-2748.35418666667,-6836.20570666667,-11297.8951466667,-9006.112,-7563.61962666667,11775.3143466667,691.17696,-5158.912,-2445.93984,-3399.66682666667,-3437.25946666667,-7037.04176,-7576.04058666667,-2264.20544,12344.63888,-3389.82288,-907.475093333333,-7101.47930666667,-8496.57173333333,-9253.39536,-10116.8413866667
643,"RUS","Russia",331552.917333333,318560.739733333,254113.64224,203424.80368,149963.355253333,96041.2321066667,471618.39184,81301.5952,116220.663253333,148629.891306667,81961.99456,67084.7256,31104.9539733333,69910.4634666667,33706.2840533333,75660.20768,90261.8583466667,148541.039306667,85234.86256,280194.98352,395161.361866667,146023.162933333,377927.6768,276644.93392,166216.9936,431803.853386667,436178.82816,405849.530773333,309008.997066667,285687.783626667,226252.07328,266726.424853333,378219.318986667,388493.785653333,389396.558613333
646,"RWA","Rwanda",549.148106666667,578.10592,-389.08016,-228.01072,168.03104,1403.8616,1909.05392,2304.32624,2844.03344,5666.98666666667,5517.34890666667,4454.71562666667,3002.01290666667,2442.22698666667,1962.49946666667,1808.99008,2013.81989333333,1799.42704,1852.42069333333,2372.37893333333,2356.72144,2613.06709333333,2280.59573333333,2208.12181333333,1844.86064,1644.64746666667,1551.58186666667,611.289546666667,430.19024,1331.65637333333,2335.62901333333,1672.26181333333,1539.62501333333,1318.33162666667,1323.04597333333
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",-31.18064,-29.7761066666667,-26.9181866666667,-46.9602666666667,-43.5161066666667,-58.4652266666667,-48.32816,-44.4931733333333,10.4912533333333,-22.5091733333333,-31.4981866666667,-38.8994666666667,-37.15296,-35.2721066666667,-64.3032,-59.0148266666667,-52.9448,-54.37376,-37.3239466666667,-28.6036266666667,-12.5186666666667,-25.8800533333333,-24.1946133333333,-29.312,-29.6661866666667,-32.4874666666667,-26.9181866666667,-28.5792,-29.1776533333333,-28.4937066666667,-27.6509866666667,-26.9181866666667,-25.90448,-24.7930666666667,-23.59616
662,"LCA","Saint Lucia",-9.05008,-8.12186666666667,-5.97232,-4.33573333333333,-29.6173333333333,-30.9363733333333,-31.29056,-57.6469333333333,-32.8416533333333,-63.1795733333333,-63.6681066666667,-75.22192,-85.95744,-85.4322666666667,-61.2498666666667,-69.6770666666667,-40.8780266666667,-84.4063466666667,-73.42656,-89.0962666666667,-55.03328,-43.0764266666667,-50.4044266666667,-57.45152,-64.8528,-61.0056,-49.1220266666667,-50.2090133333333,-59.5522133333333,-68.3458133333333,-55.3141866666667,-57.7934933333333,-52.1142933333333,-48.40144,-47.5342933333333
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",-14.25296,-34.29504,-34.0263466666667,2.82128,-42.28256,-45.1526933333333,-48.9021866666667,118.05408,194.48512,87.4841066666667,66.9290666666667,24.6342933333333,10.36912,37.84912,-2.82128,-11.2973333333333,-17.62384,-26.2586666666667,-20.26192,-24.7075733333333,79.3011733333333,57.2561066666667,9.69738666666667,84.30864,24.7564266666667,171.450773333333,109.907786666667,107.46512,46.4473066666667,42.5634666666667,76.79744,43.2229866666667,62.72768,65.54896,67.0389866666667
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,"SEN","Senegal",-1246.02869333333,938.191626666667,1735.2704,4474.56229333333,1273.04458666667,5650.85285333333,-3949.71872,-5974.68938666667,16888.21872,8101.36048,1224.66757333333,-2381.30688,-3483.38922666667,-816.656746666667,3777.84048,-2145.61397333333,-895.982346666667,24434.04352,15002.2724266667,10185.8345066667,1418.74965333333,-137.680906666666,-399.730186666667,-538.46144,11588.71904,6439.94410666667,4544.50805333333,3314.10021333333,3475.56048,3348.81050666667,5060.38704,3202.11616,3195.22784,3523.53445333333,3831.06618666667
688,"SRB","Serbia",-4070.99712,-5224.52202666667,-4375.52437333333,-4170.09610666667,-4136.00869333333,-4598.85738666667,-4229.75824,-2709.78448,-8691.76522666667,-8039.02362666667,-8007.29338666667,-7959.38048,-7706.75989333333,-6601.84405333333,-4026.01541333333,-17566.4861866667,-17085.1098666667,-15477.3100266667,-16164.76192,-14232.9789866667,-14149.3542933333,-14936.88224,-16467.04192,-15099.6859733333,-14844.7204266667,-13617.5369066667,-13389.0865066667,-12381.24224,-12095.9021333333,-11106.75648,-10554.0909333333,-10663.3880533333,-10538.9341866667,-10255.8901866667,-9991.81349333333
690,"SYC","Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,"SLE","Sierra Leone",5177.19536,4681.48058666667,4801.31781333333,4436.89637333333,4763.22442666667,4624.87178666667,4624.98170666667,4691.10469333333,5473.42976,7515.54794666667,31052.7419733333,51947.3370666667,75440.91728,72822.0488533333,59147.9397866667,73223.5866133333,40124.94032,32365.4921066667,31073.0527466667,34662.46592,32786.13152,22730.7232,23302.1117866667,16711.8581866667,13419.1557333333,11091.4287466667,11110.2494933333,10298.6490666667,9008.32261333333,8375.78186666667,8265.67866666667,8442.88192,8095.94997333333,8622.24693333333,7976.38144
702,"SGP","Singapore",132.465813333333,126.73776,175.261333333333,163.805226666667,350.266186666667,239.650026666667,198.18576,200.20096,200.029973333333,155.3536,153.252906666667,174.504106666667,182.418346666667,93.9205333333333,122.353173333333,142.663946666667,58.22096,127.665973333333,129.11936,166.333386666667,180.439786666667,233.714346666667,211.205173333333,234.78912,265.64,118.811306666667,119.84944,129.644533333333,106.6224,108.295626666667,135.78784,130.047573333333,123.134826666667,123.232533333333,123.354666666667
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
