"code","iso","country","GHG.raw.2005","GHG.raw.2006","GHG.raw.2007","GHG.raw.2008","GHG.raw.2009","GHG.raw.2010","GHG.raw.2011","GHG.raw.2012","GHG.raw.2013","GHG.raw.2014","GHG.raw.2015","GHG.raw.2016","GHG.raw.2017","GHG.raw.2018","GHG.raw.2019","GHG.raw.2020","GHG.raw.2021","GHG.raw.2022","GHG.raw.2023","GHG.raw.2024"
688,"SRB","Serbia",63917.9108305255,66540.1903198681,64963.2721482912,63535.554935001,57266.1648181697,56730.1770758495,59884.5156085898,54523.1197419319,55758.0748518603,47828.975124765,54607.2789179212,56086.7365266409,56597.6615446682,54827.9238558334,55177.2213862521,56934.9490787929,54510.9302655968,55220.3346544531,53386.1000313869,52322.3340044331
690,"SYC","Seychelles",450.652105308519,457.205806753365,473.335251822795,485.814243856664,518.02730726084,512.489597119,474.684286309395,493.019744348946,488.659343988688,537.179072371,579.990923569076,641.813303654763,666.351640037628,684.330015140777,676.685234058674,685.536146695049,702.013506621253,722.462320483477,735.685823103023,749.394108115224
694,"SLE","Sierra Leone",4244.77378185248,4872.44563002649,4362.53655581624,4584.55620815959,4937.64587104593,5196.63316903098,5606.58558665282,5950.2631890524,6324.30960310268,6522.81885425589,6202.86490026902,6295.08397358667,6288.08829463971,6272.28615598462,6501.55960445343,6716.99880666104,7713.98095287968,7194.09943877795,7632.4923841528,7768.73777121935
702,"SGP","Singapore",48144.3192885817,49175.0799902233,48851.8515097018,47670.3544958984,48421.3049529604,53503.0901952192,56043.4370295951,54445.567178765,56283.2103686783,57541.2809207404,59860.7098771403,59901.2567296874,62198.6111368413,63057.9712936649,62578.7340103096,60775.3819328262,64912.896266226,64382.4927941261,67244.936156376,71023.7387573663
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",51627.6974260867,51625.5226470266,49862.7044622035,50287.848938365,46132.4983467134,47568.2277296884,47551.3944983148,45157.8474117684,45009.6510584872,42699.0960060292,43871.0023657798,44273.8388592076,45454.8161743649,45554.2724658848,43005.8626644147,40470.5259714424,44915.2907603623,40870.0112454227,39878.8770219872,38154.3779100865
705,"SVN","Slovenia",22728.3568349778,22740.579565041,22842.8662991639,23432.4066784226,21101.5304222106,21222.2840250752,21221.2722531629,20531.4507932558,19867.2762698144,18047.6025622586,18176.4747471114,19162.2877567834,19312.6328410458,19070.2748469296,18505.8149285514,17281.1290066463,17337.4165531529,16772.1549427483,16006.0021981429,16692.8311973215
90,"SLB","Solomon Islands",470.358059746618,485.518718735687,497.087021257926,512.668050469055,527.493922025433,543.273997183499,562.147728209904,564.707842888557,604.851559564267,562.167554423048,533.347530576216,534.319221994848,535.002740831539,543.647530106273,555.86377313122,560.794241755356,566.202775995883,569.710747004394,574.24867942649,593.080245620457
706,"SOM","Somalia",30525.5147048091,29663.122795776,28458.6693176937,28960.6719750291,29329.7484562477,29697.3505465445,30114.3272066219,30421.7588219073,30594.8284888508,30873.5284454338,30983.754630255,31357.711517951,31616.9358656925,32169.7696283924,32732.9277006787,33250.9066492822,33117.012998602,33473.1919561634,34071.3222447589,34248.5262379159
710,"ZAF","South Africa",527424.558713968,557750.3475434,578686.688513403,609610.105523373,588547.49841908,582423.448961508,589530.003429519,580695.073682424,576095.249541576,603741.805491179,577966.990703264,576925.396607807,567245.799884451,578528.81263759,595665.688874321,559291.420026205,564281.627434956,553461.634867731,562704.779813587,567383.938794457
410,"KOR","South Korea",557161.419651429,562481.062605301,583967.399911919,595865.217992193,601817.509528136,663596.295108714,691401.438361743,697579.363543013,704760.755754125,700579.770593387,704213.143442902,707905.467514621,726731.379443974,743452.04305926,719409.535753235,674559.552449512,695691.467426567,687300.791727535,668051.763058454,663034.144883621
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",447848.320498309,440355.553369032,451780.652680454,416643.358421279,377040.580543658,363265.641162376,361864.132685389,355712.731702265,329264.171521595,330568.469567753,342248.751034781,332057.79733539,344809.078035683,338772.149245426,319935.855902338,280394.02471444,297619.887808998,301520.895922744,280661.830695985,285242.309776893
144,"LKA","Sri Lanka",23017.2661333187,22932.2943380478,23129.2840164422,23936.9508081295,24522.2832615191,25488.2611395215,27018.1319099488,28013.0619322323,27083.4505375192,29078.5836441545,32502.5315124401,34747.3622065447,33277.8882684444,32424.1108016062,33202.6875791038,33441.4708466193,33807.5043344038,31459.3393110957,32520.5663450395,34404.9540784812
670,"VCT","St. Vincent and the Grenadines",269.466620326492,270.189120700192,289.618707706797,271.771241001512,332.419726661367,277.042601863114,271.146325686845,284.987176625742,268.333561696881,308.618002825365,286.087224475112,293.11202861882,263.721063572365,292.861739016849,271.213354833869,289.406961633222,285.514746225684,298.65016390468,298.408591532812,307.933433930529
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",112741.80831456,114235.795632503,118311.695667433,119578.791187384,121518.96369634,121621.531138266,118773.985045201,120318.856717842,123144.924210542,119874.398874286,121452.311572765,128394.665692489,128863.539954409,133406.151792059,135232.414725461,134312.995678468,133773.169395901,133971.440146429,132827.709209269,115729.619738138
740,"SUR","Suriname",2482.64011222274,2669.34399625436,2696.14171687239,2918.2337057657,3079.88139238156,3479.76768483244,3889.53863707841,3607.49283858673,4302.84591224427,4388.25446203381,3884.85067139338,4120.40930176325,3611.42829473387,3234.22769345479,3823.97454512494,4083.79207083166,3817.80534084106,3899.25325656487,3936.98354522097,4056.0219169177
752,"SWE","Sweden",71072.4689565177,70625.5021071993,69702.7916936679,67050.4191103809,63230.4923705532,69253.8804451406,65203.2133912977,62549.0841660251,60778.058338532,58904.7552931229,58745.3495861489,58784.0816881505,57802.9470731865,57003.7035799724,56149.7071171311,52235.7970899249,53853.7444915607,51367.0943513913,51385.1126463292,52830.5698228729
756,"CHE","Switzerland",54592.9970241882,53944.3453338773,51902.7696592415,53458.6455515483,52173.0704949933,53759.1763302711,49727.3513271259,51043.1889969122,52230.0356861542,48344.4627267105,47885.2301412654,48286.7735268587,47360.1500823778,46080.2584466168,45883.2317185177,43477.6405416289,45091.2764841675,42051.6222782263,41080.9267997908,41225.089687883
760,"SYR","Syria",78565.6822521347,80496.8834396563,93914.6654382039,93064.4779126008,89677.3236653711,87741.30435953,84502.5291373989,66425.3333500666,50762.0820160322,50735.9516083191,46523.3897416661,44445.9863240202,49504.5558685236,45455.9658767541,47423.1319013661,46845.2073985426,46679.5365457991,45886.0832271969,46780.0571808412,47428.8730664709
158,"TWN","Taiwan",328996.744184563,321242.100910603,329118.556315026,311762.785462414,293071.043429047,300179.766227003,306196.655852472,300841.230924371,301935.515860197,305078.442222613,303428.86628841,306409.487888011,311806.483769977,311875.995602377,302532.299821319,299937.674687535,311872.259527664,302423.755730446,295406.199818416,291139.140040313
762,"TJK","Tajikistan",10958.382261039,11549.5789359493,13038.0793002681,11768.1115611725,11266.8350032657,11214.1271935597,10970.97656785,12105.4378003848,12202.4058994442,14182.9075200042,15318.9074675872,16429.1712968926,17807.4173978182,19107.0303939909,19880.1126041613,20953.6130462549,21091.7436092432,22583.1587288004,22388.2011105672,22926.5482410415
834,"TZA","Tanzania",45148.8571325571,46770.6221693298,46964.3684006422,48620.4201068839,49322.9473525958,52225.4391879335,56668.63816642,60282.505168355,64163.626632025,65878.373636759,69272.1171042247,71210.7469600648,71730.3426686948,72797.356863318,77818.7811299483,80311.5474260843,83192.4700039571,87418.9140670293,97206.5257155266,100149.175930467
764,"THA","Thailand",322194.890609213,325049.328504875,339428.174764681,340324.403420209,349170.010603611,366552.589336941,370105.091060163,388086.696614725,389711.482052619,393829.374578511,395244.604955744,405612.6338736,407185.192806283,412140.765111525,404283.059709976,398551.713681974,395573.015528002,404306.387811162,398627.082103423,404573.91274409
626,"TLS","Timor-Leste",1948.69151532343,2094.32877917194,1912.90614676527,2109.07929492911,2114.68237651929,2020.16292968537,2244.17868361094,2531.21692559626,2204.70236474879,2014.39127917641,2076.00255143862,1971.99021626689,1942.48531123196,1809.74345469795,2031.10541397953,1858.38216432794,1780.39542630768,1885.38159162186,1827.9463336316,1886.74059046065
768,"TGO","Togo",5795.02077974619,5636.48258261276,5722.41879833393,5841.50043485872,7133.9607073562,7283.18187369913,7323.27723736744,7476.19970263252,7087.85277717959,6908.98208327401,7435.45117778359,8138.92585579115,7970.42973515226,8277.36967018835,8877.77951259543,9569.72236930017,9714.25644603048,10141.6790530477,10555.3354412186,10839.1700895062
776,"TON","Tonga",221.578114576113,236.678622989225,222.234175441149,215.47324177475,230.335701991557,226.931793342629,215.791800755554,216.970882056904,220.809889734592,218.034041963097,218.905889388646,252.971979057263,257.596384149437,246.822933003487,277.273180277774,258.718436865458,259.759288671858,266.845239893476,266.272130808357,273.639086861407
780,"TTO","Trinidad and Tobago",44569.3009313378,49678.7174154234,52478.0332677736,51127.47474786,51191.9353888857,53975.0181601996,53832.8740449069,52633.1168587744,52223.9495578632,53288.1610484301,51986.3588374358,46058.2982152083,46685.2081750431,46820.2158590631,47454.4060654333,41626.5265734317,42878.4704489636,44052.6070954441,42133.5083865822,41242.7381056012
788,"TUN","Tunisia",33701.5295484411,34675.6326581044,36595.7883657301,38135.1446703494,37991.2723142792,40099.182293013,38282.8409208659,40078.4524084297,40411.2064538198,41492.4567702818,42911.04907502,42559.573726708,43048.4399448589,42594.1051785451,42047.5535211127,40305.8192194523,43647.4144735091,42958.4600941697,43960.816910416,44939.8519390724
792,"TUR","Turkiye",341649.642921716,362891.662211815,394642.374788099,391043.21606174,399781.921007818,400556.577847025,428570.760240228,447700.325398001,443662.337073402,462635.129824525,484187.177865653,505703.066171853,532287.807759019,532182.064418425,519789.027843938,535455.928227004,577390.773427318,562166.705143205,603323.629067291,631233.752515666
795,"TKM","Turkmenistan",75676.4958741841,79191.7436757206,77635.7775026143,90440.7568605566,79076.3081847229,85891.7659763925,94002.232537037,97474.8545282677,96861.1907091909,95984.3113638208,97362.6551541074,95092.7190426702,95479.0015480967,93626.0642544413,94727.7885986585,95370.7215784897,124108.259291765,134978.683066236,128407.590405817,113812.795172091
796,"TCA","Turks and Caicos Islands",195.711203541339,225.101221334295,262.172286399851,274.369721686734,285.506134458018,292.645038221131,293.303366793231,293.650861222241,297.754695900378,318.626276073263,326.240768034388,336.129325294116,361.339662057887,370.712766064534,373.834537510489,369.125849298661,375.690829665193,374.54228030297,373.635091595575,387.64611354886
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",23185.3131482866,23983.0333087271,25095.5739971479,32268.056872845,33462.1214158842,35157.8754252019,36481.4839685272,37441.7277842363,38499.1434472358,40097.5897889527,41816.9904898651,43641.5108800357,44535.89584714,46158.8102034715,48021.8857838474,48695.4051146063,50971.6360509254,51714.0648774736,53965.5727112352,54613.3921838176
804,"UKR","Ukraine",411046.881248639,430797.619634779,438710.259374219,428139.926603618,373566.732786035,391115.956571074,414673.230077494,409645.902900156,403797.291776724,358922.287441799,313331.805935091,328510.735997195,314460.115143635,323641.133544465,314823.570729213,299776.837919412,300525.578611552,222209.386644623,217977.25034842,219719.706077239
784,"ARE","United Arab Emirates",147674.86003939,157151.800513511,169096.679433503,190470.936825917,204567.345021655,222869.123374341,237860.892664264,249210.198459851,256856.036099429,257620.829530479,271482.839685641,276713.044769185,245430.621850749,254685.665366272,257161.175362607,268439.298928853,267198.153465819,266520.955004455,271053.051289977,284584.535582224
826,"GBR","United Kingdom",712481.82765687,704591.783209408,692817.456757376,672641.7488576,617022.2605615,632457.540907104,587782.110062401,604190.960915258,591968.496336215,551717.3349685,533397.79690059,508990.793771941,496458.703283489,487008.482432313,469478.51846523,427177.738325739,441408.886036939,408614.915278015,402795.558351289,406338.076200211
840,"USA","United States of America",7385954.67507737,7283046.16754268,7364368.71701967,7157379.47161558,6686933.4003494,6888178.87107888,6764252.61839995,6541436.1351411,6683551.53558041,6761752.22306259,6585343.65219205,6440715.42833634,6405488.14748925,6598278.09658074,6500379.55836383,5912106.7160836,6251394.5247998,6298972.80947506,6175734.61393774,6169146.88583802
858,"URY","Uruguay",36899.3284345908,38864.8352694474,37765.2662743802,41788.1042066819,41039.833124217,37748.9654059251,39003.1299455549,39455.0645049766,38373.2348293057,38612.4272847638,38944.0302971817,38988.5881568756,38180.8184925547,37798.6661994127,37938.9345552208,37617.7227473961,40991.9980821746,39973.3073100993,41780.4194553828,43308.8022119794
860,"UZB","Uzbekistan",172224.423430711,178731.834069698,174985.556726577,185059.38774632,160263.435041362,163230.793108731,175324.135489481,181504.179016212,176232.486419431,171270.668809214,167830.255248931,177585.578667262,177382.891176828,173743.634103473,181126.244180671,181116.192709052,197919.402875183,195661.611566889,200190.870062938,216780.993445148
548,"VUT","Vanuatu",511.80654627883,520.119841254069,599.533292934783,615.696128049272,616.069890652952,632.141988691227,649.061721193184,635.49788898134,628.834294587202,678.800962810847,600.56428712668,539.187041737318,495.955386520727,536.263638989159,527.272133146067,570.332461164249,584.976009767369,559.902521568712,533.622981740874,538.299739932067
862,"VEN","Venezuela",235625.221898872,242897.048891507,243141.359411073,247775.903930913,241108.650040105,272051.90746296,252084.251673684,264804.279800824,287350.027602682,263779.110335493,251627.969105444,234310.16152038,216693.081210596,182709.669892954,173316.44022931,144611.417195413,159209.630402281,175482.757549595,187299.03677044,185704.225208349
704,"VNM","Viet Nam",217991.846827582,225345.587018325,229644.549893998,242037.403339856,256646.378162651,272806.882825571,288687.533621267,280812.506655812,289632.56581264,318449.37063001,353632.654927298,359048.17549077,366289.453841528,398546.339714456,484968.181590783,504691.110119699,462222.62368865,470498.236822675,497009.358785072,521829.538716295
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",43585.5313143044,49207.9390731239,49814.9565517877,49103.7515187902,52306.5576602447,52006.1159493264,46613.8484380646,42607.705737189,51036.4082965361,49531.9342638617,31146.7747717606,26447.5536334468,27462.2948473032,31081.5108639795,32889.6381815213,32234.4881779382,32736.4959226921,32734.8839728027,31670.7254329307,32236.1367827587
894,"ZMB","Zambia",16012.4021081907,16040.73355354,15801.3800147945,16570.2099970142,18220.131612496,19754.8890438839,19609.6390047084,23000.7452858317,24114.4152511575,25182.6536478043,25747.6606772572,26573.3305728892,28554.6753843711,30349.2080439897,32022.7381452085,33270.929042881,33585.1508129616,37219.4624645005,37693.8289660797,38728.6522287676
716,"ZWE","Zimbabwe",24896.8467563188,24269.9112228744,23921.6039089265,21465.5633336035,22930.5662684824,24477.2247024772,26796.9049749435,27838.5537971923,28401.9802449203,26564.5567247564,27595.3972004027,25724.8518136557,25096.8319871073,26768.3060983184,25371.1943119281,24010.4296063388,26285.3003454469,28490.292839692,30777.5589196521,31398.3293705429
