"code","iso","country","KFL.raw.2005","KFL.raw.2006","KFL.raw.2007","KFL.raw.2008","KFL.raw.2009","KFL.raw.2010","KFL.raw.2011","KFL.raw.2012","KFL.raw.2013","KFL.raw.2014","KFL.raw.2015","KFL.raw.2016","KFL.raw.2017","KFL.raw.2018","KFL.raw.2019","KFL.raw.2020","KFL.raw.2021","KFL.raw.2022","KFL.raw.2023","KFL.raw.2024"
320,"GTM","Guatemala",0.00843094770723084,0.00866232996583474,0.0108353860068842,0.010601137717685,0.0115566082865813,0.010184657065241,0.01000152644467,0.00853558951013354,0.00808690834781874,0.0073434678912013,0.00738566499539882,0.0111719629851436,0.0115292515965622,0.0119797201298116,0.0129954900814934,0.0148737572813037,0.0114680585544671,0.0104704492024906,0.0106555098449335,0.0125144686293744
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.00056342052984649,0.000544662591216862,0.000507825260793465,0.000557196993066244,0.00053824959267102,0.000568931833122241,0.000743221164506791,0.000752466822692592,0.00160709638282628,0.0022776563942648,0.00332559482605214,0.00430476867588842,0.00547832870875669,0.00555934387777442,0.00599915578889918,0.00616469900807401,0.00606958076292757,0.00564935928484399,0.00571574357312761,0.00578738187105866
624,"GNB","Guinea-Bissau",0.00221862013895288,0.00224583101389846,0.00210543285508757,0.00237670232581481,0.00299269781568233,0.00314171260377462,0.00339203790271075,0.00324766584133897,0.00558290131526944,0.00633231392865592,0.00728812092338993,0.00916934317791498,0.0112396091082491,0.01066169304784,0.0113390971533541,0.01253811116949,0.0124873912908096,0.0117320718727936,0.0115591398792201,0.010734642401492
328,"GUY","Guyana",3.98982057668258e-05,3.6363031698457e-05,3.25754207112372e-05,4.11607590292211e-05,3.93930268156657e-05,4.72218426203574e-05,8.96471305975434e-05,0.000130050099376736,0.000122475017327264,0.000131057627439979,0.000123733291208588,0.000127766164295599,0.000132055124968915,0.000144425955347437,0.000135589961346781,0.000132560496034096,0.000114891266294062,0.000138129269654358,0.000183083442009438,0.000233090795634157
332,"HTI","Haiti",0.00192296500055127,0.00174775641781333,0.00176063274859003,0.00200203258826739,0.0019196120484026,0.00189939932413942,0.0021747741687275,0.00267115033315,0.00316833214267785,0.00394649510358781,0.00457719321922592,0.0116221736226765,0.0128860866121331,0.0134516082081762,0.0138000313678411,0.0138106498340688,0.00704840479926291,0.00530444486809985,0.00442792384559163,0.00343955576935202
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.00418154402858706,0.00485345260932321,0.00539239186015404,0.00600525932159577,0.00742276368243702,0.00795496621974854,0.00873802927234672,0.00821923751726503,0.00832138395925468,0.00831309184421142,0.0075324345166385,0.00936908617217382,0.0121161075781597,0.0138174998626261,0.0149399423850227,0.0175802776453076,0.0169608122558924,0.0161861739594361,0.0170739951806827,0.0178193922191059
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",0.00336094334167949,0.00332336576084317,0.00349983010402177,0.00369260644666917,0.00353291257641382,0.00358874813584119,0.00339423185278201,0.00330550586505836,0.00310355296285241,0.00327327545346917,0.0030108462598293,0.00339126403648481,0.00355264761553072,0.00396022326058559,0.00395785362791044,0.00403625119624629,0.00398662687504554,0.00407011207178442,0.00436801167718731,0.00417011196150446
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"IND","India",0.000933968339538104,0.00091836746091028,0.000998258052314462,0.00112021200999167,0.00114344448166662,0.0011019293937692,0.00113103843868495,0.00118445838481994,0.00108267072865742,0.00113357160386656,0.00120761958500509,0.00134525328082834,0.00138456737328444,0.00145342391868427,0.00141849151364719,0.00148180399862649,0.00147774697089781,0.00146863404374784,0.00155378506901311,0.001620995715849
360,"IDN","Indonesia",0.0025481429822551,0.00298489180030515,0.00329798584373004,0.00370687401231763,0.0041524743435989,0.00431653504367605,0.00482434468530536,0.00571052619815635,0.00598213951129764,0.00628072967908688,0.00666439092240246,0.0073342145331189,0.00643717993537317,0.00617282558929475,0.00551008071167367,0.00487268268966604,0.00331938370784974,0.002987057998909,0.00289448619258062,0.00267387549916736
364,"IRN","Iran",0.000139314936038752,0.000121495727636609,8.5909661412868e-05,0.000124992035553291,0.000115007186903159,0.00012761227039701,0.000133312371208901,0.000150758818106358,9.36107031203093e-05,8.4509934873405e-05,6.11717030681723e-05,4.35311617336638e-05,2.49313826576532e-05,2.25277520760848e-05,1.86573045201798e-05,2.42739539557732e-05,2.71312795489992e-05,2.51725563646538e-05,6.47943894748431e-05,7.07846136658706e-05
368,"IRQ","Iraq",0.000391586016199348,0.000299623389856886,0.000262241714423568,0.000109852094179295,0.00017568646793077,0.000244940529323407,0.000223059907451427,0.000213952959143377,0.000224318111193311,0.00016407700768554,8.44243944290775e-05,8.32891306271312e-05,3.73597262023409e-05,1.00388732644141e-05,0,0,0,0,1.13819830449287e-06,1.13819830449287e-06
372,"IRL","Ireland",0.0115630142656709,0.0117293208601575,0.0131673379725743,0.0163904984622955,0.0177305254778928,0.0120609974270683,0.00996236641248246,0.00924509670927349,0.00775277425952628,0.00771179159183979,0.0100048277652382,0.0160006294998583,0.0166382185846308,0.0186204127949786,0.0203646129927535,0.0199587564874363,0.0167527315818376,0.0168590682187644,0.0159333993318364,0.0148007485714442
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",0.00680544377437897,0.00433607260265978,0.00414938861219543,0.00438857174032801,0.00513447040332036,0.00883738523882892,0.0111753418931154,0.011090205844504,0.0108566240305426,0.00904363216363743,0.00486562321715032,0.00279331367682618,0.00486994941607203,0.00473847377576488,0.00476454807672217,0.00516620096425535,0.00488211002942109,0.00215870476557155,0.00238733042738382,0.00246581516544234
380,"ITA","Italy",0.000777617525372812,0.000717927468958644,0.000795639945790073,0.00104132640380818,0.00104516678665993,0.00101269714616781,0.00104880540696983,0.00111766402044019,0.00111973876604385,0.00117882770524465,0.00123320876601504,0.00145408989360914,0.00167611336602291,0.00200403540961106,0.00276234954241165,0.00301138166982048,0.00298769350653415,0.00286966443608757,0.00296927792989793,0.00256504569288843
388,"JAM","Jamaica",0.00419049724501322,0.00452352212198486,0.00440556135758957,0.00449906373773364,0.00420446148454875,0.00212120982834669,0.00200261220789103,0.00223100746363782,0.00215979418517498,0.00198866704858014,0.00243705899544374,0.0023590628923036,0.00232369674545314,0.00245332115649544,0.00229897606452072,0.00181656237410944,0.00172970578979863,0.00160347236212687,0.00162411514502859,0.00161409549161202
392,"JPN","Japan",0.000388569627089715,0.00041818725204136,0.000473253037124803,0.000551251353424039,0.000540857198705034,0.000529811744661906,0.000519258062626758,0.00052039096210407,0.000452908640035486,0.000425445785687609,0.000389381957731151,0.000448503667296326,0.000448148765969272,0.00049469239763458,0.000536750743032844,0.000584338465594282,0.000530435645028547,0.000513482862192812,0.000523284356939651,0.000537091650293615
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",0.000264555909989118,0.000337324116988888,0.000357177823286105,0.000357177823286105,0.00012570339758221,0.000125693499808349,4.63173608217214e-05,1.32302709529424e-05,1.32302709529424e-05,9.91140385145341e-05,0.000132165756791309,0.000132165756791309,0.000178450330769248,0.000178450330769248,0.000152066262970426,0.000132232952824249,0.000132232952824249,7.93336097358119e-05,0.000119032337764742,0.000185241214706711
398,"KAZ","Kazakhstan",0.00322201286166927,0.00317428553933335,0.00361281125259301,0.00310268879175581,0.00229299102153416,0.0021187626470095,0.00196967511852229,0.00129404542732853,0.00111883641296196,0.000764481485042447,0.000589923704618243,0.000330627962605156,0.000218239042076923,0.000246340929093624,0.000271905815200428,0.000433837429783533,0.000355529143211499,0.000983651412174676,0.00524939617027667,0.00567857065038019
404,"KEN","Kenya",0.00343498428724193,0.00341125542478851,0.00341251609806267,0.00352212780909824,0.0032306550959188,0.00379790754929663,0.00355013513121315,0.00328797471662363,0.00316303001415326,0.00321175958841898,0.00278693348748856,0.00285505179148942,0.00304745668678876,0.00313945695119196,0.00320401458965434,0.00312007434664605,0.00265662705175565,0.00194465551539413,0.00176071768395549,0.00164530738677254
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",0.000318650371351633,0.000297437102626832,0.000175506818340136,0.000195535112910358,0.000166309650716371,0.000170011350947207,0.000144001522227751,0.000204317747135242,0.000182455872934352,0.000151500140374517,0.000127770715782859,9.49989450104806e-05,1.82174291459611e-06,1.82174291459611e-06,1.82174291459611e-06,1.82174291459611e-06,1.82174291459611e-06,0,0,5.80619576547577e-05
418,"LAO","Laos",0.00172744659544921,0.00203774689506657,0.00245105037295117,0.00252190313198076,0.00281618786824046,0.00318677914328799,0.00334223446005466,0.00330612523033627,0.0036549798170145,0.0037340730395513,0.00414096752967401,0.00494092063661746,0.00558430355959505,0.0059884525994636,0.00674334393300287,0.00736045280351267,0.00754775071564501,0.00825245151599508,0.00984608241824919,0.0105175713306642
428,"LVA","Latvia",0.00347838034194129,0.0037417002001589,0.00384007328702826,0.00372459032362432,0.00370185930769153,0.00357005494953803,0.00326657466062089,0.0029602366680665,0.00291785615219814,0.00265558248316008,0.0022379322100129,0.0021881161467548,0.00251513584217211,0.00311121830392215,0.00404154769775795,0.00461475467069001,0.00475276433350653,0.00496121855673143,0.00492887520147956,0.00452989751711885
422,"LBN","Lebanon",0.00268265664490522,0.0018540404232645,0.00286266844723093,0.0033573363786251,0.00362895638703387,0.00293516011297463,0.00288399923667864,0.00214043950728842,0.00180610539033738,0.00176421426597591,0.00209698566583246,0.00251834733756894,0.00311396726532932,0.00321838216294116,0.00397686461898096,0.00425534721747728,0.00698874085364413,0.00838774346083453,0.00937873541879499,0.00915893213038288
426,"LSO","Lesotho",0.00019241119629529,0.000224441744042984,0.000208399474973139,0.000224452785470206,0.000543384119608877,0.000447672108765568,0.000479641122727663,0.000527725066413812,0.000511651880379486,0.000208650269812726,0.000208650269812726,0.000192932247007524,0.000128699374694852,9.6518153837629e-05,4.8281538904587e-05,4.8281538904587e-05,3.22891912741495e-05,3.22891912741495e-05,3.22891912741495e-05,3.22891912741495e-05
430,"LBR","Liberia",0.000646640538470634,0.000638489358835847,0.00049255559363147,0.000526921592283086,0.000854026837980586,0.000905686446864314,0.000966884285195821,0.00113215064433655,0.00153967389917495,0.00183723345120803,0.00234542637863309,0.00278180341686736,0.00308107051892138,0.0033376193477217,0.0033639064210275,0.00360196127302401,0.00374677634205815,0.00419790875263409,0.00444172939991657,0.0050196067233116
434,"LBY","Libya",0.00314352135088398,0.00293705129157076,0.00195936752257263,0.00143092814637976,0.0013012788302614,0.00080797364168918,0.000741271762044515,0.000746996851587677,0.00302955141610622,0.00295867738164212,0.00285257927146415,0.00266573754797483,0.00273055453084525,0.000392841899276463,0.000357567848834971,0.000375299694351014,0.000375303304476882,0.000180839864045013,0.00214060086910654,0.0033295063286727
438,"LIE","Liechtenstein",0.000112420473267784,0.000128490740809162,0.000128490740809162,0.000128490740809162,0.000128490740809162,4.81896139630584e-05,0,0.000128480667714426,0.000128480667714426,0.000128480667714426,0.000128480667714426,0.000128480667714426,0,0,0.000112428158435983,0.000112428158435983,0.000112428158435983,0.000112428158435983,0.000176669015144179,6.42408567081959e-05
440,"LTU","Lithuania",0.00504610812674052,0.00583781252569105,0.00630213246680146,0.00672348464204189,0.00698779955039121,0.00707216410025623,0.00684479107999723,0.00687876044213812,0.0067041867102455,0.00692088127028196,0.00637295891526624,0.00729645590358947,0.00800991747128027,0.00852187272362327,0.00906876015426017,0.00955766928832589,0.00909034729078431,0.00855121594449845,0.00937088036609206,0.0086298638000426
442,"LUX","Luxembourg",0.0011888800477648,0.00188602420454663,0.00347054118618274,0.00586300968130999,0.00581417840600818,0.00785343360666761,0.00814870126805923,0.00722146741288321,0.00524513611557855,0.00565154360912854,0.00417743331741243,0.00402402007414417,0.00433304492978203,0.00446656071031996,0.00449607074385528,0.00474588736758595,0.00543609715881726,0.00496075885909752,0.00713009499628945,0.00759124075242348
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",0.00424212899602136,0.00424632429755134,0.0052180856389872,0.00559689225315053,0.00604123229934964,0.0061925903342676,0.00713703149978334,0.00664729147321015,0.00780837081349261,0.0102717871402377,0.0115636801701949,0.0126241662710547,0.0157397274820468,0.0170264266852139,0.0157347051106628,0.0154587534589856,0.0145984554010593,0.0121894108659149,0.0116063821965649,0.0112860925015663
454,"MWI","Malawi",0.00270758399102239,0.00326602966909799,0.00351994048899644,0.00382446446638557,0.00343973900170996,0.00291395699674359,0.00327394489009454,0.00439816601666732,0.00463044703198231,0.00729265539046552,0.00835621709405895,0.00882692482535996,0.00873400941449271,0.00933903871573131,0.00795490462421291,0.00830734068266318,0.0089700207118034,0.00912562217211517,0.0100499792210846,0.0102570037151717
458,"MYS","Malaysia",0.00283771187615593,0.00314607818083738,0.00337625648938107,0.00382205667282079,0.00440900829445954,0.00463865316633483,0.00507703863126949,0.00616840863609266,0.00596083011291167,0.00646569748879781,0.00656155430007867,0.00693791565130243,0.00603961372492712,0.00632613623711819,0.00541752554356464,0.00471342506946574,0.00373235773419867,0.00325095432865892,0.00293720291655716,0.00256030665956458
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",0.185547838802279,0.12785718923154,0.0191190107601319,0.0195851636689868,0.0149212068348082,0.0135199914107908,0.0130589901237234,0.00465944127055525,0.00419328836170037,0.00326303288216867,0.000932169786930336,0,0,0,0,0,0,0,0,0
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",0.00267438697916515,0.00278214973164057,0.00303256640287754,0.00312854986186159,0.00346835045869919,0.00333791264896924,0.00336110830888139,0.003258159728783,0.00338660112085278,0.00305470002319643,0.00325879241336271,0.00351668170359974,0.00403223743905391,0.00420933521038507,0.00490852939889213,0.00525026525047327,0.00513010413673929,0.0047034948239858,0.00462866993384342,0.00470719886781113
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",0.000291489164844314,0.000324713936437125,0.000311027943748371,0.000365558918137364,0.000391771744732249,0.000444354675638329,0.000438553854816561,0.000793130077080526,0.00078770243543887,0.000860590467737487,0.00095009228568105,0.00115722753804497,0.00124035249278764,0.00150479477823367,0.00161531259530048,0.0021030171200116,0.00211679823219742,0.00186419167777952,0.00193942910060372,0.00215325483795
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",0.00727644787174799,0.00571532735546716,0.00583352340318544,0.00793541192100292,0.0144686650808453,0.0147957665692707,0.0145659084828433,0.0139468263866877,0.0107458014816799,0.00100216625120347,0.000322981923608665,0.000438948432348948,0.00441459380257829,0.0052680537826888,0.00530835251620893,0.00531417134358889,0.00516421332474597,0.000938013426644151,8.14215433736774e-05,5.20822140599635e-05
499,"MNE","Montenegro",0.000671482296591525,0.000455887973354019,0.00114418309223205,0.00175263526350687,0.00171449657313714,0.00174464597579955,0.00174319111171749,0.00146413046183102,0.0014575023227188,0.00157036459539022,0.00153876818182711,0.00157204822574912,0.00132800016270325,0.00123936270751353,0.00117404922231686,0.00141300307768697,0.00139730673299961,0.00132255130825124,0.00111229560321047,0.00101438608979505
504,"MAR","Morocco",0.00316157034125725,0.00300114043599552,0.00210975005232908,0.00289275152144066,0.00271698751345475,0.00261391500413691,0.00266163154093808,0.00267034993083967,0.00185020375981007,0.00184694766022178,0.00174392015371234,0.00163855162445176,0.0017942221361179,0.00216111090976261,0.00219232324247965,0.00347971444748379,0.00329582428984569,0.00343437234415166,0.00365660939773619,0.00355917984142818
508,"MOZ","Mozambique",0.00242046502752585,0.00260536313263038,0.00265444399000862,0.00303184934334554,0.00373610752526047,0.00371414145587581,0.00357257204869918,0.00359302629295751,0.00385234710637126,0.00369752773455254,0.00402329400354784,0.00494549071851546,0.00626086869608663,0.00608419522988024,0.00613903456172793,0.00609711593758385,0.00620993440404626,0.00543528428894371,0.0056984026695046,0.00592165605255483
104,"MMR","Myanmar",0.00141758314071737,0.00166590142736034,0.00192180420763087,0.00217466015470172,0.00245322581170798,0.00278972278645862,0.00279328159131413,0.00284020247284406,0.00288333568430367,0.00298077859323665,0.00291733874069716,0.00345855472224608,0.00373631885029924,0.00391408864327141,0.00383408427016657,0.00396153855167728,0.00386452566257372,0.00372143083326817,0.00382597375946301,0.00387771225317824
516,"NAM","Namibia",0.00793868855443147,0.0066211158638066,0.00732505227188743,0.00651560604245389,0.00479735326944384,0.00385159673379405,0.0035247214655499,0.00239041753563477,0.00185810889432603,0.00101493529713042,0.000653485287071411,0.000378570122670419,0.000327021421936817,8.60471451511472e-05,3.43595463829073e-05,5.15540571900615e-05,0.000171915369243208,0.000154750285741134,0.000154750285741134,0.000154750285741134
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",0.000390316482929861,0.000480022608155589,0.000568192978540723,0.0005817027289811,0.0006583193085283,0.000622946922960452,0.000691424339061888,0.000655048121175221,0.000587763469159707,0.000444120288203482,0.000430138173275082,0.000273444020966189,0.000369295585678236,0.000397728605538722,0.000424884111086548,0.000437019391410552,0.00044918398873412,0.000303003356501532,0.000332963384794617,0.000348920797487026
528,"NLD","Netherlands",0.00277496244845089,0.00334711972193533,0.00377626966663094,0.00420884910338605,0.00382841584832837,0.0046281417821483,0.0042498800777969,0.0038263711230027,0.00347200360960672,0.00309214032578151,0.00187109880979964,0.00208515136487469,0.00221280649901492,0.00255717585542445,0.0032240892868527,0.00343191456186314,0.00365012675564171,0.00345196580220627,0.00339826092417579,0.00303527992137677
540,"NCL","New Caledonia",0.000329996759689702,0.000589795990665949,0.000654635056275342,0.00065014511568502,0.000620074922082762,0.000547254014432634,0.000341557804754358,0.000357300233701212,0.000424465743061172,0.000531116486847602,0.000521383581655069,0.000501500745474381,0.00045317776953116,0.000411296062659515,0.000258368357193413,0.000330230347132376,0.000302274145534427,0.000270047787627307,0.000235634703649246,0.000238935449354455
554,"NZL","New Zealand",0.00984344947982637,0.00933534468124944,0.00846855564354133,0.0082538538560002,0.00789375553633976,0.00734122881970286,0.00698988834973814,0.00712964992856293,0.00798413953624167,0.00840506458690596,0.00805927055748923,0.00848662731104999,0.00817623431759182,0.00763982784913007,0.00769104507729183,0.00802658196316781,0.00801537871884519,0.00758890115457198,0.00733530654317539,0.00641462200874555
558,"NIC","Nicaragua",0.00477341201389923,0.00480011988975626,0.00434210533668524,0.00509586385360468,0.00718736780682064,0.00941443011540248,0.0098169857615328,0.00997813245563677,0.0097451426773739,0.00953362359776572,0.00623536262223804,0.00983503042693839,0.0245588924004729,0.0254900967888781,0.0257396085358951,0.0272140560977407,0.0245614227223929,0.0107541963479827,0.0124782971445275,0.0189156943814228
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",0.00120071376227558,0.00110661056277495,0.000635550750629446,0.000809773873164297,0.000870437213577149,0.00100964279422555,0.00109189247608834,0.00133531157067324,0.00159571821078164,0.00204047317565084,0.00203294856987032,0.00216341141153326,0.00275514908642939,0.00321119065267315,0.00326586474308943,0.00371108644718469,0.0041934218700294,0.00406456127291874,0.00391114881030433,0.00409027808984348
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",0.000652456996550504,0.000568178437963388,0.000637878459704195,0.000976196282204528,0.000898325165969718,0.00123398526064287,0.0010982909775278,0.00114423463743102,0.00079015830054426,0.000839803194963496,0.000454214783276026,0.000721868264552591,0.000687126495135742,0.000763505777771674,0.00162021156816622,0.00196153597047508,0.00180391482488575,0.00181904879665567,0.0018171303343756,0.000946134657555049
807,"MKD","North Macedonia",0.00117784812339903,0.0010120674384869,0.00133140567001369,0.00237760806476823,0.00268426157516011,0.00297858160322316,0.00307304572289376,0.00332133839691396,0.00242946328146733,0.00216561040862386,0.00179848446607247,0.00162370482932814,0.00109290260464987,0.00105077355986882,0.00100050889058437,0.00119139128729266,0.00135933519976929,0.00152870245587683,0.00183434357419028,0.00181370099866927
578,"NOR","Norway",0.00167529719633039,0.00190709914895067,0.00197253088182964,0.00215930182822672,0.00190292933638567,0.00189200221095746,0.00177590325936506,0.00171199005293272,0.00159550795264085,0.0016377371998214,0.0017314440478796,0.00191243392567407,0.00217200251877575,0.00249405751600842,0.00280312266295342,0.00330828179567993,0.00325814705672889,0.00318685074911374,0.00308551164347265,0.00284814347390287
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,"PAK","Pakistan",0.000172652968619174,0.000376687751097067,0.000441870961701914,0.000496676245655555,0.000624445750667696,0.00066112670988604,0.000547186453963714,0.000485609636022418,0.000369031052821525,0.00021916861068128,0.000141786169408983,4.29185365629109e-05,0.000410266121821772,0.000432077328953438,0.000441701728888779,0.000448672312103318,0.000452544983216624,6.55776973179428e-05,7.04543893741011e-05,7.42047407003199e-05
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",0.000903962111730372,0.00100463649377942,0.00105624108437075,0.00135946837703279,0.00148102470140663,0.00152509050301257,0.00154428967406795,0.00160027172490957,0.0014224804513436,0.00131326032116126,0.00126147281343591,0.0012879996823374,0.00156565713514994,0.00181849674314689,0.00213381323578433,0.00253080173572669,0.00266923182304969,0.00239922717530189,0.00224143802830764,0.00208004648061998
598,"PNG","Papua New Guinea",0.000743326052105267,0.000787479611277869,0.000781266530217801,0.000917606219842878,0.000888560164615424,0.000954399318461716,0.000927428664037439,0.000974344032590849,0.000906610882276517,0.00111189817142538,0.00133223542355488,0.00187416973304063,0.00200459734092165,0.00229939836923484,0.00229445421014241,0.00214086404056055,0.00171515935985293,0.00188812580605213,0.00171874242432197,0.00166712361763141
600,"PRY","Paraguay",0.00381227105997675,0.00408236541997128,0.00558869953726434,0.00640223558396363,0.00696939368770462,0.00747016697452068,0.00802646540930549,0.00793968594112293,0.00708388631153018,0.00684983233716688,0.00567230551558324,0.00539227869931922,0.00486588281397897,0.00486624347837059,0.00489575666995928,0.00707487715608549,0.006850766090066,0.00649520175626904,0.00654870441276189,0.00639066819092381
604,"PER","Peru",0.000767105953142602,0.000784507778793835,0.000841185058135156,0.000904131580825201,0.00101779888597679,0.00103143058508514,0.00109792685876953,0.00132947521869579,0.00147979573546986,0.00153534744609126,0.00155234416064554,0.00169507872540292,0.0017998053592074,0.00181271696022117,0.00182597746885384,0.00197782018895764,0.00193781608297649,0.00175328951373287,0.00174180009475071,0.00174390288400737
608,"PHL","Philippines",0.00204928615728942,0.00234474633987664,0.00281865173634231,0.00286977755860416,0.00285950267297738,0.00317990533253314,0.00296701575818093,0.00268014712440908,0.00276495451283188,0.00304144631980731,0.00283443169864705,0.00375629267485676,0.00445395027774161,0.00476013950503055,0.00463083232677217,0.00466815290445961,0.00397108781198711,0.00420181344595578,0.00382617125623029,0.00377759567085908
616,"POL","Poland",0.00398458840867386,0.00438750565482728,0.00503083238363388,0.00533029035698972,0.00544350361316298,0.00531354311736203,0.00560825169769537,0.00541439112063774,0.00505086773686796,0.00521513949295882,0.0047592164385221,0.00560975217713307,0.00668667751704799,0.00856507009633887,0.00892361683359441,0.00943094150328691,0.00900530343385391,0.00824103147986722,0.00722852532947862,0.00709562869828216
620,"PRT","Portugal",0.011160207695984,0.0122434335722808,0.0114439990763205,0.0115751925271942,0.0101750446979024,0.0116023200336047,0.0103195262824252,0.0131282178072214,0.0144825363458057,0.0162483870144262,0.0165024987746492,0.0204022098973783,0.0230858215193014,0.0291354190104108,0.0276254542619343,0.0273794927012276,0.0247260091211017,0.0235176246295709,0.0174830424209062,0.0168896909893866
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",0.00108213442244209,0.00105868591517041,0.00103502673786118,0.00107807236126987,0.00118072252600646,0.00124878465238168,0.00123501997481099,0.0012724153690691,0.00162825075251138,0.00196320213131274,0.00205157787581794,0.00275117568423026,0.00309114571295104,0.00326321350472206,0.00325474168258342,0.0034616634956844,0.00321547550861241,0.00325138127882382,0.00317782202514494,0.00332942723183667
642,"ROU","Romania",0.00175116735843903,0.00161534738162219,0.00235011481468045,0.00247333357253479,0.00247459023074877,0.00247671829102511,0.00256206560487356,0.00249965630101802,0.00239336615741297,0.00244312605188892,0.00234186571887942,0.00257924179122268,0.0022145547424355,0.00249271368625477,0.0023969345320015,0.0028336434199822,0.00267477579810825,0.00265974702707817,0.00289165330821895,0.00305094237958851
643,"RUS","Russia",0.00169673124960852,0.00179973974197306,0.00185150005392669,0.00167881083156523,0.00151962916447523,0.00159370045030722,0.00278119436502802,0.00287266798430246,0.00294877806892954,0.0029632070270798,0.00283874314899133,0.00200727748025578,0.00219647017468976,0.00209150172096037,0.0020645031342444,0.002069182137528,0.00169299041818574,0.00152827787234006,0.00161310106411248,0.00163365662246792
646,"RWA","Rwanda",0.00126187146145996,0.00103185738671319,0.00107721284194711,0.000974501817163706,0.000891365640884355,0.00094040567195841,0.000916745727739903,0.000915943903383319,0.00118768534578915,0.00154843311205261,0.00169104002751662,0.00201032130467062,0.00248072154988105,0.00256315725089496,0.00221488710977445,0.00268939410852385,0.0027487937794769,0.00233598288532858,0.00228479943070386,0.00268942164036854
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
