"code","iso","country","SDA.raw.1990","SDA.raw.1991","SDA.raw.1992","SDA.raw.1993","SDA.raw.1994","SDA.raw.1995","SDA.raw.1996","SDA.raw.1997","SDA.raw.1998","SDA.raw.1999","SDA.raw.2000","SDA.raw.2001","SDA.raw.2002","SDA.raw.2003","SDA.raw.2004","SDA.raw.2005","SDA.raw.2006","SDA.raw.2007","SDA.raw.2008","SDA.raw.2009","SDA.raw.2010","SDA.raw.2011","SDA.raw.2012","SDA.raw.2013","SDA.raw.2014","SDA.raw.2015","SDA.raw.2016","SDA.raw.2017","SDA.raw.2018","SDA.raw.2019","SDA.raw.2020","SDA.raw.2021","SDA.raw.2022","SDA.raw.2023"
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00433388671586362,-0.0104043787712086,-0.0389426626439662,-0.0518947804521217,-0.0147439233221507,0.00832809729902806,-0.000621321332478497,0.00543054889077932,0.0214900417126784,0.0496940567677291,0.0648783105984077,0.067216488016776,0.0515814919694941,0.0637582659885862,0.0686931406894937,0.0649549608272855,0.0557898752597183,0.0348145017143282,0.0208209159451003,0.0281599040622398,0.0228090379648502,0.00754268234304845,0.00109089940089135,0.0106551552243823,0.0103622491193365
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112739619992641,0.104311005015816,0.0989327948572363,0.0960608874431186,0.0891640344295883,0.0746562603931293,0.0614844447197407,0.0612605229881118,0.0680903552486534,0.0848505229182379,0.107068594353456,0.12331971404992,0.139509997110522,0.150089331928948,0.167191493721599,0.156075036709146,0.150280179638559,0.127062816427006,0.105457906638219,0.0887894974685588,0.0714878364809552,0.0560225304954434,0.0468034979664902,0.0417234646786659,0.0536722003703451
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0416510156587706,-0.131695471827572,-0.158085542157591,-0.179559508773477,-0.194100046964374,-0.199873640577186,-0.204372609301441,-0.187980588800539,-0.165088777597659,-0.139949397103651,-0.108216709532926,-0.110425570860231,-0.108505566208499,-0.101426534098311,-0.0943798824600398,-0.0646386943022811,-0.0494593967813025,-0.0539106420674889,-0.0572184456703241,-0.0395092662633132,-0.0192222623825312,-0.0197229001333317,-0.0127408472755487,-0.00243254601626264,0.00177335667955969
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0921607009858596,0.0755318147414437,0.0725884234616729,0.04317093050098,0.0175849314082894,0.00300768382447258,-0.00911997273412801,-0.0241213022235742,-0.0272703763720465,-0.0247364634111104,-0.0131466249327439,-0.00840195836142664,0.00544325685602987,0.0115954075282028,0.016147208777765,0.0303882560605868,0.0418145660255376,0.0416304724844292,0.0428964947393051,0.0449452695682919,0.0484490483737716,0.0291942684486393,-0.002457260616403,-0.0168686971839591,-0.0196480116530725
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00484657304314529,0.00397816119153993,0.00365790829258228,0.00245187324319263,0.00118695546740488,-0.000572680536345849,0.205659825575337,0.395682891829169,0.549311892303841,0.666493227240294,0.719451719766827,0.702440914868949,0.586599482457712,0.416731327817857,0.196205464398542,-0.0236682152675874,-0.0399655369845394,-0.053391433501487,-0.0563040322504467,-0.0463949635560034,-0.0297785518150248,-0.00756850413965415,0.00834878142567725,0.0143518406354498,0.00941018295307037
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0207607254185374,0.0503023520916335,0.0671975614906153,0.0712266155962564,0.074651823247134,0.0779503045694998,0.0856176539239721,0.0868404385320953,0.074240886705782,0.0477790447598151,0.0235758318943415,0.0387684072234422,0.0384022204603849,0.0294705207394292,0.0169874162288295,0.0150309385223346,0.0291079086322159,0.0427805585607115,0.0562770574768823,0.0585195936474929,0.0517953266268216,0.0650398605796256,0.065099878193501,0.0615672408797316,0.047274172447143
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0552943925789406,0.0487539661787311,0.0370950711394373,0.0217379185140241,0.00683061207443947,-0.00732369697835666,-0.00584128628566438,-0.00747448045241261,-0.0178891699849415,-0.0226317900017509,-0.0172920768739017,-0.0110164610262707,-0.0190804900795161,-0.0136661648517539,-0.00786999108282696,-0.00777250390388965,-0.00525526505464908,-0.00702195493294533,-0.0151650046917926,-0.0220784331148922,-0.0284139630306578,-0.037772183294421,-0.0404868367436034,-0.0551028046476554,-0.0616824054286265
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00222767588401296,-0.00168988793868083,-0.00551716856740891,-0.00859255562600062,-0.0109050478528111,-0.0125651365661117,-0.0118838910945149,-0.0130586630444007,-0.0119746145885526,-0.00979762745736024,-0.00739137921270738,-0.00492897449143037,-0.00270732846860466,-0.000980891510093507,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0151035175520993,-0.0400709891529155,-0.1020036717956,-0.108270794410138,-0.124794164938373,-0.126111773533359,-0.125763957623419,-0.113458482577362,-0.110308426895196,-0.0816518651974585,-0.0635138728507998,-0.0650685773624033,-0.054719530636345,-0.0273418581707363,-0.032155960054378,-0.0388938863735248,-0.0323977070922872,-0.022237613564971,-0.0295047297826759,-0.0338140835358849,-0.0445898708635971,-0.0495792803715608,-0.0489657642078321,-0.0232970293200361,-0.0177313102150803
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.183119789178487,-0.197504140931027,-0.188117715149496,-0.179151227133823,-0.155048609248574,-0.122009138103462,-0.100346067248611,-0.0597542005604966,-0.0410823083024233,-0.064957825221583,-0.0817266455128433,-0.0882262121294224,-0.0886710073339864,-0.0860333085220266,-0.0793507505726663,-0.0757284854327477,-0.0716222792258941,-0.0699310421028032,-0.0640741692297325,-0.0704421323660345,-0.0698690690160042,-0.0740881617781267,-0.0870199001108199,-0.0872236728259598,-0.0781664553521559
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0595764877678335,0.0557250378833807,0.0565608312183823,0.0518105451142206,0.0532023152243424,0.0518372312965296,0.0409865774920031,0.0218920558595894,-0.0063339662246622,-0.0477015075921309,-0.0802143960360476,-0.121702335227278,-0.141697578198606,-0.148301423824261,-0.140404411605011,-0.115448707813307,-0.077596550391675,-0.0385859184922567,-0.00412187182256696,0.011494489152532,0.0353300133507062,0.0176907834360855,6.28347009898889e-05,-0.00513243099738487,-0.00454216080285819
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110166699926084,0.0943158364454857,0.0734022496479554,0.0320691547176795,0.00363954223736629,-0.00467071364146418,-0.00294378199914145,-0.00466771769913489,-0.00330389098925978,0.00643367003030959,0.0203731981271691,0.0320567757166488,0.0547918286434397,0.0730518326651313,0.0984368158900888,0.118967515905335,0.128545305589356,0.12385036334047,0.119775303817706,0.103812644752172,0.0868070974041624,0.0581514172422721,0.0478716636967322,0.0491162358721722,0.0510543987387442
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0775006881627751,0.0370461798481732,-0.00462171935729467,-0.0333238805908726,-0.0587123787887821,-0.0702950240642406,-0.0883248393255094,-0.093275540091562,-0.0834724646155455,-0.066117829268494,-0.0195185359718782,-0.0145256281741224,-0.0186361600726123,-0.0183423009657271,-0.0193467399108528,-0.00767483597551821,-0.00559831607096017,-0.00202454887821057,0.00821410489530017,0.0176868766115652,0.0241090052117114,0.0375561942902696,0.0417094002938156,0.0414243070001288,0.0315440325151943
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031220103831459,0.0218262003812428,0.0175924937437415,0.017734165150225,0.0166501669253187,0.0176760120609825,0.011586381708699,0.0121789513233126,0.0241020054676215,0.0287317389937713,0.0264808030497483,0.033334338178002,0.0399361851739992,0.0478480660203993,0.0512681912661728,0.056044920613247,0.0511482269151917,0.0370508259115698,0.0321564027545835,0.0213254445457289,0.00446406879997618,-0.00131044526930568,-0.0106793877416264,-0.0149336554836299,-0.017164932074222
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112598146206605,0.110649853929787,0.115594801870274,0.150026924288116,0.155380330244329,0.149382888185714,0.130025119734911,0.11364322685995,0.0873661301201551,0.0519826184437246,0.0298419842717419,0.00327354249976142,-0.0148047109189841,-0.0160335923040291,-0.0213115643347658,-0.0104436023288654,-0.00756753194939241,0.00699085669092248,0.0122645961414649,0.024220622432342,0.0294276365480248,0.0191043316181194,0.00301081189190633,-0.012031395567715,-0.0222119842714031
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0490171564724329,0.0601328166065185,0.0716687257866058,0.0740133678801498,0.0698553883380149,0.0645450435191823,0.0578747999993188,0.0482021878104479,0.0360116080444306,0.0375272079829716,0.0411923201167244,0.0461097531004022,0.0417639367863609,0.0319700820733253,0.0184034939912145,0.0119178626590195,0.0121549796831952,0.0126059573809607,0.0206976087814656,0.0300240983829614,0.0412127114564118,0.0567388907663728,0.0573376303076494,0.0542243781982499,0.0431463929621849
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0415905311651865,0.0278488273831703,0.0122659127819282,-0.00521968486116398,-0.00107627533374799,-0.0513265242517388,-0.0870111446548918,-0.107416068321477,-0.11585540108839,-0.118457101159537,-0.125384811936556,-0.127299756184143,-0.11557219602163,-0.093497225913206,-0.0632706046740708,-0.0737118980820312,-0.103014282927693,-0.135317264748004,-0.200089162879995,-0.305973044680532,-0.372262979588842,-0.395051779972674,-0.394205757995826,-0.364647330288756,-0.316308521704589
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0397697127694774,0.0340287793360821,0.0354056311699622,0.0447500613641858,0.0615497108160807,0.0670432564010304,0.0606389728168644,0.0465623128973818,0.0248143574133461,0.00495299695469242,-0.0164481598547678,-0.0394196129743967,-0.0529585558255018,-0.0542082605565247,-0.0473482865378321,-0.0338217640629633,-0.0217898551714989,-0.00473351226545315,0.00771596950979681,0.0225782598227224,0.0302722882881714,0.0225643505652813,0.00751405222049328,-0.00702898609192393,-0.0167364785164867
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0808174521105615,-0.109953460043296,-0.117532400230801,-0.115465175258923,-0.105593786629464,-0.07981148406845,-0.0437258653677458,-0.00067376456017087,0.0552187256358176,0.0607491600099372,0.0604654533879994,0.0567144045048806,0.0504802947717029,0.0386939924492378,0.0208189465328583,0.00786274523051955,0.00656118050986687,0.00315832617413636,0.0161739468871418,0.0252056109790517,0.0392004666820476,0.0540552606569829,0.056775155131211,0.0578125742435966,0.0486170216863964
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0591340509483307,0.0685756699216491,0.0789506176004802,0.0789715629792205,0.0860539021343301,0.0868711295193236,0.0813479939738611,0.07387891698871,0.0629713681335358,0.0494677633986409,0.0405644692554661,0.0384239825913715,0.0366581292880939,0.0320548482511367,0.0286479401826323,0.0217961148805339,0.0144914517923482,0.0140747410335578,0.0160219504631671,0.0145776053280768,0.0110100419995844,0.00218491417414213,-0.000499257326962268,-0.000357145959501523,0.00115726347033651
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0220022310990646,0.0175808145513761,0.0126823021552522,0.00496954258852722,-0.00142939396911495,-0.00603856410342052,-0.0142436460150014,-0.0256951799758963,-0.0260148845891398,-0.0126034761862267,-0.00973092038352164,-0.0077785734315492,-0.00396944550874623,-0.000218452890272849,0.00368849417197303,0.00364580507857371,0.0108520410029764,0.00850232766192005,0.00290742331089766,2.97349894387011e-05,0.00142817857169697,-0.00133107378902875,-0.0102840087301654,-0.0210525764998023,-0.0255516187637493
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044172889748302,0.0651203585984972,0.0921230095688794,0.105816321043908,0.113095024470733,0.0977393376736766,0.0608176598679773,0.00253488973468241,-0.0232691533236181,-0.0478262058099948,-0.0392732990940055,-0.0445211983336611,-0.0692071881542037,-0.0663916113883192,-0.0536582369645181,-0.0360673452870294,-0.0200995214550509,-0.0107569401407062,-0.00561296206845951,6.25886174949449e-05,0.0182900355449622,0.0140216678792173,0.00402976637084551,-0.00268804175339074,-0.00939033802089184
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00375377806684173,-0.0118352954516928,-0.02819289682992,-0.0560328825302575,-0.139450613539603,-0.154821554387698,-0.143609712177475,-0.110539082675686,-0.0884309437179334,-0.0536743066969312,-0.0321104189976682,-0.0278932084721749,-0.0294861786348872,-0.0261698220074951,-0.00551557766938016,-0.00894792085938168,-0.0133988035875223,-0.009362673775274,-0.00716914038338723,-0.00635509583431804,0.00114105595697933,0.00386395079216162,0.0151316485070339,0.0393472505823189,0.0424817081340396
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0539826230033018,-0.0515683253417332,-0.0367629080467813,-0.0206625261491742,-0.0100097664557081,-0.00357069484743089,0.0118602238372281,0.0218616660712827,0.0306403472397654,0.033780659114792,0.0391201508888763,0.0438864042286518,0.0483145273716599,0.0552784484753086,0.0583867497458452,0.053586721329909,0.0480909063643109,0.0467976128850776,0.0458782745181112,0.0439598010942006,0.0443600639604176,0.0352363489717635,0.0329221191744633,0.0334779680119321,0.0404928230569017
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241222672321012,0.27364539811302,0.285273869310707,0.236313952744384,0.219305965805898,0.189372479599692,0.134686184697321,0.0569564712765536,-0.0288944935725225,-0.0385188982876969,-0.05658401717891,-0.0780763340433953,-0.0819285514785181,-0.12503763410691,-0.141303028047386,-0.140685848294549,-0.134509075295476,-0.128957765727298
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136003186450446,0.00894037272305659,0.00671825062561138,0.0102892064809037,0.0106703905810623,0.0215698003587221,0.0285686491972763,0.0285927028354493,0.0296267894429303,0.033647444607404,0.0210894908663548,0.0109039897779473,0.0069851752653276,0.00494233691767887,-0.00654276997142944,-0.0117427602766885,-0.014617847300885,-0.0188857325577864,-0.0176704435810258,-0.00839411903554144,-0.00884969252864365,-0.00625194138879659,0.00810782088864914,0.0284028283839006,0.0311029666853808
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0058379854353825,0.0147472530008301,0.0579613424632079,0.100172272983886,0.158955433195121,0.206743109271973,0.239381705171765,0.23149464120092,0.204109390512268,0.154530728056621,0.0931840118648681,0.0395101173029302,0.0170489062900303,-0.00768167824828359,-0.013660854528796,-0.00631468346223929,-0.00180048684029699,0.0149052872095967,0.0338511539276336,0.0343321789534785,0.0307340507216527,0.0251798671723109,0.0197005501537815,0.014132930085808,0.0086223871038742
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048369769126434,0.0716740459805303,0.0868250340547299,0.0939420896021197,0.104499746853388,0.0929906223606443,0.086267542395706,0.0718347359187417,0.0503761379112162,0.0167969879056233,-0.00760526092662872,-0.0138097261453564,-0.0151729569897272,-0.00798330919424783,0.0186447601535176,0.031622912921671,0.0513851190985373,0.0797465455435185,0.125273429566532,0.149196208264591,0.162729246913747,0.159529701119134,0.133501400104793,0.0775886890217272,0.0134780866455384
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.207979574037396,-0.199836352339458,-0.151678368500624,-0.0930942035562763,0.000796450889321232,0.120561952770394,0.246588333070726,0.321096521747797,0.409676894797949,0.387549428442709,0.207449596087001,0.147033967110884,0.116445633306001,0.0653182794340541,0.0320015193901371,0.0220253839633897,0.00655209112294619,-0.00676851421227032,-0.0133881033572446,-0.0263289505338059,-0.0358742834745608,-0.053501881562508,-0.06425656989594,-0.0665621068529479,-0.0733440663073222
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0783927522450347,0.0842103091355333,0.0893899347290996,0.0724073911228316,0.0581869600465628,0.0478670494948223,0.0405357290479034,0.0186303254697846,0.00502540111150873,-0.0199268455791574,-0.0223996385406964,-0.00773270295513673,0.0138214613487864,0.0284484249207289,0.0384834476381897,0.0536495052458947,0.0748997795132611,0.0953499472755837,0.119658190604864,0.126645432462829,0.120549620601964,0.130848440872233,0.12989081902646,0.114621399137603,0.0894174413727953
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0830320473717251,-0.0904455537334978,-0.0912582703581341,-0.0913095490796237,-0.0890678271776747,-0.0801148388926296,-0.0689913067511352,-0.0553158083681581,-0.0454516290344325,-0.0438984097904355,-0.0545435534541888,-0.0712390744751836,-0.0796282953535368,-0.085249021332594,-0.0939540481448217,-0.0929490448280546,-0.0848465703607304,-0.0717174850124355,-0.0555380049586155,-0.0446345254120369,-0.0487438924838871,-0.0594406542877971,-0.0611111176123171,-0.0529686628831258,-0.0557548400644394
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0143355142197241,0.015825020566435,0.0172266197283069,0.0216143610421182,0.031970464432646,0.0365594060427337,0.0461766801715831,0.0478072875096207,0.0395837102011647,0.034292705513717,0.0209894859772677,0.00857564425464519,-0.000601672136970892,-0.0065386871271812,-0.0052912478904461,-0.0067882589599223,-0.00146717282011921,-0.00106680361371081,-0.000978034677188675,0.00677384193053454,0.00946301812390771,0.00553754475763868,0.00630027383157272,0.00480616948646984,0.00231431938388793
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0724140768182489,0.0766201669171727,0.0747412418340618,0.079117415088225,0.0754629260473201,0.0705646123098822,0.0583052748639754,0.0505612569513372,0.0351528096204266,0.0238889848025805,0.00946928597946073,-0.000497048205070016,-0.00492085025679845,-0.00981042108448849,-0.0170787808515562,-0.0170608796866147,-0.0147578150997695,-0.0083069230132623,-0.00832907505691138,-0.0109006431237397,-0.0121007100495063,-0.0311744162951045,-0.0364381103432704,-0.0397660894521427,-0.0439463159519574
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0301538359689513,0.0239889333302015,0.0163985070006936,0.00442873794305987,0.00510653467059941,0.00549552358660654,0.00197551083320979,0.00387653036574398,0.00725006758419955,0.0206104324609973,0.0390765275930307,0.0550189691440937,0.0660860280348483,0.0733598388425114,0.0811020794463488,0.0695714094907507,0.052046364544613,0.0326591081685377,0.0146051339060345,-0.00875069043155341,-0.0242772142789218,-0.0190830982301877,-0.0109600735895983,0.000133002885833769,0.0235574492591046
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114533850655039,-0.00768280992936743,-0.01385997166158,0.0034474311485615,0.017835395331772,0.0197417362013388,0.0167834900601374,0.00704974368517974,-0.0148526985162394,-0.02988389850274,-0.0528000206201336,-0.0612537452508729,-0.0571998025430162,-0.0437390186634801,-0.0132602882150963,0.0215062548555123,0.0467058788166927,0.0618560993513191,0.053496127434949,0.0571114741124792,0.0354627682455899,0.0209356387099431,0.0136646256601312,0.00868902634518021,0.0135594531871823
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00371449951625946,0.0194839343730535,0.0231030396114484,0.0161367944504329,0.00902555959808216,0.00173682437453349,-0.00205776475870456,-0.0111409056983814,-0.0142450006199732,-0.0219438937100662,-0.0158784878606014,-0.015839612914181,-0.00162961408123152,-0.00119364648140019,-0.00693879782100981,-0.0100018068850108,-0.0171896690093895,-0.0318449329691056,-0.0458764458442645,-0.0642271851176258,-0.0268516357718004,-0.0132996588532276,0.00282548059836141,0.0324289723458862,0.0464762365024529
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0569658179369971,-0.0473384195050328,-0.0474966371673029,-0.0547126782345597,-0.0502376505635387,-0.0388732532656942,-0.0315532708211227,-0.0231291253687762,-0.0171118788485767,-0.0117404052730088,-0.0178239457556413,-0.0161860081107915,-0.0194093695333866,-0.0330236193959832,-0.0365855846544021,-0.0327523464699566,-0.0341279018712076,-0.035745502732531,-0.0384439437029164,-0.0345789754166763,-0.0408261757268464,-0.0372855817300345,-0.0319600572039634,-0.0283425289054915,-0.0235884993580333
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00985541670690337,-0.0210649769477788,-0.00694009055711209,0.013013371184688,0.0265175600751049,0.041617574595378,0.0600214235617129,0.0680831347661699,0.0508521753125093,-0.0226049514405466,-0.0688797073206977,-0.0928470291362968,-0.112830704602522,-0.092924900326518,-0.065891084685923,-0.0193161164243842,0.0177086310276278,0.0380893092230792,0.0666319920915077,0.0503898377445224,0.0203550072299485,-0.00922449265439741,-0.0564448208795426,-0.083537493741258,-0.102227967766578
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0745719772965321,0.0634059742590107,0.0460211564284416,0.0299948667047194,0.00279866021934061,-0.00830655691148596,-0.0147186368240084,-0.00882116642261388,0.00230045686225266,0.00973495364637667,0.0253373671081312,0.0368657569345388,0.0432073562267441,0.0466220441876031,0.0302728890885597,0.0236433547308281,0.0100923365709285,0.0115739499089185,0.00991778788770858,-0.0112603019088166,-0.0112763751537031,-0.00628873191857449,0.00439314268361146,0.0151277974475161,0.0278652632732914
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0570511274463021,-0.0297546253051992,0.036324048865074,0.0644497700710867,0.0909314742669731,0.0982554611355708,0.0938624787959577,0.0832809410206599,0.0583996537353046,0.0347172470867598,0.00820894413784079,-0.0218522697764766,-0.0219880032982937,-0.0181324129211823,-0.00773037667412611,-0.00400976575918233,-0.000564130410987758,0.00848247678628367,0.00875324026392699,0.0154839620160667,0.0192658800446444,0.0142432058768074,0.00411531549348854,-0.000591674836214992,-0.00195526695405039
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0676474700179097,0.0580677472006854,0.0743079545262719,0.0658994029832913,0.064484136138873,0.0559946348539762,0.0810277652287321,0.0981490037848687,0.0859297312428824,0.0670571641030433,0.0516381825175694,0.0457906955669789,0.0579890980183877,0.0440370047824108,0.0267528057222792,-0.00309991009019805,0.00868266545517526,0.0220401054842025,0.0104181336796385,-0.0330659155136601,-0.0301755884725933,-0.0389733510180179,-0.0495907917339992,-0.0358717639141406,-0.0258519021112169
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0313644645518907,0.0350919681118027,0.0484356175732488,0.0324195896278548,0.0423464155835542,0.0841276546896195,0.103341019389356,0.0836885927464752,0.0807352902093419,0.0661938723963917,0.041674818416378,0.0102843035294793,-0.00818149404939528,-0.0155178520977688,-0.0163210360208537,-0.00868229975473889,-0.00441653875235914,-0.00202219216174686,0.0114463838593726,0.0169956674815865,0.023417790354433,0.0138652603670069,0.00403508591937007,-0.0019001755980649,-0.00911502213027426
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089495771155236,0.0700765796001876,0.0439754994035968,0.0272919297148628,0.00913664658061086,0.00323999257176499,-0.00212051092866257,-0.00806213679386114,-0.0318609118552604,-0.0397729341160105,-0.0392872671568487,-0.0404965149882932,-0.0377177419718138,-0.0267378037173956,-0.0183741259646553,-0.0244441208233436,-0.0292837433110347,-0.0229776427230456,-0.043352397384521,-0.052320410755913,-0.0558086830657401,-0.0547091448144266,-0.0353524838093697,-0.0119295546018435,0.012953225501019
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0387270619225475,0.0161265596373399,0.0172525172448361,0.0145520852071914,0.010712591885446,0.0131478628617667,0.0132101005262251,0.0108627219822646,-0.0141263358155244,-0.0210452534440555,-0.0261312045407677,-0.029884280715512,-0.0233004413610607,-0.0181906557371861,-0.00673902836908391,0.00415078935263247,0.0156163297505261,0.0259187892986894,0.0132865905559001,0.0124621220256675,0.00568992194497042,0.00153304925468212,0.0019467383409586,-0.00112093471000152,0.00124365067623433
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769048752926351,0.0579004717893135,0.033577958091267,0.00390542819043516,-0.0210552321021589,-0.0395575716752998,-0.0522000941928533,-0.0567974046504367,-0.0508588940288268,-0.0393505909230047,-0.0360005203679391,-0.0342638105981206,-0.0443746215176543,-0.0686774336120146,-0.0645158492444176,-0.0547897669884501,-0.0453436780256286,-0.0289165311508315,-0.00657933412674183,0.0108112183120355,0.0328782452515977,0.054885948325464,0.0601296736575967,0.04260951779181,0.041959718009021
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0553139418789167,-0.0647215074981836,-0.0692376297720236,-0.0760228520171751,-0.0784720183705047,-0.0772949546352791,-0.0716893641279048,-0.0547782001350748,-0.0415147300622661,-0.0413009990013861,-0.048388556383691,-0.0520997880086129,-0.0562432061817101,-0.0602624855536085,-0.0639372075972496,-0.0662614236567038,-0.0641852160039491,-0.0631659333911084,-0.0585381985834598,-0.0623292148140726,-0.0784548472056338,-0.0827616830351845,-0.0817056795475248,-0.0793064981559202,-0.0796448337028515
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00645021176959915,-0.00756919523589961,-0.0128666266875477,-0.00550418551124987,-0.0279145726695053,-0.0475378360338086,-0.0545211055381379,-0.074288956798649,-0.0865275399936249,-0.103297100043062,-0.122942078963297,-0.141369565149579,-0.15124430707362,-0.149646814914065,-0.117264701816483,-0.0805300809808362,-0.0450927093524107,-0.0299012397520427,-0.0302009493302942,-0.0427823627420674,-0.0347488105081634,-0.0341321297903503,-0.0307109114245876,-0.0275451293690631,-0.027183858781597
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247373495016698,0.0252259359303884,0.0150346408405,0.0493544106561339,0.071256436414332,0.0901366603245228,0.0822481230409984,0.0809538607833244,0.1049149284589,0.111969403058692,0.0823009347044676,0.0251480064197551,-0.0390938118101948,-0.0483027411170326,-0.0429798927823439,-0.048701610295135,-0.0712937373191589,-0.0820464721175154,-0.0269971297942684,0.00824114671748915,0.00549222293453178,-0.0107503016678129,-0.0318323244557704,-0.0488549632123716,-0.0484452522015353
