"code","iso","country","CTH.1950","CTH.1951","CTH.1952","CTH.1953","CTH.1954","CTH.1955","CTH.1956","CTH.1957","CTH.1958","CTH.1959","CTH.1960","CTH.1961","CTH.1962","CTH.1963","CTH.1964","CTH.1965","CTH.1966","CTH.1967","CTH.1968","CTH.1969","CTH.1970","CTH.1971","CTH.1972","CTH.1973","CTH.1974","CTH.1975","CTH.1976","CTH.1977","CTH.1978","CTH.1979","CTH.1980","CTH.1981","CTH.1982","CTH.1983","CTH.1984","CTH.1985","CTH.1986","CTH.1987","CTH.1988","CTH.1989","CTH.1990","CTH.1991","CTH.1992","CTH.1993","CTH.1994","CTH.1995","CTH.1996","CTH.1997","CTH.1998","CTH.1999","CTH.2000","CTH.2001","CTH.2002","CTH.2003","CTH.2004","CTH.2005","CTH.2006","CTH.2007","CTH.2008","CTH.2009","CTH.2010","CTH.2011","CTH.2012","CTH.2013","CTH.2014","CTH.2015","CTH.2016","CTH.2017","CTH.2018","CTH.2019"
686,"SEN","Senegal",102828.13511333,104281.294345075,106561.425536999,109689.982782882,110919.514811046,154730.43420438,156130.981520381,173855.162961962,201403.187574722,311707.715643109,363584.286884796,345990.760031009,389641.660930424,415544.96772085,459867.942924161,465938.78710151,488887.308684563,549556.778211735,637546.885005874,742375.001109513,913150.503247953,1010101.52055046,1070036.33790847,1054777.4793954,1056005.67879867,1129626.50904156,1064212.31642298,1101366.44750385,1044255.11192889,1023574.57861925,1192688.21205246,1041037.02270863,1006693.67364294,889149.743491834,856727.170186654,845784.352071827,876663.923664785,1030345.76659866,953450.870093249,954605.622878061,1128021.31174607,1074051.14603087,1278575.48646487,1289844.20391883,1237091.14492544,1198057.8968249,1327301.52663416,1320210.54768402,1260613.88549599,1287419.08651866,963813.771725143,1088454.2280901,1103203.9162714,983973.317911885,905901.973502391,1088311.36568211,916431.992093815,849792.332920745,730883.203332284,800903.750091849,742318.639341067,730122.290888283,670448.231173318,524594.630115135,473393.360118505,542462.378452396,595633.329385829,615748.040972328,552510.503842845,542145.3642564
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",2570.7552184935,2673.7026831279,4461.4921893437,6868.6030979642,11979.5861039754,10045.6089980288,14572.5947632879,4266.4654799922,14810.8571940657,17262.3593552913,22472.3561342214,20154.3434069995,5262.5021322849,24663.617419618,15744.1821150293,5325.3151055741,22277.3669707738,7288.9892494968,29267.8669484608,11698.2395583475,13710.3160931198,16027.0940009814,12223.4078211217,7778.2509933249,11046.4541593614,15500.666901606,11043.5976163607,12773.075375667,8686.9777720633,11863.8457075498,10724.1963968131,10188.9276177042,8923.856321288,9581.2033047426,19939.4730179597,20180.323332786,24867.390250477,31681.6950158464,41498.2917131557,49727.382403456,49749.2722163098,14434.8807193182,17291.1082907664,16504.2726718674,13970.5348315746,17764.189972425,13347.7263126883,16535.6401992712,20174.2069231757,14386.4019846145,11868.4456180514,16993.0237410723,14495.6925125412,17928.9016923081,16486.0732984453,16508.4874013837,17637.9367934302,15191.2390376797,16425.9506348831,18452.5447484593,14348.0443078687,14201.8602533692,14538.5749531972,12950.3891067005,14933.100233781,14921.9552504944,17099.4991462772,17531.5399347414,23416.999799044,18710.2372074836
694,"SLE","Sierra Leone",101419.135677945,103590.593600531,105751.600864868,107959.782946759,110197.67437671,112436.093443237,115153.457091452,117553.348640027,127509.613717548,140819.636453416,139121.494670711,151721.49507428,158839.371590341,164412.642604692,164750.298465039,163100.547468533,174650.290501051,163981.600202541,177535.063886645,170566.572014915,178992.306871287,192507.175890636,203981.980760628,223370.723713843,228147.542406459,231622.299709984,238109.539124753,248544.284835457,263055.537533232,222369.991074386,237687.7440605,268706.979442946,244339.758172483,229502.816066916,243777.120664128,239248.87986507,264950.682522793,347958.944705782,282346.224987583,317192.500478561,286504.269408608,203679.092776607,215024.830272051,189224.273593048,179116.676688084,173804.691636614,163797.756428369,135146.80574495,138356.664499153,146981.87885217,175294.73780671,233105.351087783,236000.115576901,280180.901528447,283341.53191844,283736.11292545,284578.690580473,294101.071115607,294051.53376739,289484.577121403,286396.464826462,323459.853371296,324235.428430209,326296.852866046,380116.772734701,403076.456332356,405678.545429986,424267.369134961,444767.17957544,442517.006767332
702,"SGP","Singapore",7075.8361212318,6147.1251101845,5679.3401662463,5989.2706482082,7219.3533190691,7190.7486481875,8186.2995033836,10555.9805373536,8749.3115808472,8625.5397587194,6431.8990219554,5335.2557185763,6388.0001918634,5808.2725846944,5223.5021948457,5347.5101407009,5610.6797086952,5708.5313689321,5902.8110964312,4450.5883093118,3858.2847525953,3634.667676471,4385.819290978,6742.2908636697,6846.9052078332,7230.8023085498,8592.0868689149,7230.6780411226,7622.4109633537,8103.5531585434,6984.0257521273,8243.4702185538,12047.4378188232,10463.0591442064,18447.139695117,14366.5141612296,13553.5282971473,9143.5319795611,4708.384581581,6349.6043213202,5299.9249642307,12863.5872856531,11045.8171499877,11097.0727014524,13111.9693608091,11832.4303143199,11542.8392395663,11128.2739091038,9794.8212959535,8473.2097846495,7346.5927248211,5433.7629040634,5420.2507897146,4011.4288055093,4178.7409295349,3901.6508342458,5240.1062648786,5751.0202791103,3644.7283108521,4333.1003481135,3593.4311043988,3376.0564842956,3687.0648180997,3482.8444223319,3352.4709499297,3304.9745794718,3311.0045587233,3215.5334104184,3427.4484134719,3539.5904974153
534,"SXM","Sint Maarten",53.3394463246,53.0836396989,52.8272158481,52.5236157206,52.2763148101,52.0301475524,51.7854559055,51.5461992094,51.3055755559,52.1740896962,52.8590865431,53.5404904084,55.0124738497,54.9763365476,55.5909108331,56.3504153054,56.9904053627,59.7966645852,58.6159968096,59.0715572683,60.2900224451,60.9848828491,61.8623838222,62.0772014362,62.4908382103,63.1889567364,63.7484420928,70.2230675015,68.5895500088,67.8932603617,76.0232836169,70.8991405271,88.5027389188,69.529324378,71.6305596359,77.9808588888,77.641457403,92.2323114951,73.551369958,89.489303352,76.5216816121,76.6866933379,64.3771545052,63.7679965304,64.7731982802,68.7386134605,91.7656025873,113.0212078373,87.1181126846,91.5393400855,99.5782276613,743.1842178866,210.2744294795,285.7355600043,216.8718266487,169.9310049431,149.8994043468,285.5965567005,211.8083821719,229.1375236532,170.1424965776,216.801990029,174.3834184005,176.7442574453,201.7881514113,180.5929630896,295.8020040186,96.2614378442,85.6058191736,83.0733507754
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"SLB","Solomon Islands",6296.9753496756,6900.3824955254,12331.6136812068,13442.5754498224,17621.9454944626,10149.6658332621,10249.4942896417,11937.6689165865,10144.5744809653,8395.0354361587,13097.9061438367,20802.7565130564,27635.8110794254,18326.3942788817,20272.3669312131,18054.9790106989,25399.903003436,23376.6555541501,21487.6495606739,24381.9158023993,28068.9401335137,40336.9803046915,42654.9773464467,45793.3081339907,52865.7315440022,34626.2965544012,50461.9188439166,51069.8344877023,52557.4268201782,51004.7947302716,53611.0245630766,52646.3292716667,65645.9237777489,81897.7135634375,86085.3223666984,74753.0527799606,64058.3253221283,53611.6785713338,101464.302091877,101650.043175076,86523.3677340247,154621.322876971,117158.869333902,118489.862043266,142694.992576221,179886.740983728,175847.749864397,150202.662278996,255990.50856308,118780.97314301,44903.8410168936,76587.100722317,89528.8663176035,133627.890385965,184516.406725045,186566.317498652,196919.662397608,188232.737039732,238537.312568966,219929.929602954,270298.821769688,263453.418210957,145076.654800346,182191.524702199,144942.367296038,183719.851310482,201075.518272115,244382.522600192,165620.098684676,142760.981503889
706,"SOM","Somalia",20730.5989319847,20806.7310213975,21503.2321368175,22155.5486168577,22843.795901389,23539.4091296241,23472.9966897431,20894.4082706246,23417.8116972186,26944.4398116701,29345.6307863846,27660.0426326657,21112.0469584829,33077.1784083033,26341.4725513795,23323.2882376347,33909.4944588213,26417.510723297,40263.7207075254,31157.1894435157,32543.3800229138,32891.6139952692,33728.6044923909,37838.4551490827,44269.8747494936,42359.3852949433,49691.6974350641,59925.0875341452,53725.5641965006,43627.003295344,49457.358176801,50488.2942277162,65702.6061332044,74127.2856359101,89868.125239776,98210.8550848225,99199.9760859171,117534.44606408,116970.448906864,115603.169706854,116802.084399996,117440.151216916,123153.408198398,128293.362432416,146876.078424832,151165.248646194,162825.508515784,169029.697625755,181753.31864755,193128.788733176,193433.280381633,198532.494243783,206261.508887842,222779.503706965,226910.456387007,222304.223335529,227385.816948795,205195.352881105,180313.489439732,194608.01753203,209824.909310006,148608.825751843,148448.562758919,150638.064862231,146885.902161733,135447.033570241,137299.095927101,136893.116914523,139963.600267131,139703.809183283
710,"ZAF","South Africa",355108.373777092,504794.518108625,693743.947366181,692664.423582031,676203.808758894,653847.023095254,574323.315166165,627656.429261255,709115.862620189,795402.727644569,923763.579289587,1093218.25873155,1149056.96426772,1264536.85250151,1330338.43379285,1431470.85201177,1441007.57723826,1784981.64470766,2271611.56570638,2007981.23017956,1324726.64286654,1268035.85939501,1233336.69484092,1482335.0125611,1539860.98693558,1501992.47085067,1279179.33449409,1061080.10548364,1109523.79372147,1078628.38080527,929483.7671712,960321.849741729,892704.516908673,1013575.2755411,797829.017685519,855878.707126808,897835.198930711,1549650.07082534,1532886.88673665,1066538.65632797,636957.148770689,571344.866825706,801220.70908171,657797.905375165,620896.171476837,677143.520479185,531223.081097881,615713.582932465,660670.113342809,658799.902836936,725998.609977536,854765.037462187,846739.563808841,902520.753138721,971817.22283615,901053.789325997,681290.479994014,746678.53144121,709370.49211611,570207.484054284,693521.7735689,591771.85835304,771168.521700443,467680.841542289,659678.022244229,627284.344015181,672234.442053446,580005.77401514,617949.069695245,661887.903434499
410,"KOR","South Korea",732171.979773878,790593.892082863,793673.497738188,754213.746292185,733943.812966183,747575.986045297,856808.129452447,917371.066652542,912798.531746683,896538.329147683,847566.114618942,936924.80860115,963950.850399297,964822.572570314,1072179.20579522,1104339.47589664,1108170.39875772,1158791.5972313,1255071.62673766,1295401.89801953,1342034.69032739,1455483.72696974,1702679.18974554,1819842.07200923,2079134.19475118,1993661.15268811,2048565.82790936,2197165.64478705,2264819.18952897,2350369.08955199,2302663.76543022,2380369.55942111,2235652.69792443,2334819.19257074,2380492.86726796,2267223.77959704,2629144.76536821,2387422.99943846,2375516.8129289,2483708.47966118,2482864.60220165,2265617.8335603,2243627.91274631,2677169.86385048,2653497.96109718,2742559.24422694,2138910.35640049,1837289.03500838,2220167.00608775,2416093.1006528,2257962.67789652,2175103.85481642,2023380.30471666,2066708.57821396,2159069.90629824,2102569.11104821,2128352.43855165,2159567.01134403,2315348.31434952,2214472.39264133,2084792.36507867,2351571.50085256,2049719.36185565,1915201.50611159,2128292.77160843,1938214.2547316,1773343.84380683,1742010.57232631,1815422.28888044,1692138.9147849
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",874238.429539454,998655.41509506,847716.609088119,851563.472886524,901463.057124177,1070789.12640752,985062.841273839,1054359.1461584,1104758.74255917,1112499.65246631,1096503.15899851,1233368.03079952,1069202.4800937,1181374.54457809,1097466.58316948,1123974.92088685,1120727.44790372,1112935.66351589,1108006.45817912,1048139.39231926,1150552.40418456,1125019.10395195,972179.233272328,1023866.83323208,960219.199348941,1094486.16663701,1094618.19335044,1107391.92132771,1012303.89229697,986748.905033657,902175.92143223,862416.31784936,911682.150148135,785627.268707676,856235.205473639,763793.273537301,688654.409155048,714500.022470339,689204.05500918,660869.875541629,635410.618334159,671839.626001116,690537.053125249,705679.889068598,752663.96878489,756678.939822001,731874.227307948,678270.855116713,638565.80615836,626014.462634604,596195.646992701,638934.418462424,525184.390992973,509257.30414349,514966.771896676,524142.224967876,571525.83448074,519754.190810182,495297.008593746,512957.946736496,577804.037522281,553440.220910514,479901.852409237,491276.800165367,539347.005227719,535360.936090689,529592.107170843,524562.47380202,508665.072807247,503322.266587992
144,"LKA","Sri Lanka",149418.105062252,152625.159150871,155694.8493565,158505.521511335,165372.345667283,166738.536492782,176595.943405832,170495.019337082,183631.448858186,187155.389764325,192286.668256818,198824.178060485,218425.220714562,209272.603789193,248477.573642731,211945.806403234,221478.732950393,224639.720031179,236134.277305366,240491.344235559,228965.975652988,216976.509863577,228867.667509019,227628.818823297,247909.046697978,260982.581540105,279617.672205416,273824.620100259,296034.032974827,290434.803568815,296312.787696747,315718.494993277,328978.410159615,312464.558751965,274261.167336922,263348.589151266,258786.713926226,261462.158477296,277614.57719035,285829.738290023,252106.506245194,284851.825078313,283482.132137107,295856.46930738,281438.585398745,291128.93849966,293365.407447652,283500.278322617,303356.287843498,294150.441144296,300839.429482404,275161.975499306,278410.49623935,312562.239256912,317032.794930023,158496.704788384,280784.387045164,299327.017892876,313157.092431899,321511.460872972,335231.627488746,364819.171382584,370956.441602065,366700.42114193,358709.007417572,378610.524794561,384070.764873481,346039.488826767,340889.749920922,312721.78206486
670,"VCT","St. Vincent and the Grenadines",1201.3119119899,1147.1775599052,1127.1791792753,1101.1359046107,1101.9582733542,1096.7258865083,1076.4439030844,1060.0951762972,1046.8949128155,1133.0620160256,1124.668959882,1014.7531741808,1114.5371219113,1310.4266777017,1251.2397101281,1431.2037724379,1475.0676261885,1519.2573811877,1674.7538987374,1766.4055001446,1823.4931884909,1889.3506422303,2414.8844266881,1951.3356596608,2057.676775212,2530.8717422275,2131.6279758679,2404.6735123384,3236.7440974429,2501.367811275,2580.1683288887,3186.3683907362,3775.1240043541,2321.9879761736,1731.1459624504,2201.2801282254,2811.3704891746,2253.4735016445,2041.567421219,2422.2322908722,2556.4162120817,2343.7865260412,3133.8077042906,3160.5865025902,3591.582562887,2105.6856969583,2465.8916805196,2142.8445624672,3482.9343761079,2643.0022268797,3160.6589501895,4381.6685321629,3305.3012839822,3816.7847522271,3475.3697613071,3319.2569254574,3449.8290318167,3866.199444233,3409.9058451606,3714.7864758079,3607.0096810633,2541.254348017,2048.2279028507,1879.767469104,1959.8012590347,1928.5204355207,1940.4965514944,1793.3710398915,2033.4165836509,1694.7906050879
275,"PSE","State of Palestine",1036.0332672971,1246,1458.2008946841,1668.4804553082,1886.8270960961,2127.6978208099,2414.6238306176,2737.316176628,2555.5127479801,2862.664190545,3178.2751357582,3303.9091128156,3628.33577078,4624.5407674056,4934.0026295494,5104.7545669633,5137.1000000005,3633.2211264694,3372.113548052,3468.1000000001,4484.9500000003,3957.7000000003,4313.2457478276,4841.5044364577,4584.2870303813,5513.5330278135,5223.5447347121,5358.0989913925,5171.5394399058,3946.791305938,2769.2567356508,2265.4703764001,1862.700439106,3481.5545856998,1802.5980254786,760.8948883824,767.2332684874,909.4112921472,733.333943796,1044.9730701574,3915.4929812255,2497.0846444534,4367.6219737956,3648.9690574765,3251.9337453492,4422.6228119764,6177.4124703803,7832.0242283976,7487.1951394848,7520.3781796316,5735.9581226301,4687.5442205385,4761.9007744879,3109.8148833378,6162.5915242398,3854.844289102,4823.6111270328,5614.9644408166,6534.5330139899,3698.4223901343,3361,3705.4116849828,4722.9100746128,5289.6462201158,5873.5693605207,6140.1313185359,5908.774318737,4781.487432765,4908.830353697,6410.774318524
729,"SDN","Sudan",2695.0953192644,2483.2493540626,2972.4235949236,2819.9607618424,2595.7151463651,2682.1409454572,2504.4998606174,2079.4589110571,2006.4741948438,2433.221339713,2176.9088577037,2010.1593976246,2216.588321198,2329.0290890392,2516.2155587792,2672.4119373219,3120.6467814925,2840.9515019509,2245.6473501616,2611.3888023718,2085.324834223,1318.670991462,1671.546765481,1579.670612307,1366.794199154,955.341774953,1562.009532594,1040.523290447,1354.961270217,2576.414018343,1780.830277666,2578.719398129,2328.173327753,2106.218956775,2262.100325686,2364.114238979,2420.006362563,2892.399997652,3033.3544195657,4329.9287606523,2816.2942128008,3248.4757958925,3205.3004437297,3205.8720099174,3482.0389893592,3487.6092024285,3860.269780335,4263.7805748788,5134.7028140877,6885.7004973708,5142.8346249719,5526.9613839804,5597.9740177779,6199.6848564504,7413.1353955191,7297.6921493121,2485.511694994,4774.8246284954,5885.9061894068,5047.3005208017,1872.913422443,1679.981957015,925.957978568,1996.3110898309,1661.334000005,1821.934000005,1691.034000095,1691.034000095,2058.203586097,1903.800910461
740,"SUR","Suriname",7020.7077720097,8499.8265826008,9095.4580595026,18528.6771781461,19535.3418923712,21818.2194494796,22841.9343030345,18799.0305737815,22460.4458616502,24146.1328803166,28632.7871921834,48573.1890207146,42275.0092162911,44420.7423848438,48836.1856377199,51715.4252711994,52992.5486509531,55283.7412270315,63897.1636095216,82905.1386038865,94094.4567858271,89068.3403147909,103918.829989679,105112.744898499,97982.1209242231,111727.521662512,71823.6670976808,81819.2441826226,60753.299055875,65355.3521865064,54086.3173143872,65885.9968344209,56870.6181252082,60439.5895971835,59923.5732635924,53746.8004859038,59795.1894186884,71084.0793599083,57125.0006894608,48446.5528961653,51602.2247109022,52742.3057830519,55990.3807998868,48491.5788389078,57651.2570263333,71221.0108373043,90519.1839640588,90064.6096554282,84768.037856786,81109.5142836612,87652.0602867582,96195.3450259823,95664.7435730284,101504.459997319,88691.855114379,85089.9403358868,74691.5165103382,83249.3539814934,62724.4207349469,60577.514247209,75631.3689477828,66860.8119138823,68246.5465130666,68401.8658680131,64277.6453629884,72248.906334545,76244.8292652362,82448.3216118954,71326.4098933019,58397.2558737715
752,"SWE","Sweden",145442.077992722,146627.906879633,162906.95825165,163312.640076501,176148.060659188,182600.444308354,185877.327126398,198942.75434534,199353.065286112,209406.969597794,195698.471570439,199492.558875396,215608.216338456,238892.959231782,246123.658987141,251693.689299706,259930.301889829,285716.959034043,310359.594648057,273684.577039939,283005.641073971,287286.635108496,296185.875016675,348194.417003856,356359.244206652,364876.69839717,353333.939253864,353050.84629103,351094.600123779,367410.29938094,402796.226905531,411406.506693205,407090.612647229,407218.200829514,422752.993627663,391187.659204899,365218.881428676,338680.007385357,363010.316230909,344024.646886514,327057.143351989,321550.194818199,366367.961037812,390355.908952703,479391.255751635,502202.709017155,487919.304974553,508606.921609952,513087.298373777,450026.758016689,412185.951519783,383814.447101825,364716.339998813,312863.926062919,331719.799741631,339163.979940449,314441.1800305,309950.754546536,291619.847764465,315122.977073096,312378.299049225,258730.820908562,259510.423338707,271647.169543506,271027.648922104,310190.122238942,318617.814730529,339513.216164307,281536.478089631,272491.464432562
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",1145.4047327504,1143.7890909097,1463.1941134886,1301.1780353211,1620.4065492745,1619.4566352803,1617.4319905433,1776.9451029913,1774.8303362072,1753.6090775667,1752.2538832576,1910.8163740259,1909.4004176351,1729.1568061831,1727.6737334327,1886.6685106577,1884.9013636352,1737.363385018,1737.3525928192,1773.2195454506,1672.9013636317,2304.5672727268,1607.3500000034,1248.9185360351,1338.8406865965,1485.114194208,2192.1900917583,2358.5069557934,2490.4447461912,1938.1090067141,1941.7603778602,1952.7554054549,2189.1584672935,1996.3519743513,2312.7418326119,2316.7172064143,1802.0027267588,2715.6763417667,2497.9579048478,2998.5029429032,3364.3693262191,3107.3073109769,3531.9022244284,3874.1643231972,4119.370202197,3970.7713879981,4928.8999895153,4892.8185333787,5368.5210494988,5416.120799181,5165.2883336144,4760.0455131169,5002.2187392142,5232.7984432051,5364.9286135846,5761.2107061948,5123.1177706509,5663.5468518754,7218.9369383686,7292.5039714797,6566.4299999996,5581.9328969758,5019.2153926711,4458.8066295691,3824.3071879332,4797.3143164128,3984.1788548342,5124.8144400021,3961.2078815287,4003.3374784953
158,"TWN","Taiwan",81179.0925971476,94252.8166011719,105098.503049589,111074.148705877,122846.392585206,142852.490546553,156647.987116716,167684.914522999,185675.993780966,202366.842825713,205447.016254973,236552.135045958,256725.338201109,283205.042739594,299046.205119058,305533.321541918,315231.312576723,337536.682178969,367266.446171251,390511.020776598,434241.399264448,444277.309567089,446880.648690919,471344.638179202,462053.341301429,537260.673678695,564937.430320176,668532.617284024,681010.908455753,615733.462262262,622781.089341362,583791.656234617,584099.510997453,562024.943194452,569993.756231482,560438.030813406,564752.317646859,529993.80577957,561234.582091328,564278.566099931,508544.99594174,474513.321076626,464341.472903132,433267.137133115,429070.830935685,467746.458791973,449185.588854329,420273.407581635,394366.710253999,369229.707268354,330915.912660555,342986.506943177,392572.71028726,406147.825567539,439435.986314006,457714.268563323,387551.335822395,320076.757039008,305110.017293056,316031.198693307,277210.218902296,320922.842185061,1114271.73386897,932009.970650398,1229005.54680927,962777.819046318,952750.108665979,945894.25915317,927275.039876986,974842.583737397
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",18120.1401751613,18460.1802428191,19995.9726813247,26412.599145556,27080.0993572786,28148.419936456,28718.6312227845,28432.097932534,28988.9331012499,29478.6198650243,30437.8008438524,33295.1126764525,34545.7436595644,29570.0200415979,41920.8853295058,41625.9757274174,51498.1849807564,51736.6988786418,54520.0891039105,50512.8634565601,52675.7495441986,55984.6652347605,65361.5310952842,58209.3279481445,62180.1275979705,95522.3938888402,86524.8195159207,95702.7947132214,95975.9536553795,76697.5247102581,84757.0606444051,86966.2335133128,69181.5991236477,73663.891535798,86989.731845321,86803.7724609502,86287.9953637326,88359.0120867601,96151.0954953663,87164.7657933665,97402.9666415076,93687.1632489783,99599.5594767267,70306.2839641737,77186.0226621782,79113.5344609242,106625.472049045,89754.207278016,94629.1783399527,96609.8264096403,102626.212189687,108579.979502657,104343.023008615,104114.599414579,108243.6775171,114984.760537973,101043.004772814,101606.445022893,101060.441085722,104259.86366393,114934.518951674,122682.646740999,132965.473170163,134755.204010426,134629.601634867,140690.661550842,132234.413134942,130680.655321738,141369.779662478,129515.231211314
764,"THA","Thailand",401845.899684657,412859.967027982,423895.874758301,434919.941660609,446005.806544668,457297.958611205,468419.960590093,479010.574855407,490075.728574736,501182.037374933,512283.681960569,530970.340475367,574580.201449692,631810.151202514,741374.538770673,1002980.95122988,1147008.71634001,1264622.88199931,1451254.49852622,1585993.86355827,1755826.02365338,1923526.86459006,2036864.92037157,2015507.0292894,1744894.35901843,1715212.60631204,1800041.36826134,2427725.45726482,2296755.53471301,2088080.8445824,1906231.03590522,2036207.98520916,2216069.1496025,2273693.63338727,2081826.30605317,2134665.82000278,2411055.64368436,2630401.92613276,2348826.2952612,2281465.48580942,2255743.05170566,2295754.99762147,2496619.33725731,2442979.01696365,2461431.12235611,2419317.00409288,2320131.27942436,2170297.35264861,2303932.42391289,2320503.93297504,2511501.72882136,2201358.01172556,2075266.8535822,2179408.82181124,2010999.68467846,2099207.2802585,2241781.68866367,1705253.99731985,2043424.45432678,1877911.60242275,1833498.46161622,1874172.18836199,1847025.28427939,1936651.45843341,1872158.68580365,1677085.49813262,1709693.35761426,1563212.75504685,1662205.65158482,1748420.42698215
626,"TLS","Timor-Leste",1647.8962364751,1681.6397173613,1715.2014720107,1748.9180367882,1782.5258292442,1816.5288349201,1850.0947983803,1881.8552387528,1914.6447624091,1952.3868733848,1979.9219404738,2031.7960348355,2042.8062074168,2079.8045866251,2119.7282106359,2140.073325116,2171.836592251,2202.2500605926,2312.2110286158,2292.1557735173,2273.5467557736,2341.7851653526,2324.6853736043,2420.3345780692,2507.3253669771,2412.8069253967,2380.5677788998,2387.8865283545,2387.2589962144,2638.5439727512,2655.3531863106,2710.2595016936,2769.5318024873,2930.3450614172,3221.0194765549,3605.5320947181,3578.3039681764,3671.5360724367,3890.3204790399,5883.7563428293,5375.3260046907,5149.0919844411,5235.7274939004,11737.7309150156,6885.8991633763,6896.4521689727,7109.5376746484,8307.6896187131,8074.3586756279,17728.9764923017,21363.9286241775,9029.8372678899,4478.0199916781,5205.9999999997,5367.1829563631,6151.6520390711,5618.6913748823,5582.611624688,5543.0148741928,5500.1341468353,5578.3864736911,5776.1317357891,5974.6661952311,6176.6805153367,6342.4545443855,6192.559514359,6391.8422178997,5955.8485534196,5418.9856830939,6740.4405352821
768,"TGO","Togo",33228.0760619221,33945.0257476923,34602.8086005161,35254.2166536403,35929.4154417624,36667.2922443953,37455.0193860831,38339.9383874993,39191.7588442783,39937.4595796316,40648.9306128447,42469.7703121804,43574.6383988271,43867.1369481352,44571.698162602,43583.2671862396,41293.8402095703,45800.600846492,45805.3710552171,47611.2252653431,41384.448339823,51504.6706160074,51238.1293495093,50713.4832627899,50563.4187277696,52854.2726635551,43059.2096247591,48693.7519318942,49714.725597681,57500.0291918491,53844.5190466318,55164.9204143256,56115.369103343,53156.7049588318,52600.7983116027,51423.9865925689,52367.1591854726,53269.8967430841,55390.1655200141,59868.8489417409,64659.1258962987,59327.7834344539,59755.964365929,58019.0884651022,55948.2244437684,54706.3275316846,56392.3343159671,57805.2552706373,59171.9496449972,62462.7203457212,61528.6579151832,65934.1640434605,64520.5491874067,66133.5052812221,71335.6736600124,69833.7481911349,66872.1005817301,65703.0195648831,66143.0812002224,67400.3653850782,69065.3089909391,64668.2671580445,54626.3180007619,54100.6401146635,51894.1757677378,52780.9181581609,64033.0544096772,56920.7497473666,54086.7796025749,51334.5117778079
