"code","iso","country","CDO.raw.1980","CDO.raw.1981","CDO.raw.1982","CDO.raw.1983","CDO.raw.1984","CDO.raw.1985","CDO.raw.1986","CDO.raw.1987","CDO.raw.1988","CDO.raw.1989","CDO.raw.1990","CDO.raw.1991","CDO.raw.1992","CDO.raw.1993","CDO.raw.1994","CDO.raw.1995","CDO.raw.1996","CDO.raw.1997","CDO.raw.1998","CDO.raw.1999","CDO.raw.2000","CDO.raw.2001","CDO.raw.2002","CDO.raw.2003","CDO.raw.2004","CDO.raw.2005","CDO.raw.2006","CDO.raw.2007","CDO.raw.2008","CDO.raw.2009","CDO.raw.2010","CDO.raw.2011","CDO.raw.2012","CDO.raw.2013","CDO.raw.2014","CDO.raw.2015","CDO.raw.2016","CDO.raw.2017","CDO.raw.2018","CDO.raw.2019","CDO.raw.2020","CDO.raw.2021","CDO.raw.2022","CDO.raw.2023","CDO.raw.2024"
276,"DEU","Germany",1099901.11476101,1048362.14132124,1015499.54776738,1011436.28463342,1033017.41136923,1043912.90097855,1047233.74374542,1032266.97022264,1028701.69752341,1008565.24717273,1054795.85728302,1016929.51520975,969464.407523481,959385.87814652,943227.654501128,939933.62027621,959690.122642619,931508.100356899,923498.642956178,895442.081697758,898975.770604119,915254.754240601,898834.273797281,894501.07095436,876569.915343251,867880.51230581,886434.347488201,846152.966722099,856642.51550101,789983.935306821,826704.686058412,804541.583049542,814093.00300713,831745.56209813,792583.59618276,800822.483767689,797988.269196941,784595.152012549,758771.367474871,708648.957035391,647176.84410502,677997.688502818,667843.045179699,593766.016016282,572319.175442674
288,"GHA","Ghana",2410.70172740316,2846.68961927711,2894.56,3509.96853012048,2465.71042958748,3143.712,2934.864,3147.376,3209.664,3059.44,3513.776,3901.85967213116,3242.64,3817.888,4539.696,4623.968,4858.464,5514.32,5583.936,5613.248,5312.8,5968.656,6483.25102,6684.57281599999,6450.627524,6113.07176,8523.184252,8981.87460399999,8324.32260800002,6867.65817600001,8942.512824,10328.5534524661,12640.5860809323,12609.9875433952,13256.5756674528,14568.1189448467,13913.6492940337,12437.2697437247,15189.6575928383,16415.1957449667,19164.0554637144,20556.0589805528,20745.2110349665,20135.6476159291,21021.8738429542
300,"GRC","Greece",50888.6951336458,50125.4228826287,51508.7711449173,54789.3717941275,56284.9302593852,59771.9265700033,58274.835297443,62576.3312677534,67051.8735995682,73227.447447943,83436.7896362378,83406.2488940969,84973.9922001164,84283.2900551658,86429.0046187093,86962.3659833938,89114.1077098395,93801.1201387366,98621.3757337424,97934.3886004515,102972.761024633,105361.455433877,105000.270043033,109066.556797781,109484.846171632,113888.812702458,112419.364616551,114545.45185418,111080.037816624,104319.482701376,97354.1380888588,94505.2234057928,91392.5920438367,81713.2577816869,78635.6974228753,74926.6673106065,71359.6097875621,74841.7516657128,71778.0937576805,65736.3248561684,55576.9267667594,57527.9113313615,57609.0479966044,51988.2227110424,53360.8391960118
304,"GRL","Greenland",564.256,527.616,516.624,362.736,567.92,509.296,326.096,234.496,545.936,472.656,624.200000000001,609.4,595.300000000001,545.4,495.4,533.799999999999,596.499999999999,617.3,596.499999999999,594.099999999999,667.203999999998,617.802800000001,579.401299999999,649.302599999999,622.601800000001,626.700099999999,643.699999999999,635.201499999998,653.603,577.2,660.704899999999,705.100000000001,547.019600000001,562.2,502.5066,547.600000000001,509.2001,535.9032,523.7399,526.130300000001,549.509500000001,546.3544,587.2011,608.954600000001,618.962623415735
308,"GRD","Grenada",47.632,58.624,62.288,62.288,62.288,62.288,65.952,73.28,95.264,98.928,106.256,109.92,117.248,124.576,142.896,150.224,153.888,168.544,175.872,190.528,186.864,194.192,201.52,212.512,205.184,216.176,223.504,238.16,260.144,249.152,256.48,249.152,267.472,300.448,241.824,260.144,274.8,293.12,307.776,333.424,289.456,311.44,342.392512032,362.972916463401,376.9707335527
320,"GTM","Guatemala",4491.43109478912,3948.18521699255,3605.31694898565,3158.41749164459,3399.49507549085,3494.65130688037,3661.63830116686,3911.80769323953,4070.95671226806,4183.06620410434,4657.69915445817,4756.46929849684,5791.40239604672,5571.56239604672,6638.77926575784,7085.01683827968,6539.78061101285,7460.35577393188,8620.26968658522,8873.89140364301,9741.98505109733,10147.4669456812,10693.5389637892,10411.404806275,11055.9129831598,12038.3585180135,12175.961483389,12117.0077289354,10734.7580038945,11724.6942733986,10817.1416039171,10979.2661877443,11346.7797616808,12493.4547503392,13424.8082399802,15449.1770973452,16523.7106226847,16992.7237229456,18338.4172910095,19258.8554209426,17156.8982234705,19984.1241352671,18913.3537646522,19736.067802788,19880.4306746845
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",963.632,989.28,981.952,952.64,978.288,992.944,996.608,992.944,1025.92,1044.24,967.296,989.28,1014.928,1044.24,1084.544,1121.184,1183.472,1238.432,1311.712,1384.992,1443.616,1516.896,1579.184,1652.464,1722.08,1784.368,1846.656,1927.264,1963.904,2092.144,2458.544,2557.472,2392.592,2077.488,2370.608,2454.3993974026,2699.81438523645,4847.472,3770.256,4104.16494117648,4430.2481785457,4067.52872386894,4052.384,3875.027450438,4026.18458529877
624,"GNB","Guinea-Bissau",146.56,142.896,142.896,142.896,161.216,172.208,183.2,194.192,216.176,230.832,95.264,95.264,95.264,98.928,98.928,102.592,98.928,117.248,87.936,98.928,51.296,47.632,62.288,73.28,43.968,91.6,117.248,84.272,117.248,98.928,102.592,109.92,113.584,142.896,142.896,153.888,168.544,183.2,197.856,256.48,311.44,340.752,344.416,329.342296872668,342.189286634796
328,"GUY","Guyana",1788.032,1799.024,1403.312,1245.76,1403.312,1417.968,1044.24,1308.048,1403.312,1183.472,1128.512,1106.528,1040.576,1044.24,1458.272,1564.528,1656.128,1806.352,1828.336,1835.664,1747.728,1740.4,1711.088,1868.64,1927.264,1615.824,1509.568,1780.704,1703.76,1905.28,1883.296,1956.576,1956.576,1901.616,1974.896,1963.904,2209.15837013997,2158.096,2319.312,2645.2063119266,3100.2690968204,2932.77771028,4396.63477549599,4378.93268565735,4510.33003280444
332,"HTI","Haiti",744.567612052474,758.341584910879,816.683281756374,885.320002187261,902.327092363604,928.421653440184,829.080329597153,897.548208723022,1006.32008784889,1021.83785321302,993.751526801251,974.189550599431,886.650954157839,683.106333918065,183.2,875.696,1018.592,1348.352,1234.768,1271.408,1634.144,1466.42038110801,1777.72590173748,1692.08444437477,1643.02349097714,1714.76611487735,1745.75277965592,1766.45944895738,1753.70884721377,1880.9647974489,2129.4352564517,2271.65902798791,2262.25439242583,2703.2151323503,2698.43314421529,2654.46514421529,2976.89714421529,3133.48171632294,3400.95371632294,3118.82571632294,3265.38571632294,3507.20971632294,2870.34067231934,2864.75067070711,2970.69346681849
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",2037.95702341374,1807.84312945421,1749.49275674528,1976.45154556682,1957.35732727511,1885.69862133147,1824.97746787839,2144.19100896871,2464.96747464528,2680.27352454895,2504.65768904894,2526.9658727963,2803.31170695113,2940.77738562752,3231.03897975695,3836.23541730878,3875.52066619881,4010.33446502781,4810.58222928033,4704.55681308327,5031.50828305915,5664.89531918115,5945.28150103815,6686.7783584625,7194.15938182086,6834.85655378062,7698.20799999999,8216.41793176785,8532.90799999999,8030.4080852221,8106.538,8856.64999999998,9108.358,9328.258,9503.22199999998,10897.808,9938.74729411765,10197.9244349738,9876.19011764705,10962.542658768,9976.78305882355,11059.7468235294,11742.0192817729,12404.3536931155,12854.8422135342
344,"HKG","Hong Kong",16600.215793237,18616.6561590934,19622.7667889156,20912.1062188319,22224.7874418687,22881.4053358754,25525.9180143946,28085.6447427713,29284.7812160254,30141.1788523442,27147.6901746698,28463.07157592,32922.138677938,34777.8440483909,31079.2928606485,31270.6123986997,28908.528026242,30496.9811170951,38924.9835875197,42549.0155742913,39765.4458823531,37288.528,39003.28,42733.1870029645,41157.7523204506,43334.0911943747,41914.8084036603,43572.4376704491,42794.2483357955,41583.0638495963,40062.9032958425,43149.716158483,42738.3977336667,44310.4956725936,45491.7538256946,42403.5198229102,43365.8454898501,42431.1715026933,42597.0243295042,41896.5918728061,33512.9957758495,33636.9978989055,30763.7999665519,32957.0558753178,33323.91790643
348,"HUN","Hungary",86696.8639493778,86437.2435546007,86683.8265923656,88945.7401848031,90664.7887664515,85936.2319358873,83197.7621421337,84114.8768671194,78030.7133853098,75909.4031892126,73427.3309610096,69824.8970470614,62280.7527985185,62991.3529851284,61880.367761498,61464.1265706176,63083.0621753032,61675.9561760706,61255.4052481561,61575.154606683,58244.4083160003,59827.7544696239,58841.9788995326,61611.2468437122,59984.9236612041,60142.080939809,59528.5627665573,58448.5849054646,57184.4290942954,51457.5266632994,51992.71824157,50156.0099760928,46720.1804262312,43486.5285617503,43638.8762704581,46566.9115654378,47039.119508738,49423.5218522795,49366.2314480163,49158.9520521702,47105.3194720946,48326.2810453043,45267.3406461958,40343.8657121624,40017.2913417023
352,"ISL","Iceland",1861.8461526434,1747.99968494711,1593.84921725082,1542.52989194718,1809.74614763129,1622.63511921125,1780.22534160218,1845.06069516757,1841.11878819503,1896.45694590508,2221.97868530532,2103.06577633385,2249.32170605318,2400.13984197426,2349.27860920029,2468.94801574869,2523.0038094674,2618.38167958649,2638.28118684627,2840.94390367313,2932.74145222469,2864.99239991691,2991.99495395442,2985.43662709822,3107.1695957861,2976.3600117734,3154.38183117455,3494.3198052417,3811.48848263662,3730.44913050863,3626.63674615494,3503.4789192678,3499.15325688849,3488.79683055532,3445.28104581111,3541.01398606925,3493.66250303943,3610.94918334142,3665.35511543271,3552.6396651857,3338.90555953092,3490.63492961516,3597.68489503534,3508.23490075721,3803.01090444587
356,"IND","India",291714.405043046,314969.274484716,325383.049303529,352204.873618309,361568.774963029,397601.108534836,426318.046207101,455354.711298206,491700.111877455,540661.890960647,577986.557666816,615388.194521766,655423.514171213,677262.110000333,714042.789396152,760480.193789655,823602.170794152,857975.749042497,875783.400971384,961193.829094008,987065.06581007,1001198.41498463,1032750.33580646,1068397.96201846,1134610.95637848,1195393.25653717,1293321.54996416,1393485.28718008,1490366.49638751,1613327.67881497,1678529.56021959,1765694.86977888,1926986.33180565,1995337.19573333,2148052.10835602,2231817.47599687,2352540.09694833,2425721.87688797,2595226.94154266,2611174.55181139,2422731.96473038,2675778.03791972,2831131.69165117,3062756.42802299,3193478.0150671
360,"IDN","Indonesia",94853.8554164832,100272.302687631,105554.589142926,105149.097590765,112419.731156869,121548.002738073,122108.906206354,123812.71309189,132649.247378061,131586.065768265,154990.687890793,174754.219537417,199298.025542254,214962.849506026,219199.947208633,222225.299365815,252855.738262133,279695.604000944,244315.318599819,291770.673293223,281054.434042564,316759.363979096,308201.312910104,339023.908832957,342708.621233904,347361.265287729,346365.765411047,387577.249828184,365384.039153303,398624.429223693,445370.089009961,500457.676088899,515769.579772491,493435.155707991,498028.802039037,551160.023066013,547968.882050917,570928.204913421,607378.385978062,665049.344499384,623304.044422364,632946.01725515,758020.489687673,762357.538068732,812220.231845511
364,"IRN","Iran",120695.338668548,113273.213939117,138132.328650632,150028.202302339,150400.526704349,160485.792667404,148304.88073922,159340.087787481,175958.324499084,191114.478233183,211074.598053051,223042.00354637,228193.818410184,236992.517484816,264821.932088225,270875.344574672,276620.340172847,269262.883317535,305641.632234919,374452.270965774,367213.345717881,389912.38396632,397031.435041506,410966.720504543,442119.382978616,466795.316884012,501014.984096716,507771.094495132,528528.172540859,543405.935388174,561496.119597746,576365.721069643,599278.329605067,609996.516311891,644227.615115469,641958.727535687,644680.559751095,696407.493442145,664523.248673836,727268.550641338,745595.773009683,779525.290633746,767178.543541886,789675.838867476,792631.152018994
368,"IRQ","Iraq",45472.9921385005,32041.8272609504,30537.9614028655,38652.0298610025,40071.0399455793,44529.8132143532,47596.2664831271,52683.6315150093,67698.4938200603,72973.6805335177,49683.3122703321,45505.2683873536,59019.9938558165,63263.0995566913,76572.6219535663,79841.2625381971,74822.966899453,76296.3482901623,80983.922235066,82416.2364528527,83721.6550824478,96802.0054729677,97090.492467338,101424.336506553,113015.836552053,114281.870403523,98838.1182774829,61361.41877651,94335.405952629,105211.454770595,113983.426745935,123525.606109181,134039.548907642,141704.38704351,137512.706108505,142529.997716745,153132.136355516,167472.349118517,186156.443232978,191777.618767154,172098.037416449,193115.158436911,217643.908563533,227909.69366699,233635.504954031
372,"IRL","Ireland",26275.0821369675,26061.5090708909,25566.2667044406,25725.0174572238,25549.4499008479,26746.1400040626,28550.3020621938,30226.3355686284,29883.6373957837,30061.0989762398,32945.3000779383,33675.1647711841,33496.1327523286,33717.1490944623,34838.9942268965,35853.3602555567,37469.4647873428,38804.9359310117,40708.4411060998,42440.3148539756,45249.517236857,47607.7118050913,46081.3876055979,45683.9647234663,46166.7369237517,48152.9913458698,47597.3865508503,47658.1932924627,47361.0751484787,42177.0691867881,41790.9029471732,38054.3886222304,38223.9179917817,37278.7055640932,36849.8755457575,38715.3963089997,40369.0217073241,39040.4468820213,38922.364918786,37199.8359846663,35052.5667534604,37473.6828836735,36675.6701767322,33567.9398446799,33310.6229264086
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",20984.6178878799,21017.6064672224,23854.86107516,23709.0245556723,23498.4786880251,24613.0130846425,26348.2554312069,27068.9160445469,29702.6030631036,31394.2516049458,35824.3597855178,36148.4577843303,42082.4980644685,44234.508126564,47474.5817137057,49865.5274919166,51935.7519999998,54865.7049381905,56009.7676147115,54756.0498318121,59519.3804000001,63023.5693317215,59304.902172303,62414.6778000001,58679.2337514794,56527.6700901,62148.9634285307,62799.7925547185,67980.2759766,63860.9464333,68286.9013531001,68594.7373134001,74781.1855769914,63095.307750195,60278.8178186118,62935.6243395313,61164.3517053802,58849.096988511,59985.9307067424,58950.1506665766,59285.3715673355,58950.0834256272,62267.3050772395,55381.9968390325,52637.135636388
380,"ITA","Italy",386436.669798943,375307.261494043,366882.892037643,358409.081458868,364604.722324846,368986.05544928,363187.620948305,380098.755564681,385962.26108045,404741.934399469,438208.034148926,437741.829516485,437936.510810995,430267.771203639,424506.707291403,448595.814957147,442842.922063757,448570.95934125,460824.366107251,465507.838582551,469598.274974361,469679.257047121,477136.321446487,495093.783909568,500687.237105974,501365.466803848,496074.61148513,489793.651364142,478131.962674289,424032.055085241,435672.039808393,423897.11609382,403443.516148583,369460.540687771,349388.934752507,361243.715695967,358133.137683077,352666.234577712,349048.343167792,339637.943079745,302600.099483555,335930.414832322,340114.717123968,312290.653736576,301929.74168701
388,"JAM","Jamaica",8445.35460105152,7408.47324226447,6214.02855808163,6444.90622592009,5140.6031036892,5041.74495004345,4547.17572170514,5379.03517337599,4525.48434095234,6724.09085347646,7527.1647864674,7750.99088985299,7708.7310915737,8000.95770843989,8188.6095233497,9173.40633001692,9687.62203008911,10068.1870895834,9694.03492992615,9958.1881756938,10313.9896067994,10576.4404080084,10202.5796999757,10667.0595795698,10574.2231960328,10412.8748048576,11573.642,10749.231,10775.971,7937.45200000001,7677.29499999999,8226.293,7887.18099999998,8466.72794352213,7675.46972980534,7966.21893433818,8134.11961451519,7768.2336641443,8060.65034261712,9439.48329422473,6865.8342592589,7312.53533278808,7907.61058711813,8068.91544649878,8401.76253379625
392,"JPN","Japan",948551.666801459,930377.37802143,900724.451466575,884423.8267533,940541.820941604,915276.154370578,914048.884400433,902207.432438006,984698.473256784,1021297.82866451,1154853.3025716,1166552.46727457,1175454.33596785,1169328.00620469,1223158.36712583,1235873.14273356,1248690.0188279,1240980.34477256,1201334.39919363,1238120.96732811,1260202.99737691,1245935.21691887,1275420.28932778,1283844.94810476,1279121.52923824,1286412.26884858,1263440.42773174,1298973.47222858,1228686.79339241,1160252.83040288,1211090.33570714,1261180.56788063,1302112.52530785,1311875.6021001,1260272.36927369,1219982.4797194,1199933.03821724,1184391.7218625,1138549.76444398,1102063.01471688,1037284.62191196,1058501.87601102,1029644.93549767,986910.125830141,961867.294927023
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",4714.84797416205,5849.31173687177,6278.89432787054,7342.43124041191,8321.46756658047,8505.93098521832,9247.44465366758,9619.47687991294,9276.38033346965,9192.35286172702,10590.4028332005,9991.09568427103,12188.863513184,12008.471856456,13521.4985151325,13451.2442211059,14073.5793977592,14308.1296204906,14447.4165809125,14467.3260851678,15400.8904909171,15857.9361313287,16707.08903791,17273.3475654341,19003.283366304,20790.3531370672,20829.4940382587,21700.1358938998,20987.2954612974,21545.0069173983,20838.3434698566,21409.4207061103,24069.0976890452,24060.994791124,26164.846206267,25799.389886533,24949.4591924155,26079.9306093829,25419.1658654597,24569.7846666188,20621.5550876153,21190.1264247915,22427.6825348492,23119.2636065638,23219.1379526234
398,"KAZ","Kazakhstan",230263.42343456,225577.99192524,229742.232332292,232791.622067741,234663.028603628,253150.010933212,258133.620819835,256684.917375676,273732.875700317,264606.132862169,267405.356095014,260420.507333444,233523.398170076,207558.709316057,174671.111726233,168467.98492597,154715.703118936,147293.125789479,145621.867451582,118761.628084001,142196.982572342,138036.494880307,156768.223566243,175021.966184009,185475.843723189,198448.553627199,219633.14904427,225712.399488134,226102.393781636,223189.226229787,248092.768710152,238156.970700961,245262.90167425,253532.732545115,299137.339381814,303052.270075782,301738.821392322,317720.427049367,329572.125096059,296039.622271619,281789.179327341,244903.722797127,274345.569450641,286174.932654006,287005.955502862
404,"KEN","Kenya",6176.56351139684,6504.8827740867,4671.81209130146,4638.10529134683,4298.1163766412,3752.74005050146,4136.12285937042,5146.06192512828,4761.76078579495,5164.35708727561,5788.84164,4804.75633600002,5504.70872799999,6311.64716206995,6522.693928,7515.3002332974,9283.09375999999,8226.74193976724,9998.5019207064,10020.53344,10384.89456,9223.59959999998,7819.11292975792,6716.15087999999,7621.34248799999,8454.1662690187,9566.835956,9734.02302317017,10098.608864,12184.812052,11856.81948928,12217.6445176,11245.819317881,12162.92996976,13214.4056016077,15212.2078407609,16288.6977573816,16181.10289488,17002.8573554211,18158.88166144,19989.5730951038,20589.81693968,20544.3665770905,21185.7234065663,21225.4332986405
296,"KIR","Kiribati",29.312,29.312,25.648,21.984,21.984,21.984,18.32,21.984,21.984,21.984,21.984,21.984,25.648,29.312,29.312,29.312,32.976,29.312,29.312,29.312,36.64,32.976,40.304,40.304,43.968,47.632,51.296,51.296,47.632,47.632,58.624,54.96,54.96,54.96,54.96,58.624,54.96,69.616,69.616,69.616,69.616,69.616,69.616,69.2871550413019,72.4564814386704
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4807.168,6093.232,6060.256,6437.648,6616.50501881756,6435.25640700792,6488.50379519824,6801.63665820587,7358.43208273684,8109.15506641029,8354.61707315696,8294.39413751421,7847.67992560457,7965.70248269259,7129.10749085402,8290.58925389088,8793.50330720429,8022.66155225077,8044.65493888207,8385.85919264666,8451.52588768617,8815.83064764816,8569.35626639864,8220.21266478939,8049.93982189705
414,"KWT","Kuwait",24643.5031887165,25178.4844616789,21135.6104340884,21578.7915594394,28329.7223934054,29119.9112246866,35276.8642713366,31428.6930955454,32873.398378915,35836.539611148,37863.4007810682,15054.6072155921,29683.2016745751,49162.7548891727,57264.6094847832,56262.8698084801,51768.1953033161,56764.857424191,52910.3925514383,55085.2104785027,54979.8813077668,59119.3571676972,60113.543371148,62490.8037837155,65855.1908533216,74615.2728964226,76221.9010125817,77294.9498767187,84442.3751400955,88832.0919811862,89721.0010750053,87150.8678289495,101200.57537295,83046.6818258148,74993.7374724312,93317.4743152787,104018.831217839,100010.357758719,102453.009707227,104654.213567335,90102.6091671445,87868.8542405304,115848.885663398,123168.716508901,129518.653224003
417,"KGZ","Kyrgyzstan",19847.2886767756,19458.4029575186,19817.0971407495,20087.7309129555,20253.1467283739,21836.8371996362,21823.765242675,21217.6055837746,21351.7156392543,20729.7238852281,19204.0336020041,15897.4668866652,11041.681,8468.16600000002,6144.47912783753,4506.94999999999,5651.918,5560.68099999999,5900.99899999999,4642.43899999999,4575.258,3856.74044106465,4917.24700000001,5375.527,5808.16000000001,5519.072,5457.268,6522.285,7480.88723181375,6709.287,6355.65600000001,7620.17200000001,10086.689,9733.81299999998,10236.388,10264.781,9621.676,9364.11851572327,11174.9092598347,9046.66070895907,8348.4911984186,10338.2919044772,11512.8941106533,11144.4268940376,11770.1577838752
418,"LAO","Laos",186.864,150.224,157.552,179.536,183.2,205.184,208.848,212.512,212.512,230.832,512.96,545.936,592.749786211544,607.424588810518,630.600444528533,670.879830487851,753.378345430786,792.409183291423,820.068126706672,845.680269326271,960.399873737754,1059.16899910242,1165.76832469676,1220.96366101054,1282.48388912073,1337.0121645682,1757.33525952902,1835.72386817969,2131.34101985851,2667.45594723295,3000.84909720131,3096.82384777347,3328.36620925366,4198.31127818819,4383.01676799226,9184.79265243433,16406.5264520861,19624.9334086113,20481.4992486882,18339.8690848267,18293.5592605035,21836.6382691237,22548.7819965019,24157.0681586282,24399.9260812875
428,"LVA","Latvia",23394.949379914,22964.6253112659,23396.5108967742,23736.7390641658,23951.8087879533,25819.0726923901,23608.8213211934,19294.1305177117,18865.4421902228,17943.0967994469,19661.6028164177,17919.585955799,14193.5329347502,11921.6742168745,10370.181333034,9133.9414276046,9211.65947125184,8679.91594317422,8306.02260471251,7717.85985941944,7081.62954558602,7496.50631154416,7520.418336984,7726.04043966634,7731.1977953675,7810.7636827347,8310.11479672977,8637.23308926798,8198.05758768581,7456.19554759227,8554.5206794727,7808.42992783243,7519.71789136893,7368.74561303865,7172.20004446112,7262.42145434471,7210.68163499006,7215.32010867322,7843.18944464654,7633.45236888336,6999.26759692702,7218.34891418818,6607.99744952368,6589.88297193903,6461.88865648497
422,"LBN","Lebanon",5889.75836122559,5844.2455200883,5719.42211113038,6942.19998666992,6713.18263192972,7764.93435330758,7478.44838773368,7670.36385299066,7345.65531824763,7720.77078350461,7868.19527344863,8115.15245508649,9726.91339454055,10354.9053945406,11110.8254907489,12254.740699905,12752.779642925,15098.6932760684,16286.4949454891,16429.6723420703,15466.264,16406.605805502,16243.7439620133,18529.0278474496,17208.4149991116,16650.190895077,14792.3755594805,13746.0865415093,17417.7749336433,20957.5548091335,19996.5952236107,20264.128,22332.0316338922,22163.7430584274,23992.0278922998,25731.2345828669,26437.8704441777,27820.7204392799,25812.1020449323,25141.0705031727,23693.9505155205,19474.3797940442,15360.7046103037,15558.8046922754,15649.9734841661
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472.928,1527.888,1586.512,1630.48,1674.448,1707.424,1736.736,1769.712,1802.688,1824.672,1850.32,1872.304,1905.28,1930.928,1978.56,2011.536,2033.52,2073.824,2121.456,2216.72,2275.344,2758.992,2791.968,2125.12,2242.368,2044.512,2026.192,2286.336,2165.424,2187.408,1985.888,3096.08,2551.34407332213,2493.63328273285,2571.76660818262
430,"LBR","Liberia",2037.55798229183,1934.94329995911,597.407730505268,706.517930234197,695.432474924096,716.084273885054,722.878531950726,758.462389248427,809.183590242227,659.59382105945,456.131856422514,374.547809503182,391.658254568725,417.301271124722,415.256107880269,416.069065147945,427.461851486321,446.187170180111,473.047442380866,376.137819613791,402.43318477306,413.753789775909,432.026955824663,460.659211831339,542.807581034274,650.571958254433,669.069728992174,628.785082423587,530.795700631154,521.982783014118,709.26828574456,822.403501402471,915.014946980844,874.264888110805,733.526444678746,698.691068107072,646.649820907043,667.363514350653,608.631686892692,931.662110253595,776.749101648673,782.556772552982,863.766413231615,834.00140277151,859.369474666016
434,"LBY","Libya",26780.5563807645,28667.9626235178,30565.1023331236,30146.0168857517,28276.211144383,31002.1774776868,33895.4930777003,32348.2629181552,36160.3635937777,37068.5214826665,36513.7816216088,42619.8462569229,37024.420188509,38708.3281876437,51359.9441763399,54595.6506055383,53951.9414517626,51778.9559498549,51652.6402968936,50259.916954758,53238.5421432561,53113.6097634244,52524.9965359517,55480.6210266399,56853.8055365598,55985.4986938011,51450.0144389333,44391.8837412087,49699.2408540536,51626.7520661628,59147.9206122704,53542.2111351775,61606.4921612796,51343.9150827072,68348.4028910325,60866.1792149608,57378.8782302386,67092.2456697925,62644.525453472,73778.31055853,36110.6265592972,56312.4664087079,58974.003737548,64219.0823575618,65260.0719632872
438,"LIE","Liechtenstein",157.814947352257,148.208631839731,103.785323825779,130.692212975782,136.430925802723,170.210747580058,195.123534418347,135.103270253119,179.000609980228,187.125359897047,198.970855799094,206.329151456906,206.950491057098,215.03442023538,201.111090326121,204.201614218201,205.96036739446,218.372535037588,229.234510134359,226.562182014202,216.856612325309,214.667761830824,220.01509153477,229.349079731182,229.383224356295,228.962048344709,231.089427568604,200.734435573988,219.469782933581,205.338362105615,190.783420953814,176.727197201762,185.262687528594,192.493419735324,161.186426325099,159.667604967631,149.65339610839,155.47613467497,142.573209505081,148.655134517824,141.604521432668,145.594572233056,128.335898931953,131.221122407386,131.624253741473
440,"LTU","Lithuania",36613.7194433542,35991.4045369355,36680.8224890027,37242.8291296009,37600.5172231712,40510.9328815719,36062.5836281377,36071.3703124074,36467.4455317361,36816.6810320273,35737.6729797811,37820.3768786101,21168.4411297142,16319.7130605194,15767.0422501044,15057.3427812654,15739.9629657274,15162.8463881989,15997.0526200877,13449.5957272832,11843.0346900038,12593.7367044692,12666.0290652584,12659.430765768,13254.1434194364,13862.545313812,14195.2648073866,15473.5035853116,14918.7910519213,12829.1254908526,13801.892302283,13959.6489729537,14054.1367307114,13148.174494361,12845.8033698434,13045.2200853471,13101.5183706442,13277.3983994406,13414.424171637,13647.3402757992,13499.6035491161,13778.0950481182,12895.0643132203,12507.401989381,12541.5091656824
442,"LUX","Luxembourg",11077.1736324625,9489.62245403353,8931.50450851497,8371.28014365633,9007.82114278533,9240.50638087953,9114.82089450921,8812.3669206967,9103.27865305053,9849.94130421243,11809.1665262373,12420.4107009122,12189.4323030362,12338.2935778038,11523.991086121,9134.48320673585,9185.69333185035,8547.97788522433,7656.82706982771,8119.31415526248,8702.31924539956,9205.36537320604,9978.49052890267,10450.9385167035,11815.9943153949,12075.892166836,11905.6231285563,11302.2031472924,11166.7630786204,10619.7868087563,11190.5073425079,11089.5093754436,10857.9710909587,10323.4076558906,9806.8543140898,9333.97732666525,9077.20472496597,9251.00614133869,9556.16237359952,9749.96933790601,8069.08283930134,8409.5053069871,7274.37897359002,6840.73349202647,7039.7834659564
