"code","iso","country","KGC.raw.2016","KGC.raw.2017","KGC.raw.2018","KGC.raw.2019","KGC.raw.2020","KGC.raw.2021","KGC.raw.2022","KGC.raw.2023","KGC.raw.2024"
158,"TWN","Taiwan",23.4351528733969,40.4647561386228,50.4406550005078,45.9673205763102,49.9823551699519,87.7593785002828,21.5714111253619,40.9156315103173,89.2171062678099
762,"TJK","Tajikistan",1316.92131355032,286.440289448947,701.680754549801,1229.19501564279,1166.34988221154,761.954672668129,599.607576373965,717.937082491815,679.270249903202
834,"TZA","Tanzania",12430.8591078073,26399.3768745661,28359.493528001,23687.2873391286,23490.5518143475,22035.2781928107,15594.4629213959,11802.3828386068,38997.132923454
764,"THA","Thailand",72.0562417432666,60.4191537573934,41.1534581780434,39.609734967351,51.1811938509345,35.4466074854136,32.5465079322457,35.4132355749607,63.0068338140845
626,"TLS","Timor-Leste",928.504604652524,862.394857339561,1023.36660291255,913.549155429006,1597.84371826053,1268.07227948308,955.45892495662,706.909398414195,789.012130662799
768,"TGO","Togo",1681.99366897345,3071.22196125239,2302.819924362,2011.25833430141,1289.92703147233,1396.19278695434,1470.90708082169,742.518400020897,2260.80007849634
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA
788,"TUN","Tunisia",198.041498102248,204.806268289685,126.795415267348,128.96640067175,58.0937088131905,19.9959870837629,4.98476269468665,11.9144465513527,14.8453749418259
792,"TUR","Turkiye",13778.7704341412,15522.3893634602,18393.6482145041,20506.8174828328,30313.0998468511,31367.6638692953,13012.3188426867,12074.90286576,27571.3414047845
795,"TKM","Turkmenistan",763.740728765726,1617.96854800731,1976.65311255679,3405.10037137941,2887.03301437572,2321.98749183491,758.106095056981,382.657439123839,3084.72132658213
796,"TCA","Turks and Caicos Islands",69.6202237308025,66.3397759348154,50.7250358685851,83.6820381581783,235.051496773958,87.0474201589823,32.5544075146317,33.5810270085931,123.792228467762
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",3640.75297253579,3794.1393410787,2806.43036597222,3527.54000655562,3049.1261671558,3162.78815387934,3649.66763547808,2773.21061858535,2840.08635323495
804,"UKR","Ukraine",188.880326204002,487.261285591871,573.942275255919,621.507782336324,675.268694505095,576.160768643022,303.108561065048,202.885561529547,507.134788654745
784,"ARE","United Arab Emirates",39.0533767566085,28.363003924489,20.6274286136031,11.0483110025525,22.8804772049189,11.5282972380519,1.05405709147453,2.67288602143526,11.802830837667
826,"GBR","United Kingdom",7691.89785151184,12019.4124738239,9737.05576114357,6240.57418873906,6291.28088132292,7214.99609228969,6705.21335111931,8937.41005357727,12978.1604550704
840,"USA","United States of America",16930.5871769283,18722.7367242761,25550.4215715304,19797.6396831125,19314.6639730092,20441.3761262726,14360.3003373872,12105.7698184811,37628.2637337912
858,"URY","Uruguay",59622.7262484357,63551.8089692146,59947.5136854276,39511.1063103303,30508.5074224696,29653.185401313,35460.341342032,31076.4796850011,51292.4316149876
860,"UZB","Uzbekistan",705.070881348103,1223.74982365593,1369.74320149794,1786.88410734758,2658.70388727263,1471.76778112724,541.505096524954,388.08674665913,5886.62230136245
548,"VUT","Vanuatu",2.67617457360029,1.85964831709862,0.441944964230061,1.19006896018982,0.893579304218292,0.967577829957008,1.41804281622171,0.596055865287781,0.445377714931965
862,"VEN","Venezuela",50502.1499957666,48033.9734503925,43656.2544836477,48211.0269689411,33336.4223150834,26619.0910589322,31811.8083950132,52037.8382698372,72850.8077342808
704,"VNM","Viet Nam",3.37335709482431,9.86572181433439,7.89863259345293,11.3927416205406,21.348395742476,18.5363521724939,6.91666648536921,2.4533916413784,7.2141819819808
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",975.500249922276,1025.22404104471,1153.80413968116,1546.47773472965,1054.16635170579,859.598384015262,582.951944418252,570.797345407307,944.892154298723
894,"ZMB","Zambia",1416.70440739393,2412.62769193202,3781.60638617724,3893.78323148191,4903.09963022172,5565.99967048317,2558.272555314,1102.58343813568,16483.5883023366
716,"ZWE","Zimbabwe",1986.22402505577,2288.55738329887,1712.78169383109,1932.81649678946,1992.73003169149,2976.52524989843,1119.76508942991,1584.37011815608,4785.11977340281
