"code","iso","country","BTO.raw.1950","BTO.raw.1951","BTO.raw.1952","BTO.raw.1953","BTO.raw.1954","BTO.raw.1955","BTO.raw.1956","BTO.raw.1957","BTO.raw.1958","BTO.raw.1959","BTO.raw.1960","BTO.raw.1961","BTO.raw.1962","BTO.raw.1963","BTO.raw.1964","BTO.raw.1965","BTO.raw.1966","BTO.raw.1967","BTO.raw.1968","BTO.raw.1969","BTO.raw.1970","BTO.raw.1971","BTO.raw.1972","BTO.raw.1973","BTO.raw.1974","BTO.raw.1975","BTO.raw.1976","BTO.raw.1977","BTO.raw.1978","BTO.raw.1979","BTO.raw.1980","BTO.raw.1981","BTO.raw.1982","BTO.raw.1983","BTO.raw.1984","BTO.raw.1985","BTO.raw.1986","BTO.raw.1987","BTO.raw.1988","BTO.raw.1989","BTO.raw.1990","BTO.raw.1991","BTO.raw.1992","BTO.raw.1993","BTO.raw.1994","BTO.raw.1995","BTO.raw.1996","BTO.raw.1997","BTO.raw.1998","BTO.raw.1999","BTO.raw.2000","BTO.raw.2001","BTO.raw.2002","BTO.raw.2003","BTO.raw.2004","BTO.raw.2005","BTO.raw.2006","BTO.raw.2007","BTO.raw.2008","BTO.raw.2009","BTO.raw.2010","BTO.raw.2011","BTO.raw.2012","BTO.raw.2013","BTO.raw.2014","BTO.raw.2015","BTO.raw.2016","BTO.raw.2017","BTO.raw.2018","BTO.raw.2019"
124,"CAN","Canada",0.168843344651308,0.204826624043787,0.269592080435211,0.284726800531081,0.353112862489124,0.397768517086095,0.427215178937932,0.470632494210913,0.457087238971389,0.503645612822912,0.561504368657493,0.546020802189865,0.551025003656608,0.541761031505549,0.531481789923302,0.527281613600597,0.519838724035001,0.50174983514804,0.472206498497674,0.466380452315215,0.429673727072373,0.441555144070605,0.430121788768618,0.441113497505257,0.414253670756069,0.418782659625214,0.424524400815794,0.42781020537247,0.397848533460949,0.448064795312391,0.405601165915128,0.353225044047019,0.35800228195517,0.329386082817181,0.320382936471853,0.31126607171695,0.310719444965559,0.323895766086631,0.31472919356683,0.330654079434148,0.309811807156906,0.324531636512052,0.341798291286341,0.311617916915372,0.301696244892432,0.307845024723774,0.288719529141627,0.313096281193759,0.31671034893566,0.327711674540422,0.376745858724065,0.357347669487023,0.366762751574659,0.364890704616759,0.352589094975489,0.354847001219009,0.36476260846896,0.370369735292964,0.374243762078585,0.346541178821138,0.343521536586964,0.358318614420253,0.358918555193492,0.356842644830647,0.354944486096673,0.402604717343227,0.401028712832842,0.419438616282605,0.363483029584407,0.36333156337263
136,"CYM","Cayman Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613034399640407,0.283508633399769,0.0748726109594451,0.138697039775503,0.673140624680623,0.83292141787605,0.958949132269901,0.935291247740882,0.829206235102985,0.621750440257317,0.984369073732929,0.980834420092226,0.717935254645734,0.791796553350324,0.636770592469467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"CHL","Chile",0.050921571215427,0.04861450165861,0.0450415289017168,0.0433868617705234,0.0408998138095671,0.035435166939875,0.0397124983593245,0.04002939495214,0.0408091039627749,0.0363077173437256,0.0214281349513166,0.0271102259592294,0.0211726215447215,0.431405095125557,0.436681193024325,0.00508839573752277,0.0197976515456828,0.00491811236348376,0.0229681546601122,0.034215540083956,0.245574469738743,0.0324255114219916,0.0521640477914195,0.0518144197827053,0.0187090228276054,0.0529065067880836,0.0107276153559141,0.0428580471474718,0.0312409931602259,0.0160303403219183,0.00773878165452878,0.0120390723515839,0.00801324984866968,0.0157199371913963,0.00954121870632388,0.00798664341211231,0.00698009685410959,0.00620914352758217,0.00726389476696052,0.00859310783753896,0.0121324437155324,0.0119788182422973,0.0150581751270061,0.0157788324232905,0.0143209469850579,0.0161195500140658,0.0151693283826636,0.0168876311580507,0.0232398134698624,0.0135107329743105,0.0130892503223493,0.0126915573633335,0.0108025286945374,0.009484095351709,0.00830398982533721,0.00767995042424655,0.00840791179762704,0.00949414934238185,0.0083403388269823,0.00814733322365783,0.00847656105690771,0.00673081969555652,0.01119525483602,0.0141545622820255,0.0117009865079292,0.00977562513023731,0.0109925039685615,0.00311996931141289,0.0065291695039353,0.0141738623270052
156,"CHN","China",0.0511243205356636,0.0580449281361383,0.0631372508364241,0.0660648612690366,0.0687560709421452,0.0744537942313243,0.080631889209615,0.0865923274278596,0.0900139997620498,0.0987639631065399,0.102762847576744,0.127048845289353,0.129539259077173,0.146757036125011,0.152454370973218,0.158476952141257,0.155975680125648,0.179355680838068,0.193145667220874,0.185297783838668,0.18609122671806,0.215223761810712,0.225173125068244,0.233714386761186,0.264263368969655,0.266007267288147,0.291848920206003,0.299872822496697,0.29205444945102,0.279944955165423,0.301678067547076,0.306247321707854,0.314519520703755,0.322651694927081,0.319803910789159,0.320589991930439,0.374282455733867,0.3734548923856,0.402592540726477,0.442930544539322,0.435967186137701,0.467736467724784,0.469713828951857,0.492624249381909,0.492200903456924,0.49374573845309,0.482761948909323,0.440385686928922,0.454534552033321,0.466847864708576,0.463262268575735,0.453280847360817,0.446117271400714,0.418341440339864,0.427336686374078,0.427141736100982,0.434566175125959,0.423144304005615,0.419670240236563,0.426841683391669,0.42456405035021,0.431855518944809,0.407098642492442,0.414436897079308,0.481882043537754,0.480631173898284,0.495358104241529,0.497819321629334,0.499970622578859,0.482868578743003
170,"COL","Colombia",0.322301924678497,0.32230192883512,0.322301943605928,0.2809301225104,0.258784485772528,0.26557822058514,0.189118706908713,0.239719924864298,0.389238209230319,0.348890132421877,0.268911848050765,0.344858075263016,0.288704241959584,0.332536618539305,0.325341841706236,0.295912548724808,0.242031832062851,0.332319870703158,0.37873435755198,0.236467426944267,0.483095376178716,0.522809223509985,0.371537097281512,0.536543038504397,0.545522863807054,0.491276339648445,0.452956347702609,0.627291807007497,0.481019861105358,0.534269783560878,0.395173117319971,0.323994987241455,0.602369634223615,0.780243542265651,0.664681500160777,0.578119664467036,0.597117812365991,0.632466549099607,0.602933594599973,0.604307385902771,0.361846772910664,0.593062857810634,0.286457534969209,0.312872889418238,0.285071065857395,0.181854051543301,0.210390282180695,0.2305444016427,0.329676391768046,0.277066746124893,0.278429648358923,0.220891353044253,0.0658979178730872,0.233811722629019,0.299913285053967,0.127309844157108,0.178919340142267,0.165429728987971,0.23369942364589,0.291132023139889,0.119806069099138,0.0824778262112919,0.0869067232874221,0.115187710758363,0.0955410435971901,0.113484184053312,0.0702469590818195,0.149187115003534,0.0855746410521849,0.136726082136812
174,"COM","Comoros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",0.539442561055687,0.534259883096331,0.486422226813352,0.497646773727594,0.47895492609916,0.65113374204928,0.628901611171712,0.625293825363867,0.734911117473663,0.848906154393732,0.863919911632345,0.849125280865177,0.841443647312422,0.868403202932372,0.895344388229207,0.889129785520207,0.899388183454898,0.888671147249805,0.869219110574043,0.854973109669149,0.776278906200745,0.856653212058456,0.739102416549886,0.767763781038105,0.739638046145142,0.722203335677395,0.703318748533022,0.620720966178476,0.485954585837998,0.571406614162413,0.676774822160724,0.76401891075896,0.821218408667098,0.732168171468829,0.743625353909225,0.85611308267691,0.868821547832202,0.817288800298809,0.793253040256628,0.767674760236113,0.740196062574517,0.558285279730861,0.619859435513165,0.704034412099036,0.716537194942748,0.693898876965485,0.64272398426783,0.430837928806189,0.412210499055468,0.36718914242626,0.311027117535876,0.176023563163729,0.194340722628148,0.252005697533346,0.314609117431089,0.307643985329829,0.314052229363044,0.303435139839699,0.213854006847665,0.175172826060952,0.208988671657102,0.194542044067345,0.160081808971081,0.182441146345192,0.167909608296511,0.165831965345967,0.169907953582274,0.229055453673483,0.213391271492911,0.217848619724246
384,"CIV","Cote d'Ivoire",0.0462764271648407,0.0583561973211439,0.0967195142045952,0.142125647338546,0.195708263788382,0.197441871884424,0.210282233692228,0.198482371534258,0.211357558286502,0.262061585786549,0.251233300076612,0.293343675062892,0.288294096774122,0.278762704673562,0.271835701759866,0.277420368276426,0.311304410081639,0.253697765887063,0.253128985584121,0.244644743950893,0.156351549146927,0.116829186129172,0.139477625417471,0.141947481581984,0.11944275579973,0.102506906270355,0.0996454119578925,0.123875151906557,0.117563692563778,0.110161526439055,0.115560015424157,0.0969552725975036,0.0789073898574775,0.107488176698203,0.123927394107469,0.13435566729012,0.164860983393776,0.14119832457686,0.157556677603917,0.135667214420071,0.133324477880047,0.161628439734579,0.193424672898106,0.264265496696717,0.247816044194975,0.259826338363882,0.269386084943614,0.249191027614771,0.229923210289219,0.207197929491556,0.189802973967566,0.183080839140068,0.186895667942098,0.0998864600136998,0.0983191353908926,0.188563959529911,0.0891414963886863,0.088911210956485,0.0778874775371712,0.0859325667552565,0.0834227909092327,0.0833454728735579,0.0696070730502556,0.0797531444926021,0.13101207952485,0.130317848544298,0.134891707179308,0.104537978727675,0.175835198850826,0.104598146581437
191,"HRV","Croatia",0.181180843869822,0.209896295299192,0.190130605707013,0.166652652596807,0.200512694028267,0.240022625794335,0.215212265448721,0.205833073422891,0.192186240464417,0.249484676397817,0.192564756252435,0.209368481533234,0.21152772703422,0.205955423429228,0.205631935131501,0.247596002108946,0.243061790249671,0.226799879177209,0.225082623930671,0.239821097743011,0.242554610418213,0.233470460068625,0.231269732893464,0.222303552986716,0.237582618128059,0.237887057453848,0.218744788151888,0.189901031952857,0.203559087677984,0.225334379466556,0.27478388459256,0.246377658160219,0.268881317617565,0.246409434108842,0.279971201128176,0.284486348023963,0.297978243460383,0.280769385863815,0.262762178149031,0.269413302311639,0.177400266249525,0.160462075592051,0.231652876675613,0.226570235350056,0.355336851822544,0.345096360952356,0.309040625173425,0.286103029084565,0.280065301439377,0.245615168965347,0.229933397372958,0.235788901289787,0.199777657047377,0.223973188617302,0.236140959077291,0.251943831360951,0.28834713876337,0.277727973901597,0.273507844392577,0.23811921897167,0.236181683293423,0.177108605316618,0.186036064897615,0.178084371038429,0.189437733831372,0.17299070599242,0.167422424179718,0.133851307155271,0.128894470851205,0.136050543014578
192,"CUB","Cuba",0.0311665745361302,0.0265103222169463,0.0267919483088312,0.0581568417496638,0.0314256042235197,0.0515022164421132,0.0949352007942852,0.0745872528563463,0.0569368808873116,0.0220537554615116,0.0574805178399985,0.046649172389741,0.0345573492002295,0.0407921760058294,0.0783001289234584,0.0379320878042574,0.0930236523547893,0.108895651461087,0.0886063569182946,0.177978582059786,0.288189773074346,0.619259015066912,0.555039209907436,0.488282012534498,0.589743769141705,0.573444152858428,0.574223582473232,0.459199725971109,0.556418486767993,0.595228263186259,0.606247050045982,0.589274953040511,0.387929232635371,0.460217555587567,0.333594986999594,0.360362850596846,0.382765609378497,0.360732557120496,0.554160718768679,0.369525485936271,0.276406808254698,0.369756869557217,0.491763936684652,0.533399007645183,0.371331437325985,0.40628460181962,0.390912815506711,0.254266582550016,0.164164464235667,0.141640046255673,0.0349982283176811,0.0315156028422201,0.04365672319182,0.0462247503890681,0.0484529866661819,0.0575616570676829,0.0563172779672907,0.0176531146803754,0.0203850573752345,0.0227180647295399,0.0324328962847924,0.101299838424521,0.0843495349916649,0.0286689107568592,0.028727927293374,0.0283790743258392,0.0249833667688638,0.0248129653171975,0.038525106075948,0.0267524929732726
531,"CUW","Curacao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027276890702193,0.0241002064681857,0.0234142633544664,0.491430800014151,0.346865256557889,0.483005083316681,0.413686268365271,0.37444862580556,0.310365979976457,0.469840278400001
196,"CYP","Cyprus",0.284053188279332,0.309463836997997,0.2985228867812,0.296278051453619,0.303261605706096,0.307019838223502,0.340125464593061,0.363610330761871,0.389688976586627,0.429466165535958,0.454567311859958,0.504350818103166,0.461742567214376,0.467829627924938,0.49882134593482,0.444125183467597,0.452961682883327,0.459335528227218,0.430854720057794,0.43781422080996,0.446050060974284,0.458509596728545,0.454834402869894,0.453207268666467,0.552032754181226,0.555625274854077,0.530583766972196,0.507995235143229,0.508768809692209,0.502984672883408,0.507428120285038,0.501823758967817,0.494833198770465,0.549588375835877,0.538208115268362,0.536317738647603,0.521186135824224,0.531593333976397,0.0141213839995739,0.0151794148844448,0.0192806599382362,0.0154510357351109,0.015256287067165,0.0434251560041252,0.0687929505813187,0.0436697089449607,0.0282884988783954,0.0340417333619632,0.00876282888153023,0.00846834021706534,0.00613727035305784,0.00681982452812988,0.00406741930379931,0.00517570841757684,0.00335940533302672,0.0048341497496752,0.00787518160084166,0.0054705811605037,0.00461774089324011,0.00378533563091278,0.00333695279953905,0.0310729815013834,0.201544943789996,0.233435751589497,0.22163805162226,0.206811980120879,0.240601686883285,0.254385688610372,0.217212687622875,0.20988212855342
203,"CZE","Czechia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"DNK","Denmark",0.230601393951827,0.262445514964326,0.262407615738371,0.279511189453321,0.144872285495523,0.159801850573035,0.181133934266801,0.187105507620029,0.170607124744655,0.221705322530887,0.348075282075749,0.298096159108267,0.413326718773761,0.390556572237761,0.303167955936692,0.32286588903201,0.386953063681002,0.457881196457338,0.514563969247405,0.416570612453904,0.480732875738901,0.518837719526151,0.524698871996726,0.458182653999312,0.597421620979703,0.472553842879546,0.537566971023057,0.605191827948969,0.55612846040747,0.507600905570915,0.544600105519934,0.51303698823613,0.532673204300704,0.526784293453284,0.572735196012599,0.568691115371816,0.634669712068208,0.579915065761763,0.591241104278492,0.643902462537891,0.600316146898263,0.635697098748557,0.671594893388563,0.584951448103473,0.588259872990086,0.586044070301225,0.545970342287779,0.586637727322345,0.49669680512997,0.471462144113244,0.493689174826754,0.514872503187254,0.530954543335366,0.350529134130839,0.34550384913788,0.238801239165307,0.385176545382667,0.309014519633582,0.420179644240394,0.434197095786925,0.477895389440393,0.406195310886657,0.32178096661295,0.405243998891163,0.294862555529809,0.240831505152814,0.158667749982639,0.39569261799519,0.305768098758798,0.292009211000599
262,"DJI","Djibouti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,"DMA","Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886104763695672,0.82540047049836,0.718928243359475,0.841191563214158,0.886165002223569,0.905616736928514,0.909907595359288,0.916656705801743,0.922695588530347,0.920512182681515,0.924098216485085,0.921185228857243,0.842930228098812,0.787753477164241,0.466127686647964,0.41244899648595,0.32304195059164,0.472907773666261
214,"DOM","Dominican Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,"ECU","Ecuador",0.0536543518174527,0.0586753158358087,0.057445433506209,0.0620990702569218,0.0829550263096382,0.0967368718932432,0.12334780098764,0.113492887647102,0.138961285759117,0.12917771646057,0.128292089055845,0.180628700325613,0.180299792498082,0.16913291188303,0.16374773110394,0.171679742482826,0.164078267343757,0.169697035246946,0.154697116681005,0.195381476991619,0.123353148244927,0.107067247779568,0.107270373421579,0.0837641339135445,0.0559913259952053,0.0512381871496315,0.0396379674441423,0.0204399302271896,0.0171782547574604,0.0220805180346569,0.0207511216463727,0.0262319829199601,0.023714150231824,0.0500977556026936,0.0165742172472419,0.0110201739222194,0.0261914431915479,0.0386857351193839,0.0285355328938984,0.0354145455158876,0.083947916538984,0.116862796528321,0.127762792639894,0.0918312101397339,0.073632149292045,0.0375107255484893,0.0220171850076185,0.0239366167982707,0.0271647581108805,0.0081224423344021,0.0110287929061964,0.0110389132526337,0.0191639551970119,0.0164987245416659,0.0163030544479609,0.0171184440916041,0.0162433182087938,0.0340352825469157,0.0338285004565527,0.0421752704034425,0.0562990698107507,0.0423103057393315,0.0455017005797963,0.0490669233644965,0.0507460828578313,0.058104814886525,0.0212106634004466,0.00624905574030475,0.0278381524682138,0.0216837117429243
818,"EGY","Egypt",0.384316411491826,0.38664544793379,0.378332749182351,0.351505843943759,0.372734031267618,0.384981718817182,0.359582761189165,0.457631183231577,0.478835036718567,0.432186649898127,0.434557378616877,0.522245294942776,0.457847911837644,0.553780091950409,0.671106662683652,0.68404582462113,0.710416478844067,0.671793596240315,0.686227580189774,0.553867435998679,0.580752576800132,0.534706598592245,0.530903939623949,0.492825031737037,0.444946932958711,0.622988510287286,0.538889357152909,0.532029701580051,0.532936810332928,0.485024615819886,0.522223968646553,0.505447384754614,0.486819079723892,0.457825540646277,0.400609484460231,0.360737147123255,0.525831540818782,0.40416523314715,0.437894853015898,0.405373661311692,0.418907633597073,0.406117803786544,0.414686040032919,0.436822731678038,0.451382189377951,0.421900867096771,0.449075410782779,0.435873122074611,0.444284041413586,0.442063907891508,0.484566221831321,0.484175287787894,0.4858930597001,0.517386765239714,0.515465062785498,0.512120577433709,0.510921237710009,0.41017916267098,0.427965030796367,0.43671474685584,0.448076273858561,0.503578417888753,0.533326580480083,0.530308134136939,0.523527893060652,0.524206932457241,0.50688127030467,0.510278935034174,0.489365872339671,0.494559702378282
222,"SLV","El Salvador",0.0683530836271488,0.0749128881422216,0.0749198625770381,0.0763373217594026,0.0761567727954533,0.0772308909739197,0.0780596714691548,0.815147306240016,0.909160726193086,0.914154201638726,0.938926949247984,0.945621859311083,0.945399227533867,0.94358432929613,0.944616015435873,0.939554499521007,0.947727272440826,0.933651572623237,0.922654363143899,0.92132942893644,0.922674401504459,0.910897978435947,0.90746485116291,0.935937423406814,0.896981521541882,0.916534854158618,0.910482321027533,0.90565814839364,0.944676130920191,0.912847442376031,0.875164123605718,0.945215859316685,0.954221933621677,0.916327199881995,0.977006454174908,0.878773446346866,0.890402663998511,0.904052920964299,0.87770295762664,0.866544644791964,0.808935275484997,0.75537229498011,0.723568008323304,0.832548434379675,0.770765352652073,0.806465902783243,0.872950115620437,0.783717992871189,0.866412916125364,0.772876961084047,0.67787960184248,0.650095791752361,0.460692302952759,0.707283445162321,0.524697535863537,0.560990138907192,0.651326740162814,0.595173162975123,0.406945431454661,0.343688336308342,0.408216137109239,0.167113679309307,0.160911381901689,0.14009854290086,0.119110713516587,0.444967560117738,0.622996839299809,0.604669055067824,0.548046271059448,0.559409611051875
226,"GNQ","Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384061617135,0.26408725591203,0.259528875917879,0.324140110129772,0.270141244005215,0.301843675355138,0.246608831938715,0.239631614021724,0.233972906960418,0.22934607475098,0.226811209608365,0.226703962947336,0.222395550390391,0.218192357491262,0.214334150137328,0.210816043603895,0.207638840165604,0.204807168243621,0.194656043133093,0.184849193416202,0.175376543168674,0.30589810832213,0.254348114227868,0.206897244989777,0.203612200423993,0.227830645609772,0.248910215805264,0.257627838160553,0.277008437421499,0.266353181621945,0.267243610951406,0.270074369352463,0.268686456244746,0.26827352734182
232,"ERI","Eritrea",0.0104899952644757,0.0104899952644755,0.0104899952644755,0.0104899952644756,0.0104899952644755,0.0104899952644755,0.0119756002802516,0.0139514155605631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252460757942188,0.169658832703507,0.227642285758991,0.298126790989134,0.238755067978435,0.116057238139411,0.167344593934715,0.0946694200099739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"EST","Estonia",0.0428430502571574,0.0369039054137096,0.03456272903976,0.0292731358632716,0.0274413725273914,0.0214571009131447,0.108247861100078,0.34552779405449,0.478411698316496,0.540585625666646,0.661054954184841,0.691982410769545,0.635645460607533,0.670046403174778,0.667014194448139,0.696973867450801,0.646006255976697,0.534190984005429,0.6138640945078,0.657855693574957,0.598537970064336,0.590389016976346,0.600857057873496,0.603967184230341,0.530415317659334,0.48165449466657,0.337996502554732,0.313313683634742,0.244080248334145,0.407756877358544,0.485147019171094,0.334524402124035,0.432324110107129,0.160302410121244,0.19732765749895,0.166806612594621,0.165410717647135,0.110037758330552,0.0750427403903382,0.0823223705148037,0.103488101093853,0.0450142379152237,0.00836782580186278,0.143161316847257,0.0158139954979446,0.0283441371544814,0.0239389241906966,0.0275659297468268,0.0470426686740557,0.0909644565988573,0.13730187425504,0.114451484633768,0.148567728904688,0.198253779391598,0.181449979025146,0.146762859959295,0.107733317374104,0.133031081624732,0.130540347403862,0.0697513322861595,0.0824358347399472,0.156342375004003,0.0974645274311623,0.121418433107014,0.0932580301351763,0.0968678108721357,0.0855046513020395,0.105010064098443,0.105107513865587,0.105303206710856
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"FRO","Faeroe Islands",0.423310340155312,0.423043971394292,0.762954349697894,0.707245346755499,0.746303124348647,0.791869376326438,0.731106984420141,0.787966452773447,0.837839099633657,0.868244967756625,0.886794033836745,0.874617493169222,0.929954857749139,0.91895576639048,0.895963516381081,0.849535289970047,0.790167911620636,0.764429546950431,0.708745664512428,0.657697196793676,0.539567045044718,0.621167756890216,0.619337239713277,0.506543923758273,0.590655635756804,0.458297217921467,0.43842542682266,0.442723805004222,0.371729603154032,0.430559226041124,0.436211326276603,0.487147917502903,0.435296077767326,0.414705982093934,0.424162660726138,0.335929961703122,0.342957636430134,0.381904060049421,0.416409970726775,0.44754656819167,0.470795968188558,0.557256842776279,0.456187834490297,0.485437005165719,0.503972815809721,0.348630799369167,0.32350874166996,0.310742895982243,0.28740028477386,0.271164317577431,0.226780700996928,0.207263119600554,0.249300351289252,0.185665514959995,0.178056951499257,0.204424800301077,0.177739036790672,0.189177988632227,0.221960215619003,0.317941463717754,0.249073950022931,0.216449524750766,0.209450022136692,0.135764993970934,0.12529940587358,0.128129337524892,0.136007093763562,0.099350233622985,0.0986962579798268,0.127582427142769
238,"FLK","Falkland Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954096122360531,0.957663057502483,0.880760863708756,0.95070946559014,0.934050741266294,0.951944087411157,0.942709025927742,0.951024353911911,0.933725477236656,0.91485748907374,0.856742367870652,0.918949513106858,0.911136738747879,0.924169654329922,0.934761450469663,0.925339416575728,0.934544353796365,0.918685543997627,0.927900630582271,0.932178471053885,0.936418294831945,0.948071762992205,0.888273968456955,0.934327932103395,0.911475533632172,0.901087057822516,0.722237524570569,0.918524332724861,0.944860620819037,0.93780853881495,0.945042505655257
242,"FJI","Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,"FIN","Finland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
