"code","iso","country","BTZ.raw.1950","BTZ.raw.1951","BTZ.raw.1952","BTZ.raw.1953","BTZ.raw.1954","BTZ.raw.1955","BTZ.raw.1956","BTZ.raw.1957","BTZ.raw.1958","BTZ.raw.1959","BTZ.raw.1960","BTZ.raw.1961","BTZ.raw.1962","BTZ.raw.1963","BTZ.raw.1964","BTZ.raw.1965","BTZ.raw.1966","BTZ.raw.1967","BTZ.raw.1968","BTZ.raw.1969","BTZ.raw.1970","BTZ.raw.1971","BTZ.raw.1972","BTZ.raw.1973","BTZ.raw.1974","BTZ.raw.1975","BTZ.raw.1976","BTZ.raw.1977","BTZ.raw.1978","BTZ.raw.1979","BTZ.raw.1980","BTZ.raw.1981","BTZ.raw.1982","BTZ.raw.1983","BTZ.raw.1984","BTZ.raw.1985","BTZ.raw.1986","BTZ.raw.1987","BTZ.raw.1988","BTZ.raw.1989","BTZ.raw.1990","BTZ.raw.1991","BTZ.raw.1992","BTZ.raw.1993","BTZ.raw.1994","BTZ.raw.1995","BTZ.raw.1996","BTZ.raw.1997","BTZ.raw.1998","BTZ.raw.1999","BTZ.raw.2000","BTZ.raw.2001","BTZ.raw.2002","BTZ.raw.2003","BTZ.raw.2004","BTZ.raw.2005","BTZ.raw.2006","BTZ.raw.2007","BTZ.raw.2008","BTZ.raw.2009","BTZ.raw.2010","BTZ.raw.2011","BTZ.raw.2012","BTZ.raw.2013","BTZ.raw.2014","BTZ.raw.2015","BTZ.raw.2016","BTZ.raw.2017","BTZ.raw.2018","BTZ.raw.2019"
434,"LBY","Libya",0.398953586265121,0.396574958374874,0.329914852254312,0.392580803222527,0.391241343105664,0.396490641810125,0.369160066303592,0.383433890615359,0.415078765108489,0.423716107094203,0.459756071234112,0.483530701099275,0.554316532756225,0.538161009187794,0.509216492670273,0.42507050600763,0.387658247244205,0.354399449324326,0.323488020663099,0.289955079320784,0.352873920665587,0.35293066441344,0.475391455382136,0.442180981659337,0.347981069312565,0.36551231602812,0.380817879585595,0.443351222855337,0.351793168526804,0.39731834059633,0.413829417234332,0.373086508777397,0.369273393949674,0.337089174257492,0.309334360136707,0.287168863579705,0.279520417607682,0.270378802628818,0.228511966811386,0.222012035155307,0.208287837878981,0.179932607946849,0.182061635203014,0.185123257799401,0.217443970110217,0.213022105314258,0.19998007033499,0.235038651747756,0.237452015603737,0.218768520018615,0.199308030017369,0.191243510171462,0.1366808846391,0.249905483724842,0.245595931147686,0.247689187322633,0.253570687485727,0.272573299431876,0.20876371507583,0.195531974185356,0.20818642199888,0.293611876828801,0.198607656240594,0.141426015860799,0.199995513419662,0.230420086922051,0.191560398594086,0.16648712966446,0.315896003935748,0.344901350556638
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",0.247378051336189,0.276343646931989,0.276815301275764,0.21943324846805,0.245272778808516,0.251835984130278,0.260311522339314,0.25255978137205,0.232133785723324,0.22036909401574,0.250586102682736,0.202243629140734,0.155089793034408,0.153529106478243,0.132930032502854,0.151064880216475,0.126159097841692,0.120425363631317,0.129824515522564,0.0972151211251786,0.0908144182927569,0.0974221306916337,0.0930378707261948,0.0967721568488713,0.10600670754044,0.129975640779444,0.120672158725928,0.106897646251531,0.116362738827359,0.138304366888978,0.190524372380169,0.188975739459253,0.18152333779793,0.219968032621152,0.19788126569808,0.203897068843527,0.205657847966555,0.200035737282423,0.178760747835337,0.175721261407468,0.187250806620706,0.148248699597295,0.122415551239094,0.0719860718148144,0.0582073866822981,0.0604351618126802,0.0438517292735655,0.0345695455977637,0.051660567912068,0.054593550086566,0.0664831410099781,0.073183898182244,0.0612115585440115,0.0487428591383371,0.0572071641611098,0.0557906687711994,0.0631055894015822,0.0585983853074093,0.0669871939989815,0.0644941964409552,0.0664912325873878,0.0683153660540566,0.064303802721061,0.056596392336237,0.0591856665007952,0.0786342290820344,0.0761419917736742,0.0592691616045032,0.0537348311157456,0.0518457385895716
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208715382380892,0.173240814540669,0.216033752303033,0.296132364846962,0.340562319017395,0.387179449852995,0.358539889533654,0.345712111919527,0.327196987467901,0.322815746218119,0.41944611264992,0.321455091566383,0.281609603379291,0.292598822501819,0.289749679223772,0.314571294077448,0.310924779987757,0.318085248981749,0.306979013176813,0.312757920756417,0.335514108643641,0.311988272015212,0.306244050895357,0.278806620949286,0.335217273039829,0.306033997646522,0.34683317739334,0.33968178631239,0.300814406836363,0.295479151550036,0.319765094409908,0.331108178034621,0.289131793060263,0.304231787760884,0.291118230394049,0.254687558238217,0.250214300627692,0.230023382435681,0.157903194671902,0.162985319224519,0.147206482964038,0.121584771403908,0.125521421165137,0.115797117608176,0.092183934733906,0.138289575307918,0.121519962439454,0.138671062731189,0.146818706784978,0.186376564163176,0.235113968518892,0.213586642008263,0.196396355559575
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"MYS","Malaysia",0,0,0,0,0,0,0,0,0,0,0,0.0238759083744086,0.0225077698964235,0.0208839283007673,0.167332485963758,0.214976868879877,0.232565022696087,0.226941071757477,0.249749164369776,0.267495356886275,0.340173179136916,0.446883744300045,0.525020469175782,0.546416101237956,0.574557406248947,0.58657192933889,0.351677106008074,0.351752956264387,0.35306735019413,0.353937220083899,0.267167326676031,0.266211801423345,0.268771826180134,0.266714000201904,0.279307132140426,0.271835597754368,0.306234427600305,0.32203768166943,0.318632235589928,0.318677890233835,0.371750651644611,0.360356928786647,0.35298890582438,0.356332795394609,0.359655085332822,0.344755255953761,0.337711043662693,0.320927131977962,0.345277983950192,0.331355958192744,0.336470790721976,0.338083645134306,0.351141779344151,0.348100215827685,0.346223755473141,0.321689926621099,0.308126733884697,0.305921745795119,0.292953852851336,0.292926352713367,0.283119097859854,0.282202746788513,0.281070878835427,0.28025643507507,0.281864621199848,0.280161872735023,0.281535314661605,0.2827636622182,0.282442587227901,0.284129450380133
462,"MDV","Maldives",0.000000287896213599142,0.0000000342698976540609,0.0000000259425589821046,0.0000000496328665309277,0.0000000529809442399094,0.0000000248827155077582,0.0000000350388879432614,0.000000021430365998778,0.0000000189396891875158,0.0000000190612217165013,0.0000000132364914356343,0.0000000180372479381329,0.0000000200734744376338,0.000000523011284543584,0.000000390793439233022,0.000000370850768050286,0.00000017217963009436,0.0655272793738957,0.0345504010340986,0.0472319082091608,0.0764319494944399,0.0406782769051492,0.0326410423519108,0.0662469109525356,0.052958069031977,0.0137426525074224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000198803180062228,0,0,0,0,0,0,0,0,0,0,0,0,0.00014370471729496,0.00014370471729496
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,"MLT","Malta",0.137352290142364,0.146401520630625,0.135387125228689,0.154697411140551,0.155750146599105,0.150817102063035,0.146588966753779,0.155784289574066,0.153485560363902,0.17004160603649,0.183907305224364,0.186218295213586,0.202862644330173,0.19030382516792,0.213849945717627,0.218974012187187,0.211392384716828,0.206186737283288,0.224868154268344,0.230718497437329,0.207348287358409,0.199751678399563,0.181500605096113,0.176896284710964,0.168866270940728,0.193876233551121,0.19093436120257,0.178869439997252,0.166991720873953,0.194991044633808,0.211166450433658,0.207395820698238,0.213902233365676,0.252605747868377,0.299952038288766,0.316809631284714,0.291490674122091,0.291001087383295,0.372274168056498,0.382349102811162,0.443504320308851,0.457242706003418,0.489226845388158,0.475669097509758,0.452291067239508,0.430539912623025,0.436081966403433,0.449986067171168,0.436468047419074,0.399527293078859,0.424962023810502,0.388476603889842,0.369723896114535,0.40394436013209,0.337502607207165,0.282659780126641,0.294577495241167,0.287467034841103,0.29217922493613,0.20138574620298,0.260855559691382,0.215093524140007,0.183541407500215,0.11693581210327,0.151618645056581,0.112092646610057,0.0919968467084606,0.103423716633419,0.0447597429132413,0.0765955077915954
584,"MHL","Marshall Islands",0,0,0,0,0,0,0,0,0,0,0,0.553823909318432,0.374064920809168,0.390008119962616,0.519635168645943,0.478444412074354,0.346281197841115,0.404281603631717,0.504965852684234,0.430459931515435,0.339973337418837,0.45537451948047,0.206152895973953,0.186823442524254,0.272119405391484,0.0547459713195127,0.0591984929185196,0.0506307761404802,0.0437236305662474,0.294212048534177,0.269096593741398,0.279010051096644,0.3090093296565,0.18027632265412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000201416643349139,0,0,0,0.000000327641770427775,0.000000712947157122192,0,0,0,0
478,"MRT","Mauritania",0.0974885488269261,0.135641084638269,0.161430624064627,0.186503342446742,0.208794505218632,0.204679078804133,0.238364345367503,0.23277999554392,0.223202748229886,0.197006816783342,0.237799784163934,0.217324581205129,0.238464826417042,0.22438589663724,0.210422883575189,0.218885193732676,0.205835494633075,0.120723949740557,0.103500746295528,0.106035621730693,0.0719287193934282,0.0652295522605622,0.0728094234068611,0.0607901848162743,0.0653432849310321,0.0577118028295276,0.0497112326713636,0.0483877022984235,0.0666775593039965,0.0508550516206595,0.0410741217839627,0.0487120243149559,0.0430825312290239,0.0412847390765478,0.0284965216730871,0.0273157786505897,0.0319392630657307,0.0299797148043238,0.0394088199654808,0.056289631016844,0.0696426133019509,0.0903850708623094,0.101514908520871,0.13572349914819,0.15132754529163,0.0893394201737209,0.0852226822276211,0.122968443791306,0.0936187066226582,0.0896715958736358,0.0779210883281486,0.077103874422202,0.0668904390584628,0.0947864884156447,0.103768889177054,0.119096953499123,0.110271658568464,0.116805464720993,0.0925073848883801,0.0842227705005436,0.0746045871314197,0.0122417385190941,0.0115822076176758,0.00468685014399335,0.0121413158815372,0.00421769081810808,0.0140810362699782,0.025903168102682,0.0414340501320491,0.0502379241737985
480,"MUS","Mauritius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154317435750099,0.109740874012509,0.149287728372739,0.116579803332245,0.08530819446329,0.1142754674367,0.105416906171537,0.0905829780405267,0.0255053417103473,0.0635937379480142,0,0,0,0,0,0,0,0,0,0,0.000422588301138804,0.000081505101164746,0.000011043165255766,0.000000106386944778581,0,0,0,0,0,0,0,0,0,0.00274054839941937,0.115674306026054,0.0833498419999584,0.0750838452382459,0.0745848577778581,0.0987822846053124,0.0559791623548502,0.032850690383616,0.0290424608785904,0.0295327640035113,0.0198663721852675,0.0159066317343635,0.0270208785280418,0.031280744473717,0.0269718098450823,0.0281961485800783,0.0229358170921689,0.039257836838425,0.0281637235057697,0.0327360162012057
484,"MEX","Mexico",0.817654817583051,0.814077814014529,0.822855994074865,0.784563491023497,0.763212825494106,0.798290466252029,0.761228021694587,0.779775467740354,0.750728754548268,0.703460605623099,0.726054285718241,0.735809346775288,0.761715048627854,0.727057459268206,0.664025177019706,0.617715558022698,0.63372569596222,0.581216294032373,0.531006199257887,0.495306912651704,0.53411713792208,0.52056352066363,0.514329294085336,0.511580241245028,0.566394206699066,0.506528572978102,0.396787373899393,0.385461830401687,0.361178289429615,0.337032644583156,0.304668445374537,0.233349348990934,0.308897779203592,0.369934561481577,0.357477304858517,0.327104057900405,0.311699706715665,0.329608587733603,0.304698326371172,0.292903198897512,0.227917216261079,0.239890411088463,0.260348061596727,0.302840508040038,0.278694841670448,0.278221027908722,0.249607165735111,0.257144925666424,0.282444527097664,0.285011064360452,0.259907109503136,0.233181822113197,0.216639740053936,0.297718739892961,0.270563874531012,0.273773927387064,0.269687230867846,0.276702907593185,0.242317281365848,0.237727796793132,0.246573460306309,0.277279108925918,0.225955950510257,0.240252188841292,0.254320007504766,0.323132457568265,0.335989634340135,0.322307619689366,0.292819310590123,0.324938643503077
583,"FSM","Micronesia",0,0,0,0,0,0,0,0,0,0,0,0.215592644673872,0.256593408557445,0.264945126522008,0.33796795511868,0.302859566355016,0.278464973779373,0.285776498503439,0.290085878933345,0.262780853571742,0.306288435925698,0.34580475244333,0.153915474430945,0.108092657117865,0.13187230845506,0.0526548776590811,0.0503956281698486,0.0280834320035469,0.032228109732734,0.0879635830093911,0.155632032235935,0.143997748001167,0.142739760389633,0.09475777878305,0.0959237138374723,0.234437464193504,0.0755897706136877,0.11327322039068,0.0821471889250735,0.062787624056906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000037968617514838,0,0,0,0.000000298882381470516,0.000000290621094924603,0.0000000886574099870896,0,0,0
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"MNE","Montenegro",0.266018231714201,0.240050790933289,0.247346871580973,0.241943995830285,0.236023848591685,0.222596222053517,0.245332781813036,0.255080047741264,0.251337252419267,0.244689564083961,0.236207650282571,0.239431451803777,0.216867851247416,0.216310067788137,0.257781398045975,0.252708188370098,0.279626901070206,0.302860324935437,0.301972502503349,0.315125663826165,0.291378087036908,0.304229590870409,0.313457310464487,0.288986293237242,0.263706595720967,0.285869777201055,0.337400767664986,0.32547911940404,0.259422098001972,0.25211012286265,0.302551824014484,0.247553264601312,0.263141190328446,0.273094085736741,0.296528751337491,0.302012341807464,0.329881487880722,0.28740228650792,0.312703959611175,0.310278963449672,0.251856429311288,0.176444947150291,0.16815389843721,0.189138172670668,0.313058109010368,0.354895100476823,0.351158256178424,0.312864837891013,0.33476138293566,0.338424457989473,0.328859284472329,0.327794469963764,0.321970752403685,0.346270087718268,0.304915002011858,0.281275085602197,0.370307163178386,0.337470197342638,0.346042279502578,0.318413787358129,0.329251050456556,0.3133695181995,0.325199251576385,0.294363628814874,0.392358439697135,0.446753923722984,0.435740716142378,0.195005703257847,0.210254586745939,0.221691442133469
504,"MAR","Morocco",0.329788347730472,0.369532418436589,0.353523170127562,0.3011711823725,0.357937962135287,0.38429856751159,0.341353301650312,0.333028347001747,0.322192171097661,0.344281202626739,0.394847907058032,0.397957770356217,0.387744333496321,0.384464070049559,0.402349327425804,0.45363789531602,0.439095210685451,0.546313810617134,0.550190728059039,0.526910470166688,0.519324026484839,0.543918899368923,0.515670924651165,0.476752696463818,0.510176606784138,0.551334079372808,0.541198827709905,0.517926325364316,0.52953846818629,0.517461500658177,0.416925307066701,0.506805717205408,0.503114759464191,0.485994846151203,0.483661723213479,0.465259761527022,0.462984392298728,0.450915854300649,0.415607013927825,0.444285487362497,0.414236828457666,0.422425247832212,0.444864439541875,0.417122204317853,0.388532022794631,0.375807258563895,0.395829338010059,0.364754170206915,0.383406592838296,0.399363921272839,0.382466740613909,0.33100749163708,0.339242063548418,0.340675383433,0.317733104238275,0.288692630049958,0.336924219045858,0.333537555080105,0.298042850199507,0.293095985352868,0.310428384734227,0.342927357949771,0.29215945585752,0.316879124522075,0.29128362153222,0.302079732012253,0.310135388121045,0.299131765001235,0.292072636547223,0.284890373310823
508,"MOZ","Mozambique",0.0599232360922635,0.0594488696792121,0.0583253132935581,0.0570455517809595,0.0561491986968874,0.055433299692502,0.0532733624965768,0.0670809241770728,0.0869424207752622,0.0826158927873625,0.0681252662313237,0.0612277493967965,0.0628882071032684,0.0652070153687334,0.0740788063771178,0.0704934887537131,0.0862096524591966,0.137149574818263,0.102803086639858,0.113577714306276,0.129048430578348,0.15704115525191,0.157283787905998,0.182663283943984,0.225185712055216,0.159892341619775,0.200838890621392,0.260935148569749,0.209674948214273,0.183612599440335,0.28188053683935,0.287227281297357,0.246978807411918,0.261011507118313,0.222602521386416,0.215647635829839,0.304917347430855,0.309785058776826,0.329300124263364,0.288986192569702,0.294013305033236,0.317130966201221,0.264582366438203,0.314608163583829,0.299343375006661,0.304572092078807,0.307279355400451,0.332449221249448,0.294380463597674,0.281104341112946,0.270249775113152,0.274009867830183,0.272227109860645,0.294562193642216,0.305244025971712,0.339690448279086,0.296184209613175,0.266728213670777,0.224097044255713,0.20695613357322,0.239278579076013,0.211009460844274,0.155499966813368,0.162581129914638,0.181096390911402,0.149126607233195,0.144272894428604,0.152030172485796,0.126151101877485,0.102333252306165
104,"MMR","Myanmar",0.00000902771631409937,0.00000783049314919376,0.00000243547960166965,0.0000688458859192185,0.000809545533237981,0.000789480980139576,0.00400406203047083,0.00671451339109311,0.00961103423394751,0.014021389726274,0.0167853307044448,0.022961082223324,0.0270259192588441,0.0318700580873613,0.0357921012854078,0.0509447029764007,0.0589916844184578,0.0700423263956557,0.0791978212536752,0.0871448723966021,0.133673005927414,0.172598940527601,0.223934646211128,0.227002826311632,0.22582146802026,0.235537472355685,0.241953464584315,0.28041999337872,0.299620676558668,0.288233827234042,0.290604314281233,0.296249378198913,0.278628019065589,0.27399704607726,0.272090664095649,0.283792381232249,0.297010364159829,0.28595129265439,0.282274240426088,0.284306487623644,0.296142358216511,0.31568743708376,0.322635174758364,0.321253468719905,0.300300647402449,0.319926882411887,0.331754405874181,0.335569680634342,0.352968170212509,0.363366216362484,0.384564044467152,0.400394152956948,0.412982185625013,0.421416060532272,0.433901145155341,0.420668801173331,0.430724338875676,0.441824156443506,0.456305155456209,0.455692356927238,0.464206501816011,0.451561937656088,0.459213677817307,0.449414403860086,0.458739816017363,0.454322093486819,0.455105369627547,0.458642674605119,0.461324609621628,0.455761921368764
516,"NAM","Namibia",0.0331541014331558,0.0130960557926078,0.00736290897844596,0.0064289775222363,0.00673095496589588,0.00741684611738795,0.00743707168630928,0.00741459754276492,0.00744975906737984,0.00622541079251402,0.00625560906262633,0.010215314051458,0.00887901851347827,0.0935382702987952,0.313127010751095,0.415439676132466,0.410170976345055,0.450768130685943,0.29345605971938,0.367901609433132,0.508813300106626,0.679728887799469,0.62940559336002,0.462832654333354,0.450668259615082,0.473691407334736,0.4509883915898,0.470386833301122,0.54222521607228,0.47015151004503,0.44520028386469,0.493088302905654,0.514094718774426,0.561917568490091,0.564964325216649,0.55577754626034,0.579731987339224,0.449741291747563,0.767333944140072,0.661940247889516,0.481410361693291,0.46756877055293,0.197926286097356,0.191609086194753,0.240456354700042,0.310333158582442,0.344679477008167,0.339752997906335,0.337902919305508,0.358660666785639,0.35900724774821,0.377665576466008,0.313062077069985,0.358412808669967,0.355074562047763,0.337413145255202,0.321467705046459,0.35783290151185,0.398499857981285,0.399695082172169,0.392998064454801,0.492540080751888,0.370666673983044,0.540462835207377,0.457123076475806,0.438188359283444,0.453857454306248,0.448989383195436,0.463586901122105,0.483962026224802
520,"NRU","Nauru",0,0,0,0,0,0,0,0,0,0,0,0.314583691936323,0.245522055170004,0.211562044640681,0.146492597605749,0.586190019414707,0.176927172858762,0.428160016920229,0.291399765446412,0.28970714580401,0.383022273925167,0.265116516654995,0.172073097627494,0.271710982116757,0.177773529062025,0.14234284040954,0.0232249435616738,0.023889620262655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000106008415371344,0,0,0,0.0000000273827473376464,0.0000000579615474475808,0,0,0,0
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"NLD","Netherlands",0.397860350349088,0.384272559527272,0.420933884730785,0.390481977789702,0.390244015341273,0.40063742220959,0.391856255660733,0.360747625900926,0.36530663918836,0.341238591441879,0.421332100478399,0.408761120481408,0.45924322034998,0.490050280665846,0.452477295172177,0.549376166586105,0.557345292804921,0.600355942319204,0.610001883330851,0.487267378065091,0.402674440924998,0.547756237864015,0.603437747894823,0.531990674094293,0.610520370883278,0.570213472467617,0.665666806834679,0.778266302177937,0.762874982100401,0.715340543056689,0.702948460825113,0.697374287937174,0.684742520137894,0.710157310760765,0.726833922910028,0.705799863649851,0.759913255645142,0.75556834106497,0.792634109080448,0.806010080584977,0.798123804400311,0.798463482886403,0.817288381736259,0.770884924692731,0.773788264287254,0.776703246631566,0.801349872382551,0.762277968577546,0.758269559579185,0.78170231527125,0.721510885438866,0.757943014502066,0.776238351878133,0.675101574875067,0.661473858781295,0.62985192373205,0.63736130608876,0.631873140946143,0.733038785012256,0.731236250295629,0.698712202426622,0.707418407825006,0.707768356372088,0.708890105403449,0.698550233077922,0.55591052153728,0.554909924613513,0.681644503949061,0.680469361468518,0.652724503958867
540,"NCL","New Caledonia",0,0,0,0,0,0,0,0,0,0,0,0.402139719070166,0.314490759096631,0.398568518903688,0.470343151016218,0.506553089625241,0.489444656175507,0.51091750364335,0.517651786985574,0.534763819187347,0.415883778418666,0.458205528221736,0.429529195756206,0.354975610550074,0.422748750518542,0.192340332589803,0.17264546560135,0.116312535109083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,"NZL","New Zealand",0.00897409750686299,0.0110752414872578,0.0155290437744136,0.0201625921634606,0.0250329533425475,0.0300929975844341,0.0338620686059964,0.0382035572456194,0.0406717096385494,0.0447398571900631,0.0547192470124693,0.0737509630867593,0.0872958456473454,0.107661273822736,0.116429245659062,0.144652143619219,0.140677937970303,0.15032212293609,0.32988340400223,0.410702260349608,0.423788300247076,0.408062277343848,0.507167185401197,0.383291336633915,0.494719410846791,0.51228997804424,0.553274475097253,0.58609518385137,0.408910058230585,0.432149794851061,0.44243680399607,0.531515258686575,0.508699320513327,0.671544727116081,0.715175108999463,0.716597953407642,0.682280852782839,0.739703168110841,0.762269041498819,0.791015022626284,0.780230804343154,0.713740168298162,0.748027723440462,0.743363266052961,0.702229041168145,0.717027314101164,0.715483470479357,0.714397562110414,0.697631097135722,0.686816371980641,0.680484635941891,0.670630993476996,0.637154746159936,0.623735369057117,0.606717848183733,0.58738487367504,0.604769982680158,0.572322933729644,0.551201469318259,0.514656185232538,0.500398793364608,0.492169095042818,0.464988706373616,0.498324354444296,0.466393189291365,0.4231502995723,0.444585282797016,0.41882018750047,0.3977284548998,0.422147250167125
558,"NIC","Nicaragua",0.381581511570959,0.375839167764076,0.36792134896334,0.576311147273372,0.564531120391098,0.544999723733275,0.598246761281521,0.590581270187102,0.583748742859582,0.569542827916545,0.521762351674624,0.321924430728622,0.450558029723007,0.547163548750992,0.549836481526972,0.710449742335684,0.788511124210493,0.814741818344617,0.826923795037465,0.847681798768981,0.84844811846534,0.831099581246076,0.85341272784497,0.856320679245295,0.777808619133345,0.765778007520835,0.755482066733064,0.782970609683216,0.700666119129244,0.700052145039716,0.71807591642072,0.692656090440948,0.616725907606229,0.458342317711477,0.480714609841394,0.517358340981559,0.351942433061274,0.34965246415326,0.387093403906538,0.377430783161268,0.349244151824137,0.425992663120195,0.414518800686075,0.507405515896323,0.572153157752533,0.557429265580032,0.610234680201283,0.569253445780593,0.657416884651216,0.658670574385211,0.592506472651753,0.613509723338248,0.600787197996441,0.569934508286781,0.511340949607076,0.566655025693217,0.418767343842814,0.447364394380581,0.312418452402485,0.371308058835012,0.391382024370174,0.414607553267053,0.224924429827203,0.24075276956278,0.263493091286178,0.296704616641732,0.407696548664458,0.297713990164077,0.285299295067358,0.269425410727142
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
