"code","iso","country","MPE.raw.2014","MPE.raw.2015","MPE.raw.2016","MPE.raw.2017","MPE.raw.2018","MPE.raw.2019","MPE.raw.2020","MPE.raw.2021","MPE.raw.2022","MPE.raw.2023","MPE.raw.2024"
792,"TUR","Turkiye",0.0135402420000611,0.0203247348624761,0.153756600776408,0.31785921863102,0.493963195440001,0.461000882422425,0.495151610069077,0.408165482004516,0.295689832441096,0.152099104457572,0.112427970467351
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",0,0,0,36.0414058093688,36.0414058093688,36.0414058093688,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",0.645095255730889,0.433799860005624,0.25213348440069,0.494270172877977,0.470617785942809,0.596043155163837,0.48931336706049,0.707496309406402,0.817447230023809,0.846340175670733,1.881333677652
784,"ARE","United Arab Emirates",0,0,0,0,0,0,0,0.00481388395185083,0.0260305007363988,0.480182664095719,0.481861124346318
826,"GBR","United Kingdom",0.52626965163056,0.453959304183346,0.425483696415661,0.37796709840037,0.294492252138601,0.259312793260547,0.196762393832291,0.137967389563802,0.102815021286649,0.0984020054952844,0.093620658599601
840,"USA","United States of America",0.126271912287216,0.15676314146719,0.162039853016601,0.153755269310916,0.125588455591637,0.120312752105789,0.10759822162713,0.102899192645479,0.0946899285449534,0.0925463536639837,0.088045498233423
858,"URY","Uruguay",0.655535056436341,0.662531110759884,0.646774985563838,0.951545870346588,1.23450117462653,1.4636253763387,1.5150521562213,1.52881017454002,1.54227906059962,1.35286548122679,1.27488647102422
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",0,0,0,0,0,0,0,0,0,0,0
862,"VEN","Venezuela",0,0.100990228527348,0.107325753001955,0.134834028227118,0.0586418688471798,0.0606050590020986,0.0396621228014636,0.0631755597095592,0.0888909487707009,0.142717376199246,0.109550470877343
704,"VNM","Viet Nam",0,0.368279684245413,0.368279684245413,0.370321707661523,0.554649509534197,2.19455108408999,4.14093384272557,5.36013019123314,4.55394316804177,3.30538678488909,2.51090918890133
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",0,0,0,0,0,0,0,0,0,0,0
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
