"code","iso","country","NRY.raw.1961","NRY.raw.1962","NRY.raw.1963","NRY.raw.1964","NRY.raw.1965","NRY.raw.1966","NRY.raw.1967","NRY.raw.1968","NRY.raw.1969","NRY.raw.1970","NRY.raw.1971","NRY.raw.1972","NRY.raw.1973","NRY.raw.1974","NRY.raw.1975","NRY.raw.1976","NRY.raw.1977","NRY.raw.1978","NRY.raw.1979","NRY.raw.1980","NRY.raw.1981","NRY.raw.1982","NRY.raw.1983","NRY.raw.1984","NRY.raw.1985","NRY.raw.1986","NRY.raw.1987","NRY.raw.1988","NRY.raw.1989","NRY.raw.1990","NRY.raw.1991","NRY.raw.1992","NRY.raw.1993","NRY.raw.1994","NRY.raw.1995","NRY.raw.1996","NRY.raw.1997","NRY.raw.1998","NRY.raw.1999","NRY.raw.2000","NRY.raw.2001","NRY.raw.2002","NRY.raw.2003","NRY.raw.2004","NRY.raw.2005","NRY.raw.2006","NRY.raw.2007","NRY.raw.2008","NRY.raw.2009","NRY.raw.2010","NRY.raw.2011","NRY.raw.2012","NRY.raw.2013","NRY.raw.2014","NRY.raw.2015","NRY.raw.2016","NRY.raw.2017","NRY.raw.2018","NRY.raw.2019","NRY.raw.2020","NRY.raw.2021","NRY.raw.2022","NRY.raw.2023"
214,"DOM","Dominican Republic",0.478456666666667,0.487055555555556,0.456785555555556,0.471116666666667,0.368102222222222,0.413532222222222,0.411951111111111,0.359681111111111,0.464293333333333,0.483078888888889,0.531824444444444,0.519771111111111,0.523365555555556,0.515684444444444,0.465912222222222,0.50976,0.504041111111111,0.510438888888889,0.468194444444444,0.425034444444444,0.44079,0.506316666666667,0.512324444444444,0.490162222222222,0.419758888888889,0.39798,0.433872222222222,0.429514444444444,0.429588888888889,0.38895,0.395816666666667,0.409398888888889,0.412543333333333,0.36772,0.375473333333333,0.397316666666667,0.45833,0.393501111111111,0.375402222222222,0.454502222222222,0.598102222222222,0.630514444444444,0.672291111111111,0.623406666666667,0.669757777777778,0.787607777777778,0.785867777777778,0.629533333333333,0.777692222222222,0.78392,0.793545555555556,0.816847777777778,0.78079,0.922378888888889,0.954563333333333,0.96455,1,1,1,1,1,1,1
218,"ECU","Ecuador",0.219327777777778,0.218393333333333,0.232435555555556,0.262835555555556,0.285181111111111,0.292317777777778,0.268662222222222,0.289668888888889,0.255356666666667,0.243678888888889,0.231965555555556,0.215573333333333,0.217504444444444,0.24629,0.263673333333333,0.235318888888889,0.260964444444444,0.240297777777778,0.2438,0.2654,0.261642222222222,0.243912222222222,0.203228888888889,0.230566666666667,0.235236666666667,0.255111111111111,0.270625555555556,0.275953333333333,0.295172222222222,0.289463333333333,0.252866666666667,0.258963333333333,0.278355555555556,0.29765,0.269746666666667,0.287762222222222,0.296414444444444,0.2846,0.326703333333333,0.279987777777778,0.345088888888889,0.349752222222222,0.380868888888889,0.40728,0.400818888888889,0.400797777777778,0.463985555555556,0.452297777777778,0.449384444444444,0.455995555555556,0.436053333333333,0.443252222222222,0.397672222222222,0.515007777777778,0.549655555555556,0.481055555555556,0.509597777777778,0.474584444444444,0.490771111111111,0.512865555555556,0.556462222222222,0.519152222222222,0.473873333333333
818,"EGY","Egypt",0.747146666666667,0.982061111111111,0.984247777777778,1,0.946605555555556,0.896105555555556,0.848547777777778,0.922763333333333,0.968784444444444,0.969164444444444,0.989988888888889,1,0.999412222222222,0.959106666666667,0.968995555555555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,"SLV","El Salvador",0.313587777777778,0.375478888888889,0.409246666666667,0.417186666666667,0.462824444444444,0.422502222222222,0.393963333333333,0.392921111111111,0.428356666666667,0.466697777777778,0.50184,0.516835555555556,0.557797777777778,0.602848888888889,0.637382222222222,0.563482222222222,0.614313333333333,0.649668888888889,0.589455555555556,0.523995555555556,0.467012222222222,0.46355,0.50596,0.524855555555556,0.497738888888889,0.461232222222222,0.41944,0.412743333333333,0.397591111111111,0.423362222222222,0.459661111111111,0.52173,0.46909,0.424095555555556,0.448476666666667,0.535406666666667,0.533052222222222,0.522284444444444,0.531491111111111,0.503574444444444,0.498386666666667,0.484306666666667,0.49919,0.531927777777778,0.535518888888889,0.581187777777778,0.545335555555556,0.608237777777778,0.607643333333333,0.519008888888889,0.528585555555556,0.610606666666667,0.616307777777778,0.598356666666667,0.552377777777778,0.626793333333333,0.611303333333333,0.588433333333333,0.613583333333333,0.593161111111111,0.617787777777778,0.586467777777778,0.587564444444444
226,"GNQ","Equatorial Guinea",0.0906288888888889,0.104387777777778,0.106647777777778,0.116926666666667,0.115568888888889,0.121816666666667,0.117773333333333,0.127102222222222,0.107651111111111,0.123963333333333,0.0971244444444444,0.0725211111111111,0.0755566666666667,0.0784911111111111,0.0694577777777778,0.0623177777777778,0.0619344444444444,0.0646311111111111,0.0664733333333333,0.0733955555555556,0.0805333333333333,0.07673,0.0786566666666667,0.0867855555555555,0.0852833333333333,0.0872566666666667,0.0932566666666667,0.0931722222222222,0.0889933333333333,0.112922222222222,0.106382222222222,0.101062222222222,0.0998055555555556,0.10014,0.101911111111111,0.103273333333333,0.103346666666667,0.101244444444444,0.10496,0.109123333333333,0.109693333333333,0.107434444444444,0.111725555555556,0.114592222222222,0.117991111111111,0.120493333333333,0.125585555555556,0.127495555555556,0.127823333333333,0.131907777777778,0.134903333333333,0.137918888888889,0.138523333333333,0.139845555555556,0.147927777777778,0.143093333333333,0.147786666666667,0.150875555555556,0.154525555555556,0.153784444444444,0.152678888888889,0.15357,0.154113333333333
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0739955555555556,0.168262222222222,0.12151,0.113986666666667,0.111272222222222,0.218688888888889,0.165592222222222,0.08358,0.12205,0.0582733333333333,0.0703166666666667,0.0717322222222222,0.1436,0.132294444444444,0.159675555555556,0.0542077777777778,0.09116,0.0938422222222222,0.111083333333333,0.11128,0.109743333333333,0.110516666666667,0.110281111111111,0.110343333333333,0.11094,0.110826666666667,0.11108,0.111081111111111,0.111096666666667,0.111247777777778,0.111336666666667
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137867777777778,0.180061111111111,0.134531111111111,0.152181111111111,0.180591111111111,0.184664444444444,0.161706666666667,0.129724444444444,0.214446666666667,0.216551111111111,0.231054444444444,0.257537777777778,0.305562222222222,0.338136666666667,0.3028,0.413142222222222,0.387583333333333,0.409048888888889,0.317824444444444,0.366024444444444,0.454903333333333,0.455837777777778,0.529888888888889,0.662474444444444,0.420154444444444,0.561867777777778,0.396381111111111,0.680856666666667,0.690118888888889,0.559714444444444,0.656415555555556,0.512606666666667
748,"SWZ","Eswatini",0.329437777777778,0.280588888888889,0.32737,0.358028888888889,0.390912222222222,0.458088888888889,0.504247777777778,0.467426666666667,0.511335555555556,0.606182222222222,0.590518888888889,0.572475555555556,0.536287777777778,0.677963333333333,0.656245555555556,0.682003333333333,0.704693333333333,0.657712222222222,0.617844444444444,0.792226666666667,1,1,1,1,1,1,1,1,0.980687777777778,1,1,0.972667777777778,0.938715555555556,0.962993333333333,0.927843333333333,1,1,1,1,0.996405555555556,0.988662222222222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,"ETH","Ethiopia",0.100008888888889,0.0980433333333333,0.0980488888888889,0.101561111111111,0.100096666666667,0.102081111111111,0.103652222222222,0.102848888888889,0.105416666666667,0.109625555555556,0.110724444444444,0.108563333333333,0.09673,0.0940455555555556,0.0868444444444444,0.0960322222222222,0.09805,0.0902877777777778,0.110931111111111,0.134313333333333,0.125296666666667,0.124634444444444,0.146728888888889,0.125083333333333,0.107151111111111,0.118044444444444,0.133867777777778,0.144646666666667,0.14312,0.155098888888889,0.163345555555556,0.139484444444444,0.136906666666667,0.13459,0.168907777777778,0.216445555555556,0.213863333333333,0.179963333333333,0.198236666666667,0.20213,0.234031111111111,0.223768888888889,0.210643333333333,0.204382222222222,0.241434444444444,0.232157777777778,0.237575555555556,0.256354444444444,0.281905555555556,0.290252222222222,0.296847777777778,0.320201111111111,0.344213333333333,0.361708888888889,0.383178888888889,0.385523333333333,0.399595555555556,0.385361111111111,0.394062222222222,0.398902222222222,0.378267777777778,0.394284444444444,0.403644444444444
234,"FRO","Faeroe Islands",0.824773333333333,0.783938888888889,0.881277777777778,0.72601,0.678526666666667,0.76637,0.678052222222222,0.704167777777778,0.582612222222222,0.776815555555555,0.617748888888889,0.558395555555556,0.502366666666667,0.50569,0.477675555555556,0.64339,0.617274444444444,0.617274444444444,0.617274444444444,0.617274444444444,0.617274444444444,0.617274444444444,0.631518888888889,0.641015555555556,0.664756666666667,0.664756666666667,0.664756666666667,0.664756666666667,0.664756666666667,0.688497777777778,0.702248888888889,0.720586666666667,0.716242222222222,0.718393333333333,0.718944444444444,0.718094444444444,0.716052222222222,0.713037777777778,0.709305555555556,0.705045555555555,0.700312222222222,0.694163333333333,0.689338888888889,0.685051111111111,0.681247777777778,0.678127777777778,0.664756666666667,0.676128888888889,0.677824444444444,0.671665555555556,0.691674444444444,0.71224,0.759722222222222,0.804027777777778,0.660702222222222,0.719014444444444,0.700877777777778,0.698875555555556,0.696614444444444,0.658153333333333,0.661262222222222,0.662416666666667,0.663572222222222
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",0.713883333333333,0.889773333333333,1,1,0.942388888888889,0.904365555555556,0.905042222222222,1,1,1,1,0.940307777777778,0.993153333333333,0.901271111111111,0.850237777777778,0.875161111111111,0.973078888888889,0.954105555555556,1,1,1,1,0.729151111111111,1,0.845888888888889,1,0.764693333333333,0.760304444444445,0.905482222222222,0.895522222222222,0.71794,0.783155555555555,0.800648888888889,0.872206666666667,0.910384444444444,0.884661111111111,0.846143333333333,0.642146666666667,0.926546666666667,0.92389,0.845495555555556,0.901227777777778,0.81054,0.911294444444444,0.936827777777778,1,0.958264444444444,0.933913333333333,0.928463333333333,0.570162222222222,0.701644444444445,0.513827777777778,0.580726666666667,0.654857777777778,0.653076666666667,0.511535555555556,0.592146666666667,0.616767777777778,0.66057,0.650395555555556,0.569316666666667,0.650036666666667,0.650383333333333
246,"FIN","Finland",0.18613,0.140073333333333,0.179676666666667,0.166295555555556,0.210286666666667,0.183581111111111,0.209172222222222,0.219223333333333,0.241596666666667,0.270402222222222,0.289926666666667,0.291098888888889,0.275207777777778,0.279475555555556,0.334455555555556,0.386226666666667,0.283042222222222,0.299672222222222,0.323485555555556,0.342193333333333,0.253546666666667,0.357991111111111,0.411993333333333,0.385403333333333,0.384398888888889,0.382504444444444,0.236838888888889,0.316092222222222,0.419766666666667,0.4668,0.365866666666667,0.297121111111111,0.368696666666667,0.362893333333333,0.387337777777778,0.422314444444444,0.436135555555556,0.312348888888889,0.329023333333333,0.447726666666667,0.408536666666667,0.436246666666667,0.412823333333333,0.390061111111111,0.435677777777778,0.406986666666667,0.437633333333333,0.437464444444444,0.450543333333333,0.337208888888889,0.397712222222222,0.383172222222222,0.42879,0.433302222222222,0.39281,0.382382222222222,0.367134444444444,0.301006666666667,0.429214444444444,0.370006666666667,0.29141,0.396266666666667,0.335877777777778
250,"FRA","France",0.284844444444444,0.343686666666667,0.333807777777778,0.35538,0.391587777777778,0.356827777777778,0.428774444444444,0.453064444444444,0.445707777777778,0.432354444444444,0.50076,0.539475555555555,0.568648888888889,0.546493333333333,0.479671111111111,0.457605555555556,0.521617777777778,0.590957777777778,0.583822222222222,0.647528888888889,0.630302222222222,0.668586666666667,0.63016,0.78078,0.755651111111111,0.694043333333333,0.774682222222222,0.827046666666667,0.847712222222222,0.861334444444444,0.881397777777778,0.868563333333333,0.79804,0.787204444444444,0.788881111111111,0.884308888888889,0.904262222222222,0.966754444444444,0.929876666666667,0.906235555555556,0.816803333333333,0.939962222222222,0.781193333333333,0.959764444444444,0.897903333333333,0.856584444444444,0.828213333333333,0.943552222222222,0.976291111111111,0.925754444444444,0.910661111111111,0.941462222222222,0.914848888888889,0.993814444444444,1,0.789407777777778,0.975898888888889,0.89334,0.9726,0.840788888888889,0.972338888888889,0.918054444444444,0.968646666666667
258,"PYF","French Polynesia",1,1,1,1,1,1,1,1,1,1,1,1,0.838065555555556,0.746566666666667,1,1,0.843051111111111,0.772137777777778,0.836436666666667,1,0.930667777777778,1,0.684928888888889,0.522848888888889,0.81245,0.817783333333333,0.891047777777778,0.72873,0.707652222222222,0.819264444444444,0.659405555555556,0.665275555555556,0.661086666666667,0.66631,0.7193,0.687106666666667,0.675655555555556,0.495247777777778,0.537453333333333,0.629692222222222,0.592382222222222,0.623783333333333,0.611034444444444,0.578127777777778,0.647594444444444,0.676935555555556,0.677363333333333,0.640194444444444,0.569511111111111,0.599416666666667,0.592067777777778,0.591137777777778,0.577935555555556,0.583954444444444,0.556502222222222,0.583131111111111,0.560893333333333,0.548601111111111,0.55862,0.536068888888889,0.537205555555556,0.52993,0.529537777777778
266,"GAB","Gabon",0.109775555555556,0.10109,0.0910655555555556,0.0840133333333333,0.0789855555555556,0.0745911111111111,0.0710833333333333,0.0704011111111111,0.0656388888888889,0.0645977777777778,0.0624488888888889,0.0603122222222222,0.0572411111111111,0.0568888888888889,0.0559044444444444,0.0523,0.05831,0.0616922222222222,0.0665244444444444,0.0725988888888889,0.0720555555555556,0.0727422222222222,0.0765133333333333,0.0765644444444444,0.0809022222222222,0.0883011111111111,0.0925522222222222,0.0971033333333333,0.09553,0.0972822222222222,0.104486666666667,0.09765,0.09702,0.0960666666666667,0.0967911111111111,0.0988677777777778,0.0978855555555555,0.105051111111111,0.101921111111111,0.112176666666667,0.108936666666667,0.110804444444444,0.110963333333333,0.110685555555556,0.114106666666667,0.115865555555556,0.119714444444444,0.127152222222222,0.130172222222222,0.136181111111111,0.145963333333333,0.148084444444444,0.155794444444444,0.159862222222222,0.16224,0.16353,0.169643333333333,0.169963333333333,0.173658888888889,0.178441111111111,0.192072222222222,0.204914444444444,0.207912222222222
270,"GMB","Gambia",0.486704444444444,0.494301111111111,0.475525555555556,0.484382222222222,0.527374444444444,0.557934444444445,0.504723333333333,0.543422222222222,0.496513333333333,0.508423333333333,0.52981,0.452052222222222,0.522066666666667,0.396745555555556,0.39406,0.390367777777778,0.282313333333333,0.363404444444444,0.218258888888889,0.237403333333333,0.337731111111111,0.385887777777778,0.319805555555556,0.355793333333333,0.326416666666667,0.36599,0.3612,0.301941111111111,0.399335555555555,0.267044444444444,0.292317777777778,0.26691,0.326484444444444,0.298638888888889,0.279658888888889,0.222691111111111,0.265935555555556,0.246765555555556,0.35477,0.386863333333333,0.410018888888889,0.23469,0.306462222222222,0.369637777777778,0.30823,0.310221111111111,0.205595555555556,0.249175555555556,0.256948888888889,0.277124444444444,0.159617777777778,0.209575555555556,0.182454444444444,0.150928888888889,0.180775555555556,0.142207777777778,0.11331,0.0716722222222222,0.0801855555555556,0.0872322222222222,0.0923466666666667,0.102917777777778,0.109832222222222
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136185555555556,0.117895555555556,0.127435555555556,0.140487777777778,0.155231111111111,0.21252,0.1537,0.198075555555556,0.112256666666667,0.185173333333333,0.161371111111111,0.183267777777778,0.313257777777778,0.327053333333333,0.152807777777778,0.198927777777778,0.198857777777778,0.168827777777778,0.129807777777778,0.211434444444444,0.199726666666667,0.23132,0.198958888888889,0.209203333333333,0.24059,0.185535555555556,0.234453333333333,0.234387777777778,0.255866666666667,0.268682222222222,0.246511111111111,0.250486666666667
276,"DEU","Germany",0.436164444444444,0.528443333333333,0.538506666666667,0.555361111111111,0.506598888888889,0.517708888888889,0.62108,0.637816666666667,0.591568888888889,0.574117777777778,0.65049,0.65792,0.672968888888889,0.72759,0.665375555555556,0.602051111111111,0.679892222222222,0.734401111111111,0.699188888888889,0.706115555555556,0.703857777777778,0.760648888888889,0.706253333333333,0.824922222222222,0.829458888888889,0.829145555555555,0.80392,0.829614444444444,0.830854444444444,0.84349,0.909202222222222,0.829485555555556,0.84424,0.841177777777778,0.912296666666667,0.928464444444445,1,1,1,1,1,1,0.913693333333333,1,1,1,0.982251111111111,1,1,1,0.967666666666667,1,1,1,1,1,1,0.897872222222222,1,1,1,1,1
288,"GHA","Ghana",0.124003333333333,0.123845555555556,0.124641111111111,0.14027,0.125244444444444,0.136294444444444,0.145516666666667,0.138876666666667,0.143675555555556,0.170777777777778,0.175165555555556,0.16245,0.169705555555556,0.191286666666667,0.171371111111111,0.156133333333333,0.132925555555556,0.125308888888889,0.139805555555556,0.137506666666667,0.148821111111111,0.12597,0.116776666666667,0.151203333333333,0.137522222222222,0.147482222222222,0.150593333333333,0.159815555555556,0.169125555555556,0.129418888888889,0.184151111111111,0.183112222222222,0.204411111111111,0.194137777777778,0.210185555555556,0.213714444444444,0.190003333333333,0.206267777777778,0.207738888888889,0.207126666666667,0.21246,0.253206666666667,0.25531,0.255141111111111,0.260587777777778,0.267241111111111,0.237634444444444,0.284408888888889,0.309671111111111,0.315242222222222,0.326785555555556,0.340114444444444,0.333627777777778,0.342357777777778,0.336994444444444,0.336304444444444,0.357703333333333,0.377213333333333,0.400956666666667,0.410102222222222,0.43294,0.440078888888889,0.453524444444444
300,"GRC","Greece",0.282595555555556,0.269478888888889,0.260364444444444,0.291122222222222,0.301134444444444,0.318752222222222,0.331807777777778,0.272061111111111,0.30071,0.339785555555556,0.345111111111111,0.3504,0.342923333333333,0.380883333333333,0.397856666666667,0.40232,0.354336666666667,0.429037777777778,0.395737777777778,0.467917777777778,0.475982222222222,0.474086666666667,0.427493333333333,0.471961111111111,0.451047777777778,0.508098888888889,0.493528888888889,0.53135,0.571034444444444,0.451646666666667,0.555741111111111,0.531882222222222,0.543681111111111,0.60858,0.612295555555556,0.597816666666667,0.610164444444444,0.606724444444445,0.604737777777778,0.630193333333333,0.631303333333333,0.616672222222222,0.550095555555556,0.611594444444444,0.617703333333333,0.552873333333333,0.537171111111111,0.56286,0.552031111111111,0.510434444444445,0.529352222222222,0.529043333333333,0.535366666666667,0.558487777777778,0.59315,0.552094444444444,0.570253333333333,0.519674444444444,0.536065555555556,0.612338888888889,0.605906666666667,0.327972222222222,0.3176
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",0.18907,0.19606,0.210092222222222,0.19955,0.223122222222222,0.227101111111111,0.248095555555556,0.24622,0.24758,0.229898888888889,0.219888888888889,0.218496666666667,0.205126666666667,0.179347777777778,0.194297777777778,0.216976666666667,0.219578888888889,0.252403333333333,0.256246666666667,0.264223333333333,0.279986666666667,0.255098888888889,0.242003333333333,0.264128888888889,0.281844444444444,0.277822222222222,0.334306666666667,0.311944444444444,0.309403333333333,0.320293333333333,0.340825555555556,0.337551111111111,0.351404444444444,0.355015555555556,0.375485555555556,0.345735555555556,0.342687777777778,0.327928888888889,0.298612222222222,0.303233333333333,0.260914444444444,0.277887777777778,0.284822222222222,0.287752222222222,0.303026666666667,0.317763333333333,0.34175,0.34223,0.296258888888889,0.370003333333333,0.380561111111111,0.466717777777778,0.465855555555556,0.504786666666667,0.511602222222222,0.506271111111111,0.473412222222222,0.479737777777778,0.444895555555556,0.431555555555556,0.450778888888889,0.449011111111111,0.447794444444444
320,"GTM","Guatemala",0.161726666666667,0.194518888888889,0.228588888888889,0.253757777777778,0.263036666666667,0.272662222222222,0.250718888888889,0.279023333333333,0.293015555555556,0.287635555555556,0.279424444444444,0.323478888888889,0.359962222222222,0.397476666666667,0.408773333333333,0.427887777777778,0.451058888888889,0.450935555555556,0.455195555555556,0.459915555555556,0.446238888888889,0.422927777777778,0.383058888888889,0.388421111111111,0.405512222222222,0.414963333333333,0.39601,0.429412222222222,0.433438888888889,0.503707777777778,0.5232,0.555281111111111,0.510411111111111,0.487792222222222,0.552383333333333,0.562711111111111,0.5657,0.56695,0.52665,0.502161111111111,0.512226666666667,0.510651111111111,0.495872222222222,0.587136666666667,0.595951111111111,0.573605555555555,0.608045555555556,0.614154444444444,0.649985555555556,0.672452222222222,0.659571111111111,0.739365555555556,0.801007777777778,0.89211,0.865824444444444,0.868616666666667,0.745065555555556,0.77135,0.771112222222222,0.748374444444444,0.729417777777778,0.737348888888889,0.74847
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.0628411111111111,0.0642977777777778,0.0595344444444444,0.0637655555555556,0.0615677777777778,0.0654255555555556,0.0685333333333333,0.0686544444444444,0.0689588888888889,0.0707311111111111,0.0730311111111111,0.0717733333333333,0.0719655555555555,0.0726433333333333,0.0738611111111111,0.0782311111111111,0.0788477777777778,0.0794077777777778,0.0826233333333333,0.0839966666666667,0.0848555555555555,0.0855366666666667,0.0858877777777778,0.0907322222222222,0.0917933333333333,0.0941422222222222,0.09425,0.0945866666666667,0.100928888888889,0.105313333333333,0.112932222222222,0.118524444444444,0.122736666666667,0.125607777777778,0.130115555555556,0.133987777777778,0.14055,0.147988888888889,0.156482222222222,0.167111111111111,0.163351111111111,0.167834444444444,0.177311111111111,0.18745,0.197444444444444,0.202644444444444,0.205022222222222,0.20356,0.200137777777778,0.180746666666667,0.18542,0.175508888888889,0.178846666666667,0.171823333333333,0.174501111111111,0.178991111111111,0.187888888888889,0.192038888888889,0.197717777777778,0.201954444444444,0.208644444444444,0.215368888888889,0.21495
624,"GNB","Guinea-Bissau",0.188483333333333,0.190341111111111,0.178697777777778,0.173475555555556,0.150455555555556,0.145913333333333,0.137498888888889,0.134817777777778,0.134146666666667,0.13192,0.117861111111111,0.127615555555556,0.118705555555556,0.125697777777778,0.142403333333333,0.161892222222222,0.143154444444444,0.141324444444444,0.145442222222222,0.150583333333333,0.166332222222222,0.180315555555556,0.147666666666667,0.161701111111111,0.154112222222222,0.18225,0.173196666666667,0.172056666666667,0.158891111111111,0.162464444444444,0.158682222222222,0.158091111111111,0.158347777777778,0.157891111111111,0.163785555555556,0.155173333333333,0.14026,0.146538888888889,0.139703333333333,0.139788888888889,0.143762222222222,0.146577777777778,0.145617777777778,0.154124444444444,0.173122222222222,0.178236666666667,0.167131111111111,0.199414444444444,0.184152222222222,0.191587777777778,0.181645555555556,0.197591111111111,0.206156666666667,0.191744444444444,0.211535555555556,0.214537777777778,0.219404444444444,0.225573333333333,0.22597,0.233412222222222,0.237572222222222,0.245544444444444,0.250735555555556
328,"GUY","Guyana",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,"HTI","Haiti",0.242138888888889,0.239732222222222,0.243802222222222,0.243486666666667,0.243733333333333,0.241645555555556,0.24308,0.237407777777778,0.243822222222222,0.249657777777778,0.25639,0.291633333333333,0.281844444444444,0.283722222222222,0.283463333333333,0.285244444444444,0.276784444444444,0.28568,0.301266666666667,0.301233333333333,0.300787777777778,0.300844444444444,0.303406666666667,0.295714444444444,0.291514444444444,0.283614444444444,0.273208888888889,0.268705555555556,0.263007777777778,0.243038888888889,0.24388,0.247847777777778,0.234657777777778,0.223337777777778,0.210767777777778,0.218095555555556,0.210718888888889,0.189718888888889,0.200562222222222,0.189714444444444,0.19077,0.181104444444444,0.187538888888889,0.207664444444444,0.203294444444444,0.207231111111111,0.242632222222222,0.228231111111111,0.248703333333333,0.246167777777778,0.2498,0.241695555555556,0.263476666666667,0.253654444444444,0.22534,0.209991111111111,0.219758888888889,0.216486666666667,0.231616666666667,0.211363333333333,0.2208,0.214351111111111,0.20883
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.0880033333333333,0.0935622222222222,0.0967688888888889,0.10762,0.109626666666667,0.117512222222222,0.120804444444444,0.123292222222222,0.127023333333333,0.122664444444444,0.124053333333333,0.125577777777778,0.122571111111111,0.121816666666667,0.117676666666667,0.118843333333333,0.131684444444444,0.149186666666667,0.149712222222222,0.160155555555556,0.16919,0.162646666666667,0.168242222222222,0.170843333333333,0.164532222222222,0.166198888888889,0.163866666666667,0.161353333333333,0.173457777777778,0.187608888888889,0.182115555555556,0.178033333333333,0.168817777777778,0.180436666666667,0.185216666666667,0.206556666666667,0.21908,0.21094,0.197653333333333,0.279844444444444,0.281418888888889,0.279781111111111,0.330075555555556,0.333771111111111,0.344933333333333,0.351433333333333,0.388688888888889,0.391571111111111,0.419197777777778,0.339835555555556,0.34468,0.365902222222222,0.368845555555556,0.361225555555556,0.376113333333333,0.39653,0.418861111111111,0.428484444444444,0.410493333333333,0.391195555555556,0.378767777777778,0.385881111111111,0.395466666666667
344,"HKG","Hong Kong",0.75384,0.650322222222222,0.530948888888889,0.458904444444444,0.562936666666667,0.763096666666667,0.837706666666667,0.771742222222222,0.808872222222222,0.835694444444445,0.891343333333333,0.791891111111111,0.758106666666667,0.766463333333333,0.824693333333333,0.895068888888889,0.995521111111111,1,1,1,1,0.971865555555556,0.98493,0.949635555555556,0.871821111111111,0.910011111111111,0.837601111111111,0.791294444444444,0.930375555555556,0.838177777777778,0.820712222222222,0.760277777777778,0.726551111111111,0.747737777777778,0.75758,0.65761,0.727602222222222,0.615336666666667,0.522604444444444,0.409381111111111,0.315613333333333,0.307183333333333,0.307907777777778,0.312051111111111,0.311602222222222,0.382071111111111,0.378326666666667,0.380018888888889,0.376405555555556,0.419544444444444,0.424193333333333,0.495465555555556,0.487858888888889,0.477751111111111,0.464754444444444,0.487678888888889,0.478933333333333,0.492688888888889,0.495608888888889,0.657776666666667,0.659411111111111,0.660822222222222,0.661025555555556
