"code","iso","country","GHN.raw.2014","GHN.raw.2015","GHN.raw.2016","GHN.raw.2017","GHN.raw.2018","GHN.raw.2019","GHN.raw.2020","GHN.raw.2021","GHN.raw.2022","GHN.raw.2023","GHN.raw.2024"
600,"PRY","Paraguay",98007.8081148517,90493.9857576397,83289.1239782898,78574.2727648737,69705.4550318684,63727.1945412265,60345.3471805056,56886.1810788107,48551.0350360967,42877.6130679167,41842.0664608177
604,"PER","Peru",171518.077510879,168648.516453016,161073.735673086,160587.035247753,155199.939860068,159454.239013175,126880.468420993,141677.911304817,153640.572983706,153261.294548798,165686.281923106
608,"PHL","Philippines",340743.135929824,384374.933582657,417239.689345704,471141.846173572,509183.539298609,521567.491435476,485949.73422602,467888.889085701,454404.514223647,448979.935705861,453175.348566466
616,"POL","Poland",300837.396718648,275495.125563474,320872.463517757,392359.423840683,426219.647263697,371525.243851881,332206.835716911,396582.568975299,375347.114682138,282636.427851504,192338.703877374
620,"PRT","Portugal",31936.3307447059,58521.2645874442,62484.9002484972,70518.4104057788,68437.6274652391,69500.9583795323,55760.6795719601,42879.100775402,31217.7493925387,13787.3457160461,-1216.67630898673
634,"QAT","Qatar",312797.621028385,291414.587480762,272258.51109797,282660.412895767,257267.73806631,220739.756852093,189339.598655394,176968.024280785,190742.346923433,216849.386476601,238377.479265538
178,"COG","Republic of Congo",23797.1327973048,21043.5783068468,22976.5572006523,23508.8883660935,28014.7423771441,28500.0340310414,28781.1733193521,27686.0617127336,29230.1943778268,30170.4426237438,31136.7998256326
642,"ROU","Romania",-12502.8972231509,-22288.6311919677,-14100.0886177395,27963.2088259547,71962.2415696324,70734.1863776281,63323.1994045058,87495.5432892297,91436.9469101898,71043.5958798395,64863.01172288
643,"RUS","Russia",2634623.66470545,2508442.8519143,2478616.08972318,2579999.8330083,2844965.87257948,2718138.13504795,2486081.53751936,2580424.75240228,2661626.95155809,2752439.21728678,2850907.47119937
646,"RWA","Rwanda",11878.9537903833,12811.955702403,12799.7457616206,12951.6739980942,13334.6540593692,13665.4286052189,14059.3915855258,14126.9170001678,14013.1517677684,13523.7766906157,12491.0706066581
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",344.080468063523,317.046712354788,306.503759957886,322.637506490769,353.230398759922,404.53654734103,381.633465493558,381.377140934165,414.787777887676,396.399737606625,404.731161223828
662,"LCA","Saint Lucia",1070.03704005721,993.137873832229,916.058843467753,916.121032157303,903.329387292859,824.422956208962,798.942621245058,828.215408934888,877.476818309416,892.142206240934,947.93478462441
882,"WSM","Samoa",702.606899456842,842.491223057522,866.635160433441,825.354774604671,681.94853706111,572.348667925565,402.652846463974,469.532724220294,369.653928819185,302.897529050481,287.345041662894
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",460.61683065276,494.789520584563,535.466312565319,514.433359510753,482.013556742316,470.429341493603,449.95124999702,396.731128244071,337.937159155949,291.729356081685,272.870025196474
682,"SAU","Saudi Arabia",1618847.55792106,1634610.90111556,1652485.11152726,1521395.32381836,1440328.55554275,1485654.20187892,1357317.609854,1338634.01698554,1310937.90122835,1241265.71884941,1175785.71649193
686,"SEN","Senegal",51162.1333094303,56797.0883404015,57026.9118087878,57601.0991476518,56542.099891583,57458.0526616533,54124.9315720573,55504.9174893318,58421.3264562286,57213.9086981998,54736.3273481814
688,"SRB","Serbia",-14127.046122053,-2940.8832716902,19023.8509812852,42789.3789057365,47491.491407999,51549.4003494152,57147.1990115863,62603.2494036613,63548.0593411102,61205.8961820421,45144.9398974465
690,"SYC","Seychelles",768.105401983373,888.281592479855,1098.88514277547,1268.74546612984,1405.55901375787,1487.23453909146,1523.90316674687,1456.74604643348,1385.70393917553,1248.64823398311,1147.14543081441
694,"SLE","Sierra Leone",15670.9996679598,14526.9935691575,14614.5047036618,12885.6403684709,10936.6749585411,9824.33435763717,9077.12681516286,11003.6805166234,10476.1300443887,11811.1422164563,12893.9356177563
702,"SGP","Singapore",99541.1016903284,106670.364851276,108762.245671132,112045.260232547,107545.969510459,96908.1945099304,87576.4754011307,93513.4989230865,87793.8869922314,90038.606209871,97268.5873811386
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",8451.87424101563,12208.1532712259,19040.8923251865,27514.9901867202,37300.8359178739,32749.2165224333,28216.2339827326,40311.8018368928,33666.3325760274,29948.9430868949,20885.5467293782
705,"SVN","Slovenia",6366.20056611134,5342.30144529905,7031.37354659194,4191.45649973894,9212.64909301519,9565.5301306316,8400.24836301523,10003.6624813363,10066.4265956134,8807.97085040073,8093.53743982938
90,"SLB","Solomon Islands",1034.29960266051,846.747304657645,707.514630846418,582.874775896935,507.104733521606,479.747321912314,477.042830293873,514.374992625381,556.557744722062,674.440141289548,760.620601614394
706,"SOM","Somalia",35956.7456432422,39607.2223610002,41860.9758113999,41013.8979156575,41319.6162653106,42142.4707718915,43230.2306459228,42953.1276023467,43251.7940989044,43966.0504213835,43863.6743335095
710,"ZAF","South Africa",769330.264783128,614729.846867685,537938.436606136,477869.765349191,531988.70254416,586580.073806893,512443.642223958,515491.867252097,467629.290721417,462753.098352789,513362.488544524
410,"KOR","South Korea",1399453.28521828,1330276.9620766,1222513.12670725,1158373.73735366,1095432.04643967,912079.418031371,724893.701433262,696094.294720649,638361.393053593,561235.423659094,499963.473718301
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",73582.5216439408,187180.065619139,152884.92918025,192322.231191346,222103.297361838,209825.911137599,116103.417075445,136666.686264479,161187.699797699,97630.3465301571,87915.0318355215
144,"LKA","Sri Lanka",54876.0443909689,65489.9121715682,74534.3206198702,72471.3053545467,67285.4016803423,63265.4551389961,58111.1937276274,54120.1426024903,43625.3120095122,35833.4719168367,33908.5369498767
670,"VCT","St. Vincent and the Grenadines",365.119239913179,309.568125656497,293.185568307561,226.153617460826,250.436184839519,279.671418731206,300.844024171191,277.811513938891,314.121430446941,300.574106703141,371.671245113483
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",149172.108550918,137608.147552479,145422.742836438,152771.705312149,173340.599702735,188772.922955991,191673.85836632,188677.338293216,171370.01169747,158538.658827708,116501.47810997
740,"SUR","Suriname",12342.2033904388,10609.0964080433,9954.76422712181,7159.30072427663,4084.18189478381,3531.25276340582,3421.41458466746,3178.0655590056,2973.33576197883,3373.12685905794,4431.20601029659
752,"SWE","Sweden",12273.1270592102,12086.2507637375,16312.0734448049,20290.7115674777,21788.6154791861,17595.8244361378,18846.5511980668,26077.8609740299,23993.9751204055,24952.6521783257,29104.5688916311
756,"CHE","Switzerland",30422.428611584,28156.9595776569,28922.7440135755,24475.732471076,22770.5215839043,22000.575206604,20629.0262210242,21630.8613709716,17461.4301328484,19148.8891538602,18802.4742416546
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",195684.891823587,229523.968014958,268424.981595212,333355.991836797,362804.787843446,326491.877604585,305096.546823316,330028.375831382,306315.394207266,277124.381939093,253770.044990822
762,"TJK","Tajikistan",19961.0593278721,25157.4888754448,31689.0016874729,41956.77117999,49289.1732718026,53185.8436815575,55639.6799312659,53319.3280676757,53402.6047967125,48279.0626877879,45158.6475282469
834,"TZA","Tanzania",153577.539374037,164715.928402055,171147.018415951,167319.86622164,159914.571261843,157670.159369953,152712.148003583,151741.875848745,156415.076699586,178968.187731185,190280.136714028
764,"THA","Thailand",709617.59598825,687930.267916735,671607.336748593,649805.829096591,616609.97170018,550534.50621882,495274.630801748,436663.020035805,431638.126561029,402334.364265006,400589.972189566
626,"TLS","Timor-Leste",3054.29940726687,2605.71050273349,2099.75687998003,1295.51138314677,606.33202772457,805.619522154059,173.386883578234,35.7648437879791,942.654491253113,1173.19262565661,1373.36653128996
768,"TGO","Togo",14228.6982699824,14179.8948409817,14598.5674695977,13035.4765100274,11938.6627648458,13984.4873456587,16817.8072703585,18452.368481301,20377.1577729503,21197.5435212109,20830.6056289444
776,"TON","Tonga",180.562954342591,173.531730437016,296.21712973069,359.196070621942,353.87113285557,459.661404848986,457.131917794065,441.673075289198,431.0419520883,403.312873712507,376.409750421789
780,"TTO","Trinidad and Tobago",76843.3024306195,59644.6646328805,36281.1459523883,30916.0391850581,27854.9849775425,25601.1257495918,24972.3772836112,36733.9919606145,39665.6972769276,36958.2994990642,34138.3182282468
788,"TUN","Tunisia",69906.6416089048,69260.9442532718,64678.7384616822,63092.1805171109,60636.8695299163,55279.4474758292,48891.5429058349,49569.8236893435,46860.3775286816,47104.5837224247,49515.2566796636
792,"TUR","Turkiye",906179.380423921,908954.374451442,941370.17300855,1038079.30014806,1041818.87021559,976143.377039066,924485.016924702,975676.432753177,930124.837974995,958022.309196581,994832.033047001
795,"TKM","Turkmenistan",188308.327056272,179535.488674672,162368.760957919,139508.220896765,132859.501091233,106059.24899279,90484.4383118446,149871.53234309,224411.984676822,243112.80189661,219521.43408146
796,"TCA","Turks and Caicos Islands",719.239226170234,633.275876992993,585.460154996225,638.368264213404,677.232648620594,699.570076041042,686.67260249884,669.667420008415,616.776946295886,546.676910239955,528.113409042537
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",112073.60396365,107561.326849031,100909.329900749,89909.4129402015,90850.3420450226,92386.5907885368,91863.4357796791,94328.2758962076,93155.5461449147,94070.1611886757,92185.5809250764
804,"UKR","Ukraine",293364.896042268,247278.483651785,305586.080160996,291423.3578967,294835.004256626,248787.494152819,192295.032701811,137435.98537468,50319.2870577346,51432.6856973266,83455.102931765
784,"ARE","United Arab Emirates",748198.854734994,723193.736788687,671155.920737924,507360.880500933,423575.624167617,347519.041591385,320924.794034155,295143.997866846,280497.716721046,287865.863241984,321230.757528002
826,"GBR","United Kingdom",-84832.3866805752,-106143.90770071,-121705.196575664,-95057.9342339558,-49952.1190497738,-90050.9143136723,-137078.518125778,-117758.233934256,-114294.199433064,-51632.2057551541,11575.7202388483
840,"USA","United States of America",3509297.86156896,3737150.59854524,3807315.54863754,4431466.22724219,5515224.42177281,5328641.12661238,4167289.1153814,4614427.92164222,4597232.12222435,4571541.60336806,4946022.29197479
858,"URY","Uruguay",40528.0390422636,35988.8411705529,35133.0073634251,29560.2386124955,32462.5886569827,35888.2204986402,32671.4161841019,41109.2060777301,43519.124993345,49010.6757163899,55449.5407000021
860,"UZB","Uzbekistan",166967.138830963,148222.331007625,178207.379380026,188929.242040686,209760.139318023,205551.984737535,192958.138176095,241637.040790143,269448.516800699,294339.533172107,336964.739194039
548,"VUT","Vanuatu",1237.33393295402,901.727251827862,467.478809844736,157.719187814681,94.9021815758644,5.28732782475436,108.712300553838,258.420631886493,318.295403481013,345.743951328507,524.055485644303
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",703775.315015089,799632.819618316,832455.186264891,833752.547142243,889321.245907385,1114226.50646826,1244077.75607202,1185056.8071909,1115264.07765784,1060343.57997182,1027851.92808282
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",54443.3174094208,18001.3180560301,10406.5741047131,18484.8425499542,19338.1653252151,23694.096583737,15197.3748392864,8864.71036766389,1922.09543229071,14969.2296722271,39593.4168521103
894,"ZMB","Zambia",65698.5605313319,69221.6648461209,70355.4406660851,71380.50603846,72024.385678643,73600.1314112769,74765.7034844599,70378.5327212227,76677.7416394383,77585.8515819093,77957.510109678
716,"ZWE","Zimbabwe",44250.2234163061,48840.5607296816,44295.8446742471,38636.5641640156,32770.6819226021,22954.3930687972,13684.6323250669,16830.2034893927,25868.2629604118,37703.8301311815,44595.7499818815
