"code","iso","country","VOE.raw.2003","VOE.raw.2004","VOE.raw.2005","VOE.raw.2006","VOE.raw.2007","VOE.raw.2008","VOE.raw.2009","VOE.raw.2010","VOE.raw.2011","VOE.raw.2012","VOE.raw.2013","VOE.raw.2014","VOE.raw.2015","VOE.raw.2016","VOE.raw.2017","VOE.raw.2018","VOE.raw.2019","VOE.raw.2020","VOE.raw.2021","VOE.raw.2022","VOE.raw.2023","VOE.raw.2024"
238,"FLK","Falkland Islands",0.000746815964358725,0.000999449001280592,0.000821966116272218,0.000764699675103113,0.000779309100938365,0.00089781215161094,0.000635430882481413,0.000754592634357495,0.000972438078153921,0.000791740627760039,0.000689876384677923,0.000653533526588197,0.000715105048701145,0.000692701871364287,0.000632509127277419,0.000707399112513246,0.000665506900410152,0.00072701785228997,0.000686101524896115,0.000747598356766682,0.00070183921052259,0.000758344935067994
242,"FJI","Fiji",0.00784418868910424,0.00769989534344191,0.00867858087690455,0.00791123938443428,0.00869196169653279,0.00872862069667016,0.00703260391476636,0.00979570284186977,0.00991400045534718,0.00825979879192704,0.0101363184069764,0.0100824963540952,0.00882193573822681,0.01204256179534,0.00769693620349354,0.00830186916550448,0.00782748484616861,0.00801852243570911,0.00861876306769129,0.00937935188977454,0.00802996699415731,0.00861100534027072
246,"FIN","Finland",0.0034137691855545,0.00247554072619149,0.00258181685902979,0.00285970428967738,0.00238755133910487,0.00253559630375726,0.00297341057041979,0.00339707056270975,0.00320586390120059,0.00229128355205818,0.0029829569277247,0.00301073881493476,0.00228950283482963,0.0026130566593373,0.00194529323408404,0.00245387842583794,0.00226520980369963,0.00220397587972956,0.00235967944605354,0.00228894935008424,0.00252498927908584,0.00237421494060729
250,"FRA","France",0.00751484896415688,0.00721972799562447,0.00663222401499103,0.00684127262107986,0.00562201142528664,0.00613185740280633,0.00746765074219912,0.00634767023920042,0.00687436026040522,0.00662863778660075,0.00605302902070391,0.00578015537968627,0.00680134515270049,0.00616934000335469,0.00633603332198823,0.00614179403048335,0.00608395268001861,0.00579620514056413,0.00620010992939596,0.00588762086699823,0.00616827748157552,0.00628395810200438
258,"PYF","French Polynesia",0.000655133692285612,0.00065539250949562,0.000670056136692183,0.000641262733006093,0.000655469813470809,0.000611212757674554,0.000621944881217656,0.000624687585595424,0.000598606906424674,0.000637476163700178,0.000612544068302542,0.0006225421978329,0.000650535678672418,0.000663450037268564,0.000591725375406965,0.00061294845866537,0.000618406797351067,0.000630953488758512,0.000618783855075481,0.00061035206052793,0.000623368678792707,0.00064198530488916
266,"GAB","Gabon",0.0492777793593759,0.0463759038051176,0.0486253757437633,0.0500509122137879,0.048969039353287,0.0516864700102832,0.0500973343366996,0.0582443354817628,0.0551514477370069,0.0519311296661579,0.0564905275527452,0.0553933984670709,0.0622126437469456,0.0610959575228284,0.0602772356542052,0.0610295764643669,0.0639455746521103,0.059787536005844,0.0648072702415823,0.0633158721367173,0.0665169916564283,0.0650039070491858
270,"GMB","Gambia",0.0178065535190505,0.0218506462777696,0.0203841688744686,0.0183985996699748,0.0178751098287279,0.0199674717125279,0.0202223916895415,0.0266910261373124,0.0231650718913544,0.0212002106924067,0.0237896400755458,0.0198620630802489,0.0194766964201345,0.0215425654245038,0.022808899125885,0.0218303312564399,0.0204809529688505,0.0230065245200659,0.0214227045707389,0.022712293335151,0.0219870900866379,0.0236963854421503
268,"GEO","Georgia",0.0139815674828074,0.0161854698585782,0.0141167803808153,0.0217784723088197,0.0192371612275916,0.013676007792995,0.0115679297538354,0.023915548682138,0.016010314601482,0.0187871637906323,0.0137746954563585,0.0192536077850391,0.0201896775014052,0.0179609132538028,0.0218278825911833,0.0172285180950944,0.0163074956261532,0.0164908706725694,0.0169256357423204,0.0173834788163954,0.0174612764129415,0.0178015379253434
276,"DEU","Germany",0.0073065000672076,0.00575584046591238,0.00630048167140599,0.00516216055035849,0.00465101625361272,0.00579989077677748,0.00649116885490632,0.00594681156445889,0.00572613056437175,0.00550336627997341,0.00531825319857007,0.00540210063120632,0.00576150067202906,0.00551492532684239,0.00520589975943609,0.00537924483539253,0.00544016735959876,0.00534059200963934,0.00544136133506556,0.00506716880470372,0.0052569342253663,0.0055790798874286
288,"GHA","Ghana",0.0298156225006688,0.0307166452525969,0.0297127053039369,0.0282147518843106,0.028372740214201,0.0306605197241039,0.0256081243092539,0.0305123320437621,0.0316528421374811,0.0308033486085367,0.0330402951722649,0.0325754799435388,0.0398238539022438,0.056200795795442,0.0507305820058433,0.0407805837705726,0.0380705859404196,0.0385901320455959,0.0363185409013445,0.0414992651144659,0.0422947644551835,0.0401003905244555
300,"GRC","Greece",0.0108021068707407,0.0089575627136297,0.00952981613819313,0.00940032548216189,0.0107719311390534,0.00920937107132508,0.00857770471509696,0.0113324917024078,0.0109820206540504,0.0132453277884562,0.00998410150597111,0.0090024294986818,0.010242341032608,0.0103232453199107,0.0112180398234879,0.00986273288874234,0.0103328622738683,0.00986360067015807,0.010398224952004,0.0103018918625042,0.0106615245588563,0.00995800139990276
304,"GRL","Greenland",0.00112133831001411,0.000910094247138847,0.000886713397649894,0.000880063050866563,0.000849207551885333,0.000937646227563244,0.000806815186272614,0.000904393569458453,0.000805404908485408,0.000963518430309317,0.000835132609684429,0.000913903839230737,0.000832140711629173,0.000799012527125946,0.000748661690136416,0.000818925446966018,0.000791441851333734,0.000782113261693602,0.000891161775299586,0.000800002012313582,0.0010120286341392,0.000870381772806472
308,"GRD","Grenada",0.00114395758897729,0.00116083185600408,0.00136097198841378,0.00119440071600158,0.00117095893148227,0.00116987415107658,0.00109389071975309,0.00139657150691161,0.0012365463481181,0.00122248233540468,0.00117180842994568,0.00108434844991756,0.00115082926013615,0.00128527370927636,0.00108279429593763,0.00100129128818702,0.00115648582449183,0.00110660640480386,0.00104865239839927,0.00106821086652562,0.00113518577804239,0.00135013662793025
320,"GTM","Guatemala",0.0733786989453749,0.0699671653481013,0.0751557982033385,0.0694861696798024,0.0741760436384273,0.0603974943035883,0.0757883894128888,0.0784572778731846,0.0878300346183989,0.0851593567464213,0.0837450334223424,0.0797474211914753,0.0867040682752616,0.113214695520662,0.100607394455979,0.088832510480679,0.0912137662404112,0.0904019697425768,0.0902606347311792,0.0939854303553829,0.0922406261324609,0.0909186664042759
831,"GGY","Guernsey",0.00246320436685648,0.00198746456710082,0.00207118495717947,0.00216293290052727,0.00191765915065192,0.00181551533872869,0.00182889151764915,0.0019492331793554,0.00192037126844021,0.00171058160071893,0.00168913684873254,0.00199357406671223,0.0016860673007126,0.00176091002058014,0.0014757729293603,0.00178338010161867,0.00156300322526214,0.0015529461546498,0.00166156382733045,0.00155396078500072,0.00169150240340539,0.00156099289029273
324,"GIN","Guinea",0.0588322801478536,0.0631136190815692,0.059348578225266,0.0630018193915215,0.0630140160156595,0.0564939435606022,0.0601882845145988,0.0683109563159688,0.0707991765859362,0.0659234119685448,0.0742569547371219,0.0748662967933177,0.0746280678839161,0.0845729862363431,0.0870471641596102,0.0751485343127561,0.0757098993162341,0.0737915602031997,0.0719724364201308,0.0781274000277275,0.078831575144618,0.0780639330301585
624,"GNB","Guinea-Bissau",0.0360321384192112,0.0386136569954118,0.0350973412936142,0.0334082527878227,0.0365543388517895,0.0367364064697483,0.0415983253269866,0.0487346304609811,0.0464026289951983,0.0430101690701008,0.0474232824289847,0.0407576070767547,0.0417977218793829,0.0466131225565014,0.0469817047926409,0.0493366955267694,0.0474178857954369,0.0475282629258887,0.0451658167421303,0.0490524432086857,0.0460664204809408,0.0491390587437374
328,"GUY","Guyana",0.0240368433810557,0.0238443878690609,0.0275577495170348,0.026109981787113,0.0268156378050844,0.0283207945743412,0.0264850694274636,0.0357088395172011,0.0324979095788602,0.0316602740601855,0.0315634352253698,0.0289679372624163,0.0312859185562855,0.0378133674481982,0.037330485492817,0.032299260524079,0.0345564536395168,0.0389892661403626,0.0406689659166671,0.0442650922587242,0.036346067138972,0.0373430766837638
332,"HTI","Haiti",0.017223232947222,0.0155867058881639,0.0167233532870779,0.0175084027023135,0.0174317585860743,0.0149769812405663,0.0179229870550218,0.0181342243473499,0.0188685973158759,0.0208953734146194,0.0193965592402989,0.0182584959097445,0.0211845613974084,0.0226323667298769,0.0201322516753494,0.0180269784521141,0.0194629350644718,0.0177200640553349,0.0190872280941652,0.0186614395851528,0.0174562383211184,0.018007957257266
336,"VAT","Holy See",0.0137382382526994,0.0127265863120556,0.0136845279484987,0.0130510004237294,0.0118117136880755,0.0137449689209461,0.0115880845114589,0.0111947888508439,0.0152206271886826,0.0157582201063633,0.0126065639778972,0.0101531967520714,0.0141294505447149,0.0133815472945571,0.0161130428314209,0.0140555240213871,0.0137785021215677,0.0127044199034572,0.0123954452574253,0.0120145902037621,0.0140882479026914,0.0131218181923032
340,"HND","Honduras",0.0768655483615202,0.0745137488859779,0.0805498813012908,0.0766347287667138,0.0817526459518859,0.0723109328954601,0.0843821579210652,0.0817154757393812,0.0931472524316987,0.0924033317055983,0.0969495420539428,0.0951528027676257,0.0998758594670021,0.123332640762298,0.1093617646703,0.100308217737885,0.0980275087512549,0.10033949582166,0.100443524762514,0.105249597981875,0.108076124472851,0.104094419559195
344,"HKG","Hong Kong",0.0196881957791589,0.0230048290532589,0.0165933551696369,0.0198601730706988,0.0198708253944411,0.0188300365969767,0.0208551084084269,0.0177422285087781,0.0199354081923186,0.0180100742882286,0.0181052266755325,0.0190710869829199,0.0193229833516023,0.0182663454342593,0.0177648108441536,0.0181297882452176,0.0180997259451098,0.0158922247462589,0.0158685655809679,0.0166187264380526,0.0166336176085,0.015789465085033
348,"HUN","Hungary",0.0123613071710361,0.00815130771624307,0.00861046433455604,0.00733375587675789,0.00803326941834346,0.00941245917006188,0.00986839630369472,0.00774980208621115,0.00977834519134538,0.0109217724544465,0.00909264302331546,0.00793900164570923,0.00951177118571651,0.00951863708839541,0.0102032797524944,0.00925464397999143,0.00908571301571994,0.00934642694812259,0.00970952599418021,0.00851818808176943,0.00956437432050741,0.00871603951751942
352,"ISL","Iceland",0.00146644534201827,0.00116700826186761,0.00106344117540161,0.00112160879350627,0.00110923233499112,0.00118868123043448,0.00111840539935338,0.00118573431206494,0.00104232586465258,0.00120518373906552,0.00096913598467808,0.00110066210917795,0.000967888990315124,0.00110196356213846,0.000897703005486165,0.0009445581692875,0.000952619524404785,0.000895648453847492,0.000964675433446396,0.000898944111325066,0.00107944361275394,0.0009851110973004
356,"IND","India",0.0332617255691415,0.0341073252081582,0.0327930254017105,0.0350478734899449,0.035988262330543,0.0343277743478441,0.034052387548251,0.0390649557331691,0.0385196767920538,0.0388877287304454,0.0358313794881007,0.0425705695505678,0.042668119181123,0.0386813414752149,0.0382366275237751,0.0397500250944555,0.0375254040541834,0.0397026464143991,0.0421798742687006,0.0406794534789251,0.0427058483132724,0.039243785830368
360,"IDN","Indonesia",0.0509922782062217,0.0538832005308062,0.0552808051945651,0.054091251796064,0.0508664635967592,0.0494817350495181,0.0566798508088506,0.0597723148642148,0.0584777472553644,0.0623689998510603,0.0636621935039167,0.0656071920573424,0.0695926389265235,0.0621036682046598,0.0507141922666976,0.0531678689378276,0.052932637213373,0.0576057956601006,0.059970988386022,0.0631756457965945,0.0559947224399409,0.0568190348760066
364,"IRN","Iran",0.0234155100137967,0.0273864475796846,0.0266306216909629,0.0298195177575699,0.0310444070837016,0.0290990235390017,0.0266628253035585,0.0352601989154371,0.0313883998027016,0.031018169938232,0.0295466103230313,0.0315876579354981,0.0313746944533233,0.0287633385260069,0.0328400463001294,0.0312171725856258,0.0326651310567899,0.0327607506105928,0.0325890691139362,0.0321275901335327,0.0320369406365101,0.0317205590087849
368,"IRQ","Iraq",0.0268256839296285,0.0311348024453762,0.0286301450831333,0.0350067824805213,0.0381142751793273,0.032372959835923,0.0259602990596959,0.0430982717693299,0.0332334135501435,0.0347227135722586,0.0321490450625332,0.0359509767202533,0.0345453962960412,0.0292147018631076,0.0310014009924286,0.0302910528975219,0.0317907889045069,0.0343592104787362,0.0312839228657562,0.031325530795975,0.0343387235342746,0.032349915328659
372,"IRL","Ireland",0.00213030078077603,0.0018520914192708,0.00188498430018184,0.00201139992822896,0.00191351159358825,0.00171708134522769,0.00180220098530692,0.00192214414023602,0.00168144300049668,0.00160695798143475,0.00192241942979548,0.00193237273424395,0.00159248157589183,0.00169597996944451,0.00149464752155325,0.0017431607300504,0.00161326474882035,0.00160822811495497,0.00176351199631458,0.00164990467195602,0.00172733076199333,0.00165770954708919
833,"IMN","Isle of Man",0.00246780422637,0.00203363004671437,0.00199628508563546,0.00227881944797143,0.00193557124055858,0.00181557969686457,0.00204023725307535,0.00202242780846997,0.00180830169881385,0.00170629268688381,0.00209624556741388,0.00218734466204546,0.00158476621847508,0.0018451445440609,0.00137836725427466,0.00175550186950398,0.00156382267554137,0.00154121442171872,0.0016822986017586,0.00152316884434878,0.0016774176785124,0.00158348074696193
376,"ISR","Israel",0.0125488873784443,0.0119578752964227,0.0117723216042849,0.0124016678099018,0.0122239280754714,0.012673351836539,0.0141054676816269,0.0175089274573055,0.0135608084626167,0.0160178760804018,0.0148303721237225,0.0150221502426106,0.0159603758421633,0.0147834074627332,0.0124653974557181,0.0134656182238939,0.0136798654459505,0.0135870109864146,0.0138715661941282,0.0128506191215346,0.0136768831431549,0.0131935237068098
380,"ITA","Italy",0.012873951443056,0.0117362783944708,0.0117655062187801,0.0117398942127361,0.0107901248866427,0.0116989490232702,0.011162150986681,0.0105173168200423,0.0126260445855125,0.0136726011855407,0.0106215467835396,0.00913904958167431,0.0123231581329326,0.0111985465822869,0.0133625223374983,0.0112284553301462,0.0113820055991851,0.0110351934602966,0.0110047654303829,0.0108958092474294,0.0116069689951661,0.0112887190394465
388,"JAM","Jamaica",0.0106070080088014,0.011411931604043,0.0128892113478452,0.0110269788364878,0.0110294732598414,0.00988228474534813,0.0109615804050381,0.013432456622482,0.0138734220648398,0.0121134922597405,0.0126678373566305,0.0131943772588454,0.0134591769583519,0.020797695549512,0.012937563654823,0.010287317593806,0.0108621410800039,0.010710603842069,0.0106496675954638,0.0116437115764876,0.0110459029484895,0.0112011113378942
392,"JPN","Japan",0.0110820766934903,0.0127975667486131,0.0132197445979559,0.0118894147743104,0.0114990008047306,0.0116612136401365,0.0105599817314233,0.0142521876351963,0.0129254898648257,0.0129596311453526,0.0136309683149249,0.0119209488078785,0.012092365872564,0.0119336598052724,0.0110812186002802,0.0113034738955906,0.0117126423426367,0.0115584455781929,0.0117231650068661,0.0113501904498653,0.0116067607139197,0.0117366203043281
832,"JEY","Jersey",0.00330706310219744,0.00260527879794891,0.00275485487388902,0.00303508719421864,0.00242007768557191,0.00237099903660193,0.00258961030375061,0.00284886196928707,0.00265915199190925,0.00229231562671338,0.00233682586571667,0.00280316490798505,0.0023459125695194,0.00240979138285571,0.00197859589811224,0.00239844203418011,0.0020888812971026,0.0020395599051647,0.00214975263386431,0.00205251675849307,0.00225286379451646,0.00201190250259226
400,"JOR","Jordan",0.0157473754476476,0.0148651620129928,0.0136539127959658,0.0151957089565138,0.0144188139370878,0.0154850942898969,0.0171901574852479,0.0190775973467358,0.016132975020308,0.018104497804716,0.0158190801477912,0.0161086012869864,0.0176274146011622,0.01892276888929,0.0182754118808813,0.0165871642856986,0.0166365625254549,0.0173982350572557,0.0174812587291827,0.016741641760674,0.0178237821228848,0.0169205693049063
398,"KAZ","Kazakhstan",0.00816084096618945,0.0074077649564967,0.00839680730452953,0.00629483547361116,0.00977983090974854,0.00849201727701433,0.00634171314372566,0.00835662672808151,0.00757006152582094,0.00826146807325579,0.00713710801779919,0.00729352412710768,0.00794610760331277,0.00653550129415545,0.00675669735739348,0.00722200537749452,0.00737520997649512,0.00723730114310195,0.00744726368266177,0.00724183077723192,0.00727438540078884,0.00756488627456494
404,"KEN","Kenya",0.0302915822065837,0.0283995825473379,0.0291816609952839,0.0255659059195312,0.0298654467678596,0.0306095463880649,0.0282876256527002,0.0382212110805105,0.0368271022919632,0.0372450088923373,0.0395403539301943,0.0446504666624965,0.0460950001723351,0.04903145640669,0.0492110406454143,0.0448167966858809,0.0429832438507661,0.046018247871159,0.0427948876880343,0.0415752850269583,0.0425751900360323,0.0448894023609186
296,"KIR","Kiribati",0.000513849692674937,0.000530028246156363,0.000538662888877265,0.000529822454273798,0.000539418893892796,0.00047901373767175,0.000497473447387292,0.000545458183174847,0.000472569471433463,0.000514227506902554,0.000522803260355546,0.000508156653593482,0.000556820807408746,0.000576742365478401,0.000512530039373066,0.000487960506965365,0.000539128599669334,0.00049769842007058,0.000469328616094138,0.000466824774004387,0.000476453481633114,0.000520569059101481
689,"XKX","Kosovo",0.0201827196913102,0.0156755063690454,0.0192239523996295,0.0152303547425221,0.0157458466415596,0.0168006968604517,0.0165510562971858,0.0177681487189472,0.0216625308863793,0.0236641209903473,0.0160520042421251,0.0134076529757095,0.0181840925100744,0.0149552285266504,0.0199899616716996,0.0185026642120607,0.0181600002008993,0.0178666737666063,0.0178347411956864,0.0175746368011751,0.0171507606518801,0.0185100590784114
414,"KWT","Kuwait",0.0475230848661359,0.0519481494333986,0.0518350698304324,0.0512551238903074,0.0502236201502873,0.0492959370714654,0.0509150441169714,0.0570689963429729,0.0472688285417607,0.051457752811952,0.0497096261678506,0.0506114390087294,0.0496318306764991,0.0482403195081851,0.0573174557864723,0.0538625349806762,0.0548155363306,0.0531285486824254,0.0550049376501321,0.0564459235385561,0.059490450081756,0.0514577771155683
417,"KGZ","Kyrgyzstan",0.0103636702770649,0.0094304932659573,0.0103317380661857,0.00926318121045633,0.0127478713212005,0.0126295952037477,0.00856263508186633,0.0100963444927286,0.0108633940431741,0.0103738485584437,0.0105179870490396,0.0105173067072738,0.0115011970233284,0.0104626556611426,0.0119115836420419,0.0106337038511417,0.010732594881461,0.010757295461186,0.0107313180669436,0.010368121846038,0.0106615258140634,0.0110831619632352
418,"LAO","Laos",0.108429010078941,0.122345864095153,0.108066921788608,0.0994154754044389,0.101587135657733,0.0787796093696134,0.106818503429974,0.138626907117061,0.0989398744393207,0.11726468542857,0.115754537178309,0.120381408005636,0.126005484812063,0.160013324531443,0.107126245719047,0.114079608723792,0.119991992691128,0.112558723946523,0.117625822737205,0.111067587830536,0.119052049151992,0.117569735097454
428,"LVA","Latvia",0.00433405645233015,0.00357102378648697,0.00375622144415597,0.00497118250117512,0.00332408565019325,0.00369068064089887,0.0044692464511175,0.0059844131944487,0.00483093651926379,0.00367447788400366,0.00526435615266202,0.00444269622795894,0.00378628122938435,0.0044439284705638,0.00296549067313728,0.00360543688639829,0.00338375223119475,0.00356261131516345,0.00331309431163292,0.00358861720563791,0.00362141334642312,0.00367730777105386
422,"LBN","Lebanon",0.0112056273364566,0.0118001839641423,0.00992722788097074,0.0118896461892504,0.0115271196698076,0.0123414703439259,0.0131268621855016,0.016674944916633,0.0126742135123777,0.0154935188509179,0.012852150877722,0.0119478441358421,0.0140908765197443,0.0129071472966211,0.0108217421571959,0.00996802941076759,0.0105991493150607,0.0112097598254518,0.0103710395071354,0.0104011572068704,0.0108422348746142,0.00989896664522659
426,"LSO","Lesotho",0.042497842477128,0.0411236442616462,0.0376136729848563,0.0258525315910767,0.0257856608368162,0.0342283111561181,0.0256927385353785,0.0361755434639077,0.0319889087342224,0.0327967417190782,0.0273253365150343,0.0334561922873295,0.0355915899995945,0.0353217985540957,0.0294587378618873,0.0306451539869823,0.0300022097050005,0.0327804489295468,0.0349382719869278,0.0361384454996745,0.0342134179645535,0.0322839202107133
430,"LBR","Liberia",0.0320320452649412,0.0331321505363391,0.0367277160311768,0.0320167047508504,0.0324177699585016,0.0335753719079967,0.0365707963028443,0.037403162566003,0.0383411744378114,0.0369855937707141,0.0370723828403157,0.036103925211415,0.044351859983897,0.0476939615159196,0.0522297239882561,0.0432945671995008,0.0425493838589591,0.0432951565052505,0.0415070663370104,0.0439611913799498,0.047086293777588,0.0426401286795531
434,"LBY","Libya",0.00866782059624349,0.00804867365761306,0.00814964959424858,0.00888873034838328,0.00825382328508663,0.008360755359449,0.00799949406284855,0.00848098976927869,0.0084282472132976,0.00871688617014412,0.00778374973966224,0.00888511819519006,0.00812467879098188,0.00808153815360303,0.00820238301148383,0.00830596834652578,0.00835746388404245,0.0088128671217843,0.00874341348881874,0.00941740878807458,0.00959011960057389,0.0087456753627019
438,"LIE","Liechtenstein",0.0085044308899587,0.00726980916051924,0.00778283840233919,0.00714281902345848,0.00704588466208325,0.00852579892269141,0.00855063215958914,0.00683725564477403,0.008303641507997,0.00773723095854299,0.00742364439464453,0.0067833947224947,0.0083879803617436,0.00747432919932874,0.0074111441455378,0.00754089718847294,0.00758157912524569,0.00741933840544798,0.00749263266967286,0.00730631396629344,0.00778747545804232,0.00743812640851493
440,"LTU","Lithuania",0.00357005977525206,0.00296931041187895,0.00322072869161017,0.00354384892989373,0.00273345234870264,0.00297522344328981,0.00346958884908239,0.00394909529477591,0.00336444804550871,0.00311994491207522,0.00357942705162806,0.00326054837452303,0.0032868520930926,0.00328860517820046,0.00269506204158538,0.00321668133604848,0.0030566726568774,0.00309952431723991,0.00319936874208169,0.00321752912358336,0.00324415753842124,0.00328069546602209
442,"LUX","Luxembourg",0.00741796979307933,0.00600946885201107,0.0064260654936073,0.00530121223452405,0.00458062265303505,0.00548975075722197,0.00635214029945896,0.0063426818294835,0.00585589697366884,0.00584934072824697,0.00578447440863399,0.00559137919139539,0.00592439576033476,0.00540692949770766,0.00594098536273336,0.00585598394706684,0.00582664611548224,0.00541334268321516,0.00534651466470202,0.00556211516296841,0.00537498418632417,0.00574096081133423
446,"MAC","Macao",0.0194166740229838,0.0221127784917658,0.0158377088435177,0.0184556757741839,0.0189849848066516,0.0180892005847022,0.0195821519091941,0.016684750457381,0.0189607039883344,0.017077851676698,0.0170693859362653,0.0177000294144963,0.0178918241408578,0.0170378212735013,0.0173495885353391,0.0173313133377652,0.0174174190531006,0.0150548776480856,0.0154576969725929,0.0163028882950719,0.0160688672425802,0.0151276776665108
450,"MDG","Madagascar",0.035438638658677,0.0315595458907654,0.0349497469255812,0.0394647491228934,0.0367159285476569,0.0360832156035533,0.0403840871838638,0.0454854835614723,0.0479202968934785,0.041380389442815,0.0431285825414598,0.0424605340216556,0.0420487022192468,0.044001953967694,0.0426353336411597,0.0411509487622705,0.0423435374615406,0.0379572363789428,0.0412140202731459,0.0398657919999692,0.0439534029154802,0.0397538963942347
454,"MWI","Malawi",0.0346279905484462,0.0296473607523382,0.036233886418608,0.0352454399055839,0.0378854599977385,0.0397989064538705,0.0370232796560127,0.0479117794966477,0.0487847325937334,0.0512099115231333,0.0478171704826721,0.042423581464801,0.0463223829740151,0.0477773069245376,0.0357271418962457,0.0443654782894483,0.0439670089115098,0.0419631708796147,0.0449553602624017,0.0449655833508487,0.0494863377038692,0.0440441702781318
458,"MYS","Malaysia",0.112924602966397,0.11582863172749,0.115060998624519,0.099521758442023,0.0894762949600157,0.0806949932282183,0.0975055972627709,0.113674769707377,0.10690399957972,0.10847674229492,0.110183239307205,0.110369599023699,0.142089552430201,0.124445075311533,0.102289848887704,0.108888841478458,0.106014833747316,0.104525376944656,0.107248834143934,0.108071862285698,0.108317805042438,0.102188479039558
462,"MDV","Maldives",0.00111789525394921,0.00113020633433785,0.00105212513606117,0.00109767276761967,0.00110050344927799,0.0010149045805808,0.00102866897355507,0.00105287111819003,0.00108357954225621,0.00103405153212614,0.00109322907600173,0.00113797149110619,0.00108737857742329,0.00113518008880578,0.00105433337814448,0.00104659206122107,0.00108351812749734,0.00105469054416347,0.00105652937449678,0.00100822260921225,0.0010879792805345,0.00100572512283211
466,"MLI","Mali",0.0552635370600738,0.0625064384100825,0.0626127121494538,0.0589472942976927,0.0418369979413346,0.0377690708768336,0.0458545178206551,0.0533543117031834,0.053881089298623,0.0492761562479256,0.0612649635874946,0.0622681708526844,0.057994506534004,0.0615158208945633,0.0663757940516098,0.0623280251611098,0.0568350566210184,0.0606217729613276,0.0631530541094259,0.064331943874588,0.0659634651948652,0.0604848657590005
470,"MLT","Malta",0.00221983929619763,0.00203738466566412,0.00201327571074861,0.00216241102778992,0.00219902451701126,0.00205166908565495,0.00205936320392976,0.00202270699592131,0.00211524809945191,0.00223114210604019,0.0019297980226821,0.00190410109958389,0.00198910037423552,0.001867483599188,0.00165592662345124,0.00174565348376225,0.00170668778918836,0.00172262100401866,0.00180268110166796,0.00186383130384429,0.00204127332356966,0.00185868331140848
584,"MHL","Marshall Islands",0.000608750404106141,0.000602545908634899,0.000635247040110364,0.000613109025404906,0.000617955813652693,0.000574777768463995,0.000583882233064386,0.000626148652820888,0.000542694006840574,0.000578662550450528,0.000606978249358315,0.00059537426654888,0.000633813271919206,0.000647399149434504,0.000575555158945555,0.000564111913295671,0.000604641940451021,0.000585282451137286,0.000559794497438559,0.000550443728670916,0.000564703027775933,0.000594025867909792
478,"MRT","Mauritania",0.019414423508032,0.0228371932916508,0.0205443617550939,0.0201349387920145,0.0185306423210255,0.0169202994601238,0.018899055203258,0.0214128914503228,0.0226815053536858,0.0213599806114563,0.0246374384015435,0.0212328656363173,0.0220981265794033,0.0204170378006746,0.0217484746953725,0.0212009309008966,0.0207215986525375,0.0221549630168106,0.0217223330861059,0.0216310954250391,0.0225879357082305,0.021845635332888
480,"MUS","Mauritius",0.00082396403047025,0.0008562604126094,0.000834727533462102,0.000809436598254915,0.000856128754389865,0.000837049421028958,0.000899374394771974,0.000909905846736608,0.000939670191601189,0.000846139855303134,0.000898412457392277,0.00088871476016558,0.000941015558935913,0.00090421604249771,0.000747151603828871,0.000768594494241844,0.000770303259814577,0.000751158669713711,0.000748218563466099,0.00073917672781097,0.000821344265076223,0.000770299234964435
484,"MEX","Mexico",0.0520603072832324,0.0486934300419913,0.0517866781272911,0.0481122183076139,0.0486727006453506,0.0452247128124062,0.0493237096761471,0.0557055870586244,0.0630602187220513,0.0588624611462152,0.0563386791760712,0.0540388499317097,0.0563199272296152,0.0669470619369701,0.0665019725765647,0.0565835034868733,0.0576559647772809,0.0561864095678623,0.0584189822539979,0.0578431546366617,0.0571997911455532,0.0586013377092499
583,"FSM","Micronesia",0.000761575226150451,0.00080103798224847,0.0007724361569125,0.000830899439215757,0.000732347702368144,0.000670958645524999,0.000785272869585516,0.000744251850879984,0.000688326508156616,0.000756161213526571,0.000768934692525858,0.000799807316386266,0.000863363383925335,0.000790579435389292,0.000659786559886479,0.000716400376232451,0.000750119934044576,0.000687865162390533,0.000660449939766835,0.000647202710911656,0.000692707526599206,0.00071219092621916
498,"MDA","Moldova",0.00425188841750031,0.00392477715985342,0.00480703645835087,0.00379892670318755,0.00389580652278151,0.00443696128117115,0.00434223135199752,0.00481741477170484,0.0046700717605828,0.00510772888173152,0.0041474216695599,0.00462831298860574,0.00494311002647262,0.00456974476229969,0.00439899562938239,0.00455237559620541,0.00469039191608994,0.0043349121857773,0.00477357890362986,0.0041082495778695,0.00434111401459531,0.00446550365276316
492,"MCO","Monaco",0.0120997899334607,0.0115748213090753,0.0109089231503284,0.0121321560043321,0.00907093238307714,0.00991465170140778,0.0100334384332213,0.00962594339065388,0.0111993157939069,0.0121542782887501,0.0104868267080133,0.00889617044693682,0.0120321868056429,0.0103155474101373,0.0121425850384966,0.0106235814293641,0.0106413327791343,0.0107100410563838,0.0106404765059719,0.0108279930657422,0.0109875067269811,0.0106306569860442
496,"MNG","Mongolia",0.0065895903924108,0.00466824848652622,0.00526058016726893,0.00887635376212933,0.00818527816051823,0.007394213040237,0.00721169006919717,0.00734194357910112,0.00644508617195543,0.00628016637241438,0.0055726990979747,0.00600028630564137,0.00647030702009035,0.00555755739606835,0.00684644403330201,0.00568950351644968,0.0063812909924846,0.00588614679860324,0.00653074967997255,0.00607858366384411,0.00642669885178534,0.00642331401343953
