"code","iso","country","MHP.raw.2011","MHP.raw.2012","MHP.raw.2013","MHP.raw.2014","MHP.raw.2015","MHP.raw.2016","MHP.raw.2017","MHP.raw.2018","MHP.raw.2019","MHP.raw.2020","MHP.raw.2021","MHP.raw.2022","MHP.raw.2023","MHP.raw.2024","MHP.raw.2025"
608,"PHL","Philippines",1.3934296062348,1.3934296062348,1.3934296062348,1.3934296062348,1.3934296062348,1.3934296062348,1.3934296062348,5.22151045025975,5.22151045025975,5.22151045025975,5.22151045025975,5.22151045025975,5.22151045025975,5.22151045025975,5.22151045025975
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
620,"PRT","Portugal",41.5378499697559,41.5378499697559,41.5378499697559,41.5378499697559,41.7204983715824,44.3036204227745,44.3036204227745,44.3041374639341,44.3041374639341,44.3041374639341,44.3041374639341,44.3041374639341,44.3041374639341,44.3041374639341,44.3041374639341
634,"QAT","Qatar",26.7569546120059,26.7569546120059,26.7569546120059,26.7569546120059,26.7569546120059,26.7569546120059,26.7569546120059,26.7569546120059,26.7569546120059,26.7569546120059,26.7569546120059,26.7569546120059,26.7569546120059,26.7569546120059,26.7569546120059
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,"RUS","Russia",2.00972794537412,2.00972794537412,2.01926993010694,2.01926993010694,2.01926993010694,2.01926993010694,2.01926993010694,2.01926993010694,2.01926993010694,3.12614015911458,3.12614015911458,3.12614015911458,3.12614015911458,3.12614015911458,3.12614015911458
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,"BLM","Saint Barthelemy",11.7324561403509,11.7324561403509,11.7324561403509,11.7324561403509,11.7324561403509,11.7324561403509,11.7324561403509,11.7324561403509,11.7324561403509,11.7324561403509,11.7324561403509,11.7324561403509,11.7324561403509,11.7324561403509,11.7324561403509
659,"KNA","Saint Kitts and Nevis",0,0,0,0,0,46.3200684638425,46.3200684638425,46.3200684638425,46.3200684638425,46.3200684638425,46.3200684638425,46.3200684638425,46.3200684638425,46.3200684638425,46.3200684638425
662,"LCA","Saint Lucia",11.6899766899767,11.6899766899767,11.6899766899767,11.6899766899767,11.6899766899767,11.6899766899767,11.6899766899767,11.6899766899767,11.6899766899767,11.6899766899767,11.6899766899767,11.6899766899767,11.6899766899767,11.6899766899767,11.6899766899767
882,"WSM","Samoa",2.25573784365538,2.25573784365538,2.25573784365538,2.25573784365538,2.25573784365538,2.25573784365538,2.25573784365538,2.25573784365538,2.25573784365538,2.25573784365538,2.25573784365538,2.25573784365538,2.25573784365538,2.25573784365538,2.25573784365538
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,"SAU","Saudi Arabia",2.60722515733213,2.60722515733213,2.60722515733213,2.60722515733213,2.60722515733213,2.60722515733213,2.60722515733213,4.6322164705874,4.6322164705874,4.6322164705874,4.6322164705874,4.6322164705874,4.6322164705874,4.6322164705874,14.2613312718907
686,"SEN","Senegal",2.15336134453782,2.15336134453782,2.15336134453782,2.15336134453782,2.15336134453782,2.15336134453782,5.09453781512606,5.09453781512606,5.09453781512606,5.09453781512606,5.09453781512606,17.5945378151261,26.4180672268908,26.4180672268908,26.4180672268908
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",4.72131405622911,4.72131405622911,4.72131405622911,4.72131405622911,4.72131405622911,4.72131405622911,4.72131405622911,4.72131405622911,4.72131405622911,50.2437052773805,50.2437052773805,50.2437052773805,50.2437052773805,50.2437052773805,50.2437052773805
694,"SLE","Sierra Leone",2.05028434600419,10.7003891050584,10.7003891050584,10.7003891050584,10.7003891050584,10.7003891050584,10.7003891050584,10.7003891050584,10.7003891050584,10.7003891050584,10.7003891050584,10.7003891050584,10.7003891050584,10.7003891050584,10.7003891050584
702,"SGP","Singapore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,"SXM","Sint Maarten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"SLB","Solomon Islands",2.68394054791406,2.68394054791406,2.68394054791406,2.68394054791406,2.68394054791406,2.68394054791406,2.68394054791406,2.68394054791406,2.68394054791406,2.68394054791406,2.68394054791406,2.68394054791406,2.68394054791406,2.68394054791406,2.68394054791406
706,"SOM","Somalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,"ZAF","South Africa",33.0532903788718,33.0532903788718,39.1723605813006,39.1723605813006,39.1723605813006,39.1723605813006,39.1723605813006,39.1723605813006,48.4670038974587,48.4670038974587,48.4670038974587,48.4670038974587,48.4670038974587,48.4670038974587,48.4670038974587
410,"KOR","South Korea",17.2727272727272,17.2727272727272,17.2727272727272,17.2727272727272,17.2727272727272,17.2727272727272,17.2727272727272,17.2727272727272,17.2727272727272,17.2727272727272,17.2727272727272,17.2727272727272,17.2727272727272,17.2727272727272,17.2727272727272
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",49.8538553277168,49.8538553277168,49.8538553277168,57.4034391767506,57.4210634277199,57.4386876786892,57.4386876786892,58.1878298593952,58.3905087455425,58.3905087455425,58.3905087455425,58.4162700235696,58.644035089317,58.644035089317,58.644035089317
144,"LKA","Sri Lanka",7.51942501942501,7.51942501942501,7.51942501942501,7.51942501942501,12.941194925731,12.9483174328535,12.9483174328535,12.9483174328535,12.9483174328535,12.9483174328535,12.9483174328535,12.9483174328535,12.9483174328535,12.9483174328535,12.9483174328535
670,"VCT","St. Vincent and the Grenadines",10.7317073170732,10.7317073170732,10.7317073170732,10.7317073170732,10.7317073170732,10.7317073170732,10.7317073170732,10.7317073170732,10.7317073170732,10.7317073170732,10.7317073170732,10.7317073170732,10.7317073170732,10.7317073170732,10.7317073170732
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",15.6905983679617,15.6905983679617,15.6905983679617,15.6905983679617,15.6905983679617,15.6905983679617,15.6905983679617,15.6905983679617,15.6905983679617,15.6905983679617,15.6905983679617,15.6905983679617,15.6905983679617,15.6905983679617,15.6905983679617
740,"SUR","Suriname",37.8240740740741,37.8240740740741,37.8240740740741,37.8240740740741,37.8240740740741,37.8240740740741,37.8240740740741,37.8240740740741,37.8240740740741,37.8240740740741,37.8240740740741,37.8240740740741,37.8240740740741,37.8240740740741,37.8240740740741
752,"SWE","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,"TWN","Taiwan",11.101470968807,11.1473846510844,11.1473846510844,11.1473846510844,11.1473846510844,11.1473846510844,11.1473846510844,11.1473846510844,11.1473846510844,11.1473846510844,11.1473846510844,11.1473846510844,11.1473846510844,11.1473846510844,11.1473846510844
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",37.565761566286,37.565761566286,37.565761566286,37.565761566286,37.565761566286,37.565761566286,37.565761566286,37.565761566286,37.565761566286,37.565761566286,37.565761566286,37.565761566286,37.565761566286,37.565761566286,37.565761566286
764,"THA","Thailand",13.317666347133,13.317666347133,13.4388784683451,13.4388784683451,18.4970867759882,25.3608115656202,32.6254526519214,33.1103011367699,33.1103011367699,33.1103011367699,33.1103011367699,33.3200199287691,33.3200199287691,33.3200199287691,33.5159505994549
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",3.75358928198642,3.75358928198642,3.75358928198642,3.75358928198642,3.75358928198642,3.75358928198642,3.75358928198642,3.75358928198642,3.75358928198642,3.75358928198642,3.75358928198642,3.75358928198642,3.75358928198642,3.75358928198642,3.75358928198642
780,"TTO","Trinidad and Tobago",7.56896551724138,7.56896551724138,7.56896551724138,7.56896551724138,7.56896551724138,7.56896551724138,7.56896551724138,7.56896551724138,7.56896551724138,7.56896551724138,7.56896551724138,7.56896551724138,7.56896551724138,7.56896551724138,7.56896551724138
788,"TUN","Tunisia",25.7667573583972,25.7667573583972,25.7729408854811,25.7729408854811,25.7729408854811,25.7729408854811,25.7729408854811,25.7729408854811,25.7729408854811,25.7729408854811,25.7729408854811,25.7729408854811,25.7729408854811,25.7729408854811,25.7729408854811
792,"TUR","Turkiye",15.8730158730159,15.8730158730159,15.8730158730159,15.8730158730159,15.8730158730159,15.8730158730159,15.8730158730159,15.8730158730159,15.8730158730159,15.8730158730159,15.8730158730159,15.8730158730159,15.8730158730159,15.8730158730159,15.8730158730159
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",16.6366113420993,16.6366113420993,16.6366113420993,16.6366113420993,16.6366113420993,16.6366113420993,16.6366113420993,16.6366113420993,16.6366113420993,16.6366113420993,16.6366113420993,16.6366113420993,16.6366113420993,16.6366113420993,16.6366113420993
798,"TUV","Tuvalu",0.383836653159886,0.383836653159886,0.383836653159886,0.383836653159886,0.383836653159886,0.383836653159886,0.383836653159886,0.383836653159886,0.383836653159886,0.383836653159886,0.383836653159886,0.383836653159886,0.383836653159886,0.383836653159886,0.383836653159886
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",68.4262510974539,68.4262510974539,68.4262510974539,68.4262510974539,68.4262510974539,68.4262510974539,68.4262510974539,68.4262510974539,68.4262510974539,68.4262510974539,68.4262510974539,68.4262510974539,68.4262510974539,68.4262510974539,68.4262510974539
784,"ARE","United Arab Emirates",36.6606105033053,36.6606105033053,36.6606105033053,36.977869386554,36.977869386554,36.977869386554,40.79601107713,40.79601107713,40.79601107713,40.79601107713,40.79601107713,40.79601107713,40.79601107713,40.79601107713,40.79601107713
826,"GBR","United Kingdom",38.3829896707837,50.9044008926569,51.0176526424741,52.1579163996805,52.1579163996805,74.4606149849023,74.4606149849023,74.5904851147725,78.0527958827816,82.27165121262,82.27165121262,82.27165121262,82.27165121262,82.27165121262,82.27165121262
840,"USA","United States of America",45.0796413946406,45.0810876479898,45.0810876479898,45.0810876479898,45.0810876479898,45.0810951137095,45.0810951137095,45.0810951137095,45.0810951137095,45.0810951137095,45.0810951137095,45.0810951137095,45.0810951137095,45.0810951137095,45.0810951137095
858,"URY","Uruguay",12.9432624113475,12.9432624113475,12.9432624113475,12.9432624113475,22.3404255319149,22.3404255319149,22.3404255319149,22.3404255319149,22.3404255319149,22.3404255319149,22.3404255319149,22.3404255319149,22.3404255319149,22.3404255319149,22.3404255319149
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",2.60684598893933,2.60684598893933,2.60684598893933,2.60684598893933,2.60684598893933,2.60684598893933,2.60684598893933,2.60684598893933,2.60684598893933,2.60684598893933,2.60684598893933,2.60684598893933,2.60684598893933,2.60684598893933,2.60684598893933
862,"VEN","Venezuela",14.7420539367949,14.7420539367949,14.7420539367949,14.7420539367949,14.7420539367949,14.7420539367949,14.7420539367949,14.7420539367949,14.7420539367949,14.7420539367949,14.7420539367949,14.7420539367949,14.7420539367949,14.7420539367949,14.7420539367949
704,"VNM","Viet Nam",5.32326649483222,5.32326649483222,5.32326649483222,5.53462423450682,5.53462423450682,5.53462423450682,5.53462423450682,5.53462423450682,5.53462423450682,5.53462423450682,5.53462423450682,5.53462423450682,5.53462423450682,5.53462423450682,5.53462423450682
876,"WLF","Wallis and Futuna Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",4.96843489012901,4.96843489012901,4.96843489012901,4.96843489012901,4.96843489012901,4.96843489012901,4.96843489012901,4.96843489012901,4.96843489012901,4.96843489012901,4.96843489012901,5.00888796456266,5.00888796456266,5.00888796456266,5.00888796456266
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
