"code","iso","country","PSU.raw.1965","PSU.raw.1966","PSU.raw.1967","PSU.raw.1968","PSU.raw.1969","PSU.raw.1970","PSU.raw.1971","PSU.raw.1972","PSU.raw.1973","PSU.raw.1974","PSU.raw.1975","PSU.raw.1976","PSU.raw.1977","PSU.raw.1978","PSU.raw.1979","PSU.raw.1980","PSU.raw.1981","PSU.raw.1982","PSU.raw.1983","PSU.raw.1984","PSU.raw.1985","PSU.raw.1986","PSU.raw.1987","PSU.raw.1988","PSU.raw.1989","PSU.raw.1990","PSU.raw.1991","PSU.raw.1992","PSU.raw.1993","PSU.raw.1994","PSU.raw.1995","PSU.raw.1996","PSU.raw.1997","PSU.raw.1998","PSU.raw.1999","PSU.raw.2000","PSU.raw.2001","PSU.raw.2002","PSU.raw.2003","PSU.raw.2004","PSU.raw.2005","PSU.raw.2006","PSU.raw.2007","PSU.raw.2008","PSU.raw.2009","PSU.raw.2010","PSU.raw.2011","PSU.raw.2012","PSU.raw.2013","PSU.raw.2014","PSU.raw.2015","PSU.raw.2016","PSU.raw.2017","PSU.raw.2018","PSU.raw.2019","PSU.raw.2020","PSU.raw.2021","PSU.raw.2022","PSU.raw.2023"
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",1.7471,1.6645,1.55874,1.391,1.3772,1.55078,1.94864,2.43114,2.91028,3.39094,3.57036,3.42104,3.47412,3.82274,3.90748,3.9865,4.32628,4.33926,3.7691,3.6266,3.6548,3.6598,3.60852,4.1146,3.849,3.74498,3.4726,3.15686,2.8012,3.57086,4.21836,5.28134,6.1837,6.85478,6.92328,6.49554,5.85198,5.15482,4.6926,3.8344,3.34116,2.5942,2.3587,2.00056,2.23208,2.81828,3.29792,4.51006,5.92956,6.92122,7.79994,8.39628,8.69052,8.268,8.26944,8.29902,8.75174,7.5987,7.75606
598,"PNG","Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07706,0.20534,0.20534,0.25056,0.27214,0.21022,0.08194,0.44168,0.46402,0.51738,0.5605,0.63506,0.38944,0.32188,0.24694,0.18868,0.11412,0,0,0,0,0,0,0,0,0,0,0,0,0
600,"PRY","Paraguay",1.2203,1.32288,1.40282,1.47572,1.37774,1.19688,0.80148,0.52956,0.28946,0.10656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05052,0.05052,0.05052,0.05052,0.05052,0,0,0,0,0,0.41798,1.08774,2.29074,3.20484,4.339,4.74442,4.18456,4.13698,3.40788,3.18792,3.76608,3.65618,2.50076,2.31576,1.40156,0,0,0,0,0,0.31586,0.31586
604,"PER","Peru",3.88336,3.01822,1.97748,1.61874,1.31852,1.12146,0.95746,1.01782,1.03064,1.07152,1.11676,1.36592,1.59168,1.9256,2.05696,2.35202,2.35652,2.24834,2.17542,2.1043,1.90398,2.12086,2.5834,2.8047,2.68906,2.66372,2.31624,1.87748,1.6227,2.0159,1.85414,2.00188,2.29576,2.54858,2.4306,2.83078,3.44686,3.4445,3.45326,3.68994,3.95732,4.1223,4.3691,4.1046,4.35102,4.4134,4.32034,4.19526,4.91356,5.26566,5.44874,5.5673,6.45178,6.56144,6.64416,7.38584,6.88316,5.6072,5.02674
608,"PHL","Philippines",0,0,0,0.10966,0.42108,0.42108,0.42108,0.42108,0.37948,0.06806,0.06806,0.06806,0.06806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274599999999999,0.0419599999999999,0.0917799999999996,0.12986,0.12986,0.1024,0.0878999999999998,0.0380800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15628,0.89148,0.89148
616,"POL","Poland",8.64228,9.65284,10.55934,11.81976,13.28768,14.75298,16.40198,18.2152,20.14078,21.94138,23.84194,25.11788,26.32094,27.00036,27.57658,27.73378,27.42728,26.7457,26.31056,25.33498,24.73176,24.94966,24.53264,24.36818,24.51682,21.23692,16.86888,14.04168,10.37186,7.10054,6.91526,7.61588,7.48752,7.7137,7.50422,7.4533,7.373,7.55856,8.21814,8.3395,9.4012,10.62976,11.65076,11.67066,11.76012,11.76772,11.22262,10.50062,10.05752,9.4924,8.57462,8.05126,7.4695,7.7368,8.59624,8.27868,7.75562,7.0742,5.59204
620,"PRT","Portugal",9.53918,9.57896,9.2244,9.52858,9.6976,9.54648,9.4529,10.18438,10.94576,10.63616,11.40134,12.10418,12.47952,12.52246,13.48148,14.26488,15.1794,15.4381,15.71922,15.18618,14.76122,14.29972,14.20164,14.54608,14.9931,15.32326,15.14014,15.0315,14.6349,14.74344,14.58754,15.10234,15.38606,15.97618,16.39702,16.6146,16.6339,16.46332,15.99342,15.54762,15.85842,15.87782,17.0147,16.54398,16.04386,15.46688,14.77312,13.49724,13.6586,14.16998,14.26312,14.97164,15.09874,14.89626,14.09464,14.1547,12.53362,11.40718,10.62208
634,"QAT","Qatar",19.08772,17.1899,15.49754,13.85044,12.2393,10.87718,9.4344,8.33686,12.2863,13.5177,15.02254,17.04782,18.4895,14.80552,13.34804,11.35666,8.97554,7.00152,6.19978,5.83318,5.5239,5.24976,5.25484,4.53854,4.75618,5.08332,5.7962,6.09926,6.0742,5.6367,5.36652,4.91456,4.48804,4.3156,3.99058,3.91512,3.95722,4.46364,4.49554,4.6815,4.60792,4.32324,3.88352,4.28088,4.7723,5.36006,6.23712,7.1246,11.2142,13.5173,15.2553,18.69862,22.2476,24.28396,28.97882,35.88314,38.53022,42.36786,43.84064
178,"COG","Republic of Congo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,"ROU","Romania",5.48312,5.90692,6.39666,6.82372,7.597,8.64006,9.3612,9.98616,11.85682,13.70562,14.64616,16.7163,18.93808,20.1605,21.2646,22.40722,23.75164,24.53286,24.92734,25.43386,25.50412,24.4861,23.8956,22.78588,21.3835,20.4037,17.93716,15.6906,13.46902,10.67064,8.07966,7.75132,5.96626,4.86756,3.99982,3.79862,2.61114,2.61254,2.57198,2.28264,2.12596,2.29428,3.1701,2.92158,3.62248,3.6348,3.45498,3.06828,3.0003,2.66586,2.82206,3.3306,2.85748,2.923,3.24418,4.07164,4.18764,4.60624,4.90004
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6759,5.65345,4.69663333333333,4.275625,3.9574,2.92116,2.454,2.22414,1.92562,1.5856,1.46486,1.28858,1.18272,1.05554,1.03052,1.05752,0.83326,0.72346,0.9153,0.83188,0.8928,0.94268,0.91234,0.61836,0.56876,0.31572,0.33984,0.34942,0.4118,0.50752,0.49444,0.36194
646,"RWA","Rwanda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15836,0.28556,0.73934,0.73934,1.08386,1.34342,1.55946,1.37248,1.41532
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",0,0,0,0,0.7364,1.66856,1.70986,1.87346,2.17442,2.27414,2.73768,4.18246,5.952,7.55028,8.52526,9.07922,10.16294,10.94516,12.10374,14.13844,16.19508,18.76906,21.19444,23.91858,20.56618,17.48738,13.64734,9.32846,4.72608,7.1819,8.64932,9.97044,12.41326,15.0569,15.88112,17.65756,19.30914,16.04446,12.22124,8.4478,4.27644,1.87182,3.71604,5.65812,7.39468,8.9935,8.43468,7.16868,5.58938,4.78524,3.79702,2.9655,2.67576,2.76062,2.08194,1.6382,1.4676,1.58776,1.56378
662,"LCA","Saint Lucia",0.89644,1.52588,2.64368,4.24638,8.22898,12.87122,17.2514,21.05012,24.76966,26.03658,24.66076,22.74436,19.33618,14.01394,8.51236,4.60156,1.50834,0,0,0,0,0,0,0,8.65574,15.20646,23.09054,23.09054,23.09054,14.4348,7.88408,0,0,0,2.22616,6.2467,9.0591,10.33936,14.00712,13.4537,11.78628,10.79544,10.78528,7.59122,7.20876,5.94314,5.20162,6.70916,7.20998,7.94156,8.846,9.68466,9.0821,10.23584,10.61512,10.36592,9.9454,9.2411,8.81594
882,"WSM","Samoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05228,0.1153,0.43206,1.14786,1.70524,2.19816,2.69258,2.60366,2.04368,1.75866,1.39528,1.23536,1.33312,1.79242,2.12214,2.57504,2.87878,3.2302,3.28108,3.2598,2.94964,2.24838,1.57136,0.90536,0.32456,0,0,1.0354,2.07272,2.79394,3.34886,3.61094,2.57554,2.09712,1.7807,1.5012
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43436,0.94226,1.38776,1.85972,2.32896,2.37386,2.36748,2.44402
682,"SAU","Saudi Arabia",0,0,0,0,0,0,0,0,0.000859999999999994,0.000859999999999994,0.000859999999999994,0.000859999999999994,0.02438,0.13154,0.23114,0.7713,1.70696,2.90998,5.92286,9.34016,12.93742,17.54324,20.87346,21.90564,22.55026,22.3772,20.69,20.29872,19.56386,18.05352,16.36188,15.32678,13.77688,12.78386,12.4345,12.94324,12.86558,12.80626,13.05636,13.39582,12.86014,12.7534,12.83236,11.46438,10.2165,9.68416,8.9456,8.4019,9.1299,9.75534,10.32352,10.59226,10.49024,10.36878,10.096,9.37684,8.85526,8.41448,7.86968
686,"SEN","Senegal",0,0,0,0,0,0,0,0.05912,0.14564,0.23882,0.3309,0.43116,0.71432,0.64318,0.73946,0.7034,0.60314,0.26086,0.24548,0.05602,0,0,0,0,0,0,0,0,0,0,0,0.00996000000000006,0.11402,0.27082,0.31126,0.31126,0.3013,0.3306,0.1738,0.16296,0.16296,0.16296,0.06504,0.06504,0.03544,0.03544,0.03544,0,0.07786,0.16464,0.16464,0.16464,0.36942,0.29156,0.20478,0.20478,0.20478,0,0
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1328,6.1455,4.70796666666667,4.517475,4.08314,4.16576,4.1891,5.26914,4.6072,4.84808,4.96448,4.37102,2.9244,3.78524,4.0942,3.29476,3.7941,4.99642
690,"SYC","Seychelles",0,0,0,0,0,0,0,0,0,0,0.0895599999999998,0.20378,0.20378,0.20378,0.20378,0.11422,0,0.22112,0.42782,1.18898,2.30718,3.6495,4.95768,6.8297,8.3932,10.25252,12.26058,13.92776,15.16106,16.26584,16.76042,16.6889,16.99286,17.07608,16.99216,15.92766,13.62492,11.12066,8.89134,6.6441,5.5613,5.89256,6.6995,6.89284,6.90408,6.4694,7.22764,8.17756,8.85974,9.40532,11.51116,11.24236,10.74742,10.42346,11.89852,11.38922,12.90826,13.88414,15.75844
694,"SLE","Sierra Leone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,"SGP","Singapore",106.50818,104.49116,104.5444,112.33792,124.17384,131.82512,145.6985,156.31812,166.22982,182.96208,201.3691,214.17184,234.75328,248.38268,250.1111,245.23692,240.4725,230.4899,223.64602,220.39216,223.53438,227.82794,242.09312,243.8621,274.50596,301.06876,313.38498,313.5394,326.08214,290.42188,254.7365,235.8176,210.38632,238.3147,277.66956,315.49924,334.70014,334.72878,301.89066,275.67484,252.16348,243.22084,264.29722,270.69114,283.21576,293.71462,301.48212,310.00034,318.14516,323.37452,331.24148,342.56964,355.87852,364.4054,368.06738,375.44342,375.76398,356.6597,347.17924
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8724,5.55305,4.99006666666667,5.153825,4.86386,4.39088,4.06354,4.52404,4.11256,4.00982,4.24002,4.01744,2.99514,2.96862,3.2329,2.1012,1.80438,1.8116,1.12058,0.52204,0.52204,0.52204,0.3038,0.3038,0,0,0,0,0,0,0
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2283,33.63025,34.1304,34.074075,34.29418,35.14968,36.0116,37.05218,37.72762,37.9323,36.8815,36.52086,34.683,32.82008,31.32454,30.29036,27.2009,24.73284,22.65688,20.16344,18.221,17.9862,17.45376,17.06742,16.81718,16.646,15.95766,15.75176,15.362,15.62512,15.27014,15.64894
90,"SLB","Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",3.60074,4.2684,4.54382,5.24072,5.89146,6.23518,6.3281,6.75726,7.19078,7.37336,7.65418,8.06694,8.27886,8.32734,8.91044,9.3972,10.07194,10.92618,11.17304,11.16152,10.66282,9.62858,8.11906,7.21672,5.9959,5.34872,4.87072,5.07072,5.04272,4.83078,4.81798,4.63178,4.04766,3.58084,3.598,2.92712,2.8497,2.82066,2.68658,2.68552,2.56218,2.58132,2.65766,2.40858,2.01824,2.10122,1.81498,1.53108,1.80766,2.33626,3.10484,3.6507,3.77868,4.18344,4.44964,4.08354,4.05352,4.29382,3.67938
410,"KOR","South Korea",13.03518,14.02946,14.88088,14.19348,13.02372,13.87116,15.31252,16.70314,20.2795,24.75596,28.93176,27.63858,28.65156,28.3518,27.18478,25.89776,27.46234,25.62024,24.55028,23.85334,24.62634,26.76362,30.1255,32.08726,34.70832,36.24958,38.09212,38.99142,40.86812,41.57404,43.02498,43.2233,44.54604,43.68988,42.32382,39.39206,35.83592,33.56942,32.91398,32.81234,33.63806,33.30846,32.52482,29.52718,28.16508,27.62214,29.16208,29.58314,31.57568,32.45006,32.43638,33.30438,33.87624,35.29046,36.06936,35.5885,34.7308,33.72398,32.16022
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8435,0.8267,0.6529,0.673675,0.73994,0.80326,0.94594,1.17658,1.29646,1.33932,1.29938,1.18378
724,"ESP","Spain",6.40634,6.36326,6.53774,6.98384,7.24912,7.79054,8.32766,8.75616,9.32602,9.72958,9.59838,10.07818,9.76972,9.37622,9.2989,9.48712,8.81144,9.03914,9.05702,8.56,8.53904,9.07908,9.25522,9.58482,10.36968,10.78298,10.77462,10.75118,10.88362,11.06004,11.71188,12.00922,12.538,13.1946,13.94792,13.6162,14.07558,14.58662,14.20028,13.74738,14.05574,13.57696,13.2262,11.726,10.53038,9.42402,8.6254,8.1962,8.84802,9.47508,9.90132,10.37426,10.67588,10.6296,10.92084,10.97356,10.45798,9.5836,9.96648
144,"LKA","Sri Lanka",1.21052,1.21714,1.34148,1.54988,1.39882,1.19442,1.03272,0.70384,0.68116,0.64936,0.53972,0.46084,0.69032,0.52706,0.7498,1.01814,1.35196,1.48162,1.64082,2.11416,2.33386,2.44664,2.9635,3.36422,3.55654,3.2573,2.81768,2.12942,1.8094,1.01542,0.83642,1.02378,0.83604,0.381,0.28658,0.27678,0,0,0,0,0,0.14938,0.59346,1.1308,1.33198,1.38638,1.70834,1.63016,1.09282,1.61178,1.55738,1.08604,0.72014,0.72014,0,0,0,0,0
670,"VCT","St. Vincent and the Grenadines",8.5556,9.3368,10.97926,12.4461,13.78466,12.81192,11.73942,9.99934,8.60728,8.21968,9.81478,11.71564,14.13258,15.58654,15.85348,16.33412,16.6313,16.58018,16.82484,17.66206,18.0393,18.93824,20.4937,22.2822,25.91816,29.84688,33.72496,37.68562,42.19882,46.66174,51.5945,56.83954,61.9691,72.0098,81.56528,92.0355,101.56636,87.7595,68.03508,46.51826,23.44674,0.6232,0.2228,0.50924,0.55396,1.1636,1.20806,2.18172,2.03322,2.0191,1.56156,1.47524,0.38184,0.37108,0.34048,0.18838,0.18838,0.18838,0
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
740,"SUR","Suriname",0,0,0,0,0,0,0,0,0.0244799999999998,0.50662,0.50662,0.82952,0.82952,0.80504,0.3229,0.3229,0,0,0.30932,0.30932,1.39658,2.37548,3.36882,3.0595,3.0595,2.19238,1.21348,0.22014,0.22014,0.22014,0,0,0,0.14342,0.16814,0.16814,0.16814,0.16814,0.0247199999999999,0.30104,0.30104,0.38034,1.0673,9.5903,9.44714,9.84812,10.70494,11.86718,3.6061,3.61002,3.20904,2.27292,0.75524,0.49332,0.33152,0.33152,0.386440000000001,0.79662,0.927960000000001
752,"SWE","Sweden",18.13892,18.79344,19.33658,19.91026,20.67878,21.25528,21.69442,22.19254,22.84454,21.96978,21.85442,21.63946,21.38486,20.49046,20.81202,20.31678,19.69748,18.83874,18.2379,16.96712,15.70538,14.2281,13.16034,11.87598,10.99306,9.80502,9.01448,8.51432,7.84114,7.9589,8.3111,8.3128,7.85432,7.71258,7.1171,6.51338,6.13534,5.80424,5.53984,5.10568,4.93944,5.02302,4.8867,4.50556,3.70128,3.47476,3.00176,2.63028,2.52484,2.88858,2.50852,2.49192,2.48462,3.19862,3.10818,3.23702,3.39086,3.1426,2.43674
756,"CHE","Switzerland",63.76832,64.53568,65.84432,66.96738,68.71528,69.62476,70.69098,71.24856,72.14342,70.59904,68.93694,68.49174,67.91806,66.36608,66.95656,67.68656,66.00174,64.32,62.79006,60.38224,57.76614,56.4077,55.4248,53.49332,51.88302,50.76928,49.49028,47.12434,45.39826,43.51876,40.98184,38.37834,36.61732,35.04008,33.5175,31.22342,30.23288,29.0598,28.12742,27.21866,27.66444,27.7827,27.88036,27.694,27.50786,27.80608,27.1259,26.51678,26.29622,26.10582,25.61898,26.35742,26.26906,26.31212,26.67534,26.52336,26.49918,26.11138,25.48086
760,"SYR","Syria",0,0,0,0,0,0,0,0,0,0,0,0,0.0337,0.0377800000000001,0.3318,0.3318,0.38894,0.55694,0.88822,1.44558,2.16316,2.85534,3.69294,4.04974,4.24276,4.54408,4.9338,5.01566,5.4129,5.2565,4.55542,4.0124,3.70334,2.82688,2.72288,3.1184,2.52238,1.71084,1.65092,1.21216,1.01652,1.1809,1.61734,2.12974,1.91936,1.40166,1.34444,0.90744,0.24202,0.10716,0.10716,0,0,0,0,0,0,0,0
158,"TWN","Taiwan",62.79632,62.03238,61.24434,60.24226,59.80808,59.76262,59.71172,59.80412,60.26892,60.06936,59.7759,59.47044,59.10328,58.9505,59.42938,60.41616,61.4107,62.55076,63.40472,64.67726,65.56492,66.72202,67.7986,68.60036,69.25866,70.2016,70.97448,72.30724,73.60636,75.01926,75.96832,77.13104,77.83546,78.64542,78.57992,79.02082,79.41818,79.37374,80.05662,81.09296,81.28562,82.47598,83.69164,82.1853,80.20672,79.01004,75.96026,73.47848,73.30064,72.96194,71.94826,72.13142,70.58898,68.54568,66.76086,65.81368,63.15718,61.85578,60.77028
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9662,17.6179,15.2956,14.424325,14.09086,9.5828,8.16162,7.04718,5.73126,4.20026,4.60578,4.06424,3.27606,2.77538,2.45392,1.56322,1.66694,1.60178,1.13934,0.53204,0.59618,0.5652,0.89048,1.37864,2.01158,2.7289,3.44374,3.91866,4.41682,4.38016,4.25822,4.11176
834,"TZA","Tanzania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,"THA","Thailand",0.0476000000000001,0.03474,0.2494,0.4724,0.6682,0.7558,0.82022,0.90436,0.78698,0.69908,0.69972,0.7139,0.63486,0.78452,0.98086,1.0163,1.07566,0.91084,0.83322,0.57116,0.43794,0.4468,0.6215,0.72938,0.88982,1.8029,2.3105,2.98028,4.12386,5.00494,5.40552,5.92254,6.10538,5.8886,5.74772,5.10936,4.78718,4.4112,4.08394,3.94104,3.72352,3.54772,3.44526,2.85736,2.0417,1.96302,1.66452,1.48618,2.04464,2.92946,3.31908,3.63764,3.91494,3.36944,2.75138,2.36378,2.09222,2.16564,2.85646
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901999999999998,0.00901999999999998,0.00901999999999998,0.00901999999999998,0.00901999999999998,0,0.0346,0.0346,0.0346,0.0346,0.0346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04056,0.04056,0.04056,0.0541799999999999,0.0541799999999999,0.01362,0.01362,0.01362,0,0,0
776,"TON","Tonga",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747199999999999,0.1723,0.1723,0.3082,1.05636,1.36462,1.26704,1.65236,1.77082,2.05294,3.26252,4.40048,5.20812,6.1759,6.29216,5.55978,5.26786,4.7774,4.24896,3.8004,3.52604,3.27002,3.15736,3.04572,2.90962,2.89288,2.8745,2.85626,2.49062,1.92874,1.35966,0.78802,0.21642,0,0,0,0.08706,0.30506,0.85094,1.36556,1.96474,2.54222,2.97688,3.03228,2.96814,2.77008
780,"TTO","Trinidad and Tobago",0,0,0,0,0,0,0,0,0,0,0,0,0,0.32314,0.90238,1.7234,2.35754,3.4476,7.94138,8.9292,10.57094,11.35596,12.99318,8.80142,8.2746,6.55496,6.47692,5.2387,6.0877,6.69636,8.18494,8.98998,9.72918,10.27544,10.48098,10.86642,12.74904,16.05826,19.66758,23.68824,27.24812,28.72228,28.80818,29.69792,30.91916,31.76416,33.70094,35.67794,37.19034,38.00424,39.01852,39.78084,40.69802,41.21632,42.13008,43.53336,44.71188,45.6804,46.9452
788,"TUN","Tunisia",0.19654,0.26498,0.19952,0.2958,0.56912,0.67962,0.56122,0.50102,0.40474,0.17498,0.06448,0.23066,0.2942,0.50194,0.6781,0.86732,1.25734,1.61424,1.75328,1.97284,2.17188,2.25874,2.22068,2.6249,2.69758,2.5784,1.93534,1.8203,1.18594,1.1512,1.31372,1.31372,1.40346,1.50872,1.15358,1.17232,1.6415,1.82586,1.6178,1.77334,1.48764,1.1804,0.81078,0.8922,0.81896,1.0545,1.21464,1.25402,1.49892,1.68996,1.5622,1.76286,2.02982,1.92054,1.91914,1.64672,1.73272,1.82956,2.2407
792,"TUR","Turkiye",0,0,0,0.02214,0.10314,0.10314,0.10314,0.18434,0.49052,0.46884,0.84558,1.64896,2.49778,3.395,4.40368,4.86524,4.73432,4.64766,4.5286,4.29372,3.99966,3.87594,3.77106,3.00694,3.11584,3.35518,3.59222,3.81532,4.79138,4.18324,4.12296,3.95576,3.70742,3.24934,3.78676,3.75974,3.47042,2.94488,2.61442,2.26432,2.08758,2.30056,2.6028,2.07292,2.22898,2.17282,1.7236,1.55228,2.10194,1.92806,1.85986,3.00206,3.68654,3.3713,3.6692,4.36772,3.82902,2.89974,3.2535
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2539,8.4609,5.6406,4.23045,4.85244,1.80166,1.46808,1.46808,1.46808,0,0,0,0,0,0,0.19946,0.54906,0.68248,0.68248,0.75232,1.23134,1.6792,2.26604,3.85236,4.31168,4.4722,5.15876,6.11094,5.56218,5.69228,6.75812,7.53044
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
