"code","iso","country","GHP.raw.2005","GHP.raw.2006","GHP.raw.2007","GHP.raw.2008","GHP.raw.2009","GHP.raw.2010","GHP.raw.2011","GHP.raw.2012","GHP.raw.2013","GHP.raw.2014","GHP.raw.2015","GHP.raw.2016","GHP.raw.2017","GHP.raw.2018","GHP.raw.2019","GHP.raw.2020","GHP.raw.2021","GHP.raw.2022","GHP.raw.2023","GHP.raw.2024"
258,"PYF","French Polynesia",0.00356695135585741,0.00353884390025502,0.00358476774007105,0.00360567401568321,0.0035551662539996,0.00377498326986275,0.00361167441031174,0.00357198872072392,0.00358073741555427,0.00343407667539876,0.00340274951819135,0.00347006964330242,0.00347887101601405,0.00348882668038895,0.00354223210252891,0.00332787312985018,0.00344817557701968,0.00352834999353945,0.0035108009567111,0.00365098998067724
266,"GAB","Gabon",0.017471913439802,0.014598363278285,0.0122386763865483,0.0127504699612572,0.0119923214762607,0.0117358768555147,0.0111899799085205,0.0104671192511609,0.00998698371947861,0.00989045873121814,0.0099678122104643,0.00957790531710174,0.00885252885780876,0.00821534474885834,0.00875016996758208,0.00853802219655028,0.00799823079951358,0.00813963850589121,0.0085896917357207,0.00849603269418481
270,"GMB","Gambia",0.000869604252608602,0.000876977290967545,0.000860045564269492,0.000882918997193583,0.000933803718841463,0.000957726681828866,0.000854118764436137,0.00084006271399431,0.000843062898264842,0.000889639621016292,0.000929879972615519,0.000885831804401274,0.00083834533194916,0.000802656406515556,0.000824598111938737,0.00079484016350944,0.000762903443749925,0.000798162836328926,0.000783912292658313,0.00077666102262644
268,"GEO","Georgia",0.00284942896556093,0.00316578262293471,0.00326263452882834,0.00305551689748237,0.00325022171229984,0.00319092839182931,0.00366572584193183,0.00394932025963659,0.00390545768046082,0.00420952050645914,0.00425423906938168,0.00433053344204602,0.00431647534553288,0.00424452189644021,0.0044069756712464,0.00437493922665428,0.00455337296402932,0.00489235625351647,0.00482857035392467,0.00485611811247366
276,"DEU","Germany",0.0121971334473073,0.0123509219900749,0.0118871459372214,0.0119841777025252,0.0111574906205325,0.0116183552174573,0.0115358144000776,0.0116208879665973,0.0118003956248289,0.011265294670192,0.0112550312233552,0.0111101310812149,0.0108859817557429,0.010501312835272,0.00983822878208464,0.00903594936597723,0.00937944652112386,0.00915845754099194,0.00821310493058108,0.00797575691223462
288,"GHA","Ghana",0.000744434982668634,0.000847291730074436,0.000848071300711513,0.000885496925800236,0.000799334287800679,0.000866882802162874,0.000980161899223833,0.00105633896732324,0.00107236974348749,0.00109678202893497,0.0011353527984023,0.00109579553405568,0.00110306695834122,0.00118136060264353,0.00122895727208234,0.00130174254317515,0.00129790899762062,0.00131134711446378,0.0012821057170394,0.00129354556605226
300,"GRC","Greece",0.012452720668848,0.0120826632052601,0.0123150669402169,0.0119374879248521,0.0112869836878327,0.0106846227623961,0.0104519742035943,0.0102336174667477,0.0094352465779782,0.00921966722777406,0.00893570951287888,0.00862495361268362,0.00898787974851398,0.00865980385491304,0.00803184044605449,0.00703775021512014,0.00729499854138943,0.0073684808471704,0.00683562148764246,0.00694357544475336
304,"GRL","Greenland",0.012119871751253,0.0124578206950731,0.0123535614085268,0.0127333398090726,0.0113667089977785,0.0128143563669024,0.0135219620612652,0.0107446201178633,0.0110808529155097,0.0100484219232122,0.0109056641598303,0.01019403771712,0.0106717357190378,0.0104786802971115,0.0104864004536015,0.0108673502759675,0.0107620721902938,0.0114878977684726,0.0118284216927462,0.0120116618240954
308,"GRD","Grenada",0.00240884887498342,0.00246971258990101,0.00260140383250518,0.00279669815558155,0.00268949935723311,0.00274533337519501,0.0026640295250984,0.0028119449709345,0.00309217472795704,0.00256623572028835,0.00271953679722351,0.00284000758740783,0.00299594615646634,0.00312538760394587,0.00335439565774629,0.00296938929599068,0.00315311902248902,0.00342847032593986,0.00363357572064205,0.00376148372639171
320,"GTM","Guatemala",0.00196227519829026,0.00196503227447162,0.0019406539480546,0.00184365703317506,0.00192558338423346,0.0018602875357465,0.00184956251869864,0.00187264748328765,0.0019580053224231,0.0020236449002201,0.00215564290569795,0.00221504314860988,0.00222921813542445,0.00230720328945605,0.00235240093151476,0.00223206070741817,0.0023833265693782,0.0023014466832683,0.00232956177137067,0.00231445567376899
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.00134276432538005,0.00136594248889668,0.00138241412574818,0.00139993504902493,0.0014221694113243,0.00156794561965541,0.00154974128268246,0.00156220085805589,0.00155822988045972,0.00158770980514199,0.00161813624604362,0.00166754913877588,0.00185338665901065,0.00178756689201498,0.00183063954598517,0.00186797506146043,0.00187656634495232,0.00192604434152584,0.00187831657876322,0.00188303741476516
624,"GNB","Guinea-Bissau",0.00140274974335345,0.00144639936522012,0.00144958562859977,0.00149747156273787,0.00152452199210442,0.00156554191584076,0.00152585192145182,0.00155220772641159,0.00156957168324822,0.00144669132170134,0.00148172688767432,0.00147849483588243,0.00144062237821029,0.00144367713061891,0.00147006397457178,0.00147750721503237,0.00147899719576803,0.00147107409772286,0.00143940195498522,0.00142603116890206
328,"GUY","Guyana",0.00433405510040839,0.00416777029320765,0.00458677704995,0.00459622249826693,0.00496336339825257,0.00505423729177751,0.00524095240902039,0.00530766638614857,0.00542806776417403,0.00573527655888696,0.00580163378871273,0.0056940055493784,0.00576892969979362,0.00575410571511728,0.00619089414433356,0.00738770310601347,0.00718301656167517,0.0102333013473665,0.0110258253553186,0.011237963246014
332,"HTI","Haiti",0.00110144650372893,0.00110038134047353,0.0011049560014,0.0010989622357672,0.00111437113998928,0.0011454859133938,0.00116753727355888,0.00116677965571895,0.00119825760607042,0.00118563208491752,0.00117188774488031,0.00120550862514883,0.00120495046481435,0.00123784703002698,0.00118317451578019,0.00116770954379653,0.0011743144028071,0.00110884909025997,0.00110764826584328,0.00110674742092212
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.00196499501930109,0.00204424230712968,0.00215632754503067,0.00218567387135604,0.00213594189892768,0.00212902913882452,0.00214482561289203,0.00215590747756404,0.00215989700120874,0.0021544716915907,0.00228360890751529,0.00215501538239075,0.00213104570457562,0.00208053386353328,0.0021801273636418,0.00207180576321228,0.00216006242070884,0.00221410470350618,0.00226669009060357,0.00228510583142261
344,"HKG","Hong Kong",0.00702421697474048,0.00677955730450769,0.00697286069205808,0.00682392297112125,0.00664834763302185,0.0063863617172951,0.0067915486318485,0.00666411632451635,0.00685904384611332,0.00698245413981386,0.00650335208233882,0.0066043578009748,0.00643860540352934,0.0064168495052666,0.00628960647371104,0.00520405409835511,0.00526216538884484,0.00492091185395262,0.00510144477059441,0.0051687785061559
348,"HUN","Hungary",0.00793456042133569,0.00784674759883047,0.00764759391121226,0.00743344909011181,0.00686822057713899,0.00694820721869527,0.00680393760318958,0.00649587241835573,0.00622704764048415,0.00628666486036813,0.00663138276533031,0.00671363056514338,0.00699144843694978,0.00701245062644276,0.00699624414425012,0.0068238608085986,0.00697139459674917,0.00656885485437742,0.0060632526087746,0.0060324815294553
352,"ISL","Iceland",0.0136665403623718,0.0141620105648454,0.0152968654808677,0.0159851689901475,0.0155766903745034,0.0153531556195842,0.0149109395467289,0.0146724313451697,0.0144200553960151,0.0141019882262113,0.0143363767522405,0.0139063802662822,0.0139243955291173,0.0137193573521592,0.0130512296801793,0.0122471443948665,0.0122958974923698,0.0121814585884884,0.0115114691049644,0.0118304094296194
356,"IND","India",0.00179664420161378,0.00187139070112473,0.00195051133888457,0.00202136321682919,0.0020990555788805,0.00213594467488049,0.00219105527437753,0.00229463307978366,0.0023016395866896,0.00240062966028383,0.00244687206228829,0.00251472430427081,0.0025485702428391,0.00266097652518305,0.00265382421712654,0.0025039291829685,0.00267450206196733,0.00278524944708745,0.00294750821477761,0.00302891363580965
360,"IDN","Indonesia",0.00248662073734448,0.00250238187910168,0.00266534356818296,0.00256885405838204,0.00274660869989951,0.00292239677154281,0.0032756745688012,0.00335571721972245,0.00320742154694701,0.00323872558148106,0.00338341695336964,0.00334831936164655,0.00349465839684881,0.00372678616085755,0.00396962451516463,0.00373475102813619,0.00375676678776714,0.00433113778821875,0.00441481523098877,0.00463320653532476
364,"IRN","Iran",0.00897903684099617,0.00938052996635391,0.00920875715941546,0.00936235479548364,0.00947518430477947,0.00967163174457155,0.00973443431730339,0.00970150741571076,0.00970758631165896,0.00987689095871335,0.00971734875556482,0.00998069225821853,0.0105044573140282,0.00994146100268751,0.0103724513711681,0.0104507639319142,0.0109223538169922,0.0107408812783229,0.0110343148926826,0.0110769664919624
368,"IRQ","Iraq",0.00667584376515826,0.00615527875884513,0.00477190888194575,0.00597692543693508,0.00643637536150308,0.00678205419388674,0.00711082757414399,0.00746692398207757,0.00735658708248883,0.00715438226164955,0.00737427097577517,0.00829627130834762,0.00852829692410266,0.00889292874344651,0.00899431912434063,0.00782747471790565,0.00815042977387706,0.00884887525321562,0.00877901093958953,0.00877001466321276
372,"IRL","Ireland",0.0189177573368066,0.0182420231064869,0.0175753447339281,0.0171357869870897,0.0158672864046558,0.0155219886542931,0.0145139683471453,0.0146921462019733,0.0144896884749396,0.0143026264795535,0.0145826936359783,0.0149823835904499,0.0145791955140011,0.0138502667668315,0.0132304429279298,0.0125788656942091,0.0128973706900133,0.0123860251067723,0.0114536010958609,0.01118030755977
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",0.00962215602099223,0.0102622153902389,0.0102056892323821,0.010887099823519,0.00997172285754815,0.0104833658319149,0.0104403809075449,0.0110792405297315,0.00951459713000026,0.00896508994770676,0.00926533548807631,0.00897398798664891,0.00850898213809555,0.00858141383664436,0.0083751932196324,0.0083085860968639,0.00814236195532541,0.00840145329465911,0.00748833905364059,0.00715692634440736
380,"ITA","Italy",0.010078663970173,0.00984259970358014,0.00968742928561305,0.00942240261607453,0.00845839306376034,0.00863601095925381,0.00838683037984273,0.00805276511862732,0.00745389294173223,0.00711398408791267,0.00730726208170761,0.00727392376948813,0.0072027241050324,0.00714245697787578,0.00702547251826381,0.00642533024648092,0.00699324905284486,0.00705274062108318,0.00653582385184136,0.00632320137819679
388,"JAM","Jamaica",0.00449226800034395,0.00479965469889476,0.00446376193802404,0.00443898647291124,0.00337416076564882,0.00325444962530096,0.00344924255907997,0.00331491814794946,0.00350871620967812,0.00321693760311664,0.00330477743264111,0.00335856858042033,0.00322825490306765,0.00333470683233675,0.00380999848769553,0.00287830369620803,0.00303643905340485,0.00324851992469548,0.00330783483979375,0.00343006639902535
392,"JPN","Japan",0.0109295717815717,0.0106858950724697,0.0109391285131656,0.0103563055857518,0.00978046578180739,0.0101984242630819,0.0105876716446319,0.0109226683135436,0.0110251977118377,0.0106253969932857,0.0103101554902459,0.0101611007413157,0.0100507570019783,0.00969199924291796,0.0094164290222186,0.00892725565478801,0.00914582807776469,0.0089549717322449,0.00865378364810887,0.00848540882733197
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",0.00417719439656859,0.00394677361499781,0.00388665425511166,0.00376718590563021,0.00375891193538806,0.00360683824158758,0.00364424806277068,0.00397946413122684,0.00379651045651118,0.00373595138974039,0.00342829668245179,0.00324224549242425,0.00330286541459723,0.00319915813221691,0.00309809855433192,0.00271950832195157,0.00276711934873537,0.00286872243818095,0.0029144772560088,0.00292462758576453
398,"KAZ","Kazakhstan",0.0154751382666329,0.0168869528738772,0.0172099961153976,0.017328423589865,0.0169259861237616,0.0183321674641932,0.0176799373703448,0.0177948940117684,0.0180251685701377,0.0203755524466488,0.0200225608168292,0.0197677249119475,0.0205492551490287,0.0209959323656472,0.018948566367868,0.0180308548391776,0.0160663985880482,0.0174341757243045,0.0175229568046436,0.0173497387519519
404,"KEN","Kenya",0.00144112124620576,0.00136870645844083,0.00184426844612205,0.00190229102741831,0.00182643845448382,0.00182684592908475,0.00179541856121075,0.00171313564759909,0.00166905114450676,0.00165935609923787,0.00168329155625362,0.00176708774452815,0.00165426345761099,0.00169577570400008,0.00184769529982581,0.0020666066179274,0.00187689651441218,0.00188605142332122,0.00179181571796622,0.00179069099326513
296,"KIR","Kiribati",0.000714703575608403,0.000742265779614176,0.00073387349068596,0.000690443460033546,0.000677602685298278,0.000770331744410856,0.000727112977557515,0.000722190316005343,0.000716971879406457,0.000711880264826194,0.000740516121331636,0.000706097403104515,0.000822008374232318,0.000815075874401538,0.000810381377100166,0.000803243677746631,0.000796983594397025,0.000791268392050382,0.000781126850754472,0.00079808087966379
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",0.052801250479892,0.050960728515802,0.0476421003960079,0.0475509452085018,0.0454851631445642,0.0437244482648557,0.041414672827932,0.0440264594259389,0.0367280241024475,0.0330101888179653,0.0366271077637225,0.0383402047846401,0.0356640436810086,0.0353025651515803,0.0350170665675169,0.0318563416897608,0.0319498963320383,0.0374156825400431,0.0370421666233916,0.0373644640612501
417,"KGZ","Kyrgyzstan",0.00226300438013589,0.00224932871178778,0.00246845159076045,0.00268275851258842,0.00262846467802151,0.00255563862879257,0.00287822248155936,0.00320154932974839,0.00318397368403777,0.00330520861576542,0.00325134349092995,0.00312865701695575,0.00309729946594664,0.0033570226464961,0.00301113954130076,0.00285898847461499,0.00312939201296493,0.00326046598876912,0.00315581661342035,0.00320653502503013
418,"LAO","Laos",0.0017322622534828,0.00179932569336763,0.0018732335251773,0.001925941665252,0.00205534386747556,0.00216089191633147,0.0021192943475533,0.00224368196459443,0.00234911116907474,0.00241051278100227,0.00314861721690102,0.00424935537854341,0.00463993592821125,0.00470065273148877,0.00438032885574672,0.00437570796508594,0.0047811275777851,0.00486412253569869,0.0051321053336233,0.00510059826906905
428,"LVA","Latvia",0.00538648926766369,0.00569815612415043,0.00592041810331417,0.00579770098505562,0.00553426511908465,0.00614790940878054,0.00593247100554076,0.0059295382744459,0.00591919405353988,0.00591930706934906,0.00611588291395029,0.00622592115728842,0.00623920585211267,0.00656353394685606,0.00653960624495984,0.00627190385651372,0.00644450620923307,0.00612600503245471,0.00607062583376905,0.00607182586437816
422,"LBN","Lebanon",0.00436869961219921,0.00392372670901807,0.00364056753633907,0.00434571216129459,0.00503295404806293,0.00479699263300176,0.00484520734306802,0.00516983351879161,0.00471298854585289,0.00459074860669269,0.0048164793844133,0.00508555036741329,0.0054878996643937,0.00534261064137774,0.00545739569602943,0.00533474771674826,0.00462197804014999,0.00392423377639645,0.00398442886317983,0.00401900458293159
426,"LSO","Lesotho",0.00221019418447328,0.00220604343146186,0.00222522394005565,0.0022154649374284,0.00225861847370193,0.00226818771566752,0.00249542013752848,0.00250155019045719,0.00210159628566726,0.00212914784385025,0.0019957167967383,0.00195147843501222,0.00211585223973532,0.00197149242427805,0.00189413595061041,0.00166816891367136,0.00217739091864068,0.00194737373964778,0.0019645502765634,0.00196550690221713
430,"LBR","Liberia",0.000797159251873302,0.000827856255411105,0.000762530365600009,0.000736451840171624,0.000764918219204321,0.00080250419469737,0.000816439363824649,0.000821666981933731,0.000810136851458976,0.000788543173762172,0.000793019477560792,0.000779357796816777,0.000764694020653008,0.000750676374391233,0.00083013267519434,0.000792544696076962,0.000775956670930628,0.000798222425619041,0.000788584470117349,0.000779759906287693
434,"LBY","Libya",0.0173287216813836,0.0159873057010072,0.0140584618672564,0.0147579504288763,0.0142308021932018,0.0154623498285915,0.0112706516228933,0.0157610399818107,0.0124855294068772,0.0134688925124872,0.0119055296345813,0.0111656140898964,0.0138266214672224,0.0136071683733109,0.0154161256755924,0.00773780979071702,0.0125851419300967,0.0124661879002635,0.0134418663077188,0.0133773634365176
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",0.00707053308922605,0.0073003267043091,0.00800829316055911,0.00798697317386202,0.00726072164069343,0.00775389300801403,0.00818929323366306,0.00837883167388387,0.00801382070104794,0.00804683865258148,0.00830284863071629,0.00837774446286477,0.00853983949151436,0.00848339257378523,0.00856452569023637,0.00845651392456234,0.00847518315359349,0.00779581346830167,0.00736539970479926,0.00732600772428094
442,"LUX","Luxembourg",0.028010391214506,0.0271575766689193,0.0255183564139179,0.0248162998755927,0.0232709765912419,0.0240082993924875,0.0232475472135643,0.0222296059840523,0.0207618950632449,0.0193673446329878,0.018100101434816,0.0172854455534147,0.0171799164394118,0.0173196694813199,0.0172699908368975,0.0142600863727314,0.0145855917564872,0.012539424625637,0.0116141774912983,0.011707702542413
446,"MAC","Macao",0.00371829825040351,0.00307813576397474,0.0027770766238645,0.00223255329748801,0.00369452057588391,0.00244401568265851,0.00249912642091555,0.00213951300993562,0.00180655904346838,0.00221418057237545,0.00290902682840101,0.00287915584622962,0.00311728301544176,0.00201718852371739,0.0019363931336744,0.00163288635457619,0.00163301998166628,0.00167085227139136,0.00165911483453817,0.00166151732908295
450,"MDG","Madagascar",0.00134318966945637,0.00131892892641201,0.0013099914263441,0.00130066232874653,0.00129185188007148,0.00128275405514726,0.00125553221806564,0.0012673306186564,0.00121013299283941,0.00123018447775262,0.00120714866990957,0.00118638186781251,0.00117987780684362,0.0010999786192255,0.00112997020093682,0.00110574368266871,0.00111869047186998,0.00110877520110502,0.00112103202507239,0.00109658844194832
454,"MWI","Malawi",0.000478825501625535,0.000483328086958623,0.000498923234810432,0.000515170768109013,0.000520837924373282,0.00053001414706955,0.000541930186080569,0.000550558004201506,0.000562172406360883,0.000561716041397264,0.00057145207902518,0.000587243211068155,0.000594646166113517,0.000665208227011306,0.000719478829866439,0.000724325793858465,0.000703953436508723,0.000715208651883037,0.000728321546598926,0.00073782086464166
458,"MYS","Malaysia",0.00787808667062063,0.00775661194666262,0.00780178274596169,0.00830757653159953,0.00815982301639253,0.00817129871082231,0.00814967690071928,0.00833805354420299,0.00917424057915572,0.00914192822812053,0.00873269695355325,0.00867614453582752,0.0086776083651678,0.00908126073310946,0.00939387285714085,0.00877685280438316,0.00899098800610335,0.00914044919152012,0.00887566598089636,0.00916570201732923
462,"MDV","Maldives",0.00223259358033525,0.00266416677118808,0.00270812311431758,0.00281328386833677,0.00285431898115546,0.00290775815025561,0.00296862492059051,0.00322377690554629,0.00309617149816189,0.00357723613376127,0.00334683386524392,0.00358671975150813,0.00364712278038277,0.00400228950055307,0.00442972488934606,0.00367729989348789,0.00422819968272787,0.00460313028848763,0.00457449385325001,0.00476237246105333
466,"MLI","Mali",0.00151425640142812,0.00147435053643003,0.00152394203011037,0.00155290816426862,0.0015487531316312,0.00158683169857467,0.00159845579406225,0.0016182485362577,0.00165200078296055,0.00167177471289668,0.0017048872660985,0.00181856362869555,0.00189282198033968,0.00191069739125619,0.0018936661185899,0.00191457608553855,0.00199172239638749,0.00188757607378216,0.00192156305765823,0.00192234771349799
470,"MLT","Malta",0.00739383035807339,0.00746534902156862,0.00765086861582836,0.00761209055097027,0.00711928758261962,0.00716530823802248,0.00711471308873583,0.00747257720810993,0.00665262429139033,0.00653228416315664,0.00479640669770958,0.00403265930124005,0.00426101713647039,0.00410607050130906,0.00413965643444429,0.00394941107067751,0.00394989235041558,0.00415630453254901,0.00398004574357918,0.00375811774972266
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",0.00348159007854398,0.0035972348675109,0.00343672222179136,0.00323015051904858,0.00334971076368458,0.003342559093752,0.00334428438332899,0.00337658973316558,0.00327215234911612,0.00337136864674671,0.00346037488826511,0.00327544592073652,0.00343638566580601,0.00357654166837496,0.00359866870223997,0.00357467958317797,0.00343527013157726,0.00352175205346045,0.003424446420545,0.00339333866144409
480,"MUS","Mauritius",0.00324395870369469,0.00383373855852297,0.00389789188502964,0.00398820613481522,0.00396989261686881,0.00416758396830277,0.00420088366929864,0.00424616256103117,0.00434500087201168,0.00451101285909726,0.00450543210208241,0.00463902514392385,0.00487915956587447,0.00483759331944634,0.00494154471895979,0.00440568514607001,0.00458888505470886,0.00494022308730213,0.00521575972660479,0.00534250241177511
484,"MEX","Mexico",0.00602762539726803,0.00609532371353327,0.00603632394983498,0.00598854792517893,0.00576379203836326,0.00564965006784938,0.00582019798631956,0.00586470375421867,0.00577093203722134,0.00561995101563084,0.00551847910506175,0.0054876637198643,0.00532031499622401,0.00531694972748191,0.00527739622276527,0.00494467627665115,0.0050711451346457,0.00511595741312597,0.00512656993116785,0.00510917850485194
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",0.00270583912287608,0.00275630069304959,0.00272791072223186,0.00273251103041511,0.00248510232138909,0.002720757420147,0.00282349231718885,0.00269366782416715,0.00284549840179763,0.0028010819015707,0.00284298520459121,0.00297777840416342,0.00314857400787134,0.00335337604482253,0.0033516824686842,0.00326958289197536,0.00357875311641633,0.0033615329427063,0.00355593543263684,0.00365955106369608
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",0.0103186899066493,0.0111595556001675,0.0128948566936651,0.0130481602840375,0.014208394048369,0.0149661344647841,0.0189361926118661,0.0233274333901026,0.0261059427172659,0.0218237324304429,0.019098320969653,0.0216041290891751,0.0254850785428621,0.0288941907570054,0.0297269037131904,0.0267730976802383,0.024054550606421,0.0260660006425032,0.0314723195853476,0.03402096603216
499,"MNE","Montenegro",0.00481472191203649,0.00494989329857593,0.00496485634653257,0.00570097790594131,0.00407370028198855,0.00531764502008774,0.00519567031809784,0.00484689538099268,0.00475330374059782,0.00467666557827173,0.00496196987748182,0.00461647284015566,0.00480465891385772,0.00525716416920762,0.00540887776795567,0.00522363955821542,0.00520393095016636,0.00529662803500681,0.00511902320293171,0.00504884713821587
504,"MAR","Morocco",0.00231173344810136,0.00235466844161851,0.0024176413204402,0.00247780654459844,0.0024461300817551,0.00254337153352517,0.00255872809898933,0.00260220829405129,0.00258726843494183,0.00258881127099377,0.00261416083565589,0.00259628627297899,0.00267096158268732,0.00269407421539981,0.00287206137574438,0.00274908135683143,0.00290333544029738,0.00288033177517179,0.00282592966327945,0.0028109499453317
508,"MOZ","Mozambique",0.000643307851314353,0.000614660238698647,0.000623058509049672,0.000600170065768892,0.000567209193395042,0.000578189795931349,0.000752722503016565,0.000825635600648995,0.000858886333600294,0.00103930087188592,0.000925141107501841,0.000986093100284919,0.000984333847127338,0.00106997114221602,0.000946647641482656,0.000844814834691666,0.00092580160327603,0.00103147957555715,0.000959810441123507,0.00091594193583941
104,"MMR","Myanmar",0.00214081316191702,0.00226488005579295,0.00228692152440687,0.0022357692812593,0.00225900355311772,0.00232593893827757,0.00229465407325983,0.00218223429482456,0.00221484148696656,0.00229906779019664,0.00243426617176485,0.00244047607210278,0.00256893635026437,0.00230606805310319,0.00226378775472094,0.00228662262719381,0.002190984012947,0.00223062891734965,0.00216317628157413,0.00213479384879631
516,"NAM","Namibia",0.00534142719362197,0.00462595961089739,0.00442518736942794,0.00481111077870239,0.00467455577013833,0.00449626540772787,0.00453036910055787,0.00512555652778851,0.00445599248146696,0.00461375444794252,0.00457141889675354,0.00488843441335264,0.00458972554324404,0.00439151679534475,0.0043526990256602,0.00400259681261515,0.00424379312451113,0.00414625218951066,0.00458138607304448,0.00458090102732255
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",0.00112402451505721,0.00109306087657213,0.00112261147942348,0.00116433119811396,0.00119716593434473,0.00124037040205775,0.00127810480861163,0.00127561515161172,0.00134541586869488,0.0013808220472231,0.00134483416953659,0.00149381419266408,0.00157268056446006,0.00165068268822823,0.00159468314473139,0.00167017488907921,0.00163748317447024,0.00168228398452352,0.00150081574358301,0.00148104124635862
528,"NLD","Netherlands",0.0133619596482393,0.0130910164130434,0.0129824060125579,0.0127564712529958,0.0123200137919501,0.0129954292825464,0.0120866072449586,0.0118051028841461,0.0117234288420761,0.0112111524370244,0.0115652524137988,0.0115374355591469,0.0112466943500371,0.0108457870648524,0.0104527632507371,0.00946115451050246,0.0095507087574941,0.00873159279475315,0.00802599558835818,0.00783049952176534
540,"NCL","New Caledonia",0.0127358525578568,0.012090653861557,0.0128391290073184,0.0123745059174899,0.0129179517503414,0.015121023934554,0.0149674341611847,0.0148103205173951,0.0155673672183212,0.0191122602944105,0.0185504349538407,0.0207435373325242,0.0210341470667503,0.0224154936102422,0.0215828498637699,0.0195073269165325,0.0172050768274036,0.0190987702002506,0.0187950566252856,0.019375102640311
554,"NZL","New Zealand",0.0213111512357518,0.0211093054135936,0.0206915925784699,0.020455127200774,0.0196982441806844,0.0196151149519875,0.0193743742101016,0.0197848014697709,0.0193017761761225,0.0191747255984122,0.0186220614060552,0.0178861053710785,0.017763493351952,0.0173748626726272,0.0172452403739135,0.0162064748607113,0.016169823115833,0.0154807486957292,0.0147389016819151,0.014577592808312
558,"NIC","Nicaragua",0.00238187444614533,0.00244048679808362,0.00244781006330807,0.00238716951951213,0.00239633663427784,0.00241057899744038,0.00256169140052339,0.00256596219574615,0.00259215190893507,0.00265251838216833,0.00283064128572348,0.00279043463818794,0.00277596739632272,0.00269295395812238,0.00271164989974394,0.00266635478706105,0.00273346690134908,0.00272687989248894,0.00273033828603506,0.00272218562074608
562,"NER","Niger",0.001430120478762,0.00142642891660765,0.00142996616546958,0.00143874684725604,0.00144641562784739,0.00137478342662124,0.00137774145084396,0.00142272469030254,0.00145547242017787,0.00147023264482631,0.00146763992337263,0.00147658737694746,0.00149441154533256,0.00148847022257294,0.00153553710337925,0.00157626548068635,0.00156983782958588,0.0016143248707213,0.00151290258682854,0.001502835569592
566,"NGA","Nigeria",0.00237463002531421,0.00211945187535922,0.00190213178513869,0.00186528541906298,0.00172104940157696,0.00193470149077991,0.00202626595692563,0.00189816063381593,0.00184163353991742,0.00184506225070828,0.00172864232648292,0.00166388479331862,0.00163050338142768,0.00159681721512875,0.00170405890228949,0.00156746597826181,0.00162721961324556,0.00149366786300655,0.00148009528614107,0.00150567566544767
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",0.00425896529499565,0.00429177549658887,0.00365607160857961,0.00395889337191166,0.00381129382691496,0.00371499531849477,0.002970355225631,0.00290449513232627,0.00248169085287887,0.00261765717398528,0.00224438906831408,0.00243640839123374,0.0037648902194743,0.00340006631893139,0.00369734277538835,0.00348960548408239,0.0029655150268478,0.00305846009361751,0.00327276647057086,0.00328463632375878
807,"MKD","North Macedonia",0.00561074165114979,0.00552786657887721,0.00576698868136167,0.00579329124876277,0.00544351658622653,0.00550154091246019,0.005916563669626,0.0057481153336821,0.00520807948076632,0.00508232809360776,0.00486345965544284,0.00482752705231415,0.0051501213212621,0.00493327246154935,0.0054642203378167,0.00520282769472345,0.00494196712917403,0.00542321835785927,0.00539378255901006,0.00508154197201413
