"code","iso","country","FCD.raw.1950","FCD.raw.1951","FCD.raw.1952","FCD.raw.1953","FCD.raw.1954","FCD.raw.1955","FCD.raw.1956","FCD.raw.1957","FCD.raw.1958","FCD.raw.1959","FCD.raw.1960","FCD.raw.1961","FCD.raw.1962","FCD.raw.1963","FCD.raw.1964","FCD.raw.1965","FCD.raw.1966","FCD.raw.1967","FCD.raw.1968","FCD.raw.1969","FCD.raw.1970","FCD.raw.1971","FCD.raw.1972","FCD.raw.1973","FCD.raw.1974","FCD.raw.1975","FCD.raw.1976","FCD.raw.1977","FCD.raw.1978","FCD.raw.1979","FCD.raw.1980","FCD.raw.1981","FCD.raw.1982","FCD.raw.1983","FCD.raw.1984","FCD.raw.1985","FCD.raw.1986","FCD.raw.1987","FCD.raw.1988","FCD.raw.1989","FCD.raw.1990","FCD.raw.1991","FCD.raw.1992","FCD.raw.1993","FCD.raw.1994","FCD.raw.1995","FCD.raw.1996","FCD.raw.1997","FCD.raw.1998","FCD.raw.1999","FCD.raw.2000","FCD.raw.2001","FCD.raw.2002","FCD.raw.2003","FCD.raw.2004","FCD.raw.2005","FCD.raw.2006","FCD.raw.2007","FCD.raw.2008","FCD.raw.2009","FCD.raw.2010","FCD.raw.2011","FCD.raw.2012","FCD.raw.2013","FCD.raw.2014","FCD.raw.2015","FCD.raw.2016","FCD.raw.2017","FCD.raw.2018","FCD.raw.2019"
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000355714340283034,0.000237540923713401,0.00777700407648992,0.00606491890670985,0.00786653117182849,0.00734675586141235,0.00853879371916789,0.00738643226724142,0.0053084902195996,0.00532185914351666,0.00535022153768269,0.0166475721376778,0.0211289727091481,0.00932841261071255,0.00181594121514253,0.00266435662005444,NA,0.15411318289252,0.213110608822921,0.245709076132297,0.264532648352827,0.287676637552207,0.306599944508582,0.300892197473131,0.2969716795244,0.290876618564608,0.277741298520678,0.259272348292222,0.160367048509952,0.140087365738402,0.110048872607746,0.159661315737657
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000622231788658741,0.000404888087825347,0.000144336330625337,0.000513026805196774,0.000578463304586238,0.00111422835738595,0.000250641244946657,0.000493504093282931,NA,0.000334310233870893,0.000304561374903046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"ECU","Ecuador",0.00920640544665523,0.010067939114248,0.00985690692403786,0.0106554118964652,0.0142340291166965,0.0165988188131497,0.0211649163270278,0.0194739383409055,0.0238439920491366,0.0233665641885372,0.02323858981569,0.0321410603571121,0.0319683842583959,0.0299221846111549,0.028622714840369,0.031674713127643,0.0297549767333836,0.0311937598636285,0.0269458539929381,0.0346286031139332,0.0222188783378649,0.0199232969708002,0.0194505938211769,0.0150836305818238,0.0111105762021646,0.0118592437336309,0.00770003889615202,0.00441218871802884,0.00344630526766045,0.00467142478510005,0.00404297472470472,0.00519606904105553,0.00438358111134584,0.0102183681288633,0.00372414347612843,0.00292968540225604,0.00532344104582041,0.00863480896329642,0.00635910947371089,0.00913837594014015,0.0202369067071804,0.0236564929809921,0.0297575997521124,0.0204608963905867,0.0177268728636285,0.017920546025784,0.0135094677513434,0.0340573921844985,0.0439533661754492,0.0481614827057573,0.0292109045464906,0.0231372685486094,0.0283030786910708,0.0357450464564296,0.0311075100335712,0.0305646424676463,0.031616955347219,0.0233049698097276,0.0304372126803226,0.0299859077702703,0.0343049133503214,0.0468137673780003,0.0474655964249028,0.0471307999371406,0.03404806527823,0.0245960594447326,0.0146690585924477,0.00933822608697243,0.0205520773825143,0.0199422276850602
818,"EGY","Egypt",0.138556056647423,0.135407924101424,0.127402940382886,0.124584573355962,0.12995183204914,0.129974865235079,0.111914772530537,0.188015177015062,0.19873084713853,0.185646569578575,0.155866193736217,0.216708456329245,0.215257792797275,0.278310085164666,0.36768893045058,0.394110273798204,0.377726864868844,0.358009085850834,0.342078470924267,0.296333017393176,0.303914414154992,0.246737680430097,0.266803480029647,0.25656645443392,0.219457842881358,0.372269237711493,0.310060348701951,0.296671872250645,0.27050680836456,0.206575352106124,0.24098549560355,0.243792460513943,0.213630936844292,0.185671023431728,0.156110999151061,0.135131639615072,0.18753862257838,0.147597814094999,0.134150221422036,0.108683265588962,0.108511587611223,0.104031290660105,0.110086949330956,0.113193933390984,0.130610880660508,0.142723698990034,0.142728534914942,0.139968358974733,0.145361998779175,0.143427963338919,0.167711518199911,0.177273341360952,0.178832392455679,0.206419563570596,0.195866884047899,0.185414008314775,0.169378178527889,0.113137302309856,0.124570627508464,0.125510830643731,0.13582151650817,0.162464209307558,0.18650236161868,0.183863460370895,0.178216709025721,0.176776325292932,0.153383293559498,0.152314789708106,0.144396226230539,0.148872542496178
222,"SLV","El Salvador",0.063941153497593,0.0700775477194142,0.0700840719811704,0.071410039594372,0.0712411443755849,0.0722459323336064,0.0730212182175948,0.762532665179799,0.8504778784323,0.855149044135632,0.878322805630899,0.884585584854328,0.884166956457265,0.881947596777436,0.882818154479372,0.877326153246037,0.887671894974583,0.872659640263474,0.85855729957159,0.853506362144936,0.850928705002446,0.83629317969819,0.829380642943561,0.851524665714282,0.812365072480503,0.826275670303689,0.830970921798997,0.819313932115846,0.865543415138224,0.802085146925795,0.526164149960955,0.670693236512427,0.71887619367265,0.698904129212991,0.765985447352947,0.625382670669927,0.597833591329274,0.544470540463454,0.583377435571833,0.580409938141054,0.520833238381067,0.466510866266906,0.418104799781918,0.459721813393239,0.402515313355269,0.400253167627786,0.437451129797087,0.390758459978785,0.432741617169559,0.384146530825184,0.334439497357351,0.308807794414868,0.220831898075641,0.30431732640056,0.222099022992906,0.219193988641851,0.239808102921447,0.227222874646117,0.174624481070339,0.148246545533379,0.19243451088001,0.0856098121761533,0.0850628035653954,0.0794334804420868,0.0745590342945043,0.210435799322693,0.281860255481219,0.274959025198425,0.249112473170387,0.252965475695547
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00101588058421887,0.00142257882691438,0.00231783444045661,0.00227861194829729,0.00224369922243316,0.00221276239240175,0.00218551780354557,0.00222097188769641,0.00225797718849033,0.00229663167533303,0.00158275110147788,0.0015231251559704,0.00118433702790332,0.00135781166473563,0.00270237909001843,0.00263962565117489,0.00346524571362758,0.00318280872696147,0.00314292540071671,0.00438865077384873,0.00443689217889002,0.00414804558708696,0.00414241772286162,0.00435531557665553,0.00426717131266652,0.00394913619544497,0.00298865263660666,0.00135697822567294,0.0011064455243303,0.00108553411687195,0.00106633905541517,0.00104883603783739,0.00103302905554446,0.00101894113554779,0.000968438025543638,0.000919647728438816,0.000872520115267033,0.001521881135931,0.00126541350362123,0.00989719275921894,0.00851742197678808,0.00591684006415494,0.00171223309132641,0.00153066062071316,0.00141506679837138,0.00145412605093691,0.00146809601528471,0.00146469404854298,0.00146228510254236,0.00198276185535759
232,"ERI","Eritrea",0.00944099573802815,0.00944099573802795,0.00944099573802798,0.00944099573802808,0.00944099573802798,0.00944099573802792,0.0107780402522264,0.0125562740045068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128226371038878,0.0906061637282899,0.122558626749718,0.159488544011533,0.155405960761279,0.095053557744179,0.102880237145514,0.052479677058622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",0.00333930019875873,0.00287638760399336,0.00269391014997251,0.00228162532361617,0.0021388528636801,0.00167242296967726,0.0714826805074553,0.254774041032403,0.360075168929996,0.403267442950032,0.498018695969688,0.496856779121796,0.395205349884536,0.463121051815889,0.411904276276973,0.38736343006567,0.340683111857577,0.338565709737567,0.372554366698246,0.379898251638465,0.347208102001194,0.34086713449407,0.328937798763932,0.303510942683298,0.235618768396249,0.18786825764005,0.109919303219867,0.0894497968552649,0.0959640167263615,0.328351523437631,0.412362970036889,0.225387019639615,0.316650360540662,0.0265613939510963,0.0299473987837999,0.00824550699290061,0.0245147515161171,0.0117319317135662,0.00184847497932497,0.0256224145377281,0.0448134223903874,0.0205154277410979,0.00372326626911956,0.0938411940644934,0.0054811218803972,0.00576853552403367,0.0101408631972793,0.0126796113189187,0.011695646627435,0.0140402721662411,0.0423421952840339,0.0188038303037063,0.0219777259768237,0.0193324081451919,0.0206953761368412,0.0262433814701866,0.0203763669918417,0.0211078117557361,0.0194935412926247,0.0202503267662254,0.0553348776794316,0.0900804044423306,0.060083932789323,0.0713444344543692,0.0571249713172826,0.0560003607550644,0.0496084513434259,0.0599344814629703,0.0525095663099787,0.0525278257467794
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"FRO","Faeroe Islands",0.0515810169398712,0.0515441067158743,0.492969053200547,0.465109292875802,0.527785361241982,0.54350895693621,0.490921445918057,0.54252442673365,0.605483972857417,0.641435605458017,0.654126890612551,0.644309324492186,0.690358831938155,0.675877098821875,0.650288283826758,0.607290528481228,0.559684282363765,0.532318833814338,0.463021124305736,0.334766039164655,0.213826665770913,0.246495051713649,0.213694567981595,0.148642344588659,0.10564563719555,0.0824272875345959,0.0658237208769267,0.0665236052055504,0.0315182537401768,0.0425649472777018,0.0402100910008867,0.165649426273491,0.0717720581221357,0.0644542934884496,0.0341141153220005,0.0310478648897149,0.031681621177352,0.0310010538443608,0.037983718013873,0.0346166245045521,0.0332652411964018,0.0563461401036137,0.0350851005750502,0.0450989618224468,0.0389372567259044,0.0339252548420135,0.0357905111401148,0.0340228032863383,0.029011856490364,0.0263714131372623,0.0230474379155218,0.0224631129004988,0.0219110657460526,0.018593714311294,0.0164096872563186,0.0142919300814922,0.0126231072700018,0.0096195868730355,0.0140902026989786,0.0106072295592025,0.015674101712509,0.0150583446242194,0.0125968808695081,0.0121259812175432,0.00947561911296413,0.00855667166454652,0.00840036712982021,0.00386289830038549,0.00297113511386356,0.00155641734595879
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0402536548568803,0.0402998233554475,0.0402776344859525,0.0402831967391212,0.0402828563335906,0.0402993535510297,0.0403053321031805,0.0403054765164793,0.0403036123895706,0.0403051312750183,0.0403037169558037,0.0403055684853016,0.0403061385440252,0.0403050817744391,0.0403062288845094,0.0403058620724902,0.0403063770250137,0.0403062588069438,0.0405689067946099,0.0404039030240675,0.0405565376906656,0.0403468444421049,0.0405205400137294,0.0429783519805543,0.0452852546209618,0.0403209503788614,0.0394653877395794,0.0391567206013268,0.0402182239219628,0.0430168814445866,0.0420479036818962
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000159855061048378,0.000329559245558129,0.000414206151089855,0.000535481101363393,0.000389978827758859,0.000906008181531294,0.000728541678579491,0.000580086209378812,0.000723144450323343,0.000571090778762531,0.000441718811349229,0.000612425663703676,0.000524548269361181,0.000797667209238516,0.000899625589933188,0.00164301327879439,0.00398317323450572,0.00660907812588767,0.0160203789123462,0.0154715258923889,0.0293460311373632,0.0332394729848763,0.0423290776611199,0.0382807457560484,0.0868357288884195,0.101201747968195,0.102975243044798,0.0947914380068194,0.132804117927159,0.125176495209826,0.119688678718719,0.081767773259899,0.108580481369781,0.129309086756662,0.107323623374081,0.128010373200051,0.127117169699924,0.118752492866752,0.116864175698205,0.112338111623501,0.119209132893132,0.130712463556528,0.115191191273381,0.112828714441471
246,"FIN","Finland",0.0199704672335618,0.0222932558875035,0.0204923395146253,0.0114840080956034,0.0114884201636762,0.0114928129191107,0.0114971855900532,0.0115015391046792,0.0115058730105271,0.00967887203999369,0.00968205733113702,0.00968522883610226,0.00831531493433102,0.00602515459930094,0.00776625208475662,0.00748195088116591,0.00669181504370932,0.00691780850365284,0.00582949963224325,0.00628256857924687,0.00624850844522119,0.00513672609267154,0.00710969439266637,0.00539687643550945,0.00639426681210011,0.00614653118927223,0.0050776725389627,0.00492849952551343,0.00454553263082049,0.00670452554956703,0.0043787137802826,0.00412331731512798,0.00570637205044471,0.00496806684554107,0.00435155996056543,0.00384933341700994,0.00339264792288384,0.00481900603129333,0.00412524240424307,0.00401727477748577,0.00748653393044058,0.0092446395427568,0.00546130741400681,0.00407456976910027,0.00293433198594943,0.00366065511405657,0.00344874696594323,0.00357836244198527,0.00301647000941454,0.00335871391055621,0.0037563178465066,0.00322561866899936,0.00253325345960319,0.00302647309495052,0.00230178422645353,0.00182277529935867,0.00172565051439592,0.0016837025723575,0.00161342058476377,0.00160339809817449,0.00280066625189452,0.00363241390670764,0.00362392560378587,0.00279129935694101,0.00253028947547863,0.00205417034777639,0.00160618860704854,0.00171874634564248,0.00214636802150585,0.00192396634592192
250,"FRA","France",0.154996452014136,0.159135272463365,0.154927830939197,0.155512728458014,0.161280689095028,0.165067892965707,0.164901680370946,0.161883207073507,0.164362683266632,0.167239116799086,0.175885509019111,0.173938457527441,0.167072148292803,0.163417094722822,0.165848336814597,0.169585652918878,0.163425829506793,0.164492424764446,0.167387126489189,0.16376793997959,0.168562614657209,0.170183074031501,0.170019243338868,0.180540100630616,0.174425822112889,0.176044596552517,0.168950468612682,0.169907799079829,0.176535399910664,0.176407229803976,0.176202625450303,0.177447646770232,0.176627675247844,0.171842731957431,0.177578975018524,0.18952096030125,0.193317879083036,0.199316873048996,0.182366768528783,0.181815767508934,0.1940190286553,0.181673498850821,0.183009898800954,0.188931211742609,0.182845831036029,0.183674366624858,0.191744511843127,0.203769888627919,0.195678192190492,0.1797519691769,0.190238322921833,0.19183507590057,0.195661276537088,0.184024620530306,0.181005042859831,0.175732527856304,0.180340080338802,0.18618943046617,0.1788349578751,0.173654247507943,0.170686226792179,0.209227537034888,0.158637060941266,0.147821796766652,0.14647302981769,0.152535493490333,0.115872006237362,0.115970613848181,0.121569570527785,0.116914787422624
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000647585579123443,0.000819896195173818,0.000783471942099468,0.000895067428971201,0.000655175823284096,0.000829174616776556,0.000577124651241081,0.000667558208630788,0.000631486115494029,0.000409374384167122,0.000482458069124202,0.00118750921856376,0.0026143939326103,0.00414823835176008,0.024930833526207,0.0308955085493356,0.0238605911162733,0.0423031379223695,0.0959500631934901,0.113009081446521,0.114114944830709,0.10285773578632,0.129894344811858,0.115166803666318,0.0623020192204663,0.0454581931752364,0.0480131957403153,0.0441337282911274,0.060637720484554,0.043042105529628,0.0597487775125635,0.0487888224870482,0.0539584443580964,0.0610906496009197,0.0647471610550869,0.0712320760309963,0.0826011031333121,0.077717575551775,0.0693145311301902,0.0867782547710203,0.0989159785005458
266,"GAB","Gabon",0.000221490955925178,0.000208807032791113,0.000196241690321027,0.000183948932109804,0.000172051638941118,0.00016064247972156,0.00014978644660112,0.000232227094067836,0.0016589630599303,0.00253744448766171,0.00312318494339384,0.00353423680096945,0.00383268516005615,0.00405431033601489,0.00418756202516045,0.00428553582607044,0.00442398448300045,0.00454050351174728,0.00447011346504021,0.00440149186391056,0.00433314746949893,0.00426749296703708,0.00420348945361451,0.00414127778517992,0.00408047722515125,0.00369982558543491,0.00337807665893034,0.00310239618975743,0.00286351714222297,0.00265523020221475,0.00246564531132076,0.00233800026817587,0.00216483243081004,0.00203516626425961,0.00209539594552764,0.00773217401433531,0.00761829311311098,0.00740285714301095,0.00678854405247171,0.00721400691818391,0.0076345404992769,0.00738718775737468,0.00663612367346174,0.00589030543727676,0.0090519108835016,0.00801445401137317,0.00908361003322099,0.00561014613959559,0.00692902051886846,0.00720118091882032,0.0082965247470529,0.00542744240983938,0.00682547201456435,0.00606488425900918,0.00666870952178196,0.0155795396077789,0.0119705488561886,0.013574725534767,0.00896707157919709,0.00691431152820935,0.00648658550542858,0.00623664753490348,0.00664180210652562,0.00704095111350539,0.00736378479125212,0.00674586947563469,0.00667383475359801,0.00656241559969148,0.00653180620019223,0.00652425328314242
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00789070733145497,0.0142040404857373,0.0192814864665721,0.0233584000923654,0.0266167023129428,0.0291990817794299,0.0311641323340291,0.0334503773314256,0.0451030855544744,0.0539253785421128,0.0605107594639067,0.065578683048107,0.0693496484200276,0.0722358132504369,0.0817182709610457,0.10245277462376,0.0988163447234156,0.100167164350844,0.102384197013299,0.0925028956845395,0.098579786780046,0.0897279481530694,0.0791548986626136,0.0744626860267866,0.0590664245124889,0.0666572323774989,0.0555066741623655,0.046758750015447,0.047015135213244,0.0304577870925478,0.0221489040226591,0.0158754222859355,0.0238728579580295,0.046080519653998,0.0303029406447263,0.0231807121088749,0.0390846382867767,0.0360030616720106,0.0144752096937314,0.00182444229668681,0.000409266465867563,0.000650866010217579,0.000170097734158363,0.000587976360184093,0.000679662064729709,0.00134395027401043,0.000337776906044522,0.00071546628895642,0.00000643421294769597,NA,NA,NA,NA
268,"GEO","Georgia",0.0214836862633156,0.0249578933497584,0.0283809031957702,0.0317542280684471,0.0317235534580326,0.0336189643161795,0.0353768789931016,0.0370118664939387,0.0385365196584056,0.0399927764734422,0.0429738109844632,0.0489775063547723,0.0534842897694018,0.0569922993212653,0.0598007033310592,0.0622677465333116,0.0652813573255388,0.0675990196144886,0.069437143070903,0.0709651645225776,0.0724530905596729,0.0745208789229066,0.0758625284876917,0.0771772828006917,0.0780814068062804,0.0788117972917843,0.0792982615243612,0.0797100332827925,0.0803881094043526,0.0807112407819634,0.0809843123168153,0.0809758046326528,0.080970197863372,0.0809676166143884,0.080954418872602,0.0811107045639107,0.0814017047343416,0.0816810323942942,0.0703175118584487,0.0381639594612128,0.0412350106366348,0.0443313275254879,0.0471516086800747,0.0397027388140906,0.0336087944179447,0.036471229597578,0.0400296517384711,0.0402993771025087,0.0423104916093819,0.0363813995690749,0.0411832980495043,0.0436448641707962,0.0463649357719645,0.0517337383405075,0.0647735715414601,0.0680344782049708,0.0686836900271981,0.0736900150869001,0.0775383745508433,0.0762942884839002,0.0783503711239384,0.0712845712325502,0.0613598422463296,0.0772663949007887,0.071632282192476,0.0726641007782377,0.0720755443767936,0.0727442414433208,0.126926904414044,0.126798661546655
276,"DEU","Germany",0.0851321671938788,0.0650952903020406,0.0707380109085908,0.0781569984414704,0.0792959173164853,0.140929928659567,0.177994185033237,0.155348304851451,0.253238540129102,0.278463078961402,0.329074971572116,0.47348112228437,0.485261543689622,0.500902479984184,0.440537180773397,0.465605238138144,0.459297703936484,0.461146656439761,0.437433010656003,0.381009223753221,0.296386804771498,0.255695230458098,0.234469704412384,0.202547945092224,0.175737617550002,0.162880078840764,0.156618434938635,0.163845165000604,0.158654418646092,0.1133161883586,0.096464993817853,0.0837109198572404,0.130112181857724,0.106114717901266,0.082889584811411,0.103718746724214,0.106995679764513,0.121764592279418,0.119606994821812,0.124858455117977,0.131972709988005,0.181806161080265,0.195868192773151,0.153962771303738,0.172987707639142,0.15599202665088,0.177203956365578,0.16549370892852,0.134113475551196,0.160537623425336,0.16070161343879,0.138337801852841,0.14361363824797,0.129352966381297,0.141043050225588,0.144832208713038,0.129895296812498,0.13127733969926,0.145977368806054,0.147986289912289,0.160499226356347,0.132191227499436,0.128072030103461,0.126179163709246,0.121902802571597,0.110861558917163,0.0916988593133254,0.0806603051625535,0.082487093921741,0.0777580623803974
288,"GHA","Ghana",0.000515654674470941,0.000424619809059963,0.000964301126722174,0.000505039946769014,0.000983074610862248,0.00114356630352138,0.00198408463293302,0.00253958288428932,0.0210743860447085,0.0932847713492624,0.0362536047537704,0.0382413107016109,0.0700216036558855,0.132946267550636,0.331172422670451,0.283298209821723,0.260454119919855,0.248355480012788,0.221081029812276,0.208666011618792,0.212055236887778,0.145874471757245,0.163115603335838,0.273717414774978,0.24311228799454,0.283874281737813,0.284253937871154,0.286369795118761,0.282126464569256,0.123680393446873,0.30040679273127,0.329939784043238,0.319221267475868,0.303031626581678,0.235783720701435,0.260970583866166,0.238862159925509,0.208688325175468,0.222947994004035,0.23284129399484,0.246274749905145,0.267371954281937,0.212827277872657,0.227998089886934,0.245443080092241,0.257938433581322,0.222033824938236,0.210960731060775,0.218839019003599,0.220731706612759,0.224311314482997,0.229969856836033,0.250931228213517,0.229534053466792,0.186356082179831,0.19934476385493,0.205233053588434,0.223468956361975,0.202987436941862,0.234237648358932,0.271027235828267,0.205726718393797,0.233223392806858,0.241669356248065,0.256531994674112,0.239774806870213,0.243518607629842,0.248637190914963,0.25534379168689,0.257832961498305
300,"GRC","Greece",0.182482591994043,0.179285667419594,0.178337655690253,0.178607425648473,0.173048814850935,0.163378027821084,0.173702808082847,0.172084593826049,0.178149434478187,0.175927619866991,0.174286525946729,0.177828326255931,0.173336162845646,0.171987638348741,0.192694769429423,0.186167287835185,0.184801692003528,0.204399798235777,0.193097687107297,0.20263651500818,0.219032949067311,0.204734246313844,0.209216519387972,0.206957769414694,0.227671927725618,0.161369708251971,0.155479874049804,0.15670245328092,0.161841585200107,0.151176816241134,0.149155309522726,0.145266619889716,0.160416697464102,0.164036958703254,0.161822261028452,0.178281987302526,0.176642691679794,0.161804459649139,0.171581947028851,0.151006005684664,0.179274386186065,0.179360076532516,0.161814692309864,0.166568085533888,0.202790875775683,0.184398836735379,0.200720839897025,0.222365004028184,0.191600104277775,0.174781310855322,0.198023823823439,0.192671138498822,0.202208417844262,0.163667751259546,0.164665864003731,0.149156921816569,0.145292972028046,0.149086684972975,0.150296946636419,0.142717842433601,0.137951347504516,0.150894718574834,0.130138629806413,0.117551796394135,0.0980925334756375,0.12186364418197,0.0920401583299363,0.118815689932797,0.117689786954224,0.0871017970422394
304,"GRL","Greenland",0.126741374085715,0.123077748635084,0.119893180994124,0.120028492522909,0.113865918887764,0.111149483276601,0.111490300556007,0.111870171875012,0.118789032459161,0.115939015821086,0.114743257775462,0.119015022714286,0.120033238138126,0.107461375742099,0.093458587167072,0.0961975257815085,0.10199848247639,0.0986832872509714,0.0999041499446385,0.104952674194146,0.139817624158141,0.15260254623776,0.187576182561393,0.220271622741595,0.316109914233754,0.498086799170774,0.590621174281137,0.458052826900337,0.398858713074316,0.314718033716446,0.266078100013401,0.242952544852171,0.25387110798883,0.258357690605333,0.252589316722842,0.245997285166301,0.266882910532003,0.26890353793993,0.27339598853546,0.260719556540313,0.279792990814402,0.242321915718901,0.227966139954919,0.168785865012905,0.180561871124106,0.142377682990909,0.184697918998757,0.206894031607055,0.168368936685502,0.131628230220583,0.13763469732536,0.173035678070614,0.24116969198865,0.308522805669943,0.0672113815132345,0.0635741907192096,0.0641812108561912,0.0721684943203831,0.0740093910769818,0.0741701258574873,0.0704507825729309,0.0804528900704373,0.0789368908964589,0.0713946218999141,0.0638929174605256,0.0771356057831392,0.0824122124892998,0.0728367645224504,0.0770138506217937,0.0868370398156127
308,"GRD","Grenada",0.0101547306291043,0.00999588694690628,0.00985252631096301,0.00972240105145211,0.00960377413756048,0.00949522058056298,0.00939548990185648,0.00755216225092563,0.00637353339849701,0.00555500798836852,0.00525429323991863,0.00504906192311261,0.00456707062106648,0.0175868574949438,0.0218989262832949,0.0200724929752046,0.0203098795992198,0.0210289331535608,0.0204759763505664,0.0201810876479103,0.0216126434389534,0.0217631015400382,0.0219135156049794,0.0220665509230308,0.0213997315234955,0.0213000724289392,0.0238048316256636,0.0559801512735398,0.0278987531461659,0.02156861086772,0.0343381267456871,0.0281549060388229,0.0185791131972161,0.0361576305754303,0.0311704557157318,0.0655718242273781,0.0700154221277933,0.0663014547338071,0.0610321595853018,0.103364991903436,0.0801722460900391,0.0829334479770306,0.0946220793008516,0.0901279223601373,0.0664154796304951,0.0664529483656622,0.0737803460383387,0.0572227219066116,0.0659792637939384,0.0565810999376114,0.068930398549139,0.0760953448213556,0.0582646542654448,0.0634841302651468,0.0564324618899848,0.0683947996326421,0.0477918450058667,0.0541996876732024,0.0717767099273255,0.0583146434400495,0.0615716577845231,0.0182506499375413,0.0210254393688093,0.0165328866667323,0.0223682978611664,0.0935047292562372,0.100288728486994,0.092708709370987,0.0939659721314339,0.0700159886518229
320,"GTM","Guatemala",0.0765591327129506,0.0723057635772575,0.0688451940016649,0.0930865816485051,0.0895767021324225,0.0864498680759735,0.0836419076301158,0.0811085463942716,0.094481668126288,0.0920918601566396,0.104767007767526,0.126312589742747,0.138392061879686,0.131041660365626,0.142590079057312,0.126141638548151,0.144410254528135,0.133740367519682,0.114342430933208,0.124177092421402,0.142147144442358,0.133100067226838,0.131892499675807,0.140705498561891,0.141124677600533,0.146880461727724,0.129502700660114,0.146370806450676,0.146552697651408,0.140588684993348,0.143918220406346,0.149836855709805,0.139684852022371,0.133537788226895,0.144547175005828,0.134882284853641,0.124002422787308,0.11637569798248,0.12706215977218,0.138452252014743,0.135181532325509,0.123653088304591,0.134468223926735,0.147515823482597,0.14174369984513,0.148141921084621,0.142494028220958,0.0929040273967581,0.12208896117606,0.100143432660055,0.0785754218659581,0.0702443692744475,0.0520140216090492,0.0944585047676716,0.0595245265232602,0.0570111959975007,0.0482464907413037,0.0654268150037445,0.0697421693470729,0.0509802081529659,0.105751071812074,0.106979960725938,0.0544322176088351,0.0908089501987385,0.108905625101062,0.130655161538781,0.153207920105489,0.113211663218759,0.124527073619574,0.144572775179831
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
