"code","iso","country","BCA.raw.1990","BCA.raw.1991","BCA.raw.1992","BCA.raw.1993","BCA.raw.1994","BCA.raw.1995","BCA.raw.1996","BCA.raw.1997","BCA.raw.1998","BCA.raw.1999","BCA.raw.2000","BCA.raw.2001","BCA.raw.2002","BCA.raw.2003","BCA.raw.2004","BCA.raw.2005","BCA.raw.2006","BCA.raw.2007","BCA.raw.2008","BCA.raw.2009","BCA.raw.2010","BCA.raw.2011","BCA.raw.2012","BCA.raw.2013","BCA.raw.2014","BCA.raw.2015","BCA.raw.2016","BCA.raw.2017","BCA.raw.2018","BCA.raw.2019","BCA.raw.2020","BCA.raw.2021","BCA.raw.2022","BCA.raw.2023"
208,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0254564183282489,-0.0387082187489201,-0.0445347768937391,-0.0499436805049274,-0.0514867618544235,-0.0497784481891683,-0.0448361685495136,-0.0361833923558554,-0.0277290273574929,-0.0217833674438817,-0.0203210706382247,-0.0216063690866535,-0.0265894953271935,-0.0350474236596862,-0.0419947728128117,-0.0509971825284724,-0.0563918632246758,-0.0583552541241995,-0.0585187813580399,-0.0585803717096188,-0.0623176950421801,-0.0618591761701145,-0.0548748935927743,-0.0506868389881924,-0.0474416701521275
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00367549952190878,0.00448590213039832,0.0051657832172563,0.010581203472017,0.0121500304126421,0.010909061533585,0.0126808094504023,0.0131326310638396,0.0125814528016248,0.0145941098221221,0.0165542614191045,0.0165072326348394,0.0105059895177528,0.00660533202341584,0.00199668154772215,-0.00299535989552202,-0.00524636478535212,-0.00668842606745346,-0.00415497356899508,0.000523071858874014,0.00411731656909886,0.00940818659216136,0.0103356733718638,0.01156726898828,0.011680193571644
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123239318755255,0.0110269264921461,0.0110708156812853,0.00242954513491722,-0.00380253636839072,-0.00917692695638495,-0.0109609316714324,-0.0130399318356794,-0.00659894212038481,-0.00157589188207382,0.00493843593764365,0.0114455373300557,0.000208614920043315,-0.0111681299166981,-0.0207519276411029,-0.0305111031966799,-0.03712196804405,-0.0410948911702937,-0.02796674676145,-0.0231723610497044,-0.0136994978088549,-0.000593645173516688,-0.00175281700640501,-0.00173525686005722,-0.00218760808022172
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0297375447800958,0.031081622186063,0.027397112595865,0.0258055798822767,0.0154075608037432,0.0126117386437177,0.0131452810307304,0.017317694422869,0.0238916864323095,0.0186476503633322,0.0115705460990743,0.00980356843290564,0.00371468244693696,0.00211105403613843,-0.0050886333310235,-0.0126570274005435,-0.00950244570372494,-0.000737720977763488,0.00636769642874846,0.0124584468349123,0.0200342993007971,0.0228560634078854,0.0237622256710865,0.0221056919759561,0.0190057727162189
218,"ECU","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00420152293023313,-0.00915607588229561,-0.00690176681487723,-0.0091834757194168,-0.00977012826115631,-0.00507455601582446,0.00186063309297868,0.0136160829148821,0.0237905029377696,0.0327978261641224,0.0304774178604195,0.0225309889677014,0.018926064090182,0.0195335601002773,0.0217877307818892,0.0265267270445486,0.0296863235776725,0.0274757890469155,0.0253659906852635,0.0193981059822763,0.0102926008622908,-0.00359286414847587,-0.0139712755071678,-0.0133435688211646,-0.00681088701680046
818,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0443187552596704,0.0457625107889219,0.0434151913176575,0.0408175590780282,0.0349758064010974,0.0305821330079865,0.0267183137950966,0.0270005975417031,0.0267091842932563,0.0283719876396504,0.0334613112726516,0.0378540276227457,0.0403919551822334,0.0436716521619651,0.0411474811149311,0.0399276108092874,0.0353350366163805,0.0320292527999331,0.0270803537767739,0.0201519968993791,0.0100379601812968,0.00351513086893496,0.00284717484709551,0.0031460778100334,0.00302333076574324
222,"SLV","El Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251188331462588,0.02007276826441,0.017994620732743,0.0179008105639094,0.0187640363562696,0.02073038253009,0.0263848403335407,0.0300065745402476,0.0257881177272157,0.0225978252359724,0.0209018307482891,0.016019583569403,0.00636227193078143,-0.000888373876641868,-0.0112388421228207,-0.0237241375706498,-0.0262533254272511,-0.0222482396239734,-0.0206739957471429,-0.0186062507879059,-0.0125969673135188,-0.00998844542005439,-0.00521421179981107,0.00239153158549366,0.00513612708515376
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0372800965651745,0.0425038795374193,0.0422436018486103,0.063074493308239,0.159107470761819,0.290863394565969,0.365607517087868,0.413123367730902,0.419619791198179,0.376800318969459,0.319981206945227,0.232465676724156,0.10211620448141,-0.102369966941907,-0.195378370946766,-0.220748049985851,-0.244937256356743,-0.243775294355301,-0.189023962929066,-0.15562867740119,-0.123414080429323,-0.0568697535206978,0.000473050060672519,0.00101459060441664,0.00113496954461853
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119491670417808,0.0333279675016824,0.0547790594647697,0.0452933080174347,0.0348638315791714,0.0275486773238796,0.0200511010465771,0.0176427577487583,0.0274553092391678,0.0287774690271996,0.0195457364868132,0.0186783184584129,0.0190186156184526,0.0158528047101492,0.0195854238939972,0.019449955952219,0.0124324890242162,0.00759618170790444,0.0112897143952868,0.00755436605039339,-0.0134862795539623,-0.0247943530668017,-0.0322570176886029,-0.0365135354130648,-0.0360219085462979
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00981917831889989,-0.0115264852709219,-0.0127385579229176,-0.0181842805916692,-0.0223667673518794,-0.0235759104549742,-0.0237109622292433,-0.0227791235392897,-0.0194991260689147,-0.015913448290744,-0.00332003926975633,-0.0015072587769529,0.00238155749467261,0.00294723648810291,0.00814935169641018,0.00988176751491987,0.0107071829859915,0.0103285778780198,0.002335100995144,-0.00639715063865209,-0.00467232960803021,-0.00888042347548657,-0.0127196992608661,-0.0137019753193526,-0.00949123447352684
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034724056776412,0.0339015419886188,0.0336220515105208,0.0331053595685278,0.0327238031311206,0.0324883101100673,0.0320122425184446,0.0316622360547063,0.03203120588126,0.0318750823592282,0.0313288150700655,0.0303510035897234,0.0295604239041942,0.0287733095625984,0.0282327578279862,0.0278794240836104,0.0270957423071172,0.0268271957478474,0.0271338504274274,0.0273006212349114,0.0274933475298846,0.0261929336681115,0.0241088492529768,0.0221225268206573,0.0194386648710247
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00527183202126935,-0.00427929008288597,-0.00318684133198466,-0.00208742186681521,-0.00111433236647263,-0.000386675636590117,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.015443034069496,-0.0225053054753395,-0.0252656828708516,-0.030894308196137,-0.0336744076158991,-0.0252829389025601,-0.0176357137618802,-0.00715590102646879,-0.00342774489420072,-0.00106756005407096,-0.000330055409064089,0.00238759394922505,0.00511098460409376,0.000111437726475261,-0.00521993613008975,-0.00467780418637176,-0.0040059250089981,-0.00156301892792121,-0.00246642929216423,-0.00279061956521143,-0.0085484354368689,-0.0061708965311551,-0.00717358290424816,-0.010059366763017,-0.0108708171662451
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0211729513470317,-0.0267612357592546,-0.0329162881859877,-0.0367583404230821,-0.0368040097256982,-0.0332472377790441,-0.0312742763853946,-0.0269648180040901,-0.0221311890827782,-0.0196314756476,-0.0216526484084731,-0.02115177073352,-0.0231456121329201,-0.0225635103837509,-0.0221020996796513,-0.0208305463422268,-0.0167899545112002,-0.0192566064669665,-0.0311364280793982,-0.0321535407388359,-0.0355163679763212,-0.0382236168927831,-0.0391690956698422,-0.040296885638331,-0.0420583636401114
250,"FRA","France",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0130891677294983,-0.0378629156008589,-0.0537019136996262,-0.0642652791534253,-0.0686943667241454,-0.0697645949305903,-0.0696645700484476,-0.0665802828711528,-0.062951233363599,-0.0565271280702002,-0.0512341282443192,-0.0534361001757194,-0.0544787037555235,-0.0533372759340922,-0.0496154961318008,-0.0479243260187004,-0.0477030014053426,-0.0481050762699415,-0.0498788750120155,-0.051869555272662,-0.0541821016542057,-0.0587205415555648,-0.0592092162686046,-0.0596446856528946,-0.0592702191942279
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0353887678976901,0.00614456138270891,-0.00320859271481423,-0.00700410919701913,-0.00698109173527582,-0.00176822296191115,0.0129382686437265,0.0242010096923067,0.037543482150922,0.0500689694521905,0.0587124251092657,0.0583836454192701,0.0465629090357966,0.0380725764299144,0.0422672176007113,0.0440493134220885,0.0452540663865086,0.0408420904038511,0.0294403182893082,0.0162905458137861,0.0074484675776294,0.00317698841348579,-0.0101991032598762,-0.021446938746981,-0.024191248635025
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0207752037120517,0.022163135074569,0.0245456892131064,0.0258793294554853,0.0260455456956894,0.0250432520091244,0.0268061575900771,0.0272469475847961,0.0272073333324887,0.0274919665478881,0.0290049455452355,0.0299747874502747,0.0272082491273917,0.0235054887978354,0.0186606983971378,0.0135583918534077,0.00978711934045462,0.00687257670797092,0.0064416771503697,0.00718613950233027,0.00897338631482358,0.0122070225321473,0.0129083112837196,0.0133059779966602,0.0128000053918542
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00569675592683584,-0.0116196955868532,-0.0331248817910719,-0.03113582885838,-0.0240527690664034,-0.0203550814554226,-0.0330751784633018,-0.0240869679939602,-0.0117124965413539,-0.00466667381874653,0.00781037253771455,0.0200598441997293,0.0245455320443619,0.0253857409249458,0.0326969356523494,0.0398488237485146,0.0361873732977629,0.0337683187859024,0.030606776220669,0.0137777639233085,0.00449532175769463,-0.00590027976644136,-0.0145925955710299,-0.028433538618335,-0.0315083974664837
276,"DEU","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0671306394959005,-0.0763698729223906,-0.078426080210923,-0.0774656948006207,-0.0732728845614596,-0.0681931987503148,-0.0634795694896496,-0.0548965757136753,-0.0477424460210814,-0.0378754066541211,-0.033350236832753,-0.0326546587734341,-0.0339242343340087,-0.0355714741037397,-0.0374672370639565,-0.0411310973336485,-0.0428065850910159,-0.0429741399251449,-0.0442438771766194,-0.0398226627488686,-0.0381953290408527,-0.0355755493167764,-0.0336836202878885,-0.0322463775492157,-0.032536382206838
288,"GHA","Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000295182197491862,-0.00525247407734108,-0.0121597194940781,-0.0172128179516905,-0.0216009964163458,-0.0225504457268517,-0.0240476747046254,-0.0254650981128105,-0.0274719881274331,-0.0241311273465491,-0.0175861691493057,-0.00928724016987126,0.000998909620648636,0.0127045527197969,0.0216779542444887,0.0286373745695607,0.0333221324184754,0.0322900518792264,0.0284897009946903,0.0279780509876528,0.0281233630663551,0.0258832010038841,0.0210828059670705,0.0181851783345703,0.0149565209883551
300,"GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00352270491676454,-0.0125243006005887,-0.0165013238219288,-0.0178764256195049,-0.0148882611945239,-0.0169568014630814,-0.0187532936142153,-0.0129012224417603,-0.0113915005537478,-0.0100044569515635,-0.0147767999839502,-0.0335686077486532,-0.0446424594804589,-0.0265590260870307,-0.0107024305769116,-0.00778306728430211,-0.0034508915940304,-0.00121267653157782,-0.00117404764591755,-0.00231179990361707,-0.00976366876956591,-0.0195743865861767,-0.0429370904485513,-0.042713196230368,-0.0455974090867678
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0221232430728393,0.0188187931927453,0.0147394701241439,0.00633834209337647,-0.00169948326468239,-0.0088788689186895,-0.0134789251702053,-0.0155119123316501,-0.0144179135656922,-0.00852210063030889,0.000220280004766361,0.0067182372052661,0.000964912168101906,-0.00260705692955898,-0.00511106594874274,-0.0101104304600548,-0.0134207093693648,-0.0148139788736329,-0.0142364810011887,-0.0101618611731381,-0.00353279915316562,0.00375092383853737,-0.000189667151760914,-0.000675196887685093,-0.00122129914073561
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0224919584764538,0.0279671933590231,0.0323519494214424,0.0466360607370597,0.0565847165516564,0.0617740179354558,0.0646344854653658,0.0617556897888627,0.0570511113748151,0.046917086573524,0.0424681032764171,0.036267312303262,0.0266345825688632,0.0274688890569625,0.0284137925822583,0.0294749190458057,0.0301118450913997,0.0316289913138423,0.0341127351180961,0.0329566651439654,0.0319727498906142,0.0313979761763052,0.0327715415413663,0.0327922547250508,0.0306177747183574
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0206579089478702,0.0127941606442978,0.00699007410809682,0.00192034523346041,-0.00127169141826156,-0.00275374930378391,0.0013351403387909,0.00522446239153473,0.00854025602799635,0.0139471459728404,0.0193870845379198,0.0232055709170023,0.0239062211635701,0.0225745668148698,0.0196205080352052,0.0154048165528828,0.0117752869989645,0.00806404314951226,0.00512749456070938,0.00527031312978576,0.00611698440854314,0.00858729545772974,0.00947335492561274,0.0100816878207874,0.009895978362922
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013211371117094,0.0124325189544894,0.0125059976321766,0.0116647132977328,0.0114997845807372,0.01079888126573,0.0134624580378091,0.0155223540121603,0.0168141256170726,0.0166760052134498,0.0182668119097897,0.0182173276393562,0.015719798088178,0.0117071825458137,0.0077187666987184,0.00358118160456766,0.00100866517617892,-0.000788983238115715,-0.00100385291864147,-0.00044645564752804,0.00093032290701478,0.00316609822728053,0.00404129072843595,0.00445022915693127,0.00444936862258105
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0368813545160034,0.038067889695987,0.0350217994600139,0.0258612552804962,0.0035439753682136,-0.00414668276810334,-0.0107888955861821,-0.0198321100741887,-0.0207125447526276,-0.0241427190731669,-0.0285994433435185,-0.0266829744414617,-0.0160416817503961,-0.00139868670999704,-0.00113385002871651,0.00504203107954848,0.0100778474492926,0.0119364492252183,0.0155053477558744,0.0155892573621423,0.008214580042887,0.00272619948789909,0.00542512597380762,0.0110655555121542,0.0102828043258398
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0230076477580976,0.0240864683455966,0.0247122087094767,0.0244081086492358,0.0236463340239808,0.0208477562281357,0.0200837993270786,0.0196425750638227,0.0211933596385405,0.022418463575695,0.0234730943969303,0.0250629834726843,0.0265600983291709,0.0258269538326397,0.0239503831066155,0.0218806244703189,0.0203818042243094,0.0185662188066493,0.0176440370657736,0.0162660788781339,0.0148498299010797,0.0121940370952611,0.010388062295634,0.00684129924932275,0.00294896598960248
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138901446259874,0.00813931183409622,0.00453958866187221,0.00286830900141299,0.00487504572455655,0.00800776854128693,0.0111869651596981,0.0146255861911937,0.026826843415048,0.0395360209825537,0.0386594965630451,0.036785541854526,0.0353632295248278,0.0333475243392711,0.0328298429891791,0.0301454725269978,0.0318418314664686,0.0303645841905822,0.0151909498022811,0.00420260149314289,-0.00484334484938975,-0.0138420185521496,-0.019246529551083,-0.0235884472709293,-0.0250130253482892
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0717020305844331,0.0575126842428602,0.0397530150204943,0.0128195305267171,-0.00638241459341249,-0.0426549900896769,-0.0735002587027425,-0.112020302176977,-0.14479080818919,-0.143125754323872,-0.0979541221196126,-0.0661765816545189,-0.0373139466494258,-0.0190413010030568,0.00472261121357897,0.00369997705345577,0.0125852227251557,0.0109448057189747,0.00853243377097446,-0.0047680934303248,0.00327686893290213,-0.00881189401155157,-0.0369540492937425,-0.0786988552483109,-0.112001409700635
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0306424837626959,-0.0310825092943871,-0.0182038858142556,-0.0195426439996276,-0.0163481765876131,-0.0171661779411673,-0.0113141242806334,-0.00686884519121556,-0.00577419732993401,-0.0060318518306246,0.00168140520454778,0.00600997311849231,0.017505102749841,0.0175411299483008,0.0174436785762568,0.00431962971684204,0.00577382675450453,0.00389707876027615,-0.00127524966940029,-0.0199333397138357,-0.0326076179371484,-0.0423153789976957,-0.0435127298833095,-0.0441899454273992,-0.0436705572318565
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0270667740563872,0.0243945507049599,0.0121991180991992,0.00751715259880048,0.00770102422963981,0.00909358752362999,0.00571858559763272,-0.000736156133124499,-0.0102334342992085,-0.0220047995937356,-0.0277313882336926,-0.039398572474428,-0.0594662064254576,-0.0724736676904633,-0.0726793626553717,-0.0667002739325159,-0.0545961487035375,-0.0491358550305644,-0.0477772871593729,-0.0483289293803489,-0.0485321133456732,-0.0547761349635563,-0.0597270745059393,-0.0703628606823973,-0.0789294110014845
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122310859979762,0.0108067270315246,0.00956078702825924,0.0090255444939269,0.00774662121831637,0.0084744972765205,0.00988850183113099,0.0126077170438605,0.0169521803496069,0.0244835108011106,0.0299889508108195,0.034490206529354,0.0351971520091174,0.0350019502389027,0.0319841443907203,0.0283456454538362,0.0234591143505902,0.0169005324478686,0.0102874915705069,0.00857679502945308,0.00410419280966767,0.000184427573398649,-0.00268010423400711,-0.00355210806192885,-0.00407137068578001
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0213047488416498,0.0172338799603677,0.0142333146842786,0.0114913241379269,0.0120825580099069,0.0131650557086311,0.0120036498115765,0.00999869978777701,0.00743586595542678,-0.000592195408672502,-0.00311257470104653,-0.000357808533053672,0.0097753222024568,0.0180215608025163,0.0191550814674537,0.0198048570404825,0.0151731307761849,0.00416192251252601,-0.0113478950851073,-0.0194819064206031,-0.0224087930174646,-0.0253453361330522,-0.0151356574031869,0.00273413566643832,0.0141380913855302
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0241019823455242,0.0222671502252969,0.0235857839761124,0.0242355490873905,0.0241743345307084,0.0273852287727887,0.0287535427462637,0.033022119864458,0.0379518542929835,0.038641168113559,0.0381034153112687,0.0356772318401586,0.0297037486040579,0.0204466517463948,0.0116335938542198,0.00231339641202588,-0.0105201922947356,-0.0205488519887893,-0.0249441363344296,-0.0233819001532181,-0.022558873144029,-0.0225372473819823,-0.020000457217344,-0.0156780022061138,-0.00998744532485829
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0260114315804543,0.0378346315523777,0.0292387353219501,0.0252173954909332,0.0168337595876893,0.0172301120877103,0.0155153559036945,0.00765474080248096,0.00720641282607892,-0.00127906101668593,-0.00589014547247112,-0.00587715972787033,0.000646370402247687,0.0151930165719885,0.0158693457043513,0.0126975457660576,0.0126846157240765,0.0086500204881943,0.0171549794463455,0.0184106935589867,0.0203912556873389,0.0153232999289152,0.0149354500662751,0.0288814963737429,0.0387631590191211
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0043426655222627,-0.000434861188018054,-0.00359554099970305,-0.0100430820169884,-0.0168706953307709,-0.0218895656423285,-0.0255121389396543,-0.0269226655776117,-0.0308199699975968,-0.0297395326893051,-0.0338246640000813,-0.042178205807725,-0.0522455185032543,-0.0619412915726499,-0.068138297711918,-0.0719074613163988,-0.0718533890053374,-0.0700336918358229,-0.0702011621056244,-0.0652174654718908,-0.0660801090008244,-0.0690555024831168,-0.0718248158990566,-0.0727922701030702,-0.0749873224466888
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0261721032375526,0.0238474589550306,0.0170263275583229,0.012945352773261,0.00971259184226292,0.00286632265509046,-0.00912377421956145,-0.0163660380514887,-0.0156059092327171,-0.0210146976447316,-0.0273138107063595,-0.0283652411673321,-0.040595515436623,-0.0458016869686249,-0.0622873541313447,-0.082527265775439,-0.107756772967347,-0.123500322720358,-0.131781516728074,-0.133297377196833,-0.121225136286533,-0.107643303312529,-0.0994747108439825,-0.0671863628488145,-0.0586386410508221
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0291620512388913,-0.040307333363421,-0.0491331483390863,-0.0546474813861838,-0.0536887349739085,-0.0537319306323136,-0.0506563126319647,-0.0471863189656562,-0.0404576385743718,-0.0312939004429305,-0.0255403462653729,-0.0296267604995237,-0.0381051869200647,-0.0271499567886512,-0.0137333771476969,-0.00927813404150119,-0.00734233176368449,-0.01138013606472,-0.0228557809968186,-0.0535535558478511,-0.057585537739763,-0.0457492321901834,-0.0523519501253856,-0.0485432421514298,-0.0469845556007188
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00112670962156303,0.00132825535414538,0.00171319935658709,0.00606347003686847,0.0108489911353471,0.00977895355700831,0.00897752571174237,0.0245565461268087,0.0343956173154409,0.0239384277214543,0.0108930563728127,-0.0029241045150413,-0.00819346720925743,-0.00644086452397327,-0.00509359026191953,-0.00564940625449382,-0.00874953804512245,-0.0212310632175697,-0.016771459892462,-0.00538327816349171,0.00142654096686434,-0.000651569069749755,0.00357325735378522,0.0078145542468131,0.011126483745669
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0137244660433949,-0.0169095312164089,-0.0190629079610947,-0.0199849206497893,-0.0217979601634425,-0.0230834808535292,-0.0234417520296338,-0.0257430220080658,-0.0298491551263141,-0.0383736210283517,-0.0459091699741661,-0.0520348411246599,-0.0545722736161098,-0.0547489586751532,-0.0540246819168519,-0.053492169614395,-0.0515338380625917,-0.0533192345727909,-0.0531828445478656,-0.0549272165060729,-0.0566303136685067,-0.0570106591599949,-0.0523794232224352,-0.0461053679578448,-0.0401225763600759
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00989378386551087,0.0173849593155813,0.0244835603979823,0.0275654506228704,0.0288076450749979,0.0377602272816087,0.0505347224672554,0.0492832848389353,0.0486330079561392,0.0322749143709493,0.0220207885924353,0.0104165172500672,0.0011886978882123,-0.0155496176664797,-0.0400840306467568,-0.0450436266367875,-0.0441658030704054,-0.0418803968456338,-0.0311720829261024,-0.0301448946407891,-0.0302685709896318,-0.0359386635295733,-0.0344965165541958,-0.030218120391552,-0.0367806809582044
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00552054598286936,-0.00641625481845709,-0.0166702147177816,-0.030038338339248,-0.0211268329879954,-0.00606473609940195,0.0283546535778796,0.0493358630593836,0.0593671140889906,0.0818878718358005,0.0835164680637324,0.0803905342122111,0.0773026090342306,0.0717587195322114,0.0549168924223757,0.0458538565391056,0.0438294359892466,0.0394755407778846,0.0325778847395086,0.0226655867558945,-0.00159067440033158,-0.0206370056622255,-0.0303338186996677,-0.0345285246101968,-0.0343352944514769
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0241319834152829,0.0255361328181876,0.0262257071319993,0.0264799625433962,0.0253034201275668,0.0247463651639965,0.0251962288121037,0.0267808303154213,0.0272548665912342,0.0285223052948831,0.0310316621433866,0.0343823356522484,0.0348510593745179,0.0336201990717919,0.0313257473738724,0.0296077756422031,0.0285359126976565,0.0280897384906751,0.0264079370552954,0.0243513291784423,0.0243798024199933,0.0233024260040902,0.0215573694599671,0.0185234083986996,0.0153302917212756
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00749877780968888,-0.0147211383117917,-0.0211790085553442,-0.0217436450314037,-0.0215506355059717,-0.0186496073334828,-0.0160644199106794,-0.00643913828606069,-0.00169341243681231,0.00671295685271422,0.0127747065890764,0.014775363854991,0.0109866269195116,0.00900408934390429,0.00839437641196628,0.00726917621929379,0.00659718918656682,0.00772428071525311,0.00422780728348271,0.00291940799554791,-0.00210670166174753,-0.00283526637809417,-0.00560109771323625,-0.00924038270379801,-0.00950305516872618
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0286255027311155,0.0284543500076087,0.0309856123409276,0.0299061533019145,0.0263370330547783,0.0204425447680663,0.0166140618853055,0.0250373278810321,0.0274269745035636,0.0330835264075875,0.0347961759854025,0.0317435076731742,0.0285273670931085,0.00535301150925416,-0.019837574003287
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.102888914348274,-0.121221637431883,0.0374217966112351,0.0729254828544323,0.106520966088229,0.134022653428863,0.155632567654922,0.159869360671139,0.158189386296652,0.137541974087003,0.106363689492389,0.0435313412863629,-0.00587279959617701,-0.00201931926221776,0.0155258060439574,0.0324648293319658,0.0330417854940235,0.0465731194822454,0.051186066507467,0.0500072770527411,0.0344354505320517,-0.00550055961925524,-0.0540509227759149,-0.0619667122511539,-0.0547049820802369
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000701895095475684,-0.00154720036824198,-0.00225410729959606,-0.000247368491158132,0.00671943413859455,0.0056530077015533,0.00703423970181682,0.0111582743667109,0.0224898781604419,0.0341065753276775,0.0448929237675453,0.0504713027504735,0.0592668416740501,0.0665808864440687,0.0725038381697107,0.062557789168191,0.0484635925831458,0.0291337505811198,0.0217840993387872,0.0192642726667887,0.0102099844514163,-0.00374495990601487,-0.00848795899705546,-0.00586408827283713,0.00332915095530617
