"code","iso","country","GTI.raw.2014","GTI.raw.2015","GTI.raw.2016","GTI.raw.2017","GTI.raw.2018","GTI.raw.2019","GTI.raw.2020","GTI.raw.2021","GTI.raw.2022","GTI.raw.2023","GTI.raw.2024"
608,"PHL","Philippines",29.2125027060781,25.4435655262723,23.7297699101187,20.072963681637,16.897999824398,16.3430213176708,18.343680745597,21.4360275518317,24.581098686336,26.7060856677406,28.2726796367438
616,"POL","Poland",48.2293053168837,50.0203647027938,48.6837894299754,46.3501578217085,45.4506197009687,48.1504861559657,49.6221711911614,47.7548465166912,48.7978863746553,53.0553718714803,58.5548714636433
620,"PRT","Portugal",58.9275174284546,53.1505803791864,51.4258752110595,50.2670733620063,49.9478341599382,48.7873080480188,51.6092074069585,55.9818499860422,60.103388668941,68.0408957595753,76.2916506476045
634,"QAT","Qatar",3.88937693011292,9.67700976953738,13.2059183267432,12.1754330819003,17.1073661807836,24.0369225312574,29.3032124780116,31.9315321349769,30.223395692469,26.3137299551974,23.162836252763
178,"COG","Republic of Congo",37.0409096041022,39.369556251182,35.9302220914003,34.3337434884819,29.8850549873472,28.6143983528416,27.4537429701942,29.8794076080588,28.9638069687618,29.5582449163168,29.7000095751102
642,"ROU","Romania",66.1305787331491,68.0152212039457,67.5722633443199,62.7548343181997,56.6708352430847,56.6231360107669,57.6447696125272,54.2273010544074,52.8817633325525,57.7131427995335,59.5994303731869
643,"RUS","Russia",37.5543963522405,38.2274286059945,38.4208299042321,37.7872614910953,35.8356413535653,37.3535724236905,38.8381135903029,38.8503215959503,37.6674494993972,37.415074189231,37.0787328378659
646,"RWA","Rwanda",28.0935212629228,27.5676709095593,28.2272759344671,28.3970107899401,28.2774670086396,28.2755701300614,26.9673170745014,27.8643327937196,29.0218676325957,31.1001196800562,34.7631948838307
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",43.7372322725362,45.8361114542837,47.1698234762512,46.2008407566037,44.5088002856976,41.497211010135,40.9552897717539,40.6099855880804,39.7622347831512,40.8734946486914,40.7762880898818
662,"LCA","Saint Lucia",35.323063059423,37.4315765722923,39.5563595874731,40.3652711297477,41.348719586507,43.9575161103988,43.3650292930876,43.2919058226339,42.5213284544949,41.8864447282138,40.4842546436492
882,"WSM","Samoa",31.6813766489366,26.3207843348751,25.7318422895613,26.986021208615,33.3097225306523,39.1628599433319,46.2431228043208,43.7944131815305,48.2966544167123,53.1890840030687,54.8640695319834
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",23.0211450728771,20.5947058105877,18.1442457955707,20.2636292749457,23.8654772617585,25.9853520746474,27.5511420193589,32.8431383364994,38.2468230276355,43.6381585500746,45.871188195419
682,"SAU","Saudi Arabia",15.2096909232905,15.9482022394505,15.7998219911585,20.1290934865887,23.1330212618685,22.8457033166142,25.0081409921345,26.953149094885,29.0543377887747,31.0101680047732,33.3681524144498
686,"SEN","Senegal",11.8479986228692,7.97369090335921,9.59827936924732,10.804638051129,13.8130396146729,15.0072466120786,17.6743464578892,17.7160149660383,16.8551753272195,18.9479057619793,22.1481094572215
688,"SRB","Serbia",61.374891353499,58.617944925581,54.0784175318975,46.1964874114395,45.5718201351516,45.0137799268387,42.3669703175996,41.0129448338194,40.9033339978636,41.8094167181185,49.2608094888774
690,"SYC","Seychelles",40.0303853588347,37.5515170218598,32.8991470455582,28.1587376675417,23.9407099152088,20.2395970102413,17.4294996914713,20.1410867128466,24.018316084392,30.0163623133256,34.520109158818
694,"SLE","Sierra Leone",13.8423297325603,16.5588063493311,16.2689373912705,22.6313123117771,29.7122620172626,34.5895558810688,37.5535071571764,34.0030662072626,35.2592172224256,31.8360976922291,28.2210230205679
702,"SGP","Singapore",54.7323147952202,51.9495421590619,54.4548149653012,54.5402698299915,58.5958036746757,64.5574929980217,65.8560498239015,68.1314585387053,75.9538339408676,72.8445823729507,70.0857384726652
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",60.1898375436741,59.8870685486842,57.9575751942475,55.3516844637294,51.8753760809496,53.408049820614,54.8736587200253,51.1361547106745,53.118262545792,54.9729069556689,59.5930746358979
705,"SVN","Slovenia",60.0703698563443,59.6458420421663,58.5117294439195,61.3911126057829,58.4425599906674,58.2119764076062,58.8452556929951,58.0120299641413,58.0073126101459,59.3741962625385,61.4926856492016
90,"SLB","Solomon Islands",28.8870379764835,34.8321693602481,40.0404964269324,44.6300907179125,47.7204014215408,49.1358628626793,49.0027386136682,47.702382312719,45.8118978300161,41.4528252333768,38.3681767686213
706,"SOM","Somalia",0,0,0,4.62804866585477,4.78503797556588,4.86852202278489,2.83446114845973,4.08515618075182,4.49424534854061,5.02446069696058,6.21234902371629
710,"ZAF","South Africa",24.2595609624626,29.639011230913,32.2197193183352,34.5709558572882,33.1558957991692,31.2722354915206,32.6836481082857,33.7605272626345,36.1195514020846,36.5931829362768,34.6792683371424
410,"KOR","South Korea",25.8280857894853,27.8723903896429,31.1597952838252,33.4912290784351,35.8667267122061,41.1374364576197,45.8142109253976,47.4023436299945,49.2956785597451,51.6235608547355,53.8936808165915
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",62.0006737265625,55.6851091875859,57.510402598406,58.0537385044783,56.9996522888358,56.4079979875597,60.5536327378091,60.9026964869526,60.6100006727816,66.9256784350878,69.271135405879
144,"LKA","Sri Lanka",42.7436959903188,33.6444187880382,28.5573360257073,35.5555071077732,42.1638505458598,42.9998814278444,42.3722785958824,47.2932480258586,52.3596647165533,54.9943565132019,57.4343410726757
670,"VCT","St. Vincent and the Grenadines",45.6605037938881,47.9920455304958,49.4260776771191,52.4247640414156,53.1408020762105,49.3683890172973,48.8189358040969,50.2987495424499,48.4567249857299,49.6400768634269,44.57008722065
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",25.3132769632767,27.4770504830935,26.8125369270759,25.6581368439447,21.8642335220953,18.868229637525,16.5649596767846,16.2402378888056,18.0564711700201,9.5352039114067,14.5645938208994
740,"SUR","Suriname",2.72920230431281,10.1259193709079,13.5261890834274,27.4098451433166,43.5160200911029,48.4857028106281,48.1987341757985,49.1755149273314,51.536924635804,47.8125083178029,42.7078544174418
752,"SWE","Sweden",74.84602834804,79.2419576429841,80.4934814057059,83.1226898303018,86.273055172518,92.4977010806394,98.5372587771156,99.9577602382268,100,100,100
756,"CHE","Switzerland",100,100,100,100,100,100,100,100,100,100,100
760,"SYR","Syria",73.1407952601164,88.1118058696147,89.6486253052833,87.4862214005046,89.3621115980204,82.0594179814682,69.7084408646423,54.4110043456599,44.8341502832658,NA,89.7468657024595
158,"TWN","Taiwan",53.5848445600608,51.927635059792,50.238997829664,46.6336735497462,44.9276831601239,47.0554074176477,48.553225246,47.7708204152984,49.0533308056424,50.8842121247119,52.6803372223266
762,"TJK","Tajikistan",27.3487363231708,21.6119859474803,14.0563040171767,0.840316362508091,0,0,0,0,0,5.39821571414069,11.4789666658205
834,"TZA","Tanzania",11.6820635643969,9.48306431621387,8.64227800154348,10.9849145654378,14.3074562927929,17.0573558225278,19.7667196540677,21.3663415495168,21.3776626518538,17.0402347801976,15.0463514254018
764,"THA","Thailand",30.1662558551424,31.4160772096957,32.7465690402222,34.1218499772816,36.2685582271457,39.550860901575,41.5318027223033,44.6894039442145,45.4226730803051,47.0606699363698,47.5911629668974
626,"TLS","Timor-Leste",34.3037715545812,38.2361166615741,42.6315192799141,49.4016216532713,55.7276767726276,57.269844780054,65.26715825267,67.0951013923109,58.0017062632926,53.5472040114869,50.4690852731367
768,"TGO","Togo",22.0147651195301,22.8552123529757,23.1719957151902,28.2022418741472,32.7406613559809,28.5669616750277,22.0228680061172,18.266336981777,13.9945325237275,13.0442549294105,15.6616914910698
776,"TON","Tonga",47.4378068075373,48.2160635319915,40.047493757685,35.6239813911826,35.5576677109113,27.3312214982665,26.4916690547796,27.2497122189893,27.7677693710266,30.3303725379986,31.6643008991188
780,"TTO","Trinidad and Tobago",12.5600779541062,18.8231362138734,26.4412931839469,26.3388259885661,27.416307709481,27.1804361839292,25.299025118628,21.4514190820455,20.4896150798834,22.2694276384183,24.2018391867174
788,"TUN","Tunisia",33.140364673287,33.8971803126818,36.057918054468,37.0202852433566,38.1106046426376,40.5561682596455,42.1703710211346,43.1884253684699,44.6296476684763,44.7946604188795,43.897629566201
792,"TUR","Turkiye",28.615580565661,29.8559589843926,29.5335082411334,26.6640450688747,26.5964273170996,28.8160715927794,31.6308264994691,31.468169973645,32.8929664792528,33.4676440232421,33.1009193893586
795,"TKM","Turkmenistan",0,0,3.93439719358709,10.5645915571458,13.5478421202886,21.0800031493365,26.2487598842103,12.0528400681295,0.632031474166212,0,3.47706292388119
796,"TCA","Turks and Caicos Islands",8.12976435533574,17.4430677387109,22.7018767350891,28.6768663884608,27.3128981861424,26.2717548337911,20.9158859958036,25.5811788030636,30.2648816332162,35.9936820885178,38.1857090594248
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",0,3.18175575184793,9.41655164649097,17.7347158969561,18.6296847312274,19.317485691174,20.0835099314967,19.7765914783649,21.1229039097912,21.9571409772156,23.8284451801129
804,"UKR","Ukraine",40.719752123665,40.4190393326999,39.2440939336454,40.7044313487707,40.9742032724031,43.1096142866982,43.8564734856595,45.9089867420917,44.6315646948478,45.8771960932299,45.7906571988737
784,"ARE","United Arab Emirates",0,1.95664655315755,8.47816986624116,21.5544434556239,28.9878569501269,35.5722425737349,36.6310504981617,39.4302272398116,41.5976025491924,41.6510359107865,39.813707002609
826,"GBR","United Kingdom",66.86612319709,68.0648131311046,69.1008458323214,69.1798506986074,68.7171225371644,71.1278095634513,72.7890846975421,74.7658023837887,80.6399555506897,80.3435423312883,78.8659306169598
840,"USA","United States of America",52.6448687398995,52.5926104703942,52.7885304432845,51.6489429324418,49.2924951881405,50.0843979692004,52.9286017285828,52.7980832187196,53.333961143741,53.6195985608814,52.685273282606
858,"URY","Uruguay",41.1925964404923,43.3349978195527,44.0031477284928,46.9305668302797,45.6790730392907,44.1991936867787,44.779923737242,41.6216190693804,40.7399123096224,37.965339560272,34.8148869800056
860,"UZB","Uzbekistan",28.0743159525991,31.9162265110509,29.8205197576913,29.648939609381,28.6281442679449,30.5050424887782,32.3468334651485,28.340288001967,25.9729163212171,23.8886029126445,20.0584419784024
548,"VUT","Vanuatu",11.0890342089919,22.6862402925761,37.5879746271575,48.9251576028519,51.4800029939794,55.4973973409813,51.0709482812268,45.7254832207761,44.8411141345093,44.41315031548,37.894071630855
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",16.0075706766301,12.232526130013,11.6689789300043,13.1919819844898,12.2193264599596,3.7989022980977,0,0.0204720479303333,5.46067558681098,10.6408268100648,14.5449536212208
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",37.9277190286784,44.3096286994693,44.4748133343664,42.612116890425,40.9220577149898,40.3419946398573,39.6703634160536,39.4291165647313,39.3783652822099,38.9634676908993,30.9260484944238
894,"ZMB","Zambia",3.78940240796959,1.10287654307853,0.990607519168798,2.26407284696531,4.2470631168387,4.61836729294114,4.01523704896186,9.79259081096998,7.21856519429703,7.71108727638967,8.321761975462
716,"ZWE","Zimbabwe",31.1576293580666,27.807347099255,30.1821647301426,34.2985951280221,39.9880843156086,46.0758925157657,52.5086457862026,51.8753870929484,46.0744262111454,37.9764010619617,32.2877447318084
