"code","iso","country","MKP.raw.2011","MKP.raw.2012","MKP.raw.2013","MKP.raw.2014","MKP.raw.2015","MKP.raw.2016","MKP.raw.2017","MKP.raw.2018","MKP.raw.2019","MKP.raw.2020","MKP.raw.2021","MKP.raw.2022","MKP.raw.2023","MKP.raw.2024","MKP.raw.2025"
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,"NIU","Niue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,"PRK","North Korea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",15.6413052399545,15.6413052399545,15.6413052399545,93.762238090213,93.762238090213,93.8548665095501,93.8548665095501,93.8548665095501,93.8548665095501,93.8548665095501,93.8560390211873,93.8560390211873,93.8560390211873,93.8560390211873,93.8560390211873
512,"OMN","Oman",4.72716661803327,4.72716661803327,4.72716661803327,37.8173329442661,37.8173329442661,37.8173329442661,37.8173329442661,37.8173329442661,37.8173329442661,37.8173329442661,37.8173329442661,39.1304347826087,73.7087831922965,73.7087831922965,73.7087831922965
586,"PAK","Pakistan",0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605,0.290697674418605
585,"PLW","Palau",25.1822349139551,25.1822349139551,25.1822349139551,25.1822349139551,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776,97.8958442924776
591,"PAN","Panama",76.6761768901569,76.6761768901569,76.6761768901569,76.6761768901569,76.6761768901569,76.6999524488826,76.6999524488826,76.6999524488826,76.7237280076082,76.7237280076082,76.7237280076082,76.7237280076082,76.7237280076082,76.7237280076082,76.7237280076082
598,"PNG","Papua New Guinea",0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927,0.0467599566128927
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"PER","Peru",45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,45.0229207596595,49.3451211525868,49.3451211525868
608,"PHL","Philippines",13.7142464718607,13.7142464718607,13.7142464718607,13.7142464718607,13.7142464718607,13.7142464718607,13.7142464718607,16.7393469079422,16.7393469079422,16.7393469079422,16.7393469079422,16.7393469079422,16.7393469079422,16.7393469079422,16.7393469079422
616,"POL","Poland",91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167,91.2107950401167
620,"PRT","Portugal",52.893614664673,52.893614664673,52.893614664673,52.893614664673,69.9285595613889,70.0947001162984,70.0947001162984,70.1057761532924,70.1057761532924,70.1057761532924,70.1113141717893,70.1113141717893,70.1113141717893,70.1113141717893,70.1113141717893
634,"QAT","Qatar",30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592,30.6122448979592
178,"COG","Republic of Congo",52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628,52.2120905099628
642,"ROU","Romania",97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302,97.0619849516302
643,"RUS","Russia",4.5066336186606,4.5066336186606,6.68261425099192,6.68261425099192,6.68261425099192,6.68261425099192,6.85618032939127,7.31059041287591,7.31059041287591,7.45469509051375,7.45469509051375,7.45469509051375,7.45469509051375,7.45469509051375,7.45469509051375
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,"BLM","Saint Barthelemy",13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333
659,"KNA","Saint Kitts and Nevis",0,0,0,0,0,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851,4.47761194029851
662,"LCA","Saint Lucia",5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215,5.78512396694215
882,"WSM","Samoa",0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394,0.36068530207394
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909
682,"SAU","Saudi Arabia",1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429,1.2637210589429
686,"SEN","Senegal",8.91362058403104,8.91362058403104,8.91362058403104,8.91362058403104,8.91362058403104,8.91362058403104,9.33224423116194,9.33224423116194,9.33224423116194,9.33224423116194,9.33224423116194,9.33224423116194,10.1899121911374,10.1899121911374,10.1899121911374
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",44.6004842615012,44.6004842615012,44.6004842615012,44.6004842615012,44.6004842615012,44.6004842615012,44.6004842615012,44.6004842615012,44.6004842615012,91.3801452784504,91.3801452784504,91.3801452784504,91.3801452784504,91.3801452784504,91.3801452784504
694,"SLE","Sierra Leone",2.75229357798165,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633,5.5045871559633
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"SXM","Sint Maarten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"SLB","Solomon Islands",5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142,5.87582029278142
706,"SOM","Somalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,"ZAF","South Africa",13.1244881244881,13.1244881244881,16.1070161070161,16.1070161070161,16.1070161070161,16.1070161070161,16.1070161070161,16.1070161070161,16.1684411684412,16.1684411684412,16.1684411684412,16.1684411684412,16.1684411684412,16.1684411684412,16.1684411684412
410,"KOR","South Korea",56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506,56.3291139240506
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",41.6387514274838,41.6387514274838,41.6387514274838,91.9965740388276,92.002283974115,92.0041872858774,92.0289303387895,92.0365435858394,92.0365435858394,92.0422535211268,92.0422535211268,92.1012561857632,92.1298058622002,92.1298058622002,92.1298058622002
144,"LKA","Sri Lanka",14.3884892086331,14.3884892086331,14.3884892086331,14.3884892086331,16.1870503597122,16.1870503597122,16.1870503597122,16.1870503597122,16.5467625899281,16.5467625899281,16.5467625899281,16.5467625899281,16.5467625899281,16.5467625899281,16.5467625899281
670,"VCT","St. Vincent and the Grenadines",7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278,7.48663101604278
275,"PSE","State of Palestine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,"SDN","Sudan",1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688,1.72043010752688
740,"SUR","Suriname",57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467,57.9036827195467
752,"SWE","Sweden",45.4312973345136,45.4312973345136,45.4312973345136,45.4608045637848,45.4608045637848,53.3195632930068,53.3293990360972,53.476935182453,53.476935182453,53.4867709255434,54.3031376020458,54.3031376020458,54.3031376020458,54.3031376020458,54.3031376020458
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,"TWN","Taiwan",2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023,2.23018471613023
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448,66.2413793103448
764,"THA","Thailand",57.8252032520325,57.8252032520325,57.8252032520325,57.8252032520325,57.8252032520325,67.9878048780488,67.9878048780488,68.2926829268293,68.2926829268293,68.2926829268293,68.2926829268293,68.2926829268293,68.2926829268293,68.2926829268293,68.2926829268293
626,"TLS","Timor-Leste",50.1041666666667,50.1041666666667,50.1041666666667,50.1041666666667,50.1041666666667,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333,50.2083333333333
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283,0.0851160415366283
780,"TTO","Trinidad and Tobago",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,"TUN","Tunisia",13.2204493650277,13.2204493650277,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757,14.2950179094757
792,"TUR","Turkiye",2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929,2.02779353374929
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963,39.9419729206963
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694,92.9110105580694
784,"ARE","United Arab Emirates",93.5060728744939,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615,93.5384615384615
826,"GBR","United Kingdom",0.763802271384494,97.1240070898707,97.1240070898707,97.1279459069126,97.1279459069126,97.1345106019825,97.1345106019825,97.136808245257,97.136808245257,97.136808245257,97.136808245257,97.136808245257,97.136808245257,97.136808245257,97.136808245257
840,"USA","United States of America",58.7195622112442,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927,58.733626292927
858,"URY","Uruguay",10.8078602620087,10.8078602620087,10.8078602620087,12.2270742358079,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061,15.0655021834061
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614,0.756289550856614
862,"VEN","Venezuela",10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465,10.2701465201465
704,"VNM","Viet Nam",14.8174659985684,14.8174659985684,14.8174659985684,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586,19.1839656406586
876,"WLF","Wallis and Futuna Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,"ESH","Western Sahara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,"YEM","Yemen",1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701,1.53139356814701
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
