"code","iso","country","CHA.raw.2005","CHA.raw.2006","CHA.raw.2007","CHA.raw.2008","CHA.raw.2009","CHA.raw.2010","CHA.raw.2011","CHA.raw.2012","CHA.raw.2013","CHA.raw.2014","CHA.raw.2015","CHA.raw.2016","CHA.raw.2017","CHA.raw.2018","CHA.raw.2019","CHA.raw.2020","CHA.raw.2021","CHA.raw.2022","CHA.raw.2023","CHA.raw.2024"
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00262732757936004,-0.0109158447229848,-0.0160643870921582,-0.0210755517881812,-0.0195616840772506,-0.0169951790083467,-0.0146898824185759,-0.0108358012611482,-0.00733753814945814,-0.00439582737767741,-0.00242437128724848
792,"TUR","Turkiye",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272397023389512,0.0271501191903682,0.027181456350464,0.0269931567473332,0.0309436175397588,0.0341605019020641,0.0352122006786899,0.0348871954804988,0.0331259466903813,0.0286584646188266,0.0245294100287026
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123640265168654,0.0176444845770032,0.0215340643453468,0.0207718011811073,0.0246565432884955,0.0162927419068954,0.00518016591171566,-0.00197117340917496,-0.00487045522270024,-0.00480845030726096,-0.00392320871415552
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00143528482707465,-0.0157045905992204,-0.0233764126476946,-0.0375423867760403,-0.0583227567069848,-0.0744154352652769,-0.0855056184308142,-0.0880385271514005,-0.0906339376085135
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0662815564223047,0.0594459245553962,0.0498576734163338,0.0355318809674836,0.0349856771241135,0.0354743195977902,0.0352372005193322,0.0355697740697816,0.0351071504691953,0.0348980142473196,0.0336203434866409
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00229988774080048,-0.00102542345490158,-0.00143924440120938,-0.00256622405534831,-0.00261662669921631,-0.00435730961114994,-0.00472542795933571,-0.00795978717180482,-0.00970994695687499,-0.00930304551458827,-0.00490863576454872
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317655485184685,0.0343119645694889,0.0385269477508847,0.036972420112674,0.0327316543966416,0.0258652876639169,0.0165387595997066,0.010247734712765,0.0099386438656961,0.0100040050009946,0.00831882151161834
826,"GBR","United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0385395765454943,-0.0367979539519454,-0.0343194782421049,-0.0307202932688143,-0.0271835957266175,-0.0247675965937595,-0.0238021505792062,-0.0228227172388547,-0.0214155738529234,-0.0210014652319022,-0.0202427772713681
840,"USA","United States of America",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00143723742055735,-0.00178978218135306,-0.00320929847903473,-0.00275527606340931,0.000632251143821039,0.00346447284192686,0.00313527250059842,0.00309370016219934,0.00275182975517363,0.00276131004726232,0.00388434455020858
858,"URY","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00569042779046203,-0.00645323752208071,-0.00444335018252229,-0.00424733679344858,-0.00145152579527641,0.00121738958039197,0.000841308989231404,0.00288089229484201,0.00109126932482484,0.00166182521390601,0.00549751819895961
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0206651149162578,0.0207123941530694,0.0247516295909569,0.0236682885445698,0.0287457710292895,0.0241454437650002,0.0204781763711972,0.0190349231387379,0.0209492057740879,0.0218808443661251,0.0197111207230738
548,"VUT","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136683834569937,0.00122068577530166,-0.0202177015004112,-0.0342123512996831,-0.042413685879084,-0.0497363337950437,-0.0513503777272465,-0.04767028512997,-0.0396929883246235,-0.031420748296662,-0.0187950906157401
862,"VEN","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,"VNM","Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115007625626276,0.00777566223098058,0.00413440682013566,0.00113526490670313,-0.000853832878316196,-0.00149317486735412,-0.00293765780122257,-0.00135289941274797,4.30542821772129e-05,0.0016098972111922,0.00327357217733137
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0107701721691218,-0.0141778913061676,-0.00787799363765703,-0.00446891510396176,-0.00488185591629304,-0.00503549927470188,-0.00602129074269104,-0.00492402529574895,-0.00362347686075108,-0.000352148793434987,0.00776044021014795
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0575538046923074,0.057360950637285,0.056115472180742,0.0499200513931086,0.0427407320927471,0.0418520155806259,0.040240717147455,0.0353102374976031,0.0411010550764088,0.044653293055654,0.046073391659911
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0164007216467916,0.0148046760161551,0.00880272406490823,0.00380482930328596,-0.00299909531360188,-0.00884001355727948,-0.00930052659144998,-0.00526632734513355,0.000878722711527002,0.011549190777661,0.0147454343685496
