"code","iso","country","NTI.raw.1961","NTI.raw.1962","NTI.raw.1963","NTI.raw.1964","NTI.raw.1965","NTI.raw.1966","NTI.raw.1967","NTI.raw.1968","NTI.raw.1969","NTI.raw.1970","NTI.raw.1971","NTI.raw.1972","NTI.raw.1973","NTI.raw.1974","NTI.raw.1975","NTI.raw.1976","NTI.raw.1977","NTI.raw.1978","NTI.raw.1979","NTI.raw.1980","NTI.raw.1981","NTI.raw.1982","NTI.raw.1983","NTI.raw.1984","NTI.raw.1985","NTI.raw.1986","NTI.raw.1987","NTI.raw.1988","NTI.raw.1989","NTI.raw.1990","NTI.raw.1991","NTI.raw.1992","NTI.raw.1993","NTI.raw.1994","NTI.raw.1995","NTI.raw.1996","NTI.raw.1997","NTI.raw.1998","NTI.raw.1999","NTI.raw.2000","NTI.raw.2001","NTI.raw.2002","NTI.raw.2003","NTI.raw.2004","NTI.raw.2005","NTI.raw.2006","NTI.raw.2007","NTI.raw.2008","NTI.raw.2009","NTI.raw.2010","NTI.raw.2011","NTI.raw.2012","NTI.raw.2013","NTI.raw.2014","NTI.raw.2015","NTI.raw.2016","NTI.raw.2017","NTI.raw.2018","NTI.raw.2019","NTI.raw.2020","NTI.raw.2021","NTI.raw.2022","NTI.raw.2023"
454,"MWI","Malawi","26.9251","26.8705","27.0498","26.9222","25.8498","24.8007","27.8175","26.5834","27.3792","29.4648","30.3862","30.0744","30.1397","27.6002","30.669","34.36","32.0785","34.8264","31.7683","38.4497","38.5811","36.0979","33.6801","32.5403","29.3502","33.6565","38.2752","35.5968","33.2247","31.1358","37.7231","39.5933","38.2274","24.4169","31.2578","35.6608","39.2074","36.6327","34.1415","35.5913","31.0112","45.716","48.0238","49.943","45.47","52.8066","57.5743","60.2515","55.192","65.2309","66.0092","62.8428","65.0887","80.6409","77.1768","65.9541","79.4208","87.8975","88.6782","102.6324","95.7383","87.4393","123.5844"
458,"MYS","Malaysia","21.5541","21.9604","20.5732","22.8543","24.7544","26.1113","25.5756","25.5823","28.7755","31.143","32.6388","34.7094","42.9399","31.6196","33.4728","35.2835","37.1475","37.9506","44.2672","44.6292","41.1266","42.6126","46.7275","57.6079","55.6358","49.7654","49.2489","51.7091","55.6305","54.7416","51.8131","58.707","59.5088","57.5081","58.1462","54.2891","68.8892","78.0961","68.7198","67.7314","65.5399","74.0302","82.6293","101.2072","101.8052","104.9444","107.652","108.9969","96.7438","103.918","105.2807","98.9414","92.5662","87.4382","79.1058","81.9383","78.8247","70.4541","65.8212","65.8274","70.3288","60.881","67.6965"
462,"MDV","Maldives","7.9118","8.0053","8.0928","8.1857","8.2829","8.4237","8.5451","8.6578","8.7602","8.862","8.2619","8.3091","8.036","8.0772","8.4972","8.6996","9.2196","9.5277","9.7759","10.1851","10.32","10.3018","10.823","11.3159","11.3544","11.7249","12.2762","12.9434","13.3573","12.9012","14.039","14.4673","14.5585","14.982","16.3096","17.2199","18.7562","18.4906","18.2713","17.9292","17.6935","17.6887","18.438","19.4846","22.0273","38.6584","61.8156","30.0183","43.5073","41.5703","32.1021","77.0391","68.0612","57.5044","61.9641","82.5414","84.2483","94.7002","62.9476","65.0131","72.4693","55.8071","68.8816"
466,"MLI","Mali","18.9863","19.8868","20.1217","19.4859","20.6047","19.0305","19.9385","21.2543","22.2242","26.9089","25.5925","24.0873","23.3891","23.2523","23.0418","22.7468","24.3096","20.1458","22.8052","22.3263","21.1487","22.2556","19.1789","25.1573","21.3421","20.7754","21.9723","25.2088","24.4117","28.1518","27.2414","25.2895","20.5593","21.9667","19.617","15.4622","18.6135","17.2188","19.4784","17.5454","17.9791","24.4515","21.3999","24.3139","24.5428","26.6168","22.267","28.0209","26.7275","27.0955","26.1389","26.7864","28.4892","29.0165","30.6093","33.5584","35.9487","34.7166","37.2787","31.3827","25.802","26.1801","27.9091"
470,"MLT","Malta","81.5338","87.4675","96.7983","101.6331","104.2262","96.3719","109.639","115.4368","132.5629","135.2843","137.5182","141.8236","119.5539","111.6733","122.3428","137.701","159.1354","158.0511","154.7298","183.925","136.2871","135.8302","172.512","194.376","202.587","202.1855","211.5795","206.5882","206.8986","212.4283","212.1314","222.8567","220.5284","216.4237","276.1781","236.1707","264.0659","338.2944","274.1707","309.1508","287.4619","271.7965","260.9428","251.4018","287.8917","294.7506","286.5276","272.4961","247.3067","227.1616","198.4328","207.536","211.3335","214.8259","215.5306","203.3891","197.4864","146.8675","145.6648","213.4761","174.4862","166.7558","181.3109"
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania","23.0396","23.4064","23.7738","24.2051","24.6821","25.5221","26.1085","26.9283","24.9591","26.3442","28.6675","25.3719","25.6963","26.6729","33.6541","32.5628","40.7866","42.9211","37.9984","33.8375","32.8138","30.0102","25.187","23.4481","28.5169","24.6847","24.5357","26.9349","25.9544","29.7287","32.0839","34.9429","30.562","28.9782","29.5321","33.2637","26.9227","28.9059","31.2233","32.3557","33.128","30.6021","31.6237","30.9583","32.1528","32.4633","30.4649","30.4466","31.915","34.8968","33.5045","35.9116","37.6539","37.7388","37.8204","39.0053","41.3583","41.8749","42.5284","44.1235","42.596","40.6242","41.2723"
480,"MUS","Mauritius","131.0999","143.9416","143.659","131.3088","124.3412","123.1934","123.7703","113.6407","113.5498","110.2598","112.9923","156.4541","131.8538","107.9754","120.4258","108.6396","130.0481","124.1181","117.2461","121.7615","115.7633","119.4525","127.6891","128.0084","130.7172","120.7824","146.9517","131.8066","140.0869","138.5335","140.3266","141.4562","130.7139","152.51","162.1447","172.887","162.2387","166.3253","180.7823","197.218","140.0591","150.9361","140.323","168.6559","171.2428","170.1751","176.9015","167.5615","167.2424","157.755","179.5275","174.7302","135.183","178.8513","118.733","125.19","215.1476","105.65","167.3625","106.2851","101.1755","146.873","95.1655"
484,"MEX","Mexico","19.832","20.1718","22.863","25.2433","28.4632","30.4745","31.9472","35.3046","37.7882","40.3711","41.7721","45.6754","49.1759","53.2532","59.6408","62.4739","63.1906","61.3377","67.1969","69.2298","81.8697","84.3314","79.6434","84.0797","86.8659","87.9558","87.7849","78.1037","78.5719","76.9266","67.9071","68.8441","68.3101","68.1549","62.0285","67.2654","66.806","72.1056","70.2034","71.8711","71.55","63.3327","63.5714","60.4711","64.3441","61.6318","64.8201","59.3644","62.2427","64.7822","69.472","72.0201","82.1419","82.0059","74.0302","88.2016","91.599","91.0694","88.6645","82.1312","80.7693","74.0931","86.9647"
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138.598","138.67","138.6433","138.5838","141.3728","142.312","142.2335","142.2667","142.4293","142.1164","142.1306","142.0836","147.8112","137.0797","141.8585","149.1554","142.1546","140.3742","183.8027","178.2514","190.1094","190.6106","191.6371","192.2297","193.5065","196.0393","196.083","200.2324","199.6155","203.1378","200.2834","203.8707","207.1559"
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72.8258","63.8535","62.7133","60.4889","59.1798","31.8018","29.0615","27.3985","26.2837","32.1887","28.5207","28.3852","29.1829","29.7088","30.6607","29.7846","27.7668","26.3403","29.3334","30.9728","30.4295","40.1194","43.5344","42.9121","50.6766","52.9912","66.4417","57.7665","51.5807","49.3106","45.6025","53.8481"
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia","110.2325","86.421","89.2682","82.1379","83.3937","85.2081","89.1735","92.4581","91.7602","95.3606","97.1651","97.8324","99.4938","99.6247","99.1511","91.2318","77.7991","73.6087","75.8875","76.7098","74.8683","74.3246","73.6","71.517","70.3775","72.7728","74.4154","71.578","71.2892","76.9645","76.4227","75.7958","68.2615","68.8389","74.6827","78.0151","86.19","81.4978","95.0479","96.1978","83.6776","67.1695","68.0303","64.7341","70.3811","80.6091","89.4798","89.7571","91.6576","74.4533","79.5721","89.2889","100.3753","105.5391","117.4408","129.6887","148.4789","147.8955","170.422","179.9288","182.3799","206.4522","187.3263"
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"667.9517","623.5528","594.901","566.1233","577.3091","514.1592","530.7539","471.9618","475.9036","479.4651","472.4333","427.1494","428.5615","422.175","418.094","393.4195","390.6973","401.3738"
504,"MAR","Morocco","7.5436","9.489","9.4318","9.2133","10.5856","10.8307","11.0302","13.5682","12.6304","14.0624","14.2624","16.0555","16.7832","19.5189","17.5107","19.9691","16.0527","17.6005","19.5415","19.4977","16.7911","17.4033","20.2727","19.1408","23.2381","25.2554","23.5578","27.2672","24.2062","25.3078","23.9304","20.539","23.7752","20.993","21.3834","20.3218","26.071","26.0925","28.3787","28.4376","29.3037","33.0978","30.7942","35.0393","39.6577","39.9693","37.8975","34.8729","31.7834","33.5583","33.9243","30.8816","34.176","35.2318","34.9507","23.6372","33.833","32.6654","31.8568","33.6027","31.2471","32.3643","33.9614"
508,"MOZ","Mozambique","13.8837","14.204","15.067","18.3659","18.446","17.8947","17.6869","17.8975","17.1728","17.0502","18.0366","18.6503","18.8796","16.9344","16.9147","18.026","19.3179","20.6922","19.597","22.141","23.7434","22.7627","19.1521","17.6632","17.5493","17.9611","17.9742","17.7767","18.1288","18.3462","18.382","17.869","17.4968","19.7889","21.63","22.4976","21.9941","22.4887","21.6541","24.4634","23.3636","24.907","20.8954","21.2347","21.8046","23.9063","23.855","28.6277","22.4708","28.2845","25.5117","27.6842","25.7362","26.6149","20.3512","25.4776","26.2081","28.7273","34.2163","31.6334","34.8053","30.6617","37.9039"
104,"MMR","Myanmar","31.7476","33.3529","35.6695","36.237","35.8465","34.4585","36.2911","37.3086","39.0252","38.4944","41.1062","41.2673","43.987","44.3812","45.8711","45.466","46.2598","49.2035","48.3001","48.4011","53.0996","56.8993","57.0679","59.3039","61.5023","59.2283","56.1531","54.1534","50.8612","51.6168","51.6446","55.0311","56.9315","63.9623","67.2412","69.9724","69.0018","71.0387","74.2308","80.0204","74.4122","77.0674","81.7181","83.3751","83.8956","87.2456","90.7033","91.3551","92.8129","94.9635","95.1196","98.9387","106.2054","107.5492","105.3665","112.6182","125.8221","101.6214","103.7714","112.7837","102.3235","99.1992","110.8661"
516,"NAM","Namibia","8.2239","8.3007","8.451","8.4462","8.5247","8.7633","8.7693","8.7362","8.8364","8.8326","8.9705","9.1126","9.2006","9.9369","8.1758","7.9936","8.9793","9.0029","9.3978","9.6812","8.4262","7.7633","7.5335","7.7568","7.8214","8.2361","8.1475","8.7037","9.0871","9.5967","9.8961","9.4181","8.8533","8.4935","8.0699","8.5352","9.257","9.7277","8.9668","9.4898","9.3186","13.2081","10.8813","12.442","12.1956","13.0196","12.1917","11.3958","13.1052","15.0354","18.0994","25.291","20.7871","17.0352","24.0997","36.5964","35.5452","50.0999","35.5185","15.8402","15.2549","27.2444","38.858"
520,"NRU","Nauru","26.0504","26.5822","27.1077","27.6376","22.0061","22.4091","23.237","24.0256","24.8121","25.6005","27.2644","28.8303","30.4172","32.0026","33.1368","29.4079","27.9316","29.4704","31.0261","33.536","36.5739","38.544","40.0624","36.9448","39.3798","41.7934","43.7641","45.3158","45.3119","47.0362","47.6042","49.1667","50.7161","50.7425","50.7597","50.7878","50.674","50.6945","50.87","50.5836","50.5432","50.483","50.8289","50.5424","50.5289","50.7491","52.1711","53.6224","53.7572","53.7317","53.7898","53.6905","53.734","53.7141","53.7085","53.7253","54.1854","53.7521","53.7827","54.0931","54.0482","54.0991","54.1629"
524,"NPL","Nepal","55.3607","55.703","57.0421","57.5153","58.821","59.0265","60.4243","61.6254","63.0595","61.1389","63.3514","62.3674","62.2368","63.2356","64.1556","66.2794","68.7432","69.9764","71.3026","74.0536","74.9378","76.7451","81.4636","84.1385","83.7862","85.2917","88.9707","91.8222","96.7075","100.6291","99.2503","102.0864","101.0841","108.6562","110.9245","113.9215","114.188","117.9529","108.5382","104.1054","103.1945","98.4493","96.3285","91.3581","87.3819","91.1079","94.6375","97.4209","99.5997","106.3096","114.9055","120.7157","147.3483","144.5568","153.9362","160.2718","161.2209","180.6037","184.1007","183.5314","192.7206","162.3053","158.5878"
528,"NLD","Netherlands","198.9592","222.1729","219.3902","220.3529","230.1224","248.0819","253.3977","253.8638","272.5119","284.7213","270.7628","275.0909","297.0966","316.9077","327.8369","316.9064","326.0518","331.1362","355.0763","360.9313","359.5879","351.7234","364.5081","379.8651","379.0908","387.028","367.9349","356.5955","337.7567","330.1772","328.2178","327.0351","315.8067","323.7553","321.2963","319.1689","309.9114","295.9336","297.3727","275.1394","270.608","262.2495","251.716","254.2012","256.0614","264.959","260.8282","257.0422","256.6851","264.4677","256.7645","259.4849","246.3082","251.7586","265.6394","264.9523","254.4337","243.0682","248.8612","253.2459","240.9987","234.4067","232.3792"
540,"NCL","New Caledonia","66.6624","68.6722","70.3761","61.1048","64.7053","68.3181","69.3107","63.9428","63.5025","63.7264","63.1146","59.607","64.2036","59.47","60.2376","51.3497","52.6304","48.5918","69.9811","71.9428","69.6313","72.0395","88.1574","51.943","52.6002","55.2788","81.3689","82.1984","79.0471","118.357","75.8571","67.3021","70.4977","73.3679","75.3818","75.0268","82.9396","78.3767","85.7323","92.0526","90.0772","132.2295","212.8519","131.8135","149.1082","128.404","144.8051","123.1686","102.2787","124.9142","137.701","142.7868","127.6316","134.4061","135.0712","133.9826","132.9314","132.4201","132.8835","134.154","133.7742","133.6412","132.8104"
554,"NZL","New Zealand","14.966","14.4845","15.5681","16.2868","15.7919","16.7686","17.1114","19.2869","22.9833","22.2257","22.093","27.0828","28.348","25.4672","22.0437","23.5216","21.95","24.1636","22.6785","24.6184","22.0212","22.8625","26.0617","27.2784","25.2705","23.5726","32.976","26.8786","23.442","29.2736","33.675","39.9258","41.1055","44.735","50.0691","45.301","45.4712","49.7489","52.5097","62.6025","66.1342","71.007","75.8408","78.9197","73.0612","71.2191","68.202","64.2158","62.4895","67.4777","72.4698","66.4105","65.5404","65.7613","79.6738","73.4536","81.5452","77.9861","75.0096","76.3536","62.7512","67.4348","66.6337"
558,"NIC","Nicaragua","22.2147","22.5557","28.6306","29.473","34.2038","32.444","36.0922","37.4421","39.1487","39.5859","40.2949","39.3761","53.427","43.2221","40.5413","47.5589","60.0268","61.8868","44.0833","46.1334","46.31","43.4705","60.2612","50.3581","54.3987","62.2902","48.1951","61.4899","34.9761","41.7048","37.0816","36.1871","33.9207","28.2363","32.6035","33.4344","30.4356","34.1703","39.7143","37.3631","35.8318","41.3581","45.96","44.3484","45.199","51.4829","56.7297","57.3218","63.1218","66.7026","72.3273","80.9516","66.0905","67.459","76.5396","78.7304","88.5326","70.2197","73.7308","86.4758","82.8527","77.1335","76.513"
562,"NER","Niger","5.115","5.1988","5.2951","5.1607","5.8547","6.194","6.2935","6.2483","5.8116","6.2799","6.6737","6.7535","5.4195","5.7267","5.0887","5.4082","5.8572","6.1064","5.8191","6.2139","6.7751","6.6082","6.466","5.562","5.5639","5.656","6.0392","5.4381","5.8227","5.6727","6.0591","6.3022","5.8917","6.5451","7.3185","8.0469","6.8855","6.9501","6.5267","7.3371","6.7245","7.9724","8.2115","7.8832","7.7973","7.7956","8.2467","9.3853","9.646","10.8357","9.9078","10.4681","9.9391","10.7525","10.3423","10.4661","10.9985","11.788","11.7553","11.7213","11.7187","12.4132","12.0964"
566,"NGA","Nigeria","12.6652","13.5386","14.4834","14.3825","15.063","14.8347","14.8886","14.9126","14.8427","14.5573","14.2976","14.8279","14.4716","15.6213","13.827","12.7465","13.3397","13.4185","13.8277","14.9681","16.2113","15.6056","16.3871","16.3427","16.3033","17.5983","17.1565","19.9127","22.3931","23.8195","23.2883","23.1125","23.148","22.7377","20.362","21.9464","21.5008","22.1605","21.3276","21.0633","21.7546","21.6757","23.244","22.8456","25.2273","25.886","23.1935","26.5493","25.3886","30.8587","25.9878","27.0505","29.3056","28.5794","27.519","32.6624","37.2724","37.3021","35.9846","39.2694","40.0482","34.5566","35.0888"
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea","51.4226","74.7335","79.2449","82.4955","86.7703","90.7527","95.9504","97.7281","108.1884","133.459","139.5278","144.2402","149.6257","155.5836","161.1357","215.6426","241.876","283.1426","286.4605","279.1055","285.0946","284.3094","291.969","298.349","308.1913","301.8946","302.1059","316.2237","319.2806","324.1706","322.3919","315.3412","307.4759","162.7103","76.5852","73.0477","105.165","97.9703","107.8797","114.895","120.1477","96.1517","92.0587","105.1898","99.8918","108.1194","101.518","95.9506","102.7265","112.9168","119.5483","110.9809","114.5511","101.9706","92.666","102.9244","94.7445","114.6609","81.416","66.3269","64.7455","57.8183","62.3639"
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92.7458","92.4606","93.0914","77.1007","83.5951","81.3161","76.5803","74.9621","69.0286","57.6887","61.3688","65.5174","72.65","78.3005","76.9641","82.8965","78.1727","76.2204","84.1283","82.8906","78.9504","78.2277","80.0639","77.0157","81.3266","82.3274","79.2119","71.9373","85.709","63.6426","60.6027","59.9863"
578,"NOR","Norway","131.0783","139.1635","136.2798","138.0779","139.5143","141.2583","144.7823","146.9846","157.0044","159.3983","163.103","165.4914","179.6006","182.3636","183.0783","182.808","190.9678","194.7432","197.0609","197.3546","195.8199","196.6202","194.6083","194.561","187.1222","188.0721","189.9873","184.6511","182.293","188.7236","183.1237","183.4573","179.2476","179.6282","166.226","165.3863","182.2435","175.8953","178.2826","175.1803","169.5349","171.1312","176.8178","179.2727","180.5366","181.3857","188.1872","172.3633","166.7632","175.7543","180.3678","182.5943","188.1294","187.2035","189.256","189.9986","190.593","193.0114","195.0884","194.488","192.0813","185.3633","178.4315"
512,"OMN","Oman","9.3137","9.4029","9.5073","9.3907","9.5132","9.5866","9.2736","9.0261","9.1906","8.9027","8.9736","9.4771","10.2952","12.3328","14.7994","12.5631","14.0423","11.7255","24.3395","21.6907","18.4153","24.627","19.8952","14.9633","25.8739","19.3651","19.2403","41.803","40.581","69.4462","70.5769","70.6023","81.8988","96.651","98.5234","83.6075","65.5304","110.8309","96.8835","70.6994","95.1969","75.5533","42.3554","103.0444","144.8075","152.8533","138.7149","190.5877","133.2113","152.88","144.5545","158.6066","186.8545","148.6432","132.8597","125.2047","105.0312","111.5172","101.9743","100.559","124.5616","124.4444","119.0113"
586,"PAK","Pakistan","16.0238","15.9479","17.3207","17.6377","17.2174","18.5207","21.2667","21.9657","24.8693","24.6192","27.5312","29.1007","27.4393","29.5764","32.1791","35.6169","37.742","41.8942","46.0245","45.3435","46.9077","48.8607","51.0222","50.7161","57.8304","68.763","65.2346","69.1287","74.5518","75.2914","76.8592","82.9299","83.4062","87.1528","96.7049","97.0911","101.9158","100.9168","103.4634","104.4144","103.7538","107.535","114.1959","122.3688","130.5697","128.1354","131.8949","140.5737","157.6115","149.8596","147.8658","136.5476","149.7924","149.7564","140.7774","157.9988","157.4327","157.6571","163.3982","169.3572","178.2508","176.4403","183.406"
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama","27.1331","36.2071","36.7902","39.2132","34.2953","38.4211","35.4539","44.4017","47.5886","47.3813","45.4493","49.8639","42.7541","45.259","45.5156","42.4165","39.6191","40.967","44.5847","44.3611","48.8575","46.5381","40.4416","42.0238","44.6932","56.9508","55.1638","55.0564","50.1226","55.5223","49.1615","61.0207","65.1312","52.7858","51.6865","67.7361","57.1775","57.9923","52.4688","49.113","50.3683","49.7305","53.4776","49.6714","51.3108","54.3868","50.98","53.0262","54.3998","58.7536","48.5618","62.636","64.3248","58.1053","60.3221","54.9104","63.7404","70.2331","75.7644","94.5549","101.1255","82.2739","89.0139"
598,"PNG","Papua New Guinea","11.1701","11.1906","11.1873","10.7587","10.8666","11.5586","11.7707","11.8892","12.7527","12.7856","14.6148","14.6442","15.3836","16.6285","16.1521","17.5024","19.504","19.4531","15.3319","15.1904","21.9246","15.8998","16.4039","16.2238","18.9951","20.721","21.6434","19.8544","19.7012","18.3457","19.8982","22.6012","22.7891","23.5839","24.3773","24.6258","25.4413","18.4263","17.641","19.6943","20.5862","21.5039","23.4804","32.0166","30.353","27.5023","27.0261","27.8442","32.3752","30.0123","25.6599","30.3169","30.4488","30.3579","33.1469","33.317","35.767","37.6963","37.9417","36.1661","35.0592","39.7363","35.5868"
600,"PRY","Paraguay","24.1017","22.8427","23.2092","28.7216","30.1202","30.1634","29.2746","27.9165","27.4347","32.3636","34.9391","37.9116","41.4117","44.8016","45.7325","48.159","52.4758","50.6969","58.4892","56.1187","56.084","59.2748","63.5827","68.0212","76.5476","61.9876","78.9737","85.2322","92.5935","96.2039","69.8309","69.3695","83.0972","80.9313","84.6309","90.1437","97.5167","98.0368","98.8057","94.3221","104.4988","104.5154","115.5155","118.2821","121.2849","121.7195","158.3704","147.5729","121.6422","166.5015","178.5008","136.3869","193.764","212.1241","195.3721","190.1169","201.143","205.8492","181.8111","204.7239","201.9868","137.9869","188.7476"
604,"PER","Peru","58.9897","64.3302","51.6715","50.582","48.5796","41.2945","49.8601","47.4093","52.2282","50.9889","56.046","48.3191","45.4004","54.3663","44.6899","48.8067","49.4179","47.932","43.4205","41.9067","45.7227","38.2531","32.5707","33.65","31.7101","50.5394","56.6966","55.8185","44.9005","37.212","31.4625","31.6927","38.0657","41.1444","44.8428","46.6497","49.9824","54.432","55.0314","60.4531","60.7837","64.8203","64.4188","64.4298","63.5127","67.4083","72.0202","67.333","74.6891","71.2019","75.1529","77.2402","86.8334","82.44","83.4087","82.5093","89.9265","74.6651","98.3654","83.2529","85.3761","78.8612","73.4613"
608,"PHL","Philippines","33.1861","35.5001","35.1151","34.7442","36.3604","38.3096","37.7977","39.3947","44.1078","45.733","48.5574","46.934","53.011","53.3585","45.7669","45.8458","45.0557","48.9518","49.5024","47.244","46.6995","48.6871","49.5848","42.8034","45.1025","54.2453","61.0261","61.5635","62.5672","65.2049","54.8838","60.8973","66.1119","67.9352","68.5874","78.4241","84.4963","69.4524","78.7092","80.3242","82.8848","79.2526","86.0178","87.9686","85.3913","78.9362","82.5651","72.6202","74.3318","80.1425","76.2434","74.0118","80.1613","89.5591","80.2521","89.8037","98.9376","90.4347","91.2803","97.156","89.4729","92.0369","91.8126"
616,"POL","Poland","56.3695","58.2132","59.4551","61.9318","65.9816","70.2692","75.9212","80.6294","86.8939","89.3702","94.5462","100.9573","110.6332","116.9191","121.542","119.186","121.5517","125.8637","126.7946","128.2509","118.1682","120.3413","122.2997","118.5686","124.8549","128.464","124.5892","134.3516","133.5976","88.3731","79.547","83.4259","84.2578","87.6695","88.6803","91.7713","96.7649","89.331","88.1043","89.3036","88.5059","92.9566","99.1498","95.9992","106.5012","109.8141","119.7051","111.4141","110.4827","125.7193","121.0565","128.9188","122.4377","116.8776","122.1343","128.9149","131.3155","116.7176","119.866","117.1538","112.22","120.8039","121.7026"
620,"PRT","Portugal","51.3219","51.019","57.9209","61.5684","56.7175","56.0062","61.8731","62.6625","65.7092","60.4862","64.4598","71.4771","72.3176","66.4467","73.7302","71.8784","79.1431","76.4085","83.5839","79.9413","83.1208","81.262","75.9365","72.4999","77.5692","81.4966","80.5926","82.967","79.4283","82.7783","79.5891","76.4222","77.4114","78.7548","78.6523","86.3083","86.4799","93.2369","91.7039","84.5501","83.0694","80.5936","81.9905","82.0182","87.4285","89.932","101.4933","93.976","92.0331","95.1564","94.5301","97.5945","97.0791","104.5282","105.3642","106.8644","106.2943","95.4245","93.0071","105.4091","83.7518","74.0383","81.7253"
634,"QAT","Qatar","281.1938","281.7001","282.0883","282.7068","282.7567","283.3769","284.4607","285.8581","287.2565","288.8957","290.2435","291.8941","293.5357","98.1977","152.2443","206.3336","212.4551","264.6331","243.4299","182.6174","165.3447","112.4014","104.1714","94.1157","84.1913","71.9813","71.7098","83.0188","155.0464","145.5808","180.1579","143.7231","164.8975","434.4313","435.5034","109.3642","107.4011","77.367","82.4315","68.8478","89.6317","103.4444","99.0197","106.5416","111.8217","108.298","105.9918","106.8883","108.3336","107.1859","107.2952","106.6581","134.0201","120.2876","119.8609","150.476","148.2359","180.332","198.2438","222.6639","183.4621","223.6961","227.4485"
178,"COG","Republic of Congo","10.5789","11.1868","10.0842","10.0417","10.4576","10.1292","10.5538","11.2485","14.4183","15.1816","19.0487","17.1","12.8037","11.4036","10.9772","11.1693","11.171","11.1663","10.1455","9.3861","9.9989","11.8737","12.0709","12.6415","13.9513","12.8469","12.3916","13.4596","12.6406","13.5755","15.6523","15.1039","15.0153","15.1006","15.0801","16.3452","17.8256","18.5583","20.3904","20.1151","21.3475","21.1203","19.9069","18.9585","18.1205","18.0999","17.627","18.6807","20.8993","19.6289","20.0642","19.2371","19.8953","18.9269","19.4344","18.9225","19.1462","19.4666","19.2016","23.3127","21.3109","22.9836","21.1543"
642,"ROU","Romania","56.3324","45.8523","48.99","51.002","58.232","64.4072","73.8413","77.3127","79.5701","85.5335","91.2916","90.1645","94.9502","100.3219","129.0314","112.7507","111.9639","137.2921","137.5176","125.2263","147.6549","148.9893","147.4016","150.3644","153.2545","134.6521","136.0388","135.9887","150.576","140.9721","84.7373","88.1143","86.1654","66.4795","63.483","68.9898","60.8517","63.9614","54.6774","57.4528","59.9214","55.9907","56.532","63.1105","65.3774","62.9265","69.4902","70.1724","69.8666","69.2949","75.0034","73.888","77.6324","76.875","85.0456","88.5638","94.5193","96.7656","90.9877","101.4297","99.9315","97.5288","90.6046"
