"code","iso","country","GEC.raw.2016","GEC.raw.2017","GEC.raw.2018","GEC.raw.2019","GEC.raw.2020","GEC.raw.2021","GEC.raw.2022","GEC.raw.2023","GEC.raw.2024"
740,"SUR","Suriname",2969.11448760331,3068.79662263393,2368.57013765723,1519.26508402079,1235.63762806356,1153.52375468612,271.068496115506,498.15598295629,1416.55607016385
752,"SWE","Sweden",7045.39519254677,5300.99086279795,7778.14003287442,5908.42070622928,6974.65876109898,9600.66458482295,7324.27712816186,5874.29620693624,6402.47132846713
756,"CHE","Switzerland",1565.22341927513,1557.14361365512,1219.33674343303,3767.25354089215,8625.37576241419,12869.6192453094,2359.61009843275,1733.76460084692,3576.19904534146
760,"SYR","Syria",1675.82752855495,2073.26681499183,3979.40842008218,22991.8967350498,4146.71073070914,3820.64308493584,968.792071871459,1811.00798073784,3438.97769011185
158,"TWN","Taiwan",32.979444861412,49.5062782466412,59.0509892776608,57.398240685463,57.8956805691123,124.56522500515,28.284859508276,47.6268045157194,97.1959819942713
762,"TJK","Tajikistan",8060.78033065423,6102.83692326397,7706.09544434771,15231.2746206559,18876.0484349504,7911.8845959194,5383.25774203241,5671.84035101905,15142.4678642713
834,"TZA","Tanzania",137590.178476349,262083.844365485,257192.094413944,250708.078506425,260741.728683293,268161.756862871,186438.639426939,82478.3438010961,451355.938753016
764,"THA","Thailand",393.288348406553,255.771644741297,155.594251483679,141.777791254222,248.704307466745,242.091753855348,113.840596534312,120.369257286191,276.384379982948
626,"TLS","Timor-Leste",2846.99010713398,2518.90181300044,3041.51685231179,3668.20499004424,5476.74934507906,4776.55701818317,3043.60820522904,2157.22786683589,2557.02437715977
768,"TGO","Togo",5077.12731447816,10247.4471624345,6497.5249774754,5686.00079561025,3922.3289367035,5735.56552883238,11508.0528996885,8680.09375355393,7292.50969762355
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA
788,"TUN","Tunisia",826.073303163052,1241.09349003434,2045.4840287827,3383.42796022445,1418.68155999109,374.838659394532,101.359870593995,59.2891964763403,235.704292465001
792,"TUR","Turkiye",99480.9536966607,130189.254255015,149727.979639314,160294.02883742,228850.408391237,232286.473262887,125005.281353287,95367.0009201132,187762.684293151
795,"TKM","Turkmenistan",3286.18286402896,12987.1705492847,13714.6522982717,20162.6734731756,21128.322882738,14722.8227043934,6343.75265179947,3153.60598514229,15309.9544433057
796,"TCA","Turks and Caicos Islands",67.0693559199572,119.518728993833,71.4274634346366,124.480557858944,377.930465616286,107.475835338235,40.709045059979,36.4359241202474,129.134645193815
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",105445.661824681,118103.478248827,139667.111232109,184426.302000701,244192.365130328,295979.321113788,399804.946857721,259305.299469434,181962.629864432
804,"UKR","Ukraine",1034.0691983439,1960.29940992221,2201.65435906872,2713.53066030145,3252.79092659429,2345.16848509386,2037.42535268888,1166.80420816317,2629.18353157118
784,"ARE","United Arab Emirates",435.437538512051,232.62244451791,189.616797588766,303.256697431207,399.090240761638,160.35578532517,97.7921385616064,113.144727744162,174.630650565028
826,"GBR","United Kingdom",49796.584375333,59463.4512294643,47807.4228134565,41391.1286307164,41994.4051053897,41421.9138404317,38374.3677339107,42065.5783301815,53405.6442848817
840,"USA","United States of America",1261572.90104548,1065871.32585925,1381942.94356127,1519905.53414715,1235627.16693,1146506.13148954,1368685.23941815,1592816.05746388,1887031.38802918
858,"URY","Uruguay",218536.412851177,243731.24858816,216249.400522433,188790.845886499,131978.77466014,127531.766131289,101700.520530336,117159.143408217,252985.475464806
860,"UZB","Uzbekistan",9438.17679747194,14173.9241675399,14290.3044868931,31765.4158655666,25013.7462640628,19568.5755363256,8642.74709314108,6456.26629595086,29772.6441599503
548,"VUT","Vanuatu",4.60625267773867,2.5251290500164,1.40255113691092,0.589480526745319,2.27699756622314,0.882900647819042,0.808283776044846,1.3370912745595,3.49049341678619
862,"VEN","Venezuela",455082.944576383,366118.32408189,338277.859012604,367182.032677822,345348.798646748,295848.237158842,328819.94650349,367606.61279323,430705.892093554
704,"VNM","Viet Nam",503.277823843062,587.217500127852,504.005248121917,512.681611463428,1352.15823015571,700.766484811902,468.689859591424,510.913484789431,1291.49162627757
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",14.1120039820671,6.61319900304079,9.65936258435249,3.03569736331701,8.03060661256313,3.5775109231472,1.78837087005377,0.759030759334564,1.37301170825958
887,"YEM","Yemen",9261.67247793823,11342.4132149667,15700.0561920032,23567.2883712202,17771.760714516,11735.3832596168,7222.06632179022,7137.36045589298,15880.3363637775
894,"ZMB","Zambia",17437.5871011689,44902.0692155361,69186.2812929004,67023.0449596718,77302.0292348862,95146.2340970263,60330.8837181628,15905.1587044001,207648.75779254
716,"ZWE","Zimbabwe",29580.8915483877,39986.9964215159,33462.1566165909,32682.7562567815,38127.3646486849,48266.5027839094,20894.8710688278,10624.9783854932,52598.5439145043
