"code","iso","country","RMS.raw.1989","RMS.raw.1990","RMS.raw.1991","RMS.raw.1992","RMS.raw.1993","RMS.raw.1994","RMS.raw.1995","RMS.raw.1996","RMS.raw.1997","RMS.raw.1998","RMS.raw.1999","RMS.raw.2000","RMS.raw.2001","RMS.raw.2002","RMS.raw.2003","RMS.raw.2004","RMS.raw.2005","RMS.raw.2006","RMS.raw.2007","RMS.raw.2008","RMS.raw.2009","RMS.raw.2010","RMS.raw.2011","RMS.raw.2012","RMS.raw.2013","RMS.raw.2014","RMS.raw.2015","RMS.raw.2016","RMS.raw.2017","RMS.raw.2018","RMS.raw.2019"
212,"DMA","Dominica",0.00217402074018436,0.00142085124780889,0.000664900479843356,-0.000095356599389862,-0.00049440027851988,-0.00153522935144701,-0.00193485738053112,-0.00221068150239412,-0.00224992016062575,-0.00210789468762862,-0.00216696023040008,-0.00252813884202596,-0.0030218717933691,-0.00390799836157429,-0.00483491576218975,-0.00530650205458227,-0.0052748829849647,-0.00487898284575805,-0.00388303314094884,-0.00267890975851071,-0.00184589180737593,-0.00121313330048123,-0.000809651756538465,-0.000810688630490608,-0.0010249051442911,-0.00150668174345525,-0.00235709348454349,-0.00319522195436783,-0.00376481377678994,-0.00401442286717235,-0.00373712093791911
214,"DOM","Dominican Republic",-0.00733839153331617,-0.00612603196708972,-0.00444917338901962,-0.00337954722985112,-0.00266828452265344,-0.00199387098614578,-0.00136866922626278,-0.0011999674658586,-0.000552334288275613,0.000495046874897209,0.00136447960864072,0.0020735328584458,0.00287121584645189,0.00283362476599547,0.00233733967452454,0.00187526983367081,0.00138804690714767,0.000753618412460577,0.000603261041171699,0.000898056929687474,0.00119735946435884,0.00142278786107686,0.00163352833387242,0.00166545187160416,0.0015768576462849,0.00154946121317479,0.00153737545323551,0.00150196221603105,0.00152352937149947,0.0013332307184819,0.000950197995689406
218,"ECU","Ecuador",0.00420009436862758,0.00573600065208059,0.00696711047817134,0.00782566045163297,0.00922247237089402,0.0103373203266235,0.0100665377105719,0.00881755377610127,0.00676436625664479,0.00417798469510832,0.00184275732144104,0.000636255302452151,-0.000569471840040656,-0.000357646585985067,0.000893692904285481,0.00233343044662876,0.00298206968101889,0.00399866264374675,0.00344108392555092,0.00212007417821006,0.000639320123661496,-0.000430536837785648,-0.00205642144353508,-0.00254295933789121,-0.00263389013406601,-0.00288646001191626,-0.00314461414551766,-0.00260839621273814,-0.00248051347357668,-0.00242645396570194,-0.00236167900801751
818,"EGY","Egypt",-0.000192505584496814,-0.00240947726517421,-0.00506316499852028,-0.00768616836059955,-0.0101217118404985,-0.0116233095091656,-0.0115403501130028,-0.0107645821027944,-0.00957158472322173,-0.00776594490231885,-0.00632949847776321,-0.00566146019031994,-0.00522239137776567,-0.00479186394696095,-0.00494701356940589,-0.00513805674165778,-0.00486570071298853,-0.00453386154394008,-0.00442644162233459,-0.00418749961868518,-0.0039042362764918,-0.00413187595357025,-0.00445930060680623,-0.00433698230055505,-0.00393072751211539,-0.002914982276222,-0.00095748374653502,0.00125646504657846,0.00297537795311604,0.00399548392461938,0.00443823008645761
222,"SLV","El Salvador",-0.000363121157597734,0.00106068344399901,0.00227965806734809,0.00323678350250045,0.00370364252334343,0.00375424795447699,0.00310314802155287,0.00192166665289917,0.000725794513066758,-0.000530832468213061,-0.00154751393661989,-0.00223597651834362,-0.00225888086394443,-0.00185163499196062,-0.000921808575852889,0.000409713067716311,0.00169017463283483,0.0025779990345669,0.00316479211754506,0.002964742850184,0.00239070248319573,0.00107552942057176,-0.000454008461569622,-0.00206012271504352,-0.00313449153108281,-0.00392628443539089,-0.00383480047730778,-0.00299232584733677,-0.00169995158090974,-0.000219768673716647,0.00170989332137217
226,"GNQ","Equatorial Guinea",0.00960985448642937,0.00934191495206127,0.00872983027368424,0.0071593955673428,0.005091662176822,0.00243342571976779,-0.000465651518633758,-0.00302475697278448,-0.00417005195947406,-0.00438502062170121,-0.00469976213948975,-0.00471373310254053,-0.00427070590787548,-0.0037927260775078,-0.00261421353348901,-0.000816271008216019,0.00119337392264951,0.00283455799749444,0.0045096925487027,0.0050250721580789,0.0044087384640763,0.00312419136993469,0.00207399728574331,0.00117166691754012,0.000916203250301839,0.00207178004517261,0.00424285608950292,0.00661562979184183,0.0083913963285096,0.0100606150780982,0.0104319895126046
232,"ERI","Eritrea",0.000112328792799543,0.0001406998679232,-0.0000503941812274311,-0.0000626209920479015,0.00042375336588929,0.000226907758513528,0.0000177956529003875,-0.0000668216059915849,0.000327266863842102,0.000215235403423719,0.000103216489947267,-0.000265649652188116,-0.00104620527886923,-0.00212097122684107,-0.00268553137101502,-0.00292514105929953,-0.00298163303752275,-0.00283477264440191,-0.00197428237130171,-0.000809761072322668,0.000127753090987115,0.00101605434535679,0.00213816443805048,0.00234652891026488,0.00166564885235232,0.00127161559098377,0.00102097558618675,0.000506074765193709,-0.000110291532728679,-0.000343203592713448,-0.000582393918264978
233,"EST","Estonia",-0.000338558551201462,0.0011438653248832,0.0027406947072055,0.00419796830334462,0.00535604313903981,0.00610670808003744,0.00622355033486732,0.00572219917260552,0.00467299421656309,0.00348311630043785,0.00237234956119314,0.00159974926466599,0.00106743400584075,0.00111489621405059,0.00185342202106642,0.00320124359720886,0.00482171354977901,0.00641978370990426,0.0075958487431651,0.00768419207969839,0.0068236564899351,0.00552433504738969,0.00372127589813442,0.00170370765860928,0.000010009929472421,-0.00142148651033225,-0.00293801382331782,-0.00411771654721138,-0.00484850398814873,-0.00577892679678371,-0.00668814759945846
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"FRO","Faeroe Islands",-0.00543996261241908,-0.00683374417818772,-0.00746748587956803,-0.007245003648086,-0.00638400050364674,-0.00503493204493,-0.00360934897332743,-0.00209991088050654,-0.000785676804389346,0.000345431184655354,0.00136891531598704,0.00244365304303718,0.0034566806626164,0.00355687369762658,0.00241545743019622,0.000851336026065574,-0.000978072429547283,-0.0023807412098531,-0.00338276050391006,-0.00296074751703723,-0.00114779392408659,0.00208913607228611,0.00710745760369802,0.0118618352459265,0.0142564043528441,0.0142896919169553,0.0120019874590218,0.00769625693404929,0.00209168968782247,-0.00302117463343876,-0.00720303913008347
238,"FLK","Falkland Islands",-0.0033974072353109,-0.00304338898649736,-0.00297723414889695,-0.00343937031957564,-0.00399804742225363,-0.00415111509140653,-0.00386275190245278,-0.00337164934996259,-0.00243972677227533,-0.00116303249016092,0.0000588709950883892,0.000971194700525979,0.00168066995355098,0.00196935336698756,0.00178335421247167,0.0015009770999137,0.000967136474766761,0.000329579757538667,-0.000125353278544016,-0.000483021543807971,-0.00066976376529837,-0.000711694047631717,-0.000741349398646007,-0.00111873418505937,-0.00140890287561601,-0.00157603236168624,-0.00150414440168756,-0.00142325196128879,-0.00122548418787216,-0.00112290678763793,-0.0010237814123143
242,"FJI","Fiji",0.000679526616875092,0.00105676557610468,0.000794250482957892,0.0000984227663562987,-0.000931116733671189,-0.00208223536078389,-0.00305968225561537,-0.0037109690757049,-0.00370970797852255,-0.0033276695274681,-0.00219907799925956,-0.00125305790240404,-0.000481605156458675,0.0000569488160897524,0.000556116759166336,0.000196340765164393,0.0000648277415669085,-0.0000483899148470135,-0.0000108133660495779,-0.000194981896111224,0.0000279040576665057,-0.000337739254292146,-0.000764039102606695,-0.00147824195737301,-0.00183707783901121,-0.00206009743833013,-0.00157090721717335,-0.000681906292174794,-0.0000322303936088897,0.000466801829627217,0.000465716348140521
246,"FIN","Finland",-0.00240718965235254,-0.0013582910294847,0.0000249318217708794,0.00113456891311148,0.00194414682293154,0.00209937027653617,0.0016116018202692,0.000402510048449267,-0.000962143533726478,-0.0022094461057377,-0.00302210964076421,-0.00304966985682831,-0.00220487228384625,-0.00069558695221128,0.00158578443471002,0.00408189000253034,0.00626499143431358,0.00755240916794375,0.00773542133001826,0.0068212674219601,0.0050674513626221,0.00282415693049187,0.000430166591284031,-0.00189038359514504,-0.00390759691343812,-0.00542356764370733,-0.0064832503448865,-0.0072879946773311,-0.00767873963909149,-0.00778070945148446,-0.00731096793633068
250,"FRA","France",-0.00179570898507544,-0.00348095948602639,-0.00419794620558593,-0.00428735669387119,-0.00410722789265641,-0.0035114459196625,-0.00257064605015701,-0.00176380571640416,-0.00124074691137206,-0.000838478714366084,-0.000689263344608082,-0.000596978774895421,-0.000553958450279359,-0.000490447494481423,-0.000421870473468718,-0.000282027942255997,-0.000229460075556884,-0.00034523755391383,-0.00022775318702037,0.000248294243217648,0.000815712999421434,0.0014988332883063,0.00224541199912939,0.00266486773316733,0.00244583187942339,0.00192198827113451,0.00102438356106603,-0.000164697023996678,-0.00127299306363653,-0.00181946237522736,-0.00177638318140447
258,"PYF","French Polynesia",0.000867312333744152,0.000934712425580519,0.000851645831591696,0.000565161023573291,-0.000482950275748517,-0.00174609605764597,-0.00300674100439335,-0.00425003384230815,-0.0053089481873474,-0.00555552547574489,-0.00520760474702986,-0.00435734033684965,-0.00310521240155459,-0.0016338285262234,-0.000967363528782794,-0.000943438966195753,-0.00164761022354165,-0.00290195986546204,-0.00444311745943782,-0.00533386376885314,-0.00556667459183768,-0.00501753968895169,-0.0038762289515436,-0.00238100844470091,-0.000877787099229033,0.000706789671767627,0.00194974330161113,0.00288233096886503,0.00353042580085638,0.00397517728285313,0.00400627349900606
266,"GAB","Gabon",0.000832779179506193,0.000338465844687663,0.000281373880765878,0.000910426545636556,0.00200698555919421,0.00308177144753596,0.00379639737687021,0.00422166007769831,0.00403579399689158,0.00298473418926659,0.00198419220816071,0.00124004127983302,0.000735752520782507,0.000345340832275998,0.000380886555526372,0.00054698858289548,0.000598509666809521,0.000450521734664866,0.000150796864772262,-0.00071143666992457,-0.00165125914530506,-0.00241892911335229,-0.00287174340708973,-0.00274217954516842,-0.00160623978215868,0.0000877491311421785,0.00223659519758979,0.00428116545175605,0.00601847016135881,0.0066017893359851,0.00610149149381467
270,"GMB","Gambia",-0.00962532520612724,-0.00984674180362954,-0.00914925416676671,-0.00775585789159505,-0.00556218918349505,-0.00253184036953857,-0.000677362486304012,0,0.00227285218640039,0.00595605177577085,0.010201517884973,0.0138870501722401,0.0149595230811954,0.0137524345257081,0.0100264538069181,0.00387331578227856,-0.0029368841984172,-0.00970088430205029,-0.0136859887179306,-0.0148714852118936,-0.0133710161083105,-0.00980053422035954,-0.00625101353493618,-0.00289203481005984,-0.000569579066125203,0,0,0,0,0,0.000299222770781649
268,"GEO","Georgia",0.00500486029480607,0.00678791963867575,0.00900097040053938,0.0112713674548433,0.0130603542197214,0.0133074149209549,0.0120668173852601,0.00945850888881083,0.00610948513479892,0.0023605647986582,-0.000878105666153539,-0.00319458882249846,-0.00424979764168198,-0.00413476076802444,-0.00297402777579792,-0.001966614306673,-0.001394041155652,-0.00130316661642604,-0.00140752530816146,-0.00173011920780441,-0.00216759187575344,-0.00273253462173562,-0.00332825001678416,-0.00372464402492956,-0.00423413685222729,-0.00496117255119455,-0.00556968231730481,-0.00614231810190535,-0.00672988330584368,-0.00785491440338715,-0.00916227044943174
276,"DEU","Germany",-0.00342080142366946,-0.001965956109636,0.000127097002716775,0.00236617787490329,0.00411369939772376,0.00549467131404452,0.00622808164915175,0.00655616016695319,0.00655324176966924,0.00641117932945979,0.0060171042336873,0.00552087721981842,0.00476050911356791,0.00410039134422115,0.00358086339402897,0.00342602386917455,0.00340837236957958,0.00340233670063495,0.00318797752591549,0.0029423660617698,0.00290413412893402,0.00327623006045705,0.00381747227777961,0.00427359581546561,0.00445719612678462,0.00447308259003311,0.00406797285316195,0.00330241460748139,0.00232894234848448,0.00139200637620646,0.000905847391671448
288,"GHA","Ghana",-0.00133450639950561,-0.00194723691470611,-0.00208936444887631,-0.00214492878068873,-0.00240625890300405,-0.00218001760553865,-0.00143024627149746,-0.00107089713409392,-0.000261641601696616,0.000443180873501037,0.000101300954086447,-0.00059115426330536,-0.000851543305114277,-0.00135314385995355,-0.00191445665532286,-0.00204986695166343,-0.00184334193983149,-0.00193076386492019,-0.00125088264514595,-0.000486681604012329,-0.0000975902788746819,-0.0000721674981850606,0.000231598309673897,0.0000443635948965682,-0.000471751259454867,-0.00108834116484036,-0.00184781689501223,-0.00284714762125382,-0.00356297135887262,-0.0037926804152606,-0.00332308287446681
300,"GRC","Greece",-0.00723386926910986,-0.0067230075923042,-0.00585545858238577,-0.00498610991160353,-0.00404754119573761,-0.00343744454923665,-0.00311280632634752,-0.00310542656407019,-0.00321778913935118,-0.00314087566643977,-0.00256473175141646,-0.00161995103136169,-0.000266490832263161,0.00126475069325354,0.00265039265577515,0.0035413022268569,0.00397922553546981,0.00390762494100827,0.0034302811899066,0.00286837346398669,0.00262882680801976,0.00268987643623917,0.00329331113449006,0.0044210623847984,0.00566748723679587,0.00679606363135484,0.00775247302078836,0.00828519708921838,0.0084082194724567,0.00792717957210954,0.007070123107021
304,"GRL","Greenland",-0.00145546818011966,-0.00152695440728046,-0.000613990656470165,0.000629079716500724,0.0018526299062922,0.00261145439126165,0.00267330141742073,0.001694355925423,0.000140399267844371,-0.00158749234441857,-0.00278378329635853,-0.00345042536755069,-0.00330569124427371,-0.00240634454784705,-0.00120909246751966,-0.000487732280070041,0.000223530842673902,0.000678163852649183,0.000895148477690011,0.0012357934346483,0.00189769317430377,0.0023936321609852,0.00302493021225692,0.00359314825178547,0.00382354485925807,0.00375640182840264,0.00369309683318986,0.00358482637793234,0.00338048768044552,0.00348270109956617,0.00361149763111834
308,"GRD","Grenada",-0.00394567227750742,-0.00514015198118711,-0.00597760462675412,-0.00628218349366838,-0.0066591893224146,-0.00660433466253318,-0.00568250796104119,-0.00458918395694885,-0.00347714993028947,-0.00177719111116437,0.0000464991197552944,0.00157821636866395,0.00239455756634444,0.00266594361587824,0.00204783177806456,0.00107458029293994,-0.000114527902574935,-0.000907438217103262,-0.00151148492630138,-0.00126726549648304,-0.00103517914459184,-0.000559326785563363,-0.000661062882356456,-0.000604954272204972,-0.0010550352879225,-0.00145477768390334,-0.00261209072661761,-0.0039047365936975,-0.00539863955842612,-0.00645972301686504,-0.0072850723930622
320,"GTM","Guatemala",-0.00557871902898231,-0.00655684723921696,-0.00689391783154207,-0.00581413998551279,-0.00420976307828146,-0.00231641438253181,-0.00123795490588956,-0.000756400471910321,-0.00108980147520218,-0.00181013993660184,-0.00294504201789675,-0.00346917636091204,-0.00334177819969749,-0.00256399731521828,-0.00184707159630775,-0.000655348335935203,0.000163979376010684,0.00060197091769214,0.00129655044030709,0.00205490794700693,0.00299561501418361,0.00391935563901841,0.00451782406250329,0.00441199149022538,0.00385005361942174,0.00297461599685178,0.00217859148954508,0.00181013760527717,0.00140176216519417,0.00149456196934911,0.00186465059504761
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.0034468536536969,0.00473647253184151,0.00471234548102961,0.00409960878775739,0.00296444026783171,0.00144069993047991,0.0000583908619502527,-0.000743132700246729,-0.00192728308138967,-0.00348699965556276,-0.00464382522308526,-0.00600585229010353,-0.00763200610966308,-0.00841663637105394,-0.00808276276180608,-0.00708105667365488,-0.00522730323457365,-0.00257273205190911,-0.000288524092419418,0.000938257809790066,0.00122098341895627,0.000559130016584364,-0.000252510411834495,-0.000764071770545716,-0.000706574174194285,-0.000251620274459796,0.000991529321620055,0.00182597537721474,0.0019702362830547,0.0014172062703286,0.0000541651881733607
624,"GNB","Guinea-Bissau",-0.00668543477117856,-0.00448760393611058,-0.00205506928262977,0.000911932718645758,0.003889170002495,0.00811607005768189,0.0120472440341615,0.0147332412001138,0.0157175488049368,0.0152190551323825,0.0122819359036479,0.00807870826693335,0.00364909472224828,-0.000105899843935608,-0.00303780657980068,-0.0039211403621856,-0.00402000204615416,-0.00349580480617528,-0.00304244018036481,-0.00296628851398784,-0.00281125209052469,-0.00417063142915097,-0.00649609921988614,-0.00857100703501157,-0.00927450159791765,-0.00963850860961735,-0.00967546829159138,-0.00914195883628388,-0.00881914095272252,-0.00904997022139831,-0.00932998967604382
328,"GUY","Guyana",-0.00223641821518772,-0.00126165504635867,-0.000697115385800195,-0.000289089604200377,-0.000100505187040967,-0.000429524024682548,-0.00108011041258771,-0.00170822782283886,-0.00239014754103117,-0.00289609288815673,-0.00300614863454896,-0.00254777502843051,-0.00186876987956797,-0.000890657432631836,-0.000135713438887297,0.000449339244485314,0.000578643310353621,0.000557320906557024,0.000385261551347105,0.000596861491940048,0.000955700138691951,0.00161431905911869,0.00247491519728937,0.00322892806462671,0.00353837103831656,0.00382159685754346,0.00385687245120425,0.00340756076920412,0.00290486967170223,0.00267361416625223,0.00238233279772038
332,"HTI","Haiti",-0.000373863582943224,-0.000391435875284452,-0.00046603125438871,-0.000917518084364244,-0.00149867488048816,-0.00220520235404409,-0.00285670059186782,-0.00351462209565345,-0.00401503702476202,-0.00443599222447799,-0.00469700069233503,-0.00492616701761206,-0.00495408594234281,-0.00503168615996141,-0.0049702302039758,-0.00482866835036599,-0.00445356539339514,-0.00410867144689042,-0.0036142148745808,-0.00325502875869021,-0.0030231428014984,-0.0030997960542638,-0.00324390368094329,-0.00338746366478526,-0.00340350047898597,-0.00325751737268387,-0.00292136120664255,-0.00250344381255607,-0.00200864969273995,-0.00159024427574062,-0.00119314792177938
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",-0.0064401701397013,-0.00633850059158997,-0.00528226991871481,-0.00307597150209252,-0.000295521155349074,0.00232803558166883,0.00408364624056276,0.00518671638609548,0.0051102488771682,0.00435172896786552,0.00357540373182588,0.0031215918093883,0.00293003883257145,0.00327174180712189,0.00435910221598389,0.00477141198147153,0.00428160168367441,0.00334815248353764,0.00238275899114296,0.00155450561627689,0.00133437124748092,0.00179930569126882,0.00234738356737328,0.00259564184031034,0.00248943666498009,0.000767130668450437,-0.00199905640085327,-0.00507084947255209,-0.00763302620431924,-0.00951550067385227,-0.00970736089325566
344,"HKG","Hong Kong",-0.00202545622978834,-0.002565331243504,-0.00263885409499409,-0.00240278480189071,-0.00194509152968225,-0.00138330934633912,-0.000811141626587464,0.000222480945611503,0.00101516061688267,0.00148562723103374,0.00172114286382818,0.00168287908004228,0.000829423202985069,-0.0000626182236832529,-0.000946581777551359,-0.00187538199524795,-0.00267653969953252,-0.00260658926675383,-0.00221811102973057,-0.0016504276752688,-0.000910209400491691,-0.00004240553393553,0.0000885833771375744,0.000339533803755288,0.000969647836006171,0.00175230745829391,0.00274079533188387,0.0038039701455086,0.0046420281648476,0.00500243277411005,0.00504588560772978
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"ISL","Iceland",0.000179160504903075,0.0000507190732756957,-0.0000267777016095261,-0.000104268471049163,-0.000199944682491182,-0.000430343095464636,-0.000804369013131856,-0.00127173631194077,-0.00171563237182526,-0.00201957871475611,-0.0020778205443015,-0.00189052251027266,-0.0014145614775064,-0.000811381982802839,-0.00007514259646757,0.000667722363344225,0.00129660247607366,0.00164876322133201,0.00169985651019533,0.00125443897933319,0.000432350572844964,-0.000579831958354204,-0.0015954269995796,-0.0024877489287165,-0.00294546490182623,-0.00297340349393438,-0.00272282167932947,-0.00228936473905772,-0.0015828422154982,-0.000808391699601008,-0.000124755154533696
356,"IND","India",-0.00491110216075063,-0.00519538664830337,-0.00539110838678123,-0.00567803885043331,-0.00593831646575543,-0.00619098153137706,-0.00635946304033235,-0.00635939944064879,-0.00615908192282,-0.00594470804855911,-0.00533267235989428,-0.00457660533959064,-0.00365923877141807,-0.00283323284758038,-0.00178123931690407,-0.000934075692029475,-0.000152766190079482,0.000435483007590498,0.000820075016301338,0.000416398673772055,-0.000308620095851625,-0.00141591855599026,-0.00270697861568229,-0.00413965597778022,-0.00508544951244547,-0.00564202578275427,-0.0057021082935287,-0.00546874936979112,-0.00480016938305159,-0.00401108955378364,-0.00339103982413407
360,"IDN","Indonesia",-0.012102373018774,-0.0111853318529786,-0.00899720342003252,-0.00630487075406505,-0.00335174891530296,-0.000438341581289466,0.00176949664577529,0.0029104304099751,0.00329957612688763,0.00301207030965673,0.00222777444383846,0.00127602001108791,0.000287839312044831,-0.000694454918425548,-0.00145548533333419,-0.00197174613836676,-0.00201394551992896,-0.00183265533208948,-0.00138454657446791,-0.000671122851559792,0.000200982757319149,0.000965073249944251,0.00146661267659737,0.00161904615744707,0.00127046895646436,0.000385161506149081,-0.000757842148828122,-0.00193344796337372,-0.00316646881337121,-0.00402557663135894,-0.00458013257191526
364,"IRN","Iran",0.000631251431398194,0.000586477696361998,0.00052246872671069,0.000089627057110464,-0.000544101456127599,-0.00154955587218897,-0.00281994162481536,-0.00409903422873936,-0.00566924155984616,-0.00715737250021076,-0.00822189628379932,-0.00893434571011797,-0.00917356560553118,-0.00950716710131727,-0.0101854922658634,-0.0116872554115506,-0.0134288928511486,-0.0152662029977789,-0.0164159826723882,-0.0164967065690204,-0.0150311743679693,-0.0120852570568638,-0.00791707977855205,-0.00382452824548352,-0.000552578387145952,0.00122408501723603,0.00121978636146247,-0.000692641770322466,-0.00355234226124201,-0.00699270465619939,-0.0100885040592416
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"IRL","Ireland",-0.010517934561926,-0.0120272456670787,-0.010781345666423,-0.00916680788626578,-0.0072927713690164,-0.00548328385209651,-0.00408193925561662,-0.00308563924512051,-0.00242170831382416,-0.00248902696065167,-0.00276965085693992,-0.00273329515343224,-0.00204784802014002,-0.000561244920958215,0.00154889265770342,0.00399614714519814,0.00529966169599461,0.0051223984807216,0.00366850373502903,0.00125433980410428,-0.00104697330145076,-0.00233371591949805,-0.00207195470680654,-0.000633739648952081,0.00196380781129002,0.00434732045831376,0.00602178169087542,0.00606460798090658,0.00469817040949616,0.00257219397149289,0.000629363007535577
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",-0.00569118112073331,-0.00635632289376302,-0.00646072183767955,-0.00574692456168096,-0.00480725000576505,-0.00327771099811278,-0.00178184616744911,-0.000253359214909319,0.000642588156810666,0.00118418265060262,0.00113329200277093,0.000550358148058732,-0.000605257612072394,-0.00164380031497383,-0.00257374154753978,-0.00341345693608881,-0.00379377859554907,-0.00344056853373981,-0.00308206381327764,-0.00252239793912727,-0.00141597037393363,0.000344520716953655,0.00218105845210428,0.00453669506311921,0.00708087057636055,0.00926097852701626,0.0105225765284728,0.0111082797356404,0.0106651982002062,0.0093964367105437,0.00772739030190927
380,"ITA","Italy",-0.000858572121370392,-0.0000582275793455387,0.000982856342167923,0.00190480793450952,0.00268529509284887,0.00309036407472319,0.00316664420626056,0.00298168814472418,0.00274513056796451,0.00228052012456694,0.00203750717666984,0.00205904530953175,0.00230370452403579,0.00267712305632435,0.00334361595291465,0.00400864292483791,0.004563888317743,0.00499778988302397,0.00534706242686036,0.00553784272699728,0.00553328113551177,0.00532520164584812,0.00506691844534398,0.00484112212400598,0.00482280617869456,0.0050269240488615,0.0053163200605349,0.0053487529635847,0.00506372467414626,0.00455567371489752,0.00374944911380017
388,"JAM","Jamaica",0.000570604652439188,0.000781953347079867,0.000954862211644647,0.00110098910738565,0.00103217304436254,0.000783950433284941,0.000202692223368217,-0.000450581520173188,-0.00104921315573903,-0.00138650087072145,-0.00152289040008036,-0.00114854332181658,-0.000508039511194047,0.000201429466299086,0.000762212596593148,0.00120364110470672,0.0011498885378427,0.000702454134653641,0.000153096668107811,-0.000299664123406318,-0.000725163531336559,-0.000973587448655944,-0.000895751339072381,-0.00069204470445261,-0.000623536568364003,-0.000459323481107332,-0.000400253147116003,-0.000518024128798422,-0.000819872372006536,-0.000964882783560328,-0.00118852894475097
392,"JPN","Japan",0.00126072606178531,0.00109179179112533,0.0011149718997037,0.001352786727353,0.00187654783520607,0.00245364981903267,0.00293994767268429,0.00288854458349661,0.00228251210904483,0.0015124590129173,0.000712660945441386,-0.0000555197947848266,-0.000403578532016937,-0.000123841761177967,0.000300352920240246,0.000809974325595792,0.00134232605257795,0.00145548359893514,0.000958670671156736,0.000308750262308639,-0.000249440946015809,-0.000677146298141501,-0.000905451454328595,-0.0005565496125577,0.00000983133790696342,0.000453149391373733,0.000836412785423626,0.00132239000875715,0.0017021832702416,0.00197972461848051,0.00246751088310673
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"KEN","Kenya",0.00122678965714251,0.00172198497389076,0.00226752189582791,0.00298805682383652,0.00391231578288509,0.00467336627926995,0.00483534129030661,0.00485988049287189,0.00453668949877661,0.00401143934487069,0.00401114113880796,0.00469288329736184,0.00531422901230383,0.00613739081059683,0.00663571613019487,0.00622448603566261,0.00490484262225177,0.00328758736473134,0.000939955806365189,-0.00166406736626046,-0.00403108011725628,-0.00585732895722157,-0.00768130869716732,-0.00873608340035315,-0.00933722249078717,-0.00950783165512736,-0.00947383148900915,-0.00901892084344014,-0.00880927943680576,-0.00868523631546225,-0.0087428081151667
296,"KIR","Kiribati",0.000316117691280258,-0.00252370466590976,-0.00528350381093951,-0.00807767645422602,-0.0116115563293266,-0.0134510729072265,-0.013721793421388,-0.013625946306214,-0.0127452531455952,-0.0121349339805369,-0.0107729708964087,-0.0102966899485441,-0.0108211356242681,-0.0112624884665972,-0.011211741671794,-0.010866318329152,-0.0090211636229828,-0.00555669051960231,-0.00152240154470025,0.00120360431739799,0.00261692955292679,0.00363731109000839,0.00308843079564519,0.000302589734572992,-0.0017027879360555,-0.00434082708233879,-0.00726950662517283,-0.00982331735398854,-0.00967377267579,-0.00959505434385718,-0.0100809861610175
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
