"code","iso","country","UWD.raw.1990","UWD.raw.1991","UWD.raw.1992","UWD.raw.1993","UWD.raw.1994","UWD.raw.1995","UWD.raw.1996","UWD.raw.1997","UWD.raw.1998","UWD.raw.1999","UWD.raw.2000","UWD.raw.2001","UWD.raw.2002","UWD.raw.2003","UWD.raw.2004","UWD.raw.2005","UWD.raw.2006","UWD.raw.2007","UWD.raw.2008","UWD.raw.2009","UWD.raw.2010","UWD.raw.2011","UWD.raw.2012","UWD.raw.2013","UWD.raw.2014","UWD.raw.2015","UWD.raw.2016","UWD.raw.2017","UWD.raw.2018","UWD.raw.2019","UWD.raw.2020","UWD.raw.2021","UWD.raw.2022","UWD.raw.2023"
348,"HUN","Hungary",72.1413767914,68.41630055195,65.01735853465,60.28575952882,55.9498917463,49.55295392324,45.87095896642,43.17074183351,39.94072080184,36.2523975217,34.66393394356,30.35212729683,24.30625424164,17.16985123536,11.51900949552,9.31784255476,9.03270185339,9.08400734243,9.4844263176,10.71893935768,12.89256756133,16.00003575975,19.15767730338,21.13737010392,22.04074708062,22.9994591281,22.93154845401,23.35005114049,23.49739836774,23.40300878628,23.9058731488,25.51948209247,27.44693624494,26.81403025397
352,"ISL","Iceland",2.62694840363,2.61170375422,2.54934304682,2.43525520133,2.34739287814,2.2724581842,2.23080069013,2.14941424219,2.10907722103,2.0715160985,2.04551022894,2.01121044637,2.06900400091,2.16599048302,2.24581338269,2.32633856733,2.41023374571,2.4699749487,2.44154069461,2.38059679539,2.30201715843,2.1776379567,2.1443825205,2.12709807532,2.09899038554,2.07387680751,2.00506167854,1.93185912297,1.85554379907,1.76610539554,1.71074465,1.71374722428,1.69938241081,1.67180546098
356,"IND","India",7558.48833451845,7198.14799809751,6847.96360362718,6387.71325192893,6074.58203058831,5863.33768113158,5574.61290335061,5229.89789470863,4865.45940920069,4378.62845784479,3961.54581255317,3658.25742258735,3440.10605838223,3329.75630511773,3174.81143317955,3020.87106064273,2887.68087349094,2764.93926827353,2619.89036415281,2428.44416385965,2236.58805204684,2018.88981282155,1834.41339654169,1704.15666139981,1565.9360900364,1436.08052343098,1337.93136218598,1265.96003388871,1182.08616443223,1092.78264806884,1016.67603141144,926.39732614321,947.28317936681,860.42533315152
360,"IDN","Indonesia",3509.46280697518,3174.98982879501,2831.18796668098,2523.47985628076,2245.85041413365,2033.51726928792,1840.68806170977,1687.78148678696,1639.04148235712,1608.89675511589,1585.695232593,1554.32138525185,1519.913797118,1461.86731552245,1442.42964254297,1356.85066659091,1311.07427675125,1273.38914948059,1207.386293298,1145.25979051165,1082.26181894684,1020.73423207816,955.98927287655,888.23193321504,834.05539605378,785.09919043062,743.55679538661,709.22058485318,676.33527305873,645.99849457838,630.48157269666,598.50196206945,574.06260578295,544.10443615907
364,"IRN","Iran",394.24959443439,335.49482038547,310.92272873678,289.25201513795,264.11322017267,243.81409332951,221.70982813684,206.91991110157,190.21466337516,170.73340364131,155.30921576686,133.2109030027,119.24279393683,107.76939252209,96.26392876216,87.44971009983,80.24787322287,76.5915952587,72.947050086,68.77644886936,64.94152574025,63.16556678103,61.80827779124,61.25207366391,59.91498225291,57.82708776151,55.77083871426,53.36993441803,49.33224742697,46.633506243,42.73420901951,42.41460746164,43.28139181356,41.87784287683
368,"IRQ","Iraq",593.75684043848,567.44292613734,539.68626842982,508.86574509811,480.84387052816,459.5124797888,442.70251395652,413.38399760093,376.52156281831,341.50757166246,303.38205350206,276.35413719553,260.23684049588,255.89553594364,240.25211283874,231.55734421618,221.88341970945,221.76015958108,218.06562260934,210.51609371258,202.52123400453,191.7294899072,175.5272312936,159.1706226648,147.76760853469,137.5642535142,127.94590846113,120.64804401889,114.32876969802,107.43969281914,101.93180128855,97.16986659395,92.86653363073,88.77845334626
372,"IRL","Ireland",2.86225976332,2.90166557723,2.86274437334,2.77129585098,2.65516158742,2.56342137469,2.4435384742,2.3208247905,2.221575561,2.1457334444,2.09515766108,2.04801033421,2.06892537653,2.09142368426,2.09903714655,2.13624309898,2.19945244441,2.27608698263,2.24340843381,2.18443287973,2.08917604325,1.99306283345,1.98311316699,2.01021817258,2.02253111967,1.9985293713,1.91383900491,1.79157855966,1.65962201592,1.54634271124,1.46475248629,1.44211989221,1.44468930261,1.44161877171
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",4.43123756681,4.51818587766,4.61323393021,4.48541604633,4.40621385174,4.28870681062,4.11158503159,4.1187758734,4.36803488483,4.7028680478,4.95945619698,5.14632305609,5.61464102522,6.14377909612,6.51136356939,6.81303946655,7.12698086039,7.52955722019,7.65392150177,7.58252654901,7.44527854651,6.9780385442,6.70276771991,6.41733101268,6.04662588974,5.84580404513,5.51833050338,5.24021002947,4.91407584308,4.6498435418,4.46218409947,4.38892172357,4.37174604194,4.30482001591
380,"ITA","Italy",3.74146250456,3.59719863447,3.4226245372,3.20471825419,2.98401846157,2.77434371293,2.66461889487,2.60782217273,2.55171085063,2.50371044782,2.45358597136,2.3733419948,2.3179184288,2.33585828922,2.30380355908,2.28570829123,2.22897033104,2.20947537008,2.21780987922,2.2165559215,2.25513206853,2.28062637745,2.30200887823,2.29671947576,2.29791056149,2.26757572627,2.05010508223,1.97228829162,1.87338881762,1.776725174,1.65607937692,1.60969277988,1.52199088244,1.51646747056
388,"JAM","Jamaica",581.38844043482,512.73862216555,483.02887008901,459.24864741262,431.15950073381,383.12318622143,293.79624973885,253.44957360591,237.19693846859,222.58014983328,205.21690065461,162.75203439929,143.53737401699,140.9008183278,128.81608072244,122.41472709758,125.57830218845,114.79347396359,105.70623082051,102.87475239883,96.7674361365,97.34136078579,97.25617786546,94.66339160627,99.02834692973,97.80436629182,96.66212992852,94.70335315148,92.50287573808,91.10612541662,89.11879918879,86.54786637393,86.37156394788,84.20668404593
392,"JPN","Japan",10.70880831888,10.56068515008,10.31189716572,10.09400192742,10.06240676654,9.84164551743,9.55962406551,9.38057472949,9.24685700624,9.10084204095,8.94526450877,8.78445496016,9.12745834893,9.75925396944,10.26857976815,10.85338751732,11.45387465697,11.63802662489,11.53794451076,11.36841523274,11.35116846347,11.3068490377,11.60706015921,11.607957492,11.56633673332,11.58093874885,11.62093374731,11.48999869425,11.32714448746,10.98146367772,10.67654559841,10.25428128095,9.88418805462,7.60930781006
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",100.31111062488,102.7286290763,105.58514889441,109.08010003258,112.0470856935,113.72461216259,114.39615659401,113.72553834216,114.06263367902,112.89912691256,111.49050951146,109.36288538467,106.00998694361,102.30695984989,98.58467712486,94.53984060516,91.01172451953,86.9196462424,82.14820331379,78.5365830173,75.43102373672,72.98810861096,70.71394273376,67.16455063861,63.63062810492,58.91436296353,54.35570291829,49.17935796254,44.67004117398,41.1744818306,39.3578212514,38.61445331256,37.83156373662,36.86832646404
398,"KAZ","Kazakhstan",565.04102777484,546.79274165276,557.44654604512,557.14421955897,558.52133302765,536.9587885108,474.31073966344,454.12904140845,353.65540497662,287.02961957989,219.71325191342,167.1793990061,129.19649483757,103.72811044805,83.55596249478,67.78430856876,67.30060087477,64.38840130846,58.69626717339,42.63979139346,35.16984967102,32.18773754048,25.34065830503,22.63617912482,20.1890134125,20.18750319636,19.18475349301,16.60561121072,14.78502092524,14.94391586376,15.16024929702,17.28911325409,17.51700444188,18.19942997557
404,"KEN","Kenya",6377.45293372216,6133.09777174298,5958.73389605318,5795.30506219451,5624.10582189965,5443.79764464899,5260.63205481756,5186.72725939163,5083.03628084791,4892.27674639263,4636.05033978904,4417.73744813203,4270.35756668294,4123.55748329196,3862.09425624106,3608.96047792396,3405.04789334852,3245.82768975196,3048.98973830536,2967.20931530126,2836.08058852465,2669.601406554,2481.53657918793,2318.18302851213,2145.20792170884,1996.81872227733,1842.04903459309,1735.5692528575,1592.74028114063,1474.67922662718,1398.26392534542,1317.01262550181,1220.45013028135,1147.5115725005
296,"KIR","Kiribati",2793.34848138595,2705.20979548911,2464.97424380345,2515.39031490949,2387.35737386209,2271.06263273169,2171.85429950674,2067.50187266828,1960.75460669231,1938.06963092649,1846.33073961987,1735.7319052425,1639.50923755483,1543.16098072064,1450.98372236404,1392.31685406394,1339.62228873916,1351.20038328936,1293.36300951002,1226.6686765744,1166.85992953036,1097.08581058391,1012.00605725848,950.5389262081,896.11850175395,836.67899184467,782.5044769331,741.68014422244,731.26948088428,702.1314918471,688.68528319612,665.83510992537,631.7224215274,599.9621770811
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",43.61677683794,36.81318042198,37.01676937363,37.81985682935,36.41286159812,27.6740585567,24.44309360839,22.77762865538,27.14589942085,28.32921531246,29.34697800362,27.95449903051,27.31640208405,27.35460559024,26.26793939612,26.01422000628,24.98132799758,25.23138616238,25.10447777284,23.32156313811,22.61916539381,23.20170491612,23.73678194017,23.63934594285,23.53148233653,23.24179516837,23.12847476959,22.21808823089,21.02387700535,20.1255417025,19.60597614537,19.07602708478,18.79119207747,18.71864946699
417,"KGZ","Kyrgyzstan",755.50237283113,729.59020813645,747.0043780034,698.65515481139,702.60277732504,684.74531353774,623.1209855676,665.41293043374,633.39903007756,575.0189532318,463.63602147068,386.58027654687,313.75509958998,247.49538042959,214.82817117696,205.91191259367,205.332794441,196.44264735005,181.76665855875,148.82005248222,125.23503416566,119.70111548179,101.57495838012,80.1955486958,76.25111225565,74.68759038512,63.44492138549,54.95022019201,48.62647251497,47.55013616628,47.36292287171,47.94681851634,49.62439388488,48.23079516309
418,"LAO","Laos",10789.4593413686,10327.5591528081,9891.1099593101,9659.66921939804,9391.7138597021,8491.74635077265,7973.27273488746,7461.92097958123,7006.78050575599,6475.25611156099,5948.76036427921,5350.9230756903,4831.86856137875,4327.66741941901,3899.12997520066,3532.6001106597,3191.01039137452,2879.37176857714,2686.85254161889,2476.80054855242,2259.68414919452,2060.31381918702,1885.07209882524,1720.71720954719,1566.97038861964,1441.35635859086,1315.60707529922,1201.06152211898,1131.76947902095,1071.43139151357,1047.89403923662,1052.10207073129,980.03603824061,914.85610352524
428,"LVA","Latvia",38.70593290651,36.39356414621,35.61060854983,36.69080177946,37.01287251129,34.4176950134,29.96839082206,26.98274213848,26.08887235548,26.12941201907,24.00386761826,21.93887230179,19.95989568223,18.31304005944,16.93491439057,16.06990987667,15.29413884321,14.78245613518,14.16895891353,13.74434992585,13.73826590932,13.9819869393,14.22923894192,14.55219893082,14.84940416091,14.80049793399,14.35012547655,13.55494083798,12.62901988495,11.90064146235,11.56800304945,11.86163839648,12.06560592654,11.993971156
422,"LBN","Lebanon",363.05704588417,350.56284090893,341.83816541954,354.45970410225,314.38333198112,300.17903880823,284.03495173006,270.67237796058,255.80763741755,240.52273810337,225.31348445385,211.15129377656,195.55479679521,180.63667357668,167.61406516647,158.19311330678,151.27048097221,147.87240235624,144.3781724734,142.33661769086,139.0031849358,136.86559841386,132.14606938566,127.97835168608,124.50717768808,121.90114201587,120.87682988336,121.07705097119,122.75045658335,127.79185677757,132.77622964341,123.06641162178,115.14332557968,110.89437860312
426,"LSO","Lesotho",4591.46362193377,4449.24353313452,4292.40817637773,4139.4638449137,4049.8765102879,3956.02974663932,3933.14119318048,3924.47815388856,3950.39890994923,4039.49373183257,4096.33438002358,4334.571587345,4541.31839543548,4351.00623402253,3984.93232105101,3224.0769428756,2702.76516081837,2541.049954527,2501.71347771922,2495.36284874002,2481.266430451,2452.14903461598,2356.50100471475,2238.29995611051,2141.99459883886,2052.58002905697,1936.16086368343,1843.04238176405,1745.82377100102,1639.03937214569,1585.62615761568,1526.4150890287,1449.5818438067,1377.00955153524
430,"LBR","Liberia",9424.83217458266,9143.56216454278,8122.1586593458,8133.0650405736,8525.50394109876,8511.32658804841,8388.14807871885,7652.09279482108,7498.07530903952,6866.62189185578,5969.32675397973,4998.85796716793,4232.78862379202,3889.23804987513,3887.91878102358,3566.163284723,3345.65929412628,3070.86182622906,2916.4055735831,2811.11161933315,2701.12608277681,2550.25856130981,2512.32283220966,2355.49034593905,2126.83286734796,2005.71769600275,1892.35158816877,1767.45715977768,1655.37228311339,1629.38306711108,1485.87194262581,1443.65873824829,1373.08590284077,1314.23804626339
434,"LBY","Libya",261.38416798517,223.47140626551,202.54987095858,183.6532445848,162.8760090366,147.64932723472,130.64070948138,120.68758938114,110.65162469737,99.82694977195,90.33243880188,83.8989799417,79.80488164475,75.34368282555,71.48205717523,68.38624795387,65.89595815765,66.33279147775,62.65300813296,59.17272162297,55.89078807124,55.13109436945,52.78388979152,50.60598275755,49.54338051929,48.06523348857,47.81317635156,46.83550654068,45.52357437691,44.77389333009,44.47169004381,45.11263787448,46.97944947776,46.97467384783
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",66.88220711382,65.43877921338,64.76276485755,67.58928429923,69.24889130469,65.05119807775,56.10112252564,49.48744119952,46.35631240593,45.9970646371,40.95868570728,35.96459522232,31.80670040892,28.40560080717,25.86692372258,23.90148543167,22.36177858853,21.30995230447,20.42079461389,19.41024849017,19.13036316652,18.77582668568,18.69393066308,18.8458321873,18.98303503345,19.07919019459,18.89236609383,18.61959261323,18.11501106632,17.62259607797,17.53473034117,17.81246497363,18.66909865084,18.68815733395
442,"LUX","Luxembourg",3.4389288789,3.41906805056,3.39812103138,3.27716686429,3.05418265133,2.87352182095,2.77737750007,2.66568543295,2.69340110403,2.72527474254,2.76440649809,2.7615264412,2.93797912961,3.14767932666,3.24166684845,3.39425868202,3.59057437319,3.70849461538,3.56698105806,3.4176468744,3.22531067364,2.91087916163,2.75949186419,2.70463205661,2.57397780997,2.52732362208,2.41653921547,2.35372507585,2.27107577813,2.19990600101,2.10847542329,2.05796866809,2.02441334842,1.99544246414
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",9440.38831122934,9110.11964229511,8756.91404056707,8377.4246486668,7966.27270734652,7566.10179356473,7231.45938589486,6940.66663460835,6760.77790988122,6795.90564784277,6510.11287394705,6267.38775990137,5992.03780020956,5810.27057489315,5621.24363352661,5837.14203499857,5739.75864551532,5673.53476322413,5650.00194191586,5545.4497611732,5287.19707233794,5296.1587251498,5198.27583317358,4918.67538849484,4764.02858396041,4563.18846343811,4226.85738699156,3996.50310953011,3679.32238704512,3339.77264970471,3353.24030351711,3122.4829707031,2798.56825956385,2630.39815480864
454,"MWI","Malawi",10337.5134678545,9809.69693833709,9227.53172955343,8816.88519144721,8184.97995332719,7759.26842510478,7242.74819735473,6827.64302069343,6491.67205560222,6505.61457933806,6118.70793967391,5853.09253916813,5325.66316098096,4793.57551775233,4353.85865014953,3958.14712320037,3707.97461638309,3409.51930622436,3147.51912986724,3014.76454332323,2898.75624999277,2879.00260456666,2781.36337639834,2597.6085343453,2484.86228290164,2409.13431056088,2335.77256395923,2343.06741286159,2405.81727195872,2388.43924123018,2188.04363357053,1945.94114699661,2164.10994476371,1816.58631351349
458,"MYS","Malaysia",313.91854230281,285.37241863466,276.32732218622,262.08495771383,238.67903104355,229.58210681912,205.34807107153,187.41573847297,175.8967036712,166.09536467263,147.46980436598,134.06370906303,123.70242155599,114.8194413052,114.07726149674,113.60065068711,114.75089458691,114.36497790203,114.1673895837,113.23130314675,113.81569741182,115.0825668884,114.32775743276,114.30477333842,114.9938901903,115.65351501759,115.74714895331,117.17434536034,113.95877381725,109.46575919842,106.00571330211,107.16314420722,116.18428806959,110.68613782359
462,"MDV","Maldives",4606.25745351391,4146.24382645774,3662.36032737108,3172.73232820195,2669.49906762358,2188.33797616218,1988.87530079145,1634.02148313317,1418.92035637251,1167.22906355038,1028.79620526705,887.50138505241,747.90994481427,670.23786623201,597.19833882162,519.50770158486,483.8750674398,438.19868405589,398.69802980713,369.05876003303,342.61897525456,318.86810331239,298.31287779427,281.43225122668,265.92659857737,252.36220238573,241.42179482057,233.90963891231,225.21849809278,217.63131893601,216.4296316571,209.39524112995,202.65773073925,197.74877152149
466,"MLI","Mali",9231.43723573995,8811.313500273,8458.01679588876,8089.10163653032,7697.24898989205,7451.68239557393,7434.39248110506,6909.64679594464,6628.61703166874,6372.95308947282,6145.91496894182,5684.32637496704,5739.75237745153,5323.27480885259,4832.64624256736,4488.07667682386,4177.42546106285,3707.80439990986,3474.48499003421,3138.87196675685,2752.26783805344,2452.58089537881,2258.06169794366,2188.84092773419,2136.36781172892,2151.66850962063,2350.82935414875,2351.93099714092,2248.1653188236,2074.77929016034,1930.76279359973,1878.30108648361,1687.40085933075,1557.00566354334
470,"MLT","Malta",4.3242576766,4.3049981526,4.09593832918,3.86268371319,3.62453831951,3.46785585745,3.31289021153,3.14706106028,3.00317292465,2.88347703425,2.76398614944,2.67773958136,2.70537679864,2.74854113381,2.76402997482,2.79492108829,2.82534899694,2.83171477321,2.77379246995,2.69499063756,2.58898058516,2.47543181177,2.42107553177,2.39520753986,2.34602849127,2.30341496515,2.21539031434,2.12554034221,2.02281267189,1.93107531012,1.86703648727,1.8232585252,1.78746163887,1.75984643583
584,"MHL","Marshall Islands",1159.24255887556,1127.16455576889,1081.51301403266,1033.75247489702,977.527051192,931.32888194924,897.07597097635,858.02222650968,840.45708780361,822.10365588353,1277.71340790509,777.15410270504,759.42808181332,741.97263834723,744.89090577566,732.24462704388,710.39780250184,684.12644398122,637.13138454775,605.32623625444,573.48117819723,539.67949377828,511.18297404685,487.06735567028,471.5283048814,457.76075502129,448.95474529903,428.27977303919,421.26667527524,406.90261035408,388.37301508302,370.20615258009,352.71376834246,327.5421766255
478,"MRT","Mauritania",5085.60350503275,4837.12157797663,4678.82382687369,4524.51037340078,4180.69863738172,3959.526015896,4038.15447311042,3856.83162573534,3807.1117807874,3591.3164867575,3539.76746227666,3509.89290249404,3519.18030815765,3403.09270499611,3556.46558273137,3583.1756141749,3522.19241506596,3269.96052555928,2983.52601728277,2906.85244758717,2695.08160114639,2471.28058940561,2433.3494513565,2312.85707399241,2087.59736478572,1958.39873232616,1803.63057204926,1727.33505904804,1601.82638767885,1569.97393463485,1438.37749846294,1398.49249831446,1293.56342072786,1243.13424211503
480,"MUS","Mauritius",222.37468432757,156.91749698782,142.23577499919,124.4101566051,125.22042428506,109.028436455,97.27015220401,85.51860248538,81.88552808387,77.91777299171,74.38034382115,70.7937686951,64.82274315843,59.6218306958,61.09673618049,61.59058028665,68.09446694019,68.98563722918,69.70369535607,67.69213553537,63.10665285033,61.46880071302,63.81944788151,63.35083922504,60.97798672645,62.23071471389,64.14411379851,62.97831829426,59.71357162934,56.74782544335,57.18711247885,59.11455028423,64.29600958244,63.36261474876
484,"MEX","Mexico",1068.00473720082,955.18504537112,794.83061861505,684.61227606211,573.4595302651,513.87543793656,453.09674014696,406.63969072765,352.68512809956,303.04161177887,271.41221480653,253.45640233537,237.3025214013,223.80296551565,205.56028229704,197.38564050898,180.24012305833,164.73408215768,146.38527817388,130.83676136537,121.43338063635,118.34100746928,118.82247889025,117.47798661954,110.37190963507,107.64703982132,103.15690466718,90.92090693583,85.8336990879,87.51669141118,86.26073926216,78.57203458653,75.57025979292,79.02286083159
583,"FSM","Micronesia",1403.24343436487,1302.38706069221,1250.43682209087,1189.55535459269,1135.59715715947,1081.10902611238,1037.56624078175,989.4076925981,955.36960603862,920.94209845341,1728.41125969488,851.46049788034,824.51904708334,799.32347993193,776.98199380318,763.02491805509,730.53712791894,701.07431146106,647.27661452482,609.89536303792,572.31987155274,554.53317389155,533.56695543902,520.03874397796,510.30106758674,506.63943128346,503.53370502285,484.34884803099,484.39677532458,474.60460978244,448.10993284043,434.22384904922,442.30406117562,423.01101086163
498,"MDA","Moldova",197.02669862223,172.2256173806,173.31331706636,186.87617892652,204.8284420265,190.61241038757,178.0063653193,161.72068583558,148.35330228935,142.15736090298,131.4602171885,120.97230561255,107.49257597306,96.82859060626,85.41542274375,74.4233082909,64.09886862956,59.83054968881,58.23214010875,57.20720784154,53.84789797447,53.07705876541,47.01163300091,42.88173801223,40.35465061207,40.75000659262,38.9791141179,39.99926912682,39.80311563176,38.20120214615,37.43164080451,37.35569785762,37.82968622541,37.06561430125
492,"MCO","Monaco",1.47614955136,1.46429943657,1.41673809797,1.37634827657,1.33348649838,1.29155328193,1.25646317901,1.22359267577,1.19611423275,1.17857981124,1.15507922022,1.14283928657,1.16944291626,1.19425532805,1.21010172864,1.2154750041,1.21919589809,1.21764473867,1.21646350966,1.20807820037,1.20132275461,1.19492712064,1.19087524849,1.18578395645,1.18697574205,1.1798280543,1.16598642471,1.14323506377,1.11651946284,1.09311772246,1.07256406912,1.07450113661,1.08397077904,1.08717361668
496,"MNG","Mongolia",868.91212539938,792.65500154691,703.83347940144,616.32724597073,534.01972699694,474.48072476373,440.01097138949,376.74832065633,337.25812463048,299.86571750336,263.06753721122,231.01846938973,206.29820285145,155.32268384202,118.28790361017,95.66733053399,80.26478985232,71.27290709945,65.913217084,61.24253474219,56.55448389742,52.31144019142,47.40636563965,41.79572931819,36.30000954,30.55543921207,26.53935542095,24.2279842659,21.17176367283,18.97898182111,18.26735069936,16.51615375536,16.20851669456,16.41926376265
499,"MNE","Montenegro",22.71800593855,21.75951250354,21.17297094901,21.004699141,20.84991338006,20.5271879828,19.93264423808,19.24875509791,18.41362135337,17.50838893685,16.45697099447,15.39331165016,14.3776003277,13.61589067471,13.05533211182,12.67194758205,12.3897287456,12.12702001294,11.9736312265,11.90489210672,11.71163051409,11.45778073233,11.20657214238,10.97047928277,10.68193309205,10.42201643262,10.05858669419,9.54480806783,8.83034833576,8.29689720594,8.01158078635,7.72521227236,7.28732513561,7.00826857179
504,"MAR","Morocco",2021.42404021223,1868.9024507968,1745.37914157925,1609.80462941411,1473.07873039268,1350.23094272599,1237.5875759478,1140.28759290537,1053.01659284876,970.83381017621,895.52739321934,825.92152543185,762.21908786253,699.52541443739,654.47092576492,613.7140254821,573.14651572847,534.52493730711,484.69040573667,447.82236678352,406.46740778571,355.689239787,308.90645481179,269.23840945984,249.49546069545,221.30313312306,198.59683754498,179.91702493273,164.59996873728,147.67895514354,140.16189041689,127.17676510197,113.90347998834,104.90069906823
508,"MOZ","Mozambique",5818.44019541306,5578.10459224443,5540.04310034722,5336.48416913183,5025.52560592085,4945.69810709181,4824.23416150938,4671.61385065424,4488.1640637416,4372.02606001003,3981.9325278137,3607.24302740275,3336.99546907277,3284.41106104742,3279.86814741612,3157.46148606935,3323.85137810454,3341.74576882062,3286.14607266185,3063.98615092947,2750.85687285752,2448.5462858033,2408.97626644315,2338.89559183045,2288.89476574508,2237.29109817014,2143.02366057693,2037.51295605526,1895.76805392396,1884.11683214092,1770.52883930999,1739.4844660758,1578.66295253931,1461.22093497512
104,"MMR","Myanmar",4697.39918318617,4549.88073142671,4280.16485693367,4009.67010235738,3696.5878270989,3399.28191908331,3131.00411783033,2890.44584633788,2679.92751421673,2443.11904778014,2228.24209774938,1959.14228194101,1723.00729156055,1511.65032046532,1398.849569935,1279.6215291191,1154.94421155518,1040.36405550918,995.27958677129,882.11498693735,815.39564241344,770.35087357959,728.91379077447,699.0215903726,665.61422187716,631.17473777698,601.62279825943,571.81853855748,541.57471711819,514.94566260463,511.20817430051,487.33579425641,453.98452095776,423.50648640025
516,"NAM","Namibia",2312.91790565214,2277.4440009336,2232.63696308441,2185.34644345764,2125.92503978448,2060.92668676787,2005.90319980217,1965.22330619455,1953.92420903447,1915.03868858345,1868.81639756966,1768.82438855127,1710.98807415931,1625.8975660149,1536.6091512626,1496.86319422969,1460.43945600174,1436.69650980269,1360.9030362141,1291.53690931195,1210.65333954025,1117.73143987214,1038.57168949203,1027.07528773794,965.08615300342,882.81186374356,824.09933595211,767.61283290136,726.21057166156,691.16740464736,669.16131348346,642.12227570167,646.4397150149,619.95274498314
520,"NRU","Nauru",718.04952502707,736.97593144806,737.60825502399,740.14854424057,741.82797293612,745.48150818155,750.83228018196,750.17272520435,784.67103504199,792.06605658944,796.02023105731,797.36819582742,789.44711932666,769.15460316991,769.31952519036,774.08627527453,769.14475439036,773.47316909493,720.9601858877,691.06149571301,656.8261220908,613.29138441085,563.9740752436,518.15954963176,465.75092664821,437.35339332363,415.47621836414,390.64428223289,380.58906115245,373.78070736037,350.6328097132,328.62948077683,307.6667386402,291.45589581806
524,"NPL","Nepal",4477.67480351185,4407.79522013488,4013.90335102785,3776.59373674112,3558.5108213981,3332.74413811929,3101.04819863029,2857.52130236267,2627.57089881908,2391.86227634648,2183.34903782909,1995.23644044807,1804.34947005312,1646.9804751179,1512.89608693995,1463.74382752527,1376.74600832021,1216.91900755837,1067.15555329234,1013.6390761951,853.0784026129,755.38356687075,687.61967593742,655.66067038659,607.18972459405,552.50287143155,503.55914399144,464.93357562913,420.94759027191,388.97440682699,373.15020671312,335.53810048818,325.65235654255,308.16347048725
528,"NLD","Netherlands",1.31076274766,1.34030543414,1.33100027103,1.30210069049,1.26618187993,1.218682811,1.20602027355,1.14671859937,1.14106868499,1.15529803206,1.20421405247,1.24386843664,1.33843805362,1.44102326147,1.49906115483,1.5559936176,1.57526393855,1.51284148003,1.38262247347,1.20885652973,1.10224200836,0.98505933703,0.9295614666,0.8570616082,0.79969678932,0.79581691919,0.78043020234,0.75930062827,0.76814321697,0.72514607737,0.67274383792,0.68342725546,0.67283201078,0.69140863429
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",18.51107708771,17.14897713486,15.9353517886,15.35464181264,15.11546296266,14.55196911141,13.94429884674,13.59073018373,12.16996018451,11.55500582311,11.14219283841,9.94379376051,9.42817640259,8.98107120206,8.85653784422,8.92023037766,9.62296735084,11.15735031399,11.87825794875,12.64039596719,11.82068032855,11.8832083499,11.82447776202,11.04641301308,11.59674801191,10.94327946206,10.23528933956,10.14619131378,9.24000385321,8.67808210582,8.31194175635,8.22985544219,8.13651814939,8.77535880569
558,"NIC","Nicaragua",2727.03445440403,2412.3240497997,2133.30725910605,2070.90488396041,1780.16969970292,1608.84259545741,1366.02789768759,1120.24278214021,1019.54274173711,851.38933670879,751.93866161419,679.62149214321,612.73573157523,558.84847962062,510.49183849249,470.69235931753,412.56448439728,366.45205490041,327.42138619759,293.20575400278,263.74653589362,243.90519273166,228.0825263921,215.88949315408,204.37809057411,192.88897097515,182.7878788583,171.65429503451,164.18535328871,158.56489967536,157.3432348676,153.39371865377,151.27682916266,147.46993140656
