"code","iso","country","GTP.raw.2014","GTP.raw.2015","GTP.raw.2016","GTP.raw.2017","GTP.raw.2018","GTP.raw.2019","GTP.raw.2020","GTP.raw.2021","GTP.raw.2022","GTP.raw.2023","GTP.raw.2024"
591,"PAN","Panama",16.388273006948,18.0512405205442,20.4372538666899,27.4089948721877,36.7799081599324,34.3821545860887,47.9705901403014,44.630353088936,41.1046393223368,33.3431455597847,27.6228176413792
598,"PNG","Papua New Guinea",63.9582980655931,55.9708664806568,44.2501518697195,32.1589987979656,18.3978689664465,13.0974319750436,13.8707267691483,15.1448140215879,22.072827162179,31.4531332650045,34.0055633358522
600,"PRY","Paraguay",4.74906447812262,9.38532683020584,13.9304719757379,16.9605967881487,22.021976713302,25.4391816309695,27.1874586031209,29.172540701019,33.2869939282554,36.6320112331092,37.4746813696821
604,"PER","Peru",21.7649052843579,22.509746951556,25.7232930448006,26.4520105571485,28.2789408998817,27.971908168668,33.895789922458,32.6499894010428,30.4138653048599,30.9840884162053,28.4271845734968
608,"PHL","Philippines",29.0302558978932,25.0622034438114,23.0887649690214,19.1995123295033,15.7076101283037,14.850188245442,17.5153699362763,20.3492248857008,23.1102514347054,24.9735502754084,26.266715355485
616,"POL","Poland",33.9298364671538,35.1299338919708,33.2992331728308,30.2067559070133,28.6092463494051,31.124124165779,32.8937093159612,29.6363571836586,30.5064889805628,35.5165122881942,41.1047337268419
620,"PRT","Portugal",46.688052880181,40.1397667485708,38.5615906096626,36.5128754192489,36.6173744759541,35.9664113837691,39.9779908660539,44.6823135081794,48.3137616592096,54.6871785853219,60.8092076893889
634,"QAT","Qatar",0,0,0,0,0,0,0,0,0,0,0
178,"COG","Republic of Congo",38.8115829887865,41.1287156975947,39.4778592055709,39.9889186377237,38.1270882616945,37.3998103274337,37.5712703938221,38.9817817706773,38.6443629498664,39.0432840748794,38.9393462288931
642,"ROU","Romania",55.6154470365514,57.4155197762058,56.8337728346751,51.420043971449,45.1253473311186,45.2783536420825,46.5843280349336,42.6328408890816,41.6576177037772,45.6352315008186,47.3731973383227
643,"RUS","Russia",19.5006124186429,20.5364670239774,20.7404278226246,19.78247233049,17.3004529846024,18.475407055725,20.4816266074374,19.4406789938367,18.4049834826532,17.375275952694,16.2572211410281
646,"RWA","Rwanda",30.9447452449679,30.187848085456,30.4556955342341,30.5134022031852,30.0106294129031,29.5977410600127,28.6670555895171,29.0702838521235,29.9256943416167,31.7358350868428,35.2042117860912
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",33.1591384099848,35.0944298897167,36.0436467828713,34.9570283642237,32.9328282983276,29.4456120783423,30.2861286173294,29.9108244291515,27.9129731975607,28.990863976981,28.6357436775674
662,"LCA","Saint Lucia",29.0102992824958,31.2097198611132,33.3766585547393,33.8237931864331,34.5957640941974,37.2771284845314,37.7688621844081,37.0481226934168,35.5552232160259,34.8825494352738,33.1774832192876
882,"WSM","Samoa",34.2912037791813,29.1604479803522,27.4899148663243,28.4084367411016,34.6231114141921,40.1118636584088,47.0572109515651,46.1842287069914,49.8641601069282,53.3167964631467,54.7006922750371
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",23.4519721273881,21.1243323801369,18.636870462954,20.5049105529964,23.9492042940001,26.1145074166277,27.588718943741,32.8327099131574,38.2270185905879,43.6810905374497,45.9342793378442
682,"SAU","Saudi Arabia",0,0,0,0,0,0,0,0,0,1.08359657350725,4.03930303830327
686,"SEN","Senegal",20.0880039615515,16.371609886967,17.3881205248985,17.9422603174397,20.5494638418729,21.8562288131705,23.9797712536649,23.7930063629108,23.360969508093,25.0188865432763,27.475613277679
688,"SRB","Serbia",54.7669460209049,51.9887187742679,46.9484830258863,38.6239700506682,37.1699269629283,35.8520427441287,33.254797397291,30.6999181423394,29.8534114314336,30.2837518850327,37.2732650463435
690,"SYC","Seychelles",29.8447868128285,26.6253197473161,20.7402410061625,15.4629926453526,10.878087942122,7.08471540999052,5.06634923888465,7.70006959798289,13.0411456799302,18.775580279548,23.119296217284
694,"SLE","Sierra Leone",19.0756149441965,21.8105598337967,20.9299606496972,26.9265513184795,33.6753683510943,38.3446477496243,41.8115506261313,39.1206877768395,39.0334971753791,35.6082928152886,31.7316773006627
702,"SGP","Singapore",15.6722289175935,13.4011573022125,12.5535617853292,11.3847320297054,13.1243054513044,17.0962247581771,19.9260997242934,17.2238632662926,19.7009296809515,19.9319986704482,18.0216409469402
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",46.5987023874813,45.7291563964179,43.6058687614333,40.6197914322163,36.8532425981176,38.7268816571779,40.8717398348898,35.8919277689455,38.6592658577027,40.6530996431569,45.6554124216442
705,"SVN","Slovenia",44.4564986365938,43.8168746556491,42.0470560472929,44.5133926325444,41.4678766517464,41.4592837063909,43.0922463678245,41.9510420423094,42.2900030683795,44.2535297981309,45.8500559687492
90,"SLB","Solomon Islands",34.1035307927192,39.2823650254515,43.9184315056391,48.2171943587113,51.2021799604993,52.6716126279519,53.0170353529381,51.8589396093242,50.3544354219659,45.7663909645861,42.7098287688799
706,"SOM","Somalia",43.5989599255849,41.5756295257887,40.4219458383888,41.1715500011516,41.3209231161082,41.1496989647493,40.7659033355264,40.886673602617,40.8302435895786,40.6240239323852,40.7560042383048
710,"ZAF","South Africa",24.0975316728178,29.1188405028065,31.6763664759434,33.7216671692879,32.3619113361582,30.9147878957104,33.5963814664502,33.8488826511746,35.7931004991021,36.4142692432533,34.6331368894223
410,"KOR","South Korea",5.49036049994377,7.25721253531047,10.2238094446193,12.0357058222713,13.9719565468725,19.332521057136,24.6566803442138,25.5307076183754,27.270786598953,29.7707497476251,31.9837169290282
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",47.8743809378647,41.0559694763129,43.1842856084074,43.2567885322895,42.4489308962328,42.6852011075845,48.5465632895078,48.1449224960563,47.2036579318747,51.7077449960625,53.1921058442424
144,"LKA","Sri Lanka",31.0704087438095,26.075198795811,21.695938464074,22.1728687852746,24.8695096281208,27.863230794724,31.3524790909064,34.0698152762984,39.7160540613338,46.0942196266831,48.7614729495125
670,"VCT","St. Vincent and the Grenadines",41.7015588569091,44.0698826891315,45.2351984242839,48.6018899078967,48.7132739630246,45.2515261035295,44.4532979991808,45.8851726679404,43.6959376386283,44.7059269947328,39.3258217858591
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",40.233071323612,42.3856945559971,42.0658807261579,41.0661633479312,38.8671115748406,36.9361016670683,35.6996530335024,36.005956786991,38.3092651675903,40.2425403745988,46.6220081407862
740,"SUR","Suriname",0,0.199626775369737,4.19564041258921,18.2954221586968,34.4714990343477,38.8752102941299,40.6922840006971,42.0882476474705,44.2552327983499,40.3422865669407,35.1314127039942
752,"SWE","Sweden",49.998145752471,50.6992783483899,50.2035599853498,49.6665645781536,49.7263572465792,51.4745654819271,51.6500343811967,49.9830411195273,51.0577190209872,51.2741019706348,50.2734005045342
756,"CHE","Switzerland",44.064672702043,45.2153925662419,45.3695195619377,47.2486854553587,48.2136938903385,48.935270732319,49.8408687413613,50.1166798653183,52.1228922118976,52.0462148627729,52.9788313127193
760,"SYR","Syria",79.99564543672,94.4568441576207,96.5637987967609,95.8913138096696,96.5478069668772,89.7797726120371,77.6017297381792,62.0757685831252,52.3560504579786,50.0888179486326,97.5769912519724
158,"TWN","Taiwan",32.2082519808263,30.4894913523321,28.5402774822225,24.4814191435095,22.5645087139343,24.8297301501066,24.3425758925645,22.829206460893,24.5889689889548,26.8608762499586,28.8383079963713
762,"TJK","Tajikistan",40.0938692246317,34.5343300268057,26.8453415967573,13.6174020297259,4.69602625882954,0.27132009179352,0,3.12728443612009,5.64417480495699,13.5319075775634,18.5546677702213
834,"TZA","Tanzania",20.46679099433,18.0520730867573,16.5735605034224,18.0549898844611,20.8249493984668,23.6297088136341,26.5159440603098,27.99172282836,28.0196433624878,24.3360212688141,21.9521829453533
764,"THA","Thailand",23.1709272939543,24.1234476064377,25.1099210723738,26.0919689069393,27.8299020108967,30.9804382647863,33.6204363823621,36.6535800338845,37.0930009616657,38.572210561317,38.8267307169204
626,"TLS","Timor-Leste",39.7396154665266,43.7116948639825,47.2183370970465,54.3591116756031,60.0955957588238,60.0520691529665,65.240102880042,66.7594976491381,59.448321225816,56.8422138724579,55.2921996971391
768,"TGO","Togo",29.6622937971229,30.7543231844897,31.7667422417367,35.8956634862064,40.2710926661485,36.3661700245805,30.6033257921869,26.2854913086925,21.6838848531853,20.3801462947702,22.4233441222268
776,"TON","Tonga",50.1394821776345,50.7795727122242,42.8363736223417,38.1012245528189,37.6625216445626,30.3746843823241,28.742170260579,29.6463607706573,30.6523320582869,32.7741304141584,35.7250996625534
780,"TTO","Trinidad and Tobago",0,0,9.02447213837411,10.5076855705048,11.9331186863189,11.7124057573707,11.9591931291379,8.50881250127466,7.41146465382537,8.53456220488262,9.64736710456444
788,"TUN","Tunisia",29.8403055614196,30.6520869260695,32.7793708441322,33.6189996453655,34.5223427678877,36.8895698404913,39.4481922659332,40.1819816230409,41.3653263543064,41.6041281256525,40.6296053251476
792,"TUR","Turkiye",18.4850372739981,19.23753791499,18.6159914319133,15.0645874279626,14.929513850132,17.3944321119297,20.0291152855571,18.7675751149006,20.2479846070116,20.0387961299797,19.1459759000555
795,"TKM","Turkmenistan",3.6593170397953,5.69969353549555,9.30348207639132,14.4669668469293,15.8587723234996,22.1567007262698,26.1717233477544,13.2262873089708,1.22053822864233,0,0
796,"TCA","Turks and Caicos Islands",4.46254910267973,12.3783018008853,17.0987887079629,15.1570344692197,13.5722349416574,12.5510618483485,13.1767163411141,14.3172502505804,17.6568761406226,22.2625327944054,23.8670720680467
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",7.75095663579501,12.239904315801,18.3859460292683,26.5541746406651,27.0188468786421,27.3191039604631,27.8797926712407,27.7217453723446,28.6138876284377,29.2715262995826,30.4602974645229
804,"UKR","Ukraine",36.2966591299552,37.2123124177628,35.7714424578161,36.5666841043164,36.2821123981459,37.7176297885898,38.8611088474034,40.2632986172165,42.4036871802939,41.7187035838502,41.2631010996841
784,"ARE","United Arab Emirates",0,0,0,0,0,3.2562547493998,5.28731337973102,7.82910966401888,10.0970653784657,10.3131183487608,8.33903489575777
826,"GBR","United Kingdom",50.1756054711674,51.8483624083722,53.5762487484093,54.057616759493,53.8264481249592,56.1575767265441,59.2959010729693,59.7801877764199,61.0869429815539,60.0649283995954,58.4522473209886
840,"USA","United States of America",24.691746599312,24.6838495793613,25.0419200682088,23.8282724018554,20.9707810987339,21.7553412144624,25.9283690884678,24.6603785574532,24.9985234129497,25.4506409588829,24.5082075284227
858,"URY","Uruguay",27.3134240209301,29.4445859755945,29.9074393672188,32.6601944310676,31.4368947066095,29.8266683556228,31.5861433617274,27.4021005214555,25.8549798780049,22.8558634410253,19.1414807411928
860,"UZB","Uzbekistan",38.9808227603381,40.9644280444282,38.3742325897273,37.3348939793252,34.992781008199,36.0459077596196,37.75624171268,33.1818608551131,29.6548189425645,26.7287536083615,22.5208016939805
548,"VUT","Vanuatu",29.126406345049,37.6022691146216,49.999789700436,59.2394621525963,62.5338000257587,65.7634636228774,63.7495712003615,59.29214619615,56.6912987326387,55.1761245938506,48.700869026259
862,"VEN","Venezuela",82.7247427015483,83.5846307523438,84.7027673083361,41.6494181058428,55.1277217888636,67.372949163173,79.7596738966111,84.3101983189741,80.6142949480336,69.0863378275551,58.9150002508713
704,"VNM","Viet Nam",17.4555658690558,13.446784054227,12.0773364224099,12.8221826689437,11.331500643098,2.94129349028847,0,0,2.64183571033959,7.37530804383015,10.5239444082251
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",46.5287593136282,51.9904884390415,51.3999762445096,50.9176039877535,51.1105299265145,51.1476695754751,51.8459119865134,52.1226071278296,51.8059278308929,51.1954376437149,43.8166658052243
894,"ZMB","Zambia",11.8090764800197,9.04326347693292,8.83802935822156,10.5980195047964,12.8361021164012,13.8250931572721,14.4516332210811,19.3280447429893,17.4181958933024,17.2159595367318,17.6344175762762
716,"ZWE","Zimbabwe",35.5748714481902,32.4037362891762,34.0702026456837,37.4335075117068,43.1045605845638,49.6381491515858,56.6917277028245,55.8973639500228,50.1107564147848,42.0838514531374,36.4229410247749
