"code","iso","country","GDP.raw.1990","GDP.raw.1991","GDP.raw.1992","GDP.raw.1993","GDP.raw.1994","GDP.raw.1995","GDP.raw.1996","GDP.raw.1997","GDP.raw.1998","GDP.raw.1999","GDP.raw.2000","GDP.raw.2001","GDP.raw.2002","GDP.raw.2003","GDP.raw.2004","GDP.raw.2005","GDP.raw.2006","GDP.raw.2007","GDP.raw.2008","GDP.raw.2009","GDP.raw.2010","GDP.raw.2011","GDP.raw.2012","GDP.raw.2013","GDP.raw.2014","GDP.raw.2015","GDP.raw.2016","GDP.raw.2017","GDP.raw.2018","GDP.raw.2019","GDP.raw.2020","GDP.raw.2021","GDP.raw.2022","GDP.raw.2023","GDP.raw.2024"
180,"COD","Dem. Rep. Congo",88187396107.0833,80761090065.1607,72281168691.4159,62545581550.8196,60106305869.8425,60527049307.564,59907753098.0397,56542706690.2881,55624366032.544,53249127266.5292,49569118784.4576,48528081523.0715,49958575414.4765,52745175980.4249,56299343169.733,59753392972.744,62806160556.1124,68163481925.4703,73208754300.6329,73622736304.7552,79396973271.8431,85425837309.8549,92831055980.1874,101765570558.653,109196774929.16,116141403240.438,116598806178.636,121544006957.359,128923780701.176,129639803131.17,130645066453.882,139045034784.888,151991753572.518,164961954408.872,175068770052.875
208,"DNK","Denmark",237513822695.931,240977201881.748,245851715811.044,245657737792.38,258664568581.293,266522853799.604,274240691183.656,282929956578.828,289511763926.25,298102462022.506,309203824521.693,312141360560.515,313566379572.502,314949492672.596,323693598604.936,331331501339.521,343976727331.327,347372375516.487,345923212859.348,328715335083.428,333918560363.195,338295577410.981,338277200174.86,342988296866.922,347371686724.415,354681827092.63,365581360991.366,376755272080.924,383762948360.946,390330671063.985,383382371297.054,408303200976.802,410115383750.451,412594891187.811,426944264564.674
262,"DJI","Djibouti",3125149945.47147,2985871073.28102,3002648011.70368,2799955946.26945,2761871690.38436,2665728325.57521,2566229573.08153,2535037792.25961,2537920760.73946,2612017895.99681,2630648171.29938,2677817411.88988,2764415486.10188,2852503497.80556,2931760904.37558,3022974150.81793,3168830551.9351,3327805670.96688,3521000899.05573,3577909243.25043,3726297326.77218,3998047389.28049,4191642356.69637,4401251430.7999,4717832886.58224,5062658614.52262,5423293675.39599,5719302007.44627,5992360893.70063,6324642147.77604,6400671630.66588,6682759257.72075,7028026489.29933,7506447816.97939,8030434256.31262
212,"DMA","Dominica",787589429.447306,798204316.883768,814403182.104736,832005866.677222,832292721.72349,857518397.70405,884137447.144161,903461397.65519,937560112.725943,940879803.626726,962898455.112711,962283707.587451,932573962.904207,986709458.866985,1027143200.43247,1036544503.2021,1082160492.47032,1140141975.92976,1221335045.30383,1207463714.73825,1206188501.95276,1206704013.50435,1204804760.41957,1204859024.79342,1232995102.635,1191401460.07846,1208643964.86951,1117459467.66018,1150581084.84929,1196007148.80903,1008157452.63146,1062394694.29521,1172849827.26826,1215684767.37663,1240639596.30121
214,"DOM","Dominican Republic",52401790043.8969,52896535722.2631,58840764950.1049,63175384798.3725,64814017227.2756,68508408815.0769,72592327418.5479,79052719563.2087,84353880870.2012,89378428430.5037,93536067579.9783,95845819394.25,100145945599.352,98794618823.7098,101349019564.211,110908045567.163,121079651461.836,130061831321.551,134312364749.502,135660126109.185,147057130569.85,151751138699.977,155963251061.923,163659621091.02,175297827103.188,187547133198.006,200149814402.01,208023431421.52,222787928586.876,233691236904.41,215161736410.866,245311121758.829,258160411677.422,263820058464.731,276888443219.725
218,"ECU","Ecuador",95360865487.2018,99453126801.9369,101555874853.459,103559793795.039,107969629156.948,110401697583.363,112313576360.414,117174356049.801,121001890775.815,115267144281.756,116525632861.708,121427017763.53,127411057157,131086229565.897,140042561662.556,147602930821.942,154010568863.797,156940509968.272,167243529966.003,169068178569.136,175880168594.665,190797403873.563,201831622871.475,216386178602.782,225530799602.73,225800742173.868,224247336380.859,237635796682.585,240117414491.159,240514579415.01,218278775193.129,238844767157.606,252861189718.137,257888672332.972,252727662993.613
818,"EGY","Egypt",467559613551.258,472821550927.498,493970193092.477,508299235006.442,528494838804.627,553029993810.427,580619170145.941,612508834676.389,646659249202.086,685804370997.977,729490135696.291,755279450118.01,773332169940.297,798028182757.074,830684067473.477,867830136338.384,927223026666.34,992942994658.098,1064000811005.14,1113727950775.21,1171054144075.82,1191718237009.77,1218248266002.38,1244872668304.69,1281172058328.89,1337185145139.77,1395307815739.63,1453648719145.25,1531144311300.78,1616154868524.25,1673531030392.09,1728601012503.64,1842478578400.74,1911760941520.97,1957627322504.22
222,"SLV","El Salvador",32268857747.3601,32750982739.271,35050744732.7709,37090107666.4687,38830398412.671,40668661082.3633,40998671772.0135,42285197819.9467,43406718523.0549,44345186421.7477,44845358873.2488,45239824775.7213,45951410325.2796,46670730500.3765,47085822070.9522,48348112958.8643,50444969942.3996,51376992319.8102,52483859774.8353,51377096737.2549,52483859774.8353,54464382833.8519,56037150872.4371,57260415160.2687,58250676689.777,59648692981.8958,61163210524.2658,62537926514.7702,64046619110.6471,65607737256.2459,60429252054.6952,67623210509.8633,69621216142.9849,72085220073.7693,73960892033.3419
226,"GNQ","Equatorial Guinea",532523229.351088,527079569.871057,710215053.230577,788574593.078097,920020795.123031,1080898057.75111,1800559954.57002,4500913077.81623,5570981862.18854,7000719507.51825,8275815154.02212,13521016489.0496,16152589488.2834,18406723783.951,25401044477.6871,29655389367.8877,31940312684.5962,36821467655.2962,43375360867.775,43958046505.4614,40035153118.1574,42647015932.6991,46192207712.6692,44282992075.7645,44466795853.2098,40415852453.4227,36852622273.1796,34763996771.5807,32595924793.3504,30809073115.5301,29332985518.4104,29585328380.1352,30539013900.9581,28984789203.2762,29247753194.9258
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",30070439705.7582,27664851561.1371,21808574243.6764,20556654299.6797,20219026747.8999,21134277750.2547,22178947690.7907,25073304956.5427,26161443168.2716,26050250397.1025,28678105506.3592,30364592018.7865,32469769434.3108,34936271117.6582,37312182494.5062,40865441731.5236,44854959622.5546,48250892190.2644,45777883643.1938,39080477390.8148,40037851466.3584,43083520653.4385,44665555599.2502,45450103312.3977,46960314746.5419,47823517006.562,49302707573.2864,52080753673.566,54007584047.2988,56020257372.8757,54404740980.9253,58895787305.748,58173625027.3249,56577213271.5702,56526269527.8885
748,"SWZ","Eswatini",4752760042.32778,4836426522.09709,4992459630.91896,5147531119.77206,5271107462.01966,5525472720.1041,5737764358.53211,5915796003.10683,6069845671.40949,6248959248.81976,6358951768.65023,6448753771.51163,6712420609.73866,7017074240.59607,7270890188.59686,7706582497.38866,8225143749.95038,8580282545.83034,8703886113.8423,8828622492.9761,9166267410.51757,9334902555.68058,9716745055.21964,10114605462.2316,10322701513.3913,10498626985.9609,10808249155.5802,11188802578.176,11196119568.9964,11916239300.0966,11564491633.2712,12054388840.8388,12100927320.5586,12528401850.8997,12900985341.5671
231,"ETH","Ethiopia",41627443416.9921,38656293086.568,35303833755.6839,39943757999.3499,41217949732.7733,43743584308.0385,49179238112.4101,50720469625.2682,48966485215.8609,51494206586.8816,54621561743.1486,59155864901.6789,60051913994.3502,58753976112.6447,66728420119.4709,74614895914.965,82699216239.3769,92173376561.096,102117521281.061,111106470417.376,125050930579.511,139029494037.686,151052502799.353,167037286563.249,184171124477.639,203311040471.687,222490352220.081,243769751476.139,260385457993.276,282164320936.464,299262155125.714,316145121458.38,332969605707.482,354926440591.656,381946190066.437
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2634321707.17369,2514373183.21775,2504823141.50152,2594154231.7152,2777858834.16873,2940534244.76312,3100268242.5089,3129968872.24639,3173364261.80498,3284813248.63346,3375595945.18801,3528797714.39989,3471019962.01665,3646874430.17944,3787680245.24364,3907323167.86466,3940289911.86911
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",6047885734.61799,5884592594.13883,6243552854.76977,6376542554.82252,6701746200.1557,6869289757.21148,7199015695.10997,7040637395.26548,7132165713.19509,7759796204.61264,7627879792.04512,7780437399.08009,8029411326.89519,8109705387.552,8539519749.13695,8599296421.7467,8758597001.06459,8684091618.1755,8773780414.49006,8652172509.56007,8907815864.61449,9148785024.5132,9277903143.32227,9717139442.15643,10261640750.6665,10723537766.2378,10985798160.2814,11573907985.5886,12015146008.1203,11945224261.3031,9892612438.48376,9462683261.20136,11141848421.3669,12193912842.1951,12624462706.4514
246,"FIN","Finland",193509018830.916,182129534851.65,176098545485.687,174725302504.799,181652064937.134,189343880214.701,196278897419.098,208836233781.912,220226726284.75,229893095486.06,243120541202.207,249539560604.325,253750107597.597,258855052077.98,269223179327.584,276700339415.683,287822512283.44,303113951801.69,305491672319.439,280820069654.841,289717257976.64,296642643533.22,292125250313.596,289263179392.037,287880303466.839,289223275925.013,296661908125.348,306461748706.321,310117768713.058,314303547500.663,306474132809.155,314676442275.461,317077555419.616,314099900834.768,315407096563.701
250,"FRA","France",2252131019723.13,2279982279111.45,2314548203918.7,2306239026543.33,2361211943582.49,2415632986071.29,2449381308300.82,2511278683611.68,2597982949373.9,2686296393899.28,2797535926604.37,2850674198675.33,2881112280148.3,2908996467955.6,2992433774420.27,3048947856501.29,3131698267518.58,3210945324824.36,3223152421770.07,3132112820496.35,3194765248768.1,3272640096893.57,3278656363487.31,3304287470958.63,3337258740017.21,3372859106073.87,3401866742516.37,3472748543479.96,3529906814718.25,3601473785622.54,3333500874071.68,3562923665911.39,3659719845024.82,3712391079956.77,3756585907158.45
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",23496300368.9801,24932512547.4129,24162061595.1084,25115630647.0026,26048112439.7193,27343705897.6975,28334928640.4502,29960890946.9045,31002880875.277,28233510468.8418,27701882953.8481,28293382817.1949,28222922909.4771,28857185126.1455,29056167843.0512,29833769975.3408,28996461844.5264,30738600595.5376,29721635312.4265,29760371852.557,31870348681.2947,34130515199.1944,35922734804.6445,37948309694.0634,39585765763.3511,41121257792.0831,41981285134.1288,42179706332.7893,42533137085.8936,44200780065.3461,43388475339.5081,44025399637.0671,45362721558.0593,46469089599.868,48046268621.9384
270,"GMB","Gambia",2798934224.18109,2885898208.37632,2983403727.6687,3073266872.35296,3078010335.6057,3105153715.60048,3174198225.60891,3329733910.41328,3446274554.05956,3666836092.78297,3868512085.81848,4092885796.20548,3959867001.70167,4231909849.73992,4530259494.17394,4423720051.48552,4399142704.39283,4533019593.11356,4816601016.69387,5137662361.47514,5441212706.55878,4998817942.38871,5260834446.33585,5411966056.42096,5335798993.50162,5552329654.69098,5660231389.10106,5933202344.80689,6362463027.66407,6758338859.52741,6798313574.75296,7155630814.36372,7548689488.3493,7995330024.50967,8439171637.60406
268,"GEO","Georgia",62027887438.1473,48940095710.7731,26966102946.7545,19064989882.9368,17082568368.5606,17526130080.082,19489502932.0001,21539955383.7262,22208019188.5023,22844788762.0974,23265219954.9197,24383648564.9521,25718415555.7572,28562108736.9832,30216621133.3328,33114739064.4387,36234637851.3052,40791350035.0017,41779159245.3223,40253905629.9375,42768329074.3899,46161712229.403,49198613272.7027,51723921667.1311,53839683818.7131,55643864277.2325,57563697329.2467,60533928053.9435,64203516814.5972,67658127813.2253,63402112372.6154,70150781357.7257,77838277278.2648,83934727816.341,92059436458.5108
276,"DEU","Germany",3359036344895.62,3530624705337.06,3601717837834.41,3566671931739.7,3659293254989.99,3714365393138.8,3752915884039.48,3822507043329.28,3902611971545.74,3985720831668.57,4100371013080.13,4167458893363.17,4157946430235.71,4135917572074.44,4183980526102.57,4221029058304.43,4384242846643.73,4510908770189.5,4550961234297.73,4298630707514.13,4476363516994.4,4644583863347.23,4666112068608.89,4684636327455.46,4786770113833.19,4866374389150.05,4974516039340.52,5113698357920.12,5171774427975.31,5222340661010.2,5006558013528.86,5202314428956.09,5296437725413.92,5250377382984.22,5224343287117.36
288,"GHA","Ghana",42884426695.246,45149507665.2141,46901046280.2739,49175747284.6024,50798546816.8804,52887595893.4894,55321726950.6424,57643224355.5805,60352681160.9515,63008197216.1091,65339500564.5476,67953080670.8158,71010969001.3317,74703539483.9173,78886937688.1248,83541270024.0622,88887838295.6953,92751631832.2215,101238219656.879,106142692099.579,114527659021.355,130615500817.727,142753324240.703,153192196788.091,157567733839.808,160909366269.164,166337588628.264,179858996355.462,191010393846.258,203440920110.743,204486487774.301,214867175690.96,223042549015.962,230046288018.513,242906921529.863
300,"GRC","Greece",274460040199.646,282968300639.851,284949079698.273,280389894360.802,285997691819.717,292002841216.934,296039694569.837,306705659183.728,317246935774.453,325681851692.904,339158003267.002,354930256549.08,371552127678.273,393090345917.419,414230219339.723,419132660309.661,446139044189.127,461784559445.877,462049965613.57,443016851961.775,417792618868.687,376528166256.652,345159099383.593,337316680813.317,339988988093.528,339212786800.531,339104934882.48,344100373528.791,351204917864.513,359202488307.731,326169395938.999,354397719330.584,373967511088.431,381955125490.765,389924903122.161
304,"GRL","Greenland",2120448808.02707,2118042849.39105,2009774852.37418,1908724726.79368,2021804638.10145,2097191212.51615,2129270632.84126,2160548050.8893,2328162974.26548,2360242369.74772,2527857268.28103,2559936663.76327,2535075139.71739,2647380127.4732,2830223628.98122,2971380799.57478,3136461651.14011,3210244966.28669,3408192930.96277,3437706257.0214,3497378823.68204,3480013659.61219,3528531778.96615,3482721532.12093,3647876912.28742,3555610504.05362,3722082556.1739,3724045142.67106,3747248380.4983,3853377108.54753,3863040983.83104,3926166709.012,4004868911.83502,4039549554.24062,NA
308,"GRD","Grenada",888009893.012127,900313676.673166,892650668.01054,875165287.637744,889986702.26319,908938747.922617,949279582.980399,996890649.292607,1114060221.58338,1190912133.39773,1249123348.46605,1223842340.5078,1265909761.24256,1385715124.70402,1376743307.74908,1559522342.11516,1497214305.50486,1588895489.08012,1603950951.10439,1497877162.02401,1490220820.02178,1501617634.69494,1484276381.17066,1519173173.73188,1630712751.32011,1735815827.02816,1800728464.3623,1880656960.58338,1962680692.92822,1975958458.21248,1704133317.15679,1784188797.38537,1914617246.08929,2001283831.20836,2080601216.89334
320,"GTM","Guatemala",68540701900.7567,71048091271.329,74485638671.2813,77410787982.0085,80533339059.5403,84518569597.9319,87018442850.6238,90816005966.9153,95350928474.5005,99019137990.6129,102592608685.882,104985658090.554,109016358903.323,111807589411.171,115316018583.332,119093802401.985,125466985508.317,133418730098.86,137812907995.541,138470135144.418,142463856757.376,148395919094.589,152810265215.166,158456327851.546,165498091937.346,172270556556.994,176883622303.11,182331374790.126,188543174049.89,196118646187.122,192616846266.81,208106522477.527,216814777728.626,224475185347.545,232672713446.216
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",13549165645.2759,13903262657.1127,14358031051.9641,15082270891.4258,15681051993.2358,16403583623.7909,17135441823.826,18023332469.868,18680124556.9295,19392211658.4973,19877610460.8138,20604802321.2874,21668959892.6223,21939518798.7052,22452929276.4778,23125904765.2172,23401011017.864,24996368183.6193,26029472119.9759,25737254320.9579,26976081069.211,28490008891.1435,30175274472.934,31365896381.0502,32525353401.2862,33769744334.8314,37423842474.5451,41278500248.8802,43903190354.9434,46369195006.2984,48550675963.3161,51260936277.8168,53297229730.4031,56250816533.4192,59260261425.5034
624,"GNB","Guinea-Bissau",1916149516.74582,2013873142.7613,2036025746.68251,2078782287.14119,2145303320.7274,2239696666.97041,2499501480.43723,2661969076.49604,2064470763.01101,2411611960.90959,2438146400.56575,2554835396.0835,2648187447.29239,2640615457.05783,2671560605.74805,2846808866.77609,2922719165.63309,2997535704.50175,3133161459.98318,3209859719.18527,3389784011.88223,3663849461.82474,3601092498.77258,3718346660.02497,3754211070.88055,3984497732.81818,4200962675.11962,4396882107.64481,4562268787.81097,4805323461.81472,4944264495.46855,5193977456.93366,5481197789.56933,5800614318.13665,6041125849.26546
328,"GUY","Guyana",3805285434.56612,4035804534.16106,4348897640.06694,4704424609.92675,5105826025.2028,5362722933.0115,5789355296.63592,6147175988.50736,6043958480.3595,6222868826.29521,6138001098.38736,6277918162.8682,6349023556.63281,6308883417.80077,6407513479.85187,6282505608.96496,6604773603.95408,7079738476.96953,7204003710.167,7464176914.49627,7773077517.12589,8176986178.90967,8608431004.49892,8922930074.16731,9073414794.663,9135785864.48746,9483626915.63116,9837792161.02235,10274679940.6771,10824667122.0464,15531194686.2204,18646751960.8246,30456604136.2518,40749416889.6156,58605530526.6564
332,"HTI","Haiti",27136905068.3272,27647226704.8364,26179177511.8748,24758617851.7691,21799807213.997,23957488365.0205,24949513653.4341,25624326624.8798,26183408517.3625,26893043825.7815,27127029243.7289,27034051925.2068,27318401526.5276,28269294909.9375,27896746096.0616,28753782502.5757,29262365203.9414,30639607183.4413,31454017841.5056,33306778686.8813,31424442247.6274,33026527418.454,33192460751.8599,34627963021.7439,35628286097.8159,36127082106.2484,36781873937.1087,37705198778.8703,38334050214.651,37673517346.0401,36428217169.5539,35773150437.4447,35171451781.8879,34515896648.3184,33076710100.7338
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",5837529410.25191,7358024884.27734,8022839739.68755,9116928378.54757,11762571685.5945,14664923075.3117,18031606790.2612,22075689639.5212,24631208113.8641,27482482317.8377,30124158654.5788,30944497716.6726,32106258710.4076,33566142510.9323,35658086204.4309,37815614090.9532,40299057568.9058,42792895096.3988,44603719292.4101,43519122818.6324,45142882367.617,46874423691.1832,48809722279.3804,50172274844.2635,51706583428.8613,53692157582.7701,55782378349.5786,58483870910.2802,60732572687.8795,62287104477.5612,56703014340.7969,63827909343.1217,66472658301.8488,68849619261.4123,71296514097.7746
344,"HKG","Hong Kong",180255103599.364,190533194505.173,202412862887.912,214964738077.533,227940119831.683,233350977722.237,243288082366.444,255695262192.55,240653617626.446,246686226122.881,265590862542.385,267080459805.48,271505143109.376,279803235030.749,304146398870.388,326617312129.018,349587253491.741,372187399729.709,380107232905.514,370759814765.263,395851683522.978,414910781022.32,421965534493.869,435052896461.854,447070912492.498,457745979766.826,467703917939.188,485458478499.75,499279245763.573,490929070021.812,458798723986.418,488411631115.747,470419600886.604,485585270050.007,497749120777.738
348,"HUN","Hungary",220934829084.705,194661168931.908,188696399653.007,187609303620.644,193138439758.674,196015286022.694,196213720583.542,202056727892.303,209832089294.834,216307629516.242,225845444094.298,235019345142.265,246135913654.059,255830659917.208,268527856282.214,280075314531.929,291093285910.058,292060747073.055,294962186846.607,275081245566.525,278018977603.287,283347792830.222,279552393162.825,285233372770.368,297596395848.786,308487876817.988,316010789936.444,329043656039.943,347490297930.843,365133023043.188,349290903827.747,374519891736.617,390071382981.057,386884080960.455,389051087730.184
352,"ISL","Iceland",10788422394.6998,10764307519.725,10401131176.0336,10537744781.445,10918037019.5395,10930765666.278,11422393623.7216,11895380146.0428,12729303775.8588,13225490461.5195,13874224857.1411,14407125419.3673,14485253348.405,14815715531.7725,15945059034.4893,17065891544.2317,18033802779.6627,19610196886.6989,19943493903.1939,18283903209.1224,17877668069.4896,18124379297.3496,18336309793.8831,18995858974.3397,19359404780.0109,20088981418.7794,21338131889.8196,22081780091.0856,23110961145.0502,23374012948.5261,21820604526.1682,22951036648.8571,24975477351.4361,26270744968.584,26015741028.9644
356,"IND","India",1905660987236.34,1925800611593.23,2031380627684.13,2127886975436.52,2269581353432.3,2441490607802.2,2625811484450.37,2732152145428.85,2901119794984.25,3157745760533.79,3279034495943.53,3437214013863.84,3567964786685.36,3848420429844.88,4153328341064.72,4482414430651.38,4843729870659.97,5214799058396.79,5375764159724.54,5798400761878.85,6291124777993.23,6620862520105.21,6982122438465.14,7428008206430.01,7978440521051.13,8616416873256.67,9327814573620.6,9961675338509.53,10604587056326.2,11015136957033.9,10378712667572,11384367630967.9,12250645714410.2,13376572539398.9,14245349560959
360,"IDN","Indonesia",894210723157.611,956018414859.16,1018135773666.7,1084278028744.42,1166032278706.76,1261880218291.6,1360536374441.61,1424479935803.67,1237492364936.66,1247282489798.42,1308649633293.18,1356329843593.82,1417357571125.18,1485112494798.99,1559826632354.02,1648620875616.96,1739310715105.45,1849670366569.78,1960904059994.01,2051671782944.75,2179364842980.24,2313826950890.82,2453351888053.6,2589691121689.59,2719348369403.8,2851952560361.74,2995493305785.44,3147358403078.01,3310211902647.8,3476360960874.61,3404556313997.13,3530623140454.75,3718000273848.35,3905722974651.64,4102194303076.81
364,"IRN","Iran",563718236595.034,635401484357.393,656356910428.247,646701824911.74,635718977587.352,650982873466.016,692323710222.994,701672844581.654,716267722407.917,730612389099.44,773320537045.716,791819699909.824,855789461668.986,929723666914.367,970042676871.602,1000985137826.89,1051032345319.41,1136752163063.28,1139603780361.31,1151083983122.4,1217823122264.54,1250043286820.61,1203202022306.23,1184889537733.29,1243953615982.83,1226228708255.88,1334321831324.07,1374709814214.37,1323186238101.69,1291940050029.9,1349325554971.29,1405064801822.49,1466224615320.02,1544408860781.59,1600982419419.64
368,"IRQ","Iraq",188735900982.438,67856016582.9116,89971792817.0171,117224095451.429,121742536248.728,124323504188.86,138024931090.933,167338577797.929,225908699227.165,265623833441.856,310238369622.124,315719067854.377,289818407492.81,183580310188.345,281585663496.779,286302867166.176,302445479298.349,308157281224.818,333512792372.255,344783187144.691,366858154275.294,394542999234.094,449528208827.787,483819505901.655,494771670848.172,507669212666.001,577663460717.405,567151427862.344,582089351365.886,614184539162.04,540256416973.202,548372044650.92,592017239177.052,595082145134,585886626484.749
372,"IRL","Ireland",103857722620.236,105861802959.83,109401053227.543,112346795192.48,118813283454.259,130260255820.536,139872973778.198,155289444361.718,168902307528.029,186687527358.622,204242735225.083,215079489846.135,227767814123.043,234632368637.471,250559542085.845,264941113647.55,278155988642.719,292926400723.177,279791373492.304,265533812864.369,270002671934.492,274346654443.109,273235469789.184,279227353074.427,305435055414.323,380645339588.078,385299553385.397,424248936595.979,456867992230.249,479587489414.363,513895715940.283,597445848156.993,642320835569.671,626029176301.489,642302599499.143
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",118062368567.332,127184003064.32,137052548451.513,142694667952.52,153293807114.933,163415681711.413,172958239905.052,179206090151.769,186574979997.201,192726879137,209266872248.444,209848482071.792,209567132683.087,212603881344.296,222485491711.087,232247685354.675,245257334361.598,260765812799.922,269167937623.184,272499514236.726,287580564776.768,303451550097.053,310877520441.453,323579071852.526,335796862447.96,343310663703.058,358621573354.026,374210606297.97,389193619606.426,403634634568.803,395474694304.129,432603337813.424,459698424504.046,468094910441.995,472176550257.167
380,"ITA","Italy",2419458129490.78,2456680224824.99,2477175704024.68,2456050207631.18,2508880428962.8,2581307710428.38,2616041393896.52,2666419058301.97,2714531211372.49,2760080816520.44,2867229882174.94,2924758937271.92,2932653729237.93,2934605521995.8,2977862244389.35,3000565784096.06,3054560362937.54,3099226956375.59,3067517571817.73,2904781040277.21,2949198213679.82,2969708800607.37,2876898309730.64,2824595576142.56,2824556381565.56,2849572563276.21,2884799580139.13,2931063109648.27,2955292646480.9,2967975655283.17,2704769008361.9,2946333608376.65,3088381557782.51,3118514737285.23,3140115970004.12
388,"JAM","Jamaica",21132481829.1995,22154921754.8593,22588170665.6567,24715321864.9816,25057231108.3846,25646065274.277,25616897694.989,25324747255.9412,24733527472.516,24992654176.2574,25212265515.854,25551352729.0733,26061687582.6673,27017191818.8709,27374825169.5098,27619500791.6969,28420224739.2598,28827189294.936,28593188419.2201,27350728071.498,26952187700.8987,27418561961.138,27250311782.7101,27391382834.848,27580334718.291,27834483951.4757,28602837516.0503,29258710223.1433,29994813900.2622,30537549503.2454,28001583368.1464,29598984033.4944,31504952370.3526,32370186846.3016,32196993701.627
392,"JPN","Japan",4355367751167.16,4508822915962.05,4549428746903.57,4528536873121.02,4577598279647.32,4698034872826.11,4845265224933.84,4892808359476.59,4830653522840.84,4814522523575.98,4947627102634.08,4966730060390.08,4968814224456.22,5045091758636.98,5155383301369.08,5248381305705.58,5320407473250.48,5399360692724.65,5333256913659.98,5029621991936.48,5235731772823.73,5236978375626.26,5308973788165.35,5415424030978.76,5431464815572.69,5516229705512.24,5557812520391.56,5650924318247.5,5687281858057.76,5664409362056.56,5428273471388.26,5574650884739.54,5627164027811.25,5710166656067.31,5716122875047.88
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",27489630060.895,27931809302.168,31939961386.4483,33373104189.5487,35032240288.2813,37204545523.3862,37981012120.189,39237604556.4177,40419508965.259,41789540668.4406,43563804178.2448,45859598176.5535,48512029251.0844,50530938632.9143,54860032404.276,59329256957.3256,64130759055.5738,69374198907.495,74383284111.6519,78120084647.9938,79928435100.6111,82116220149.6362,84111117113.9621,86306373007.5702,89227048074.8495,91454627021.3176,93278397679.1765,95585730402.7069,97420088352.2411,99126148666.0744,98033033195.0242,101616771489.092,104307009614.896,107315310756.743,109986275190.311
398,"KAZ","Kazakhstan",288834656343.715,257062844141.018,243438513404.283,221042170166.139,193190856728.926,177349206474.87,178235952510.922,181265963702.708,177821910393.399,182623101970.183,200520165967.172,227590388369.604,249894246428.934,273134411347.668,299355314840.782,328392780378.023,363530807878.472,395885049779.634,408949256423.197,413856647497.939,444068182778.938,476929228310.983,499821831247.413,529811141105.818,552063209062.287,558687967573.976,564833535212.271,587991710170.511,612099370246.921,639643841913.657,623652745889.61,650469813945.991,671284847990.359,705520375236.098,740796393997.686
404,"KEN","Kenya",95633729813.2119,97009274497.7782,96233691208.8466,96573585965.7625,99116160385.3891,103483433023.06,107774724660.321,108286548898.402,111849407789.869,114427971280.882,115114190550.448,119465399319.131,120118707240.57,123641158956.222,129952174356.235,137628015358.898,146535980808.419,156574764869.405,156938461030.929,162128321485.866,175193389475.644,184165228865.401,192579148133.479,199893012215.302,209927863314.401,220356494132.985,229641252624.049,238454787849.2,251922586472.068,264806307742.621,264084005302.165,284129273925.386,297937902775.433,314979928207.083,329861910700.434
296,"KIR","Kiribati",165694553.146538,156334991.477662,193791656.651342,193590123.639848,197549538.347204,202986513.132482,202880865.204312,205269043.012946,214387656.324801,205996026.28105,219885648.890376,212972160.046265,216054197.185128,212650334.83933,211355363.204922,214086983.948368,226454648.780584,233373019.047119,226407461.697155,227622819.656318,230413366.141879,237933429.834309,251742276.524957,271204275.279648,274631382.49413,305569517.413333,327228375.257708,339496592.506757,351309168.671261,362776810.896575,357451046.402042,387761958.155447,405468433.001267,416221499.938743,438143459.626784
